#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0066//b1073//
ChbR	b4592//b3730//b3066//b2705//b2106//b2916//
ComR	b1039//
CpxR	b2927//b3139//b4618//b1548//b1682//b4062//b2421//b1275//b4522//b2415//b1434//b1042//b0974//b1779//b0037//b1109//b3368//b1166//b2489//b0073//b1497//b4115//b1734//b3729//b1015//b3521//b1679//b1706//b3581//b0755//b2079//b1207//b3186//b0507//b1498//b0688//b3188//b1621//b1683//b1704//b0724//b4014//b4119//b0726//b0781//b0606//b4293//b0782//b0337//b2912//b3702//b1062//b1879//b3139//b0614//b3580//b2895//b2964//b0366//b3700//b1905//b0729//b1940//b1043//b3604//b1623//b1716//b2307//b2371//b3786//
Cra	b1859//b4198//b0998//b0782//b0348//b2975//b0198//b3227//b4471//b0166//b0337//b0758//b0727//b1131//b4376//b2196//b3728//b3923//b0864//b3060//b2702//b2819//b4063//b3515//b2839//b0860//b2996//b2727//b3237//b3752//b3787//b0039//b1037//b3478//b3787//b2579//b0199//b2980//b1608//b0338//b2905//b1712//b1264//b0810//b0019//b3480//b3528//b0945//b1790//yegZ//b1761//b4032//b1728//b2406//b3922//b0839//b3479//b1590//b1684//b4411//b3507//b1634//b3578//b1500//b2802//b4198//b1237//b1536//b0880//b1879//b3334//b4118//b4451//b4062//b2676//b3114//b2241//b2076//b3008//
CreB	b0464//b3508//b3753//b1400//b3141//
CsgD	b3418//b1042//b0593//b2992//b1745//b2826//b0365//b0349//b2286//b1656//b3431//b1298//b3186//b1951//b0185//b3511//b4354//b2804//b4018//b3165//b1070//b1859//b1521//b2488//b3791//b1430//b3213//b2754//
CsiR	b0781//b2923//b1399//b2662//b2676//
CspA	b4003//b0676//
CueR	b1597//b3137//b4154//b2310//b0890//b3666//b3516//
CusR	b2763//b0653//b3625//b0334//b1321//b1283//b2204//b4034//b1226//b1651//b4106//b1926//
CynR	b2486//b0861//b1430//b2573//
CysB	b0925//b0806//b4029//b0591//b4513//b1493//b1937//b3170//b3207//b0181//b4367//b0411//b4132//b0896//b1411//b1568//b2240//b1532//b1499//b2077//b0036//b1782//b3752//b3328//b3813//b2285//b3432//b0655//b1780//b2992//b0553//b1923//
CytR	b3792//b4150//b4014//b0484//b0721//b1620//b2393//b0439//b3927//b3357//b2977//b2730//b1947//
Dan	b4033//b0044//b1973//b2558//
DcuR	b0585//b2417//b0655//b2375//b1136//b2371//b1183//b2009//b4287//
DeoR	b1942//b0353//b4618//b1434//b0727//b0063//
DhaR	b0785//b1970//b1576//b2553//
DicA	b3580//b1593//b4153//b0774//b4357//b2825//b0795//b0347//
DinJ-YafQ	b1075//b3922//b0605//
DnaA	b0033//b1848//b3167//b1672//b0039//b0764//b1939//b3511//b1498//b3156//b3625//b0156//
DpiA	b0040//b3367//b0226//b1129//b3133//b4312//b2531//b1850//b3957//b2482//b2206//
DsdC	b0335//b0475//b0565//
EbgR	b3774//b4094//
EnvR	b2000//b1024//
EnvY	b3171//b4054//
EvgA	b3870//b1164//b3753//b1257//b0987//b1857//b2323//b1747//b1892//b0976//b3117//b3509//b2422//b0443//b2488//b2491//b1022//b1717//b3171//
ExuR	b2537//b3774//b2242//b1511//b1062//b3237//b1684//b2617//b3774//
FabR	b0485//b1429//
FadR	b2234//b0038//b0765//b2979//b3919//b4280//b1712//b4238//b2237//b3073//b0937//b3516//b1781//b3330//b2127//b0517//b2662//b4033//b1006//b2286//b3491//b1333//b3156//
FeaR	b2063//b0684//
FhlA	b0113//b1920//b0572//b1493//b3477//b2406//b3124//b3724//b3582//b0294//b4151//b2801//b0597//b2029//b1483//b4118//b0095//b1003//b0088//b1476//b1517//b2703//b2799//b1411//b1113//b0338//b3863//b1797//b1552//b0368//
FlhDC	b1306//b2996//b0349//b4458//b1681//b0338//b1738//b2720//b1323//b0341//b1129//b3510//b0978//b4003//b1948//b4013//b0185//b1597//b2823//b2789//b2167//b4062//b1474//b1252//b3942//b4392//b3566//b2489//b3501//b2699//b2663//b2662//b1887//b2283//b4481//b2710//b0880//b3509//b1577//b2029//b2727//b1949//b1407//b3224//b1589//b3117//b0763//b1515//b0826//b2407//b0731//b0722//b0679//b1741//b1923//b4093//b2206//b3603//b4618//b2206//b0727//b4367//b3186//b2421//b0443//b0197//b4539//b2373//b2905//b2150//b1702//b2802//b2537//b3752//b0751//b1399//b0086//b4026//b0081//b3437//b0786//b4383//
FliZ	b2105//b3333//b1925//b0389//b0595//b4197//b0060//b0061//b2492//b4093//b3510//b0683//b2235//b4115//b0441//b0774//b2425//b0513//b2723//b1546//b4105//
FucR	b4197//b4115//b0396//b4347//b0123//b1569//b0925//
Fur	b0776//b0315//b1081//b1167//b1136//b1042//b3575//b2106//b1547//b4396//b1790//b0975//b0116//b3479//b0383//b0063//b2417//b3581//b1846//b1704//b2490//b2421//b2539//b2143//b1746//b1719//b2823//b1736//b0333//b2893//b4079//b1221//b3752//b1485//b2841//b0589//b1517//b4035//b2417//b4197//b1946//b0123//b3083//b0234//b2995//b1024//b3131//b3328//gadF//b3601//b1940//b1937//b1913//b3125//b1265//b1061//b0687//b3365//b0075//b3904//b3449//b3503//b4525//b2601//b1039//b2754//b1680//b2429//b3469//b4357//b2239//b4266//b0696//b2075//b0312//b0392//b4193//b2574//b3481//b1546//b2718//b0597//b3035//b0365//b4099//b4032//b2414//b2017//b1536//b0654//b0950//b0041//b1475//b4240//b4415//b3600//b2483//b3509//b0315//b4003//b3036//b4124//b2311//b0696//b1256//b1074//b2093//b4293//b1609//b2540//b1392//b0933//b3860//b3800//b3366//b1576//b2719//b1707//b0860//b0178//b0605//b2893//b0728//b0366//b2819//b0729//b1907//b0812//b3708//b4028//
GadE	b2904//b2529//b3190//b2925//b3461//b1514//b2979//b1198//b4194//b1476//b0617//b4415//b3213//b0086//b1597//b0602//b1301//b2156//b0891//b2429//b2085//b0156//b4323//b4322//b0755//b2820//b1902//b3095//b0331//
GadE-RcsB	b4196//b4033//b0654//b1680//b1858//b3911//b2708//b1078//b0890//
GadW	b2916//b1567//b1513//b0979//b2542//b4323//b3451//b1223//b2685//b0863//b0067//b2991//b2465//b2489//b1516//
GadX	b2490//b0975//b0583//b2221//b0733//b1223//b1016//b0020//b1922//b0377//b2723//b3166//b1043//b2671//b0925//b4027//b0378//b1131//b2558//b2781//b2079//b2529//b3958//b2277//b4264//b3137//b1728//b2427//efeU_2//
GalR	b3513//b1810//b4365//b0067//b3960//b4062//b4239//b1547//b0042//b1782//
GalS	b0277//b0118//b2730//b2163//b1655//b1889//b3127//b3479//b0763//b0331//
GatR	b2424//b0928//b2715//b0087//b4397//b2751//
GcvA	b0675//b4005//b2541//b2552//b4476//
GlcC	b3575//b0150//b1302//b4260//b1061//b0072//b3161//
GlpR	b4138//b3156//b2370//b3134//b1398//b1241//b3368//b1540//b1938//
GlrR	b4618//b1014//b2558//b2169//b2904//
GntR	b2156//b0856//b0820//b0348//b4139//b2323//b2428//b0734//b3612//b1183//b2990//b4071//
GutM	b2149//b4039//b2631//b2366//b4034//b2825//b2718//
GutR	b1591//b0152//b2488//b0082//b3727//b2942//b3580//
HU	b2605//b0089//b2428//b1397//b1819//b1299//b0304//b3367//b0730//
HcaR	b4074//b2323//b1516//b2096//b4118//b2197//
HdfR	b4195//b4398//b3168//b0153//b2151//
HigA	b2508//b0597//
HigB-HigA	b3571//b4029//
HipAB	b0312//b3325//b2200//b3501//b3334//
HipB	b1672//b1408//b3751//b0071//b0874//b0522//
HyfR	b0443//b1016//b4062//b0431//b0335//b2096//b3599//b0150//b1300//b4150//b2741//b1258//
HypT	b1476//b0970//b0573//b2369//b4475//b1579//b2093//b3166//b2341//b1167//b0614//b0588//b2276//
IclR	b2824//b1536//b0574//b0925//
IdnR	b3800//b3164//b1227//b0784//b1615//b4093//b1408//
IlvY	b3167//b2763//
IscR	b1519//b4460//b0731//b1252//b0755//b1658//b1101//b4092//b1594//b1321//b1860//b2151//b1486//b1577//b2722//b4311//b3268//b1810//b4467//b1857//b0996//b0294//b2148//b2407//b1736//b2719//b1160//b0516//b4702//b1651//b0338//b3790//
KdgR	b0389//b1400//
KdpE	b2167//b0987//b1480//b1552//
LacI	b1670//b2207//b1481//
LeuO	b0087//b4138//b2107//b2242//b2465//b1552//b0623//b0591//b1007//b4034//b2824//b0233//b1430//b2487//b4027//b3601//b2307//b0592//b2194//b1261//
LexA	b2239//b2316//b1322//b3450//b1076//b0585//b2421//b1562//b2169//b0181//b2904//b3786//b0618//b0970//b0429//b3787//b2570//b1184//b4324//b3222//b0722//b2713//b1651//b1399//b1492//b4415//b4458//b1673//b3860//b2282//b2659//b3441//b0623//b3510//b3037//b4618//b3117//b2942//b4324//b2703//b3224//b2279//b3513//b3335//b4471//b2366//b1943//b1887//b2826//b1859//b0096//b4119//b1887//b1009//b0378//b3960//b3224//b3517//b2286//
LldR	b2009//b1298//b2764//
LrhA	b0383//b2286//b3480//b1741//
LsrR	b0655//b4525//b1482//b3480//b4467//b0755//b2310//b3408//b1203//
LysR	b1738//b0976//
MalI	b4577//b0890//b0935//
MalT	b2307//b2202//b2938//b0342//b3702//b2492//b0348//b0178//b3021//b1037//
MarA	b2913//b2925//b3506//b2234//b3011//b1913//b4005//b1079//b2235//b2673//b0348//b0450//b0350//b2630//b2552//b1301//b2392//b4153//b0068//b0795//b2484//b2465//b1946//b0781//b1112//b0708//b3750//b0564//b1650//b4411//b3225//b3363//b2213//b0351//b0093//b1296//b0076//b4040//
MarR	b1077//b1166//b3580//
MatA	b1187//b2416//b1246//b4289//b0221//b3912//b0850//b0677//
MazE	b1043//b4279//b3060//
MazE-MazF	b4074//b3506//b4399//
McbR	b3908//b3077//b1548//b2150//
MelR	b3528//b0776//b1880//
MetJ	b0683//b1714//b0115//b0154//b2152//b0181//b0303//b4357//b4312//b0776//b1194//b3117//b3528//b1409//sroA//
MetR	b3831//b2393//b0894//b3431//b4238//
MhpR	yegZ//b0708//b4073//b0573//b4267//b2559//
Mlc	b4195//b1973//b1396//b3624//b0759//b1203//b2234//b4266//b3469//b2709//
MlrA	b4280//b1297//b1006//b2574//b0042//b0335//b0429//b2824//b4698//b1904//
MngR	b2751//b1507//b4396//
MntR	b2937//b1429//b0115//b3509//b4050//
ModE	b1988//b3525//b1781//b3845//b0383//b0794//b2393//b4197//b3966//b1074//b2604//b3958//b2758//b3333//b4506//b2723//b2236//b1988//b1577//b1013//b1285//b2752//b4073//b3413//b1023//b4324//b0068//b2803//b3221//b4013//b2631//b0783//b1041//b4040//b4101//b4152//b4396//b3409//b3911//b1302//b1039//b0198//b0606//b4085//b3518//b1241//
MprA	b0655//b4027//b1531//b1532//b2483//b0293//
MqsA	b0679//b0048//b3903//b3167//b3721//b2221//b0348//b0085//
MraZ	b1407//b0596//b1717//b2893//b3330//b3508//b0653//b3127//b2751//b1743//b3599//b4599//b3845//b4264//b2826//b4408//b4026//
MtlR	b3469//b4033//b3501//
MurR	b3161//b3237//b2127//
Nac	b4698//sroD//b0727//b4014//b0756//b1680//b0095//b1547//b0655//b2964//b1165//b3451//b3430//b1184//b4376//b0085//b2708//b4431//b1508//b0685//b2756//
NadR	b1680//b2482//b3863//b3113//
NagC	b2990//b0623//b2541//b1322//b3723//b2367//b1714//b3270//b1092//b4523//b3501//b1902//b1877//b4014//b2841//b4382//b4115//b1943//b2167//b0185//b2923//b4324//b3564//b0353//b1183//b3136//b1297//b4310//b1796//b1676//b2224//b1671//b0072//b2542//b0084//b1395//b1634//
NanR	b1654//b0348//b1508//b0385//b0618//b0294//b4237//b0819//b1042//b4042//b2148//
NarL	b3507//b0150//b1014//b0040//b0596//b3829//b3800//b1851//b3512//b3414//b3905//b2724//b4393//b0679//b0167//b4119//b1780//b2784//b3581//b4037//b2539//b0428//b2310//b3430//b4209//b4085//b4138//b4443//b3752//b2837//b2201//b0622//b3077//b4458//b1008//b4279//b3569//b4030//b2916//b0862//b2017//b3132//b3666//b0293//b2704//b2091//b1285//b1669//b0593//b3027//b3904//b2417//b0152//b3603//b4095//b1007//b1905//phnE_2//b2159//b2415//b2530//b1396//b1569//b0933//b0390//b4452//b3070//b3126//b3923//b1982//b4506//b1166//b2572//b4443//b0553//b1396//b3902//b1810//b3688//b2819//b1680//b1656//b1517//b1889//b0486//b1620//b2722//b1043//b4138//b2684//b3117//b4513//b2659//b3115//b0397//b0399//b4005//b2730//b0588//b3728//b3502//b4193//b0892//b1023//b1443//b3580//b1887//b1010//b1901//b1160//b4096//b4279//b3730//b1578//b2942//b3868//b2729//b3006//b2484//b2370//b3508//b2283//b4475//
NarP	b4095//b1129//b3469//b1949//b0486//b0891//b0805//b0602//b2782//b2491//b2617//b0091//b3131//b0330//b3213//b0936//b0851//b2282//b4400//b3786//b1262//b2279//b2500//b2762//b0072//b4279//b4599//b1163//b0615//b0087//b2241//b0604//b0399//b1011//b4096//b3365//b2285//b3225//b2243//b4264//b0779//b1826//b0429//b3491//b1277//b1092//b2684//b2616//b0757//b1415//
NemR	b1683//b1160//b0067//
NhaR	b0975//b0698//b0430//b3417//b2722//b4079//b2215//
NikR	b3224//b1297//b3221//b2604//b0450//b0975//
NimR	b2605//b2711//
NorR	b4106//b1707//b0619//
NrdR	b1988//b3599//b0976//b3925//b1987//b1259//b2685//b3793//b1163//
NsrR	b0972//b1475//b1492//b3469//b2416//b4467//b0348//b1042//b0782//b4106//b2485//b2730//b2825//b1243//b3138//b2540//b1728//b2994//b2285//b0587//b0811//b1650//b3095//b0841//b2464//b2994//b3902//b3334//b1887//b0936//b1888//b3331//b2631//b1552//b2283//b0343//b1408//b2661//b0574//b1905//b2976//b0068//b3172//b3431//b3449//b1563//b0759//b0606//b1187//b2372//b3612//b1483//b3828//b2239//b2538//b3723//b4264//b0857//b1656//b1307//b3579//b0592//b3744//b3753//b0398//b0553//b0933//b4024//b1408//b0350//b3127//b3564//b2537//b1395//b4132//b0179//b3327//b0197//b1507//b1954//b2751//b0675//b2375//
NtrC	b2741//b2572//b4039//b4445//b2943//b4310//b1907//b2240//b2551//b3702//b3476//b0996//b1203//b2699//b1092//b1819//b2415//b1130//b2148//b4702//b3508//b2417//b3070//b1532//b3868//b4095//b3680//b1006//b1022//b1579//b1623//b0180//b2704//b0066//b3333//b1826//b2206//b0827//b1921//b1130//b4079//b3752//b2976//b2895//b3902//b4240//b2573//b1779//b1187//
OmpR	b3170//b2758//b2306//b3707//b3863//b1901//b0511//b1942//b3113//b2060//b3725//b2553//b3414//b4280//b2570//b3268//b1531//b1322//b2741//b4062//b2605//
OxyR	b2077//b3773//b4030//b2464//b0507//b3517//b4279//b2379//b2938//b4125//b3907//b4153//b1441//b2278//b1942//b4280//b2666//b0093//b1092//b4365//b1620//b1547//b1036//b2285//b1074//b2676//b0613//b1400//b3566//b2661//b3324//b0296//b0390//b2482//
PaaX	b1396//b0754//b0092//b1486//b1712//b3744//b1735//b2762//b3413//b1241//b1198//b4032//b2895//b3709//
PdeL	b3688//
PdhR	b3521//b4411//b0987//b1924//b3870//b1072//b0572//b3709//b4357//b1514//b0441//b2156//b1902//b0975//b1900//b2212//b2819//b1335//b0073//b0161//b2310//b3605//b0515//b3502//b3566//b2699//b3013//b4312//b2722//b4451//b1488//b3141//b1589//b1532//b0399//b2559//b2425//b1263//b0508//b3164//b0987//
PepA	b0400//b3724//b0729//
PgrR	b3026//b1987//b1945//b0087//b3730//b2964//b0240//b3036//
PhoB	b3268//b0622//b0763//b2676//b2993//b2975//b2096//b3207//b3207//b0039//b1020//b1012//b0351//b2374//b0583//b1072//b0730//b1536//b0484//b4043//b3062//b1826//b2783//b4106//b1719//b3066//b1901//b4523//b0347//b1516//b4355//b4523//b2723//b0586//b0036//b3507//b4287//b1673//b0820//b1485//b0997//b0587//b3960//b4233//b2231//b4357//b1530//b4035//b2820//b1741//b3268//b0036//b2280//b3701//b3793//b2540//b4105//b0781//b3708//b2913//
PhoP	b1517//b2905//b2927//b1641//b4044//b4435//b2201//b0348//b1904//b2659//b1036//b1497//b0314//b3410//b0430//b3800//b1429//b1275//b1611//b1184//b3082//b2428//b3859//b3035//b4002//b0475//b3025//b3437//b0151//b3624//b3167//b1440//b0382//b2206//b3576//b1225//b0199//b0044//b1713//b2291//b0623//b4670//b0075//b0113//b3207//b1075//b3188//b2465//b2152//b0575//b1475//b2729//b0312//b1187//b1385//b3924//
PrpR	b1597//b1263//b1579//b1500//b4096//
PspF	b2684//b2711//b4249//b0589//b0475//b3060//b4196//
PurR	b1091//b2541//b2558//b4160//b1900//b2078//b0507//b0996//b2579//b3185//b3477//b0592//b0336//b2009//b4118//b0511//b2979//b1900//b0086//b2737//b0572//b0977//b1013//b1887//b3709//b0592//b2721//b3236//b4287//b2560//b3325//
PutA	b1736//b4138//
PuuR	b0096//b1745//b2488//b4074//b2537//b3666//b1848//
QseB	b2094//b2529//b1040//b1937//
RbsR	b2194//b0995//b1889//b1913//b2528//b0523//b2604//b4357//b4324//
RcdA	b0432//b0729//b1745//b0070//b2893//b2764//b1480//b2925//b2490//
RclR	b0473//b4018//b2289//
RcnR	b2063//b4417//b3124//
RcsAB	b4035//b2208//b2603//b3579//b0237//b1498//b0980//b0583//b4177//b2368//b0604//b2600//b4293//b1283//b0392//b1042//
RcsB	b1112//b3183//b1379//b4014//b4058//b2194//b1649//b3335//b3365//b3271//b2490//b0682//b1484//b3012//b4070//b3164//b1020//b3135//b4118//b1780//b1743//b1393//b1500//b1706//b0810//
RcsB-BglJ	b1298//b2153//b0652//b0750//b0933//b3903//b2231//b0508//b2205//b1781//b1074//b0584//b4025//b0756//b2571//b0820//
RelB	b2202//b0708//b0293//
RelB-RelE	b2715//b3831//b3139//
RhaR	b0684//b4438//
RhaS	b3846//b1042//b0754//b1821//b2196//b4132//
Rob	b1597//b1079//b4393//b0805//b1922//b1387//b4042//b0073//b2476//b3237//b2783//b0033//b4476//b2058//gadF//efeU_2//b3141//b4099//b2713//b3156//b4705//b3172//b2416//b1408//b0113//b1012//
RstA	b0116//b3612//b0514//b0931//b2283//b0341//b0432//b2077//b2373//b0344//
RtcR	b2487//b4367//
RutR	b0303//b1226//b0997//b1704//b1669//b1306//b0891//b4159//b1252//b1385//b2539//b2097//b3925//b2155//b2151//b3846//b2980//
SdiA	b2148//b3332//b3491//b2824//b4075//
SgrR	b1285//b1587//b2096//b1194//b1518//b1743//b1036//b2499//b1513//
SlyA	b2710//
SoxR	b2726//b2372//b3091//
SoxS	b0590//b0484//b0088//b3135//b1588//b4525//b2673//b0682//b0687//b3605//b2235//b1704//b3614//b1654//b1850//b4506//b2508//b1924//b1682//b1673//b0565//b2540//b4039//b0368//b0980//b0240//b1322//b2719//b2707//b0351//b0852//b1221//b4101//b4366//b2820//b2630//b0827//b1082//b0708//b3418//
StpA	b3164//b2167//b2237//b0775//b2151//b2425//b3792//
SutR	b4160//b4323//b2993//b0221//b4312//
TdcA	b1276//b3749//b2492//b1247//b4396//b0954//b3579//
TdcR	b3749//b1890//b3750//b0613//b2212//b1014//b3450//
TorR	b0207//b1261//b3062//b3612//b1670//b3330//b3479//b3750//b3008//b1257//b2600//b0862//
TreR	b2552//b0862//
TrpR	b2926//b3168//b0730//b2800//b1391//b0978//b1223//b3907//b0682//b1091//b0681//b2284//
TyrR	b1165//b2372//b3744//b2711//b0973//b1321//b0517//b2487//b1949//b1562//b3082//b2675//
UhpA	b0084//
UidR	b1516//b4525//b0777//b3908//
UlaR	b1716//b4357//b2943//b0384//b0864//b0796//b2723//
UvrY	b1517//b1943//b1861//b1246//b2604//
UxuR	b0987//b3939//b3744//b4133//b4705//b3942//b0586//b0754//b1515//
XapR	b1889//b3707//
XylR	b2491//b3269//b0294//b0755//b1384//b3902//b3126//
YdeO	b3578//b4177//b4267//b0975//b3912//b4481//b0338//b3603//b0349//b3415//b1244//b1634//b3581//b4073//b3479//b2096//b4196//b0855//b2711//b0892//b0090//
YedW	b2751//b0751//b1747//b1563//b3167//b4431//b1276//b4105//b1396//b2388//b0786//b3461//
YefM	b2938//b3722//
YefM-YoeB	b0696//b2427//
YehT	b2095//
YeiL	b4159//
YiaJ	b2198//b2995//b1227//b4005//b0721//b2281//b1859//b3037//b3645//b1887//
YjjQ	b0517//b0514//b4322//b0075//b1113//b3727//b0341//b2483//b0857//b0091//
YpdB	b2428//
YqhC	b0596//b3113//
YqjI	b0118//b1951//
ZntR	b3709//
ZraR	b3073//b2601//b2406//
Zur	b1780//b3113//b4673//b3773//b1062//b4088//
