#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b3925//b0020//
NsrR	b4613//b4160//b1207//b4383//b3942//b1300//b1132//b4662//b4506//b2537//b0728//b0064//b3707//b3790//b1408//b2371//b3547//b2485//b0587//b3568//b2570//b1650//b1080//b1500//b0697//b3065//b4417//b1634//b2095//b3502//b2236//b2540//b1207//b0775//b0353//b3477//b2393//b0514//b2367//b1075//b0793//b0811//b1781//b3604//b4079//b1166//b1861//b2826//b3114//b3477//b3172//b2631//b0072//b2240//b1508//b0863//b3114//b2239//b4266//b0509//b4050//b3939//b1224//b4152//b1615//b1245//b4288//b0655//b1014//b3625//b3503//b0974//b1616//b4397//b3409//b3037//b3428//b4366//b2235//b0578//b4670//b2206//b0396//
NtrC	b1673//b0337//b2904//b1547//b4451//b2310//b2487//b0778//b3481//b2428//b3729//b3525//b1620//b2313//b0336//b0595//b3333//b3190//b3582//b2373//b3429//b3414//b2286//b3922//b0887//b1167//b0783//b4381//b3214//b3724//b2779//b2839//b0850//b3601//b2287//b0153//b2168//yegZ//b1409//b4120//b3409//b1797//b3688//b3476//b0067//b0150//b3012//b1973//b0463//
OmpR	b4265//b2344//b2095//b3614//b0872//b3125//b3453//b1680//b0976//b4028//b4197//b1130//b0296//b2367//b1901//b4115//b0315//b2422//b2323//b2202//b3331//
OxyR	b2582//b3073//b1302//b1012//b2486//b3511//b3006//b1493//b2663//b0076//b2234//b0068//b0365//b4043//b4324//b3613//b3506//b3903//b4154//b1224//b1676//b2764//b1285//b4280//b2750//b2429//b0574//b0590//b0072//b0344//b4014//b3813//b0020//b2823//
PaaX	b1920//b2200//b3363//b1245//b1335//b3403//b0604//b0950//b4323//b1672//b1511//b3062//b4249//b0954//
PdeL	b2757//
PdhR	b3479//b3224//b1004//b3082//b3919//b1039//b4090//b1784//b1200//b2198//b4577//b0240//b0937//b0903//b1484//b1335//b3511//b4311//b1656//b0996//b2237//b3011//b2976//b3330//b3480//b4088//b1623//b0590//b0810//b3518//b3165//b4115//b2551//b1892//b2195//b4036//b0116//b1443//b0613//b3137//b4059//
PepA	b2803//b3417//b0341//
PgrR	b0403//b4347//b1082//b2732//b0754//b4673//b0934//sroD//
PhoB	b2276//b1160//b0975//b2063//b1493//b1728//b0620//b0397//b3224//b1852//b1564//b4039//b2630//b0431//b1535//b4096//b2199//b1676//b4086//b3066//b4599//b2287//b0505//b3708//b3236//b3961//b2280//b2009//b1714//b1092//b0553//b3431//b4287//b0851//b3708//b1007//b1492//b3415//b2540//gadF//b2212//b2063//b4393//b0565//b0226//b1080//b1900//b2203//b4417//b4032//b1578//b4027//b3566//b1385//b0388//b1819//b4117//b3615//b3184//b3511//
PhoP	b1221//b3501//b0620//b2277//b2077//b4238//b1728//b4154//b2223//b2372//b3927//b0733//b3027//b4209//b0032//b1880//b0162//b4063//b0678//b2661//b2661//b3723//b2916//b2819//b1492//b1325//b4637//b2078//b0757//b3743//b3724//b3168//b2313//b0781//b1880//b4323//b1388//b1441//b2782//b2942//b1006//b0594//b3501//b1262//b1300//b1257//b4280//b1590//b3428//b0523//b2759//b0676//b0337//b0033//b3137//b1443//
PrpR	b3113//b1263//b2311//b3021//b4393//
PspF	b4481//b2476//b2063//b0090//b4267//b3452//b1287//
PurR	b1302//b0161//b3785//b4239//b0809//b1222//b3116//b1187//b2199//b4468//b4384//b2492//b0080//b0076//b2572//b4242//b0113//b1516//b1650//b2470//b2284//b1949//b1020//b2213//b1615//b3495//b3172//b4662//b1165//b1257//b4122//
PutA	b2699//b1679//
PuuR	b1719//b4042//b3328//b0071//b3212//b0757//b1762//
QseB	b0232//b0277//b0873//b4321//
RbsR	b0062//b1922//b4187//b0775//b1102//b3133//b2416//b1784//b3207//
RcdA	b1501//b3507//b0880//b3418//b4249//b4265//b0765//b3476//b3701//
RclR	b2938//b1493//b1673//
RcnR	b3510//b0090//b0682//
RcsAB	b2713//b1973//b3115//b3752//b0795//b3268//b1101//b1390//b1810//b2558//b1288//b0935//b4005//b3793//b0464//b1441//
RcsB	b2702//b2316//b3907//b0806//b2105//b1562//b0698//b1411//b1761//b2507//b2580//b2068//b2822//b0688//b1430//b2237//b4160//b2943//b4441//b1914//b3603//b3924//b2476//b0061//b1333//
RcsB-BglJ	b0517//b1222//b3789//b4384//b2631//b0383//b0341//b4702//b4097//b3225//b0166//b4513//b4592//b1041//b3569//b1004//
RelB	b2201//b1257//b3161//
RelB-RelE	b3924//b2370//b3906//
RhaR	b1199//b3063//
RhaS	b2280//b1942//b0853//b2075//b0853//b3599//
Rob	b0304//b4159//b3725//b3503//b0352//b1892//b0233//b2530//b1227//b2107//b0435//b1762//b3868//b2393//b2895//b2168//b4476//b2313//b2661//b3939//b0606//b3908//b0389//b3908//b2571//b4567//
RstA	b1719//b4355//b2755//b2156//b3368//b0197//b0166//b1781//b0113//b2938//
RtcR	b0343//b3365//
RutR	b3701//b3604//b4467//b2904//b2488//b2751//b2282//b4233//b3941//b1482//b0864//b3926//b0998//b0950//b4004//b0792//b3785//
SdiA	b2063//b0064//b0398//b0333//b3869//
SgrR	b3164//b1944//b3461//b3128//b0351//b3037//b2311//b2508//b4050//
SlyA	b1535//
SoxR	b0334//b3939//b3093//
SoxS	b1590//b0850//b3184//b4196//b3625//phnE_2//b1042//b3141//b3269//b0388//b4018//b2201//b1257//b1712//b2221//b4026//b1857//b0508//b0873//b4119//b0841//b0069//b1717//b4119//b3403//b0178//b0293//b1288//b0161//b2603//b2559//b4097//b2784//b2375//b4119//b1488//b2231//b4095//b0977//b0793//
StpA	b0785//b3614//b4347//b0344//b0614//b3607//b1704//
SutR	b3902//b1500//b3625//b4040//b0945//
TdcA	b2202//b1440//b4613//b3136//b0367//b4366//b1113//
TdcR	b2730//b1948//b2194//b0091//b2095//b2096//b4393//
TorR	b1036//b3368//b0970//b3506//b4280//b2169//b2943//b0083//b2079//b4036//b2423//b4397//
TreR	b1386//b1878//
TrpR	b1237//b3521//b3521//b0350//b1259//b3236//b1782//b2127//b0597//b3269//b2964//b3092//
TyrR	b0378//b0237//b0775//b4040//b3528//b1076//b2168//b4396//b0365//b0294//b4324//b0864//
UhpA	b2156//
UidR	b0048//b2763//b2541//b0511//
UlaR	b4322//b1744//b3645//b0150//b2755//b0240//b1499//
UvrY	b3863//b1164//b4367//b1070//b1073//
UxuR	b2551//b0179//b3430//b0874//b3013//b0348//b3730//b2722//b3942//
XapR	b2280//b0296//
XylR	b3742//b3601//b2091//b0034//b1325//b3012//b3481//
YdeO	b0383//b0784//b0333//b2987//b1508//b2993//b1285//b1072//b0153//b1938//b1287//b3967//b0826//b0602//b4313//b1670//b3140//b3582//b3062//b1071//b4058//
YedW	b3415//b2212//sroA//b0352//b0514//b2722//b2822//b4005//b1430//b2149//b1015//b0237//
YefM	b1300//b0378//
YefM-YoeB	b3212//b1540//
YehT	b3131//
YeiL	b2308//
YiaJ	b3268//b0038//b2913//b2825//b3912//b1014//b0397//b2712//b2893//b0484//
YjjQ	b3495//b0150//b2491//b4040//b3911//b4662//b0508//b2149//b2964//b2313//
YpdB	b0082//
YqhC	b1039//b1706//
YqjI	b1944//b2572//
ZntR	b0827//
ZraR	b1136//b2306//b3077//
Zur	b1321//b1007//b1007//b2580//b1303//b3846//
