#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1563//b3156//
Cra	b1221//b0382//b1826//b4079//b0198//b3481//b0851//b1621//b1474//b2558//b0819//b1003//b2204//b2838//b2779//b4265//b3790//b1007//b2717//b3607//b2308//b1939//b0862//b1485//b2925//b2097//b3133//b4028//b0403//b2370//b2282//b3860//b3575//b2283//b2840//b2841//b3751//b2063//b4037//b3171//b1568//b2488//b3431//b3171//b4059//b4698//b1737//b2490//b0688//b3905//phnE_2//b4367//b1748//b1444//b2727//b3906//b2781//b0774//b3207//b1926//b2686//b2751//b3184//b4058//b4280//b3368//b2224//b2215//b1888//b1297//b0794//b2374//b3793//b3140//b4290//b1092//b2486//b1620//b3605//
CreB	b4599//b1913//b3093//b1011//b3335//
CsgD	sroD//b3514//b2153//b0792//b1483//b2000//b3005//b0860//b1263//b1676//b1517//b2202//b4087//b0113//b0462//b3600//b0785//b0048//b0516//b0411//b3722//b2665//b0314//b1287//b1669//b3502//b1904//b1907//
CsiR	b4029//b3081//b1322//b2231//b3062//
CspA	b2994//b2760//
CueR	b3127//b2713//b3922//b2665//b2698//b1442//b1943//
CusR	b1327//b0314//b3426//b2306//b3708//b3431//b0226//b2487//b2705//b2799//b0179//b1008//
CynR	b3491//b2076//b0683//b2076//
CysB	b0925//b2097//b0461//b4015//b2374//b0350//b0384//b2604//b3076//b3449//b0860//b4415//b4153//b3066//b1850//b2542//b2407//b3403//b0681//b1890//b3133//b1970//b3508//b0929//b0980//b3500//b0676//b0388//b3441//b3568//b2702//b4028//
CytR	b0652//b0036//b0796//b2105//b0826//b0616//b0616//b1617//b0221//b3170//b3125//b4513//b3070//
Dan	b3510//b1077//b0388//b1399//
DcuR	b0152//b0855//b4195//b2074//b4104//b2788//b2369//b0080//b2242//
DeoR	b0856//b0063//b3577//b0337//b2992//b4024//
DhaR	b3415//b2942//b1306//b0774//
DicA	b4355//b3479//b0330//b0587//b0385//b1130//b0762//b4468//
DinJ-YafQ	b0784//b1061//b2091//
DnaA	b0523//b4398//b3491//b3368//b1079//b1737//b1805//b1590//b1441//b0070//b0937//b2800//
DpiA	b2167//b0311//b2528//b4014//b1617//b2481//b2895//b2428//b4131//b1385//b0197//
DsdC	b2309//b1706//b0979//
EbgR	b3066//b1945//
EnvR	b0977//b2820//
EnvY	b2278//b3125//
EvgA	b1519//b0574//b1576//b0945//b0674//b1568//b0794//b3335//b3141//b0574//b2801//b0241//b2673//b0367//b2500//b3923//b0330//b0565//b0620//
ExuR	b0464//b0166//b1194//b0403//b1441//b0475//b1939//b0594//b4592//
FabR	b4024//b0082//
FadR	b3788//b1507//b1821//b1246//b2223//b2414//b0964//b3409//b1784//b1519//b3709//b1042//b4398//b2422//b0068//b2977//b3270//b1988//b0936//b2674//b0331//b3601//b1400//
FeaR	b1300//b4242//
FhlA	b2617//b2756//b0166//b0728//b0152//b0334//b0935//b0115//b4029//b0934//b3503//b3744//b1083//b4062//b2784//b1621//b4452//b4198//b1779//b0928//b1485//b2307//b2685//b3521//b3008//b2485//b2788//b2009//b1076//b2424//
FlhDC	b3057//b1651//b0891//b2708//b1623//b3408//b1486//b1306//b2825//b2685//b4099//b0732//b4355//b2754//b0904//b1923//b2912//b1879//b3708//b3449//b2370//b3449//b3966//b1407//b0234//b1481//b4267//b3601//b1747//b3495//b2425//b1080//b0430//b2284//b3512//b1298//b3026//b2604//b2107//molR_1//b1129//b1857//b3521//b0925//b1227//b0587//b4063//b1101//b3603//b1921//b3083//b2685//b1326//b2529//b1947//b4289//b1712//b2153//b0066//b3430//b2722//b0114//b0588//b1860//b0591//b0335//b0937//b0655//b2825//b4254//b4198//b1944//b3131//b2542//b0084//b2277//b0958//b4159//b3922//b3680//b0728//b2243//
FliZ	b0557//b1004//b3410//b4154//b3581//sroC//b0233//b4355//b2235//b0231//b0594//b0301//b0682//b0674//b1071//b1200//b0862//b4290//b2223//b2406//b3508//
FucR	b4115//b2085//b3726//b1483//b1391//b1517//b2605//
Fur	b4366//b3794//b4233//b3800//b4416//b2207//b1676//b1015//b3006//b1074//b0592//b0066//b4381//b0207//b1285//b1297//b2311//b1244//b3956//b3773//b0505//b3431//b0392//b1671//b0315//b3207//b0792//b2764//b0509//b0037//b0929//b2279//b0731//b2997//b3908//b1517//b1684//b3066//b3908//b4159//b1082//b3116//b0890//b1914//b2310//b1515//b3508//b2942//b1500//b0564//b3581//b2571//b4637//b4266//b0564//b4089//b1781//b1071//b1594//b0296//b4355//b1296//b0042//b2200//b4153//b4293//b4365//b3924//b2240//b3213//b3495//b1488//b2063//b1707//b3934//b3190//b1378//b0726//b4396//b0819//b0070//b1779//b1590//b1921//b3082//b2822//b1805//b2716//b0874//b1905//b0786//b4481//b4159//b3091//b0616//b1656//b1012//b0811//b1634//b1130//b3788//b3461//b4036//b2975//b2528//b0618//b1275//b1411//b3751//b2481//b1907//b4254//b4435//b3008//b1587//b2574//b1748//b0084//b3966//b0734//b0903//b0348//b0461//b0156//b3091//b3707//b0587//b2465//b4122//b3131//
GadE	b1532//b4313//b1594//b0072//b0674//b2323//b0679//b1183//b2156//b3831//b2923//b3813//b1304//b3575//b2094//b0039//b2751//b2429//b4324//b4599//b3269//b0861//b1728//b4445//b1945//b3127//b2720//b3451//b2675//
GadE-RcsB	b4511//b3517//b2942//b0341//b3026//b0721//b1492//b2379//b3582//
GadW	b3166//b2280//b3506//b4471//b3726//b2991//b1393//b2708//b3060//b1781//b2287//b4013//b3787//b1399//b0411//
GadX	b1497//b1588//b4254//b2997//b0330//b0086//b1719//b1846//b4002//b3469//b0116//b4268//b1397//b1887//b4050//b2372//b1429//b1546//b4124//b0366//b1922//b0076//b3581//b2151//b2060//b4198//b3625//b1547//b4034//
GalR	b1577//b1296//b4087//b2407//b3829//b0060//b1913//b1519//b0855//b4089//
GalS	b1486//b0810//b2977//b3507//b3095//b3333//b1937//b1384//b3227//b1947//
GatR	b3212//b1079//b2279//b3269//b3748//b1077//
GcvA	b1926//b0792//b3410//b2702//b3922//
GlcC	b1889//b3828//b1184//b2728//b2373//b3081//b1579//
GlpR	b0945//b2429//b0613//b2153//b3236//b1578//b2500//b4094//b1818//
GlrR	b0674//b2368//b1781//b2276//b4152//
GntR	b3237//b3578//b0064//b3133//b0082//b0441//b4670//b3507//b3579//b0154//b4279//b4468//
GutM	b3581//b3868//b2364//b1797//b2079//b4260//b0347//
GutR	b3567//b3452//b0237//b1860//b2425//b0794//b2341//
HU	b0759//b2291//b2715//b2281//b1261//b0682//b4289//b2242//b0728//
HcaR	b1507//b1921//b3845//b0805//b1411//b1672//
HdfR	b3722//b3574//b4445//b2239//b0048//
HigA	b2800//b3509//
HigB-HigA	b3577//b3916//
HipAB	b4073//b4115//b1684//b1535//b2630//
HipB	b1846//b0368//b3571//b0072//b0793//b3938//
HyfR	b4013//b4525//b2977//b0113//b1207//b3117//b1006//b3025//b3091//b0652//b0578//b2721//
HypT	b1669//b4347//b3441//b3325//b0604//b4481//b0060//b2616//b1390//b2905//b2530//b2481//b2799//
IclR	b0428//b3785//b0855//b1305//
IdnR	b1399//b4670//b4032//b0778//b3076//b1670//b4238//
IlvY	b3741//sroA//
IscR	b3723//b0341//b1101//b1487//b3503//b0793//b0588//b2366//b3508//b1165//b1429//b2926//b3748//b2976//b4416//b0277//b1385//b3576//b2661//b3500//b2729//b1922//b1302//b0389//b3092//b3567//b2990//b0304//b1061//b2754//b4525//b4323//
KdgR	b0874//b2105//
KdpE	b1012//b3170//b1597//b2721//
LacI	b1163//b2311//b3528//
LeuO	b2200//b3576//b0342//b0461//b0584//b3408//b3183//b1684//b2708//b2416//b0035//b3919//b4400//b0463//b1579//b2388//b0852//b2530//b4196//b0794//
LexA	b1335//b1237//b1622//b2094//b2604//b3829//b4393//b2427//b0591//b2553//b3170//b1683//b3576//b2276//b2107//b1482//b3959//b4322//b4027//b4050//b3908//b0350//b3071//b2552//b2758//b1973//b1982//b1718//b4177//b2541//b3331//b3941//b2759//b3011//b3026//b2757//b3171//b0605//b1761//b4265//b3409//b3185//b3038//b1593//b0034//b4036//b3157//b3502//b4187//b1277//b0995//b4481//b1113//b1923//b0473//b0726//b2208//b1305//b3359//
LldR	b1920//b3269//b2916//
LrhA	b3708//b2481//b4239//b2169//
LsrR	b1475//b2737//b4292//b4088//b0041//b1246//b2310//b0618//b4030//
LysR	b3790//b2365//
MalI	b1075//b1277//b4411//
MalT	b1949//b3413//b2841//b4265//b0733//b2991//b2194//b2710//b1654//b2289//
MarA	b3791//b2823//b1163//b2153//b0508//b2095//b1241//b0757//b3478//b3327//b2284//b2808//b0855//b4063//b3701//b1129//b0071//b1744//b0383//b1617//b3332//b2309//b1130//b3185//b0602//b1327//b2760//b3916//b3170//b3095//b0892//b1480//b2541//b3773//b2574//b4670//b0708//b4702//
MarR	b4312//b3418//b0677//
MatA	b0197//b4074//b2605//b2803//b2927//b2990//b3093//b1323//
MazE	b3708//b1679//b0348//
MazE-MazF	b1101//b4265//b2852//
McbR	sroC//b3926//b0734//b1223//
MelR	b1203//b1488//b0826//
MetJ	b2764//b4085//b2553//b3680//b3452//b3700//b2476//b1887//b4670//b1393//b1564//b1322//b4003//b3141//b0594//
MetR	b0796//b0167//b1620//b0507//b0950//
MhpR	b1879//b0293//b4435//b1851//b1651//b2823//
Mlc	b2156//b0679//b4073//b4254//b1654//b2707//b2240//b3133//b4028//b0733//
MlrA	b3156//b2417//b1501//b0237//b2487//b0113//b3509//b4043//b3942//b2156//
MngR	b3924//b4670//b2540//
MntR	b3959//b3728//b3729//b0237//b1287//
ModE	b1521//b3576//b4441//b1430//b0584//b2823//b0093//b4237//b3902//b3728//b3786//b2663//b0150//b2150//b0857//b0411//b3083//b3707//b3566//b2916//b4399//b3334//b4043//b2802//b4705//b1285//b0432//b2195//b4150//b1441//b0397//b0775//b1007//b0810//b3513//b1762//b3366//b0593//b1302//b2077//b4099//b1260//b4310//b1508//b1391//b0887//
MprA	b3421//b3168//b2150//b3071//b3582//b1440//
MqsA	b4312//b3185//b0726//b3184//b1733//b0880//b0179//b4324//
MraZ	b1160//b1617//b3035//b4354//b0820//b3707//b3868//b1334//b3186//b2207//b3095//b1949//b2486//b3092//b3450//b2499//b4073//
MtlR	b2801//b3868//b1946//
MurR	phnE_2//b0350//b1714//
Nac	b3941//b1296//b2980//b4393//b2311//b0083//gadF//b1222//b1547//b2531//b3707//b0294//b0810//b0675//b2715//b4124//b0887//b1434//b1016//b1323//b0730//
NadR	b1497//b2195//b0758//b3008//
NagC	b2840//b4013//b1888//b3960//b1507//b1259//b3793//b0234//b3794//b3940//molR_1//b4279//b3491//b2155//b0688//b1076//b1395//b1850//b2488//b2617//b4264//b0435//b1669//b3845//b0150//b3828//b1493//b4288//b3500//b2237//b3453//b2927//b1322//b1012//b0653//b2808//b0605//
NanR	b4381//b0432//b3574//b3334//b0571//b4088//b3415//b2571//b1011//b1948//b1200//
NarL	b2977//b0399//b4187//b3961//b0185//b0732//b3708//b0679//b3081//b1091//b1072//b1937//b1717//b1237//b1728//b2751//b4313//b3789//b1386//b1411//b1387//b3725//b1081//b2705//b3868//b3794//b1241//b0732//b0871//b3565//b4133//b0460//b4125//b1245//b3680//b2212//b0860//b0343//b3269//b0679//b3831//b0484//b2903//b0114//b4037//b1589//b0863//b4035//b3741//b2416//b4291//b4016//b3568//b0509//b1306//cpxQ//b3925//b3868//b1568//b2782//b3926//b1656//b1861//b2095//b3477//b3426//b1109//b4254//b3128//b1499//b2760//b1641//b4104//b2558//b0727//b2482//b0857//b1198//b1075//b3212//b0675//b0782//b3183//b0724//b2153//b3495//b1285//b2152//b4279//b0687//b3066//b3022//b0241//molR_1//b4197//b2757//efeU_2//b2236//b3324//b3958//b0925//b1608//b0041//b0512//b3924//b2508//b4100//b4415//b2808//b2316//b3479//b3126//b4100//b1951//b0432//b2541//b1704//b0113//b4698//b3791//b0060//b1735//b1011//
NarP	b1734//b0622//b1258//b2151//b4702//b2925//b2838//b1761//b0400//b1012//b1182//b1779//b2787//b0678//b0750//b2686//b1409//b2061//b3787//b2703//b0334//b2414//b2285//b1548//b3859//b1669//b1712//b4159//b3729//b1434//b0841//b1184//b1296//b4451//b0935//b3751//b1306//b4240//b2630//b1679//b2552//b3959//b3038//b2374//b0343//b4050//b1548//b4439//b4123//b1879//
NemR	b1441//b4292//b3011//
NhaR	b1101//b2923//b2903//b4397//b2669//b1712//b1737//
NikR	b0613//b4468//b1926//b0724//b4042//b2507//
NimR	b3750//b3514//
NorR	b0861//b0118//b2601//
NrdR	b2631//b1923//b4193//b0390//b3453//b3169//b2316//b2784//b1499//
NsrR	b2369//b2732//b1921//b2204//b1805//b1011//b3722//b0605//b2063//b1623//b1796//b0150//b1395//b3480//b0799//b4123//b0113//b0777//b0348//b1385//b3449//b4117//b1733//b2839//b1011//b0090//b1889//b1008//b3743//b4311//b1617//b3118//b1395//b2414//b0403//b1237//b3904//b2204//b2752//b0727//b2240//b3077//b1852//b4567//b0390//b2977//b4044//b4150//b3571//b0810//b3666//b2068//b0614//b3512//b2617//b1136//b4292//b3614//b1532//b0344//b0792//b3502//b4115//b2784//b3359//b4039//b3256//b4287//b1902//b0765//b3156//b1288//b0516//b1010//b0198//b0112//b0439//b1670//b4073//b1476//b4324//b2687//b0945//
NtrC	b2029//b2143//b3564//b1859//b0570//b1615//b1651//b1891//b2571//b2551//b2288//b0350//b0678//b2699//b3269//b1164//b4097//b3224//b3036//b0978//phnE_2//b1781//b3507//b1519//b3514//b0820//b1398//b3118//b3939//b0152//b0683//b1003//b1706//b0976//b3403//b0041//b0237//b1670//b2805//b3137//b3727//b4123//b3222//b1949//b4006//b2763//molR_1//b0070//b3728//
OmpR	b2094//b3453//b3577//b1747//b3514//b0950//b1888//b2281//b1745//b0596//b3924//b1734//b1227//b3902//b4475//b0341//b2630//b1904//b2373//b4093//b0062//
OxyR	b1783//b2107//b0806//b2017//b3491//b3786//b3603//b1429//b0676//b4159//b1762//b4367//b0779//b2741//b2574//b1398//b1392//b0945//b3169//b2277//b0512//b1500//b0799//b1165//b1298//b0853//b2895//b2603//b3707//b3604//b3613//b2091//b0575//b0777//
PaaX	b1747//b3077//b1950//b1483//b1395//b1441//b2895//b4124//b3927//b1379//b2371//b3037//b0758//b2819//
PdeL	b3558//
PdhR	b2221//b2465//b3325//b0428//b1304//b0333//b0512//b1681//b1858//b0861//b0231//b3564//b1296//b4347//b3480//b2755//b0934//b4397//b3091//b3170//b2754//b1298//b3171//b0035//b3185//b0618//b4036//b2605//b1579//b2107//b1746//b0353//b4309//b2669//b3517//b3066//b2712//b1781//b2730//b3934//b4028//
PepA	b3744//b4592//b3580//
PgrR	b3922//b3326//b4120//b0856//b1262//b1298//b1244//b0087//
PhoB	b1325//b0336//b4153//b0774//b2312//b0854//b1950//b3139//b3021//b4289//b3742//b4025//b0733//b1325//b1517//b4153//b3907//b2542//b0441//b0589//b2156//b1779//b3907//b1492//b2488//b2152//b4673//b2199//b2837//b1945//b1252//b3790//b1904//b2486//b0377//b2558//b4198//b1410//b2699//b2980//b0841//b1588//b0972//b3774//b2938//b0432//b0925//b1650//b3793//b2487//b1257//b3441//b4481//b1245//b3723//b1408//b3666//b0723//b3912//b1259//
PhoP	b3013//b2203//b2823//b1492//b3330//b0515//b1243//b0762//b2277//b1182//b1039//b1013//b1846//b2731//b0475//b1611//b1714//b2737//b1245//b1907//b2368//b3958//b2552//b3092//b3063//b3207//sroA//b0062//b0726//b0734//b1674//b0727//b1102//b3469//b2805//b0403//b0958//b0685//b3521//b1940//b1746//b4159//b4411//b0618//b2601//b2422//b1241//b0596//b1508//b3614//b3021//b4095//b2927//b3008//b2205//b0085//
PrpR	b1261//b3925//b1641//b3960//b1434//
PspF	b0383//b2822//b1508//b1009//b1237//b0779//b4439//
PurR	b2486//b0034//b3135//b4254//b3605//b2224//b0096//b2661//b1679//b2557//b4198//b0398//b0775//b4044//b3461//b1184//b2711//b0617//b2153//b2205//b3421//b2781//b4117//b4460//b4457//b0849//b3480//efeU_2//b0857//b0439//b1484//
PutA	b1385//b0873//
PuuR	b0759//b3076//b0084//b2990//b1004//b0777//b0040//
QseB	b2722//b1262//b1805//b3133//
RbsR	b0698//b2127//b2212//b1440//b2074//b4098//b2559//b3511//b3860//
RcdA	b3081//b0150//b1207//b1440//b4073//b0861//b0083//b1014//b2660//
RclR	b3063//b0089//b4266//
RcnR	b0688//b4539//b3477//
RcsAB	b2143//b1443//b0123//b2313//b0764//b1024//b4392//b4452//b3222//b1074//b1797//b2758//b0221//b3449//b0950//b0782//
RcsB	b2537//b1389//b0113//b2783//b1263//b4072//b0032//b3680//b4002//b3788//b4131//b1187//b1288//b1852//b3612//b3925//b3172//b1641//b1010//b0812//b0092//b0523//b4366//b4383//b1323//
RcsB-BglJ	b3515//b4592//b0083//b1109//b3430//b2061//b4662//b3123//b2529//b3060//b0730//b1083//b1615//b3831//b2662//b2913//
RelB	b1081//b4088//b0330//
RelB-RelE	b2288//b3431//b2789//
RhaR	b1011//b3702//
RhaS	b0617//b2741//b0586//b4004//b2195//b2307//
Rob	b1258//b3334//b4444//b2281//b0334//b1443//b1499//b3430//b1305//b2553//b0852//b3942//b2366//b0034//b1950//b1166//b0778//gadF//b2822//b0156//b1407//b0726//b0781//phnE_2//b0973//b1482//
RstA	b3117//b0806//b2372//b0353//b0396//b4032//b3688//b1683//b4006//b2942//
RtcR	b1484//b3131//
RutR	b1651//b0232//b3408//b1079//b1594//b1594//b1718//b1194//b3579//b0069//b2685//b3409//b4209//b3709//b4238//b3426//b0839//
SdiA	b1535//b1264//b4094//b2713//b4124//
SgrR	b0382//b4381//b0811//b0578//b0435//b2991//b3846//b1226//b2239//
SlyA	b0578//
SoxR	b0179//b0116//b3403//
SoxS	b3753//b0696//b1411//b0856//b0403//b1650//b1247//b0342//b2491//b1924//b4397//b2365//b4237//b4100//b0811//b3793//b0092//b3096//b0853//b1593//b4384//b1732//b2484//b0116//b2676//b1393//b3008//b4662//b2283//b0934//b4075//b0614//b1061//b2671//b4416//b1780//b3792//b1429//b3237//b3166//
StpA	b2492//b3788//b2423//b1378//b2702//b2713//b3135//
SutR	b1387//b1009//b1408//b2148//b4104//
TdcA	b2428//b2601//b0162//b1507//b1982//b0199//b0197//
TdcR	b0565//b2673//b0575//b4321//b3022//b2017//b3511//
TorR	b2750//b1779//b2723//b3727//b3479//b0352//b2730//b1552//b1299//b3005//b1006//b3025//
TreR	b2075//b3092//
TrpR	b1322//b1011//b1074//b1569//b3331//b0855//b0081//b3813//b1712//b1020//b4417//b3012//
TyrR	b3183//b3744//b3688//b4347//b3225//b3222//b3785//b1303//b0970//b1441//b0428//b3418//
UhpA	b1579//
UidR	b2149//b1023//b0765//b0234//
UlaR	b1737//b0970//b3502//b1223//b3171//b3453//b0063//
UvrY	b3601//b3906//b4293//b0783//b0352//
UxuR	b2091//b1536//b1384//b0241//b4120//b0654//b1848//b2675//b4451//
XapR	b3409//b4043//
XylR	b2085//b2782//b2979//gadF//b2373//b0874//b4439//
YdeO	b0890//b3066//b3166//b2659//b0987//b1569//b3184//b1673//b2212//b0397//b2893//b1390//b1588//b4291//b0273//b3128//b2313//b1130//b1579//b0233//b3625//
YedW	b2759//b3860//b1905//b2837//b1904//b3092//b1444//b1444//b3268//b1074//b0151//b3207//
YefM	b1891//b0032//
YefM-YoeB	b4411//b2977//
YehT	b1009//
YeiL	b2388//
YiaJ	b1650//b3908//b0731//b0724//b2009//b3506//b2215//b3960//b1225//b1535//
YjjQ	b2198//b1857//b0180//b1704//b3365//b2605//b1674//b0857//b0591//b0894//
YpdB	b3437//
YqhC	b1245//b4131//
YqjI	b3666//b1617//
ZntR	b2205//
ZraR	b3793//b1241//b2542//
Zur	b2980//b0975//b2788//b3481//b0975//b1591//
