#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0089//b3728//
DnaA	b2235//b0096//b0241//b0347//b1944//b2600//b1951//b2601//b1796//b2705//b4025//b1016//
DpiA	b3132//b3067//b0973//b2758//b1225//b3726//b2093//b0613//b0606//b2904//b1164//
DsdC	b2151//b1575//b2476//
EbgR	b1474//b3859//
EnvR	b4324//b2718//
EnvY	b0874//b3188//
EvgA	b1007//b1006//b2542//b1512//b2416//b2605//b1256//b1973//b0430//b0385//b4241//b3186//b0485//b3507//b1325//b0619//b3062//b3166//b3061//
ExuR	b1203//b4033//b0872//b0505//b0589//b0933//b1011//b2943//b1237//
FabR	b3517//b1323//
FadR	b2580//b0593//b2964//b0980//b2379//b2819//b2277//b3449//b1500//b1608//b4267//b3421//b3255//b4150//b0342//b1741//b2485//b3270//b1297//b2573//b2991//b3325//b2063//
FeaR	b2943//b3939//
FhlA	b1077//b1187//b0759//b0048//b0855//b3091//b0799//b1704//b1634//cpxQ//b1517//b4014//b0726//b2542//b0903//b3613//b2676//b3005//b0605//b1390//b0688//b2818//b2167//b2198//b0874//b2808//b1003//b1941//b2213//b4159//
FlhDC	b4637//b2754//b2751//b1609//b2783//b1411//b3139//b3330//b3958//b4323//b0613//b2370//b1942//b1388//b1783//b0353//b2943//b4026//b4075//b0887//b0301//b1670//b0400//b1075//b2824//b3870//b3904//b4138//b2151//b1300//b0351//b0400//b1748//b4484//b2710//b1658//b3722//b0873//b1947//b4673//b0181//b2280//b2241//b1285//b2366//b4005//b0043//b3708//b3409//b0578//b1207//b1444//b0783//b1654//b1940//b0199//b2730//b1748//b2484//b4039//b3168//b1492//b0090//b0950//b1183//b0565//b4475//b2669//b3575//b1901//b1492//b1165//b1623//b4324//b0588//b2307//b4150//b0617//b0698//b2148//b2943//b2737//
FliZ	b1130//b3415//b2708//b1656//b2995//b4268//b1684//b1641//b0341//b0311//b1738//b0972//b2237//b3752//b0392//b4039//b3013//b1384//b4132//b2316//b4003//
FucR	b1078//b4013//b0385//b1487//b2500//b1513//b4124//
Fur	b2508//b2486//b3432//b3451//b0039//b3607//b2379//b2839//b1616//b2537//b2630//b3172//b4411//b0811//b2388//b0584//b1072//b3615//b3934//b0979//b2287//b1670//b2663//b3528//b0820//b0092//b2559//b4705//b1654//b1246//b4151//b0185//b1198//b3922//b1954//b1920//b4416//b1784//b4452//b2822//b0618//b0378//b2105//b1304//b1091//b3517//b4376//b0303//b3430//b3612//b0062//b3624//b0338//b1499//b1941//b3919//b0826//b2388//b0728//sroC//b1651//b1396//b3680//b2605//b0508//b3357//b2223//b1322//b4013//b3926//b2195//b1474//b3960//b2755//b2215//b2427//b0792//b2000//b3170//b2721//b2705//b1530//b4567//b0764//b2212//b0674//b0903//b3125//b3575//b3925//b0812//b1671//b3256//b2943//b1484//b4241//b1821//b0293//b3753//b1199//b1536//b3136//b4187//b0034//b4399//b2604//b0929//b2374//b1900//b2762//b2280//b3528//b0810//b2529//b4117//b3416//b1941//b1023//b3403//b3942//b3565//b2476//b0403//b0589//b1738//b3092//b3081//b0398//b1530//b2159//
GadE	b3911//b3441//b3722//b3164//b2078//b1805//b1199//b0857//b3961//b4152//b1442//b1684//b0604//b1681//b4106//b3077//efeU_2//b0432//b2823//b0872//b4522//b1394//b1283//b2282//b2758//b0342//yegZ//b1207//b0850//
GadE-RcsB	b3093//b1301//b0997//b4131//b2370//b3035//b0895//b3512//b3124//
GadW	b1609//b3022//b2276//b2741//b4002//b0072//b2388//b3188//b1484//b1166//b3908//b1943//b3613//b1954//b0764//
GadX	b1474//b2063//b4040//b4264//b3612//b2782//b2464//b3325//b2737//b3327//b3547//b1070//b1575//b2663//b3418//b2212//b3939//b0435//b4267//b2091//b3742//b0277//b3417//b0240//b1036//b3722//b3680//b2483//b3600//
GalR	b1948//b4072//b2149//b0304//b4435//b3773//b1062//b2927//b0296//b3169//
GalS	b3137//b1244//b1039//b3614//b0849//b0382//b0860//b1327//b3927//b2239//
GatR	b1704//b3329//b1620//b4399//b2760//b4264//
GcvA	b4392//b2143//b0344//b0654//b1591//
GlcC	b0852//b2143//b0392//b0783//b0874//b2531//b0083//
GlpR	b1101//b3558//b0856//b0368//b1954//b1041//b2078//b2243//b3066//
GlrR	b2942//b3614//b1877//b2991//b1073//
GntR	b0347//b3138//b1706//b0856//b3908//b2156//b1620//b0874//b4006//b2979//b0696//b1620//
GutM	b1947//b0929//b0765//b4026//b1016//b4035//b0793//
GutR	b1481//b4014//b3011//b1634//b4451//b0071//b3432//
HU	b3186//b3131//b3223//b1782//b0154//b2476//b0038//b1616//b2530//
HcaR	b2153//b2207//b0904//b1819//b0089//b2789//
HdfR	b0976//b0974//b1308//b3773//b0432//
HigA	b2149//b3966//
HigB-HigA	b0180//b2198//
HipAB	b3791//b3512//b4292//b2674//b2804//
HipB	b0593//b0507//b1608//b0511//b1714//b2663//
HyfR	b0082//b2281//b0762//b4152//b2732//b1384//b2838//b1532//b0523//b3788//b3956//b0154//
HypT	b2323//b4071//b1199//b1298//b0732//b0597//b4398//b3509//b3184//b2528//b2571//b0781//b3568//
IclR	b0799//b1924//b3600//b3161//
IdnR	b3568//b3869//b4187//b4120//b2416//b3071//b3212//
IlvY	b0995//b2491//
IscR	b0115//cpxQ//b2737//b4415//b0352//b1012//b1947//b0515//b1013//b2423//b0933//b1712//b0033//b2720//b1407//b3528//b4673//b0557//b4058//b0090//b1641//b0378//b0853//b3365//b2573//b1020//phnE_2//b2980//b0616//b2106//b1511//b1924//
KdgR	b1737//b1817//
KdpE	b0733//b0081//b0396//b2616//
LacI	b2808//b0776//b0605//
LeuO	b2824//b3625//b1913//b2715//b1921//b4117//sroD//b3794//b4076//b0620//b1223//b1577//b4018//b1440//b2616//b0763//b4209//b1673//b4153//b3869//
LexA	b3558//b1393//b4016//b3521//b3212//b0154//b1015//b1946//b0377//b1517//b1940//b1441//b1987//b4458//b0623//b2802//b4098//b3495//b2153//b3912//b4698//b2837//b0113//b4398//b3625//b2239//b0860//b2538//b3480//b1921//b1476//b0071//b4159//b3960//b1259//b2482//b0674//b3223//b3021//b4036//b0154//b3512//b1948//b3565//b3785//b1923//b2539//b2508//b1408//b0093//b3773//b1796//b0811//b1649//b4062//b2282//b1679//b0871//b2063//
LldR	b1260//b2539//b1040//
LrhA	b1263//b2942//b1131//b0596//
LsrR	b0604//b2730//b1258//b4254//b1671//b3006//b0805//b4476//b0313//
LysR	b2751//b3967//
MalI	b1023//b0460//b3170//
MalT	b1377//b2560//b4452//efeU_2//b2215//b3859//b3793//b0342//b2169//b0587//
MarA	b3939//b0461//b2600//b0553//b0092//b2150//b3476//b1083//b3582//b4268//b4104//b0431//b0435//b0613//b0296//b3726//b2616//b1322//b3580//b0113//b3476//b2852//b0388//b2996//b0334//b2542//b2167//b1074//b2992//b1387//b1681//b0856//b0473//b0886//b1187//b0880//b3333//b0557//
MarR	b1728//b3967//b2197//
MatA	b3509//b0061//b2820//b0167//b3925//b1377//b2708//b1945//
MazE	b3726//b1562//b3115//
MazE-MazF	b1673//b0572//b0435//
McbR	b2671//b1300//b1857//b2542//
MelR	b3186//b4458//b3753//
MetJ	b2063//b1907//b1007//b2278//b1303//b3725//b3363//b0851//b3581//b4138//b0613//b4347//b1102//b0411//b2557//
MetR	b2241//b3432//b0512//b4044//b0602//
MhpR	b1860//b3845//b2074//b1387//b0038//b2737//
Mlc	b2487//b3008//b1511//b4431//b4076//b3774//b1634//b4027//b1391//b1203//
MlrA	b1166//b2316//b0431//b2282//b0070//b1075//b0067//b3333//b0366//b3168//
MngR	b0504//b1223//b0685//
MntR	b1012//b2980//b0333//b0037//b1669//
ModE	b4018//b3902//b2286//b0595//b0062//b4506//b0584//b0311//b1277//b1182//b2276//b1939//b3922//b2492//b4265//b2107//b3008//b3828//b2708//b0616//b1015//b1262//b2482//b3417//b2169//b3063//b0655//b0756//b1241//b3479//b1043//b3081//b0886//b0091//b1684//b3566//b2702//b2826//b2152//b4267//b4151//b0366//b4705//b4198//b4452//b4324//
MprA	b0728//b0574//b1442//b1569//b0384//b1014//
MqsA	b2500//b2076//b1131//b4670//b0681//b1735//b4452//b0677//
MraZ	b3911//b2492//b4399//b0314//b1092//b2726//b4092//b0443//b2500//b3450//b2369//b1023//yegZ//b1182//b0430//b0161//b0430//
MtlR	b1492//b3960//b3036//
MurR	b1546//b3579//b2198//
Nac	b3461//b3081//b3165//b4037//b3479//b3022//b3919//b0974//b0150//b2719//b2665//b1003//b0304//b0850//b3912//b1880//b1590//b1009//b1673//b0794//b4117//
NadR	b4321//b3514//b0114//b1942//
NagC	b2943//b3603//b2370//b2372//b0976//b3903//b2559//b0156//b4237//b0060//b4599//b3172//b0509//b2367//b0365//b4445//b0892//b0572//b2508//b4382//b1670//b1784//b2541//b1718//b0574//b2464//b0571//b3724//b0397//b2557//b0727//b3441//b1944//b0677//b1737//b0296//b2660//
NanR	b1746//b0430//b4209//b3528//b4054//b3214//b2195//b3612//b4033//b3750//b2074//
NarL	b1077//b0349//b3751//b0167//b4384//b4018//b3212//b1943//b4417//b4059//b2312//b3599//b2787//b0226//b4267//b4241//b1945//b1081//b2097//b1851//b1889//b2489//b2697//b0151//b3437//b1715//b2236//b1508//b3213//b0763//b4016//b0304//b0618//b3332//b1826//b0311//b4323//b2424//b0154//b0855//b2823//b3564//b4115//b2163//b0399//b2718//b1008//b2205//b2222//b0087//b3131//b1684//b0811//b1805//b4027//b3113//yegZ//b4197//b3961//b3925//b0365//b0199//b2152//b3359//b4094//b4467//b2364//b1717//b0903//b1621//b2424//b0115//b4105//b2029//b0862//b4357//b1061//b3027//b4076//b0515//b2152//b2277//b2091//b3624//b1075//b2489//b3450//b3133//b0783//b0786//b1093//b2489//b4525//b2313//b2718//b2820//b1042//b0756//b3748//b3237//b1987//b4044//b1905//b1440//b0872//b0336//b2727//b4324//b4441//b2731//b4435//b1735//b0652//b0443//b2662//b2060//b4471//b1334//b2737//b4309//b3334//b0368//b3748//
NarP	b2286//b2573//b0936//b3601//b1493//b0685//b0485//b1444//b3367//b0951//b4698//b4037//b3480//b2964//b2801//b1954//b3332//b1746//b0734//b3831//b1507//b2804//b2486//b2342//b1007//b1321//b3270//b4196//b3224//b3185//b2379//b3521//b4523//b1576//b0462//b2077//b3469//b3479//b0996//b3116//b3517//b1621//b4209//b3615//b1508//b1673//b0349//b0428//b2163//b1728//
NemR	b0980//b0864//b2665//
NhaR	b1101//b0038//b3255//b0451//b1508//b3924//b1521//
NikR	b1887//b3413//b3845//b2789//b4074//b4264//
NimR	b1288//b0516//
NorR	b2425//b2153//b0400//
NrdR	b2573//b2990//b2756//b0349//b2752//b4698//b2424//b0904//b2671//
NsrR	b1075//b2669//b4441//b1184//b0441//b0237//b2686//b0925//b2731//b1322//b0166//b0727//b1850//b1938//b1004//b4523//b3441//b1482//b0727//b0782//b1714//b0891//b2631//b0041//b3615//b2710//b1762//b4264//b1203//b4567//b3453//b1587//b0517//b1615//b1012//b4324//b0872//b1389//b2904//b2424//b2152//b4075//b1183//b3923//b3516//b0931//b0396//b1081//b0460//b4150//b3941//b1326//b3924//b0042//b4194//b2197//b1299//b2781//b4152//b0273//b3491//b0178//b2068//b0094//b3461//b2235//b0614//b0592//b3057//b2169//b0864//b3558//b3966//b0734//b2979//b1082//b2818//b2341//b1744//b0863//b4238//b2755//b3186//
NtrC	b4062//b0755//b4123//b4197//b3441//b2097//b4279//b3270//b1587//b4133//b1946//b1826//b3430//b3449//b4029//b2540//b1113//b2674//b3574//b3724//b1010//b4293//b2208//b0475//b4024//b4311//b1982//b4451//b0167//b3165//b1780//b0031//b2167//b3925//b0572//b0198//b3157//b0595//b1302//b3071//b0484//b3741//b1737//b1391//b4467//b1846//b2061//b2801//b4577//
OmpR	b2727//b1939//b1163//b1578//b2309//b0892//b4396//b4347//b3184//b0390//b0091//b3942//b2783//b3831//b1518//b0863//b1621//b0602//b1130//b4160//b0616//
OxyR	b2241//b4467//b2573//b2987//b4004//b2465//b0515//b2787//b1224//b3236//b4063//b0314//b1302//b2423//b0873//b0754//b1716//b0973//b1010//b3579//b2905//b3441//b3213//b3137//b2938//b1080//b1618//b1946//b2369//b4131//b2808//b4324//b0462//b3221//
PaaX	b0398//b4705//b1399//b2423//b0945//b2991//b0092//b1083//b2737//b2760//b3511//b4105//b2838//b3441//
PdeL	b1548//
PdhR	b1480//b3480//b0460//b4125//b3073//b0036//b3575//b1393//b0757//b1394//b0597//b1507//b0758//b2540//b0776//b3502//b4092//b2427//sroD//b3476//b0075//b3908//b1589//b0765//b3128//b0383//b0573//b2197//b0903//b1790//b4063//b4154//b2342//b0389//b1388//b2143//b2368//b1511//b2801//b2307//b1783//
PepA	b1852//b4322//b4030//
PgrR	b4028//b3567//b0094//b3605//b0795//b4293//b1303//b0979//
PhoB	b2309//b3601//b4376//b1072//b0081//b2925//b1937//b2076//b2616//b2754//b3813//b2724//b1008//b0185//b1130//b2203//b3006//b1480//b1516//b1588//b2631//b3441//b2756//b0937//b4101//b0349//b3426//b0048//b2572//b0485//b1517//b3547//b2838//b2781//b4198//b0431//b2580//b1245//b1222//b3924//b4323//b3831//b0588//b2731//b0090//b3115//b0972//b2763//b2201//b2727//b1515//molR_1//b1302//b3702//b1970//b0874//b1407//b2156//b3409//b1297//
PhoP	b0083//b0855//sroC//b0451//b1092//b1429//b3793//b1736//b3038//b1237//b1384//b0979//b0062//b2507//b0293//b2283//b1859//b3469//b0330//b1243//b1184//b4376//b0578//b1888//b1594//b0811//b4393//b4613//b4288//b3788//b2286//b3186//b0041//b0068//b0486//b3510//b0595//b0040//b1888//b2310//b3800//b3060//b1888//b3325//b3912//b0976//b1736//b0623//b3786//b1922//b0095//b0681//b2737//b2905//b1680//b0758//
PrpR	b4431//b2705//b4292//b3567//b0315//
PspF	b2710//b2990//b0619//b0810//b1914//b0447//b3741//
PurR	b1326//b1945//b3123//b3605//b0623//b4265//b1609//b4018//b3363//b1904//b3114//b3236//b1649//b2764//b2239//b3038//b2819//b0088//b0839//b2151//b0839//b2094//b1672//b0860//b2718//b4266//b3512//b1102//b3702//b3225//b0578//
PutA	b2964//b0995//
PuuR	b4063//b0958//b4115//b3859//b4408//b1892//b2938//
QseB	b1378//b1618//b0951//b4070//
RbsR	b4476//b1728//b0020//b0069//b2938//b1275//b3077//b3528//b4004//
RcdA	b0954//b2236//b0688//b0776//b3507//b3403//b1589//b2675//b3511//
RclR	b0475//b2203//b3708//
RcnR	b2808//b1298//b1499//
RcsAB	b3076//b0796//b1011//b2669//b4124//b3787//b4032//b0622//b1299//b2558//b4702//b1940//b2557//b2416//b0383//b2288//
RcsB	b0508//b3959//b2508//b3012//b0076//b2199//b0872//b1608//b2212//b1780//b3431//b2752//b0156//b0041//b4131//b1949//b4196//b4153//b1024//b0586//b0853//b3037//b0958//b1163//b2236//
RcsB-BglJ	b2660//b1498//b2788//b4431//b2538//b0937//b2482//b4451//b0073//b4072//b2464//b4075//b2127//b4194//b0313//b3727//
RelB	b2822//b2837//b0936//
RelB-RelE	b4411//b3787//b0799//
RhaR	b1325//b3680//
RhaS	b3709//b4124//b3785//b0796//b3845//b0432//
Rob	b2483//b2423//b3125//b2367//b2996//b3508//b2364//b1481//b0586//b1714//b3096//b1783//b3794//b0094//b3476//b4613//b4070//b0812//b2913//b4122//b3094//b3521//b3574//b1129//b0812//b2242//
RstA	b0751//b2604//b2424//b1452//b4102//b2541//b0388//b0461//b0596//b0756//
RtcR	b3091//b3785//
RutR	b1576//b1298//b4150//b4592//b2911//b1010//b2729//b0116//b0066//b4567//b2686//b3113//b2750//b2573//b4074//b4567//b2213//
SdiA	b0873//b2316//b3859//b1307//b2149//
SgrR	b1021//b1670//b3966//b3125//b0565//b3414//b1923//b1036//b0977//
SlyA	b4267//
SoxR	b3813//b4030//b2926//
SoxS	b0606//b3491//b0040//b3575//b1879//b0447//b0676//b1390//b0400//b2093//b3139//b3038//b4150//b3171//b1102//b0677//b4087//b1850//b3037//b0339//b1411//b0675//b2708//b3773//b2416//b3417//b3688//gadF//b1227//b4445//b3601//b0653//b1588//b4323//b2240//b1576//b3564//b1243//b3057//b1988//
StpA	b1395//b0595//b1327//b3961//b0463//b0484//b0429//
SutR	b3222//b0460//b3431//b4265//b1951//
TdcA	b0979//b3363//b2837//b2904//b4613//b4384//b1670//
TdcR	b2788//b4476//b3366//b0385//b3925//b0827//b0586//
TorR	b0778//b4357//b4355//b0349//b0277//b2839//b0874//b0872//b3729//b3021//b4014//b3124//
TreR	b3071//b1810//
TrpR	b4312//b0839//b2425//b4365//b1441//b4240//b1988//b1641//b4013//b4075//b0654//b2204//
TyrR	sroA//b4062//b1706//b0339//b0450//b1578//b0342//b2840//b2758//b3912//b0150//b2705//
UhpA	b0086//
UidR	b1299//b0887//b4662//b1080//
UlaR	b4670//b3939//b2706//b4075//b2905//b1611//b3037//
UvrY	b3426//b1623//b2364//b1300//b3013//
UxuR	b2198//b2163//b0221//b2603//b2976//b0512//b3724//b2605//b1016//
XapR	b1937//b2155//
XylR	b0334//b0340//b2560//b2552//b1475//b4102//b2923//
YdeO	b0072//b2168//b0313//b4124//b1298//b0516//b3115//b1199//b0857//b0786//b0809//b0796//b2486//b0112//b0860//b2942//b3126//b0863//b3476//b3213//b4095//
YedW	b4254//b4115//b3790//b2757//b4400//b3580//b2706//b1914//b1945//b3600//b2198//b2212//
YefM	b3571//b1224//
YefM-YoeB	b4310//b3603//
YehT	b2787//
YeiL	b4096//
YiaJ	b3625//b2991//b1747//b2367//b0685//b0891//b2204//b2537//b2159//b3507//
YjjQ	b2068//sroA//b3507//b0935//b2306//b1012//b2781//b1302//b1442//b2779//
YpdB	b2203//
YqhC	b3212//b0892//
YqjI	b1810//b1518//
ZntR	b3027//
ZraR	b2531//b3183//b1650//
Zur	b0231//b2464//b1091//b2821//b0123//b1736//
