#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b4347//b4079//
GutR	b1392//b1684//b2159//b0795//b1516//b4153//b1307//
HU	b3141//b3136//b1784//b1904//b4094//b2096//b4445//b3327//b1038//
HcaR	b3517//b2895//b0115//b1014//b0435//b2728//
HdfR	b0724//b0312//b2074//b3026//b4415//
HigA	b3429//b2198//
HigB-HigA	b0061//b2662//
HipAB	b3576//b0076//b2904//b4408//b0597//
HipB	b1024//b2976//b3922//b4398//b0062//b0678//
HyfR	b1706//b3133//b4382//b4013//b1335//b4088//b1732//b1735//b1860//b3502//b3324//b2741//
HypT	b4119//b2213//b1615//b0810//b4032//b0591//b2424//b0890//b3501//b4102//b4312//b0368//b0756//
IclR	b3451//b0185//b2719//b4096//
IdnR	b3236//b4115//b1515//b2756//b0352//b3788//b1564//
IlvY	b0805//b1327//
IscR	b1308//b4070//b0396//b2208//b0340//b3789//b4347//b2424//b2197//b4397//b0891//b3114//b1101//b4209//b3507//b2242//b3792//b0674//b2751//b0584//b0237//b2720//b2234//b1797//b1615//b0683//b2741//b3743//b3092//b2676//b1166//b0234//
KdgR	b4079//b3367//
KdpE	b1474//b2288//b2669//b4079//
LacI	b1508//b4484//b3922//
LeuO	b2616//b4431//b2212//b1797//b1323//b3363//b3225//b3325//b4079//b4366//b0351//b2205//b1718//b2718//b3367//b2061//b4095//b1676//b3615//b1669//
LexA	b4099//b0118//b2669//b3477//b4397//b2821//b0827//b2708//b2604//b4376//b4399//b3326//b0564//b0805//b2726//b3578//b0730//b1441//b0509//b2732//b2713//b2196//b1386//b3359//b1732//b2105//b2167//b1817//b0589//b3958//b2557//b0443//b0234//b2904//b1861//b1682//b0750//b2937//b3789//b4525//b1321//b0853//b2285//b1623//b0751//b3916//b2824//b2571//b1745//b3607//b4458//b1564//b2106//b1744//b0593//b2539//b1081//b2674//b1810//
LldR	b3521//b4393//b0602//
LrhA	b1673//b0860//b0043//b0513//
LsrR	b0857//phnE_2//b1075//b0461//b3906//b2155//b4408//b1194//b1890//
LysR	b3027//b0819//
MalI	b2755//b2206//b3081//
MalT	b1260//b3165//b0313//b4312//b0857//b0036//b4197//b2755//b3846//b0933//
MarA	b3512//b1263//b1568//b1223//b2414//b2482//b1484//b1654//b1890//b4153//b1940//b0091//b3547//b1475//b2058//b2223//b2979//b4288//b4019//b0061//b3828//b1954//b0368//b0688//b2574//b1779//b2155//b4089//b2996//b2993//b2824//b0167//b0089//b0095//b4467//b2837//b4074//b1486//
MarR	b1810//b4120//b2222//
MatA	b3453//b1988//b0674//b0894//b2663//b1335//b1611//b0349//
MazE	b0031//b2990//b2276//
MazE-MazF	b2893//b2802//b4290//
McbR	b3723//b2911//b1516//b2490//
MelR	b3113//b0089//b1949//
MetJ	b3270//b4451//b2537//b2540//b1042//b4238//b1577//b1615//b4662//b2076//b4324//b1023//b1112//b0237//b0796//
MetR	b0516//b0596//b0728//b1591//b4233//
MhpR	b2508//b3846//b4070//b0933//b4476//b1041//
Mlc	b2150//b3071//b0779//b1924//b2911//b2481//b0198//b4383//b4099//b3190//
MlrA	b2368//b2537//b1821//b3744//b0592//b2417//b2207//b0463//b4411//b1252//
MngR	b2764//b1508//b0123//
MntR	b0794//b2684//b3165//b4119//b4030//
ModE	b1712//b3510//b1016//b2312//b3723//b2415//b3038//b1245//b2993//b2529//b4160//b1508//b0886//b1672//b2732//b1970//b2017//b4662//b0973//b4511//b0886//b3516//b3742//b1307//b3061//b2282//b3006//b0950//b3750//b3547//b3500//b0799//b0573//b1410//b3095//b3334//b0337//b2600//b3167//b2542//b0889//b1597//b1393//b3114//b4381//b2094//
MprA	b2558//b1945//b0063//b0727//b2076//b3415//
MqsA	b1540//b0841//b2995//b0863//b0793//b2916//b0726//b0439//
MraZ	b1257//b1890//b3773//b3724//b0887//b0368//b0722//b3785//b1287//b2826//b0727//b1618//b3403//b0240//b2724//b1476//b0904//
MtlR	b1201//b4087//b4093//
MurR	b2852//b2600//b0296//
Nac	b2996//b2789//b1716//b1656//b3507//b3269//b0937//b1891//b0095//b4102//b0166//b1488//b1733//b2373//b0403//b0507//b1939//b4073//b1890//b4194//b1261//
NadR	b4365//b0301//b2711//b2728//
NagC	b3958//b0775//b1276//b4028//b2787//b1223//b4104//b4032//b2750//b2476//b0675//b1109//b1039//b2407//b3938//b1900//b3701//b2092//b2074//b2800//sroD//b0676//b1452//b3188//b1634//b0431//b0852//b2194//b4071//b4094//b3255//b0507//b1536//b1715//b1706//b3941//b0757//
NanR	b1012//b2552//b0296//b1223//b0461//b2415//b1563//b4254//b0043//b2239//b3599//
NarL	b3924//b0886//b2286//b0998//b0311//b1265//b3256//b0038//b1704//b4054//b1021//b0473//b0331//b2159//b2781//b0886//b1485//b0180//b0315//b3708//b1129//b2415//b2710//b0339//b1779//b3324//b2283//b1487//b1225//b3037//b2663//b4187//b2417//b0688//b1970//b1920//b2167//b0303//b3157//b3869//b4383//b2464//b1943//b0368//b1784//b0854//b3334//b4522//b4382//b2669//b2528//b1683//b4089//b2323//b2574//b0341//b4416//b1390//b3604//b4089//b2703//b3507//b0592//b3567//b0849//b0083//b1301//b4099//b4073//b4393//b1475//b4013//b3225//b3786//b3725//b0850//b0615//b0734//b0853//b4592//b4264//b3580//b1877//b2476//b0593//b1848//b3478//b1939//b0333//b2422//b2821//b0505//b2558//b2062//b1244//b4376//b1109//b2316//b1579//b1262//b0198//b2094//b4058//b0383//b1009//b3576//b2996//b4115//b1904//b2938//b0514//b2992//b0731//b0696//b4289//b0782//b2601//b3583//b0896//b1941//b4239//b0904//b3335//
NarP	b0683//b0522//b2097//b2580//b2719//b0484//b4293//b1890//b0839//b0734//b1474//b1949//b0590//b4071//b0447//b1492//b3612//b0341//b2720//b4102//b0755//b0383//b1038//b0934//b1443//b3792//b0071//b4383//b1165//b2703//b0652//b0061//b1322//b0430//b1617//b1702//b0396//b1321//b1924//b3571//b2992//b0683//b4122//b3863//b4070//b4151//b3213//b4150//b3063//b2427//
NemR	b1649//b0733//b3604//
NhaR	b4393//b4071//b0340//b3421//b0486//b0240//b0368//
NikR	b1265//b0441//b3207//b2491//b3113//b0841//
NimR	b2163//b0583//
NorR	b3270//b0066//b2574//
NrdR	b3742//b0750//b1744//b2782//b1308//b1015//b4096//b2704//b0592//
NsrR	b1452//b2422//b3908//b1620//b0574//b2704//b1594//b1042//b4138//b0090//b3062//b1498//b4592//b4399//b1039//b1857//b0296//b0350//b2787//b1039//b2287//b0095//b3430//b1790//b1942//b4408//b4035//b4101//b1913//b3410//b0435//b2756//b1681//b0365//b2392//b1263//b1102//b0038//b2687//b0333//b4075//b3094//b2107//b4014//b2531//b1891//b2221//b2685//b2913//b3123//b0277//b1713//b1297//b2992//b0303//b0485//b3794//b0972//b0340//b3222//b1656//b4698//b4408//b0114//b1818//b4311//b1102//b1540//b0080//b1484//b2713//b2805//b3577//b0400//b0684//b4029//b2573//b4177//b0522//b3057//b0755//b2063//b3966//
NtrC	b0150//b3603//b3925//b1781//b2726//b3516//b1621//b2309//b0729//b4088//b4475//b2528//b2237//b1589//b2199//b2751//b0995//b4131//b1198//b2366//b2752//b3476//b3924//b1826//b3924//b1014//b4238//b2709//b3501//b3961//b2995//b3934//b4032//b1441//b2276//b2239//b0475//b4441//b0486//b0301//b2464//b2904//b2995//b4260//b1540//b2993//b1398//b0197//b0334//
OmpR	b3331//b3115//b3136//b1548//b4094//b2500//b2718//b4059//b1262//b1715//b2671//b2741//b2903//b1797//b3432//b1131//b3506//b3923//b4120//b2572//b2977//
OxyR	b2085//b0864//b1817//b4417//b0880//b2279//b1641//b0347//b1004//b4002//b2416//b2200//b0759//b2202//b1485//b4592//b0447//b4539//b4242//b3083//b1634//b1617//b0730//b0237//b1184//b3124//b1735//b4698//b4239//b1743//b1483//b1388//b4087//b3508//
PaaX	b1499//b1655//b3558//b2709//b4399//b0784//b1858//b2284//b1327//b1075//b0384//b0751//b2481//b1921//
PdeL	b3942//
PdhR	b0411//b4481//b4254//b1487//b1588//b3558//b4241//b1728//b0348//b1384//b3501//b1719//b1307//b0616//b1568//b0925//b1203//b2163//b0622//b2964//b4085//b0088//b1946//b1136//b2927//b1384//b0061//b4399//b1591//b2017//b4599//b3904//b4438//b0722//b0441//b1483//b4087//b1010//b1042//b4415//b3934//
PepA	b1947//b2206//b0724//
PgrR	b1241//b2424//b3791//b2993//b1082//b2737//b0207//b3476//
PhoB	b2484//b0730//b2201//b0031//b1020//b0759//b2062//b2492//b1389//b1409//b1077//b4397//b3583//b1609//b3566//b1397//b1860//b2278//b3625//b1707//b2721//b1083//b3225//b0509//b4062//gadF//b3060//b1706//b2095//b1070//b2826//b0799//b2243//b3742//b1889//b2762//b2276//b2059//b2572//b3577//b3212//b1390//b1859//b1388//b4416//b0507//b3011//b0793//b1821//b3942//b1183//b3521//b1182//b3923//b0708//b2531//b1385//b2923//b3271//b1671//
PhoP	b2482//b1521//b2824//b0933//b0225//b3324//b0509//b2373//b1620//b2163//b3368//b3793//b1913//b1888//b3021//b2224//b3141//b3580//b0399//b0595//b0854//b0602//b3773//b0330//b0221//b0892//b1611//b1673//b1611//b4193//b0553//b2379//b0732//b3831//b2487//b3582//b0035//b3568//b2068//b2063//b3749//b2370//b4324//b2904//b3359//b4613//b0933//b2675//b0515//b4004//b3829//b1747//b3165//b3128//b1022//b4366//
PrpR	b2750//b4698//b0044//b1593//b3614//
PspF	b2665//b4039//b4323//b2163//b2685//b1516//b2789//
PurR	b4264//b1008//b1013//b4074//b4292//b0385//b0352//b4097//b2852//b4004//b3190//b0241//b3613//b1004//b2992//b1039//b2617//b3829//b1082//b1201//b2617//b0074//b4193//b3785//b3916//b1080//b3131//b0166//b1275//b0161//b4475//
PutA	b3416//b2801//
PuuR	b1227//b4475//b1519//b2508//b4439//b0048//b1221//
QseB	b2804//b4240//b0682//b3062//
RbsR	b0751//b3094//b1322//b4613//b0061//b2703//b0199//b0864//b3011//
RcdA	b1511//b4366//efeU_2//b3225//b0084//b1736//b3742//b0019//b0486//
RclR	b0312//b1326//b2916//
RcnR	b1389//b2279//b4417//
RcsAB	b3128//b2631//b3113//b3501//b4397//b3333//b0461//b0076//b3115//b0583//b2289//b2895//b3748//b4095//b3113//b3334//
RcsB	b1091//b4279//b4019//b4260//b3788//b4321//b1015//b3773//b2687//b2600//b3437//b1784//b2422//b1982//b0587//b1013//b2153//b0464//b4035//b4392//b1333//b3960//b3430//b1237//b0035//
RcsB-BglJ	b0980//b2417//b1921//b0811//b1617//b2465//b4087//b1500//b1741//b3741//b3577//b0570//b2732//b2107//b0389//b2801//
RelB	b1589//b3666//b0654//
RelB-RelE	b4024//b1393//b1562//
RhaR	b1303//b2539//
RhaS	b0975//b1568//b3127//b3451//b2416//b0763//
Rob	b3083//b3038//b3036//b1482//b3268//b1732//b3525//b3741//b1288//b0851//b3116//b0150//b2375//b2781//b4443//b4539//b1681//b3753//b1589//b2365//b3140//b2762//b0507//b3408//b1500//b1970//
RstA	b3516//b2840//b0314//b2488//b1397//b2722//b4471//b0353//b0778//b0756//
RtcR	b4399//b3863//
RutR	b2709//b0522//b3793//b0113//b1922//b0392//b0233//b3727//b1078//b0950//b2551//b2428//b3368//b3728//b0931//b2284//b0460//
SdiA	b0594//b3213//b3328//b2579//b1079//
SgrR	b1673//b2905//b4072//b3171//b3753//b2277//b2344//b1014//b0515//
SlyA	b2926//
SoxR	b4014//b1387//b3569//
SoxS	b0484//b3025//b0786//b0852//b4040//b1501//b1299//b4397//b1745//b2239//b1131//b0605//b3599//b3114//b0064//b0315//b2617//b4198//b2542//b4292//b1988//b3516//b1023//b4133//b4063//b4416//b2077//b1260//b1277//b3368//b2163//b1285//b0674//b4198//b3469//b2616//b4160//b4097//b2077//b2203//
StpA	b2094//b0199//b1334//b4381//b2392//b3168//b1680//
SutR	b1485//b4382//b2000//b0066//b0115//
TdcA	b0820//b2789//b3859//b1392//b2237//b1623//b3625//
TdcR	b3727//b1301//b2987//b1512//b0904//b3479//b3727//
TorR	b2422//b1877//b4187//b3615//b1245//b3171//b2893//b0178//b1877//b0020//b0676//b1784//
TreR	b2085//b1609//
TrpR	b3357//b3722//b4120//b1395//b2669//b1305//b2372//b2369//b3577//b3863//b2559//b4240//
TyrR	b0522//b3408//b3461//b1081//b1925//b1817//b3477//b1224//b2507//b3547//b0094//b0089//
UhpA	b1618//
UidR	b0044//b3140//b2060//b1397//
UlaR	b1797//b2079//b4062//b1951//b3788//b3021//b4072//
UvrY	b1567//b0091//b3171//b1879//b3514//
UxuR	b2665//b1568//b3426//b2799//b1006//b2169//b0463//b4366//b0998//
XapR	b1589//b1021//
XylR	b4196//b2422//b4058//b4160//b0784//b0066//b0447//
YdeO	b0841//b2388//b3721//b4085//b2726//b3495//b0150//b1285//b3941//b2528//b0728//b4309//sroD//b0294//b4004//b3515//b2213//b1012//b0071//b2720//b2841//
YedW	b1022//b4005//b3166//b4101//b2542//b3528//b3410//b1079//b3123//b1485//b1164//b3325//
YefM	b1907//b1335//
YefM-YoeB	b4382//b3413//
YehT	b1187//
YeiL	b4124//
YiaJ	b2709//b4122//b2212//b4039//b1012//b1386//b3332//b2707//b3680//b2975//
YjjQ	b2741//b1485//b1259//b4138//b3013//b2491//b1247//b1858//b1109//b3359//
YpdB	b3410//
YqhC	b2366//b0075//
YqjI	b2167//b2276//
ZntR	b0150//
ZraR	b4196//b3124//b3128//
Zur	b2726//b3366//b0484//sroA//b0486//b2414//
