#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1072//b4287//
CysB	b0826//b4254//b4086//b3070//b0997//b2094//b2574//b3905//b3578//b0929//b1201//b3185//b1669//b1024//b1779//b3413//b3123//b2819//b3511//b3156//b0733//b2289//b0595//b4618//b0185//b4599//b3905//b4702//b1938//b0429//b1923//b4309//
CytR	b0486//b2483//b1735//b3035//b0523//b1521//b1970//b1500//b0397//b2507//b2425//b1492//b3027//
Dan	b2342//b4705//b4287//b3828//
DcuR	b0337//b0602//b4093//yegZ//b3083//b0342//b3612//b4100//b0156//
DeoR	b0072//b4088//b1536//b1579//b1500//b3612//
DhaR	b1743//b1920//b3502//b2107//
DicA	b4662//b1821//b0855//b3227//b3450//b2507//b1493//b1241//
DinJ-YafQ	b0862//b1092//b0460//
DnaA	b1164//b3073//b1411//b2757//b1483//b1298//b2711//b2754//b0589//b1949//b1006//b3512//
DpiA	b2487//b3577//b1077//b1946//b0463//b0586//b0035//b3481//b3118//b4040//b3869//
DsdC	b0864//b1500//b3908//
EbgR	b4613//b1717//
EnvR	b2152//b1488//
EnvY	b3330//b1073//
EvgA	b4194//b3491//b2721//b1511//b1392//b3096//b0591//b2783//b2726//b2195//b0811//b1536//b3868//b3509//b4035//b2805//b4523//b4034//b3846//
ExuR	b2323//b3750//b2841//b1748//b0166//b1399//b1241//b2763//b0793//
FabR	b3702//b3094//
FadR	b4239//b0950//b4435//b0782//b1037//b4260//b0679//b2029//b1937//b0683//b0620//b1283//b1222//b1394//b1552//b3961//b3333//b3416//b0349//b4076//b2803//b0428//b4264//
FeaR	b3066//b3566//
FhlA	b3568//b0114//b3919//b1922//b2491//b0066//b2801//b1616//b2344//b4457//b0570//b3096//b2762//b4043//b3916//b4599//b1729//b4698//b0484//b3787//b1521//b3408//b3512//b1616//b1440//b3186//b0593//b4467//b2507//b1797//
FlhDC	b3516//b4435//b1683//b3525//b2277//b1488//b2705//b2149//b2762//b3161//b4354//b4101//b2975//b1300//b2741//b1641//b0080//b4241//b1262//b0684//b3477//b1683//b0873//b0894//b2490//b0461//b2075//b4267//b2224//b0676//b0928//b3568//b3708//b0384//b1009//b0997//b1226//b3579//b0931//b4267//b0676//b0575//b4095//b0987//b3614//b0935//b0475//b1597//b2601//b1440//b0232//b2665//b3791//b4460//b3479//b4062//b0777//b2763//b3793//b0473//b0451//b4347//b3502//b0887//b1285//b2723//b1846//b1732//b4309//sroD//b3902//b1536//b2093//b1536//b0221//b4062//b0757//b1012//b1715//b0522//b2492//b1409//
FliZ	b0073//b2685//b2904//b4705//b3721//b3960//b0605//b3479//b4698//b2428//b3363//b3725//b0727//b3057//b2719//b0042//b0343//b3328//b0732//b3172//b3729//
FucR	b3903//b1676//b2094//b1621//b1003//b1016//b4354//
Fur	b0574//b4506//b0583//b0728//b3026//b4118//b0043//b3363//b4382//b1015//b2605//sroD//b1810//b3367//b0336//b0863//b3331//b3961//b4054//b3958//b0083//b1441//b3547//b0819//b2788//b2669//b0871//b1323//b0945//b0019//b0980//b2062//b3501//b3604//b2728//b3334//b0198//b2707//b1512//b2156//b1818//b3725//b2242//b0781//b2676//b1264//b0778//b0849//b1673//b0231//b1275//b0619//b1590//b2819//b2942//b1590//b0723//b0296//b2538//b0677//b2465//b3270//gadF//b0116//b4381//b1070//b0084//b2163//b4287//b4039//b2307//b3574//b4086//b1112//b1321//b0334//b0156//b2372//b3450//b0156//b4192//b0504//b3939//b0602//b1077//b0951//b0750//b1308//b3491//b2197//b1922//b3579//b3408//b2823//b2784//b3469//b3207//b1608//b3332//b3227//b1861//b0113//b2425//b4002//b4132//b0431//b4159//b4567//b0365//b3926//b3094//b1947//b0588//b0679//b0786//b0679//b3008//b2706//b2093//b2152//b0226//b0721//b3959//b2429//b0617//b2429//b0678//b3792//b0620//b2074//
GadE	b0839//b1288//b0399//b2684//b1579//b4036//b0304//b2508//b3581//b2531//b1954//b0522//b4039//b2196//b2709//b1164//b0337//b0368//b4670//b3416//b0964//b1733//b1707//b3518//b2754//b0688//b4637//b2763//b0092//
GadE-RcsB	b0678//b4024//b1164//b2215//b0614//b1400//b0464//b1611//b4383//
GadW	b0596//b4054//b0330//b0594//b0951//b0602//b3334//b3908//b2604//b4511//b2741//b1407//b1734//b1443//b1389//
GadX	b3190//b2288//b1296//b3727//b1922//b3255//b2727//b3666//b2804//b0652//b4187//b0979//b2666//b0342//b3157//b1714//b1926//b0330//b3749//b2406//b3576//b2926//b1888//b0805//b1377//b1784//b3128//b4445//b1013//
GalR	b3132//b4095//b0851//b0925//b0933//b0997//b0783//sroA//b2938//b4476//
GalS	b4058//b1683//b3911//b0622//b4192//b3021//b1518//b2277//b3566//b0676//
GatR	b1256//b3478//b2698//b4159//b0732//cpxQ//
GcvA	b2215//b3800//b2559//b0892//b4511//
GlcC	b4177//b0116//b2551//b3021//b4366//b1826//b4322//
GlpR	b0085//b2808//b1442//b1951//b3508//b0166//b3575//b3117//b0622//
GlrR	b4291//b0583//b2528//cpxQ//b0516//
GntR	b2107//b4567//b2893//b2539//b1252//b3723//b1618//b4159//b3430//b3430//b3092//b1669//
GutM	b1729//b1702//b3428//b2323//b1594//b0234//b0980//
GutR	b4125//b1673//b3136//b0084//b0032//b1492//b2911//
HU	b4150//b2837//b3967//b1259//b3060//b2731//b0586//b2415//b4033//
HcaR	b2764//b1441//b1062//b2756//b1092//b3413//
HdfR	b0447//b0683//b3114//b0085//b3525//
HigA	b1622//b1334//
HigB-HigA	b3114//b1938//
HipAB	b0336//b0857//b0084//b4118//b0085//
HipB	b4194//b4399//b0273//b3170//cpxQ//b4292//
HyfR	b2156//b0094//b3904//b0293//b1790//b3061//b4042//b3057//b1298//b1486//b1621//b1943//
HypT	b2719//b2559//b1434//b2285//b3255//b0304//b1517//b2750//b3661//b1747//b3724//b0593//b1575//
IclR	b2277//b3904//b1515//b0352//
IdnR	b2076//b2092//b2838//b4138//b0995//b1399//b3942//
IlvY	b2732//b1562//
IscR	b2075//b1924//b0781//b4192//b3170//b0778//b3828//b1077//b4357//b2687//b3095//b0935//b4120//b4072//b4613//b2276//b3813//b0733//b2151//b2781//b1080//b1395//b0762//b0037//b0035//b2560//b3096//b3332//b2710//b1411//b1651//b0178//
KdgR	b4513//b0085//
KdpE	b1594//b0929//b4105//b3126//
LacI	b1988//b3579//b3753//
LeuO	b2821//b2994//b0810//b4324//b4105//b0337//b4100//b3967//b0095//b3430//b0156//b3790//b2722//b1132//b3870//b0809//b4030//b3021//b3960//b1617//
LexA	b0313//b4029//b0679//b0826//b2489//b1040//b1791//b4029//b2417//b1943//b3793//b4381//b0365//b4254//b2663//b2312//b1022//b3461//b0570//b0964//b0464//b4058//b1656//b1014//b3741//b0755//b4062//b0827//b0036//b1564//b2149//b2417//b1672//b1590//b1891//b4279//b2344//b0734//b0928//b4058//b2155//b3138//b0855//b2841//b1902//b2782//b2196//b3751//b4033//b1222//b4438//b3958//b3516//b4058//b2428//b4267//b4058//b0062//b0178//
LldR	b4484//b2979//b3583//
LrhA	b0782//b0061//b3335//b3860//
LsrR	b2756//b1922//b3140//b3517//b0964//b2756//b0296//b1493//b4004//
LysR	b1597//b3966//
MalI	b1821//b0806//b2371//
MalT	b0795//b1040//b0929//b1409//b1712//b0038//b2707//b1575//b3082//b1407//
MarA	b0781//b2284//b1683//b0970//b2424//b1091//b1810//b4511//b3752//b2729//b2675//b0785//b0429//b1308//b2582//b0335//b0041//b1846//b2368//b2491//b3432//b1245//b1858//b1728//cpxQ//b3708//b1857//b4100//b1163//b1020//b3793//b0975//b0294//b4034//b1620//b0068//b3225//b4090//
MarR	b3752//b1441//b3477//
MatA	b3061//b4028//b2424//b1385//b1227//b3477//b3786//b4289//
MazE	b0958//b0167//b0974//
MazE-MazF	b3268//b2417//b1672//
McbR	b1588//b0820//b0890//b2374//
MelR	b2573//b1948//b1846//
MetJ	b3255//b2713//b4393//b2660//b3061//b3750//b2574//b2421//b1040//b1914//b3013//b4471//b3214//b2313//b1651//
MetR	b4123//b1546//b0179//b0096//b4439//
MhpR	b1091//b0398//b3793//b0871//b4197//b4132//
Mlc	b3859//b2659//yegZ//b0708//b1513//b3366//b0889//b1325//b2762//b3070//
MlrA	b1706//b3011//b1409//b1243//b4513//b3170//b4062//b3365//b4085//b0570//
MngR	b1654//b4050//b2243//
MntR	b0515//b1265//b1261//b0762//b2221//
ModE	b2752//b4101//b3114//b1940//b2059//b1298//b1791//b2763//b0384//b1396//b4072//b2068//b3237//b4152//b3013//b4062//b2779//b1199//b2925//b1013//b1498//b2712//b0605//b3495//b1821//b2719//b3870//b2787//b1307//b0622//b4702//b2237//b3624//b1704//b0522//b1616//b1729//b3477//b3579//b0019//b2756//b1386//b1252//b3500//b2151//b1285//
MprA	b1819//b1810//b0827//b3510//b0896//b0978//
MqsA	b4072//b1732//b1092//b4059//b0072//b2285//b2313//b0439//
MraZ	b0727//b4366//b1075//b0179//b0723//b1483//b3934//b2148//b0161//b1023//b3066//b2415//b4063//b3503//b3904//b4092//b1746//
MtlR	b0613//b0512//b4019//
MurR	b0973//b1943//b0784//
Nac	b0850//b2708//b0855//b2730//b2393//b0277//b3743//b2943//b1651//b1924//b0613//b1265//b4525//b1817//b2283//b2488//b3066//b3680//b1762//b0473//b3870//
NadR	b4347//b4309//b4289//b2152//
NagC	b1037//b0293//b1707//b4457//b4310//b2712//b4024//b2822//b4357//b3212//b3366//b1761//b2196//b0043//b0589//b3136//b0233//b0396//b0721//b0341//b2276//b2905//b0591//b1735//b4291//b3845//b2309//b0595//b2560//b1782//b2943//b2616//b3188//b0388//b1194//b4093//b4152//
NanR	b3565//b2685//b0073//b1298//b0086//b2927//b0811//b2722//b0069//b1262//b0368//
NarL	b2500//b0729//b1618//b4471//b1938//b0512//b0036//b4039//b0294//b0586//b0904//b3413//b2558//b4138//b0383//b4192//b0951//b2153//b1091//b0565//b3507//b2077//b1891//b1441//b0396//b0505//b1244//b2938//b1013//b4506//b3743//b4036//b1942//b3227//b0973//b3923//b3583//b3271//b0951//b3071//b0166//b2288//b0724//b4039//b1476//b4279//b1015//b2143//b1568//b4192//b2507//b4513//b3038//b1288//b1410//b1486//b0954//b0653//b1655//b1988//b1037//b0774//b4511//b2728//b3123//b3113//b0862//b2163//b0473//b0674//b4025//b0573//b3845//b1945//b0514//b0687//b3870//b1022//b2805//b2539//b0696//b0929//b1622//b4280//b1797//b2375//b2427//b0873//b1950//b3514//b2422//b2307//b1515//b3966//b0793//b2287//b2553//b0708//b0516//b3479//b1075//b1183//b1040//b2167//b2231//b2758//b0088//b0336//b0066//b2489//b0617//b2717//b2783//b0796//b0722//b0166//b2061//b2470//b2996//b2279//b2017//b4481//b1160//
NarP	b1716//b1073//b3328//b2492//b2202//b1474//b0093//b0473//b4451//b0435//b1683//b3939//b1641//b3126//b1083//b4070//b4408//b1846//b1848//b1327//b1861//b2964//b4233//b2287//b0430//b0123//b3828//b0687//b1819//b3603//b0676//b0522//b1335//b0044//b1398//b1734//b2665//b2078//b0796//b2367//b1819//b0344//b4042//b1277//b0763//b4154//b1226//b1616//b1921//b4392//
NemR	b2818//b2195//b1891//
NhaR	b0682//b2107//b1846//b3364//b4195//b3525//b1578//
NikR	b0116//b2763//b0334//b1577//b1852//b2538//
NimR	b2168//b2310//
NorR	b1517//b1713//b1736//
NrdR	b3926//b1023//b0221//b1036//b1136//b0987//b1241//b0891//b0592//
NsrR	b4133//b0874//b3169//b1611//b1183//b3926//b1003//b0812//b0514//b0584//b3934//b3961//b4099//b1821//b1061//b1616//b2203//b0432//b1492//b4525//b1620//b4115//b2371//b0123//yegZ//b1939//b1564//b0365//b2819//b0958//b3013//b2308//b0035//b2825//b1199//b4323//b3958//b1568//b2406//b1187//b0152//b0344//b2779//b2579//b3941//b0590//b2000//b0439//b2937//b2306//b4085//b2750//b2284//b0936//b3365//b0094//b3092//b0605//b4416//b2276//b4096//b1681//b0617//b3791//b0337//b2313//b0805//b3912//b2784//b0757//b0429//b3026//b2213//b0654//b2759//b3792//b0590//b0687//b0811//b4013//b0069//b3329//b4439//
NtrC	b1716//b4073//b3453//b0688//b2375//b0819//b2903//b3479//b4089//b0805//b0785//b0038//b0565//b1738//b1901//b1043//b1943//b2029//b0428//b3432//b1221//b1791//b1887//b2801//b2913//b1061//b2206//b3451//b1166//b0019//b3923//b1970//b0377//b2323//b0048//b2720//b3415//b4313//b1611//b1641//b1077//b2000//b3035//b1591//b0973//b2783//b1925//b3967//b1130//
OmpR	b2822//b4290//b1681//b4028//b2819//b0350//b2820//b3327//b4106//b1707//b0400//b1848//b4018//b2277//b0337//b1712//b3725//b2600//b2750//b1941//b2508//
OxyR	b1594//b2808//b1444//b1007//b1704//b1221//b2895//b3846//b2204//b0794//b2476//b0557//b3723//b1131//b0574//b0181//b1913//b4443//b0096//b4698//b2239//b3125//b1921//b0073//b3114//b3413//b4292//b3410//b0682//b3132//b1821//b1623//b4072//b0755//
PaaX	b2704//b0073//b1944//b4467//b3185//b3503//b2200//b0342//b1817//b2752//b1022//b2838//b3868//b1397//
PdeL	b4460//
PdhR	b0595//b0036//b1434//b4177//b3095//b2151//b0311//b3940//b3625//b3729//b2392//b3605//b0756//b0400//b2838//b0855//b3724//b0619//b2058//b4115//b2711//b3065//b1988//b4237//b1475//b1497//b3922//b1514//b3516//b1498//b1006//b4355//b0757//b3773//b1165//b0591//b3625//b0207//b1092//b0928//b3575//
PepA	b2754//b2893//b0513//
PgrR	b3164//b0958//b1851//b0623//b4101//b0178//b3451//b2308//
PhoB	b3934//b1676//b2979//b0854//b2763//b4124//b4058//b0293//b1950//b3514//b3748//b0979//b0037//b1741//b2306//b0781//b2754//cpxQ//b0795//b1386//b1020//b2996//b1082//b4095//b0335//b0064//b2276//b1112//b2393//b1334//b2540//b3967//b3863//b1476//b2788//b0976//b0464//b3491//b4124//b3828//b2788//b1321//b2201//b4102//b0979//b2839//b0799//b1515//b4267//b1411//b0439//b1223//b1225//b2803//b3477//b1302//b4098//b0088//b0655//b3753//
PhoP	b1164//b3503//b1415//b4392//b4439//b4013//b1167//b3357//b2799//b1850//b3724//b3794//b2491//b4354//b1252//b0431//b2992//b2074//b1302//b2923//b1940//b3575//b4089//b0677//b1275//b2804//b4125//b1954//b0368//b2235//b0347//b3430//b3547//b2977//b4029//b2805//b2060//b2538//b0366//b3743//b1296//b2306//b1378//b2560//b1474//b0313//b2539//phnE_2//b0428//b0794//b1009//b2987//b4506//b0606//b2492//b2537//
PrpR	b4347//b0783//b3135//b0443//b2826//
PspF	b1014//b2213//b2231//b1497//b3752//b0088//b0726//
PurR	b3510//b3005//b2407//b1562//b4036//b2804//b4151//b0731//b0463//b4097//b1921//b3614//b1258//b1779//b1400//b4279//b2712//b2837//b1782//b2427//b0365//b1714//b1861//b4002//b3794//b3236//b0311//b1780//b0397//b0732//b3038//
PutA	b1684//b1593//
PuuR	b1901//b0507//b4416//b4467//b3479//b0604//b3938//
QseB	b0811//b1075//b1622//b4133//
RbsR	b1530//b4237//b0390//b1010//b3357//b1409//b1597//b2208//b2529//
RcdA	b2243//b3070//b4124//b2718//b2537//b2823//b0162//b2617//b0851//
RclR	b0431//b1548//gadF//
RcnR	b1733//b3966//b3136//
RcsAB	b2095//b2799//b3513//b2782//b3418//b4291//b4291//b3421//b4511//b4357//b4153//b0475//b0312//b1674//b1859//b0809//
RcsB	b1440//b2316//b0976//b1243//b0042//b1618//b0849//b1322//b1620//b3511//b2414//b3453//b1040//b2079//b0891//b1334//b0676//b3789//b0072//b0507//b4062//b0904//b1547//b3073//b3270//
RcsB-BglJ	b3329//b0786//b3065//b0880//b2799//b0987//b2489//b4441//b1130//b1259//b0385//b2852//b0336//b2306//b4085//b3784//
RelB	b3525//b2605//b1243//
RelB-RelE	b0365//b1941//b2705//
RhaR	b2676//b0654//
RhaS	b3212//b1481//b2234//b2630//b2784//b0511//
Rob	b1679//b1303//b3787//b1589//b1714//b1879//b0589//b4040//b1569//b4015//b0505//b0351//b1201//b0757//b1782//b0618//b1741//b0774//b3794//b0450//b3026//b1499//b3547//b4292//b1020//b1852//
RstA	b4293//b2731//b4014//b0852//b1296//b1207//b1483//b0933//b3666//b4408//
RtcR	b4132//b3789//
RutR	b4034//b3171//b0980//b2719//b1430//b2373//b0784//b0763//b4193//b1429//b0347//b2285//b2155//b1391//b1904//b2074//b1781//
SdiA	b3558//b3730//b3700//b2721//b0226//
SgrR	b1227//b2168//b1411//b1259//b1732//b3432//b2673//b0429//b2852//
SlyA	b0762//
SoxR	b3528//b1500//b0732//
SoxS	b0722//b3923//b3114//b0088//b0980//b1335//b1782//b3938//b3725//b4439//b0620//b0301//b3332//b0756//b1588//b2286//b0485//b1187//b2666//b1519//b3741//b1681//b2375//b3903//b0166//b1761//b2371//b0593//b1243//b0072//b1499//b0064//b4265//b1651//b0620//b1395//b2205//b2757//b1728//b2204//
StpA	b3057//b2483//b0973//b4028//b4452//b2703//b1164//
SutR	b0591//b0623//b1011//b2800//b1043//
TdcA	b4702//b2708//b0123//b4154//b3367//b2061//b4254//
TdcR	b0750//b3008//b2904//b1954//b0385//b3721//b1184//
TorR	b0880//b3136//b0730//b0863//b4094//b3270//b2078//b1707//b3959//b4279//b0312//b1010//
TreR	b3728//b0367//
TrpR	b2631//b0353//b4016//b4026//b2368//b2234//b1821//b0293//b3410//b2674//b0509//b0397//
TyrR	molR_1//b1738//b3428//b0240//b3366//b0397//b2465//b1246//b2368//b3093//b0178//b0063//
UhpA	b4311//
UidR	b1261//b1923//b0336//b1741//
UlaR	b2223//b3062//b1654//b4030//b0623//b2687//b3491//
UvrY	b2374//b3773//b2234//b3752//b1184//
UxuR	b4354//b1434//b1568//b3409//b3067//b4241//b1597//b3723//b1262//
XapR	b3547//b0892//
XylR	b0441//b1860//b4019//b4460//b0602//b0365//b1707//
YdeO	b2837//b3517//b3603//b1008//b0154//b2553//b3409//b3366//b3038//b0048//b2741//b3789//b1038//b1039//b1391//b3221//b3224//b2487//b3139//b3774//b2557//
YedW	b1810//b0447//b3784//b2203//b0062//b0765//b0351//b2674//sroC//b2094//b3904//b1851//
YefM	b0727//b3789//
YefM-YoeB	b2839//b1444//
YehT	b0571//
YeiL	b1672//
YiaJ	b1654//b2706//b0237//b1737//b1712//b3061//b3741//b0623//b0587//b1276//
YjjQ	b1859//b3124//b1641//b1440//b3190//b2758//b1680//b1851//b0792//b1748//
YpdB	b1024//
YqhC	b2061//b1012//
YqjI	b2168//b3863//
ZntR	b3477//
ZraR	b4037//b1547//b1846//
Zur	b1514//b0841//b0597//b2663//b2388//b3409//
