#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b2106//b2485//
CdaR	b1487//b0931//b1276//b2756//b0515//b3271//b0799//b0929//b4238//b4592//
CecR	b1519//b1729//b1734//b4233//b1567//
ChbR	b1207//b0094//b3410//b3599//b4073//b3414//
ComR	b2937//
CpxR	b3478//b4310//b2423//b2994//b1658//b2379//b1258//sroD//b3132//b3270//b1745//b1081//b0594//b0775//b3450//b1718//b3934//b3161//b0996//b2491//b0873//b2926//b1323//b0782//b3073//b2310//b2061//b4265//b3721//b1302//b1597//b1498//b1988//b4019//b0484//b1398//b0273//b0976//b4209//b4074//b3183//b0698//b3516//b1670//b0793//b1676//b0724//b3959//b3961//b0722//b2282//b0048//b2278//b4481//b0443//b1184//b4050//b4037//b0443//b0040//b0564//b1973//b0903//b2752//b2491//b0652//b3171//b0507//b4452//b2684//
Cra	b2754//b2200//b4592//b2707//b2737//b1796//b3060//b4131//b3566//b2580//b2822//b0826//b4015//b3403//b3063//b2281//b2488//b1394//b2808//b0301//b3580//b0166//b4698//b0314//b4024//b2060//b2579//b1378//b2313//b4043//b4058//b1430//b3569//b2764//b0685//b3117//b1265//b2603//b0903//b2206//b2825//b1949//b0728//b4036//b4079//b2168//b1021//b4254//b2582//b1729//b1393//b4095//b1304//b4698//b1483//b4238//b2017//b2481//b2540//b2241//b1083//b3813//b0475//b0564//b2078//b2239//b0365//b1287//b0997//b0586//b2630//b2787//b4192//b4383//b1716//b3723//b1717//b4673//b1673//
CreB	b3863//b0431//b0841//b4233//b0696//
CsgD	b4354//b1519//b2840//b0751//b1042//b0759//b0439//b1954//b0721//b4347//b0086//b4037//b0826//b0751//b3213//b1949//b2464//b3567//b0523//b0116//b3491//b0593//b0153//b1784//b3575//b4383//b1043//b3906//
CsiR	b2416//b2312//cpxQ//b2684//b3729//
CspA	b3171//b2372//
CueR	b2278//b3547//b0377//b4150//b4070//b2926//b0751//
CusR	b0039//b1564//b3469//b0894//b2062//b1546//b0151//b1716//b4074//b0464//b0874//b1719//
CynR	b3725//b3081//b0096//b0903//
CysB	b1429//b0091//b0113//b0353//b4567//b2310//b4280//b1008//b3845//b3829//b0679//b0978//b2925//b0755//b1407//b2729//b1082//b0221//b2280//b2721//b1415//b2367//b1591//b0430//b0622//b3514//b4019//b3094//b1378//b4392//b0042//b0377//
CytR	b3116//b0995//b3721//b2429//b4197//b0827//b1914//b4265//b2912//b2699//b4416//b0451//b4662//
Dan	b3566//b3331//b3137//b3753//
DcuR	b1073//b2143//b3828//b0038//b1163//b0872//b1487//b0514//b2075//
DeoR	b1070//b1182//b2285//b3062//b3094//b2938//
DhaR	b1634//b4105//b1037//b0464//
DicA	b4039//b2428//b1074//b2666//b3966//b4266//b4435//b2152//
DinJ-YafQ	b1947//b3450//b3870//
DnaA	b3083//b0652//b2529//b2286//b0181//b0615//b2221//b2149//b1925//b2671//b4237//b4240//
DpiA	b3134//b1913//b1305//b3725//b0980//b0197//b2085//b2821//b1500//b4187//b1264//
DsdC	b1536//b4015//b2428//
EbgR	b1389//b1593//
EnvR	b2926//b2722//
EnvY	b0031//b0340//
EvgA	b2406//b0116//b1973//b1296//b1004//b0728//b2370//b4292//b1246//b1039//b4673//b0976//b2975//b0588//b4087//b0584//b2152//b3859//b4445//
ExuR	b0929//b4398//b4322//b4119//b4451//b1945//b1385//b3157//b3603//
FabR	b1476//b4030//
FadR	b3926//b2369//b2726//b1878//b2159//b0936//b2371//b1982//b0461//b0890//b0296//b0151//b4006//b0977//b0311//b2364//b4397//b0564//b3528//b2893//b2570//b4062//b2309//
FeaR	b1670//b1589//
FhlA	b4050//b3870//b1081//b1410//b0020//b4033//b2540//b2423//b1851//b2673//b0093//b1784//b1256//b3604//b0368//b4599//b1576//b2784//b4460//b4268//b1264//b0697//b2825//b3461//b4376//b3164//b0891//b0615//b3752//b1386//
FlhDC	b1588//b3417//b1514//b0112//b2821//b3786//b0951//b0296//b4177//b1658//b3601//b0683//b2484//b3728//b2579//b0964//b0038//b1452//b3578//yegZ//b3725//b2759//b2757//b2488//b1684//b0995//b0617//b4417//b0721//b2660//b1889//b1535//b3268//b0783//b1397//b3604//b0774//b0765//b1023//b3123//b2367//b2307//b3170//b3938//b1900//b4288//b0997//b0334//b0754//b1304//b1902//b1136//b2717//b1670//b0073//b0810//b1486//b0152//b1082//b2063//b1302//b3414//b1207//b4002//b4662//b0696//b3509//b1074//b1498//b4417//b0428//b4312//b0950//b4323//b4074//b0041//b3508//b2720//b0758//b1938//b0082//b1302//
FliZ	b4476//b4233//b3011//b0964//b3516//b1252//b0152//b3430//b1443//b3743//b0708//b2062//b1650//b0094//b0861//b0517//b0090//b0038//b0118//b3517//b4481//
FucR	b1563//b4312//b1519//b2487//b3860//b4399//b2215//
Fur	b2666//b2539//b1444//b0090//b3787//b1914//b3139//b1681//b3516//b1623//b2826//b0048//b4238//b1858//b1860//b3701//b2724//b2424//b4438//b3938//b1260//b3702//b0086//b2308//b0896//b1889//b2528//b4024//b1442//b2029//b1568//b1744//b2659//b2291//b4354//b2964//b3325//b2148//b0517//b4028//b3363//b1818//b3511//b1399//b4381//b0679//b3426//b3062//b1797//b4400//b0729//b3666//b2342//b3688//b1275//b4096//b4106//b2719//b0342//b1672//b1669//b4115//b2571//b0887//b0812//b2801//b3364//b0553//b3060//b3207//b2242//b1093//b0368//b2151//b3926//b0048//b3491//b1900//b2366//b3428//b1287//b0681//b0484//b4268//b3923//b2306//b0439//b0198//b2017//b2755//b0755//sroA//b3134//b1130//b1164//b0979//b1651//b1399//b0565//b2571//b2943//b2009//b0167//b0764//b2821//b1385//b0954//b0873//b3332//b3789//b3958//b0679//b3076//b2819//b3907//b3751//b0613//b3225//b1901//b1616//b1608//b1513//b2078//b1507//b1714//b0573//b2312//b0428//b1741//b1609//
GadE	b0341//b3916//b2483//b2717//b0895//b1781//b0314//b2570//b3453//b0997//b4054//b4087//b1948//b2938//b4384//b1521//b0584//b3792//b2286//b2698//b2994//b0040//b0732//b1015//b1499//b4392//b2149//b3514//b0839//
GadE-RcsB	b1327//b2379//b3168//b4321//b1576//b3774//b3255//b2826//b2977//
GadW	b1132//b3579//b3212//b1902//b4075//b1072//b4662//b1950//b4411//b3511//b0464//b0033//b3131//b3722//b2379//
GadX	b1475//b1780//b0398//b0207//b1076//b2388//b1399//b2839//b4242//b2151//b1904//b3368//b2539//b0161//b0903//b0795//b0237//b3359//b2760//b2198//b3166//b1384//b4036//b0785//b1407//b1707//b0784//b2153//b4177//
GalR	b3141//b3070//b2407//b1611//b1009//b2485//b3095//b0796//b2224//b3967//
GalS	b2208//b4467//b3082//b0588//b3224//b3784//b0162//b0765//b0851//b0935//
GatR	b1484//b0033//b1258//b3126//b1227//b3615//
GcvA	b2465//b1805//b3365//b3012//b1622//
GlcC	b2284//b1113//b1507//b3959//b2675//b1112//b3922//
GlpR	b1861//b1922//b3025//b4309//b1386//b0933//b2723//b1530//b1335//
GlrR	b1243//b3331//b1817//b0708//b1411//
GntR	b2206//b0583//b2481//b1377//b0590//b1947//b3501//b3916//b4131//b2604//b0511//b1593//
GutM	b1441//b4073//b0758//b1945//b3491//b0819//b1244//
GutR	b1621//b3367//b3967//b0036//b4095//b0377//b3140//
HU	b2805//b0593//b0861//b2539//b0073//b2429//b3479//b2078//b1082//
HcaR	b2234//b0972//b1333//b2539//b0020//b0044//
HdfR	b2485//b2063//b0618//b1672//b0513//
HigA	b2913//b0894//
HigB-HigA	b0976//b2240//
HipAB	b4058//b1395//b2911//b0819//b1654//
HipB	b1486//b2097//b2976//b3366//b1670//b4117//
HyfR	b3062//b0485//b4019//b2393//b1080//b1672//b0890//b1378//b1007//b4523//b3748//b2407//
HypT	b0061//b1641//b3661//b1654//b0517//b0951//b4131//b1392//b3727//b3701//b3605//b0584//b0450//
IclR	b2993//b2579//b2964//b0765//
IdnR	b3335//b1857//b3615//b3092//b0366//b2994//b3096//
IlvY	b3256//b1904//
IscR	b0089//b1003//b2308//cpxQ//b1444//b1683//b2342//b1243//b0475//b2287//b2788//b2727//b2821//b3722//b3829//b0225//b3131//b3188//b0623//b1237//b0116//b2764//b1878//b3753//b1563//b1861//b2685//b2604//b0578//b0734//b2240//b4095//
KdgR	b2242//b2208//
KdpE	b0683//b2422//b0980//b3223//
LacI	b2990//b3038//b1946//
LeuO	b1744//b4513//b4015//b1563//b2373//b2425//b3661//b0039//b4153//b1944//b0116//b4264//b0473//b3569//b4062//b1091//b2077//b2572//b1508//b0340//
LexA	b2366//b0447//b0074//b0585//b4013//b1486//b2375//b3451//b2704//b2096//b3907//b0198//b0377//b3614//b4104//b1132//b4265//b4035//b2802//b0349//b1013//b3006//molR_1//b1264//b4435//b4268//b0042//b3118//b2788//b1321//b0653//b2975//b1379//b3869//b2421//b2490//b4028//b2204//b1016//b2127//b1073//b3137//b3743//b2153//b4119//b4093//b1006//b2500//b1511//b3831//b1258//b4309//b2582//b2278//b1497//b4599//b2702//b1042//b1226//
LldR	b4233//b1392//b2150//
LrhA	b1743//b3065//b4240//b4382//
LsrR	b3574//b1517//b0839//b3581//b1683//b2202//b0508//b1072//b2196//
LysR	b1306//b0891//
MalI	b3363//b4367//b1387//
MalT	b1493//b1011//b2840//b0044//b0809//b3452//b3615//b2207//b2280//b1819//
MarA	b0557//b4132//b2802//b1805//b2153//b4458//b3903//b0041//b0618//b2414//b2912//sroD//b4312//b0622//b0365//b3185//b1207//b1378//b1222//b0794//b0303//b2063//b3860//b2285//b0698//b0950//b3908//b0565//b0150//b3729//b1071//b0118//b4063//b1826//b0344//b3960//b3702//b2017//
MarR	b2980//b2221//b4618//
MatA	b3403//b0778//b3576//b4132//b4094//b3171//b3725//b0390//
MazE	b4451//b2552//b3236//
MazE-MazF	b1021//b0998//b4383//
McbR	b3429//b0314//b1335//b2204//
MelR	b4452//b2234//b2706//
MetJ	b0970//b1589//b2097//b1258//b2756//b2838//b2574//b3416//b2421//b3123//b1594//b1296//b0763//b4032//b3577//
MetR	b0929//b1306//b1608//b0786//b2616//
MhpR	b2058//b3190//b1888//b1395//b3566//b1444//
Mlc	b1499//b2029//b1275//b4096//b0734//b2148//b0891//b3743//b3221//b0020//
MlrA	b4030//b1552//b0587//b3500//b1182//b0447//b0574//b2605//b1400//b1397//
MngR	b0199//b1237//b2485//
MntR	b4193//b1260//b2713//b0774//b1226//
ModE	b0041//b0588//b4287//b2964//b1846//b2484//b3728//b0954//b3190//b0698//b2666//b1888//b2283//b1878//b1475//b2312//b2728//b4506//b2789//b1389//b1587//b0980//b0083//b1225//b4476//b0080//b0618//b3430//b2661//b1297//b0304//b1512//b2665//b0118//b4063//b1738//b1672//b3615//b2580//b1247//b2106//b4267//b4014//b3207//b3429//b2150//
MprA	b3364//b3461//b3707//b3581//b3579//b4104//
MqsA	b0677//b2196//b3750//b0350//b0032//b3329//b2309//b1129//
MraZ	b4089//b2204//b1715//b3357//b1926//b4085//b3428//b3940//b1516//b4471//b2097//b0754//b2379//b1022//b4513//b0889//b0443//
MtlR	b4291//b1654//b3012//
MurR	b1323//b1302//b1225//
Nac	b0513//b1939//b0114//b2203//b1007//b1101//b0060//b0314//b0094//b1257//yegZ//b0964//b2574//b0221//b3575//b2499//b1947//b0340//b2822//b2427//b3409//
NadR	b3169//b0400//b1024//b4044//
NagC	b2706//b0575//b1397//b0853//b1780//b3579//b1377//b0390//b0112//b3958//b2925//b3725//b1901//b0979//b0925//b2937//b4705//b1399//b4260//b1244//b3722//b3225//b3127//b0575//b1304//b0154//b3774//b1299//b0978//b2364//b0039//b3721//b4006//b0758//b4249//b0853//b4086//
NanR	b2206//b1576//b1323//b0462//b2757//b0089//b4312//b3845//b0810//b0998//b1615//
NarL	b3118//b1262//b3829//b2763//b4033//b1889//b0167//b2500//b2206//b3212//b2756//b3357//b4415//b4076//b2213//b4439//b2895//b2085//b4115//b3922//b0352//b3926//b3607//b1810//b2127//b4396//b3094//b4290//b2758//b0511//b2077//b0083//b1732//b1498//b2372//b2286//b0974//b0606//b3364//b4513//b4087//b2206//b2107//b0185//b0073//b0071//b0684//b3787//b3157//b1818//b3753//b0443//b1671//b2167//b2092//b3625//b2288//b1288//b1901//b1943//b4400//b4106//b0199//b3942//b2995//b2728//b1729//b1891//b1578//b0039//b0063//b0977//b3332//b0951//b4005//b1131//b1304//b2995//b1531//b0076//b0435//b0032//b2573//b3332//b1673//b1265//b3136//b2800//b2291//b3008//b3214//b1409//b4444//b0928//b2094//b2483//b2276//b3136//b1304//b0891//b1386//b3469//b0075//b0333//b1241//b4005//b1880//b4435//phnE_2//b1702//b4309//b2425//b1109//b0819//b4264//b0896//b3800//b0342//b3846//b0779//b4239//b4087//b2705//
NarP	b1511//b0750//b0333//b3065//b2242//b1322//b3331//b4233//b0075//b0400//b2751//b4467//b0903//b0514//b3516//b0198//b0382//b0085//b3327//b4037//b0862//b0887//b3061//b3172//b2994//b0382//b1620//b2277//b0044//b0936//b0096//b1257//b0366//b3365//b2911//b4637//b0429//b2665//b2508//b1237//b0964//b3828//b0811//b1077//b2542//b2369//b2819//b1303//b2344//b3126//
NemR	b2730//b1782//b0342//
NhaR	b2306//b4006//b0726//b0154//b0152//b0565//b1101//
NikR	b1714//b2927//b0964//b2600//b0041//b2486//
NimR	b1732//b3615//
NorR	b0889//b2285//b4384//
NrdR	b4416//b0726//b1283//b4242//b1003//b4062//b3904//b1009//b2551//
NsrR	b0722//b0167//b3941//b0933//b1575//b1113//b3789//b3137//b3565//b3124//b0150//b3167//b3480//b2492//b4365//b2153//b2542//b0039//b3334//b2388//b4196//b4468//b2148//b3269//efeU_2//b2422//b3600//b1515//b4289//b0839//b1391//b3331//b1901//b1244//b1245//b3269//b0812//b4025//b2605//b1925//b3083//b4287//b0729//b0301//b2287//b0226//b1093//b2923//b4613//b0069//b2702//b0366//b2927//b0574//b0036//b0390//b4195//b1081//b4702//b3117//b1163//b1326//b0430//b0350//b1487//b3939//b0035//b1859//b3479//b0338//b1797//b0889//b4105//b0154//b2721//b1781//b3566//b1075//b2235//b3923//b2093//b1265//b0167//
NtrC	b1481//b1487//b4239//b0975//b0303//b4154//b4513//b3568//b2375//b2903//b4445//b3133//b2379//b2406//b3022//b4016//b3503//b0068//b2488//b2372//b1224//b3190//b3116//b4415//b2529//b2279//b0903//b1620//b4085//b3702//b1200//b4452//b1634//b0368//b3518//b2699//b3753//b0096//b3831//cpxQ//b2852//b4324//b0937//b0037//b1891//b2727//b1300//b3906//b4523//
OmpR	b1848//b3166//b4139//b2741//b4287//b0732//b4415//b2507//b4416//b4539//b3905//b2676//b1734//b1650//b4451//b0515//b1790//b3905//b0851//b2824//b0447//
OxyR	b0937//b2990//b1160//b1390//b1407//b1223//b1851//b2486//b1285//b0757//b0973//b0895//b4241//b0755//b2990//b4445//b1078//b0428//b0604//b3071//b2808//b1384//b2703//b3037//b1277//b4098//b2825//b2997//b1924//b0655//b4209//b1305//b4018//b0794//
PaaX	b3167//b2976//b2704//b3223//b2197//b3168//b0353//b0841//b2673//b0517//b3500//b1569//b3227//b1113//
PdeL	b4382//
PdhR	b3421//b4670//b0721//b3166//b0118//b0293//b2168//b3481//b0931//b1761//b1850//b2728//b1493//b0388//b4439//b4063//b2286//b1077//b1850//b3061//b0620//b0067//b1201//b4102//b3750//b1712//b2979//b4444//b3013//b2756//b0388//b0301//b0464//b2344//b3025//b3403//b1540//b2342//b0811//b4160//b1335//
PepA	b3223//b1487//b1386//
PgrR	b2371//b3225//b4098//b0086//b2235//b4099//b1299//b3846//
PhoB	b1301//b1532//b3722//b0936//b3326//b3831//b2698//b0152//b0514//molR_1//b4035//b3168//b2470//b0400//b0383//b2781//b2312//b0060//b1395//b1564//b4291//b2208//b1704//b0093//b3268//b2078//b3512//b2490//b2779//b1043//b4025//b1327//b3923//b1973//b2779//b2202//b1042//b4086//b3511//b2580//b0154//b2673//b0311//b0081//b0388//b4029//b2755//b3161//b0849//b0970//b2281//b0677//b1746//b0383//b3661//b2826//b2603//b3236//phnE_2//b3207//
PhoP	b3365//b1444//b0166//b1038//b3912//b0684//b4592//b0185//b0571//b4347//b2804//b0042//b3480//b0350//b1676//b4050//b2709//b4198//b2557//b2208//b1183//b0336//b1597//b4118//b3413//b0338//b1939//b1848//b0233//b2686//b0428//b2698//b1616//b1261//b1043//b0035//b0758//b2666//b3744//b3171//b4289//b2754//b0958//b0792//b1441//b0809//b0294//b3126//b4059//cpxQ//b2206//b0091//b3022//b1671//b1015//b4177//
PrpR	b0964//b0980//b0933//b2741//b2487//
PspF	b2755//b3095//b1136//b3071//b1949//b1182//b0784//
PurR	b1669//b3788//b3741//b0820//b0343//b3614//b1568//b0166//b1113//b1748//b0167//b1941//b4398//b1166//b2542//b2992//b1674//b3076//b1859//b2702//b2406//b3167//b4131//b0571//b2916//b0617//b0979//b2341//b0092//b3025//b1949//
PutA	b4193//b1947//
PuuR	b2686//b2428//b0565//b0340//b0575//b2017//b2241//
QseB	b1859//b2996//b3025//b4240//
RbsR	b2369//b0754//b4025//b2379//b0484//b2713//b4233//b2500//b1203//
RcdA	b3269//b3725//b3334//b0806//b4476//b4063//b2600//b2279//b3860//
RclR	b2756//sroA//b4365//
RcnR	b2364//b2616//b3190//
RcsAB	b2009//b2704//b2276//b0441//b3222//b4026//b3403//b3721//b2075//b0342//b1747//b2241//b3583//b1948//b0233//b3222//
RcsB	b0853//b0583//b0783//b2539//b2925//b0312//b2096//b0688//b2799//b0043//b3222//b3516//b4310//b3491//b3604//b2758//b4198//b0936//b0366//b1654//b1304//b4439//b1488//b2631//b4086//
RcsB-BglJ	b4124//b4193//b1061//b4260//b1308//b3477//b4195//b1716//b3517//b3726//b2553//gadF//b2281//b1805//b3329//b4096//
RelB	b2728//b2204//b1480//
RelB-RelE	b0074//b0450//b0904//
RhaR	b3005//b0937//
RhaS	b0951//b1184//b0826//b4086//b3661//b0435//
Rob	b1762//b0583//b1791//b3161//b2499//b1014//b0973//b4415//b4104//b1512//b1508//b3063//b3186//b1061//b1944//b2913//b0156//b4511//b3227//b3966//b2662//b4416//b0035//b0366//b2784//b0587//
RstA	b2388//b2752//b3521//b0958//b0066//b3941//b1733//b3908//b2669//b0237//
RtcR	b2823//b2571//
RutR	b0589//b4415//b0516//b0751//b3403//b1852//b3582//b2604//b3916//b0793//b3956//b3185//b2539//b0185//b3750//b1129//b3170//
SdiA	b0978//b2994//b3708//b0855//sroA//
SgrR	b0654//b0929//b2571//b1487//b4392//b1003//b0512//b0344//b2912//
SlyA	b4032//
SoxR	b2912//b0894//b2603//
SoxS	b4539//b1482//b1914//b1304//b1947//b0683//b4125//b4399//b4074//b1512//b2718//b1563//b2490//b2580//b1083//b1040//b4005//b3790//b3870//b3860//b4468//b3117//b2076//b2787//b0614//b0118//b0809//b3794//b4376//b0976//b4471//b4119//b1258//b1300//b2717//b1261//b2062//b0072//b1131//b4016//
StpA	b3227//b2285//b2571//b3256//b0330//b1074//b3093//
SutR	b1938//b1109//b4104//b2291//b2093//
TdcA	b0180//b0062//b0617//b1077//b1569//b2152//b0654//
TdcR	b4310//b0517//b2091//b2287//b2203//b4120//b4016//
TorR	b0428//b2822//b4093//b0762//b2059//b3846//b3035//b1714//b3414//b0240//b0750//b3426//
TreR	b1761//b4445//
TrpR	b0861//b3565//b2964//b0724//b0032//b1016//b2427//b3071//b1488//b4124//b4098//b0683//
TyrR	b1949//b4209//b3113//b1102//b1061//b0799//b2716//b1704//b1902//b1009//b2168//b2937//
UhpA	b2698//
UidR	b3329//b0732//b3164//b0572//
UlaR	b4458//b1546//b1946//b0304//b0096//b2528//b0786//
UvrY	b4506//b0462//b2911//b0435//b4019//
UxuR	b3368//b0400//b4393//b3727//b3065//b2486//b3707//b0430//b0511//
XapR	b2975//b1518//
XylR	b2286//b0081//b0775//b0475//b0964//b1810//b2600//
YdeO	b2342//b0723//b1262//b1040//b2204//b3502//b1165//b1735//b3511//b1517//b1263//b0655//b3791//b3477//b2368//b1658//b4525//b0473//b1440//b1010//b0351//
YedW	b2711//b3057//b2143//b2306//b1656//b0411//b2916//b0950//b0351//b1594//b2603//b2601//
YefM	b1514//b3082//
YefM-YoeB	b4024//b1858//
YehT	b2061//
YeiL	b0750//
YiaJ	b1784//b1263//b1006//b0123//b3870//b4062//b0384//b0087//b1733//b1334//
YjjQ	b0682//b1532//b0619//b0315//b3479//b0792//b0979//b0430//b2923//b4452//
YpdB	b1734//
YqhC	b0031//b1576//
YqjI	b1501//b4393//
ZntR	b4139//
ZraR	b2196//b2706//b2669//
Zur	b1941//b2925//b4309//b3517//b3141//b4392//
