#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1715//b0339//
CpxR	b0178//b2198//b2143//b4195//b4132//b1594//b1511//b2673//b3581//b1061//b1481//b3476//b4399//b3961//b1593//b4355//b1567//b4321//b2407//b4119//b1714//b0399//b3916//b2540//b3707//b1184//b3453//b0793//b1889//b0754//b0207//b3479//b0504//b1569//b4254//b2366//b4054//b1167//b1784//b1384//b3138//b0976//b3510//b1892//b2483//b3967//b2537//b0751//b1393//b2307//b1166//b4290//b1615//b2379//b2425//b0019//b1744//b3509//b0590//b2787//b0864//b2237//b4044//b0613//b2675//b1074//b2540//b2992//b2763//b3450//
Cra	b0722//b1669//b4039//b0862//b1200//b2572//b2107//b1641//b2927//b3938//b0793//b4074//b3645//b0925//b0750//b2717//b0945//b0751//b1784//b0731//b4705//b2756//b2242//b3255//b4159//b0782//b0094//b3919//b0378//b3357//b2464//b1040//b3038//b2029//b4187//b4705//b1304//b0684//b1165//b1020//b3081//b1388//b0785//b4539//b1530//b4444//b4522//b0696//b0341//b1735//b0786//b0786//b3869//phnE_2//b0486//b2388//b0296//b2278//b0039//b3328//b0114//b0925//b4099//b0841//b2207//b4438//b2204//b1474//b2617//b1650//b0388//b3565//b3926//b3580//b1588//b4138//b4381//b2276//b1738//
CreB	b4396//b2203//b3328//b0473//b1943//
CsgD	b1398//b1043//b3939//b1184//b1082//b2706//b2987//b2199//b3480//b2707//b4131//b2822//b3748//b0334//b1194//b2207//b4292//b3661//b0331//b2823//b0653//b2484//b0623//b0447//b0805//b1020//b2105//b2388//
CsiR	b1577//b0475//b2997//b2662//b3038//
CspA	b2728//b3184//
CueR	b0874//b2150//b0447//b2374//b2750//b0622//b1904//
CusR	b1024//b3518//b3403//b2243//b0072//b2234//b1022//b1654//b0887//b1283//b0928//b4309//
CynR	b2675//b1083//b2684//b3367//
CysB	b1262//b3329//b3212//b1252//b1321//b1299//b0241//b0925//b0573//b3060//b0062//b0234//b3127//b1948//b0970//b3132//b3600//b0613//b2062//b4525//b4159//b0337//b2990//b4599//b1791//b1859//b0041//b3409//b4397//b2063//b0392//b2905//
CytR	b0873//b4416//b3113//b0593//b1945//b1397//b3364//b1325//b1395//b3476//b0872//b1902//b0450//
Dan	b4098//b3528//b2198//b3581//
DcuR	b0584//b1287//b4393//b0398//b2711//b0036//b2709//b0564//phnE_2//
DeoR	b0043//b2424//b0388//b4443//b1712//b1499//
DhaR	b1937//b4104//b0978//b2574//
DicA	b4238//b3742//b0880//b1323//sroD//b2661//b2718//b3368//
DinJ-YafQ	b4115//b1410//b3071//
DnaA	b1902//b4525//b3430//b2760//b3790//b0154//b1041//b0368//b1575//b1684//cpxQ//b0504//
DpiA	b1519//b4125//b3957//b3583//b0851//b3025//b2539//b1512//b3601//b2149//b2221//
DsdC	b3576//b1670//b2231//
EbgR	b0860//b0783//
EnvR	b3449//b2168//
EnvY	b4005//b2148//
EvgA	b2482//b4131//b4034//b0115//b2686//b2719//b2990//b3938//b3071//b3578//b4233//b0073//b2669//b1323//b0892//b4241//b2127//b1861//b2277//
ExuR	b2674//b1728//b0073//b0123//b1224//b2213//b3773//b0389//b3329//
FabR	b2414//b3863//
FadR	b4195//b0087//b4079//b4071//b4313//b0178//b0613//b3579//b0237//b1942//b2803//b2062//b2288//b3132//b2323//sroA//b3846//b0400//b2605//b0589//b2000//b4123//b2221//
FeaR	b2368//b3169//
FhlA	b2605//b1733//b1782//b1013//b1244//b3525//b4400//b1488//b2799//b0778//b1706//b0776//b4154//b3688//b1761//b1714//b0619//b0085//b0231//b0447//b3478//b1741//b4291//b1275//b2542//b3082//b2663//b3957//b4476//b0794//
FlhDC	b3859//b4254//b1093//b2283//b0523//b0505//b2239//b0954//b0615//b2222//b0388//b2277//b0486//b0039//b1093//b2937//b3956//b4120//b0880//b2996//b4102//b1784//b2666//b4177//b2784//b1082//b1900//b3450//b1594//b0397//b0093//b0726//b0226//b2489//b0233//b4122//b0429//b4062//b1333//b0411//b0977//b1715//b1474//b2151//b2429//b1513//b2476//b2723//b0070//b2803//b2060//b1308//b0339//b0964//b2912//b1390//b4438//b0620//b0296//b2407//b0043//b1014//b0313//b3114//b2912//b3186//b0592//b1083//b2912//b2424//b3958//b3184//b1160//b0585//b2715//b0874//b2528//b1781//b1296//b0514//b4026//b1706//
FliZ	b2061//b1241//b1819//b4075//b1078//b4705//b3013//b2801//b0708//b3270//b3727//b1285//b4511//b0872//b4159//b0854//b0035//b3624//b1165//b2201//b4192//
FucR	b0763//b2063//b2155//b0336//b3183//b0698//b1334//
Fur	b1075//b2991//b1562//b0904//b1006//b0312//b2737//b4670//b3171//b1552//b3574//b3170//b2198//b3729//b2852//b4702//b0486//b0970//b0980//b0294//b3751//molR_1//b0557//b1061//b3225//b3125//b4050//b1654//b1388//b4267//b3727//b1562//b3461//b1671//b0113//b2600//b0150//b0096//b3868//b1982//b1719//b2757//b0698//b1676//b1440//b3702//b2308//b1264//b1861//b2203//b3026//b0311//b4102//b0564//b4198//b4118//b2943//b1946//b0400//b2995//b3507//b3528//b3236//b2799//b4119//b4028//b2107//b3269//b4444//b2804//b1718//b3066//b3507//b0330//b0447//b0871//b2106//b2752//b2759//b1578//b0389//b1507//b1199//b4002//b0596//b0618//b0925//b3960//b0774//b1021//b2206//b1951//b3416//b0793//b3073//b1616//b3724//b0076//b2661//b1707//b1784//b0820//b2781//b1714//b4098//b2127//b4027//b4075//b0076//b2937//b0794//b0351//b2601//b0062//b3869//b0619//b4384//b3508//b3077//b2482//b0330//b3013//b0153//b0044//b2202//b2758//b1821//b1199//b3214//b2091//
GadE	b1674//b2306//b0996//b3624//b2710//b1500//b2312//b4097//b0293//b0687//b4093//b3335//b1821//b1938//b1736//b0934//b3511//b4288//b0653//b1737//b2754//b2784//b3729//b1277//b3227//b0226//b4015//b0352//b2718//
GadE-RcsB	b4431//b0042//b1006//b2893//b0887//b2703//b4101//b0019//b3236//
GadW	b0151//b4698//b4670//b2541//b1925//b4209//b4050//b2063//b0048//b0708//b2076//b3580//b1577//b2707//b1037//
GadX	b1597//b0759//b4037//b4016//b1480//b0750//b3156//b1391//b0331//b0697//b4006//b3916//b0687//b0678//b0066//b3222//b4014//b2310//b1673//b4095//b1474//b3863//b4062//b0429//cpxQ//b0889//b0071//b3925//b0435//
GalR	b4093//b2200//b0273//b2705//b1335//b0226//b1080//b0676//b2169//b0349//
GalS	cpxQ//b2558//b1535//b3169//b4249//b1673//b2313//b0696//b3507//b0377//
GatR	b0595//b0685//b2151//b2752//b3688//b3171//
GcvA	b0348//b4073//b0891//b2530//b1037//
GlcC	b4398//b4355//b1200//b0880//b4237//b2758//b4090//
GlpR	b1941//b2421//b2279//b0048//b0684//b0593//b0178//b0890//b3911//
GlrR	b3414//b2938//b3583//b0335//b0304//
GntR	b1945//b4032//b2551//b0123//b1860//b1283//b3131//b0353//b0890//b4242//b4024//b1297//
GutM	b0652//b2309//b0958//b1950//b4026//b1819//b2237//
GutR	b3223//b1949//b1244//b2979//b2764//b0377//b2481//
HU	b1587//b1858//b1888//b2697//b1713//b3213//b1717//b0066//b1576//
HcaR	b2428//b0734//b1415//b3547//b1011//b2009//
HdfR	b3114//b2194//b0312//b0972//b0979//
HigA	b3927//efeU_2//
HigB-HigA	b0620//b0592//
HipAB	b1713//b0782//b0951//b0751//b0553//
HipB	b2422//b2837//b1651//b2492//b0596//b3366//
HyfR	b3366//b2990//b1858//b3161//b0314//b2076//b0241//b1946//b0081//b2369//b1852//b3503//
HypT	b3168//b4408//b1070//b0731//b0684//b0928//b3092//b2095//b3123//b2713//b0341//b3506//b2127//
IclR	b2280//b0075//b2206//b0617//
IdnR	b4070//b3902//b0509//b3567//b0597//b1081//b4194//
IlvY	b2155//b1039//
IscR	b3065//b0763//b2699//b3070//b2727//b3923//b4673//b1092//b3728//b4417//b1948//b3328//b1042//b0042//b2201//b0936//b3547//b2938//b0894//b4151//b3828//b2107//b4260//b2710//b4396//b1474//b0090//b4323//b2991//b2541//b2579//b1735//
KdgR	b1182//b1593//
KdpE	b1259//b3785//b3904//b1091//
LacI	b3092//b1743//b1946//
LeuO	b3188//b3451//b0873//b0731//b3170//b4481//b1442//b0185//b3164//b4071//b3501//b2755//b3038//b3580//b3624//b1397//b4037//b3727//b4016//b0723//
LexA	b3966//b0937//b0070//b1790//b3789//b0398//b2017//b2242//b2841//b2698//b1920//b0721//b3503//b4240//b3902//b3521//b3324//b1136//b1564//b4279//b2976//b1623//b2800//b4237//b0682//b1245//b2392//b2485//b1563//b0400//b3680//b1784//b0820//b0841//b4475//b0366//b0383//b1846//b1016//b3567//b1741//b3005//b3784//b1223//b2711//b1226//b1207//b2316//b0396//b1672//b3751//b0313//b4099//b2368//b0620//b3094//b3367//b3916//b1681//
LldR	b3749//b1942//b3326//
LrhA	b0731//b3661//b1036//b3569//
LsrR	b2801//b3511//b2017//b0447//b3116//b2531//b3788//b1039//b4237//
LysR	b2572//b1562//
MalI	b3863//b0384//b0340//
MalT	b0857//b1007//b3126//b4264//b2911//b2372//b0887//b3026//sroA//b1040//
MarA	b2529//b4323//b2570//b0348//b2726//b1819//b4132//b3723//b1743//b3328//b0350//b0794//b2202//b0435//b3214//b3516//b0896//b2912//b0035//b3060//b2784//b3927//b1735//b2730//b2726//b1184//b1485//b1564//b2107//b1333//b1092//b3410//b0583//b1434//b0237//b3576//b2151//b2058//
MarR	b2673//b1244//b1073//
MatA	b4312//b3006//b1970//b0062//b0240//b0676//b3116//b4451//
MazE	b1593//b1717//b1781//
MazE-MazF	b0970//b2686//b0485//
McbR	b1608//b0763//b2499//b4125//
MelR	b0595//b1622//b1818//
MetJ	b2200//b4154//b3365//b2557//b0153//b2414//b0064//b4367//b4092//b2737//b3183//b2821//b1563//b0782//b2476//
MetR	b0513//b2344//b1037//b3450//b2375//
MhpR	b2529//b4266//b0698//b4471//b1939//b3612//
Mlc	b0336//b2530//b0674//b2369//b1676//b3330//b3123//b2530//b1384//b4365//
MlrA	b1485//b0396//b1926//b4026//b4099//b4471//b2822//b2235//b1732//b0696//
MngR	b0115//b0886//b1938//
MntR	b3116//b1006//b1307//b3071//b1552//
ModE	b1944//b0684//b3166//b1475//b4079//b1888//b4698//b3926//b2716//b0301//b2752//b2630//b0331//b0936//b0020//b0240//b1924//b0774//b1518//b2427//b1761//b4139//b0368//b1784//b0333//b1237//b0383//b2660//b0681//b3037//b3094//b0093//b3500//b0388//b2341//b3525//b2500//b3117//b1485//b0340//b4035//b3511//b1408//b3934//b0486//b1415//
MprA	b2236//b3022//b3753//b2406//b1716//b4123//
MqsA	b2490//b0553//b0378//b3724//b2582//b4280//b3157//b1041//
MraZ	b3167//b3332//b3117//b3500//b2600//b0973//b1947//b1306//b1488//b1704//b2665//b0294//b1680//b2203//b0084//b1810//b0166//
MtlR	b1075//b2686//b4288//
MurR	b4013//b2528//b1009//
Nac	b1482//b0697//b0976//b4366//b3604//b0623//b0723//b4445//b4195//b1262//b2212//b2075//b3751//b2341//b3960//b2719//b1672//b0978//b0241//b3568//b0575//
NadR	b2074//b2732//b3721//b0198//
NagC	b2009//b1041//b1622//b1407//b0430//b1167//b2903//b2662//b1858//b3025//b1011//b0903//b1039//b0759//b2715//b4511//b1199//b3730//b3359//b1889//b4324//b1390//b2096//b0475//b2754//b2542//b3185//b2755//b1007//b2708//b4059//b4043//b0684//b3366//b0296//b0583//b0758//
NanR	b0041//b0485//b0517//b3156//b2212//b3828//b2309//b1246//b1297//b1476//b1944//
NarL	b1712//b0584//b1434//b2570//b4079//b1442//b2530//b0509//b0925//b2485//b1006//b2105//b1006//b1987//b0509//b2079//b0615//b0313//b0855//b0091//b0851//b2537//b3750//b4239//b1287//b1021//b3927//b1681//b1949//b4094//b0684//b4289//b3728//b2820//b0674//b1040//b2822//b2407//b2764//b4309//b1014//b2243//b1913//b0068//b0115//b3437//b3006//b3828//b0294//b0951//b0463//b1922//b0849//b1024//b2717//b4417//b1039//b0687//b4567//b0035//b2942//b2824//b4382//b4037//b1920//b2500//b1548//b1649//b4015//b1683//b0330//b0998//b3255//b2840//b0775//b3126//b0473//b0892//b0522//b1621//b1819//b2540//b2143//b0708//b0313//b3863//b3509//b1333//b0586//b2926//b0118//b2808//b1748//b2703//b1387//b4042//b1488//b0095//b3123//b0040//b0584//b3026//b0347//b2702//b2895//b0461//b3501//sroD//b1821//b1321//b3118//b0572//b3335//b3517//b0161//b1670//b2992//b4354//b1654//b3479//b3057//b1499//b0516//
NarP	b4122//b4099//b1887//b2076//b3364//b1024//b3063//b1821//b1651//b1009//b4059//b1821//b0620//b2196//b3096//cpxQ//b4443//b2741//b3942//b2287//b1658//b2697//b1546//b4475//b3437//b2926//b0614//b1288//b1575//b1796//b2992//b1593//b1670//b0682//b0785//b0819//b4254//b4662//b1023//b2541//b0429//b3409//b1518//b4079//b1620//b3013//b0810//b2366//b2687//b0682//
NemR	b0384//b4132//b1411//
NhaR	b4577//b1166//b4324//b4523//b2838//b3578//b0896//
NikR	b0950//b3132//b0080//b3091//b3126//b3868//
NimR	b0578//b3185//
NorR	b3461//b2079//b2097//
NrdR	b3094//b1499//b1073//b2923//b4132//b3186//b3509//b1021//b3161//
NsrR	b2085//b0591//b3571//b4006//b3941//b4288//b2818//b1164//b2673//b0396//b4268//b3125//b1741//b0020//b4099//b1011//b0233//b0038//b0886//b1879//b2752//b1943//b0507//b0167//b4101//b0972//b4006//b3491//b4408//b0464//b3916//b2540//b1851//b1452//b3416//b2167//b1007//b3481//b3868//b1283//b2415//yegZ//b2698//b2717//sroD//b3478//b0654//b1516//b3207//b2718//b4027//b4015//b4417//b2725//b2987//b0987//b0934//b3774//b0166//b0854//b3831//b1783//b1305//b4354//b2167//b1905//b4044//b3513//b2996//b2893//b0684//b2803//b2127//b0429//b1390//b4523//b0894//b1676//b4099//b2904//b3741//b2200//b3904//
NtrC	b1260//b2938//b0088//b0750//b0089//b0273//b0347//b1738//b3792//b2235//b3161//b1130//b2151//b3222//b4238//b1521//b0723//b0976//b0685//b0755//b1304//b4122//b3164//b2975//b1265//b0507//b2709//b1237//b0775//b4154//b1684//b3911//b4024//b2169//b1092//b4471//b1301//b0678//b3477//b1922//b2416//b3227//b0976//b3366//b3507//b1563//b1716//b1589//b3013//
OmpR	b2417//b2153//b3140//b4033//b1252//b3083//b4187//b0687//b2242//b3607//b0429//b0951//b4193//b2996//b3500//b2009//b1516//b0066//b1303//b0366//b1247//
OxyR	b2728//b1590//b3188//b4254//b3095//b4322//b0037//b0441//b1075//b3067//b0810//b2996//b3829//b3006//b1920//b2291//b0874//b3156//b1746//b0350//b0116//b0385//b2751//b4003//b1040//b1485//b3214//b3568//b4002//b1396//b1563//b1951//b1260//b3077//
PaaX	b4382//b2201//b0584//b1223//b1308//b3095//b1264//b3037//b1954//b1487//b4086//b1481//b0296//b0886//
PdeL	b2724//
PdhR	b1943//b1443//b0484//b2943//b3940//b1391//b3073//b2760//b3625//b4567//b1618//b2169//b1442//b3904//b0428//b2661//b2942//b0617//b0462//b3330//b2079//b4233//b3789//b0839//b0652//b1879//b0589//b1762//b4376//b0557//b1399//b3905//b0605//b3904//b0385//b2291//b3744//b1410//b0090//b0793//b0508//
PepA	b4613//b2993//b1562//
PgrR	b3094//b3813//b0951//b1791//b0863//b3225//b1297//b1948//
PhoB	b2311//b2662//b0341//b2805//b4322//b1797//b1440//b0463//b2722//b0759//b4106//b2783//b0799//b3961//b3509//b0091//b1826//b0595//b3095//b1970//b0976//b3011//b2423//b1728//b0890//b4475//b3476//b3136//b1973//b3846//b0596//b0435//b2841//b2421//b2706//b1569//b1713//b4280//b3752//b0515//b2787//b0330//b3134//b0904//b2282//b1620//b2009//b0889//b3063//b0348//b0091//b1163//b4094//b4040//b0484//b3093//b0794//b2727//b0225//b0587//
PhoP	b1221//b3599//b2309//b3332//b0199//b2705//b3846//b3156//b4118//b0975//b4238//b2783//b2201//b1258//b1377//b3227//b0654//b1656//b1519//b3256//b1501//b2414//b4024//b3859//b2825//b2720//b0896//b0198//b1256//b1669//b1008//b0762//b1618//b2825//b0451//b3707//b1851//b1950//b1531//b4086//b1298//b4125//b3934//b1608//b1880//b0388//b2717//b2659//b4513//b0095//b1880//b4290//b3432//b2291//b3924//b3957//
PrpR	b1400//b0232//b2938//b2367//gadF//
PspF	b3828//b3922//b1166//b1074//b3171//b2309//b3507//
PurR	b1780//b4133//b3511//b0237//b0461//b3330//b4019//b3800//b0081//b1888//b1588//b0945//b0181//b2987//b4002//b2710//b0241//b2726//b1399//b0584//b3688//b0512//b0572//b0080//b0039//b0928//b3604//b3517//b4238//b2365//b3750//
PutA	b4383//b0081//
PuuR	b1676//b0805//b0896//b2094//b0683//b3449//b4321//
QseB	b1507//b3076//b4101//b3221//
RbsR	b0221//b2096//b3790//b0112//b2127//b1076//b4070//b3167//b4311//
RcdA	b1621//b2572//b4618//b2913//sroA//b1160//b0697//b3071//b0351//
RclR	b0074//b1540//b0776//
RcnR	b4445//b4435//b1615//
RcsAB	b0874//b2484//b0096//b3518//b3726//b3006//b1014//b2723//b1888//b3507//b2367//b0928//b2730//phnE_2//b1222//b0781//
RcsB	b0042//b0352//b3604//b3605//b1532//b3708//b2763//b0654//b4197//b1658//b0973//b1136//b2153//b2559//b1945//b0070//b3502//b2699//b4177//b4398//b2417//b1113//b4240//b2491//b1821//
RcsB-BglJ	b3091//b3903//b2406//b4039//b2938//b0338//b4242//b4376//b1712//b0727//b0614//b2557//b0515//b2415//b3792//b3476//
RelB	b2570//b2159//b0048//
RelB-RelE	b1073//b0383//b3225//
RhaR	b2997//b2540//
RhaS	b4400//b2617//b2484//b0221//b0572//b2663//
Rob	b4311//b3581//b3666//b3582//b0089//b2197//b3123//b0596//b3702//b3905//b0516//b2529//b0809//b2235//b2707//b2201//b4618//b3441//b0895//b4525//b1779//b0516//b3784//b4539//b2078//b3270//
RstA	b3785//b0970//b0708//b4139//b3082//b2235//b3367//b3508//b1023//b2703//
RtcR	b1399//b3907//
RutR	b1718//b3774//b1378//b2388//b0605//b3036//b1237//b1564//b2781//b0390//b3575//b0958//b3800//b1609//b0092//b2406//b0233//
SdiA	b1940//b3792//b0974//b3702//b3060//
SgrR	b4034//b1546//b3860//b0604//b2537//b1851//b2916//b2808//b2756//
SlyA	b1810//
SoxR	b0557//b3792//b0617//
SoxS	b2492//b2994//b3567//b3791//b2755//b3021//b2068//b0679//b4324//b1826//b1083//b0594//b0348//b3508//b3511//b1222//b1674//b3409//b3171//b3026//gadF//b0075//b2631//b2280//b2476//b2150//b1568//b2282//b4006//b3905//b4392//b2819//b3708//b0685//b3137//b2243//b1252//b2092//b2995//b0385//
StpA	b1622//b0070//b2977//b4118//b2316//b2105//b1877//
SutR	b3271//b0043//b3137//b2278//b4288//
TdcA	b3091//b3063//b2017//b0349//b0653//b1012//b1857//
TdcR	b0118//b0855//b3161//b4384//b3161//b4076//b0153//
TorR	b0616//b1475//b2149//b3790//b2365//b1300//b4124//b1744//b2366//b2422//b3869//b1649//
TreR	b0933//b3828//
TrpR	b3137//b3116//b2708//b3416//b0754//b2169//b3083//b1201//b1322//b1091//b0068//b4086//
TyrR	b0996//b2685//b2994//b3582//b2826//b3967//b0872//b1113//b4124//b3330//b0118//b0616//
UhpA	b0574//
UidR	b2369//b0777//b0799//b4324//
UlaR	b3518//b0153//b1621//b1008//b2372//b0783//b1003//
UvrY	b0153//b3722//b3564//b1129//b0072//
UxuR	b2991//b1779//b1859//b0032//b0974//b1514//b1741//b3479//b4037//
XapR	b1164//b0724//
XylR	b1481//b0347//b0839//b1737//b1075//b0975//b2311//
YdeO	b3926//b4096//b4095//b4100//b2364//b4025//b2579//b2276//b3037//b4122//b1497//b4289//b2697//b2911//b0617//b4293//b3131//b2841//b0574//b3236//b0779//
YedW	b3516//b1160//b0678//b2709//b1532//b1577//b1081//b0084//b1851//b0975//b4005//b0090//
YefM	b4567//b0655//
YefM-YoeB	b0931//b4102//
YehT	b1593//
YeiL	b3165//
YiaJ	b3575//b4059//b4095//b2674//b4005//b1377//b2282//b4152//b2706//b0655//
YjjQ	b3723//b3082//b0839//b3789//b4063//b1913//b0793//b1411//b3601//b1481//
YpdB	b3729//
YqhC	b4637//b2366//
YqjI	b1879//b2491//
ZntR	b0733//
ZraR	b4354//b2732//b3113//
Zur	b1781//b1077//b3451//b4599//b2838//b1791//
