#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b2481//b2486//
CpxR	b2374//b0687//b0443//b4323//b2367//b1275//b0723//b0116//b0514//b3722//b2729//b0207//b3157//b0312//b1924//b1676//b2912//b2092//b0234//b1164//b3005//b4367//b4662//b4290//b2852//b1334//b1323//b4435//b0313//b2687//b0811//b3236//b3060//b0826//b0301//b1259//b0088//b4522//b1744//b3359//b0349//b0430//b2149//b3613//b3741//b1914//b0721//b2486//b1430//b4124//b1482//b0849//b1611//b0750//b1609//b4698//b0475//b4288//b1651//b4431//b1546//b4310//b2068//b1182//b1904//b3432//sroA//b2169//b4467//b3212//
Cra	b3403//b0348//b0590//b2202//b2235//b1080//b2316//b4198//b2422//b1194//b1252//b3870//b3500//b2994//b3021//b1732//b2721//b0655//b1078//b2221//b4280//b0887//b3223//b0781//b1620//b0731//b0048//b2388//b1905//b0793//b0096//b2307//b0400//b3366//b1779//b0757//b4445//b3773//b4072//b0874//b0511//b1618//b0570//b0035//b1323//b3723//b3583//b3093//b2704//b2741//b0618//b1287//b3753//b0605//b1821//b2379//b0522//b3335//b3324//b1568//b0591//b0728//b0237//b3135//b2669//b0589//b0594//b1532//b3270//b3516//b2808//b1622//b1819//b3845//b3139//b2758//b1518//b2094//b3612//
CreB	b1945//b2159//b3846//b0368//b1308//
CsgD	b0035//b3368//b2487//b3417//b2153//b4438//b0523//b4095//b0571//b0903//b0721//b0277//b0311//b1265//b3036//b2488//b1014//b2428//b0411//b2716//b3165//b3569//b0606//b1937//b2964//b4095//b3509//b0730//
CsiR	b3116//b3012//b2686//b3140//b0351//
CspA	b2675//b1102//
CueR	b3940//b1244//b3477//b3724//b0463//b3612//b0068//
CusR	b2239//b0020//b4059//b0727//b0565//b4094//b2424//b4090//b4153//b0094//b1061//b3476//
CynR	b3227//b1452//b4195//b2149//
CysB	b4239//b0765//b4435//b1092//b3167//b2200//b0613//b3788//b2996//b1130//b4381//b2500//b4264//b0862//b1378//b4311//b1187//b0088//b0777//b3558//b0605//b4027//b2241//b4705//b1499//b3271//b1945//b3903//b2697//b3859//b3432//b0696//
CytR	b4131//b2167//b0826//b2669//b3432//b4099//b0197//b3927//b0150//b3786//b4153//b4238//b0583//
Dan	b1194//b0976//b2996//b4376//
DcuR	b1298//b3363//b1923//b2804//b2106//b4101//b2508//b0447//b3774//
DeoR	b2715//b2760//b1275//b3748//b4098//b1890//
DhaR	b3792//b2279//b4445//b1546//
DicA	b1014//b2017//b3227//b1076//b4435//b0351//b3328//b1714//
DinJ-YafQ	b0508//b1926//b3666//
DnaA	b0504//b2675//b0853//b2060//b0894//b1333//b0826//b3167//b1512//b2789//b4476//b2167//
DpiA	b1547//b4268//b1536//b1429//b3501//b2465//b1287//b1857//b2091//b2666//b0863//
DsdC	b1892//b1203//b0392//
EbgR	b2824//b3741//
EnvR	b3417//b2215//
EnvY	b2201//b0783//
EvgA	b4034//b1920//b3430//b2552//b0857//b4073//b1683//b1301//b0820//b2572//b0439//b0366//b3680//b0198//b3428//b2365//b3093//b1020//b0091//
ExuR	b0806//b0461//b2078//b4290//b2195//b2665//b1022//b3569//b3614//
FabR	b2414//b1256//
FadR	b1673//b1593//b2893//b3513//b0151//b2058//b0557//b2912//b4063//b2208//b0583//b0928//b1671//b1241//b1082//b0087//b1609//b3576//b1384//b2313//b1182//b0774//b4268//
FeaR	b0180//b2698//
FhlA	b3026//b2705//b2987//b2096//b2979//b3114//b2278//b0398//b0061//b3707//b3957//b2000//b1948//b2323//b0779//b3774//b0592//b1954//b3927//b2580//b0385//b1481//b3135//b1672//b0619//b2374//b4240//b3870//b0861//b4506//
FlhDC	b0572//b2196//b2699//b1511//b2379//b0950//b1109//b2235//b2926//b4398//b1003//b0795//b0820//b3567//b1939//b1552//b3751//b3271//b2075//b0304//b0089//b1707//b1378//b0341//b1164//b0475//b3903//b0368//b4059//b1184//b1620//b3139//b0450//b1650//b1945//b4451//b1589//b2061//b3408//b2823//b2368//b2782//b0970//b0068//b2698//b3604//b2422//b1199//b4293//b2993//b3117//b0484//b3577//b2616//b0084//b1260//b1184//b0980//b2078//b3161//b1072//b2371//b1102//b4026//b2913//b0112//b2729//b4062//b3813//b3941//b0486//b3329//b3421//b1260//b0385//b4133//b1112//b2840//b3748//b1684//b3207//b4072//
FliZ	yegZ//b1988//b0972//b2203//b1283//b2927//b1167//b1762//b3513//b1283//b1397//b3333//b1507//b1747//b4125//b4438//b3270//b0439//b0464//b4265//b1379//
FucR	b1070//b2285//b3430//b1307//b3410//b2737//b0074//
Fur	b2580//b0860//b3905//b0397//b1277//b2078//b4399//b0723//b4506//b3721//b2061//b1923//b2282//b0508//b0575//b0874//b4160//b1676//b0810//b2284//b0950//b2196//b2414//b0762//b2143//b0020//b0864//b2093//b2202//b0152//b4150//b2718//b1136//b2674//b3213//b4290//b0687//b0676//b2097//b3501//b0729//b3790//b1649//b1575//b1040//b3503//b1728//b0684//b2570//b2852//b4099//b1649//b4124//b4396//b0091//b4577//b4698//b2243//b4705//b1702//b3528//b1167//b3845//b4384//b3831//b0516//b1921//b2149//b0336//b3062//b2486//b1578//b1475//b1940//b4673//b1327//b1860//b1748//b4415//b2168//b1396//b4102//b3403//b3071//b2392//b1913//b2484//b3421//b1531//b3521//b0403//b1275//cpxQ//b1410//b2194//b0597//b2239//b0341//b0733//b1200//b0304//b3057//b2029//b3603//b0087//b2580//b1926//b0806//b2149//b2076//b1712//b3503//b3005//b2237//b2580//b1010//b3256//b0312//b1536//b3645//b0341//b4705//b1226//b0447//b0722//b0964//b2837//b4096//b3702//b3333//
GadE	b0151//b2732//b1907//b2208//b3328//b4347//b4026//b2421//b2422//b0762//b1475//b2992//b0116//b0827//b2824//b0586//b3938//b4279//b3567//b2820//b2673//b1136//b0403//b0987//b0366//b4196//b1023//b0688//b2488//
GadE-RcsB	b2323//b2279//b1006//b4458//b4381//b2415//b1323//b0557//b2759//
GadW	b1497//b0622//b4451//b2283//b4019//b1390//b3168//b4347//b3491//b3845//b2204//b2406//b2789//b4088//b2660//
GadX	b3138//b0623//b1817//b4435//b3750//b2582//b2704//b2720//b0040//b3868//b4441//b0754//b0273//b0273//b0887//b0114//b1083//b1513//b3500//b3870//b3418//b1387//b1564//b2541//b1736//b3006//b0571//b4139//b3581//
GalR	b2492//b2169//b0161//b1532//b2996//b0954//b1024//b0586//b3785//b0161//
GalS	b3268//b3566//b2684//b0463//b1093//b3036//b1846//b1738//b3926//b0684//
GatR	b2538//b1246//b1889//b3126//b2916//b2492//
GcvA	b1397//b2206//b1714//b0486//b2169//
GlcC	b3599//b1203//b1656//b3564//b1540//b4071//b0587//
GlpR	b1276//b2201//b0871//b0619//b0593//b0698//b4154//b0987//b4002//
GlrR	b2552//b1222//b0732//b0447//b0880//
GntR	b0964//b2285//b2163//b3035//b1858//b3329//b1970//b2840//b2313//b1283//b0751//b1223//
GutM	b0785//b3729//b2283//b0034//b2580//b3567//b1080//
GutR	b3324//b1651//b0067//b0811//b4347//b0652//b2213//
HU	b4072//b2152//b1201//b3222//b4254//b1738//b1288//b0429//b1784//
HcaR	b3564//b0972//b4193//b1512//b0574//b3367//
HdfR	b1540//b2729//b2372//b1507//b1224//
HigA	b2289//b1982//
HigB-HigA	b1676//b3326//
HipAB	b2666//b0557//b0040//b2721//b1007//
HipB	b0854//b0792//b0980//b0031//b1948//b3418//
HyfR	b1954//b0377//b3123//b1615//b1500//b3005//b2492//b1781//b3359//b1670//b0931//b3491//
HypT	b2476//b4036//b1920//b0221//b1499//b0574//b2417//b2241//b2278//b4458//b2287//b1199//b1016//
IclR	b2819//b4321//b1857//b2980//
IdnR	b0931//b1307//b0411//b0383//b2407//b0484//b1434//
IlvY	b1007//b0352//
IscR	b4288//b1501//b3408//b3127//b3367//b2990//b1410//b2373//b2481//b3859//b1474//b0237//b1037//b0591//b3270//b0082//b1389//b3605//b3607//b1892//b1258//b0708//b3333//b4044//b4539//b0674//b1474//b0342//b2893//b0032//b1949//b2751//
KdgR	b2194//b3728//
KdpE	b1623//sroD//b4074//b4037//
LacI	b4093//b3114//b0315//
LeuO	b1744//b3581//b3185//b3256//b1487//b0945//b2750//b3624//b1038//b0517//b2029//b4039//b3138//b0698//b2531//b2372//b0199//b1736//b4087//b2289//
LexA	b2942//b3469//b0602//b3140//b4241//b1392//b0726//b4312//b2758//b3730//b2393//b1761//b1850//b3441//b1658//b2895//b1483//b4070//b3135//b4705//b0301//b1735//b3495//b3168//b2781//b3721//b0894//b0464//b1276//b1674//b2708//b3357//b4043//b0873//b1761//b0068//b4291//b4034//b3509//b0573//b0151//b2996//b3511//b3330//b2686//b1611//b2805//b2143//b0602//b0091//b0293//b0872//b2995//b1384//b1948//b3013//b2538//b2213//b4105//
LldR	b2207//b1480//b2721//
LrhA	b0331//b3788//b4071//b3923//
LsrR	b1396//b2062//b1264//b1684//b0042//b0061//b1511//b1493//b2076//
LysR	b0584//b3071//
MalI	b1194//b3749//b1333//
MalT	b4062//b0731//b1182//b3666//b3574//b0979//b4239//b0400//b3224//b1391//
MarA	b3026//b2572//b3688//b2687//b1062//b2821//b0036//b1944//b1072//b3430//b3126//b2489//b3476//b2603//b2236//b0505//b0595//b0113//b0348//b1713//b0617//b3224//b4417//b1679//b0792//b1013//b1377//b2239//b3367//b0114//b3565//b1392//b0857//b1008//b3966//b2560//b2231//b0972//
MarR	b3960//b0903//b0777//
MatA	b2727//b3934//b3503//b0557//b3367//b3156//b1300//b0809//
MazE	b0198//b4097//b4043//
MazE-MazF	b1003//b2507//b1082//
McbR	b3774//b2580//b1982//b1719//
MelR	b3708//b0565//sroD//
MetJ	b2541//b2669//b2143//b1515//b4139//b4476//b3368//b1497//b4043//b0935//b4241//b2826//b3167//b4242//b0069//
MetR	b3171//b1617//b4133//b2991//b0066//
MhpR	b4705//b0350//b1857//b4242//b4357//b1658//
Mlc	b0950//b3860//b1301//b0557//b1038//b0233//b2711//b0473//b1951//b4160//
MlrA	b3332//b1782//b4071//b2278//b0020//b4439//b2727//b0167//b1744//b3330//
MngR	b1397//b0464//b0570//
MntR	b1246//b0861//b3702//b4481//b0950//
ModE	b4355//b0872//b0411//b3502//b1762//b2759//b0935//b2686//b3521//b0397//b1562//b1223//b3614//b1562//b3957//b0037//b1073//b3357//b0974//b3222//b0334//b1880//b0351//b0038//b0675//b3132//b0841//b2530//b3828//b1683//b1846//b0064//b1322//b0084//b1264//b4002//b3417//b1518//b2675//b2825//b1797//b0683//b0075//b1385//b0565//b2675//
MprA	b2708//b2604//b1530//b4124//b4092//b2676//
MqsA	b4039//b2365//b1734//b2573//b0428//b2912//b1945//b2925//
MraZ	b2242//b1207//b0678//b1400//b1483//b0385//b4457//b2074//b3132//b1200//b3225//b4003//b0652//b4240//b3236//b4415//b0793//
MtlR	b3141//b1256//b0763//
MurR	b0732//b1500//b3956//
Nac	b2720//b0762//b2826//b4036//b0048//b4267//b3451//b0067//b0063//b0522//b0891//b4197//b4254//b1386//b1530//b4138//b2068//b0925//b1307//b2685//b1531//
NadR	b3566//b0350//b4452//b3508//
NagC	b0399//b2153//b0350//b1597//b1476//b3169//b0861//b3958//b0166//b1762//b0237//b2837//b3479//b4058//b0933//b2552//b1673//b1256//b3927//b2976//b2097//b0862//b2912//b1826//b3222//b3912//b2779//b0463//b0039//b3502//b0597//b4138//b0460//b0113//b2276//b1392//b0721//
NanR	b3331//b3958//b2169//b0861//b1092//b3748//b4040//b3214//b3329//b0166//b2152//
NarL	b1038//b4309//b0675//b0591//b0396//b3477//b1303//b4159//b0377//b2553//b2721//b1333//b2278//b0614//b0044//b1728//b2704//b0873//b3037//b0337//b3785//b0340//b0839//b1733//b4705//b1203//b2705//b1129//b2483//b3729//b0343//b3902//b4197//b3334//b2416//b2540//b0731//b2601//b2316//b1113//b4279//b2669//b0782//b3791//b0977//b1082//b0783//b3126//b4458//b2704//b1973//b0602//b0812//b1501//b4381//b0041//b2702//b3166//b2840//b1093//b0931//b0895//b3580//b2541//b0806//b3094//b2417//b3135//b0034//b0674//b1241//b4033//b3169//b0613//b4019//b0334//b2719//b1951//b4039//b0334//b2482//b0301//b1713//b4154//b1257//b2203//b1024//b0723//b4673//b3708//b2417//b2068//b1577//b2507//b2705//b2675//b2029//b3171//b1618//b3500//b0511//yegZ//b0995//b0207//b1671//b0795//b1004//b0294//b0979//b1907//b0795//b2751//b0605//b0181//b0839//b4117//b2730//b3327//b1335//b0348//b3513//b3008//b3476//
NarP	b1042//b4029//b2284//b1296//b4324//b3366//b1737//b2781//b1501//b4096//b1672//b2911//b2709//b1563//b2821//b2937//b3728//b4321//b3328//b4062//b4087//b1043//b0860//b0304//b2893//b0352//b3905//b3500//b2416//b1039//b0683//b1736//b0431//b2528//b3701//b4324//b0181//b0315//b3136//b1507//b1670//b2364//b4039//b3829//b0758//b3172//b2750//b4408//b2724//b2085//
NemR	b0973//b3022//b3365//
NhaR	b2195//b3521//b2285//b3792//b1914//b1735//b0978//
NikR	b2097//b4467//b2788//b0721//b0894//b2825//
NimR	b0681//b2212//
NorR	b2282//b3784//b0091//
NrdR	b3701//b4460//b1880//b4467//b1744//b0042//b3800//b0886//b4383//
NsrR	b1861//b0571//b3790//b1704//b1164//b2630//b1200//b2281//b4431//b4287//b0162//b0066//b4525//b2757//b0975//b1579//b1223//b2490//b0979//b4013//b0084//b2423//b2943//b0036//b4085//b2499//b0995//b0089//b4074//b0936//b4071//b2715//b0654//b3137//b1593//b1039//b0313//b1914//b4280//b4177//b3255//b2709//b3939//b1037//b2235//b0722//b3334//b3515//b3026//b1296//b2821//b0850//b0623//b3367//b0340//b4194//b1891//b2779//b1010//b4090//b4138//b0365//b0731//b2852//b1072//b1321//b1160//b0044//b1102//b0089//b2076//b0384//b2203//b3707//b1684//b1393//b1070//b3958//b2723//b2379//b1783//b1729//b0062//
NtrC	b2482//b0850//b3574//b1651//b3601//b0156//b3124//b4238//b1321//b3579//b3794//b2751//b0594//b1394//b4279//b0080//b3013//b0972//b1532//b1256//b0154//b3870//b2698//b0337//b0451//b1263//b1575//b1577//b0779//b2499//b1515//b0595//b0044//b1714//b1615//b4289//b1683//b1716//b1656//b2529//b1452//b2725//b2726//b1988//b1325//b0069//b4085//b0087//b1716//
OmpR	b1298//b1547//b0679//b2485//b1546//b2063//b1024//b2277//b4014//b1165//b2707//b2465//b4074//b0675//b3076//b3958//b3725//b1880//b3503//b1305//b1597//
OxyR	b3661//b3065//b0892//b1779//b0605//b0368//b2666//b0757//b1003//b0034//b3426//b1706//b2979//b2500//b4673//b1747//b3236//b2288//b4027//b3118//b4070//b2222//b0860//b0516//b1386//b1568//b3081//b0233//b1486//b2557//b4290//b3577//b2058//b3453//
PaaX	b0687//b0330//b4015//b3331//b1083//b4471//b3469//b3123//b1680//b1501//b3793//b2697//b1275//b2095//
PdeL	b0945//
PdhR	b2371//b0486//b0031//b4435//b1300//b2560//b0778//b2805//b3661//b4392//b3501//b2779//b4312//b1762//b3514//b2821//b3140//b2163//b3124//b0786//b4324//b1615//b2732//b3903//b4525//b2074//b0572//b3922//b2560//b2148//b4090//b1262//b1444//b0850//b1074//b2942//b2483//b0473//b0428//b3507//b4123//
PepA	b1761//b4238//b4073//
PgrR	b3748//b1589//b4367//b3845//b3517//b3124//b0583//efeU_2//
PhoB	b4092//b0723//b1791//b3721//b2017//b1194//b3328//b4025//b0060//b3063//b1440//b2239//b3661//b3510//b1747//b2727//b0571//b4014//b0618//b3565//b2673//b1276//b2375//b4376//b2582//b0340//b1715//b0758//b3037//b0655//b1950//b1384//b0092//b3324//b3330//b1263//b4079//b1385//b3905//b3441//b3094//b3164//b3939//b4399//b1298//b0043//b2723//b2604//b3186//b4354//b2311//b1013//b1325//b1194//b2685//b0074//b3140//b2822//b3330//b3060//
PhoP	b2079//b1483//b4138//b0586//b4522//b3450//b3363//b3701//b2937//b0592//b0150//b1515//b2422//b0805//b1846//b3661//b0090//b0240//b0754//b0042//b2374//b0652//b4355//b3700//b0698//b0178//b1166//b2571//b1475//b3869//b3223//b2212//b1672//b4313//b1597//b0604//b0933//b0777//b3057//b3165//b0068//b0674//b4159//b1136//b4324//b2605//b3521//b1651//b4194//b1805//b2913//b0377//b4539//b0231//b0589//b3700//
PrpR	b2235//b2203//b0336//b3939//b4019//
PspF	b2660//b3729//b2486//b1783//b4058//b4035//b1507//
PurR	b1852//b3516//b1879//b0564//b0620//b2156//b0088//b2097//b4193//b1904//b2726//b2804//b0439//gadF//b1616//b3941//b0874//b4033//b0081//b4016//b3661//b4310//b1512//b0996//b1256//b2826//b0241//b1519//b2470//b4122//b0505//
PutA	b0523//b3724//
PuuR	b3186//b0082//b0460//b3403//b1482//b4105//b1805//
QseB	b2822//b0779//b0486//b1308//
RbsR	b3366//b1611//b3013//b2820//b2840//b3137//b0652//b3409//b2722//
RcdA	b3614//b0781//b1654//b0463//b1160//b1194//b3787//b0972//b3528//
RclR	b2674//b1388//b4117//
RcnR	b0903//b4237//b1302//
RcsAB	b3157//b3960//b2061//b1474//b3432//b4075//b2406//b0583//b2804//b1728//b2666//b0333//b1074//b4098//b1988//b1712//
RcsB	b0067//b3599//b2143//b0509//b2508//b3359//b0368//b0586//b1499//b4279//b0038//b0827//b2287//b0618//b1391//b3752//b2698//b3729//b3062//b1973//b3451//b0782//b2529//b1507//b4100//
RcsB-BglJ	b2913//b2285//b2977//b0199//b1262//b0970//b0338//b0512//b3511//b3903//b0849//b4058//b1508//b2076//b4506//b3907//
RelB	b4099//b3430//b0185//
RelB-RelE	b1184//b4019//b2240//
RhaR	b2782//b0860//
RhaS	b1442//b2706//b2484//b2789//b3751//b1011//
Rob	b0573//b2159//b2841//b3060//b3359//b0615//b2224//b2213//b4150//b2153//b0778//b2539//b0997//b3368//b0587//b0596//b0032//b2195//b1887//b2508//b3912//b2076//b3128//b1256//b1578//b1681//
RstA	b0570//b2823//b0570//b0221//b3959//b2762//b0150//b3859//b0070//b1736//
RtcR	b3831//b2718//
RutR	b0590//b2665//b0728//b3368//b1167//b0851//b1946//b4071//b1037//b4577//b3967//b2913//b4014//b0036//b4054//b4026//b2673//
SdiA	b0019//b1715//b0475//b3912//b0398//
SgrR	b0069//b0697//b4670//b0958//b3845//b1441//b0675//b2311//b3449//
SlyA	b0950//
SoxR	b1301//b3065//b3329//
SoxS	b2937//b2784//b3060//b3416//b4242//b0179//b4075//b2234//b4098//b2788//b3453//b3564//b3270//b1578//b3574//b3332//b4357//b3236//b0428//b1879//b1650//b2370//b1905//b3066//b0388//b1564//b2720//b2893//b1257//b4105//b1165//b1395//b3164//b2280//b0153//b4567//b3414//b3328//b0617//b3481//
StpA	b2279//b2152//b1719//b0676//b2976//b3907//b4452//
SutR	b4115//b4264//b3114//b0964//b1516//
TdcA	b2017//b2937//b0226//b1623//sroC//b2726//b2732//
TdcR	b2424//b1535//b4237//b1704//b4383//b3224//b1258//
TorR	b1673//b4239//b1132//b2078//b0273//b0585//b1672//b2486//b0475//b1480//b2481//b1988//
TreR	b0861//b4102//
TrpR	b0020//b1518//b4102//b3565//b4196//b1486//b0353//b0073//b0618//b3333//b3190//b1982//
TyrR	b2805//b3744//b1021//b1101//b3186//b4443//b0033//b1950//b2729//b1947//b2465//b2704//
UhpA	b1257//
UidR	b3924//b3753//b1226//b2707//
UlaR	b0161//b0197//b0311//b3408//b1307//b0344//b0871//
UvrY	b3186//b4267//b0937//b0403//b4383//
UxuR	b4458//b4026//b0980//b0303//b3065//b0313//b2732//b3565//b3093//
XapR	b3688//b4026//
XylR	b4431//b2282//b0336//b0849//b2721//b2095//b0653//
YdeO	b4254//b0508//b3269//b2529//b1729//b0352//b3225//b2729//b0033//b1061//b1407//b2852//b2675//b2662//b0595//b0810//b0485//b1043//b3789//b2277//b3432//
YedW	b0277//b1003//b2759//b1609//b3601//b2159//b2375//b3612//b2712//b1083//b0557//b0034//
YefM	b3330//b0032//
YefM-YoeB	b2712//b1676//
YehT	b1514//
YeiL	b2308//
YiaJ	b2923//b2342//b1707//b4004//b4451//b3164//b0591//b0398//b1716//b4438//
YjjQ	b1200//b0795//b0301//b2737//b2093//b4366//b2530//b4577//b1385//b4475//
YpdB	b0827//
YqhC	b3115//b2499//
YqjI	b3666//b3414//
ZntR	b2106//
ZraR	b3742//b0775//b1679//
Zur	b2059//b3170//b2310//b2660//b3831//b2781//
