#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1718//b4355//
CaiF	b1326//b0731//b2075//b0428//b1498//b2916//b0335//b3927//b2075//b0392//
Cbl	b2557//b3070//b4075//b2281//b1308//b0073//b2483//b4431//b0115//
CdaR	b4484//b0591//b2424//b3905//b0597//b2485//b0973//b2167//b0730//b0431//
CecR	b1302//b3612//b3060//b3774//b3604//
ChbR	b4071//b2223//b4071//b4567//b3571//b2370//
ComR	b3845//
CpxR	b0764//b4058//b1441//b2368//b1939//b2484//b3516//b2078//b0849//b1859//b4408//b3022//b2424//b1079//b0392//b2204//b0342//b4079//b0945//b1552//b0750//b0198//b0685//b2201//b1715//b1616//b0348//b4105//b2779//b2697//b1485//b3612//b0732//b1198//b1299//b4398//b0681//b2285//b4237//b3512//b2839//b0733//b0388//b1390//b2580//b4451//b4177//b3845//b1440//b3012//b3164//b2280//b0048//b1593//b1071//b0349//b0586//b1761//b1729//b0958//b2605//b3518//b1500//b3441//b0979//b0978//b1130//b1514//b2964//b2489//
Cra	b3701//sroA//b0517//b4036//b2151//b3005//b0118//b3022//b3942//b2415//b4431//b0428//b3813//b1591//b1654//b4384//b4095//b4355//b3025//b1791//b4197//b0181//b1109//b4098//b1083//b3027//b4033//b1679//b0976//b0974//b2977//b1519//b2364//b1649//b1434//b3139//b3036//b0384//b4006//b1938//b3364//b0606//b2155//b3095//b4452//b3270//b1890//b3577//b0590//b3604//b1013//b2167//b2483//b3190//b1784//b0778//b3509//b1821//b0207//b1075//b3902//b3613//b2757//b0069//b3500//b1201//b0116//b0724//b2702//b3432//b3829//b3525//b1937//b0508//b3417//b3785//b4096//b1476//b0931//
CreB	b0403//b0605//gadF//b1024//b3581//
CsgD	b4287//b0505//b0464//b1302//b0775//b3057//b3268//b3568//b2841//b1399//b4452//b2414//b2308//b4089//b3566//b3134//b2674//b0950//b3123//b0974//b3212//b2369//b2538//b3707//b1009//b3792//b3730//b3753//
CsiR	b3613//b3026//b2799//b3124//b0429//
CspA	b4030//b1940//
CueR	b4043//b3469//b2342//b3919//b1010//b0020//b1942//
CusR	b2476//b0792//b1714//b1036//b1717//b0388//b0588//b0623//b0827//b3784//b4354//b2488//
CynR	b3528//b1397//b2994//b3113//
CysB	b2705//b2553//b0296//b1622//b3363//b0976//b1889//b0234//b4324//b2416//b3027//b2489//b3911//b1301//b1907//b4013//b0086//b4024//b2243//b3729//b0724//b3065//b0031//b0860//b1092//b2215//b4104//b3517//b3271//b4090//b0508//b4670//
CytR	b0198//b1410//b1941//b4288//b0970//b1476//b1939//b2975//b3919//b2943//b0954//b1507//b4416//
Dan	b3503//b1521//b3574//b0784//
DcuR	b1650//b4160//b1905//b0754//b3528//b1130//b0755//b0778//b3128//
DeoR	b2580//b2755//b0731//b1620//b2009//b4484//
DhaR	b1074//b3938//b0733//b0089//
DicA	b0937//b4396//b3906//b2415//b3967//b0594//b0980//b3792//
DinJ-YafQ	b1287//b2414//b1480//
DnaA	b0861//b2198//b4279//b3429//b0731//b4029//b3222//b3784//b2344//b3184//b4027//b1392//
DpiA	b1860//b2417//b0232//b1762//b3708//b3133//b0796//b4154//b1475//b4063//b1622//
DsdC	b0083//b3743//b1265//
EbgR	b2194//b3157//
EnvR	b2207//b0685//
EnvY	b1020//b3136//
EvgA	b0313//b0048//b1734//b3923//b3688//b2169//b3579//b1982//b2198//b2710//b4513//b2992//b3727//b4240//b0616//b0088//b1819//b0727//b1732//
ExuR	b0795//b3011//b1676//b3333//b1160//b1649//b0443//b0698//b3791//
FabR	b1564//b2159//
FadR	b4093//b1037//b3479//b1889//b3331//b3500//b2730//b3773//b0757//b0060//b1746//b3515//b1430//b3214//b0486//b1244//b4460//b4138//b3831//b1492//b4240//b3516//b2096//
FeaR	b0088//b2407//
FhlA	b1517//b1415//b0067//b2206//b0698//b2235//b4237//b1129//b1399//b4460//b0589//b3845//b0221//b3813//b3070//b2482//b2198//b0072//b4705//b1669//b1275//b2801//b2990//b3846//b1982//b3125//b1634//b0062//b2488//b1781//
FlhDC	b0604//b3027//b3509//b1483//b0553//b0796//b3413//b2604//b3495//b4287//b1780//b2284//b4102//b1222//b2824//b0273//b3012//b2760//b1517//b4076//b2483//b3410//b1194//b1817//b1484//b2150//b3911//b1007//b2913//b2379//b3708//b2927//b3067//b2713//b3702//b1618//b0304//b0853//b2429//b1327//b1942//b0935//b4444//b2231//b1926//b0861//b3578//b3172//b2106//b2313//b1712//b4592//b3605//b2911//b3923//b1887//b1283//b2425//b2068//b2916//b3431//b2818//b3137//b2994//b4005//b1287//b3938//b2558//b2997//b4050//b0841//b3869//b1536//b2427//b1850//b1325//b2194//b4074//b2208//b0675//b1501//b3784//
FliZ	b0199//b3508//b4484//b3329//b2487//b2990//b0614//b2223//b4016//b4070//b1900//b2538//b4016//b0812//b2764//b0810//b2579//b0762//b3905//b0504//b2715//
FucR	b2341//b2341//b2964//b0861//b1734//b4030//b4027//
Fur	b2713//b4637//b0313//b1408//b0733//b1129//b0336//b0035//b1615//b1167//b3941//b1615//b0338//b1891//b1335//b1485//b0074//b2482//b1109//b1747//b0517//b1717//b2819//b4241//b1519//b3430//b0396//b2630//b3366//b1649//b3578//b1900//b4050//b1947//b2755//b2582//b4618//b0721//b4637//b1075//b1075//b1591//b2557//b0507//b0794//b2127//b2059//b3604//b2903//b2235//b3141//b3741//b3919//b3509//b2242//b2803//b1443//b3469//b1535//b0277//b3027//b4074//b2721//b4042//b0590//b1761//b4152//b2559//b4513//b2737//b1039//b4132//b0697//b1622//b1297//b1334//b0781//b0785//b4240//b1762//b1101//b4287//b0179//b4152//b3333//b4254//b1444//b2783//sroD//b4004//b2342//b3270//b0861//b0784//b0602//b0827//b0037//b3613//b1277//b4322//b0516//b4105//b4132//b3184//b0951//b2912//b0687//b0904//b1593//b1902//b1021//b4237//b3186//b1393//b3789//b0820//b1395//b0964//b2824//b2927//b3363//b3500//b4094//b0606//b1673//b2060//b2760//b3140//b2805//b3870//
GadE	b1259//b3207//b1080//b0392//b0708//b4417//b1163//b1679//b2573//b2155//b2280//b2313//b1288//b2530//b0273//b0156//b2492//b4354//b3510//b1378//b0377//b0652//b2706//b0726//b0430//b0595//b1860//b3114//b1398//
GadE-RcsB	b4365//b3036//b1891//b3701//b1021//b2558//b4192//b1939//b0796//
GadW	b0573//b4092//b0334//b0486//b2630//b0756//b0185//b0167//b2687//b1564//b3566//b2487//b2570//b4321//b4122//
GadX	b2537//b2819//b0619//b2838//b2937//b4014//b0241//b2938//b0750//b2673//b1922//b3071//b1734//b3741//b1474//b4097//b1674//b0933//b4132//b2306//b1641//b0517//b2943//b3942//b2236//b2818//b0574//b4132//b1258//
GalR	b3183//b4193//b4311//b3956//b2194//b0806//b3907//b0400//b1409//b0863//
GalS	b4160//b2699//b2684//b4122//b1515//b2720//b0775//b2779//b3131//b1041//
GatR	b0792//b1474//b0439//b2805//b4040//b3066//
GcvA	b4125//b4577//b2684//b2895//b0571//
GlcC	b4280//b2712//b2741//b2143//b3335//b1036//b2406//
GlpR	b2819//b2528//b2424//b3136//b2375//b1719//b3413//b1042//b2490//
GlrR	b4506//b4096//b4347//b0403//b4408//
GntR	b2277//b3615//b2903//b0774//b1611//b0522//b0040//b4024//b1594//b0857//b3256//b4438//
GutM	b1011//b0839//b3925//b0061//b4613//b3568//b2552//
GutR	b0343//b0443//b3403//b0061//b2538//b1227//b4198//
HU	b1680//b4381//b4059//b2730//b2231//b2487//b3601//b4079//b1327//
HcaR	b3956//b0508//b3701//b0450//b1395//b3331//
HdfR	b1746//b0613//b4027//b0072//b1408//
HigA	b3615//b3749//
HigB-HigA	b1287//b0313//
HipAB	b2417//b3364//b3451//b3926//b4106//
HipB	b3037//b1926//b0179//b1014//b3183//b1198//
HyfR	b2687//b3164//b2662//b3566//b3225//b1618//b3156//b4015//b3335//b3225//b4050//b3006//
HypT	b3578//b1779//b4154//b0429//b0727//b4085//b2481//b4365//b2558//b0226//b1388//b1297//b2826//
IclR	b1498//b3461//b4310//b1902//
IdnR	b3418//b1024//b3515//b4539//b1901//b0509//b3501//
IlvY	b1821//b1500//
IscR	b1237//b0685//b3960//b0035//b1283//b0871//b1736//b4072//b2852//b4059//b3237//b0314//b0679//b4458//b4525//b1891//b1222//b2605//b4002//b0614//b2979//b0517//b1732//b0654//b1945//b0682//b4105//b1009//b1008//b3367//b3170//b3184//
KdgR	b2289//b3451//
KdpE	b3966//b4209//b4033//b0998//
LacI	b1900//b3114//b4036//
LeuO	b4280//b2943//b0793//b3479//b4618//b0931//b0350//b0517//b2992//b1483//b1306//b1588//b0696//b4132//b1954//b1444//b0896//b0197//b0887//b0118//
LexA	b1306//b4523//b2159//b1010//b2156//b1333//b3749//b4698//b4280//b2789//b0591//b3324//b0854//b2718//b2286//b0304//b0038//b1923//b0512//b2997//b1805//b3788//b0241//b2241//b2923//b4043//b1394//b3750//b3325//b1492//b1379//b0934//b4027//b0511//b0273//b0935//b3157//b0154//b0019//b1578//b3037//b0344//b3364//b1988//b3416//b2528//b0464//b3333//b2995//b3131//b1183//b0513//b2800//b4006//b1071//b4074//b2925//b1532//b3012//
LldR	b1492//b4074//b3753//
LrhA	b2837//b4431//b1222//b2237//
LsrR	b3726//b0591//b0396//b4187//b1511//b4241//b0785//b0850//b2062//
LysR	b4702//b0895//
MalI	b0553//b3518//b4415//
MalT	b0590//b0388//b1846//b0485//b1263//b2801//b3429//b1944//b3774//b2213//
MarA	b1671//b3645//b1719//b0857//b2579//b3125//b3011//b0035//b3939//b1378//b2531//b0892//b2425//b1394//b3902//b2476//b1846//b1078//b2078//b1241//b3728//b2222//b2799//b1852//b1796//b3171//b2213//b2711//b0728//b2372//b1942//b1741//b0083//b2819//b3787//b2241//b1914//b1222//
MarR	b1746//b4033//b2212//
MatA	b0826//b0429//b2427//b1010//b0931//b3502//b0826//b1715//
MazE	b2838//b3582//b0623//
MazE-MazF	b1783//b2996//b4366//
McbR	b1390//b0998//b0615//b4396//
MelR	b1385//b0572//b4264//
MetJ	b1568//b1392//b1396//b1941//b1860//b1714//b0591//b3912//b1618//b0334//b3528//b3578//b2752//b4071//b2994//
MetR	b3605//b1669//b3922//b2486//b0347//
MhpR	b3186//b0516//b3329//b3324//b2671//b2096//
Mlc	b2195//b2993//b0810//b0973//b3577//b0617//b1712//b1888//b2659//b2482//
MlrA	b0570//b0974//b1922//b3329//b3860//b0697//b0313//b0063//b2825//b1532//
MngR	b2224//b4050//b2570//
MntR	b1508//b0675//sroA//b1452//b0221//
ModE	b1621//b2710//b0862//b1093//b0623//b3785//b0505//b1988//b0729//b4293//b2802//b1257//b0350//b2727//b4101//b3582//b0517//b3327//b1070//b2821//b0463//b3514//b1407//b2206//b0684//b2287//b2800//b1024//b2997//b2990//b2235//b4139//b1083//b3567//b3773//b2662//b1609//b2553//b3224//b3960//b3612//b0765//b1618//b1500//b0225//b0067//
MprA	b2838//b4265//b2822//b1020//b4289//b4154//
MqsA	b2277//b1562//b2617//b0020//b3903//b4151//b2407//b4357//
MraZ	b1649//b0954//b3516//b1676//b2541//b0850//b2937//b1861//b1611//b2757//b0903//b3139//b0860//b0674//b1942//b4028//b3126//
MtlR	b2428//b3131//efeU_2//
MurR	b2822//b2392//b1007//
Nac	b0156//b3707//b3223//b1245//b2106//b2904//b2964//b0809//b0594//b0998//b2482//b2276//b1136//b0781//b1397//b1521//b3579//b0553//b1444//b3512//b3005//
NadR	b4209//b4036//b1717//b0068//
NagC	b2717//b0763//b3126//b1394//b0040//b0677//b0094//b0873//b4004//b0154//b4075//b4366//b1483//b1042//b3096//b3800//b2903//b2665//b1487//b3113//b4075//b3828//b0763//b4599//b4098//b4015//b2206//b4037//b2199//b1394//b2017//b1132//b0756//b0799//b1039//b0400//b2539//
NanR	b0508//b2601//b1041//b3269//b3479//b2237//b2538//b0589//b1907//b1091//b3908//
NarL	b1924//b3156//b2779//b3113//b0033//b2153//b3429//b0728//b1679//b3012//b4357//b1791//b2372//b4033//b2224//b1112//b2207//b4194//b1620//b3938//b2705//b1246//b0313//b3911//b1521//b0072//b3752//b3333//b3506//b0485//b3172//b4411//b1860//b3037//b1409//b2752//b2079//b1888//b4322//b1779//b3271//b0343//b1511//b2208//b2213//b1575//b2289//b4124//b0850//b0441//b0304//b1536//b2617//b1004//b4072//b4239//b3942//b0382//b0093//b4673//b0810//b4044//b4085//b2204//b0975//b2992//b1226//b3091//b0764//b2150//b3509//b2755//b4123//b4242//b2167//b1616//b3911//b0430//b3363//b1391//b4233//b1013//b0892//b1656//b0754//b2992//b0314//b1277//b2316//b1780//b1857//b2422//b0066//b2241//b1729//b2708//b0075//b4063//b4123//b1797//b0311//b0089//b1683//b3123//b3661//b4288//b0504//b3785//b2759//b0112//b0841//b4383//b1684//b0522//b2097//b2528//b4043//b0344//b2017//b2309//b1518//b0793//b0805//
NarP	b4265//b2913//b3093//b0450//b3581//b1650//b2370//b1430//b3960//b3925//b3416//b4054//b4397//b4322//b1563//b0861//b3169//b0762//b3013//b3912//b1597//b3057//b2660//b3207//b3057//b1493//b0048//b0591//b1791//b4444//b3741//b2719//b4025//b0886//b1083//b2709//b0564//b0505//b3599//b4101//b3223//b1783//b3327//b3624//b4029//b3477//b2155//b2068//b0461//b0513//
NemR	b3013//b3156//b2964//
NhaR	b0088//b3709//b3828//b0035//b2975//b2061//b3515//
NikR	b3421//b3960//b1748//b3013//b2684//b3582//
NimR	b3789//b0615//
NorR	b0383//b2558//b0727//
NrdR	b0849//b4233//b0929//b0096//b1009//b1746//b3957//b2616//b3728//
NsrR	b0592//b0504//b2222//b1308//b2500//b1852//b1167//b3036//b0979//b2996//b0678//b2713//b4539//b3788//b2079//b1275//b4152//b2841//b2560//b3604//b0382//b2727//b2313//b2715//b3139//b1805//b2058//b0113//b1109//b4431//b1735//b4384//b4062//b4265//b2425//b4089//b4075//b2484//b3421//b0677//b2559//b3580//b0513//b0681//b0933//b0043//b1276//b3481//b2092//b1237//b0998//b4138//b2759//b1077//b0225//b1041//b1223//b0623//b4098//b4475//b1303//b1207//b0161//b0565//b1409//b0398//b0085//b4076//b4040//b1562//b1430//b3583//b3574//b0573//b2500//b3365//b3906//b1514//b2553//b2429//b1531//b0315//b0231//
NtrC	b2718//b1535//b0311//b1062//b3038//b3073//b4439//b4029//b3067//b2704//b0378//b0070//b4637//b0758//b3135//b3071//b1702//b0153//b1247//b0033//b2423//b0064//b3126//b2725//b2061//b1547//b3751//b0933//b1259//b4291//b2542//b2938//b3708//b1859//b4522//b0153//b1851//b0515//b3941//b0296//b3367//b0350//b3515//b2942//b1297//b2091//b2572//b3752//b3325//
OmpR	b1818//b2369//b1256//b0945//b0697//b2666//b3517//b0087//b1672//b0654//b3186//b1548//b2663//b3117//b3547//b1970//b0698//b4150//b1077//b0225//b1244//
OxyR	b3093//b4662//b0118//b0094//b0616//b1004//b4705//b0793//b2821//b3096//b3403//b2702//b1071//b1039//b3926//b2757//b2222//b3941//b2570//b3569//b1879//b2538//b3730//b2277//b2707//b0067//b2281//b1245//b4577//b0980//b3325//b0347//b3582//b0652//
PaaX	b4209//b0765//b2573//b1669//b0398//b3214//b2687//b2490//b3413//b0887//b2485//b2379//b3437//b1256//
PdeL	b1302//
PdhR	b1015//b4511//b0069//b4233//b1296//b1443//b2976//b3787//b1748//b0793//b4705//b3708//b1131//b3237//b0064//b0338//b1745//b0622//b3904//b1536//b3083//b3071//b1020//b0734//b1164//b0340//b3329//b0602//b1378//b1656//b1277//b3271//b2499//b1950//b3791//b3185//b4310//b0925//b2153//b0231//b3359//
PepA	b0904//b2916//b1394//
PgrR	b1949//b2686//b1102//b1848//b0486//b2617//b1285//b2311//
PhoB	b3709//b0340//b2552//b3450//b4415//b1713//b2374//b3415//b2662//b0080//b4702//b3748//b0517//b2094//b0312//b1892//b3707//b1761//b3236//b3514//b3156//b3924//b1942//b4090//b0154//b0074//b0728//b1038//b1623//b2552//b2852//b2239//b1396//b2106//b3431//b1623//b0034//b1224//b3495//b1920//b3131//b4196//b0304//b1888//b3661//b1277//b2703//b2105//b2206//b1288//b1683//b2991//b1988//b3700//b1244//b0335//b3729//b3516//b1715//b3477//
PhoP	b2756//b3167//b2703//b2803//b0336//b1650//b2205//b3138//b0226//b2904//b4293//b2708//b1593//b4026//b0514//b2674//b2097//b0207//b0728//b0775//b0294//b0564//b1924//b2720//b0851//b4242//b0572//b3013//b0792//b0945//b3510//b4177//b2531//b2291//b0180//b0335//b1223//b1072//b1988//b2713//b1062//b0675//b3859//b1937//b4071//b4089//b0034//b0231//b0154//b4152//b0198//b1136//b1926//b0553//b3581//b1569//
PrpR	b3096//b4074//b1395//b3067//b2222//
PspF	b1988//b3502//b1733//b0586//b0178//b0234//b0392//
PurR	b0336//b2673//b2365//b1379//b2839//b0156//b4086//b2486//b2094//b0778//b0605//b1737//b4279//b1890//b0903//b3414//b1081//b0485//b0516//b0368//b0484//b1265//b3607//b2837//b3581//b0377//b1091//b3577//b2313//b0486//b0726//
PutA	b0180//b3116//
PuuR	b4260//b2704//b4411//b2730//b3927//b4444//b0430//
QseB	b2756//b3581//b0461//b1430//
RbsR	b2686//b0591//b1745//b3794//b2375//b3432//b4087//b0936//b3925//
RcdA	b4072//b2824//b3904//b0341//b4043//b2221//b2486//b1223//b2204//
RclR	b2750//b4312//b3236//
RcnR	b3707//b4431//b0794//
RcsAB	b2716//b2804//b1783//b0116//b2425//b1779//b2781//b0151//b0116//b4019//b0063//b2369//b4238//b3513//b0589//b2223//
RcsB	b1860//b3469//b0087//b4197//b4444//b0857//b1083//b3941//b3870//b2741//b0591//efeU_2//b0035//b2151//b0112//b1921//b3415//b2727//b1411//b3960//b1165//b1023//b1790//b2068//b2428//
RcsB-BglJ	b3138//b0721//b4138//b0871//b2388//b4034//b0507//b1263//b2787//b1732//b1393//b4698//b3924//b1654//b2223//b4133//
RelB	b2905//b0062//b3066//
RelB-RelE	b0763//b4476//b0996//
RhaR	b4431//b3331//
RhaS	b3185//b1748//b0826//b4280//b2482//b4457//
Rob	b2725//b2201//b3829//b3428//b2571//b2996//b1540//b3225//b4085//b1741//b4059//b4289//b3035//b0614//b1296//b1547//b0617//b1388//b0366//b3961//b0763//b3528//b4445//b3923//b1988//b0091//
RstA	b3095//b0855//b3605//b0786//b2905//b1920//cpxQ//b4354//b0575//b2925//
RtcR	b3213//b3185//
RutR	b0937//b3794//b0400//b2202//b2808//b4523//b0089//b0152//b2279//b0351//b1184//b0303//b2156//b0032//b3006//b4309//b2421//
SdiA	b1388//b3170//b0080//b4268//b2236//
SgrR	b1532//b2492//b3431//b4198//b1393//b2212//b3083//b2492//b1682//
SlyA	b1385//
SoxR	b0342//b1615//b4290//
SoxS	b3744//b1923//b4476//b1410//b0553//b0806//b2713//b1587//b2665//b0162//b1241//b3437//b0156//b3926//b1924//b4441//b4123//b4240//b3131//b3792//b4451//b3164//b1307//b2488//b0368//b1704//b0595//b1395//b0399//b4079//b2723//b0349//b2205//b4522//b2417//b1012//b0862//b4376//b2685//b4241//
StpA	b3118//b0411//b3060//b4040//b2662//b3077//b0351//
SutR	b2075//b2574//b4525//b1388//b4599//
TdcA	b0198//b3905//b2916//b0895//b0152//b0892//b2428//
TdcR	b3138//b1945//b1569//b2491//b4074//b1948//b3270//
TorR	b3409//b1860//b4102//b0777//b2994//b0313//b4003//b3136//b1194//b1008//b1940//b1301//
TreR	b3038//b0778//
TrpR	b3222//b2239//b0154//b0806//b4138//b0368//b0153//b0337//b4457//b0722//b4033//b1548//
TyrR	b0339//b3785//b3430//b1260//b1008//b0975//b1818//b0819//b1939//b3335//b4028//b1389//
UhpA	b0936//
UidR	b2927//b0390//b1440//b1227//
UlaR	b2476//b4324//b3168//b4102//b2078//b1013//b1296//
UvrY	b0366//b3255//b3958//b1487//b1887//
UxuR	b4525//b0796//b0781//b0185//b2366//b0862//b4322//b0240//b1947//
XapR	phnE_2//b1891//
XylR	b1674//b0975//b3960//b0037//b2975//b3578//b2202//
YdeO	b0092//b0447//b1889//b3601//b1013//b0727//b2311//b3227//b0392//b0072//b3726//b4150//b1597//b1498//b2429//b2993//b3115//b1041//b0338//b0553//b4367//
YedW	b1038//b2485//b1498//b1858//b3256//b2675//b1563//b0564//b3566//b3613//b0344//b0978//
YefM	b1008//b3959//
YefM-YoeB	b2724//b4310//
YehT	b2200//
YeiL	b1611//
YiaJ	b2289//b2237//b3161//b0085//b4088//b2407//b4063//b2421//b4024//b0240//
YjjQ	b1224//b0094//b2085//b3870//b1702//b0411//b3967//b1511//b2837//b2284//
YpdB	b4384//
YqhC	b3421//b1441//
YqjI	b1988//b1322//
ZntR	b2508//
ZraR	b1790//b1203//b1392//
Zur	b0074//b1907//b2537//b1481//b1650//b2464//
