#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1256//b3788//
NarL	b0796//b2151//b3603//b2729//b1947//b0755//sroD//b2204//b0040//b1587//b3787//b2702//b2407//b1093//b1848//b3186//b2711//b1008//b0429//b0396//b0678//b0928//b0340//b3095//b4035//b3941//b0653//b0570//b0678//b0676//b0509//b1262//b1136//b4094//b3831//b0590//b2143//b0677//b0987//b2370//b1379//b0783//b0776//b1071//b1518//b2893//b1684//b1941//b4138//b1552//b2212//b2414//b3724//b4435//b2309//b0115//b3325//b0072//b0894//b1285//b2926//b2153//b2980//b1244//b2152//b4242//b2980//b2152//b0368//b0616//b0303//b1308//b2579//b0578//b0809//b3911//b0764//b0366//b1683//b3237//b0731//b1252//b3268//b1784//b4159//b4400//b1497//b3774//b0681//b2852//yegZ//b2820//b4506//b0277//b2427//b4115//b0089//b2528//b2202//b0677//b4024//b4382//b3924//b0221//b3268//b2784//b3083//b0758//b0331//b4024//b2823//b1006//b2312//b4193//b2366//b0161//b1036//b0776//b3168//b0197//b2194//b3566//b3116//
NarP	b2155//b1744//b2684//b0978//b2279//b4043//b0112//b4079//b0460//b0655//b1021//b3565//b2715//b1858//b0037//b2707//b1301//b3624//b1082//b1513//b2407//b0180//b1518//b1391//b3744//b3723//b0385//b4015//b3038//b3461//b0934//b0935//b0682//b3170//b3744//b3574//b0809//cpxQ//b0112//b3214//b1327//b2208//b0765//b3701//b3503//b0383//b4475//b0296//b1634//b2061//
NemR	b3513//b3417//b0347//
NhaR	b1397//b1304//b3528//b4096//b4025//b4123//b0385//
NikR	b0365//b4267//b0806//b0850//b2916//b1680//
NimR	b2009//b1947//
NorR	b0862//b1888//b2964//
NrdR	b0331//b1784//b0443//b1564//b2237//b0486//b3184//b0352//b2223//
NsrR	b0891//b3868//b2074//b1304//b0061//b0622//b0516//b4032//b3514//b1512//b1507//b3503//b0613//b1187//b4525//b2789//b2571//b0396//b0732//b1264//b4104//b2077//b2573//b2662//b0724//b1650//b0396//b2200//b3491//b3941//b4398//b1408//b4039//b1429//b3066//b2311//b1187//b2783//b1246//b2600//b0590//b0368//b0343//b0439//b3569//b3469//b3165//b2823//b3012//b0730//b1430//b0166//b1452//b3223//b4044//b1674//b4193//b0758//b2616//b0811//b2309//b0341//b0996//b3565//b1914//b1790//b1223//b2058//b4138//b1587//b1925//b2702//b1184//b2150//b1589//b1944//b4393//b0928//b1198//b1546//b3605//b2223//b4062//
NtrC	b3223//b3521//b0871//b4292//b1512//b3212//b4416//b3432//b1762//b1702//b1388//b3008//b0368//b3067//b0096//b1576//b2206//b1261//b4063//b3094//b3139//b3941//b1944//b2702//b0113//b3709//b4355//b0892//b2529//b0782//b3907//b3332//b3869//b2490//b1609//b4097//b1243//b0042//b2731//b0273//b4152//b0722//b1037//b0352//b0428//b2092//b1938//b0620//b2912//
OmpR	b1810//b3156//b1283//b4365//b0820//b2631//b2763//b4287//b2367//yegZ//b0044//b1409//b2306//b4032//b3666//b1410//b1390//b2788//b2237//b4310//b3183//
OxyR	b4293//b0854//b1022//b1891//b4481//b2484//b2750//b3751//b3223//b3792//b0734//b0896//b3905//b1398//b2507//b3331//b2236//b3426//b4481//b1942//b3476//b4481//b0722//b4123//b0681//b0903//b1594//b0060//b3515//b1530//b2763//b3125//b1713//b1954//
PaaX	b2601//b2904//b0340//b3580//b2731//b2991//b0076//b0383//b3577//b4264//b1257//b4071//b1737//b2424//
PdeL	b2995//
PdhR	b1732//b3415//b4088//b2541//b0092//b3503//b1227//b2279//b0486//b4018//b1562//b0964//b1102//b4043//b2374//b0293//b1946//b1923//b1942//b0856//b2068//b3357//b1741//b1130//b2675//b0683//b1037//b1285//b1762//b0152//b0382//b3790//b2722//b1167//b3724//b3333//b3035//b0315//b4005//b2783//b2063//
PepA	b0864//b1379//b4118//
PgrR	b0072//b1246//b1198//b1970//b1434//b0221//b0336//b0076//
PhoB	b3926//b3221//b1707//b4033//b3331//b1942//b1207//b1821//b1187//b0342//b3773//b3784//b2760//b1568//b3125//b4525//b0864//b0337//b2838//b3133//b1805//b1016//b3923//b1781//b3133//b2289//b1333//b2996//b1183//b3905//b4383//b1288//b1609//b4058//b4476//b0975//b0620//b0061//b1129//b1303//b3357//b1237//b3136//b1946//b4431//b1444//b2424//b3008//b1498//b1718//b1738//b2997//b1507//b0392//b0094//b0113//b1408//b3753//b3214//b1890//
PhoP	b1260//b1548//b4090//b2995//b0485//b2143//b2085//b2197//b2819//b0342//b2370//b1112//b2976//b1716//b1593//b1547//b0517//b4458//b1070//b1257//b0116//b1037//b3185//b0337//b4198//b0075//b4014//b2560//b0810//b2574//b2826//b2202//b1609//b2379//b4241//b0443//b3966//b0811//b2571//b1611//b2487//b4088//b2091//b3566//b4354//b2370//b1480//b1300//b2212//b3908//b2895//b4030//b4662//b1762//b0430//b2684//
PrpR	b3461//b3368//b0587//b3124//b3141//
PspF	b2997//b3096//b4618//b1298//b1112//b0335//b3408//
PurR	b0294//b3751//b1164//b0517//b2703//b1578//b1676//b2558//b4468//b3026//b2492//b2788//b2231//b4673//b1296//b1988//b1113//b1077//b1022//b2127//b0153//b0851//b2464//b4160//b0294//b3410//b4577//b0092//b3578//b2800//b4120//
PutA	b3357//b1076//
PuuR	b3416//b1679//b3271//b1948//b0390//b1258//b4087//
QseB	b2150//b0342//b4093//b1747//
RbsR	b4457//b0294//b3773//b1649//b3325//b1297//b0154//b4015//b2660//
RcdA	b0589//b0061//b3430//b1848//b0428//b2076//b0978//b1384//b0112//
RclR	b4289//b4310//b0979//
RcnR	b4698//b0063//b2371//
RcsAB	b2288//b2194//b2287//b0462//b0350//b3060//b1259//b4027//b0591//b4086//b0964//b3156//b2789//b3615//b3787//b2284//
RcsB	b3093//b4238//b0682//b2239//b3688//b2017//b4086//b2712//b2804//b3934//b0514//b2063//b2422//b3942//b1441//b2368//b3172//b0032//b2222//b1092//b0396//b2662//b1377//b0682//b3574//
RcsB-BglJ	b4028//b1948//b3904//b2741//b1499//b0384//b1223//b1761//phnE_2//b2127//b0933//b4120//b2687//b0595//b0614//b4511//
RelB	b3479//b2207//b3011//
RelB-RelE	b3006//b0031//b4086//
RhaR	b2283//b0069//
RhaS	b4289//b1041//b2464//b0594//b1904//b0592//
Rob	b0435//b0809//b0892//b4289//b0786//b4310//b1091//b1973//b3748//b2097//b0931//b0151//b2553//b0507//b0863//b4026//b3410//b0931//b1264//b1654//b0181//b0509//b0979//b2752//b3916//b2911//
RstA	b1400//b3789//b4354//b0156//b1716//b0513//b3846//b0751//b2096//b0089//
RtcR	b2364//b2529//
RutR	b3213//b1071//b4241//b3038//b1012//b1327//b4322//b1548//b0578//b4451//b4002//b0855//b2169//b3514//b3026//b1476//b2942//
SdiA	b1737//b4133//b0892//b2665//b0341//
SgrR	b3517//b4471//b0862//b2923//b0475//b3117//b0974//b4029//b4443//
SlyA	b3645//
SoxR	b4523//b3577//b2895//
SoxS	b0301//b2540//b0450//b3408//b2241//b4005//b2630//b1683//b0039//b1743//b2202//b3907//b0683//b1939//b0348//b0486//b2286//b2697//b1728//b4150//b4280//efeU_2//b1409//b1004//b0511//b1858//b0619//b3507//b0805//b3941//b4197//b0092//b3481//b1400//b2721//b1481//b0604//b1243//b1669//b1287//
StpA	b0150//b2927//b0352//b1109//b2720//b1411//b1201//
SutR	b2309//b3011//b2823//b1736//b1182//
TdcA	b0473//b1861//b3063//b1434//b3063//b0383//b1080//
TdcR	b4357//b4238//b1305//b0873//b2508//b1092//b1013//
TorR	b1821//b2717//b3958//b1945//b3744//b0383//b0928//b0464//b3624//b0398//b1651//b4124//
TreR	b4240//b4050//
TrpR	b2737//b4043//b3724//b3124//b1429//b3125//b0516//b4123//b3237//b3027//b3845//b1091//
TyrR	b1702//b0755//b2077//b0756//b3093//b1076//b0396//b4249//b0153//b3222//b3582//b2424//
UhpA	b0463//
UidR	b1277//b0674//b1569//b2659//
UlaR	b4312//b4511//b3513//b0937//b1399//b0377//b0063//
UvrY	b3645//b3188//b1741//b1323//b3363//
UxuR	b1101//b3503//b3326//b2964//b1130//b3057//b0076//b3061//b4076//
XapR	b1715//b0390//
XylR	b0596//b0615//b0076//b3721//b3922//b1782//b0349//
YdeO	b2993//b1078//b0584//b2076//b3742//b4237//b3934//b2208//b0890//b3666//b2560//b2379//b0304//b3569//b0043//b1578//b1390//b0616//b1182//b1247//b3565//
YedW	b0336//b3600//b3722//b0076//b3604//b1622//b4096//b2152//b4613//b0377//b3742//b4475//
YefM	b1321//b0605//
YefM-YoeB	b3729//b1790//
YehT	b3903//
YeiL	b3582//
YiaJ	b3008//b1940//b1987//b1782//b3432//b1200//b3207//b3569//b0368//b2075//
YjjQ	b0347//b1669//b0652//b2801//b2705//b2284//b0399//b3008//b0880//b4239//
YpdB	b4383//
YqhC	b1441//b0783//
YqjI	b2708//b1736//
ZntR	b0764//
ZraR	b0564//b3583//b1575//
Zur	b0035//b3415//b2075//b3907//b1939//b2728//
