#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b3501//b3167//
FlhDC	b0891//b0066//b3707//b2280//b3414//b0060//b1616//b3753//b4523//b3700//b1011//b4071//b0588//b3268//b0880//b1733//b2282//b4039//b2486//b0385//b1012//b2168//b0237//b4122//b4118//b0516//b2752//b2995//b2490//b3748//b2169//b0086//b2215//b0895//b3478//b2000//b2571//b1132//b3906//b0679//b1010//b2762//b4101//b0335//b4002//b2822//b4411//b0516//b3750//b3115//b4150//b4099//b4445//b2839//b0730//b4355//b2058//b4093//b4019//b1987//b2630//b1515//b1074//b4072//b1516//b3061//b3514//b2197//b3125//b0340//b3666//b1221//b0779//gadF//b1081//b1474//b2729//b3186//b1611//b0430//b3236//b0980//
FliZ	b4444//b1563//b2095//b4382//b1892//b3708//b1736//b4100//b2783//b1728//b0333//b3333//b4160//b0294//b3574//b1260//b3067//b4438//b2029//b1589//b2574//
FucR	b3502//b0368//b2803//b4029//b2783//b0819//b0505//
Fur	b3133//b2388//b1718//b2369//b0602//b4323//b0341//b1679//b1388//b2417//b1252//b0382//b1007//b4322//b3185//b2992//b0331//b2308//b0118//b0069//b2492//b0082//b1390//b3566//b4120//b3409//b1923//b1326//b0574//b1577//b1887//efeU_2//b3615//b4013//b0225//b4411//b2757//b3095//b3268//b3508//b0871//b3612//b2579//b2799//b1323//b2287//b0034//b1486//b3615//b1655//b2017//b2601//b0861//b2374//b3575//b4382//b2282//b1397//b0681//b1396//b0039//efeU_2//b1728//b0679//b2483//b1243//b1036//b2196//b0484//b2996//b1411//b0863//b1859//b0754//b0296//b2277//b3614//b4076//b1702//b0596//b4087//b0679//b0439//b2994//b1747//b0234//b1102//b2732//b2800//b2342//b2703//b0730//b1942//b3070//b2368//b1297//b0987//b0473//b0997//b4131//b1022//b0277//b4441//b3753//b4439//b0514//b1733//b0116//b4599//b0685//b4266//b4152//b1038//b4280//b4013//b2573//b3511//b3792//b0429//b3813//b0945//b2669//b1335//b2661//b2095//b3168//b1283//b1728//b0062//b2476//
GadE	b0889//b2704//b2223//b3574//b0587//b2286//b1487//b1939//b1892//b2716//b0294//b0980//b1391//b2754//efeU_2//b0089//b3060//b0931//b0062//b3430//b2716//b0312//b2239//b0851//b1165//b1858//b1669//b4006//b1810//
GadE-RcsB	b3604//b1562//b3904//b2825//b3927//b2600//b0095//b3477//b2306//
GadW	b1950//b4441//b0037//b4102//b0167//b1411//b3788//yegZ//b1485//b2279//b0777//b2800//b1540//b1009//b4637//
GadX	b1615//b1706//b1889//b2702//b4290//b3365//b2091//b0162//b1020//b0486//b1733//b0088//b2368//b0041//b3431//b3942//b3449//b4177//b0853//b4467//b0505//b0463//b1535//b2306//b1014//b0384//b2483//b2697//b3939//
GalR	b2097//b3359//b1591//b3083//b2213//b0241//b1130//b4312//b3452//b3095//
GalS	b4415//b3070//b3188//b3368//b2605//b2728//b4106//b2195//b0891//b0037//
GatR	b1408//b3773//b4397//b2802//b0732//b2729//
GcvA	b1907//b1817//b0937//b0435//b3925//
GlcC	b2530//b2155//b1335//b1902//b4195//b2728//b1676//
GlpR	b1334//b0523//b3790//b3941//b1817//b3859//b0750//b2061//b3525//
GlrR	b1743//b1670//b1846//b3066//b1540//
GntR	b2371//b4290//b3012//b2759//b3073//b0781//b0197//b1037//b2417//cpxQ//b2709//b1821//
GutM	b3403//b1736//b4006//b3491//b4092//b2366//b3727//
GutR	b0937//b0857//b3785//b1859//b4290//b3749//b2017//
HU	b4043//b0652//b3270//b0820//b1877//b2092//b1222//b2938//b1562//
HcaR	b0751//b1735//b3066//b0061//b4097//b2993//
HdfR	b2719//gadF//b0765//b0777//b3368//
HigA	b1333//b1042//
HigB-HigA	b1307//b0950//
HipAB	b2799//gadF//b0903//b1507//b0240//
HipB	b3172//b0975//b0076//b1040//b3906//b0473//
HyfR	b4468//b1499//b0887//b0516//b3426//b3116//b4030//b2718//b0040//b1016//b4443//b0095//
HypT	b3939//b1907//b0724//b3366//b0708//b2720//b3927//b0933//b2286//b2911//b1167//b0756//b1409//
IclR	b0507//b0958//b4002//b2235//
IdnR	b1379//b3727//b1905//b0463//b1924//b1321//b2309//
IlvY	b4484//b0342//
IscR	b0314//b2540//b2685//b1669//b2781//b2541//b0428//b0033//b4439//b1285//b1920//b2077//b1486//b2224//b1616//b3136//b0330//b3449//b0723//b2750//b0041//b1578//b2499//b2741//b2553//b0199//b1199//b2068//b3326//b3568//b3418//b1670//
KdgR	b1223//b0064//
KdpE	b0564//b0076//b1887//b3062//
LacI	b2235//b3567//b3165//
LeuO	b3190//b1587//b1796//b1728//b0221//b4476//b2202//b1658//b4132//b1073//b4441//b1508//b4249//b1023//b3138//b0841//b1676//b0304//b1397//b3789//
LexA	b2281//b0225//b2699//b4522//b1415//b4382//b0066//b3942//b4445//b0676//b4662//b2197//b2374//b0340//b0089//b2990//b3601//b1298//b1480//b1487//b2313//b1327//b3091//b1780//b1013//b1484//b2799//b0428//b0810//b3070//b0778//b1379//b4511//b2202//b1322//b0035//b1301//b2284//b0592//b4249//b0570//b0150//b0511//b3614//b0763//b2068//b0384//b3418//b2724//b0382//b3507//b3268//b4355//b0786//b3793//b1741//b0895//b1136//b1718//
LldR	b0086//b2994//b2279//
LrhA	b3062//b2715//b1940//b3461//
LsrR	b0762//b0067//b0031//b2703//b1207//b0652//b0805//b2719//b0199//
LysR	b2208//b2781//
MalI	b0366//b2208//b2704//
MalT	b2600//b2231//b3967//b3567//b2204//b2927//b4291//b0038//b2500//b3036//
MarA	b2661//b4365//b1941//b3094//b1391//b3701//b0937//b2239//b0590//b4090//b1203//b4029//b1221//b1562//b4033//b2763//b2286//b0805//b2483//b0303//b1020//b2484//b1444//b4266//b0977//b2537//b4101//b3328//b3325//b0684//b2977//b4539//b3508//b2428//b0441//b2212//b4268//b2529//
MarR	b2074//b3793//b4443//
MatA	b0784//b4099//b0067//b4452//b1298//b1497//b1741//b2282//
MazE	b1429//b1715//b3721//
MazE-MazF	b4124//b1536//b4159//
McbR	b2705//b1260//b1942//b2150//
MelR	b3607//b1304//b2991//
MetJ	b3956//b0397//b0378//b2580//b1562//b2060//b2107//b0935//b0123//b2553//b1530//b2093//b2241//b0826//b4159//
MetR	b3118//b3165//b0805//b3138//b1036//
MhpR	b1679//b2241//b0727//b3479//b1900//b2291//
Mlc	b0513//b0334//b1263//b3357//b1394//b0591//b3214//b2762//b0564//b3008//
MlrA	b3131//b2708//b4355//b0755//b0178//b3212//b0428//b1892//b0071//b4040//
MngR	b1673//b0708//b1588//
MntR	b2686//b1201//b3418//b1669//b0812//
ModE	b1385//b1858//b1546//b2697//b0730//b3793//b0895//b1247//b3576//b1036//b1038//b3416//b3060//b0522//b3139//b4197//b0311//b3124//b2309//b4287//b3577//b0595//b0849//b4293//b2721//b4089//b3236//b0162//b1275//b4354//b4313//b1593//b1943//b3612//b4321//b2572//b4075//b2542//b1679//b3418//b3186//b0606//b0685//b2107//b0064//b3721//
MprA	b3922//b3939//b3365//b0199//b0038//b4435//
MqsA	b0682//b1109//b0504//b1737//b0385//b1656//b2662//b1623//
MraZ	b2205//b2837//b2660//b2665//b2601//b0793//b4030//b1887//b2820//b2964//b1783//b1333//b0892//b2528//b1223//b0460//b0399//
MtlR	b2808//b0895//b2476//
MurR	b1546//b3911//b2368//
Nac	b4028//b0232//b1850//b1944//b3568//b1492//b4444//b2994//b3025//b1942//b2803//b4104//b2077//b0619//b0676//b3728//b1482//b3868//b2717//b0403//b4015//
NadR	b1784//b4075//b0042//b0181//
NagC	b2708//b4662//b1385//b1905//b0732//b3907//b3415//b2553//b1276//b2309//b3268//b1810//b3366//b4673//b0964//b2616//b3614//b3574//b1552//b0390//b1650//b2105//b1391//b3702//b3364//b0033//b2994//b2423//b2838//b2993//b2061//b4050//b3212//b4133//b0781//b2711//b3170//
NanR	b2601//b0388//b1588//b3128//b0511//b3941//b0974//b2369//b1306//cpxQ//b0997//
NarL	b0072//b4268//b2203//b1943//b0974//b1620//b2368//b0891//b3437//b0964//b4193//b1434//b1252//b4090//b3547//b1334//b1734//b1136//b4400//b3863//b3128//b1298//b1950//b0333//b4484//b1081//b0233//b1734//b0697//b1514//b4101//b1508//b2288//b3938//b2287//b1079//b0039//b3625//b3416//b3902//b3185//b3410//b2911//b0350//b2600//b0683//b3748//b4106//b3451//b0841//b0856//b1333//b0964//b3727//b2601//b3578//b3661//b4354//b4092//b1513//b3528//b3139//b3506//b3577//b3967//b0774//b3569//b4035//b4154//b0894//b1954//b4039//b0995//b1165//b3416//sroC//b0385//b1517//b3927//b3094//b3157//b3172//b2708//b3431//b1072//b2913//b3428//b0441//b2393//b0439//b2685//b1389//b0048//b1850//b0041//b0586//b2486//b1681//b2697//b3076//b2684//b1014//b1579//b0979//b0995//b0806//b4417//b1187//b3751//b0083//b0810//b1038//b0396//b2500//b1761//b2373//b2423//b0796//b4481//b2559//b4033//b2476//b2143//
NarP	b1258//b0977//b1746//b3923//b3846//b3430//b1265//b0933//b0929//b1590//b2762//b3956//b2837//b0574//b3583//b3583//b4313//b3333//b0123//b1880//b2755//b3333//b3408//b4240//b3326//b2416//b1261//b3702//b1672//b1784//b0684//b0513//b0852//b2235//b3479//b0987//b0575//b0925//b3270//b0620//b3604//b0615//b0851//b1164//b3792//b2784//b1276//b1334//b0687//b1259//
NemR	b1072//b1500//b4192//
NhaR	b2282//b1948//b3221//b1532//b3096//b1130//b3184//
NikR	b0929//b1113//b0241//b4381//b1484//b3725//
NimR	b0810//b2235//
NorR	b4036//b4637//b2927//
NrdR	b2156//b3859//b2507//b4471//b1263//b1514//b0620//b2852//b2060//
NsrR	b2094//b1516//b0233//b2943//b4004//b1791//b2717//b4592//b3063//b0396//b3190//b3221//b4254//b0086//b2231//b1507//b1737//b2342//b2750//b2732//b1712//b0076//b2542//b0613//b3845//b1160//b3011//b3212//b1513//b3330//b1112//b2763//b2706//b1656//b4416//b1682//b1732//b2169//b0113//b4098//b1733//b3124//b1488//b2938//b1734//b1264//b2489//b2979//b2429//b0819//b1397//b0687//b3566//b1658//b2759//b0225//b3726//b1707//b1761//b3599//b3547//b0166//b4123//b0507//b2222//b2904//b2309//b2731//b2364//b4019//b1563//b3743//b1410//b4267//b2709//b2763//b2712//b2499//b2964//b2059//b4118//b3513//b0862//
NtrC	b3702//sroD//b0198//b4039//b3528//b0799//b4070//b1954//b3708//b2911//b2737//b2782//b2821//b3579//b4187//b0070//b0592//b1940//b2788//b1921//b0153//b2559//b2093//b2782//b1577//b1887//b3708//b4471//b4154//b1039//b0764//b1398//b0181//b2665//b1434//b1222//b2487//b2106//b3366//b3787//b1889//b2288//b0682//b1430//b1587//b3481//b0873//b1818//b2821//
OmpR	b3942//b4018//b0613//b0852//b2278//b2729//b4043//b1198//b3702//b3788//b4106//b0687//b2415//b3207//b0684//b1575//b4384//b1042//b0595//b3577//b2062//
OxyR	b3960//b1521//b2697//b0675//b2490//b0617//b0073//b3680//b1920//b4030//b0486//b1333//b2709//b3510//b2720//b3133//b0677//b4266//b3255//b2344//b2992//b3688//b4071//b2943//b0722//b0042//b1112//b2605//b3829//b3741//b4264//b4393//b0880//b0439//
PaaX	b1926//b0805//b1611//b3788//b3271//b4118//b4397//b2310//b4292//b3451//b0221//b1080//b4085//b3011//
PdeL	b2559//
PdhR	b3095//b0085//b0048//b2078//b3688//b2075//b0178//b1245//b1982//b1388//b3579//b0728//b1398//b0687//b1321//b1609//b0273//b0602//b3125//b1575//b0441//b2215//b2316//b2367//b4265//b1880//b1673//b3831//b3517//b0152//b2540//b0589//b2222//b4288//b1748//b3256//b0033//b1902//b4313//b3127//b2903//
PepA	b0154//b0809//b1926//
PgrR	b2600//b0378//b2076//b0505//b3903//b2718//b1498//b4452//
PhoB	b2491//b3583//b2840//b0697//b4115//b0343//b1575//b2241//b0976//b4289//b1487//b1070//b0615//b1482//b0688//b3725//b0590//b2231//b3859//b2507//b1388//b1950//b1109//b4396//b0118//b2323//b1194//b1850//b1131//b1858//b0696//b4260//b4054//b2803//b3503//b2364//b1042//b1400//b0096//b0068//b1682//b4523//b0785//b0892//b1497//b3225//b4238//b1681//b0614//b1408//b2756//b4637//b4347//b2783//b4312//b1283//b4050//b1521//b0156//b4539//
PhoP	b3135//b1223//b2167//b2000//b1415//b4673//b2485//b2482//b3605//b3452//b1083//b1850//b0776//b3868//b2570//b2528//b3580//b4086//b1563//b3185//b4073//b1546//b3581//b0613//b1797//b2149//b3574//b4392//b4467//b3793//b3721//b0093//b0460//b2155//b3207//b2819//b0337//b0553//b0683//b4523//b2685//b1041//b1499//b0035//b0353//b2754//b2424//b0178//b2731//b0353//b1878//b2553//b4028//b4484//b4131//b0839//
PrpR	b0439//b0776//b2379//b1737//b1716//
PspF	phnE_2//b1285//b2704//b1737//b0792//b4090//b4025//
PurR	b1508//b4309//b3601//b0086//b0080//b2687//b1851//b1004//b0035//b0655//b4618//b1950//b3724//b1593//b3363//b2485//b4293//b1400//b0150//b3726//b4438//b1023//b4004//b1014//b2938//b0232//b1395//b4705//b0925//b0936//b2751//
PutA	b1517//b4040//
PuuR	b0475//b4384//b1658//b1782//b2782//b4059//b1265//
QseB	b1399//b4139//b0167//b0118//
RbsR	b3709//b4382//b0066//b2196//b4254//b2674//b3430//b3558//b3869//
RcdA	b3961//b3566//b2429//b3725//b3329//b4074//b1796//b1480//b2428//
RclR	b0764//b2076//b0513//
RcnR	b1101//b3518//b3600//
RcsAB	b0697//b0432//b2017//b1243//b2058//b2838//b2904//b0592//b1244//b0429//b1738//b2803//b0979//b3138//b1589//b4452//
RcsB	b2344//b0167//b3614//b1395//b2720//b4088//b2837//b1263//b1442//b3332//b3513//b4460//b3939//b0778//b1226//b0365//b1530//b2163//b2803//b4014//b0655//b0311//b1203//b4506//b4451//
RcsB-BglJ	b1716//b4279//b3012//b0925//b2938//b4242//b1780//b3408//b4592//b1878//b1717//b0928//b0784//b3939//b0233//b0348//
RelB	b3605//b4673//b2762//
RelB-RelE	b2750//b0812//b2801//
RhaR	b2821//b2852//
RhaS	b2393//b3363//b0083//b3491//b1288//b2789//
Rob	b1252//b3868//b3601//b3904//b1513//b1593//b0886//b0655//b1547//b3599//b1113//b2195//b1080//b2574//b1737//b4039//b3453//b3863//b1744//b1183//b3190//b0757//b3701//b0887//b4195//b1261//
RstA	b3060//b2373//b3114//b2707//b4311//b1136//b2482//b4089//b2373//b3476//
RtcR	b0082//b4506//
RutR	b2364//b1207//b4523//b3905//b3565//b0936//b1434//b4003//b0152//b3828//b4035//b0860//b2235//b4260//b4040//b1567//b3188//
SdiA	b2804//b1221//b0652//b4662//b2365//
SgrR	b3912//b1434//b4441//b1672//b1323//b1651//b1658//b2705//b3134//
SlyA	b2199//
SoxR	b1335//b0337//b2485//
SoxS	b3005//b1547//b4266//b3518//b2994//b0860//b3794//b0513//b0675//b2630//b0933//b2288//b2213//b3940//b0432//b4197//b3184//b3188//b2289//b4059//b0890//b0688//b0207//b1415//b0722//b1305//b1904//b0515//b2373//b4321//b1379//b3212//b2367//b1616//b0428//b1305//b2725//b4029//b1257//b0378//
StpA	b4034//b3134//b0071//b0975//b3025//b0997//b4100//
SutR	b4090//b2239//b0573//b0232//b1575//
TdcA	b3724//b1734//b1608//b3417//b2277//b1674//b4467//
TdcR	b0811//b1300//b1547//b0115//b1073//b2660//b3702//
TorR	b2938//b0995//b1102//b0786//b3829//b1780//b1082//b3791//b0575//b1671//b0575//b3091//
TreR	b1683//b1945//
TrpR	b1588//b1410//b0296//b2372//b0731//b0304//b3513//b4445//b1907//b4322//b2732//b4196//
TyrR	b2310//b4287//b1846//b1222//b4321//b1386//b2194//b0890//b0087//b1797//b0315//b2311//
UhpA	b2197//
UidR	b2379//b2288//b3136//b1377//
UlaR	b4151//b3748//b3788//b0060//b3077//b3721//b0696//
UvrY	b0337//b3603//b3214//b4036//b1092//
UxuR	b1081//b4460//b1575//b2559//b4239//b2205//b4106//b1562//b2235//
XapR	b2424//b1498//
XylR	b0301//b1006//b2942//b1746//b4106//b4029//b1707//
YdeO	b0779//b3495//b3330//b1623//b0411//b4115//b2148//b3476//b1386//b3903//b1548//b1062//b3582//b2538//b3700//b1400//b3911//b4139//b1302//b4150//b4139//
YedW	b1817//b2676//b1321//b2373//b2665//b0113//b2484//b3960//b1322//b0092//b2669//b2200//
YefM	b3131//b1285//
YefM-YoeB	b1482//b4123//
YehT	b3255//
YeiL	b3600//
YiaJ	b2755//b2375//b0475//b2542//b0785//b3577//b2221//b0377//b0304//b0064//
YjjQ	b3516//b3035//b3134//b0514//b4673//b2763//b0886//b2993//b3183//b1732//
YpdB	b0604//
YqhC	b3547//b1942//
YqjI	b1308//b0764//
ZntR	b0403//
ZraR	b4058//b0795//b0330//
Zur	b0597//b1101//b4522//b4004//b2206//b3428//
