#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b4367//b0675//
CRP-cAMP_pos	b2755//b0161//b2285//b0114//b3331//b2923//b2205//b1818//b4153//b3333//b0684//b3868//b3071//b0679//b3118//b1620//b1905//b0860//b2106//b2764//b3565//b0757//b0677//b0764//b1706//b0441//b1062//b3429//b1511//b3532//b1221//b0399//b0378//b1547//b4139//b0036//b1715//b2707//b2754//b2107//b3319//b0880//b2414//b3366//b1009//b3319//b0399//b3961//b1265//b3266//b4075//b3530//b3725//b2063//b0184//b1608//b3116//b3518//b4376//b4323//b1296//b1102//b4054//b2313//b2342//b2429//b3588//b4511//b2310//b1221//b4317//b2151//b0378//b1884//b3036//b1387//b2212//b3961//b2499//b4200//b3766//b0776//efeU_2//b2718//b2106//b4311//b1613//b1892//b1597//b3076//b1852//b2143//b2077//b0431//b4105//b2530//b4076//b2977//b4035//b2676//b4287//b0178//b1973//b0183//b2211//b3460//b2600//b2580//b2366//b3605//b3227//b4264//b1780//b0342//b3113//b0390//b3959//b2726//b4153//b1407//b4233//b2754//b2365//b4471//b1421//b1851//b4511//b2964//b2075//b1298//b0733//b3571//b0597//b4202//b3414//b2200//b3428//b4313//b1101//b2802//b0041//b0207//b3476//b0080//b1511//b0959//b1590//b1712//b2029//b4193//b4016//b4322//b4249//b2282//b1397//b1264//b2573//b3363//b1886//b0273//b2730//b1407//b1904//b3939//b4705//b2094//b3609//b2208//b0724//b0383//b3026//b0571//b3311//b3478//b1393//b0783//b3864//b4567//b2368//b4154//b4599//b2911//b0296//b0125//b4151//b1337//b2904//b3356//b3123//b4384//b0273//b4094//b2663//b3243//b3227//b2911//b2669//b4471//b1673//b2291//b1297//b3116//b1513//b0179//b4037//b4417//b2697//b1621//b4317//b3326//b1493//b0113//b4008//b0182//b3277//b1901//b2674//b3588//b2509//b2904//b1015//b3363//b1482//b2284//b0583//b0588//b2866//b2991//b2803//b4098//b2152//b0571//b3968//b1821//b0390//b2573//b2718//b3601//b3324//b1671//b3328//b3431//b0205//b0344//b0598//b2757//b2583//b0977//b0618//b1393//b2369//b0928//b1892//b2096//b2421//b2631//b3449//b3752//b1220//b1532//b0078//b4072//b3906//b1227//b2311//b0775//b3214//b4115//b0980//b0586//b1335//b4254//b0873//b1673//b4699//b3906//b2762//b4315//b4291//b2841//b1009//b0040//b0936//b3324//b0192//b3092//b1129//b2964//b3366//b3415//b1021//b0460//b3751//b2143//b1430//b4355//b4154//b1287//b2965//b3450//b0349//b3480//b3477//b1299//b4067//b3274//b4169//b2706//b3426//b0240//b4076//b0398//b0347//b4138//b0150//b3171//b2106//b1131//b0333//b1499//b2143//b1227//b3008//ilvG_2//b3601//b1101//b2414//b2093//b2213//b0365//b1209//b3168//b2469//b3025//b2838//b0431//b2280//b3273//b4104//b2994//b3172//b4354//b0365//b3329//b4036//b2366//b3828//b2838//b1132//b0048//b3530//b0757//b1512//b1684//b4173//b2311//b1588//b1658//b4198//b2150//b4291//b4174//b2600//b1394//b3049//b3166//b2717//b4320//b1884//b0729//b0605//b0929//b4450//b0331//b0677//b2507//b2724//b3961//b1264//b2965//b1904//b0113//b2754//b1658//b1892//b3276//b1515//b0676//b4426//b2666//b3455//b1389//b0339//b1621//b3334//b3330//b4431//b4014//b0894//b4154//b2488//b0606//b2202//b4317//b0931//b2482//b3708//b1388//b0430//b3227//b1322//b4058//b0397//b2756//b4468//b3231//b2296//b2987//b1127//b2800//b2720//b0564//b0349//b1547//b2964//b4400//b3081//b3357//b1302//
ChbR-Monoacetylchitobiose-6P_neg	b2866//b1500//b0887//b1221//b1588//b1715//
ChbR-Monoacetylchitobiose-6P_pos	b3758//b3531//b2841//b4233//b0614//b1857//
CpxR-Phosphorylated_neg	b4310//b2488//b3925//b4153//b0400//b4105//b0597//b0720//b3700//b3600//b4018//b0565//b2366//b1396//b0862//b0597//b3334//b2750//b2852//b4266//b0614//b2205//b4567//b0887//
CpxR-Phosphorylated_pos	b0345//b4058//b4401//b0153//b0368//b0178//b1622//b4468//b4138//b2239//b4233//b0592//b0783//b3939//b4237//b4315//b2553//b3828//b0312//b4094//b1531//b3615//b0399//b4702//b2370//b0191//b1616//b0676//b3721//b2367//b2429//b0398//b3037//b1323//b4040//b0814//b1041//b4567//b4167//b1920//b1748//b0036//b2507//b2232//b3326//
CreB-Phosphorylated_neg	b1611//b2763//b0623//
CreB-Phosphorylated_pos	b2802//b4175//b4705//b4194//b0461//b1745//
CueR-Ag_neg	b3772//b1683//b0776//b1594//b2731//
CueR-Ag_pos	b3172//b1518//
CueR-Cu+_neg	b2997//b0063//b0598//b2163//b2580//
CueR-Cu+_pos	b1798//b3132//
CuerR-Au_neg	b3227//b4476//b3725//b0168//b3605//
CuerR-Au_pos	b0720//b3851//
CusR-Pasp_pos	b4382//b4151//b2719//b0593//b0945//b3265//b2499//b1901//b3320//b3326//b4502//b2980//
CynR-Cyanate_neg	b2663//
CynR-Cyanate_pos	b3688//b3277//b1042//
CysB-N-acetyl-L-serine_neg	b2365//b2927//b3008//b1521//b0957//b2509//b2673//
CysB-N-acetyl-L-serine_pos	b3701//b2147//b3405//b2489//b2799//b2742//b0614//b2221//b4006//b1223//b2996//b3758//b0677//b4159//b3611//b1518//b0597//b4237//b0820//b0596//b2904//b2726//b3672//
CysB-O-acetyl-L-serine_neg	b2079//b1022//b2423//b0428//b2712//b3327//b1336//
CysB-O-acetyl-L-serine_pos	b2727//b1682//b1482//b0613//b2287//b0166//b3907//b0428//b0343//b1040//b1262//b4698//b2661//b0928//b4240//b1036//b2912//b2631//b2407//b4242//b3750//b4129//b2486//b2288//
DcuR-Phosphorylated_pos	b0615//b2721//b3240//b1492//b0676//b2584//b2147//b2143//b4013//
DnaA-ATP_neg	b3544//b3315//b1622//b0864//b2094//b4354//b3773//b1548//b2211//b4035//b3830//
DnaA-ATP_pos	b3567//b3668//b3530//b3927//b2076//b0904//b4018//
DpiA-Pasp_neg	sroD//
DpiA-Pasp_pos	b1036//b3939//b4311//b1717//b4376//b1226//b1857//b3970//b0679//b0586//
DsdC-D-serine_neg	b1517//
DsdC-D-serine_pos	b4000//b0399//
EvgA-Phosphorylated_pos	b3164//b0863//b1817//b3036//b4511//b1384//b3418//b2799//b4401//phnE_2//b3476//b2106//b4417//b4376//b2666//
FNR-Fe_neg	b2976//b4054//b3425//b1882//b0997//b0781//b0589//b0863//b3907//b2707//b3469//b0997//b3510//b0759//b3574//b3312//b2913//b0166//b1384//b1736//b0123//b3266//b2992//b1040//b3572//b1682//b4039//b3726//b2993//b3855//b3394//b2150//b3456//b4096//b3324//b3493//b4288//b2500//b2957//b1654//b3707//b1336//b1323//b1706//b2937//b2491//b4005//b0934//b2095//b2727//b4015//b1672//b4320//b3314//b3313//b4290//b0411//b2204//b1335//b0107//b3237//b0336//b2312//b0996//b4264//b0335//b3604//b4663//b3541//b1016//b0605//b3409//b2717//b0113//b2364//b0063//b4092//b3480//b0484//b1587//b3604//b2674//b0588//b4118//b3771//b3113//b2801//b1798//b2500//b4289//b2756//b1818//b2283//b2706//b0040//b0935//b0038//b1907//b0183//b0874//b1037//b3610//b1858//b0296//b1336//b4138//b0616//b1227//b4072//b3457//b2803//b2079//b4289//b1514//b3759//b4698//b3828//b2708//b1190//b0484//
FNR-Fe_pos	b4376//b4240//b2659//b3667//b0115//b3076//b4070//b2997//b4238//b3450//b1810//b3049//b3333//b1594//b0873//b3432//b1016//b2296//b0723//b3481//b0814//b3077//b3864//b2306//b0312//b0192//b0462//b1476//b1882//b0365//b0553//b4467//b1682//b3772//b1679//b2373//b4441//b2991//b0351//b0349//b0620//b1890//b3615//b4004//b3934//b0168//b0197//b4197//b2799//b1112//b2712//b3311//b2311//b3670//b2588//b2096//b3161//b0516//b4400//b0463//b0590//b0199//b3316//b4016//b0805//b2224//b3781//b2202//b1388//b3437//b3726//b0484//b4093//b1745//b1008//b3531//b4393//b0594//b1672//b3168//b0484//b0062//b3161//b0396//b4003//b4397//b4036//b3260//b3165//yegZ//b1324//b3565//b4292//b3532//b0343//b0198//b0586//b0400//b0675//b4006//b3756//b1886//b3756//b0777//b2092//b0107//b2957//b3008//b1892//b4079//b0108//b1275//b0605//b2531//b1036//b3469//b0516//b3757//b1296//b3568//b0733//b2488//b3902//b3572//b2078//b1398//b0334//b2213//b1012//b0201//b0782//b3600//b0384//b4324//b1521//b4005//b0153//b3277//b1264//b4007//b2374//b1476//b2996//b2660//b0116//b4172//b3330//b3425//b2661//b1002//b1851//b0041//b1735//b2552//b3432//b2913//b4019//b2152//b0041//b3274//b4450//b4319//b3317//b0720//b1743//b2344//b0038//b0995//b3115//b2153//b2276//b0111//b0826//b0460//b4322//b0973//b0344//b2660//b1781//b2579//b3438//b0756//b2197//b0428//b4267//b0589//b3115//b0430//b4099//b0463//b2425//b1613//b1190//b3451//b0345//b3750//b3207//b4254//b4198//b4699//b2570//b2995//
FhlA-Formate_pos	b3037//b3863//b4198//b2171//b0337//b0864//b0904//b4003//b2221//b4105//b0431//b3766//b1743//b3566//b0389//b3566//b1810//b4383//b4450//b1227//b1587//b3114//b1779//b1225//b0602//b0397//b2143//b3569//b0959//b1492//
FucR-L-fuculose-1-phosphate_pos	b3603//b3724//b4015//b2841//b2278//b3135//b0036//
Fur-Fe2+_neg	b2715//b1734//b3756//b3230//b3392//b4079//b2491//b3752//b1611//b3207//b3036//b0333//b3431//b0151//b0783//b2905//b3571//b3242//b0972//b0462//b0032//b0781//b2492//b0763//b4097//b2279//b2723//b2803//b4092//b2710//b1335//b4032//b0597//b3426//efeU_2//b0887//b1747//b4398//b0077//b1475//b0970//b3277//b3868//b0907//b4008//b3568//b2730//b4063//b0314//b2965//b0311//b0153//b4104//b2965//b3709//b2630//b4241//b0895//b0593//b1887//b2703//b1621//b2288//b4118//b1476//b0587//b0573//b2417//b2799//b4239//b2153//b2675//b0618//b1617//b4382//b1761//b1398//b4105//b0168//b3070//b0349//b3171//b0430//b0557//b2288//b0516//b2571//b3334//b2499//b2196//b1222//b4092//b4315//b0937//b4171//b3543//b0203//b2757//b0590//b3616//b0565//b1256//b4511//b1062//b1265//b2075//b1885//b4040//b3403//b0184//b0616//b3428//b4287//b2560//b1127//b0351//b3959//b0861//b0182//b0777//b1719//b4314//b0675//b4168//
Fur-Fe2+_pos	b2957//b4450//b3172//b2281//b0336//b0957//b1761//b0462//b2557//b4054//b0124//b0864//b1208//b1252//b1682//b3392//b0621//b3531//b1041//b3533//b3528//b3093//b2923//b2509//b1396//
Fur-Mn2+_neg	b2486//b2997//b2232//b2722//b3611//b0722//b3321//b4237//b2711//b4035//b3036//b3510//b2151//b0945//b0894//b1497//b2606//b0296//b4241//b0864//b0114//b4111//b2535//b1396//b3241//b1620//b3759//b3077//b1782//b0039//b0384//b3831//b0189//b1682//b4131//b3115//b2904//b0776//b4450//b0574//b4073//b1112//b3756//b0430//b0343//b4249//b0729//b3752//b4241//b4058//b2818//b0775//b0860//b3161//b2804//b3325//b2235//b1622//b4039//b3212//b1296//b3727//b0894//b2373//b2092//b0614//b1297//b0273//b2155//b0108//b2282//b2560//b4115//b2147//b2904//b0623//b3727//b0347//b1038//b0042//b1608//b3313//b1006//b3961//b0974//b0153//b1781//b0573//b2416//b2430//b3925//b4502//b4099//b3668//b4702//b2584//b1891//b0819//b0038//b4511//b4104//b3274//b2571//b0312//b1393//b3508//b0178//b0814//b4290//b2422//b2279//b2195//b3588//b3213//b2290//b1205//b3416//b1102//b2804//b1817//b0107//b4019//b3600//b4095//
Fur-Mn2+_pos	b4007//b0814//b1338//b3325//b4319//b2663//b1885//b2710//b2341//b0123//b0820//b1336//b0114//b0571//b4392//b2528//b1683//b2076//b0184//b2742//b4233//b3568//b1190//b1474//b2156//
GlcC-Acetate_neg	b2662//
GlcC-Acetate_pos	b3224//b2416//b1132//b1247//b3671//b4177//
GlcC-Glycolate_neg	b2469//
GlcC-Glycolate_pos	b1207//b0403//b2497//b4030//b0805//b4010//
GlrR-Pasp56_pos	b1498//
IclR-pyruvate_neg	b3510//b0862//b4006//b3853//
IdnR-5-ketogluconate_neg	b2147//b4592//b0781//
IdnR-5-ketogluconate_pos	b3461//b2530//b0605//b4133//b1818//
IdnR-Idonate_neg	b4241//b2709//b3941//
IdnR-Idonate_pos	b0723//b3599//b1227//b0341//b0677//
IlvY-2-acetolactate_neg	b0886//
IlvY-2-acetolactate_pos	b2068//
IlvY-Alfa-acetohydroxybutirate_neg	b3170//
IlvY-Alfa-acetohydroxybutirate_pos	b0339//
IscR-2Fe_neg	b2075//b4392//b2927//b4399//b2718//b1904//b3855//b1002//b1022//b1528//b3723//b3860//b0339//b0112//b1528//b3431//b0152//b2531//b1246//b3569//b2925//b3454//b0199//b2481//b1891//b4118//b1654//b3117//b2415//b1247//
IscR-2Fe_pos	b1299//b2208//b0331//b2705//b4502//b1338//b2373//b2762//b3125//b3170//b0312//
LldR-L-lactate_neg	b3588//b0034//b2241//
LldR-L-lactate_pos	b1641//b4201//b4239//
Lrp-Leucine_neg	b2608//b2719//b2290//b2925//b0273//b4105//b0039//b0441//b3222//b2912//b2818//b1430//b3357//b3726//b3364//b0979//b4039//b4168//b1782//b2912//b3481//b0757//b2911//b0463//b1672//b2725//b3961//b1260//b3132//b1276//b4079//b4476//b2311//b3076//b2375//b0199//b4698//b3315//b1796//b1226//b4159//b1743//b1798//b1814//b4198//b4058//b1982//b4213//b4468//b4005//b2366//b2096//b1111//b1397//b3437//b0565//b2310//b0198//b2204//b2671//b0384//b3478//b0517//b4310//b2483//b4005//b3394//b3753//b2997//b0575//b3852//b3332//b1704//b0619//b0755//
Lrp-Leucine_pos	b0886//b3753//b2703//b0367//b1415//b2742//b1252//b2231//b0597//b3037//b4152//b1475//b0675//b2725//b4005//b3722//b3460//b2994//b3722//b3934//b1608//b3008//b2498//b0201//b3846//b1501//b3672//b2963//b1021//b3829//b1516//b4099//b4118//b3114//b4018//
LsrR_neg	b2171//b0819//b4132//b3417//b1002//b3329//b2926//b4132//b4431//
MalT-ADP-Maltotriose_pos	b4187//b3541//b3671//b2369//b4367//b0675//b4119//b3521//b1388//b0349//
MalT-Maltotriose-ATP_pos	b2486//b0959//b0181//b1718//b3124//b2425//b0161//b3237//b1275//b2221//
MelR-Melibiose_neg	b2579//b2994//b3477//
MelR-Melibiose_pos	b3242//b3569//b0605//
MetJ-S-adenosylmethionine_neg	b3569//b1669//b2818//b0974//b0344//b1265//b1597//b4010//b4139//b1189//b0573//b4095//b1900//b2153//b2196//
MetR-L-homocysteine_neg	b4326//b0620//
MetR-L-homocysteine_pos	b1021//b2201//b3414//b2429//
MhpR-3-DHPP_pos	b4451//b3772//b1733//b3330//b2291//b0221//
MhpR-3HPP_pos	b1736//b2369//b3454//b3829//b2078//b3321//
MntR-Cd2+_neg	b3227//b4075//b2424//b3260//
MntR-Cd2+_pos	b2720//
ModE-MoO42-_neg	b4118//b4071//b0038//b4034//b4310//b0973//b2203//b3357//b1658//b2911//b3456//b4355//b3114//b3334//b2279//
ModE-MoO42-_pos	b2866//b0783//b3771//b0111//b3770//b3426//b3750//b1612//b0040//b2584//b4160//b1036//b1892//b3569//b3829//b1160//b1719//b4196//b4309//b3476//b0676//b1821//b0553//b0112//b3707//b2976//b1111//b0887//b3416//b4401//b4384//
NarL-Phosphorylated_neg	b1798//b0398//b2943//b0037//b0460//b2423//b0765//b3851//b4120//b4167//b3037//b0460//b0150//b0107//b2991//b0571//b3076//b3542//b1482//b4397//b1212//b3667//b4310//b1517//b0683//b1113//b1819//b4705//b3508//b0618//b2235//b3453//b1222//b2750//b2551//b2926//b1609//b3231//b2235//b3364//b0338//b4171//b0675//b2606//b0973//b1007//b4118//b3769//b3165//b3533//b1497//b4167//b0340//b0778//b4292//b2197//b3671//b1712//b1189//b4069//b1779//b4194//b2916//b1129//b0584//b4062//b3854//b0350//b3008//b2509//b2171//b2927//b2078//b4293//b3333//b3709//b3688//b3599//b3511//b3942//b1674//b1246//b1334//b1393//b2703//b2818//
NarL-Phosphorylated_pos	b2597//b4376//b1515//b1511//b0778//b1062//b3127//b0583//b4293//b1859//b1719//sroD//b1322//b3851//b4382//b2063//b2414//b0114//b3317//b1713//b3392//b2600//b1597//b2428//b3037//b0945//b2583//b3941//b4058//b0198//b0273//b1501//b4238//b2754//b2200//b1734//b3394//b3214//b2722//b4096//b3092//b0733//b3317//b1683//b1227//b1062//
NarP-Phosphorylated_neg	b0203//b1719//b3905//b1518//b3493//b2530//b3905//b2486//b1016//b4438//b4506//b2977//b2741//b2991//b0177//b2535//b0313//b3081//b3319//b0205//b1225//b1497//b0182//b2242//b0592//b2868//b2344//b1706//b4441//b0805//b1040//b1211//b0621//
NarP-Phosphorylated_pos	b2392//b3961//b0161//b1022//b3273//b4069//b1129//b0296//b1390//b4200//b4450//b4406//b2499//b4367//b0430//b3405//b2942//b1907//b3851//b3161//b4004//b1826//b3599//b3365//b4637//b0411//b1609//b0078//b2913//b4290//b0814//b3722//
NhaR-Na+_pos	b0063//b4170//b0042//b0378//b4197//
NikR-Cd2+_neg	b1521//b2198//b2728//b2711//b0177//b2572//
NikR-Co2+_neg	b3724//b0044//b0403//b3542//b3759//b0390//
NikR-Cu2+_neg	b2163//b3313//b3223//b2584//b2489//b1706//
NikR-Ni2+_neg	b3904//b1011//b0827//b2423//b4400//b4092//
NikR-Zn2+_neg	b1713//b3026//b0755//b2750//b3600//b1817//
NrdR-ATP_neg	b0035//b2091//b2197//b2961//b4291//b4367//b3455//b3544//b1497//
NrdR-Zn2+_neg	b4024//b1682//b3452//b3905//b0333//b2150//b0038//b3771//b2903//
NrdR-dATP_neg	b0296//b2197//b3222//b0296//b1205//b2614//b2764//b3709//b4098//
NsrR-2Fe_neg	b3700//b3242//b4122//b0895//b3266//b0887//b4122//b3423//b2147//b0763//b3616//b0860//b1891//b2720//b3368//b3115//b2717//b2961//b4015//b2554//b0908//b0516//b3227//b0557//b1338//b1132//b4320//b3172//b4213//b3906//b2344//b0168//b2278//b3311//b1590//b2212//b2754//b1384//b1500//b3941//b1263//b2980//b4153//b2203//b4177//b0296//b1498//b0353//b2500//b2487//b0778//b2551//b4451//b3272//b2731//b2708//b4175//b2760//b4290//b1900//b0365//b1718//b3212//b4200//b1335//b1256//b1102//b3508//b3115//b2367//b0564//b3026//b3859//
PhoB-Phosphorylated_neg	b0334//b1429//b2553//b0179//b2096//b3521//b4133//b0972//b2407//b2912//b1225//b0041//b2725//
PhoB-Phosphorylated_pos	b2660//b1245//b3093//b1779//b2206//b4069//b3906//b0451//b0183//b3908//b2727//b3414//b1920//b2726//b2709//b3168//b2368//b2992//b2284//b0038//b1209//b3572//b2583//b2757//b3359//b2709//b2366//b0864//b1226//b3772//b2498//b3532//b2195//b0616//b1884//b0334//b2996//b2726//b0587//b3424//b2838//b2369//b1302//b0623//b3571//b4016//b1535//b0461//b1226//b2106//b0313//b2151//b4663//
PhoP-Phosphorylated_neg	b0591//b1537//b4097//b3357//b2276//b3430//b2552//b2203//b1684//efeU_2//b4698//
PhoP-Phosphorylated_pos	b2904//b1682//b1493//b1609//b3441//b0042//b0048//b3461//b1883//b0181//b2499//b1407//b2425//b3851//b3165//b2282//b0720//b2487//b2490//b1516//b1712//b1900//b0895//b3452//b0957//b4131//b1024//b2416//b1042//b2609//b1805//b1889//b0516//b2308//b1826//b2760//b4287//b3392//b1388//b1226//b2150//b1040//b1715//b0589//b0765//b3721//b4354//b4010//b3938//
PrpR-2-methylcitrate_neg	b1387//
PrpR-2-methylcitrate_pos	b1421//b3453//b2276//b2713//
PurR-Guanine_neg	b4032//b0330//b3392//b0107//b2197//b3588//b1512//b3363//b1492//b2232//b1591//b0461//b2591//b4506//b1226//b1421//b2957//b1112//b0575//b1907//b4132//b0756//b1415//b1781//b1747//b4392//b3605//b3568//b3392//b2063//b2571//b2923//b0118//b0593//
PurR-Hypoxanthine_neg	b0904//b3168//b3604//b0598//b3222//b4167//b1132//b3071//b3926//b3479//b2206//b0974//b3939//b3230//b1207//b4129//b2905//b4175//b2093//b2707//b2077//b3781//b3418//b0340//b3432//b1805//b1819//b2742//b3859//b2296//b1429//b1475//b1920//b4122//
QseB-Phosphorylated_pos	b4266//b2975//b4468//b3242//
RhaR-L-rhamnose_pos	b3828//b3392//
RhaS-L-rhamnose_pos	b3845//b2726//b3572//
RstA-Phosphorylated_neg	b3521//b2211//b3224//b0929//b3604//
RstA-Phosphorylated_pos	b4318//b0904//b2094//b0178//b1205//
SoxR-2Fe_neg	b1532//
SoxR-2Fe_pos	b0203//b3356//b3610//
TorR-Phosphorylated_neg	b2728//
TorR-Phosphorylated_pos	b4322//b3432//b3567//b0874//b0587//b1109//b2600//b1716//b1885//
TrpR-Tryptophan_neg	b0031//b4467//b0036//b4059//b4511//b2196//b3092//b3771//b2077//b4058//b3214//b2163//
TyrR-L-tryptophan_neg	b4399//b4152//b2200//b1036//b3509//b2725//b3242//b1220//b1482//b1043//b3093//b1263//
TyrR-L-tryptophan_pos	b2424//b2990//b3236//
TyrR-Phenylalanine_neg	b3423//b4637//b1616//b3333//b1190//b1324//b3669//b2146//b2609//b3769//b0880//b2720//
TyrR-Phenylalanine_pos	b3429//b2963//b3617//
TyrR-Tyrosine_neg	b3908//b2063//b2572//b4006//b3940//b4159//b1385//b3828//b2222//b4171//b0384//b0198//
TyrR-Tyrosine_pos	b1530//b2571//b3960//
UhpA-Phosphorylated_pos	b2552//
XapR-xanthosine_pos	b1211//b3911//
XylR-Xylose_pos	b2281//b0778//b2965//b1009//b1498//b3757//
ZntR-Cd2+_pos	b3753//
ZntR-Hg_pos	b1611//
ZntR-Zn2+_pos	b0592//
ZraR-Phosphorylated_pos	b0048//b3672//b2242//
Zur-Zn2+_neg	b2704//b0378//b2742//b4138//b3312//b2759//
