#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b0614//b2232//
CRP-cAMP_pos	b3416//b4511//b4355//b1209//b2373//b4101//b3414//b4039//b2991//b1482//b3927//b2096//b4592//b2424//b2580//b4129//b0114//b1287//b4153//b1851//b2838//b1129//b0429//b1922//b1391//b4398//b3449//b3540//b2913//b3453//b1679//b2927//b4172//b0756//b0784//b1530//b2407//b0953//b3404//b3770//b3969//b1516//b0411//b3672//b3456//b0615//b4321//b3543//b0776//b3521//b2963//b2729//b3666//b1392//b3941//b2234//b4400//b1608//b2297//b1684//b2234//b4398//b1901//b2669//b1714//b1970//b0182//b0377//b2557//b2107//b1336//b4093//b3530//b1814//b2424//b2091//b1498//b4321//b2957//b0676//b3567//b4441//b4098//b0403//b0150//b2415//b0351//b4004//b0931//b2995//b2975//b0461//b4309//b0184//b4175//b4139//b3957//b4062//b3610//b0403//b0675//b4033//b2195//b2803//b2994//b2715//b2483//b0183//b3688//b0894//b4074//b4122//b0178//b0754//b0616//b3223//b3423//b3317//b4471//b0933//b0342//b0311//b4393//b2281//b2223//b4115//b1738//b0602//b0728//b4073//b1680//b1590//b4173//b1535//b0755//ilvG_1//b4009//b3123//b2726//b2242//b2375//b2965//b2980//b1613//b3118//b0207//b2153//b1890//b0872//b0396//b1887//b3544//b0440//b2529//b0034//b1712//b2975//b2221//b1713//b0724//b0622//b1397//b2236//b1889//b1888//b1796//b0980//b1846//b4099//b2291//b2307//b1190//b1901//b1208//b1654//b2469//b3134//b0827//b1102//b3725//b1398//b2718//b3126//b4196//b1101//b3458//b2287//b1220//b4037//b4079//b4069//b3265//b1136//b0334//b2705//b0679//b2424//b3751//b0980//b0177//b3425//b2232//b4151//b2202//b0945//b0189//b0776//b1885//b1297//b2609//b1535//b0192//b1805//b3260//b3426//b0933//b4092//b3509//b3272//b0935//b3437//b2697//b2092//b1920//b4310//b0945//b3221//b1042//b2199//b4264//b2286//b2802//b2312//b1884//b1922//b0522//b1512//b1620//b2373//b3038//b3429//b4450//b2726//b1674//b4200//b3230//b3907//b2198//b2962//b4187//b2206//b2476//b0202//b0886//b4383//b3365//b0240//b4096//b4406//b2751//ilvG_2//b3610//b3418//b1246//b4099//b2759//b3038//b2800//b2370//b1890//b2470//b0365//b4317//b0620//b0980//b1672//b3600//b2580//b3461//b2570//b0078//b0733//b0995//b4599//b1223//b2148//b1782//b0758//b1594//b4705//b1391//b2705//b2094//b3165//b3331//b2204//b3455//b2588//b1211//b1189//b2601//b3316//b1043//b0153//b3326//b0754//b1717//b1920//b4003//b1390//b0820//b3416//b4095//b3334//b2703//b0349//b3469//b0461//b4174//b3127//b4319//b0733//b1390//b3126//b2752//b4201//b2078//b1589//b3207//b2297//b4450//b2240//b0682//b1714//b3365//b0428//b4502//b0860//b2606//b0589//b0887//b0338//b0972//b1982//b2718//b3394//b1920//b3451//b3453//b2498//b1670//b3356//b4309//b2421//b3831//b2758//b0614//b4699//b0366//b3368//b1798//b2417//b3261//b3934//b1008//b4197//b3728//b0388//b0192//b2713//b1780//b3566//b1591//b2994//b3320//b3367//b1136//b1781//b0623//b1901//b1532//b3851//b0827//b2205//b2368//b0863//b2282//b2752//b4062//b1888//b0114//b4101//b3752//b4592//b0980//b4311//ilvG_2//b2341//b2221//b3481//b2284//b4354//b3855//b2583//b3748//b3036//b2155//b4006//b3366//b1210//b0036//b0179//b4059//b1706//b3237//b0062//b3418//b0945//b3356//b2757//b2979//b4171//b3457//b0125//b3405//b1608//b0337//b0523//b3509//
ChbR-Monoacetylchitobiose-6P_neg	b1252//b2716//b2234//b0240//b3608//b0035//
ChbR-Monoacetylchitobiose-6P_pos	b2306//b1902//b1245//b2977//b3773//b2366//
CpxR-Phosphorylated_neg	b3414//b4036//b1748//b0573//b0975//b1669//b2804//b0378//b1109//b0945//b3939//b2195//b0973//b4039//b1704//b0112//b3701//b3605//b4168//b4401//b4287//b2476//b3773//b0399//
CpxR-Phosphorylated_pos	b0997//b2406//b0062//b1007//b2528//b0182//b1734//b1889//b0598//b1396//b4670//b3320//b4326//b2840//b3393//b0167//b0863//b4111//b1394//b2997//b0400//b4003//b3328//b0873//b1656//b3605//b1321//b3333//b1761//b2242//b1982//b1226//b2702//b0586//b3617//b2490//b0517//b0110//b3275//b2308//b4322//b4567//b4015//b3670//b3958//
CreB-Phosphorylated_neg	b2155//b3722//b1264//
CreB-Phosphorylated_pos	b4476//b0062//b3330//b2607//b3124//b1391//
CueR-Ag_neg	b3329//b3453//b3072//b1973//b3458//
CueR-Ag_pos	b0756//b3092//
CueR-Cu+_neg	b2243//b1499//b3430//b3541//b2912//
CueR-Cu+_pos	b0614//b0754//
CuerR-Au_neg	b2286//b2423//b3414//b4663//b0594//
CuerR-Au_pos	b4393//b4266//
CusR-Pasp_pos	b0596//b0592//b3077//b0785//b4476//b2927//b2076//b0154//b1782//b0348//b0031//b4151//
CynR-Cyanate_neg	b3469//
CynR-Cyanate_pos	b2716//b2589//b2961//
CysB-N-acetyl-L-serine_neg	b1212//b4106//b0781//b1246//b4160//b3424//b4699//
CysB-N-acetyl-L-serine_pos	b2535//b4058//b4015//b1387//b2572//b2718//b4637//b2029//b2498//b0777//b3852//b4032//b3414//b3757//b0313//b3237//b1272//b0432//b2591//b0179//b0078//b2206//b3477//
CysB-O-acetyl-L-serine_neg	b3331//b4315//b0621//b2223//b0593//b4092//b2202//
CysB-O-acetyl-L-serine_pos	b2926//b2572//b4139//b3214//b4035//b0038//b0154//b0862//b1761//b2718//b4015//b1888//b3231//b0684//b0154//b2674//b2609//b3565//b0116//b0180//b0995//b2663//b2559//b3132//
DcuR-Phosphorylated_pos	b1499//b2712//b0720//b0124//b2674//b1499//b3393//b4122//b0812//
DnaA-ATP_neg	b1517//b3766//b3314//b2608//b4187//b3320//b1810//b3671//b2840//b0338//b3852//
DnaA-ATP_pos	b0342//b2508//b4265//b2866//b2296//b2368//b3424//
DpiA-Pasp_neg	b2500//
DpiA-Pasp_pos	b3758//b1189//b4264//b1620//b3571//b2606//b2752//b2709//b1511//b0337//
DsdC-D-serine_neg	b3709//
DsdC-D-serine_pos	b4005//b3321//
EvgA-Phosphorylated_pos	b1852//b3408//b0450//b3243//b1988//b1275//b3959//b3134//b2009//b1821//b0937//b3518//b0819//b2704//b2559//
FNR-Fe_neg	b2407//b0894//b1296//b1597//b2200//b3829//b4384//b4311//b0684//b1587//b1497//b0203//b3852//b2171//b4200//b4024//b1589//b0192//b3846//b4567//b0977//b3081//b0619//b2662//b4195//b2912//b4115//b3567//b2416//b2559//b1297//b2992//b3331//b4073//b1272//b1324//b1260//b3599//b2927//b2078//b0873//b2994//b1298//b1684//b0889//b4105//b1038//b1036//b1207//b0113//b1482//b4131//b1745//b1482//b3599//b2976//b1884//b1654//b2068//b0365//b4139//b2240//b2759//b2661//b1718//b2976//b4416//b0880//b3418//b2094//b1658//b2675//b4671//b2308//b0756//b2416//b2149//b3165//b1882//b0784//b1621//b0928//b1887//b4015//b3093//b0679//b2963//b2559//b2234//b1336//b2763//b3329//b2212//b0980//b1500//b3116//b2584//b0588//b0399//b3133//b2429//b1391//b4173//b3806//b3757//b3275//b4058//b2980//b3005//b2867//b1608//b1021//b2156//b4384//b1415//b0605//b2963//b3242//b1517//b1112//
FNR-Fe_pos	b2762//b4033//b1654//b2283//b3911//b1225//b0383//b0782//b2492//b2764//b1546//b3413//b3431//b4233//b3766//b1211//b0182//b4131//b1736//b2727//b2370//b2573//b1548//b0403//b0339//b1264//b3868//b3265//b0403//b0805//b2994//b3961//b0945//b4567//b0727//b0344//b1393//b4151//b3132//b0460//b4132//b3124//b2868//b3423//b0114//b2583//b0039//b3971//b0367//b1037//b2280//b4006//b0432//b1743//b3166//yegZ//b3092//b2903//b4237//b3669//b0586//b3311//b0191//b3261//b3368//b3532//b2143//b3035//b0108//b4170//b2197//b0179//b2152//b3365//b4567//b3934//b1888//b2730//b2965//b0368//b2750//b1679//b1641//b2916//ilvG_1//b2276//b0973//b4439//b2430//b1681//b2204//b4075//b3568//b0614//b0351//b2804//b0894//sroD//b3709//b0819//b3076//b2143//b2716//b2666//b4172//b2107//b3095//b4073//b3969//b4567//b3540//b2508//b3726//b3319//b2557//b4406//b2965//b4198//b4118//b0080//b1761//b2704//b1040//b3957//b4036//b3971//b2801//b1476//b3748//b3432//b3207//b2242//b4670//b3225//b1886//b1492//b3616//b3934//b3077//b0241//b0903//b0204//b2990//b0460//b1821//b2608//b0043//b3333//b2280//b3588//b2741//b2487//b0152//b0564//b2579//b0077//b3410//b3772//b1395//b1040//b2661//b2231//b1706//b2937//b1497//b2508//b3118//b1020//b0861//b1706//b0819//b2553//b1415//b4599//b2196//b2589//b2392//b0781//b3169//b2367//b4367//b3117//b1222//b1298//b3134//b4076//b3441//b1385//b2029//b2669//b3724//b1241//b3903//b2716//b1243//b3860//b1654//b4040//b2085//b1518//b4326//b1189//
FhlA-Formate_pos	b1109//b3438//b0411//b3903//b2078//b2476//b0785//b2730//b0207//b4037//b1299//b1597//b1300//b0894//b3049//b0221//b3781//b0975//b1209//b2373//b0675//b2107//b3912//b1613//b2239//b3672//b2093//b1890//b0860//b4203//
FucR-L-fuculose-1-phosphate_pos	b3076//b1593//b4040//b1859//b1733//b2491//b0619//
Fur-Fe2+_neg	b4266//b3455//b3939//b2742//b2703//b4139//b4002//b1220//b3324//b3038//b0812//b4016//b0586//b0118//b1747//b0617//b0344//b2416//b0199//b4124//b1501//b2730//b4169//b4097//b0080//b2711//b2223//b1007//b2367//b2147//b4288//b3364//b2490//b3769//b2570//b3518//b2407//b4075//b1679//b2279//b2278//b3753//b0062//b2075//b2531//b2311//b2557//b1388//b3326//b3165//b0935//b0430//b2279//b0861//b2277//b1671//b0896//b4193//b2207//b0207//b3925//b4018//b2393//b3277//b0996//b2094//b0450//b2730//b3860//b3319//b3908//b1857//b2720//b2075//b4293//b1819//b3667//b1658//b3749//b1393//b1907//b4467//b3771//b3049//b2553//b4254//b1672//b3766//b0107//b3430//b1519//b1532//b3311//b0347//b2414//b1654//b2552//b2342//b1732//b2911//b0431//b2997//b0586//b0062//b3096//b2529//ilvG_2//b2203//b4393//b3532//b0754//b0776//b1850//b4005//b0398//b1190//b0273//b3540//b2997//b2757//b4392//b0034//b3572//b1397//
Fur-Fe2+_pos	b4406//b0618//b0167//b1735//b3617//b0585//b1262//b1733//b3616//b1987//b4125//b4237//b1746//b1209//b4100//b1407//b3926//b4132//b1743//b4323//b0034//b3223//b3118//b0588//b4310//
Fur-Mn2+_neg	b4096//b1211//b0763//b3096//b1761//b1704//b1882//b3404//b0586//b2487//b4120//b0583//b0557//b1241//b2609//b2367//b4698//b0204//b0460//b3905//b3469//b2469//b3414//b1247//b2759//b3126//b4399//b4102//b3025//b4076//b0755//b0594//b3118//b4354//b2424//b2715//b4315//b1620//b1738//b4393//b2311//b3726//b2077//b2840//b2155//b3071//b3025//b0827//b1540//b3071//b1397//b1429//b3938//b1337//b3272//b1252//b1389//b1901//b0584//b4316//b1245//b1275//b0903//b2290//b2805//b3750//b2096//b1131//b0123//b3135//b4417//b0203//b2464//b2483//b1020//b3753//b0756//b3460//b2313//b2584//b3127//b3324//b0180//b1022//b0597//b2976//b1547//b3214//b2296//b2240//b0593//b1744//b1388//b2508//b2530//b2673//b3757//b4005//b2580//b1881//b3456//b3725//b4268//b1023//b0107//b2571//b1498//b3409//b1904//b1513//b0111//b2927//b1256//b0034//b2702//b4292//b3518//b0889//b1112//b3367//b3115//b3006//b2285//b1817//
Fur-Mn2+_pos	b4005//b2579//b2393//b4355//b0677//b2280//b2706//b2601//b3753//b0043//b2222//b0904//b2943//b3212//b3700//b0591//b4323//b3417//b3905//b0179//b2757//b2284//b1907//b3903//b0597//
GlcC-Acetate_neg	b2717//
GlcC-Acetate_pos	b3408//b3942//b0428//b4096//b2996//b2078//
GlcC-Glycolate_neg	b3127//
GlcC-Glycolate_pos	b2009//b3518//b3277//b4318//b1207//b3960//
GlrR-Pasp56_pos	b2222//
IclR-pyruvate_neg	b3450//b0728//b3072//b4400//
IdnR-5-ketogluconate_neg	b4071//b1684//b3905//
IdnR-5-ketogluconate_pos	b3331//b1658//b2669//b0588//b4460//
IdnR-Idonate_neg	b1062//b0313//b4063//
IdnR-Idonate_pos	b0970//b1039//b2202//b3770//b2867//
IlvY-2-acetolactate_neg	b2676//
IlvY-2-acetolactate_pos	b1587//
IlvY-Alfa-acetohydroxybutirate_neg	b0619//
IlvY-Alfa-acetohydroxybutirate_pos	b0605//
IscR-2Fe_neg	b1814//b2095//b3452//b0595//b0622//b3567//b0044//b1101//b1920//b3670//b1735//efeU_2//b0403//b4193//b4209//b4067//b2800//b2590//b3565//b4076//b0959//b0221//b4104//b4194//b0330//b0345//b2963//b2200//b3601//b0953//
IscR-2Fe_pos	b1892//b3113//b4460//b0114//b0197//b2507//b3750//b1297//b4099//b0036//b3312//
LldR-L-lactate_neg	b1407//b3314//b0156//
LldR-L-lactate_pos	b1597//b3328//b3278//
Lrp-Leucine_neg	b0754//b3324//b1706//b2570//b4035//b2197//b2092//b0156//b0337//b2277//b4376//b2499//b1680//b4451//b3076//b0572//b2212//b3830//b3237//b1593//b1002//b1892//b1475//b3124//b2583//b4393//b0977//b2422//b0383//b0431//b0432//b1973//b3036//b2992//b2962//b3912//b4153//b3423//b3478//b1669//b0777//b2713//b2630//b2497//b4398//b1518//b3477//b4170//b3904//b4054//b2661//b0598//efeU_2//b4287//b1389//b3831//b1222//b2283//b0764//b1970//b3225//phnE_2//b3329//b4063//b1737//b4153//b3774//b2962//b0063//b0345//b3327//b0605//b2307//b0190//b0080//
Lrp-Leucine_pos	b0621//b4310//b3609//b2368//b1670//b0729//b3670//b1130//b4115//b2916//b3600//b2312//b2925//b3806//b0721//b3456//b3564//b0617//b1887//b4313//b1622//b1020//b4138//b3328//b1263//b1681//b1511//b1718//b4120//b0330//b4106//b2866//b2760//b0998//b1245//
LsrR_neg	b2068//b3441//b4213//b0820//b0033//b3666//b2078//b1988//b4094//
MalT-ADP-Maltotriose_pos	b1498//b2712//b1706//b0564//b0342//b2282//b3227//b4002//b2926//b1132//
MalT-Maltotriose-ATP_pos	b4079//b2553//b0314//b2342//b0996//b1748//b3830//b3968//b0763//b3261//
MelR-Melibiose_neg	b2718//b3394//b2674//
MelR-Melibiose_pos	b4098//b2095//b4200//
MetJ-S-adenosylmethionine_neg	b2421//b1111//b2096//b2500//b1190//b2557//b2711//b2063//b0594//b0048//b1127//b4194//b3272//b0928//b3458//
MetR-L-homocysteine_neg	b0314//b4019//
MetR-L-homocysteine_pos	b1881//b3115//b3599//b2469//
MhpR-3-DHPP_pos	b0727//b2499//b4154//b1746//b4326//b2392//
MhpR-3HPP_pos	b4398//b3971//b3567//b3530//b0874//b2987//
MntR-Cd2+_neg	b1322//b2996//b0597//b3207//
MntR-Cd2+_pos	b4289//
ModE-MoO42-_neg	b3477//b2710//b2486//b1041//b2465//b1615//b0043//b4202//b3853//b1535//b4451//b0592//b2659//b3456//b1208//
ModE-MoO42-_pos	b4125//b2571//b2755//b2590//b1593//b4382//b1782//b3036//b2721//b1617//b3469//b2285//b3907//b4637//b1430//b3926//b2554//b0201//b3957//b1518//b3093//b2631//b3749//b0724//b3957//b2423//b0996//b0805//b2590//b3035//b1882//
NarL-Phosphorylated_neg	b1819//b2630//b2430//b3460//b3357//b4003//b2290//b2079//b0592//b2659//b0886//b3480//b4309//b3213//b0348//b3265//b3724//b1391//b1641//b2535//b0113//b2497//b2365//b1324//b2722//b3035//b3114//b1038//b1430//b3708//b3451//b3605//b3172//b3666//b4699//b0311//b2965//b1391//b3172//b0180//b3669//b3454//b2291//b4311//b0077//b2661//b4476//b0313//b2416//b0177//b2705//b0240//b1475//b3026//b2421//b1220//b1718//b4698//b4172//b3116//b2281//b4000//b3521//b2572//b0334//b1547//b1130//b3026//b1113//b2313//b2711//b0584//b3418//b1747//b2732//b2147//b2205//b1733//ilvG_2//b3726//b3413//b4067//b0192//b3367//b4092//b1851//
NarL-Phosphorylated_pos	b0397//b2760//b2867//b2196//b3609//b1391//b3395//b1779//b3749//b1261//b1674//b2487//b0311//b0113//b0341//b4169//b4417//b3864//b0675//b0597//b4233//b4383//b3123//b0041//b0587//b0974//b2713//b0150//b4326//b0179//b2589//b0113//b0199//b4381//b0031//b4094//b4069//b0785//b1302//b3603//b2606//b2417//b2241//b1587//b0111//b0589//
NarP-Phosphorylated_neg	b1397//b4015//b3902//b3057//b4013//b4195//b3123//b3728//b2280//b0595//b1407//b0203//b0048//b4024//b0430//b1482//b0334//b4663//b3227//b1988//b1322//b2223//b4008//b2590//b2990//b3968//b2800//b1209//b4193//b3328//b1745//b1222//b4315//
NarP-Phosphorylated_pos	b1398//b1397//b1024//b2482//b4397//b2290//b4153//b0440//b4438//b4567//b1532//b2500//b2529//b3077//b1397//b0973//b2715//b3367//b4354//b1737//b2499//b1654//b0203//b3418//b0367//b1819//b0334//b0785//b3701//b1982//b0775//b3749//
NhaR-Na+_pos	b3574//b3600//b3528//b0199//b3395//
NikR-Cd2+_neg	b0378//b1222//b3123//b2279//b4198//b3571//
NikR-Co2+_neg	b1674//b1132//b0221//b0805//b3938//b1430//
NikR-Cu2+_neg	b2553//b0975//b1733//b3451//b0111//b0109//
NikR-Ni2+_neg	b3357//b3564//b3666//b1616//b0841//b4254//
NikR-Zn2+_neg	b0570//b1392//b4441//b1780//b1887//b1920//
NrdR-ATP_neg	b3171//b4240//b0062//b1590//b3726//b0183//b1673//b2476//b3272//
NrdR-Zn2+_neg	b1323//b4071//b3727//b2499//b2804//b3335//b2992//b4242//b3608//
NrdR-dATP_neg	b3334//b2428//b3332//b0201//b1212//b4201//b1889//b1593//b3265//
NsrR-2Fe_neg	b1042//b0337//b2486//b0199//b2559//b2964//b4242//b3772//b1207//b1335//b1680//b3403//b0588//b4010//b1658//b4030//b3237//b2490//b1182//b0677//b1511//b4315//b4567//b2373//b1922//b1714//b1131//b1322//b1735//b4102//b4002//b2200//b4105//b2296//b1907//b3541//b2961//b4160//b2992//b1706//b2584//b0997//b3605//b0684//b0683//b0593//b2240//b4030//b3441//b0974//b2755//b1112//b1883//b1009//b4167//b2415//b1901//b3774//b4417//b0903//b1782//b0903//b3758//b4035//b0115//b1885//b0907//b3037//b3479//b3165//b2414//b0338//b3610//
PhoB-Phosphorylated_neg	b3854//b3781//b3906//b4172//b1042//b2421//b3604//b2763//b2608//b0125//b1334//b0590//b0181//
PhoB-Phosphorylated_pos	b0037//b3617//b4401//b3366//b0880//b0584//b1394//efeU_2//b1190//b1608//b1883//b1062//b0894//b0389//b2500//b2406//b3852//b0585//b2716//b3335//b3749//b3727//b3588//b3855//b2078//b0783//b2741//b4293//b4015//b3071//b1532//b1324//b4159//b2755//b2713//b0038//b3393//b1680//b4669//b0805//b3863//b0365//b3424//b1987//b4309//b2499//b3672//b4102//b2507//b2487//b4062//b1611//b4071//
PhoP-Phosphorylated_neg	b1321//b2659//b2703//b4266//b3328//b1819//b2725//ilvG_2//b0034//b2232//b2232//
PhoP-Phosphorylated_pos	b2415//b3756//b4698//b1805//b1221//b4592//b1212//b3076//b3450//b0441//b3758//b0945//b4115//b2751//b0190//b0596//b4115//b3971//b0934//b0929//b3409//b0957//b3925//b0312//b0181//b1113//b3449//b3752//b2669//b0296//b0061//b1743//b1620//b4118//b4416//b1858//b4439//b1818//b3609//b0515//b2488//b2721//b1129//b0896//b3092//b2675//b0400//b4131//b4037//
PrpR-2-methylcitrate_neg	b0726//
PrpR-2-methylcitrate_pos	b0782//b2206//b2280//b1397//
PurR-Guanine_neg	b1608//b2938//b2662//b0783//b2759//b3565//b3902//b3312//b1287//b2469//b2571//b1641//b4202//b0613//b2715//b0722//b3493//b4119//b1716//b0040//b1905//b4567//b1036//b4290//b3428//b4154//b3864//b2552//b1900//b1719//b1338//b2707//b2755//b3093//
PurR-Hypoxanthine_neg	b4159//b1040//b2987//b0334//b1779//b1241//b2508//b1012//b2660//b4105//b0723//b1415//b1302//b1039//b1002//b2838//b4067//b2762//b1744//b4073//b0032//b0183//b0221//b4291//b3480//b3242//b2498//b1276//b2979//b0342//b2663//b3311//b4138//b4383//
QseB-Phosphorylated_pos	b1241//b4237//b4238//b2283//
RhaR-L-rhamnose_pos	b3237//b1611//
RhaS-L-rhamnose_pos	b1622//b1884//b4401//
RstA-Phosphorylated_neg	b0597//b2153//b3363//b3364//b1886//
RstA-Phosphorylated_pos	b4384//b3604//b2927//b1040//b0571//
SoxR-2Fe_neg	b1540//
SoxR-2Fe_pos	b3311//b2752//b0077//
TorR-Phosphorylated_neg	b3418//
TorR-Phosphorylated_pos	b2708//b3528//b4200//b3315//b1246//b1922//b3313//b3395//b1892//
TrpR-Tryptophan_neg	b3364//b2151//b0820//b0887//b1904//b2222//b2212//b0959//b1102//b1613//b0826//b1012//
TyrR-L-tryptophan_neg	b4177//yegZ//b3241//b4209//b0389//b3026//b3688//b2535//b2666//b4093//b1857//b3828//
TyrR-L-tryptophan_pos	b1733//b2726//b1669//
TyrR-Phenylalanine_neg	b1395//b2208//b0296//b1621//b4319//b4105//b2196//b2290//b2631//b1101//b0959//b1641//
TyrR-Phenylalanine_pos	b3567//b1500//b3324//
TyrR-Tyrosine_neg	b0450//b2802//b3828//b2476//b1415//b2234//b3207//b2149//b3617//b2666//b2286//b2660//
TyrR-Tyrosine_pos	b0432//b4193//b0522//
UhpA-Phosphorylated_pos	b2673//
XapR-xanthosine_pos	b3405//b1673//
XylR-Xylose_pos	b1857//b2709//b3599//b3752//b1744//b2758//
ZntR-Cd2+_pos	b1042//
ZntR-Hg_pos	b2705//
ZntR-Zn2+_pos	b1394//
ZraR-Phosphorylated_pos	b4511//b0399//b3751//
Zur-Zn2+_neg	b3604//b1519//b3903//b2147//b1497//b0973//
