#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b3941//b1535//
CRP-cAMP_pos	b1519//b1016//b1714//b4062//b3702//b4063//b0782//b1102//b0340//b3164//b1514//b1041//b3221//b0036//b4177//b0945//b0167//b3213//b2242//b4198//b0190//b4441//b0757//b1224//b0205//b0594//b1547//b3756//b0776//b3404//b3925//b4384//b4030//b0042//b3333//b0043//b1988//b0388//b1287//b0726//b4013//b0776//b0564//b2374//b0522//b3453//b1521//b4242//b1613//b3315//b3265//b2279//b4406//b2706//b2728//b3095//b4124//b0784//b4030//b3123//b0441//b3905//b2234//b0313//b1715//b3460//b1517//b4367//b2608//b2705//b1324//b3751//b1528//b3707//b2205//b0606//b3781//b3403//b2093//b0040//b2559//b3476//b0331//b1655//b3671//b3726//b1882//b0036//b2911//b2674//b1256//b0314//b1429//b4506//b3572//b0583//b1884//b2242//b3609//b1746//b2414//b4106//b2207//b3171//b3773//b2975//b3708//b2732//b3566//b0078//b0182//b0727//b2803//b3005//b4637//b3312//b0873//b3321//b4102//b3224//b2488//b0396//b1301//b2976//b3925//b1189//b2068//b4317//b1810//b3168//b4154//b2704//b0353//b0337//b4355//b0398//b2607//b4702//b0516//b2722//b3114//b1613//b3213//b0460//b0430//b3450//b3469//b1391//b3773//b0078//b4058//b4326//b3223//b4009//b2297//b3544//b4355//b1821//b2242//b2560//b2531//b2659//b2212//b1011//b4098//b4167//b4326//b1012//b1515//b4249//b2204//b4096//b0064//b0720//b2905//b1859//b0591//b2171//b3166//b3437//b1387//b4151//b2718//b1514//b2751//b2242//b0756//b0377//b2964//b3134//b3569//b0722//b1511//b0733//b2703//b4098//b4118//b0945//b3566//b2221//b2484//b2197//b1530//b2764//b4266//b1298//b2991//b1883//ilvG_2//b4201//b4291//b3230//b2364//b3480//b3409//b4111//b0619//b3428//b1716//b0589//b1970//b1021//b2284//b3368//b3542//b2284//b0721//b3457//b3828//b4309//b3926//b0622//b3207//b4096//b2553//b3707//b2818//b1782//b0998//b0161//b1987//b1337//b2196//b3394//b2729//b2631//b2916//b2708//b0151//b2977//b0602//b0617//b4310//b4032//b1010//b4426//b1415//b1323//b4669//b0957//b0166//b3393//b1241//b1780//b3071//b3868//b2674//b2204//b2310//b0929//b3076//b0594//b3600//b2076//b4009//b1814//b4168//b0616//b0887//b4131//b3477//b3169//b2705//yegZ//b3574//b1260//b2573//b2584//b3161//b0197//b3540//b0623//b2580//b3564//b1389//b0860//b4460//b4032//b0597//b3510//b4093//b4173//b0331//b1474//b2554//b3772//b0907//b3510//b1394//b3669//b4203//b2725//b1922//b3958//b0311//b1336//b3450//b1182//b3236//b1241//b3542//b1716//b1127//b1205//b2943//b3511//b4238//b2277//b1528//b1887//b0450//b2927//b1920//b4198//b0895//b3531//b3904//b2152//b2713//b2485//b4169//b2666//b0565//b4314//b0207//b2757//b4311//b2212//b0313//b2729//b2716//b0348//b3317//b0616//b2393//b1516//b1620//b0182//b0557//b0598//b3313//b3038//b4067//b1208//b0887//b2732//b1883//b4092//b1746//b0154//b2553//b1109//b0125//b1396//b2608//efeU_2//b0347//b3941//b0997//b3869//b0033//b1517//b1016//b2719//b4009//b2937//b0451//b3770//b4268//b0192//b1430//b4074//b1547//b2994//b0182//b1901//b0812//b1002//b0034//b2572//b1205//b2706//b4072//b2600//b3363//b4398//b2755//b3574//b0156//b3171//b3277//b2367//b2429//b2617//b3225//b4068//b3276//b0819//b0312//b0107//b1131//b4401//b4175//b3123//b4309//b0313//sroD//b0033//b3756//
ChbR-Monoacetylchitobiose-6P_neg	b1131//b1384//b2718//b1287//b2703//b2150//
ChbR-Monoacetylchitobiose-6P_pos	b2203//b0682//b4111//b2553//b1222//b2992//
CpxR-Phosphorylated_neg	b1493//b4072//b0934//b3241//b1499//b3231//b0619//b3723//b0340//b3453//b0595//b4059//b2147//b2758//b4317//b0841//b2630//b0733//b2470//b0333//b2710//b1497//b3164//b0887//
CpxR-Phosphorylated_pos	b4151//b0782//b2201//b3453//b4075//b2759//b4105//b1884//b0864//b4202//b2728//b3925//b1023//b2997//b1712//b2994//b1588//b1988//b3425//b3934//b1530//b3477//b2961//b4006//b1597//b4319//b0205//b0972//b3610//b4293//b3927//b3454//b0179//b2393//b0273//b1530//b0886//b3968//b3455//b2704//b1743//b3806//b3701//b3395//b1656//
CreB-Phosphorylated_neg	b3493//b3395//b2223//
CreB-Phosphorylated_pos	b2155//b2579//b2297//b0613//b4264//b3404//
CueR-Ag_neg	b4173//b4104//b4004//b3831//b2804//
CueR-Ag_pos	b3666//b3773//
CueR-Cu+_neg	b2483//b0872//b0365//b2760//b1796//
CueR-Cu+_pos	b1682//b1588//
CuerR-Au_neg	b2608//b1020//b0682//b4173//b2310//
CuerR-Au_pos	b2277//b2234//
CusR-Pasp_pos	b3452//b1430//b4417//b0819//b1530//b0106//b1113//b4168//b4062//b2375//b3272//b2752//
CynR-Cyanate_neg	b2993//
CynR-Cyanate_pos	b1042//b2280//b1252//
CysB-N-acetyl-L-serine_neg	b0378//b4193//b3906//b3774//b1890//b0959//b0411//
CysB-N-acetyl-L-serine_pos	b1324//b0451//b1537//b4567//b0367//b1379//b2818//b0934//b3437//b0115//b3313//b4004//b0980//b2374//b3481//b3672//b2490//b1136//b3541//b2528//b1621//b0593//b0979//
CysB-O-acetyl-L-serine_neg	b3317//b0896//b0032//b0352//b1671//b1679//b0341//
CysB-O-acetyl-L-serine_pos	b3911//b2147//b3359//b1243//b0679//b3530//b0977//b1858//b0346//b0333//b0048//b2530//b4151//b3774//b0783//b3530//b3959//b0812//b3971//b0602//b3260//b0338//b1493//b3036//
DcuR-Phosphorylated_pos	b0587//b0428//b3325//b0183//b1010//b2279//b4699//b2469//b0182//
DnaA-ATP_neg	b0204//b1335//b3325//b2221//b4317//b2430//b2206//b2222//b4003//b4068//b3774//
DnaA-ATP_pos	b4018//b0724//b4289//b4123//b2152//b3311//b2307//
DpiA-Pasp_neg	b1587//
DpiA-Pasp_pos	b2076//b2719//b1669//b1615//b1391//b2709//b0346//b1655//b0720//b1613//
DsdC-D-serine_neg	b3368//
DsdC-D-serine_pos	b3958//b4006//
EvgA-Phosphorylated_pos	b0106//b1850//b4101//b1322//b3320//b3854//b2675//b0613//b1673//b2992//b1241//b2077//b2706//b2281//b0432//
FNR-Fe_neg	b3566//b3457//b1012//b1733//b0334//b1747//b1256//b0907//b0035//b1921//b2663//b4401//b3214//b0864//b4567//b3531//b3405//b2962//b3038//b2559//b0679//b4098//b2662//b1006//b4095//b4239//b3456//b3134//b2075//b2481//b4233//b0874//b0377//b3456//b2486//b0153//b0450//b3855//b0032//b0240//b1540//b0384//b3231//b4202//b1264//b0042//b1712//b2976//b4317//b4592//b3455//b3330//b0184//b0755//b1499//b1038//b1516//b2916//b1892//b2927//b0440//b1429//b3854//b0826//b3266//b4471//b2572//b2759//b4567//b2481//b2422//b1190//b1548//b4174//b2205//b1713//b2554//b2752//b2213//b2307//b2242//b4209//b0241//b0313//b0064//b0349//b2903//b2310//b2291//b0589//b2925//b2425//b4317//b1322//b3026//b0378//b2009//b4237//b3231//b0623//b3480//b1609//b4398//b0116//b3903//b0996//b2143//b2296//b0814//b0929//b1225//b2428//b2205//b1009//b1616//b1265//b4311//b3230//b2149//b1514//
FNR-Fe_pos	b1390//b3324//b2818//b3460//b2991//b3860//b2987//b3423//b0428//b4132//b4663//b1182//b3903//b2841//b0886//b0036//b4467//b3320//b4467//b4267//b3725//b0484//b2805//b2149//b3049//b0605//b2232//b0675//b1859//b4124//b4171//b1160//b2712//b2607//b2470//b3457//b3441//b1669//b1395//b1421//b3609//b2755//b0972//b3035//b1252//b1747//b2508//b4039//b3605//b3273//b0620//b0112//b4249//b4426//b3721//b1683//b0805//b1882//b4072//b1671//b1713//b0755//b2306//b3036//b2489//b2965//b1859//b2994//b3708//b4292//b2715//b1826//b1817//b3771//b0516//b1429//b4118//b3451//b0886//b1886//b2571//b4177//b1102//b1535//b3357//b3438//b4310//b2913//b2662//b2287//b0723//b4101//b1814//b4254//b1220//b0573//b2091//b4323//b1798//b2589//b3161//b3904//b3366//b3942//b2312//b1511//b2509//b4267//b3971//b4417//b0366//b4071//b2600//b4174//b4019//b2614//b2146//b0389//b0889//b3566//b3081//b0182//b2709//b0177//b4416//b1704//b0998//b3615//b0111//b0758//b3330//b1546//b3096//b2760//b3533//b2630//b3702//b3460//b3532//b3971//b3409//b1548//b2197//b1670//b4450//b3566//b1851//b4033//b3225//b2464//b1718//b2290//b0153//b0207//b1415//b2306//b0334//b3313//b1532//b3756//b2912//b2673//b2491//b0894//b2241//b3615//b1588//b2148//b1859//b3077//b3368//b1706//b3168//b2312//b3770//b3127//b1275//b4511//b1042//b1780//b0722//b1885//b2729//b3957//b1039//b0973//b4238//b2375//b4174//b3770//b3869//b1022//b4010//b1387//b3115//b1252//b3860//b4074//b3774//b1737//b2307//b1851//
FhlA-Formate_pos	b1888//b1006//b1819//b1516//b4239//b3405//b3531//b1394//b4100//b0980//b0616//b4397//b2963//b4003//b3605//b0352//b0763//b3572//b2421//b1857//b2369//b0724//b2093//b0377//b3438//b0432//b4195//b4040//b2717//b2601//
FucR-L-fuculose-1-phosphate_pos	b0522//b2975//b2202//b3333//b0591//b2731//b4197//
Fur-Fe2+_neg	b2704//b3829//b3700//b0428//b2728//b2009//efeU_2//b4702//b3408//b3771//b2200//b3273//b2993//b3457//b3617//b3410//b1245//b0861//b3450//b2374//b3240//b1904//b3171//b4016//b2393//b1127//b3405//b1814//b1587//b3212//b0191//b4195//b0353//b3702//b0681//b2674//b1588//b3317//b4122//b4032//b2727//b1746//b2867//b3759//b2925//b4039//b2852//b0972//b4154//b3312//b1223//b2489//b3167//b1891//b4154//b2724//b4471//b0339//b0758//b3072//b2992//b1655//b4401//efeU_2//b0154//b3092//b0484//b2606//b2309//b3356//b1540//b1335//b2469//b0313//b3243//b3320//b3240//b1225//b4074//b0904//b1421//b0726//b4476//b0064//b1612//b1797//b0124//b1620//b2866//b1397//b0721//b0336//b3480//b0723//b0622//b1038//b2528//b2147//b3035//b1717//b3171//b3749//b4138//b2965//b1588//b0241//b0484//b0199//b0889//b4005//b1593//b0109//b3568//b0204//b2202//b0035//b2994//b1300//b4319//b4241//b0203//b2717//b1797//b2481//
Fur-Fe2+_pos	b4416//b2675//b1389//b3588//b2838//b4318//b2367//b4599//b3221//b2236//b1261//b2709//b3469//b4159//b3260//b1212//b2609//b2614//b1043//b0841//b3395//b1810//b4287//b3769//b0368//
Fur-Mn2+_neg	b2171//b0337//b4010//b3265//b2375//b2705//b0575//b2281//b0729//b0776//b3774//b1272//b0970//b1655//b1020//b1321//b2063//b2485//b3441//b1006//b0929//b0039//b0759//b1321//b2484//b1421//b3330//b3571//b1252//b4177//b0722//b2551//b3478//b0974//b3394//b3417//b0945//b3604//b1732//b0397//b0313//b3610//b4451//b2750//b4467//b4416//b1889//b1040//b3331//b0863//b0064//b3070//b1733//b2503//b4129//b3221//b1388//b3395//b4314//b0191//b3364//b3750//b3766//b4167//b2601//b2697//b0179//b0048//b1883//b0334//b2074//b4310//b2724//b0207//b0734//b0451//b1548//b4019//b1588//b0594//b0077//b1597//b1245//b2155//b2481//b3531//b0516//b0331//b0038//b3971//b3771//b4079//b1616//b3365//b4393//b1622//b3327//b0523//b3240//b3230//b0107//b0596//b2290//b3456//b0203//b0606//b3571//b0115//b2572//b3408//b0553//b2309//b0970//b4153//b1336//b3568//b4310//b1323//b3311//b4311//b4397//b0572//b3418//b4098//
Fur-Mn2+_pos	b2570//b0783//b1392//b2841//b3509//b0114//b1658//b4705//b1883//b3428//b2155//b2311//b1010//b0411//b1499//b1515//b3868//b1062//b0441//b3610//b3417//b1390//b0033//b1819//b4441//
GlcC-Acetate_neg	b0337//
GlcC-Acetate_pos	b0841//b1797//b4382//b3312//b1007//b3008//
GlcC-Glycolate_neg	b0191//
GlcC-Glycolate_pos	b4105//b1222//b4171//b3566//b4406//b2802//
GlrR-Pasp56_pos	b0038//
IclR-pyruvate_neg	b2203//b0979//b0586//b3971//
IdnR-5-ketogluconate_neg	b2554//b2580//b1393//
IdnR-5-ketogluconate_pos	b3860//b3961//b3774//ilvG_1//b3574//
IdnR-Idonate_neg	b2277//b2029//b3773//
IdnR-Idonate_pos	b3959//sroD//b3057//b2580//b1002//
IlvY-2-acetolactate_neg	b2590//
IlvY-2-acetolactate_pos	b0995//
IlvY-Alfa-acetohydroxybutirate_neg	b0934//
IlvY-Alfa-acetohydroxybutirate_pos	b0348//
IscR-2Fe_neg	b2107//b3230//b3214//b4324//b2285//b3266//b4239//b0864//b3769//b0783//b3241//b2732//b2801//b4076//b2801//b4450//b1907//b0935//b2729//b0588//b0430//b1902//b4039//b2697//b2068//b1732//b3859//b0774//b3076//b2987//
IscR-2Fe_pos	b0192//b4054//b2573//b3478//b4201//b2076//b3314//b2730//b3409//b1513//b0411//
LldR-L-lactate_neg	b0758//b2741//b3170//
LldR-L-lactate_pos	b1679//b4015//b1474//
Lrp-Leucine_neg	b3333//b2429//b4018//b2661//b1301//b3668//b3230//b1516//b1748//b1421//b4100//b0755//b4323//b3845//b2570//b3756//b0365//b2764//b2866//b3868//b2720//b0334//b3424//b3938//b2674//b1745//b3449//b3509//b0367//b0728//b2573//b2911//b2492//b0873//b1781//b2671//b3605//b0273//b3132//b2801//b1210//b2278//b3864//b3311//b0203//b0729//b3168//b1337//b2312//b2755//b1889//b3172//b4075//b3026//b0756//b0184//b3925//b0774//b3610//b0727//b0515//b1782//b0061//b1679//b3668//b1671//b2752//b1323//b4426//b2590//b2980//b1226//b0167//b2630//b1674//
Lrp-Leucine_pos	b2344//b2151//b1818//b2307//b2310//b1036//b1744//b1040//b2490//b4118//b1617//b3454//b3926//b4071//b2428//b2758//b4076//b2755//ilvG_2//b0335//b1889//b1530//b4288//b3331//b3225//b1732//b3092//b0397//b2208//b1262//b2152//b1719//b2149//b3617//b1324//
LsrR_neg	b4198//b0441//b1384//b4322//b3414//b0863//b1901//b3117//b4019//
MalT-ADP-Maltotriose_pos	b0124//b2926//b3829//b1736//b2535//b0150//b3476//b1272//b1245//b1113//
MalT-Maltotriose-ATP_pos	b1818//b3095//b0573//b4264//b4073//b0042//b0240//b4699//b3604//b2905//
MelR-Melibiose_neg	b2365//b3071//b1736//
MelR-Melibiose_pos	b3860//b1220//b3543//
MetJ-S-adenosylmethionine_neg	b3772//b2996//b2366//b4175//b1902//b3700//b3610//b2106//b4131//b1620//b4092//b0571//b2725//b2987//b0596//
MetR-L-homocysteine_neg	b3769//b0184//
MetR-L-homocysteine_pos	b4290//b2205//b0622//b0384//
MhpR-3-DHPP_pos	b1415//ilvG_1//b1015//b1733//b3365//b1672//
MhpR-3HPP_pos	b4132//b1225//b3312//b1658//b0827//b4400//
MntR-Cd2+_neg	b3781//b2093//b1516//b0314//
MntR-Cd2+_pos	b3392//
ModE-MoO42-_neg	b0593//b1387//b1022//b2085//b3365//b2965//b3277//b4599//b2702//b3670//b1276//b0764//b2423//b0722//b0156//
ModE-MoO42-_pos	b1987//b3274//b0936//b2074//b4599//b4101//b4119//b3605//b1970//b4324//b0860//b1608//b3260//b1798//b4254//b3600//b2724//b0998//b3927//b4322//b4705//b3726//b4293//b0167//b2965//b3317//b3161//b2280//b0044//b0729//b1611//
NarL-Phosphorylated_neg	b1260//b4131//b0896//b1388//b4267//b0156//b4133//b0617//b4170//b3035//b0720//b0167//b1850//b1654//b0349//b2957//b4175//b1655//b3165//b2241//b4669//b1062//b2606//b3958//b2530//b0602//b1669//b4072//b2961//b4319//b1493//b1388//b3707//b2234//b2203//b0411//b1679//b4201//b1672//b4036//b2290//b0729//b0031//b0516//b0334//b3588//b3774//b2078//b0683//b3418//b2199//b4170//b2482//b2282//b1532//b0776//b2241//b3124//b3057//b1904//b3077//b4431//b1518//b3096//b4032//b3275//b2106//b3325//b0819//b1819//b0937//b0241//b0677//b4567//b1796//b3611//b1513//b0032//b4268//b0430//b2800//b1846//b1982//b0726//b4316//b3969//
NarL-Phosphorylated_pos	b0077//b0585//b0933//b2994//b3325//b2669//b3164//b4120//b0931//b0367//b2095//b1673//b1296//b0928//b1704//b1782//b0620//b4151//b3610//b0396//b3171//b0904//b0841//b3727//b2367//b2963//b4320//b2422//b4316//b3588//b1023//b0936//b1223//b0152//b2742//b1276//b3241//b1393//b3276//b3565//b2957//b4095//b3070//b1719//b3481//b3213//
NarP-Phosphorylated_neg	b3359//b4467//b4476//b3904//b3611//b2838//b3599//b3773//b4381//b1296//b0064//b0152//b2196//b0598//b2342//b3756//b4098//b0977//b4592//b0035//b0782//b0734//b2760//b1298//b2801//b1905//b4168//b0199//b2805//b0198//b0031//b0108//b4367//
NarP-Phosphorylated_pos	b3320//b3666//b3418//b2485//b4450//b4007//b3241//b1718//b2215//b0759//b1302//b0861//b3172//b2802//b0125//b0584//b2068//b0352//b3567//b3831//b3037//b3049//b3172//b4195//b2608//b4202//b0330//b4030//b1252//b3533//b4009//b2155//
NhaR-Na+_pos	b0042//b3394//b0903//b4129//b1263//
NikR-Cd2+_neg	b4467//b0168//b3311//b0886//b2706//b0432//
NikR-Co2+_neg	b1205//b0107//b4033//b1761//b4124//b2702//
NikR-Cu2+_neg	b4233//b2803//b1745//b2374//sroD//b2508//
NikR-Ni2+_neg	b1300//b4237//b3333//b4167//b0368//b1609//
NikR-Zn2+_neg	b2297//b0975//b1656//b0564//b0078//b3756//
NrdR-ATP_neg	b4318//b3510//b0335//b4702//b0936//b3508//b2992//b3241//b2757//
NrdR-Zn2+_neg	b3316//b4154//b4201//b3164//b3036//b3481//b0125//b4400//b2077//
NrdR-dATP_neg	b1391//b1857//b3759//b3243//b3077//b1512//b3853//b3902//b1655//
NsrR-2Fe_neg	b1476//b1796//b2464//b0860//b0182//b0184//b2296//b0904//b3902//b3313//b0860//b4315//b1012//b3852//b3335//b1734//b4319//b4240//b3327//b4097//b0783//b3863//b1814//b2923//b0973//b4321//b3451//b4239//b4030//b4152//b3845//b2818//b2212//b1393//b4093//b2957//b2996//b3366//b0221//b4096//b1261//b0566//b3970//b2942//b1611//b3868//b1887//b2703//b2552//b4254//b1513//b1920//b2724//b0111//b3237//b2222//b1888//b3510//b1211//b1109//b2297//b3431//b0336//b1714//b3123//b2278//b2242//b2617//b2588//b2212//b3405//b0411//b3569//
PhoB-Phosphorylated_neg	b2962//b0517//b4019//b2206//b1062//b4151//b1252//b3394//b2663//b0880//b0588//b2708//b1779//
PhoB-Phosphorylated_pos	b0115//b1223//b3165//b1010//b2762//b3530//b3609//b0997//b1243//b3359//b0038//b3428//b0428//b1817//b2492//b2943//b3091//b3276//b4406//b2079//b1516//b1009//b2614//phnE_2//b2077//b0755//b1015//b3424//b1530//b3759//b3831//b0774//b0929//b2285//b0342//b1275//b1611//b0428//b2663//b4213//b2571//b1901//b1225//b1038//b3851//b3035//b3869//b0451//b2697//b0774//b1021//b2239//b2422//
PhoP-Phosphorylated_neg	b1655//b0602//b4599//b2705//b2234//b3957//b2560//b3426//b0727//b1904//b1782//
PhoP-Phosphorylated_pos	b2724//b4240//b0764//b4318//b0429//b3441//b3616//b2993//b1407//b1519//b1515//b2204//b3480//b4002//b3670//b0873//b4289//b2212//b1611//b2222//b4705//b1810//b2584//b1611//b2393//b0108//b3845//b3431//b0241//b4310//b2171//b0041//b1130//b4076//b3912//b1674//b0462//b1379//b3237//b0774//b0431//b2905//b4059//b1885//b1241//b2996//b2923//b2341//b3757//
PrpR-2-methylcitrate_neg	b4450//
PrpR-2-methylcitrate_pos	b2029//b4032//b0573//b4506//
PurR-Guanine_neg	b1761//b1160//b0620//b3451//b3161//b3311//b3770//b1704//b1252//b0516//b3477//b2284//b2671//b3456//b0367//b0584//b2992//b1036//b1611//b1682//b3610//b2669//b0388//b2841//b3493//b3357//b0679//b2711//b3528//b2366//b1338//b1973//b3942//b0775//
PurR-Hypoxanthine_neg	b0339//b3855//b0978//b1497//b1038//b1301//b0592//b1890//b0384//b2757//b1888//b3569//b2723//b3134//b1548//b4292//b0935//b2662//b0723//b1716//b2750//b2926//b4314//b3572//b4313//b3702//b3274//b0863//b2631//b3565//b0042//b2997//b1040//b2425//
QseB-Phosphorylated_pos	b0724//b2282//b2669//b3313//
RhaR-L-rhamnose_pos	b0311//b4097//
RhaS-L-rhamnose_pos	b1252//b3006//b0726//
RstA-Phosphorylated_neg	b2995//b4131//b1736//b2732//b0389//
RstA-Phosphorylated_pos	b1039//b2204//b4063//b3363//b1890//
SoxR-2Fe_neg	b0595//
SoxR-2Fe_pos	b2483//b2712//b0895//
TorR-Phosphorylated_neg	b1211//
TorR-Phosphorylated_pos	b0724//b3702//b4104//b3319//b4201//b3404//b1136//b4173//b0204//
TrpR-Tryptophan_neg	b3243//b3769//b2430//b2488//b0199//b2297//b4397//b2600//b2224//b4293//b1540//b0979//
TyrR-L-tryptophan_neg	b4265//b4095//b0677//b1546//b0957//b3542//b0564//b0723//b3493//b3366//b3005//b1287//
TyrR-L-tryptophan_pos	b3599//b3588//b4401//
TyrR-Phenylalanine_neg	b3748//b4068//b0861//b2075//b0179//b3227//b1323//b0063//b3116//b1006//b3453//b0783//
TyrR-Phenylalanine_pos	b4287//b0593//b0178//
TyrR-Tyrosine_neg	b4201//b1210//b0341//b2234//b2760//b3456//b2207//b0886//b3753//b2148//b2429//b3410//
TyrR-Tyrosine_pos	b0431//b1681//b1589//
UhpA-Phosphorylated_pos	b4013//
XapR-xanthosine_pos	b4118//b1190//
XylR-Xylose_pos	b1393//b3750//b1761//b2614//b3241//b2937//
ZntR-Cd2+_pos	b1513//
ZntR-Hg_pos	b1613//
ZntR-Zn2+_pos	b1323//
ZraR-Phosphorylated_pos	b4287//b4309//b0606//
Zur-Zn2+_neg	b1888//b4123//b1819//b3335//b1674//b0441//
