#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b2077//b0606//
CRP-cAMP_pos	b0571//b2675//b4024//b0450//b1780//b4426//b3940//b2938//b0331//b0110//b2703//b3905//b1517//b3702//b0785//b2912//b4062//b4123//b0462//b2312//b1548//b1021//b4567//b0759//b0820//b1669//b1241//b2713//b0178//b2503//b0980//b1323//b3615//b2424//b1987//b4075//b1846//b1244//b1737//b4249//b0114//b0676//b0880//b2200//b4079//b2905//b3316//b0063//b4323//b3164//b2366//b2311//b0041//b2373//b1782//b3533//b2723//b3724//b2713//b0557//b2741//b0683//b1611//b1160//b1719//b1718//b1111//b0153//b2993//b0038//b4059//b0584//b1335//b3165//b2093//b1390//b2608//b2242//b3404//b2077//b2222//b3115//b1616//b4194//b4008//b4416//b3543//b2499//b1548//b2716//b4254//b0995//b2702//b0861//b2224//b2147//b0784//b0722//b3363//b0886//b0778//b2709//phnE_2//b2925//b1608//b3748//b0161//b4168//b0684//b2508//b1245//b0602//b0517//b4019//b1516//b1391//b3926//b3709//b3456//b1620//b1671//b0036//b1589//b1781//b4094//b2476//b0205//b1734//b2630//b3170//b0390//b4320//b4139//b0826//b1535//b0342//b0441//b3724//b1747//b1531//b4392//b0684//b2344//b2297//b2196//b0596//ilvG_1//b2078//b0976//b3127//b4293//b0782//b4384//b3766//b3327//b3959//b0340//b4367//b0605//b0758//b2631//b2096//b4506//b1670//b0368//b3276//b0618//b1882//b1901//b2368//b4288//b2156//b2205//b1275//b0995//b3533//b4033//b0040//b1621//b4213//b1684//b0591//b1673//b3207//b1747//b2588//b3431//b3236//b2600//b3115//b3688//b2344//b4058//b3934//b2163//b3356//b2500//b2484//b4406//b4599//b0873//b3829//b1706//b4705//b3749//b1531//b4266//b1516//b1535//b0896//b4152//b2224//b4154//b0998//b2306//b2285//b3327//b3273//b4007//b0390//b4007//b1062//b1706//b1900//b0723//b3038//b2711//b4198//b1615//b4133//b3726//b0763//b4072//b1713//b1805//b2307//b3749//b4129//b3531//b2663//b1609//b2143//b2236//b1101//b4502//b2469//b4005//b1393//b3365//b0177//b2313//b2756//b4037//b0945//b0331//b0378//b1113//b4073//b3569//b0429//b1246//b2942//b0933//b2429//b1043//b2980//b0035//b1641//b0460//b0777//b4152//b3393//b0190//b0339//b3424//b0037//b0190//b4399//b1857//b3316//b1882//b3096//b0061//b2096//b1852//b1337//b4471//b2911//b0820//b2606//b0151//b0895//b2197//b3168//b1611//b1476//b2905//b4310//b1814//b0778//b1818//b1393//b2614//b4008//b3415//b1743//b0432//b2867//b3942//b2422//b2669//b4106//b3666//b0460//b2800//b2485//b3438//b0928//b0774//b1611//b1891//b3077//b0783//b1016//b3415//b1040//b0043//b0620//b3759//b1670//b4239//b3588//b0432//b4567//b3671//b0618//b3770//b3071//b1654//b1518//b1212//b2370//b3603//b2215//b4006//b2281//b0622//b1041//b2729//b3773//b1746//b2976//b0115//b1591//b0063//b1241//b1474//b2963//b3429//b3957//b0150//b2706//b0602//b0678//b2223//b3458//b3326//b1622//b1612//b1589//b4381//b1391//b2497//b0314//b4197//b0676//b3392//b3479//b1900//b3092//b2600//b0296//b3113//b4249//b2482//b3860//b0383//b4139//b2601//b2205//b0177//b2938//b1593//b0115//b2800//b2912//b0592//b4209//b4671//b3438//b4096//b1821//b2994//b2239//b4392//b1921//b1547//b0351//b1040//b1474//b3940//b4376//b4320//b1226//b3528//b4169//b0205//b1671//b1714//b0928//b2925//b0880//b2712//b0331//b4167//b2079//b0756//b1988//b3510//
ChbR-Monoacetylchitobiose-6P_neg	b1223//b1008//b1684//b4397//b2818//b0183//
ChbR-Monoacetylchitobiose-6P_pos	b1716//b4450//b1734//b3616//b2923//b2341//
CpxR-Phosphorylated_neg	b3331//b4476//b1747//b0861//b1334//b1391//b4314//b4193//b1042//b0338//b0584//b1617//b3666//b4132//b4000//b2742//b0602//b3971//b2868//b0349//b2146//b1819//b4320//b1746//
CpxR-Phosphorylated_pos	b3670//b4072//b4242//b3168//b2608//b1920//b4381//b1987//b0042//b0935//b0573//b1745//b3316//b3329//b1922//b2818//b1902//b1885//b1921//b3601//b2560//b3934//b0345//b0757//b0827//b2943//b2308//b2393//b0461//b4450//b4417//b1208//b0972//b0862//b4316//b4198//b0221//b0340//b2867//b1243//b0461//b0592//b1127//b2977//b1276//
CreB-Phosphorylated_neg	b2571//b3458//b2283//
CreB-Phosphorylated_pos	b0430//b0814//b0756//b4132//b2507//b4187//
CueR-Ag_neg	b3460//b0597//b0595//b3774//b1718//
CueR-Ag_pos	b4669//b1620//
CueR-Cu+_neg	b3368//b3588//b3566//b2093//b4400//
CueR-Cu+_pos	b0040//b4119//
CuerR-Au_neg	b2341//b3781//b1716//b4502//b2221//
CuerR-Au_pos	b2804//b1814//
CusR-Pasp_pos	b2486//b3123//b2987//b2297//b0202//b0614//b0977//b1532//b0764//b0038//b4002//b4079//
CynR-Cyanate_neg	b0820//
CynR-Cyanate_pos	b3359//b2195//b2631//
CysB-N-acetyl-L-serine_neg	b2283//b1736//b4287//b3781//b2489//b2075//b1209//
CysB-N-acetyl-L-serine_pos	b2280//b1209//b3006//b2674//b2713//b0676//b3453//b2286//b4079//b3752//b4431//b1262//b2077//b1039//b2840//b0241//b0684//b1023//b1497//b3544//b1671//b0450//b0622//
CysB-O-acetyl-L-serine_neg	b3925//b3132//b0570//b1226//b4382//b1276//b4702//
CysB-O-acetyl-L-serine_pos	b1883//b2927//b1224//b0123//b1132//b4355//b0784//b0827//b3005//b1982//b0733//b4120//b2095//b0077//b2093//b1673//b2977//b4392//b3441//b0587//b1821//b3134//b4059//b2553//
DcuR-Phosphorylated_pos	b2306//b2029//b0928//b4471//b2991//b1500//b4005//b3969//b1021//
DnaA-ATP_neg	b1394//b3855//b2617//b3905//b2987//b1882//b4322//b3708//b3077//b3970//b0061//
DnaA-ATP_pos	b1212//b0330//b4033//b1530//b2762//b0575//b3123//
DpiA-Pasp_neg	b0204//
DpiA-Pasp_pos	b2278//b1247//b1211//b3855//b4018//b0184//b0785//b3903//b3766//b2704//
DsdC-D-serine_neg	b2942//
DsdC-D-serine_pos	b0166//b1611//
EvgA-Phosphorylated_pos	b3278//b3335//b2609//b3314//b1745//b2231//b0484//b3026//b3277//b3461//b1882//b2486//b4439//b3356//b2371//
FNR-Fe_neg	b2421//b0598//b3171//b3609//b4195//b2206//b0765//b4058//b4265//b4354//b0335//b2393//b1189//b2712//b3528//b4075//b2964//b3971//b3912//b0450//b0598//b0613//b2079//b0352//b2732//b3227//b3432//b4076//b2630//b0728//b0945//b0602//b0998//b1902//b0151//b3961//b4316//b2838//b4439//b3410//b2671//b0334//b1732//b4036//b4313//b2723//b2588//b1260//b1735//b3942//b0124//b1674//b4033//b1207//b4254//b1597//b2529//b0398//b1497//b3317//b1476//b2280//b1102//b2278//b0723//b1655//b0896//b4239//b3757//b0928//b0311//b2310//b2717//b1857//b1988//b2718//b1398//b3091//b2365//b2579//b1588//b1301//b2234//b1781//b3543//b1160//b4102//b0572//b3008//b2762//b3481//b2911//b4071//b0880//b2312//b0383//b0178//b0190//b2277//b0782//b4392//b4097//b3669//b0063//b2728//b1322//b2579//b2852//b2308//b1608//b1042//b4062//b1531//b1733//b2923//b1038//b0125//b4506//b3863//b0191//
FNR-Fe_pos	b3774//b1260//b2481//b3571//b2608//b0972//b2368//b0344//b3332//b0729//b1669//b3213//b0684//b0337//b0389//b2240//b0154//b4319//b0887//b1531//b1299//b0776//b4289//b0587//b2904//b1518//b1036//b2497//b0721//b3565//b2488//b4072//b3864//b4062//b2980//b3708//b2241//b1022//b1900//b1622//b3207//b1622//b4095//b2927//b4079//b4075//b4197//b3771//b2469//b0400//b0166//b4009//b2068//b3008//b1388//b0957//b0112//b1113//b3609//b0351//b0957//b3441//b0111//b0396//b2306//b0031//b1516//b4397//b3571//b2152//b3759//b2508//b4160//b3769//b2609//b1387//b4035//b0621//b3081//b3542//b0241//b2508//b2802//b3543//b2800//b2422//b2703//b1395//b3394//b2156//b2805//b1779//b2976//b0311//b4003//b4138//b4003//b2201//b1006//b4075//b2406//b1006//b3609//b3092//b1006//b1395//b0583//b1512//b0077//b2911//b2976//b4118//b0352//b3478//b3331//b1859//b1883//b3925//b0557//b1891//b1797//b1024//b0153//b2729//b3212//b1205//b2841//b3408//b0429//b4311//b1220//b3091//b3036//b2009//b3968//b2758//b4401//b3008//b3870//b2143//b2800//b3456//b0812//b4167//b1706//b0037//b4008//b1301//b2552//b2311//b1519//b1182//b1500//b1683//b4007//b3049//b2205//b2916//b0903//b1851//b2470//b3408//b2731//b4092//b3260//b3531//b2715//b1040//b2486//b3449//b1548//b3425//b2805//b4172//b3939//b1384//b0384//b1658//b2759//b0606//b4213//b1681//b0384//b2279//b2194//b0864//b0179//b0931//b4111//b1517//b3451//b3571//b0814//b3133//b2415//b3026//b0044//b1009//b3005//b4003//b2241//b0931//
FhlA-Formate_pos	b3958//b3831//b1673//b3455//b2201//b3477//b2107//b0907//b1501//b0221//b3313//b4406//b3454//b3123//b0450//b2156//b2727//b0880//b3904//b3168//b0411//b3564//b1680//b1761//b1476//b0621//b0896//b0062//b3409//b2868//
FucR-L-fuculose-1-phosphate_pos	b1892//b2163//b1528//b3670//b1531//b1780//b0033//
Fur-Fe2+_neg	b3599//b1531//b2503//b3509//b0441//b4167//efeU_2//b0343//b1062//b1182//b2597//b0201//b2367//b3869//b0782//b2975//b0934//b1988//b0189//b1734//b3927//b3938//b1062//b4151//b2868//b3544//b3971//b1227//b2243//b0166//b2078//b0618//b1338//b3330//b4264//b2723//b4131//b1276//b2723//b3533//b3927//b3721//b0727//b4670//b2281//b2666//b2211//b2662//b2607//b2508//b0765//b4209//b3005//b2912//b3925//b2731//b4072//b1023//b4382//b0722//b2571//b0595//b0936//b3906//b1887//b1037//b1102//b1516//b1385//b2288//b4006//b3006//b4431//b1379//b3416//b3604//b2284//b0367//b3168//b3404//b1735//b3707//b1132//b1301//b1673//b3722//b3508//b1387//b3403//b2497//b1654//b0167//b1531//b1620//b2373//b2076//b4106//b0106//b0463//b2280//b0400//b4079//b1131//b2093//b1616//b4320//b0431//b0764//b3072//b4067//b4293//b3926//b0168//b0814//ilvG_1//b2583//b1611//b3392//b0346//b2416//b1499//b3806//b3569//b3430//
Fur-Fe2+_pos	b4663//b2212//b0349//b3600//b0365//b0330//b3863//b3430//b2591//b4393//b0366//b1589//b3167//b1900//b2417//b0352//b2559//b1641//b0889//b2722//b2370//b2291//b1130//b0411//b0889//
Fur-Mn2+_neg	b3165//b4670//b0112//b0125//b3451//b4324//b2203//b3260//b2287//b1102//b4382//b4321//b0451//b1263//b4133//b3726//b4314//b3670//b2608//b4076//b2284//b0111//b2490//b1920//b0389//b2509//b2913//b2529//b2171//b2285//b2666//b2280//b3438//b4008//b4013//b3609//b3036//b3212//b1205//b3368//b0039//b0411//b4067//b0041//b2482//b2963//b2485//b4159//b0368//b3115//b4241//b3709//b4393//b1265//b2488//b1679//b4468//b0776//b4511//b1212//b2991//b1704//b2903//b1297//b3957//b3414//b4095//b3452//b2488//b4384//b1022//b2866//b1735//b0775//b2212//b2313//b0346//b4105//b2092//b0778//b1922//b1591//b0156//b3213//b1395//b0592//b1781//b1706//b1615//b1881//b1674//sroD//b3026//b3333//b2609//b2669//b3169//b2415//b0338//b2464//b3957//b2483//b4063//b0978//b1680//b4194//b1040//b3425//b1684//b3571//b2311//b1620//b1016//b3311//b3854//b1113//b1780//b0199//b3037//b2718//b1621//b2674//b1798//b2150//
Fur-Mn2+_pos	b2488//b4009//b3123//b2415//b2606//b4468//b3831//b0724//b0863//b2156//b0180//b3757//b4322//b3757//b2591//b1276//b3368//b2727//b0979//b4153//b3409//b3321//b2143//b2993//b4699//
GlcC-Acetate_neg	b3230//
GlcC-Acetate_pos	b2290//b3773//b3356//b2661//b1798//b1857//
GlcC-Glycolate_neg	b1621//
GlcC-Glycolate_pos	b0110//b2799//b0972//b4104//b0570//b1222//
GlrR-Pasp56_pos	b4267//
IclR-pyruvate_neg	b4320//b3781//b4037//b3452//
IdnR-5-ketogluconate_neg	b3091//b1101//b3926//
IdnR-5-ketogluconate_pos	b2213//b0044//b3721//b1298//b2372//
IdnR-Idonate_neg	b2341//b2150//b3165//
IdnR-Idonate_pos	b1733//b2195//b2601//b3241//b1129//
IlvY-2-acetolactate_neg	b2201//
IlvY-2-acetolactate_pos	b1902//
IlvY-Alfa-acetohydroxybutirate_neg	b0896//
IlvY-Alfa-acetohydroxybutirate_pos	b0204//
IscR-2Fe_neg	b3168//b4290//b2903//b0182//b3604//b4024//b1891//b0727//b4172//b3266//b3319//b0333//b0221//b4567//b0880//b1515//b0043//b2215//b4076//b3773//b1885//b0400//b0339//b0378//b4010//b3165//b3327//b0123//b2373//b1516//
IscR-2Fe_pos	b1385//b2758//b1021//b0463//b3325//b2029//b2731//b0774//b3611//b2283//b2195//
LldR-L-lactate_neg	b2660//b1224//b2287//
LldR-L-lactate_pos	b0953//b3530//b2308//
Lrp-Leucine_neg	b0592//b4671//b3869//b1379//b1743//efeU_2//b3036//b2712//b2962//b1023//b2290//b1015//b4174//b2838//b0726//b3941//b3904//b0197//b2927//b0895//b0615//b2799//b2278//b2077//b0178//b4265//b0078//b1846//b1858//b2085//b2838//b2150//b0515//b1888//b4314//b2311//b0756//b3530//b2078//b3318//b2937//b3326//b0931//b3415//b2729//b4104//b0734//b3864//b0340//b1681//b0039//b2601//b2729//b0754//b0389//b4030//b0583//b4314//b3167//b0764//b3544//b2553//b4002//b2201//b4138//b4015//b3276//b0615//b0591//b2868//b4095//b1020//b3671//b3321//b1113//
Lrp-Leucine_pos	b0575//b3429//b1852//b3276//b0177//b0805//b0109//b0862//b2424//b4599//b4072//b4202//b0589//b4010//b3902//b2716//b1672//b3603//b1611//b1706//b4153//b0574//b2926//b3603//b1589//b2993//b0585//b0077//b4138//b0199//b1391//b3828//b0757//b3617//b2713//
LsrR_neg	b4197//b0584//b3274//b3166//b3394//b2152//b2763//b2662//b4316//
MalT-ADP-Maltotriose_pos	b0775//b1323//b0124//b1713//b4139//b3416//b0589//b0613//b2392//b4151//
MalT-Maltotriose-ATP_pos	b2868//b1818//b1682//b4014//b4169//b2430//b0378//b3671//b1982//b3616//
MelR-Melibiose_neg	b2800//b2756//b3781//
MelR-Melibiose_pos	b4153//b0515//b3721//
MetJ-S-adenosylmethionine_neg	b3038//b2490//b0820//b4170//b0314//b2194//b3404//b1429//b3564//b1397//b2503//b0585//b0350//b3237//b0759//
MetR-L-homocysteine_neg	b3756//b3036//
MetR-L-homocysteine_pos	b0221//b1889//b1587//b4310//
MhpR-3-DHPP_pos	b3359//b4098//b0153//b0201//b1501//b3070//
MhpR-3HPP_pos	b3207//b0353//b4384//b0827//b4426//b1389//
MntR-Cd2+_neg	b4392//b2423//b3750//b2979//
MntR-Cd2+_pos	b2760//
ModE-MoO42-_neg	b4401//b4376//b0346//b2979//b1300//b2206//b2912//b0889//b0113//b2077//b4040//b1970//b4309//b4637//b0614//
ModE-MoO42-_pos	b0080//b1851//b4101//b3432//b0190//b3771//b1518//b1002//b3356//b4233//b4036//b3431//b1616//b3327//b1212//b1900//b1670//b3759//b0975//b2726//b2751//b4010//b4417//b3601//b0727//b3327//b4015//b1746//b2617//b0062//b1011//
NarL-Phosphorylated_neg	b3207//b3356//b1743//b3272//b1011//b3038//b3666//b3758//b0978//b2287//b2557//b2310//b4032//b1597//b3829//b0181//b2469//b2552//b1016//b1588//b0812//b2213//b4506//b2310//b0430//b2311//b4058//b3117//b2674//b3455//b3266//b0970//b0432//b3449//b1858//b2715//b1704//b1858//b2232//b1209//b1706//b3752//b0040//b4326//b3752//b3969//b4441//b4070//b1287//b3242//b2365//b0038//b2313//b3077//b0118//b0180//b3277//b2938//b1209//b4417//b4376//b2196//b2607//b1537//b2755//b2938//b4030//b4201//b4035//b3123//b2977//b3959//b3241//b0591//b4238//b3227//b4671//b3095//b1746//b0583//b2759//b1814//b2706//b3518//b3006//b3460//
NarL-Phosphorylated_pos	b3460//b3312//b4034//b1672//b2290//b1540//b2726//b4002//b1988//b3469//b3359//b0125//b3588//b4599//b3404//b3357//b4074//b4314//b2282//b1039//b2407//b0191//b0734//b3356//b2614//b1482//b3405//b3214//b3530//b2609//b2374//b1245//b1921//b3728//b0378//b0461//b0826//b1024//b1131//b3830//b1982//b2818//b3939//b3770//b0763//b3243//
NarP-Phosphorylated_neg	b3116//b3265//b0606//b0820//b3161//b1532//b1241//b3241//b1922//b2868//b1516//b4506//b1748//b3315//b0776//b0352//b0622//b0340//b1535//b0756//b3035//b3615//b3367//b2976//b0861//b4167//b3395//b2280//b0330//b3905//b2063//b1501//b0116//
NarP-Phosphorylated_pos	b4200//b2841//b1207//b4014//b3172//b2553//b3327//b3569//b0429//b3968//b1988//b2282//b0123//b0862//b3451//b1395//b4451//b2925//sroD//sroD//b2706//b0313//b2366//b2211//b3509//b3771//b2997//b1397//b1588//b0201//b1113//b3460//
NhaR-Na+_pos	b1390//b1500//b2607//b0564//b4202//
NikR-Cd2+_neg	b0998//b2280//b2529//b3394//b0337//b1127//
NikR-Co2+_neg	b3908//b1738//b1745//b2717//b1190//b1779//
NikR-Cu2+_neg	b3543//b0589//b4173//b1210//b4237//b3671//
NikR-Ni2+_neg	b0063//b2606//b2722//b2597//b4669//b1037//
NikR-Zn2+_neg	b2606//b2106//b1015//b2584//b2342//b2704//
NrdR-ATP_neg	b0782//b2470//b1902//b2204//b3725//b0873//b4039//b2754//b2718//
NrdR-Zn2+_neg	b0972//b0598//b3213//b4451//b0384//b0441//b2074//b4265//b1590//
NrdR-dATP_neg	b1622//b2588//b0515//b4009//b3272//b2716//b0782//b2720//b2151//
NsrR-2Fe_neg	b2666//b4070//b1851//b0574//b4399//b3315//b0043//b3969//b3610//b4100//b4118//b0036//b2367//b0615//b4239//b2713//b1008//b2660//b0727//b3430//b3409//b2713//b0758//b1323//b0352//b2911//b0041//b1415//b4200//b2221//b0564//b2923//b2911//b2242//b0201//b2203//b3324//b3113//b0783//b0933//b4209//b0201//b4195//b4292//b3774//b2926//b2297//b2488//b3904//b0553//b1221//b2706//b2290//b1015//b3359//b3723//b3758//b0517//b0180//b2421//b1674//b3414//b2485//b4321//b0929//b1512//b4355//b4160//b0679//b0333//b1024//b2818//b3670//
PhoB-Phosphorylated_neg	b3314//b3326//b4123//b2727//b2868//b1127//b1588//b3265//b0348//b0063//b0178//b0161//b3214//
PhoB-Phosphorylated_pos	b3476//b3331//b1679//b3934//b3135//b2721//b2674//b4239//b3038//b1006//b3518//b2916//b4288//b2760//b4441//b4367//b1588//b2306//b4119//b1907//b2841//b2224//b2281//b2943//b3408//b2662//b1302//b2764//b1714//b2500//b4450//b3511//b1252//b3333//b0314//b4450//b2711//b2204//b2095//b1733//b2661//b3478//b0241//b3970//b3221//b2591//b4291//b0587//b1654//b2283//b1670//b4198//b1547//
PhoP-Phosphorylated_neg	b0684//b0166//b3423//b2147//b3428//b3912//b1112//b0199//b0338//b0907//b1682//
PhoP-Phosphorylated_pos	b3569//b1390//b0204//b1717//b3599//b3025//b1482//b4014//b1244//b0784//b3005//b0755//b1296//b2372//b3169//b1336//phnE_2//b1641//b2068//b1882//b3091//b4242//b3135//b0896//b3961//b1212//b0678//b3938//b3757//b0934//b3332//b4198//b2573//b0733//b2393//b4129//b2712//b4381//b3426//b2580//b3456//b1658//b1674//b2312//b0864//b4242//b3331//b1220//b1885//
PrpR-2-methylcitrate_neg	b3457//
PrpR-2-methylcitrate_pos	b0974//b4063//b2482//b0044//
PurR-Guanine_neg	b2965//b1655//b3364//b0523//b3707//b3332//b4266//b3212//b3116//b3669//b4200//b2205//b3327//b1338//b0681//b3530//b3213//b3237//b3726//b0390//b0167//b0615//b0461//b3934//b0377//b1407//b0463//b1039//b0460//b1818//b2215//b1131//b0192//b0184//
PurR-Hypoxanthine_neg	b3357//b4468//b4124//b2751//b1905//b3409//b0997//b0353//b1656//b2366//b4705//b2417//b2742//b2213//b1591//b2913//b0118//b0566//b4316//b4354//b1501//b4401//b3213//b2147//b2977//b3748//b1476//b1805//b2996//b0314//b0368//b0977//b4159//b4451//
QseB-Phosphorylated_pos	b1338//b3568//b0774//b1324//
RhaR-L-rhamnose_pos	b1476//b0571//
RhaS-L-rhamnose_pos	b1476//b2287//b2552//
RstA-Phosphorylated_neg	b3781//b4174//b1548//b1511//b0341//
RstA-Phosphorylated_pos	b3334//b0106//b3829//b0202//b1421//
SoxR-2Fe_neg	b4174//
SoxR-2Fe_pos	b4124//b0934//b2091//
TorR-Phosphorylated_neg	b3356//
TorR-Phosphorylated_pos	b1020//b2609//b3276//b0841//b0734//b2590//b0978//b2663//b0345//
TrpR-Tryptophan_neg	b3605//b3224//b2727//b2754//b0400//b2957//b0197//b1262//b1391//b1746//b4175//b1429//
TyrR-L-tryptophan_neg	b1260//b4151//b2155//b0727//b0118//b2407//b3326//b1588//b0343//b3116//b0348//b2717//
TyrR-L-tryptophan_pos	b0931//b3261//b2147//
TyrR-Phenylalanine_neg	b0042//b0152//b2961//b2482//b3868//b3853//b4384//b1679//b4264//b2976//b1887//b2840//
TyrR-Phenylalanine_pos	b3172//b3853//b2804//
TyrR-Tyrosine_neg	b4398//b3854//b2373//b3725//b2617//b3588//b0204//b3403//b2589//b4006//b4320//b3530//
TyrR-Tyrosine_pos	b2203//b3934//b0841//
UhpA-Phosphorylated_pos	b1888//
XapR-xanthosine_pos	b0080//b2485//
XylR-Xylose_pos	b1798//b1021//b1846//b2077//b4233//b3757//
ZntR-Cd2+_pos	b0622//
ZntR-Hg_pos	b2758//
ZntR-Zn2+_pos	b3404//
ZraR-Phosphorylated_pos	b2197//b3450//b2094//
Zur-Zn2+_neg	b0043//b1322//b1734//b2614//b2750//b3357//
