#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b2092//b3438//
CRP-cAMP_pos	b3072//b2580//b2364//b1852//b3771//b3460//b4002//b3528//b2957//b2676//b3405//b0759//b4151//b3493//b2867//b3959//b1850//b2421//b0311//b2375//b3333//b4702//b1265//b2607//b0584//b3758//b0349//b3568//b1407//b1220//b2492//b3700//b2201//b3318//b3225//b0622//b3701//b4293//b2488//b4100//b0080//b0338//b0979//b2702//b3902//b1131//b4151//b1190//b1501//b0240//b2802//b3170//b0553//b0112//b4313//b2535//b2711//b1590//b2365//b2926//b0598//b3852//b2487//b2583//b2742//b4384//b1407//b1324//b0463//b1921//b0726//b4354//b1883//b0450//b4124//b3164//b4240//b0339//b1732//b2717//b0331//b4058//b4159//b2597//b3829//b3165//b4203//b0038//b3451//b1007//b1748//b0733//b1263//b2607//b1737//b3123//b0431//b3410//b1513//b1516//b4321//b2232//b2482//b1476//b3049//b0199//b4037//b1921//b0190//b4118//b0754//b2163//b1733//b3325//b1512//b2199//b3212//b1881//b4040//b0929//b2417//b3333//b4172//b0776//b4567//b2079//b4511//b0331//b2281//b1706//b1658//b1474//b4172//b1132//b3395//ilvG_1//b3968//b2278//b2285//b3315//b4242//b2704//b3036//b2482//b1246//b2943//b0166//b0034//b1761//b2231//b1111//b3164//b1260//b3568//b0997//b0683//b3727//b3223//b1038//b3461//b2729//b1609//b3533//b0338//b4599//b2995//b2707//b1672//b1492//b3543//b1296//b2570//b4506//b2904//b3457//b3038//b1482//b4381//b2278//b0757//b2285//b0678//b4105//b2964//b3864//b4153//b0754//b2818//b0929//b1892//b3870//b1301//b0336//b2764//b0978//b2937//b1743//b2597//b3574//b3266//b4102//b2312//b3077//b4010//b3864//b2659//b2760//b1272//b0929//b1421//b0334//b3438//b1272//b0350//b1205//b0620//b4008//b3317//b3273//b0933//b2212//b2927//b0338//b0181//b0330//b0777//b4268//b4354//b4006//b4073//b2661//b3511//b3123//b4203//b4093//b2674//b3461//b0344//b3037//b4073//b1243//b0191//b0042//b3544//b2804//b2406//b4393//b0197//b4321//b0727//b1714//b3845//b3672//b3668//b0041//b1681//b4450//b4209//b4159//b4187//b2155//b2308//b4254//b4010//b1796//b1512//b1886//b1220//b3392//b2149//b1296//b0584//b4119//b3132//b2195//b0353//b4400//b3265//b1888//b0335//b2232//b0722//b1038//b0805//b0724//b3460//b1039//b1743//b1190//b1397//b2866//b1736//b0775//b1593//b2344//b1023//b0605//b4406//b0378//b2481//b0384//b0616//b4007//b3700//b1881//b0820//b3456//b3008//b2414//b3829//b1745//b1336//b4018//b0933//efeU_2//b1516//b0313//b3441//b1548//b0115//b1717//b2092//b4062//b0997//b4005//b2469//b2987//b1043//b2852//b4239//b2370//b3072//b0754//b0756//b2282//b1226//b0957//b1006//b1512//b1622//b1393//b3008//b4637//b3418//b0975//b3905//b0931//b2803//b2659//b3671//b3321//b2287//b1252//b3325//b2095//b1429//b1673//b1530//b1062//b0202//b0593//b1022//b0758//b3431//b0935//b4111//b3601//b4599//b2152//b2994//b0594//b0907//b3334//b0311//b4133//b3828//b4118//b0781//b0377//b2417//b3222//b1704//b1112//b3405//b3404//b4079//b4290//b3413//b4015//b1497//b2152//b3127//b1656//b2801//b0116//b2717//b0109//b0571//b1734//b0383//b3311//b3565//b0812//b4034//b3171//b3231//b0785//b1537//b3469//b0997//b2707//b3025//b3409//b0515//b1256//b0034//b1012//b3518//b2203//b3327//b0432//b3617//b1515//b2063//b2706//b3403//b0296//b3324//b0681//
ChbR-Monoacetylchitobiose-6P_neg	b0975//b2341//b3456//b0048//b1247//b4132//
ChbR-Monoacetylchitobiose-6P_pos	b0977//b0886//b0061//b4468//b2710//b1680//
CpxR-Phosphorylated_neg	b0953//b1736//b4438//b0399//b3212//b2712//b3125//b3863//ilvG_1//b0031//b4094//b0570//b2476//b2961//b0205//b2962//b3567//b1851//b2559//b4152//b1654//b2803//b2980//b3903//
CpxR-Phosphorylated_pos	b0368//b3006//b3453//b0970//b0591//b3829//b0777//b4471//b3404//b0207//b1669//b0161//b2279//b3774//b4131//b2500//b3758//b3925//b2553//b3666//b0758//b2150//b3528//b3429//b3959//b1129//b2490//b4174//b4159//b3092//b0605//b4062//b0937//b2243//b0341//b1733//b0861//b3331//b0202//b3277//b4291//b1902//b1719//b4076//b0411//
CreB-Phosphorylated_neg	b0043//b1394//b2232//
CreB-Phosphorylated_pos	b4289//b2213//b4196//b2156//b3096//b3314//
CueR-Ag_neg	b1500//b3753//b3528//b4059//b3214//
CueR-Ag_pos	b3429//b2559//
CueR-Cu+_neg	b0781//b3722//b1901//b4202//b2923//
CueR-Cu+_pos	b2312//b1714//
CuerR-Au_neg	b2913//b3236//b4152//b1006//b0598//
CuerR-Au_pos	b3403//b3566//
CusR-Pasp_pos	b3359//b1210//b3752//b2980//b0785//b3851//b1396//b1641//b1780//b2963//b2063//b2673//
CynR-Cyanate_neg	b3957//
CynR-Cyanate_pos	b3670//b0886//b1735//
CysB-N-acetyl-L-serine_neg	b2196//b4238//b4035//b1886//b3260//b2094//b2074//
CysB-N-acetyl-L-serine_pos	b3608//b3428//b1297//b2424//b2407//b4213//b2528//b1588//b3672//b0384//b1850//b0598//b3272//b1182//b3543//b4502//b3941//b3124//b0593//b1190//b1398//b1015//b3006//
CysB-O-acetyl-L-serine_neg	b3165//b2757//b4438//b0724//b2483//b1010//b3531//
CysB-O-acetyl-L-serine_pos	b2840//b0862//b3049//b3461//b4249//b3113//b2206//b3418//b1212//b1256//b3076//b3276//b2760//b4702//b2492//b0180//b0585//b2754//b0441//b2093//b4013//b1287//b2852//b2552//
DcuR-Phosphorylated_pos	b1023//b2609//b1904//ilvG_2//b4438//b2916//b3222//b2282//b1387//
DnaA-ATP_neg	b2153//b2280//b3854//ilvG_1//b4069//b0774//b1265//b4200//b4096//b3958//b0571//
DnaA-ATP_pos	b2276//b2965//b0774//b0118//b0681//b1734//b3667//
DpiA-Pasp_neg	b1015//
DpiA-Pasp_pos	b4153//b4289//b3327//b3669//b1243//b1891//b4095//b4406//b4169//b2800//
DsdC-D-serine_neg	b4426//
DsdC-D-serine_pos	b3830//b0403//
EvgA-Phosphorylated_pos	b0675//b0573//b4159//b2309//b0724//b2078//b1886//b1891//b2484//b3541//b2676//b0201//b0205//b2078//b1482//
FNR-Fe_neg	b1387//b0400//b3393//b2591//b0429//b0722//b3057//b1921//b1334//b1497//b2579//b0827//b2278//b3212//b2296//b0112//b2206//b2717//b1389//b2630//b1846//b1221//b1921//b1518//b3456//b0758//b3057//b1207//b3315//b3212//b2762//b0592//b3759//b4213//b1988//b1743//b4287//b1885//b0202//b1246//b3957//b0588//b2718//b2755//b1733//b0812//b1062//b3424//b3365//b3225//b2755//b2236//b0621//b4400//b3025//b1260//b2341//b1264//b3428//b3521//b2423//b4438//b2732//b3113//b3566//b0557//b0896//b2469//b1988//b1920//b0586//b1528//b3113//b1036//b3766//b3328//b2063//b1904//b1891//b1532//b1797//b1263//b2722//b1385//b2092//b0432//b4092//b3037//b3329//b3781//b1227//b2487//b1038//b1590//b2553//b2991//b2990//b2150//b2207//b0344//b0031//b1547//b1262//b2288//b4431//b2306//b3565//b0167//b0198//b2962//b2573//b1261//b3773//b0827//b3092//b0553//b2911//b4101//b2660//b2076//
FNR-Fe_pos	b0153//b3367//b1226//b1136//b2666//b1136//b1337//b1734//b2202//b0723//b4035//b2063//b3588//b1782//b4242//b1817//b2485//b1891//b2486//b2530//b2759//b0077//b4397//b2281//b3261//b2976//b0720//b2107//b0934//b0557//b3092//b4174//b1211//b3600//b0873//b2676//b3260//b0781//b0313//b0619//b0041//b4567//b3904//b0032//b4070//b3261//b2840//b1671//b4014//b1189//b0887//b3610//b1512//b0116//b3207//b0365//b4240//b1716//b0678//b1393//b0390//b3417//b3750//b0184//b3237//b1655//b2423//b0805//b3672//b1540//b1970//b1970//b0726//b2155//b0178//b1261//b0033//b1395//b4172//b0123//b0613//b0591//b4313//b3959//b3852//b0997//b2312//b2213//b1265//b2280//b4035//b4267//b0728//b3319//b3528//b0615//b0973//b4451//b3221//b2224//b0959//b0945//b4291//b2107//b1674//b0997//b0043//b3171//b1407//b4241//b4392//b3091//b2975//b2276//b2719//b4314//b0973//b4096//b2732//b1715//b0573//b1907//b2676//b3668//b0463//b3169//b2417//b0341//b2614//b1513//b2728//b4068//b0202//b2719//b1225//b3241//b3479//b1716//b0338//b4133//b0895//b2916//b1859//b1398//b3317//b3942//b2197//ilvG_1//b3359//b1718//b3429//b4511//b4094//b0977//b4016//b2207//b1513//b4068//b4069//b2465//b3934//b0764//b3666//b2093//b3452//b0557//b3864//b1499//b4092//b4151//b4092//b4159//b0038//b1252//b2608//b3927//b2867//b1132//b1528//b1714//b1023//b0934//b1743//b1109//b2912//b1247//b0590//b4005//b3441//b0972//b3481//b3726//b4063//b3911//b1395//b2281//b4111//b3927//b3615//b0934//b1589//b1797//
FhlA-Formate_pos	b0339//b1734//b4398//b3324//b0974//b3588//b4006//b3320//b2552//b4309//b3829//b2310//b3423//b2703//b1038//b1260//b2243//b1499//b1881//b1901//b1338//b1587//b1261//phnE_2//b2278//b2600//b1007//b1384//b0933//b3006//
FucR-L-fuculose-1-phosphate_pos	b4291//b0343//b0339//b4213//b0201//b4194//b0678//
Fur-Fe2+_neg	b1814//b4115//b3852//b3275//b3393//b2476//b1398//b1006//b0861//b2663//b2231//b2838//b4030//b3006//b0273//b3458//b2866//sroD//b0389//b4054//b4131//b0678//b0682//b2671//b1208//b2530//b0154//b4118//b2719//b3325//b1220//b0168//b2009//b2715//b1024//b0566//b3458//b0895//b3829//b3430//b2756//b0411//b1337//b0351//b3417//b4376//b1669//b2490//b0615//b3167//b3393//b1209//b1040//b4203//b2491//b1892//b4177//b3772//b0586//b0338//b2222//b3314//b0241//b3566//b3168//b2076//b2284//b0727//b2673//b3166//b2370//b3960//b2927//b2580//b2707//b0819//b2630//b1390//b3416//b2310//b4321//b3318//b3722//b4037//b2726//b1713//b1514//b2290//b0180//b2702//b3277//b4075//b4195//b2155//b2705//b0335//b3610//b1744//b3750//b3394//b3859//b2841//b1987//b4202//b2977//b2962//b3749//b1779//b1244//b1223//b1036//b1043//b2198//b0109//b4073//b0384//b2147//b3124//b4104//b1891//b2371//b1102//b1683//b1246//
Fur-Fe2+_pos	b2366//b2469//b0334//b1858//b1421//b1907//b3772//b2560//b0430//b3132//b2727//b2868//b3316//b1818//b1008//b2234//b3722//b1298//b3241//b0116//b3450//b3213//b2094//b2911//b1882//
Fur-Mn2+_neg	b4315//b4000//b3418//b1907//b4699//b4599//b1737//b1817//b2912//b0107//b3541//b2997//b2711//b4187//b2609//b1889//b3231//b3454//b0365//b3938//b2630//b1021//b2673//b1797//b4311//b3221//b0936//b2469//b1737//b1530//b2961//b1738//b2414//b3404//b0571//b1732//b3518//b1920//b3368//b0573//b0873//b3392//b0352//b4399//b3669//b1222//b0313//b1475//b0399//b0759//b4392//b3168//b1256//b3207//b3926//b2597//b4439//b3571//b0889//b3831//b1819//b0774//b1597//b2957//b0904//b2912//b1189//b2979//b3564//b1654//b3169//b2674//b4092//b1336//b4450//b4030//b1038//b3572//b3518//b1262//b0240//b0062//b1620//b1819//b4099//b3749//b0038//b2221//b0678//b0591//b3969//b1746//b3957//b1683//b3118//b4102//b2702//b0151//b1613//b3574//b0296//b4174//b3416//b0403//b3272//b4416//b4032//b4097//b3260//b1038//b4024//b3035//b1904//b1297//b1324//b2075//b3961//b3124//b1737//b2732//b1335//b3404//b2707//b4663//
Fur-Mn2+_pos	b1658//b3672//b2373//b4323//b0721//b1846//b2961//b3070//b4004//b0678//b2762//b1591//b0113//b2277//b1889//b2580//b1244//b3912//b4567//b2912//b3831//b3335//b1719//b3469//b3851//
GlcC-Acetate_neg	b2287//
GlcC-Acetate_pos	b3132//b3332//b3666//b3430//b4169//b1335//
GlcC-Glycolate_neg	b3723//
GlcC-Glycolate_pos	b0111//b3806//b4007//b4054//b3723//b2503//
GlrR-Pasp56_pos	b3748//
IclR-pyruvate_neg	b4319//b0862//b3025//b1321//
IdnR-5-ketogluconate_neg	b3405//b1036//b0593//
IdnR-5-ketogluconate_pos	b3751//b2487//b1275//b1497//b1287//
IdnR-Idonate_neg	b1023//b3904//b2286//
IdnR-Idonate_pos	b3392//b0862//b1680//b3758//b2148//
IlvY-2-acetolactate_neg	b2278//
IlvY-2-acetolactate_pos	b3432//
IlvY-Alfa-acetohydroxybutirate_neg	b3393//
IlvY-Alfa-acetohydroxybutirate_pos	b0887//
IscR-2Fe_neg	b3324//b0181//b0166//b4133//b0594//b0904//b0167//b4151//b3942//b3410//b3403//b1245//b3521//b1062//b0874//b4040//b2758//b2487//b0734//b2297//b2149//b3565//b2498//b2365//b2630//b4671//b0814//b2498//b1246//b2195//
IscR-2Fe_pos	b3320//b2280//b2697//b1501//b2609//b2287//b0596//b2310//b1718//b1388//b0166//
LldR-L-lactate_neg	b3008//b1658//b0199//
LldR-L-lactate_pos	b0039//b1608//b1846//
Lrp-Leucine_neg	b0995//b0384//b3855//b1042//b2756//b0617//b4392//b0204//b0515//b0721//b0403//b1531//b1922//b3314//b3335//b0864//b2416//b1531//b4032//b1394//b4115//b3508//b1021//b1415//b1015//b2663//b0755//b3450//b1590//b1043//b3414//b1391//b1798//b0517//b1588//b1891//b3242//b2802//b3006//b1006//b0557//b1041//b3902//b2867//b1684//b2465//b3118//b1388//b2393//b3025//b2491//b3541//b0976//b0616//b0784//b3413//b2406//b0933//b4240//b3611//b2713//b3330//b2498//b0970//b4599//b2279//b1713//b3509//b3317//b1597//b1511//b2631//b1537//b4669//b0586//
Lrp-Leucine_pos	b2342//b3568//b0338//b4311//b2367//b4118//b0114//b3571//b0343//b4213//b1814//b0040//b4119//b1024//b0586//b0348//b1858//b3274//b1684//b1515//b0756//b0774//b3365//b3314//b1245//b1109//b2156//b3096//b3568//b1260//b0618//b3368//b4264//b3532//b3432//
LsrR_neg	b2207//b1039//b3511//b4406//b4506//b4098//b1882//b3426//b4670//
MalT-ADP-Maltotriose_pos	b3477//b0389//b1612//b4289//b2312//b0366//b0349//b3328//b4321//b3542//
MalT-Maltotriose-ATP_pos	b1322//b2666//b2223//b0776//b2375//b1429//b1548//b0754//b3409//b4120//
MelR-Melibiose_neg	b4118//b3049//b0903//
MelR-Melibiose_pos	b1252//b0341//b0679//
MetJ-S-adenosylmethionine_neg	b3429//b2492//b2204//b0980//b3521//b4209//b1127//b2297//b0063//b1826//b2979//b3518//b4267//b4254//b0156//
MetR-L-homocysteine_neg	b2509//b3118//
MetR-L-homocysteine_pos	b2078//b1810//b3542//b3272//
MhpR-3-DHPP_pos	b1039//b2491//b2372//b1511//b2903//b3906//
MhpR-3HPP_pos	b4355//b4010//b4438//b1611//b2342//b1672//
MntR-Cd2+_neg	b2838//b2393//b1223//b4123//
MntR-Cd2+_pos	b4153//
ModE-MoO42-_neg	b2366//b2221//b2709//b1888//b3611//b4398//b4039//b4018//b1679//b2208//b4160//b0598//sroD//b2308//b2925//
ModE-MoO42-_pos	b2600//b1641//b4101//b1222//b1275//b3617//b3478//b3831//b4567//b0312//b1611//b4168//b2076//b2221//b3751//b3521//b4101//b3479//b4076//b2092//b4441//b1781//b2234//b3332//b4249//b3772//b1732//b1521//b2965//b3531//b4322//
NarL-Phosphorylated_neg	b3127//b3454//b2235//b1782//b4153//b1852//b4153//b0602//b1415//b2231//b3414//b2725//b0168//b1015//b2957//b1616//b0107//b1609//b2606//b3070//b3605//b1300//b4174//b3700//b0152//b3927//b0343//b4036//b3118//b0199//b1226//b2937//b0782//b2311//b0683//b2374//b3278//b4187//b2994//b0863//b3426//b0620//b1220//b3272//b2425//b0763//b2499//b2476//b0728//b2393//b0970//b4392//b3564//b2589//b2756//b2415//b2758//b1548//b4315//b1205//b0340//b2508//b0107//b1301//b1324//b1407//b4019//b2221//b4241//b2750//b0523//b1226//b1546//b2152//b0080//b0959//b1322//b4393//b0064//b3123//b4118//b0774//b2202//b4154//b0908//b3117//
NarL-Phosphorylated_pos	b1016//b4154//b2490//b0585//b0874//b1886//b1622//b3588//b0675//b0861//b0933//b3072//b1679//b0192//b2608//b3278//b1501//b4009//b4120//b0677//b0618//b3781//b3724//b3830//b0043//b3521//b0573//b4202//b2224//b1493//b4441//b4393//b2731//b3126//b2588//b0721//b1430//b1024//b2529//yegZ//b1973//b2579//b4311//b3588//b3751//b2659//
NarP-Phosphorylated_neg	b4169//b2726//b2476//b2417//b3005//b0365//b1041//b2758//b2430//b3752//b2662//b4092//b0587//b4036//b2171//b1715//b1719//b0756//b4106//b1023//b4416//b3912//b1970//b2661//b4124//b2371//b2224//b0675//b0441//b2608//b0894//b4098//b0403//
NarP-Phosphorylated_pos	b4468//b0296//b1212//b1706//b1036//b0116//b1302//b3870//b2366//b1818//b1851//b4318//b1608//b3364//b2742//b1907//b1130//b3321//b3430//b4287//b2341//b0221//b3237//b3126//b4289//b3115//b3864//b2107//b0972//b3324//b4511//b3236//
NhaR-Na+_pos	b3161//b0591//b1397//b0180//b1587//
NikR-Cd2+_neg	b1590//sroD//b1528//b2499//b0778//b1519//
NikR-Co2+_neg	b0903//b1212//b2281//b2852//b2199//b2465//
NikR-Cu2+_neg	b0177//b2276//b0887//b0776//b2927//b3455//
NikR-Ni2+_neg	b3005//b4249//b0201//b2423//b2965//b2211//
NikR-Zn2+_neg	b3903//b0903//b1684//b1220//b1781//b2465//
NrdR-ATP_neg	b2147//b1275//b2727//b2068//b1616//b1246//b0440//b2489//b3364//
NrdR-Zn2+_neg	b2708//b0805//b0112//b1387//b1973//b2584//b4169//b2838//b3317//
NrdR-dATP_neg	b3568//b2742//b1334//b1407//b2507//b4075//b3509//b4376//b1379//
NsrR-2Fe_neg	b1010//b1597//b3904//b2802//b4058//b1002//b3853//b1892//b2509//b1892//b1127//b4100//b0675//b0585//b2093//b0460//b2194//b4104//b2530//b0111//b0197//b2760//b3260//b3277//b0590//b4249//b2937//b0038//b4125//b4175//b4074//b0463//b0557//b3456//b1039//b1010//b2724//b3521//b0675//b1654//b1810//b2927//b4122//b1190//b4131//b3769//b0113//b4063//b1889//b3774//b0756//b2903//b4104//b2912//b1038//b0596//b4007//b1616//b0192//b4511//b2077//b3132//b0615//b2904//b0179//b2296//b4173//b3756//b4138//b3617//b4014//b4123//b1656//
PhoB-Phosphorylated_neg	b0113//b3599//b3493//b0041//b1223//b3431//b2675//b0161//b1679//b3845//b1244//b0199//b0037//
PhoB-Phosphorylated_pos	b1476//yegZ//b2344//b3668//b1617//b1747//b3456//b3531//b3571//b0621//b0872//b2911//b1684//b3026//b2365//b2279//b2707//b0384//b1797//b0450//b2147//b0978//b0450//b2199//b4392//b2215//b3325//b0974//b2009//b0337//b2614//b2554//b4702//b1207//b2758//b0928//b0345//b0726//b2313//b4383//b1622//b4024//b2341//b4198//b1511//b1430//b0461//b3429//b3518//b2283//b4092//b0061//b1020//
PhoP-Phosphorylated_neg	b0241//b0887//b2375//b2196//b0522//b3231//b2805//b2224//b3123//b1798//b0759//
PhoP-Phosphorylated_pos	b4289//b2757//b0041//b0183//b1493//b4567//b0593//b4054//b3863//b2311//b2222//b3521//b4266//b1207//b0203//b3615//b0589//b4316//b1821//b0678//b3759//b1042//b0390//b4254//b1674//b3332//b1223//b2674//b1902//b2507//b4320//b0977//b2155//b2307//b3774//b2367//b0517//b0729//b2961//b2243//b3165//b1704//b1393//b2666//b4417//b0590//b0378//b1391//b1042//
PrpR-2-methylcitrate_neg	b0183//
PrpR-2-methylcitrate_pos	b2675//b3356//b3164//b3172//
PurR-Guanine_neg	b0428//b2148//b0461//b1160//b0896//b3168//b2283//b0874//b1736//b3093//b1590//b1616//b1920//b2222//b1006//b0207//b3167//b3544//b1674//b0183//b0061//b4320//b4111//b2980//b1616//b0031//b2741//b2194//b3225//b2417//b0572//b4382//b0827//b1264//
PurR-Hypoxanthine_neg	b1182//b3325//b0344//b3324//b3077//b2487//b3261//b2075//b3569//b4316//b0724//b3123//b3728//b1102//b1885//b3237//b1225//b1706//b3469//b2107//b4132//b2925//b3070//b3904//b1671//b2202//b3405//b1336//b2764//b0345//b3132//b2369//b3707//b1038//
QseB-Phosphorylated_pos	b1782//b1227//b4705//yegZ//
RhaR-L-rhamnose_pos	b1881//b0774//
RhaS-L-rhamnose_pos	b0353//b3564//b2607//
RstA-Phosphorylated_neg	b4290//b0431//b3123//b3769//b2608//
RstA-Phosphorylated_pos	b1859//b2407//b1390//b0156//b1391//
SoxR-2Fe_neg	b4054//
SoxR-2Fe_pos	b4097//b2075//b4120//
TorR-Phosphorylated_neg	b2754//
TorR-Phosphorylated_pos	b4592//b4170//b3171//b0756//b4502//b4254//b1890//b0450//b4318//
TrpR-Tryptophan_neg	b2730//b3971//b2311//b2573//b3912//b4030//b1518//b4153//b3925//b2551//b0959//b2077//
TyrR-L-tryptophan_neg	b0904//b0598//b3092//b3126//b0774//b1901//b3518//b4399//b4267//b2904//b1797//b3670//
TyrR-L-tryptophan_pos	b3454//b2724//b0970//
TyrR-Phenylalanine_neg	b0763//b0574//b3601//b1336//b3600//b3224//b0199//b0107//b2224//b1670//b2617//b3317//
TyrR-Phenylalanine_pos	b0112//b2283//b2997//
TyrR-Tyrosine_neg	b2488//b3171//b2579//b0313//b3168//b4104//b0774//b3116//b2718//b4092//b4070//b3476//
TyrR-Tyrosine_pos	b3458//b1733//b0781//
UhpA-Phosphorylated_pos	b2483//
XapR-xanthosine_pos	b1429//b4035//
XylR-Xylose_pos	b0781//b0451//b3521//b3450//b2704//b4119//
ZntR-Cd2+_pos	b4096//
ZntR-Hg_pos	b3115//
ZntR-Zn2+_pos	b2369//
ZraR-Phosphorylated_pos	b2421//b2482//b2414//
Zur-Zn2+_neg	b1593//b3701//b2231//b3940//b3123//b4054//
