#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b4092//b2608//
CRP-cAMP_neg	b4093//b3939//b0335//b0980//b2804//b3227//b2976//b0583//b2276//b3415//b4159//b3902//b1384//b4416//b2866//b4098//b2925//b4702//b1385//b0403//b4104//b0620//b0721//b3134//b0339//b3860//b2507//b0592//b2425//b4111//b1189//b3707//b3072//b0114//b2760//b2937//b1779//b0180//b3240//b2392//b3313//b4268//b3564//b3095//b4354//b1223//b1717//b3572//b2720//b4033//b2715//b1011//b2709//b2309//b0440//b1002//b0574//b0296//b4015//b3438//b0759//b2487//b0349//b0115//b1528//b0959//b4014//b3026//b1516//b4265//b1298//b4177//b3393//b1387//ilvG_2//b3912//b4450//b1387//b3035//b3860//b0108//b3724//b3605//b0330//b4705//b4102//b4194//b0614//b0977//b3222//b3025//b3394//b0343//b3667//b1322//b0907//b0201//b4008//b2659//b3408//b2215//b1384//b3236//b2423//b1244//b1102//b3318//b1007//b4063//b4397//b4438//b0106//b2375//b1379//b0819//b0931//b3428//b0616//b0618//b4119//b3565//b3405//b0161//b2364//b0598//b2573//b0378//b1160//b0178//b2554//b4213//b2240//b2927//
CRP-cAMP_pos	b0959//b4637//b4663//b4249//b0061//b0040//b3509//b0826//b3428//b4322//b0880//b1881//b1297//b0334//b1127//b4321//b0722//b0152//b0575//b4032//b1212//b0061//b1858//b1391//b3959//b2009//b1747//b3127//b3170//b2759//b3669//b3481//b4599//b1521//b3274//b0972//b1127//ilvG_1//b3266//b2146//b0078//b4637//b3393//b2868//b3860//b0390//b2606//b4000//b3431//b2671//b4416//b4200//b1323//b2076//b2370//b2991//b4129//b4314//b1594//b3600//b3363//b4450//b1887//b2234//b0572//b1390//b2374//b3940//b0589//b1321//b4015//b2730//b2365//b3313//b0592//b1670//b1021//b3424//b4239//b1706//b2423//b2697//b4438//b0592//b0350//b4310//b1207//b4054//b1102//b3518//b0880//b2150//b2758//b1858//b3709//b2490//b4238//b1222//b3460//b1011//b2093//b1589//b3672//b3326//b1392//b2937//b2601//b3938//b2724//b1681//b0979//b3135//b3610//b3320//b2284//b4289//b2631//b0151//b3227//b1736//b2421//b3508//b2342//b4322//b2156//b3721//b1043//b0586//b4317//b1398//b0154//b0756//b2991//b0565//b3237//b1474//b1591//b2942//b1324//b3721//b1393//b3356//b1130//b4074//b2482//b4102//b1733//b3231//b2726//b2725//b4400//b0343//b2713//b2223//b2987//b2484//b2277//b4195//b2204//b4705//b2937//b3213//b3113//b0621//b3449//b2470//b2470//b4104//b2488//b2994//b2572//b2076//b3035//b0154//b2152//b3829//b1498//b2799//b2583//b4239//b0334//b0348//b1973//b4058//b2009//b0333//b3241//b1716//b2240//b3531//b3437//b1594//b2150//b3774//b3456//b4265//b0553//b1714//b0429//b1679//b1748//b2673//b3749//b1641//b2570//b3603//b0606//b3081//b3478//b1207//b2573//b2803//b4174//b0589//b3026//b1388//b1036//b3276//b1222//b1884//b3707//b0861//b3565//b2344//b3454//b3415//b4004//b2156//b3911//b0622//b3261//b3260//b0728//b2241//b0296//b2489//b3688//b3328//b2838//b1537//b1744//b0623//b0933//b0584//b3224//b1023//b0330//b2727//b2194//b1682//b4129//b0584//b2393//b4471//b4076//b1530//b3324//b2913//b2704//b0156//b4171//b0043//b0347//b3395//b2975//b0221//b2204//b4200//b2962//b2904//b0199//b2671//b2713//b2763//b1511//b1748//b3968//b3959//b2606//b1732//b2091//b0998//b0597//b3457//b1881//b4072//b4160//b1208//b2075//b1395//b2313//b1514//b2715//b3806//b0515//b4138//b0389//b1748//b0078//b2077//b2804//b3414//b2240//b4122//b2841//b0346//b2224//b1008//b0782//b1900//b2703//b1680//b3093//b0929//b2465//b0574//b3212//b2492//b4037//b2942//b3449//b1821//b3324//b4154//b1397//b0347//b2905//b3096//b2572//b3394//b4040//b4196//b3461//b2146//b0621//b2741//b2278//b0334//b2723//b4416//b1264//b0572//b1680//b1516//b0349//b0583//b1850//b4111//b3908//b4320//b1532//b2559//b2554//b2742//b4326//b2904//b0934//b0722//b0974//b2287//b3161//b0903//b0935//b2729//b1243//b2290//b2202//b3093//b2148//b1207//b3723//b1681//b0113//b1609//b3726//b0616//b3277//b3725//b4323//b3335//b2499//b3723//b1337//b0620//b0336//b0156//b2469//b3908//b2608//b1612//b0388//b2211//b1298//b3925//b4159//b2751//b2712//b4637//b0116//b2712//b2240//b4122//b3911//b3324//b4054//b2498//b4209//b1887//b3405//b1859//b2308//b1256//b0957//b4174//b0872//b3132//b3081//b3261//b3571//b2609//b2147//b2147//b2481//b1713//b0957//b4098//b4153//b3437//b0339//
ChbR-Monoacetylchitobiose-6P_neg	b1298//b1111//b3334//b0331//b1593//b3277//
ChbR-Monoacetylchitobiose-6P_pos	b0778//b1393//b0484//b0190//b3609//b2730//
CpxR-Phosphorylated_neg	b3926//b0365//b2151//b2156//b2716//b0347//b2583//b0031//b2552//b3214//b2096//b0571//b1136//b0606//b1323//b4313//b4254//b4115//b1252//b4071//b0400//b1298//b2609//b2286//
CpxR-Phosphorylated_pos	b2223//b3567//b0345//b1715//b0995//b3441//b3757//b3169//b3367//b3077//b3450//b4471//b2601//b4202//b2009//b3243//b0860//b2708//b1615//b0683//b4033//b3750//b4100//b4382//b0774//b1672//b0896//b3565//b3317//b1719//b1492//b0314//b3057//b1922//b3616//b3942//b0043//b1671//b3970//b4139//b3532//b4471//b3123//b4599//b2727//
CreB-Phosphorylated_neg	b0397//b1129//b1321//
CreB-Phosphorylated_pos	b2631//b0622//b3413//b3166//b3364//b4005//
CueR-Ag_neg	b3026//b1590//b3721//b3315//b1321//
CueR-Ag_pos	b4099//b2597//
CueR-Cu+_neg	b1513//b2597//b0977//b2723//b4401//
CueR-Cu+_pos	b1881//b2608//
CuerR-Au_neg	b1904//b0880//b3669//b4310//b4032//
CuerR-Au_pos	b3750//b1492//
CusR-Pasp_pos	b2961//b3415//b2429//b0996//b2370//b2913//b2756//b1265//b2608//b2307//b4123//b0107//
CynR-Cyanate_neg	b2203//
CynR-Cyanate_pos	b2583//b0035//b4092//
CysB-N-acetyl-L-serine_neg	b4074//b2393//b2617//b3859//b0440//b3169//b0619//
CysB-N-acetyl-L-serine_pos	b4122//b4096//b2282//b0585//efeU_2//b3728//b3403//b4094//b3958//b1715//b0106//b0201//b3532//b0886//b4322//b0154//b1500//b1296//b0109//b3905//b0904//b3611//b3925//
CysB-O-acetyl-L-serine_neg	b2194//b4426//b1797//b2963//b3036//b1209//b4079//
CysB-O-acetyl-L-serine_pos	b2235//b3273//b0622//b1714//b3574//b4355//b2589//b2597//b3609//b0872//b4187//b3236//b2242//b0763//b2583//b2763//b2491//b0757//b3480//b2236//b0038//b0765//b1012//b1272//
DcuR-Phosphorylated_pos	b3750//b4266//b0462//b4019//b3530//b3959//b2697//b0759//b2211//
DnaA-ATP_neg	b0197//b4313//b0723//b1009//b4035//b3672//b3969//b2731//b1713//b0774//b3574//
DnaA-ATP_pos	b2201//b2916//b1594//b3911//b4202//b0331//b0411//
DpiA-Pasp_neg	b3410//
DpiA-Pasp_pos	b3356//b2085//b4003//b4037//b2659//b0759//b2092//b4383//b1262//b3368//
DsdC-D-serine_neg	b3161//
DsdC-D-serine_pos	b0429//b3616//
EvgA-Phosphorylated_pos	b0201//b1515//b1006//b0125//b2705//b1781//b1589//b4074//b1476//b0565//b3116//b4233//b3567//b3518//b3127//
FNR-Fe_neg	b3273//b2306//b0109//b1531//b3571//b4439//b2234//b1590//b0937//b1190//b4074//b1246//b4075//b0934//b2211//b2342//b1265//b4699//b1706//b0775//b4118//b3542//b1042//b0590//b2570//b4291//b3116//b0037//b1220//b3970//b0353//b2094//b1112//b3565//b1272//b4201//b0344//b3860//b1655//b2234//b4238//b1298//b2852//b4003//b0340//b2730//b2759//b2224//b1532//b3331//b0115//b0183//b3830//b0936//b2980//b3666//b1590//b1535//b0398//b1743//b0178//b3532//b2200//b0037//b3969//b1298//b0077//b0679//b3331//b0342//b2288//b3724//b3274//b1531//b0166//b4154//b3723//b3940//b1858//b0313//b3214//b4016//b0995//b0597//b2600//b2994//b4213//b2107//b2703//b4069//b2424//b0886//b0124//b0113//b2487//b4326//b4451//b2571//b3221//b1021//b4383//b1611//b3925//b3166//b1299//b3223//b0588//b4663//b3320//b4124//b1036//b2916//b1112//b4075//b0621//b1680//b3758//b4119//b3113//b2995//
FNR-Fe_pos	b2199//b2470//b2840//b2868//b0583//b4069//b4006//b0679//b4170//b1615//b3518//b2276//b2199//b4310//b2905//b4289//b3319//b1680//b1745//b0201//b3454//b2916//b2609//b0931//b3543//b3574//b0864//b0153//b2528//b3329//b2307//b4123//b2341//b0198//b1041//b0778//b3772//b1530//b3415//b3521//b0378//b3326//b3906//b2673//b0048//b3393//b2975//b2371//b4036//b0331//b0980//b2085//b0776//b3723//b2143//b0970//b2312//b3970//b4007//b0108//b4003//b3025//b2866//b3431//b0819//b2107//b4152//b3568//b0151//b0344//b2762//b1547//b2149//b1256//b2107//b1127//b2371//b2429//b2492//b0460//b3859//b3969//b3509//b2923//b2572//b2916//b2758//b0313//b2759//b3314//b3272//b1130//b4035//b3333//b2913//b2553//b1745//b1296//b0034//b1243//b2979//b0896//b0778//b2235//b3311//b3414//b1593//b0620//b0192//b2204//b0819//b2308//b2278//b0598//b2601//b1888//b2705//b0765//b3666//b1886//b4123//b2711//b1540//b3608//b0973//b4010//b0862//b0571//b2095//b1037//b4242//b2758//b4035//b3363//b1189//b3430//b2925//b0202//b0343//b4699//b1127//b0976//b3855//b2718//b1735//b3752//b2852//b0114//b1611//b1704//b3968//b0397//b0975//b3455//b2997//b3851//b1733//b0192//b2758//b0570//b3544//b4317//b1905//b2497//b2373//b2483//b4009//b1023//b3273//b2290//b3413//b0041//b2608//b2965//b2729//b3781//b2372//b2425//b3756//b3831//b3509//b4316//b3959//b2281//b3225//b1780//b2283//b1656//b2905//b2659//b2093//b2803//b3359//b0078//b0153//b0935//b0367//b3230//b2211//b3426//b2755//b4102//
FhlA-Formate_pos	b0366//b3364//b2171//b0441//b3222//b4237//b3311//b1493//b1717//b1482//b3357//b0759//b0620//b3272//b1673//b2752//b2155//b3521//b1205//b0592//b1717//b4265//b2702//b0062//b4399//b3424//b2422//b0785//b3424//b0683//
FucR-L-fuculose-1-phosphate_pos	b3757//b2415//b2368//b1321//b3853//b1671//b1131//
Fur-Fe2+_neg	b1658//b3971//b2866//b1212//b0351//b2606//b0860//b0756//b2903//b1859//b1518//b1528//b1744//b1547//b3902//b4426//b2559//b0388//b4067//b1275//b2708//b3273//b3026//b3356//b1907//b4172//b4382//b2415//b0181//b0602//b2370//b0726//b0861//b2476//b4133//ilvG_2//b2554//b1748//b2942//b0602//b2093//b1616//b1022//b2224//b0764//b0570//b4018//b1388//b2372//b2763//b3540//b4035//b1531//b3332//b1901//b0570//b2666//b4072//b0782//b3781//b3904//b4203//b2500//b0039//b3363//b4115//b3328//b0116//b3531//b1987//b3242//b2760//b1704//b2464//b2464//b1209//b3863//b4002//b3567//b0331//b2905//b2591//b3806//b2755//b1130//b0428//b2805//b1241//b3241//b0390//b4198//b3904//b2805//b0781//b3316//b4323//b3756//b0110//b3275//b1337//b0734//b1132//b0827//b2365//b3261//b4175//b0440//b3275//b1012//b2068//b3408//b1338//b3460//b2589//b0154//b1679//b4502//b1704//b2482//b3414//b2428//b4118//b0124//b4502//
Fur-Fe2+_pos	b3430//b0108//b1136//b3313//b0936//b1738//b4115//b4076//b2208//b3394//b1015//b3511//b4438//b3312//b4105//b1535//b3721//b4393//b4384//b3081//b2500//b2713//b3116//b4267//b4115//
Fur-Mn2+_neg	b2531//b2728//b2723//b2371//b2498//b1907//b1982//b3938//b0114//b3134//b1621//b1518//b1656//b3414//b2995//b3610//b1704//b3752//b0937//b3860//b1970//b3169//b0974//b3432//b0598//b3328//b1430//b2375//b0197//b1511//b0727//b3772//b4268//b3756//b1746//b0591//b4592//b3164//b3161//b1737//b2489//b0980//b3133//b2942//b4355//b1127//b2094//b4376//b3773//b2760//b1513//b1338//b1905//b1612//b1113//b1299//b1530//b0623//b2085//b4460//b1511//b4036//b3941//b0377//b3167//b3314//b4314//b3224//b3510//b2364//b0041//b4069//b4101//b4187//b4384//b3672//b2307//b1589//b0124//b4152//b1301//b1819//b4151//b0240//b4401//b3243//b3171//b2660//b2597//b1389//b2597//b1389//b3700//b3008//b1881//b2365//b2366//b3855//b3700//b0462//b4073//b1287//b2222//b2278//b1211//b0331//b0199//b3315//b2631//b3758//b1322//b0975//b3567//b1817//b1036//b2095//b0585//b3418//b1535//b1407//b2481//b3423//b1393//b3541//
Fur-Mn2+_pos	b0203//b2741//b4010//b1335//b1852//b3868//b1321//b2912//b0783//b4311//b3863//b1736//b3532//b0679//b0183//b3528//b0338//b1905//b3431//b1498//b0484//b4054//b4239//b1548//b2943//
GlcC-Acetate_neg	b4152//
GlcC-Acetate_pos	b2149//b0570//b0167//b2196//b2659//b2205//
GlcC-Glycolate_neg	b1814//
GlcC-Glycolate_pos	b1817//b3617//b0826//b0110//b2286//b3543//
GlrR-Pasp56_pos	b1681//
IclR-pyruvate_neg	b3363//b2470//b1391//b3911//
IdnR-5-ketogluconate_neg	b2903//b1609//b4168//
IdnR-5-ketogluconate_pos	b2194//b0682//b0584//b0403//b2713//
IdnR-Idonate_neg	b4323//b3171//b0812//
IdnR-Idonate_pos	b0675//b2369//b0819//b2232//b0040//
IlvY-2-acetolactate_neg	b0040//
IlvY-2-acetolactate_pos	b2481//
IlvY-Alfa-acetohydroxybutirate_neg	b3756//
IlvY-Alfa-acetohydroxybutirate_pos	b0934//
IscR-2Fe_neg	b0720//b2760//b2203//b3132//b2213//b0432//b1717//b2580//b1130//b1338//b4124//b3368//b2614//b4599//b0078//b2152//b1109//b0335//b2904//b1388//b0179//b2148//b3126//b1391//b1006//b4198//b2976//b1594//b4100//b3608//
IscR-2Fe_pos	b3544//b1818//b2309//b3169//b0874//b1797//b4702//b4013//b1338//b4670//b2208//
LldR-L-lactate_neg	b3319//b0785//b3314//
LldR-L-lactate_pos	b3312//b4200//b0032//
Lrp-Leucine_neg	b2215//b1654//b0115//b1042//b1324//b1476//b2201//b1337//b0334//b2423//b2482//b2754//b1397//b4426//b3240//b3750//b3393//b4567//b2995//b2106//b2497//b3091//b0861//b0189//b4075//b4195//b4171//b3830//b1547//b2732//b1430//b2591//b3330//b2800//b3241//b3751//b1611//b3855//b2729//b3316//b4310//b1398//b2579//b0411//b0150//b0904//b3036//b1715//b2977//b2987//b3313//b3567//b2614//sroD//b4702//b3709//b2143//b3845//b2370//b4592//b3231//b1851//b4310//b3756//b0593//b0936//b1008//b3453//b2964//b3213//b1537//b4406//b3509//b1797//b2499//
Lrp-Leucine_pos	b4068//b0368//b2483//b0929//b1430//b0805//b3588//b3758//b3860//b0078//b0108//b3855//b1022//b3368//b0378//b3035//b2483//b3324//b0384//b0440//b0864//b1819//b3025//b4702//b3413//b3418//b0340//b0125//b4267//b4670//b3315//b3599//b1712//b3313//b4705//
LsrR_neg	b1190//b2239//b3774//b1886//b1589//b0996//b0463//b3313//b0997//
MalT-ADP-Maltotriose_pos	b4154//b0151//b2201//b3311//b4354//b3969//b2938//b1300//b2721//b4702//
MalT-Maltotriose-ATP_pos	b1009//b1393//b4132//b3394//b4320//b1611//b3493//b0353//b0945//b3368//
MelR-Melibiose_neg	b3702//b0114//b4032//
MelR-Melibiose_pos	b1220//b3846//b0616//
MetJ-S-adenosylmethionine_neg	b0904//b3702//b2153//b1921//b3394//b0118//b4039//b2241//b0150//b2297//b1225//b4431//b1497//b0107//b1476//
MetR-L-homocysteine_neg	b4471//b3863//
MetR-L-homocysteine_pos	b3958//b2204//b2531//b2283//
MhpR-3-DHPP_pos	b0161//b0151//b2286//b4139//b2290//b0061//
MhpR-3HPP_pos	b1900//b4321//b1112//b4213//b0125//b3318//
MntR-Cd2+_neg	b4187//b0038//b3260//b1211//
MntR-Cd2+_pos	b2224//
ModE-MoO42-_neg	b1821//b3415//b0337//b1546//b0593//b1015//b0152//b3332//b4376//b2208//b0826//b0431//b0077//b0108//b3414//
ModE-MoO42-_pos	b0398//b4699//b3709//b3752//b1336//b4309//b2009//b3330//b3095//b0351//b0682//b2584//b1015//b1890//b1011//b4406//b1654//b3418//b1516//b2235//b3418//b0618//b4315//b3855//b2912//b3708//b0440//b2009//b2607//b1212//b1394//
NarL-Phosphorylated_neg	b2979//b4637//b1798//b1736//b2760//b3751//b2716//b2674//b2589//b3274//b3092//b2508//b3960//b2997//b2283//b0107//b3617//b2965//b0975//b3261//b4034//b4079//b0077//b4196//b2222//b1390//b3605//b2508//b2751//b2916//b0331//b2392//b3939//b1225//b2416//b0349//b1761//b2282//b3316//b1718//b2588//b2484//b1501//b1887//b3942//b3076//b1297//b1247//b2406//b3757//b4393//b4401//phnE_2//b2609//b0820//b0928//b0462//b4007//b1613//b0584//b1394//b0378//b3530//b0621//b2916//b4355//b2707//b0584//b3770//b1714//b4067//b1654//b2711//b3330//b0124//b4099//b0347//b1208//b3430//b0063//b3616//b4450//b3845//b0113//b0032//b3441//
NarL-Phosphorylated_pos	b2703//b3959//b3461//b0675//b2231//b2608//b4125//b2231//b4018//b1516//b2916//b4309//b4122//b3431//b2589//b2365//b3616//b0590//b3394//b2366//b0179//b3903//b0368//b0572//b0776//b1111//b2943//b2079//b0564//b0975//b1900//b1988//b3759//b3971//b4242//b4035//b3939//b4037//b0118//b0729//b3312//b4416//b2980//b4287//b3455//b3449//
NarP-Phosphorylated_neg	b2369//b0975//b3544//b0676//b3405//b2942//b1300//b4315//b3868//b0776//b3855//b1397//b3428//b2731//b2903//b4079//b3135//b0347//b3081//b3081//b2231//b2675//b1129//ilvG_2//b4233//b1717//b1243//b2705//b4401//b2374//b2977//b4209//b3455//
NarP-Phosphorylated_pos	b0584//b0389//b0997//b3828//b3461//b0729//b2925//b4315//b4099//b4073//b0820//b1889//b0179//b0782//b1881//b2742//b2063//b4315//b3117//b2926//b3751//b3588//b4197//b2508//b2750//b3132//b3278//b3316//b3321//b3571//b3025//b3316//
NhaR-Na+_pos	b0192//b3903//b1265//b1716//b1334//
NikR-Cd2+_neg	b2308//b1421//b0192//b4502//b0729//b4288//
NikR-Co2+_neg	b4314//b3908//b2393//b2063//b1205//b0595//
NikR-Cu2+_neg	b3830//b3700//b2306//b2313//b2708//b2393//
NikR-Ni2+_neg	b0756//b1388//b0399//b4115//b0953//b3330//
NikR-Zn2+_neg	b1515//b3057//b3134//b3164//b1493//b2997//
NrdR-ATP_neg	b0178//b0727//b1041//b3604//b3511//b2392//b0390//b1002//b0565//
NrdR-Zn2+_neg	b3168//b2529//b1817//b2927//b3938//b2291//b2962//b3038//b0896//
NrdR-dATP_neg	b0334//b2236//b2996//b0179//b4321//b0038//b2991//b3600//b0880//
NsrR-2Fe_neg	b0874//b3456//b1336//b2489//b3405//b3311//b3912//b4105//b4193//b3227//b3368//b2201//b2962//b3774//b3115//b0584//b3092//b3751//b2911//b0979//b2213//b1298//b1511//b2608//b1884//b0826//b3957//b4071//b2742//b4315//b0585//b3276//b1779//b3869//b2421//b2204//b4118//b1540//b1492//b1735//b4194//b1221//b2215//b3907//b1593//b0178//b1821//b2341//b3725//b4314//b2163//b2367//b1658//b0974//b2488//b2943//b2489//b3530//b2530//b1672//b0038//b1430//b0978//b4007//b2559//b2925//b1301//b1042//b2364//b1797//b2912//b4194//b3518//
PhoB-Phosphorylated_neg	b0720//b1987//b0388//b1393//b2723//b1887//b2975//b2369//b1736//b4016//b2368//b0575//b4003//
PhoB-Phosphorylated_pos	b1761//b1889//b2282//b4151//b2990//b3115//b0931//b1902//b3428//b3617//b3600//b2601//b0451//b1260//b3431//b0161//b2926//b3864//b1890//b3392//b3168//b0571//b2762//b1587//b4323//b0863//b3428//b4592//b4173//b3276//b1656//b3093//b2742//b4131//b0933//b4118//b1002//b0035//b1890//b1518//b3409//b0330//b1589//b0116//b4123//b2288//b3868//b2803//b1821//b3588//b2805//b4010//b1227//
PhoP-Phosphorylated_neg	b3854//b2716//b1223//b3971//b1515//b2153//b0861//b3132//b3072//b4702//b2757//
PhoP-Phosphorylated_pos	b0080//b3313//b2840//b4007//b4265//b0034//b3453//b2560//b0587//b2146//phnE_2//b0351//b1062//b2224//b1594//b1851//b0036//b1818//b3829//b1882//b2979//b1656//b2571//b2152//b0726//b1207//b4506//b3393//b0403//b0977//b3171//b2198//b4288//b2503//b1101//b0573//b2428//b3480//b1922//b3959//b2995//b2706//b2724//b3510//b4177//b0841//b2763//b3846//b0337//
PrpR-2-methylcitrate_neg	b3481//
PrpR-2-methylcitrate_pos	b3531//b1890//b2704//b0337//
PurR-Guanine_neg	b3415//b0759//b1387//b0724//b2942//b2723//b0894//b1101//b2029//b0389//b0167//b1492//b4317//b0613//b0764//b2199//b4382//b3859//b2730//b2489//b0907//b4133//b1384//b2961//b2283//b3531//b3006//b3723//b2407//b2559//b1160//b3428//b2199//b3118//
PurR-Hypoxanthine_neg	b0377//b3325//b3938//b0777//b3225//b1613//b4400//b3830//b1261//b3076//b2203//b2925//b2608//b1395//b4406//b3005//b1671//b2762//b1621//b3724//b3970//b2200//b3325//b3905//b3604//b3335//b2306//b3135//b1537//b2552//b3414//b2756//b0583//b1970//
QseB-Phosphorylated_pos	b3774//b4209//b0675//b2709//
RhaR-L-rhamnose_pos	b3070//b1902//
RhaS-L-rhamnose_pos	b0118//b1737//b2530//
RstA-Phosphorylated_neg	b0774//b3227//b4319//b1512//b0389//
RstA-Phosphorylated_pos	b2286//b1587//b4314//b3324//b4311//
SoxR-2Fe_neg	b3688//
SoxR-2Fe_pos	b2802//b1988//b3276//
TorR-Phosphorylated_neg	b3319//
TorR-Phosphorylated_pos	b0726//b4238//b0078//b3564//b3611//b1738//b4018//b3671//b3571//
TrpR-Tryptophan_neg	b1518//b0429//b4567//b2608//b0043//b1497//b1221//b1020//b3321//b2591//b4511//b4266//
TyrR-L-tryptophan_neg	b4197//b4670//b4267//b0894//b3266//b1738//b1761//b4003//b0462//b1022//b0152//b1397//
TyrR-L-tryptophan_pos	b0592//b2235//b3870//
TyrR-Phenylalanine_neg	b2725//b4040//b1891//b3806//b2198//b4267//b3227//b2528//b3225//b3317//b0861//b4289//
TyrR-Phenylalanine_pos	b3333//b0759//b1132//
TyrR-Tyrosine_neg	b1421//b1129//b4317//b2492//b4067//b4059//b0895//b4187//b3766//b3934//b3958//b1891//
TyrR-Tyrosine_pos	b0720//b2342//b2996//
UhpA-Phosphorylated_pos	b1684//
XapR-xanthosine_pos	b2288//b4018//
XylR-Xylose_pos	b3567//b3702//b1518//b2866//b2421//b3853//
ZntR-Cd2+_pos	b4671//
ZntR-Hg_pos	b2987//
ZntR-Zn2+_pos	b2720//
ZraR-Phosphorylated_pos	b1220//b3828//b0035//
Zur-Zn2+_neg	b1892//b2676//b0565//b1113//b3722//efeU_2//
