#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b4381//b1851//
CRP-cAMP_neg	b2498//b2905//b0042//b0031//b2710//b0109//b4213//b1733//b3236//b0341//b0048//b1022//b3927//b3332//b2704//b1654//b1020//b1744//b0221//b3971//b4037//b3072//b2194//b3751//b2760//b1892//b0998//b1302//b4013//b2369//b3328//b0441//b1884//b4105//b2630//b0151//b0903//b0583//b2762//b4467//b1038//b3830//b3275//b2630//b4313//b3037//b0592//b2926//b3460//b4311//b2719//b1275//b3668//b1810//b1062//b2758//b4069//b1220//b2201//b3611//b2964//b3133//b0036//b4197//b2207//b3728//b4030//b2242//b2608//b4467//b4118//b3231//b3315//b0203//b1817//b2297//b0077//b3600//b4450//b4016//b0908//b3701//b0863//b0861//b1817//b4502//b0366//b4669//b2091//b4406//b2614//b4003//b3318//b2203//b3455//b0384//ilvG_1//b3456//b2199//b4671//b4311//b0199//b2579//b4115//b0587//b4097//b2428//b1298//b3424//b2927//b3541//b3509//b1244//b2669//b2609//b0863//b0973//b2702//b3961//b2923//b3845//b0191//b2430//b4669//b2372//b4171//b3701//b2484//b0972//b1521//b2961//b2937//b0241//
CRP-cAMP_pos	b0397//b2146//b4289//b0722//b1498//b4326//b0515//b0931//b1715//b1109//b4159//b1622//b2342//b0351//b1130//b0344//b2580//b2663//b4502//b4426//b0198//b3769//b2242//b1904//b2204//b1392//b2631//b0593//b4018//b0570//b0207//b4567//b3095//b0367//b2719//b0723//b0189//b0776//b1617//b3166//b0756//b4154//b3611//b2063//b0150//b3609//b3265//b0035//b0273//b4005//b4209//b1717//b3114//b2631//b3243//b3414//b2235//b0241//b3574//b2552//b1518//b3167//b1500//b2991//b3757//b0037//b4319//b2482//b3749//b3616//b1907//b1038//b2149//b3222//b2957//b4067//b4450//b3212//b0564//b2195//b1512//b0953//b2063//b0484//b0339//b0613//b0827//b0523//b0377//b1846//b2609//b1222//b3359//b0168//b0765//b2671//b2503//b2153//b0109//b4097//b4468//b4037//b0151//b3957//b1521//b1890//b0728//b3667//b4067//b2535//b3207//b4322//b4062//b1223//b0350//b0347//b3415//b1102//b2224//b3532//b0812//b2313//b3273//b2713//b1513//b1388//b2975//b0348//b0734//b4170//b1132//b1265//b4314//b2904//b2202//b4037//b2208//b2423//b0522//b2725//b3460//b4209//b3458//b2997//b0620//b3759//b4265//b2291//b4104//b3123//b2507//b1009//b3540//b4123//b4311//b1892//b2963//b3413//b1733//b3601//b4008//b2994//b1532//b1482//b1297//b0970//b4024//b2243//b3325//b3165//b3860//b3333//b0062//b1819//b1973//b3454//b2469//b1321//b1734//b2221//b2715//b3510//b3702//b3478//b2666//b4014//b3666//b3912//b1732//b2708//b0774//b2231//b2076//b3855//b3214//b3261//b3564//b1518//b3356//b1385//b4063//b0517//b4317//b1859//b0123//b2838//b3701//b0584//b1511//b2224//b3266//b3315//b2372//b4310//b4123//b4131//b1588//b3126//b1535//b1748//b3315//b4119//b0570//b4099//b4098//b2276//b4138//b0109//b0108//b3334//b4037//b3668//b2925//b3599//b1885//b4101//b3672//b0296//b1540//b1379//b2279//b2671//b1039//b2597//b2368//b1883//b0063//b0035//b1039//b2311//b2151//b3481//b4268//b1858//b0151//b4314//b0043//b1921//b1300//b1492//b0333//b3864//b0805//b3773//sroD//b0441//b2676//b0428//b0602//b4131//b1211//b1905//b4097//b4008//b3035//b0996//b2076//b3759//b4460//b0606//b2078//b1299//b0338//b3278//b2078//b4099//b3772//b2554//b1002//b4194//b1902//b2094//b0585//b4073//b1719//b3617//b1390//b1733//b4393//b3441//b4104//b1394//b3533//b3603//b2490//ilvG_1//b1302//b0118//b0864//b0168//b0594//b3368//b2488//b3773//b3939//b1738//b2742//b1415//b0864//b3273//b2094//b3709//b1679//b0596//b0064//b0861//b4062//b4237//b2570//b2372//b2235//b0411//b1241//b1160//b3700//b4287//b3667//b2309//b3568//b4015//b2752//b3572//b0590//b4451//b4054//b3904//b3415//b2719//b2730//b0606//b4323//b1022//b4013//b1247//b3359//b1222//b0168//b0077//b0678//b3450//b1016//b3225//b3096//b0184//b3604//b3124//b1682//b3908//b4293//b3026//b2912//b2392//b0889//b3164//b2571//b0862//b2206//b1265//b0570//b1276//b0887//b3441//b3393//b1683//b3565//b2503//ilvG_1//b4187//b0522//b4195//b3236//b0907//b0203//b1620//b3437//b3904//b2476//b0621//b4265//b2465//b2723//b0033//b3603//b4093//b0337//b0352//b0812//b0675//b0114//b2491//b0616//b2838//b4139//b4098//b0998//b0113//b2076//b0585//b2703//b2614//b3070//b1388//b4203//b3049//b1890//b2716//b3116//b3313//b1881//
ChbR-Monoacetylchitobiose-6P_neg	b2213//b0827//b3510//b0590//b2912//b3426//
ChbR-Monoacetylchitobiose-6P_pos	b2713//b0812//b4196//b0553//b4198//b1182//
CpxR-Phosphorylated_neg	b1798//b0399//b2107//b0571//b4013//b0805//b2760//b3603//b2150//b2341//b4476//b0677//b4241//b3366//b0240//b3236//b2205//b1407//b2290//b2713//b1260//b2742//b1719//b4131//
CpxR-Phosphorylated_pos	b4213//b0203//b4076//b2965//b3135//b0977//b1889//b0734//b0598//b2284//b2153//b1482//b2415//b0515//b3603//b3438//b2146//b3424//b4170//b1515//b2614//b3772//b0197//b0399//b1016//b3166//b0179//b3227//b3320//b3688//b0154//b1384//b1780//b0431//b1101//b0198//b3124//b0337//b1748//b0975//b3133//b3006//b0189//b2414//b0032//
CreB-Phosphorylated_neg	b3037//b1798//b3124//
CreB-Phosphorylated_pos	b1641//b2490//b4054//b0860//b1430//b1621//
CueR-Ag_neg	b2589//b2979//b3222//b3907//b3334//
CueR-Ag_pos	b2366//b0460//
CueR-Cu+_neg	b2913//b2716//b0937//b0397//b2938//
CueR-Cu+_pos	b2425//b1256//
CuerR-Au_neg	b0997//b1131//b3314//b3330//b2211//
CuerR-Au_pos	b2661//b4196//
CusR-Pasp_pos	b4698//b2675//b2557//b3458//b4151//b3723//b1681//b1850//b4067//b2282//b3333//b4006//
CynR-Cyanate_neg	b2721//
CynR-Cyanate_pos	b2606//b2194//b0597//
CysB-N-acetyl-L-serine_neg	b1890//b0463//b2195//b0522//b2589//b1109//b4124//
CysB-N-acetyl-L-serine_pos	b1113//b3566//b3072//b4004//b2428//b2708//b3753//b4669//b3457//b1616//b0124//b4133//b3168//b0203//b2964//b2222//b3132//b2752//b0721//b0757//b4170//b2368//b2913//
CysB-O-acetyl-L-serine_neg	b1390//b3480//b2149//b3671//b1900//b0109//b3423//
CysB-O-acetyl-L-serine_pos	b2417//b2727//b1220//b4092//b1887//b0040//b4007//b0827//b2709//b4267//b2283//b4008//b1622//b1302//b1535//b4030//b2995//b0757//b2531//b3127//b4441//b4323//b1521//b0937//
DcuR-Phosphorylated_pos	b0110//b4266//b3418//b3430//b2465//b4159//b3616//b3905//b3403//
DnaA-ATP_neg	b3213//b2852//b4319//b1512//b1528//b4468//b3925//b0616//b2147//b1299//b0077//
DnaA-ATP_pos	b3469//b1209//b0378//b3393//b0903//b1020//b2429//
DpiA-Pasp_neg	b3709//
DpiA-Pasp_pos	b4102//b1475//b4393//b2196//b3241//b2608//b4201//b1388//b2417//b2717//
DsdC-D-serine_neg	b3164//
DsdC-D-serine_pos	b0517//b4241//
EvgA-Phosphorylated_pos	b0592//b4033//b1515//b2991//b4383//b3133//b0353//b1747//b0347//b2312//b3077//b0781//b1616//b2752//b2147//
FNR-Fe_neg	b2366//b2095//b2927//b0778//b1747//b1851//b2631//b2239//b0978//b1882//b4167//b2235//b0863//b4153//b1883//b4018//b1734//b2239//b3312//b0598//b3113//b1826//b4467//b0296//b1712//b0113//b2507//b3759//b4194//b4397//b3404//b0805//b0345//b0778//b3454//b3543//b4000//b3757//b2284//b2198//b1982//b0977//b1132//b3164//b4381//b0726//b2196//b1892//b1973//b2280//b2916//b3127//b4101//b0168//b2573//b3456//b4106//b1337//b2741//b3533//b3912//b1621//b2483//b0333//b2373//b2093//b3511//b2607//b1735//b2486//b4131//b3766//b2535//b4254//b4040//b1656//b4291//b4265//b2669//b2606//b1321//b3601//b2171//b2841//b4032//b2243//b2488//b3671//b2221//b3328//b4599//b4174//b0207//b2341//b2841//b1007//b1272//b2146//b3114//b4290//b2508//b2923//b0826//b0571//b0728//b3335//b4170//b0197//b0080//b2291//b1337//b3905//b2867//b0928//b3608//b3124//b2709//b2424//b4095//b1008//
FNR-Fe_pos	b0887//b4416//b0727//b0273//b3070//b0812//b0774//b2369//b0036//b1244//b4384//b0997//b3273//b0338//b1620//b3006//b1920//b0724//b4266//b0872//b3124//b0862//b3846//b1530//b3702//b2927//b1654//b1821//b3432//b3907//b2676//b2277//b0388//b3329//b1655//b0411//b3759//b2600//b2674//b2913//b2195//b1220//b1338//b0959//b3610//b3429//b3212//b0907//b0734//b4705//b3617//b3458//b0785//b1744//b2284//b1210//b1781//b4599//b4007//b2341//b0240//b3441//b2723//b2077//b3749//b0681//b3831//b4699//b4502//b2663//b4592//b2579//b3912//b2196//b3617//b3911//b1679//b4314//b0677//b1608//b0396//b3477//b3859//b2106//b1227//b4016//b3124//b1922//b0062//b4511//b3724//b2993//b0775//b2997//b3325//b4289//b0623//b1612//b1641//b2805//b2372//b1160//b0595//b4383//b0352//b2764//b1810//b3123//b4074//b3960//b1241//b0602//b3531//b4264//b2221//b3453//b4705//b1062//b4037//b2163//b0314//b3425//b4098//b0593//b0062//b3169//b1430//b3572//b1517//b3750//b0596//b0463//b4016//b2369//b4018//b1746//b4324//b0957//b0522//b3425//b3049//b3441//b1528//b3242//b3266//b1395//b3749//b1528//b1883//b2754//b2197//b0035//b1593//b3132//b3707//b2571//b1714//b3116//b4376//b3611//b0863//b1748//b3125//b2607//b2507//b2366//b2203//b2803//b2063//b1514//b3926//b0388//b2063//b4392//b2805//b0331//b1713//b3902//b4265//b1821//b3392//b3222//b1680//b2234//b3907//b3393//b1398//b2296//b3429//b1609//b4014//b0614//b3701//b2751//b0976//b1881//b3942//b2697//b2155//b2991//b4037//b0583//
FhlA-Formate_pos	b1222//b1674//b0620//b4310//b3533//b0114//b4094//b1042//b1042//b4268//b1393//b0112//b0896//b3544//b1160//b2732//b2415//b4153//b1982//b2297//b2465//b1920//b3227//b0573//b1889//b0181//b0676//b4024//b3237//b0734//
FucR-L-fuculose-1-phosphate_pos	b2529//b2764//b2963//b3035//b4062//b3752//b4384//
Fur-Fe2+_neg	b1011//b3127//b0886//b2975//b2151//b3567//b0441//b0038//b0112//b4069//b3413//b3603//b2725//b3609//b1337//b3860//b2708//b3758//b0606//b0758//b1338//b2365//b2287//b2425//b0114//b1322//b1714//b2552//b2716//b1208//b3070//b1275//b0783//b2422//b0805//b1684//b0061//b0396//b4118//b0959//b0756//b3393//b2508//b0602//b2630//b1780//b0957//b3757//b1518//b2725//b1588//b2280//b3326//b2557//b2424//b4101//b0112//b1127//b0080//b4400//b2240//b4008//b2422//b0976//b3117//b3493//b4705//b1658//b2724//b3076//sroD//b1226//b2724//b1593//b1718//b0774//b0241//b2762//b2085//b2306//b2961//b0827//b1746//b0397//b4160//b3544//b4010//b3135//b1798//b1261//b3854//b0429//b4100//b2589//b4093//b4670//b1734//b1591//b0197//b4471//b0755//b1617//b4438//b1704//b0107//b2760//b3316//b3404//b3091//b2992//b2995//b4320//b3469//b2076//b4093//b0728//b1670//b1337//b3365//b3417//b2490//b2758//b3509//b3509//
Fur-Fe2+_pos	b1022//b2424//b3748//b0203//b3403//b1622//b2143//b0036//b3326//b2841//b0062//b0201//b3709//b3393//b0154//b2916//b3240//b1514//b2724//b2717//b1859//b2075//b1394//b1714//b2234//
Fur-Mn2+_neg	b3852//b4450//b2312//b3725//b4320//b2287//b0678//b1008//b2499//b2962//b2415//b0681//b2423//b3231//b2197//b3413//b1796//b3416//b0896//b3315//b3425//b1858//b1498//b2957//b1620//b0062//b0970//b0953//b2716//b0461//b0619//b1528//b1127//b3161//b1780//b2987//b3123//b0588//b1222//b3227//b3403//b2557//b0460//b1036//b1160//b0182//b1884//b2156//b0161//b3670//b2481//b2240//b1394//b2370//b3314//b2240//b1922//b3831//b1732//b0590//b3227//b1988//b3207//b3170//b0221//b2509//b4035//b4070//b0116//b0765//b1901//b0462//b4264//b2482//b3320//b2243//b3368//b0181//b0572//b1654//b1205//b2276//b4417//b1389//b3905//b0872//b0615//b2711//b0335//b3510//b2993//b2208//b1516//b2760//b2151//b0894//b2601//b4152//b0177//b0368//b1973//b0617//b3324//b1901//b0179//b2508//b4471//b1713//b0112//b0975//b1970//b2149//b4201//b1384//b3164//b3416//b4438//b1302//b4384//b2373//b2673//b0036//b1780//b1223//
Fur-Mn2+_pos	b0995//b2279//b2482//b4122//b2428//b2309//b0179//b3969//b2063//b1390//b2905//b4170//b2415//b4131//b3564//b2290//b2507//b2240//b2283//b3135//b3315//b2312//b3243//b4316//b0974//
GlcC-Acetate_neg	b2484//
GlcC-Acetate_pos	b1023//b3616//b2373//b3769//b3670//b1225//
GlcC-Glycolate_neg	b0347//
GlcC-Glycolate_pos	b3241//b3092//b2392//b2470//b2716//b2085//
GlrR-Pasp56_pos	b2092//
IclR-pyruvate_neg	b0353//b1220//b1988//b2535//
IdnR-5-ketogluconate_neg	b2697//b4099//b0782//
IdnR-5-ketogluconate_pos	b2288//b4417//b3666//b3906//b2497//
IdnR-Idonate_neg	b3450//b3941//b1732//
IdnR-Idonate_pos	b1846//b1221//b1322//b3751//b4506//
IlvY-2-acetolactate_neg	b2741//
IlvY-2-acetolactate_pos	b1858//
IlvY-Alfa-acetohydroxybutirate_neg	b0346//
IlvY-Alfa-acetohydroxybutirate_pos	b0123//
IscR-2Fe_neg	b3315//b3325//b3276//b0039//b1850//b1392//b2147//b3721//b0344//b3164//b3603//b1973//b3725//b3604//b3912//b4037//b1112//b3868//b2731//b2306//b1641//b4289//b4401//b3565//b2094//b3273//b3912//b0980//b4139//b3942//
IscR-2Fe_pos	b3006//b1243//b0763//b4004//b0904//b3859//b0896//b3394//b4671//b2009//b1398//
LldR-L-lactate_neg	b1209//b1591//b2804//
LldR-L-lactate_pos	b2416//b1858//b1129//
Lrp-Leucine_neg	b0781//b0203//b1016//b0460//b3170//b3616//b4076//b3617//b3212//b0864//b1546//b2559//b0886//b1474//b2425//b3853//b3243//b2281//b1209//b4173//b3958//b2702//b0979//b0998//b4133//b0349//b1518//b3171//b1421//b1512//b0199//b1810//b3392//b2673//b4079//b1587//b1593//b4039//b4073//b4441//b0765//b3223//b4100//b3667//b1393//b2904//b2342//b3273//b2488//b2464//b3243//b1859//b4467//b4384//b2417//b3540//b0765//b0571//b1747//b0350//b4098//b0273//b3722//b4030//b1131//b0064//b0887//b3855//b2617//ilvG_1//b1587//b0722//b3521//b1821//b4039//
Lrp-Leucine_pos	b2742//b2987//b1430//b0116//b0723//b2528//b0048//b1499//b0114//b2750//b3960//b4441//b0347//b0125//b4203//b4367//b0620//b2659//ilvG_2//b4075//b3960//b3845//b0763//b1681//b0432//b2063//b4200//b4319//b1738//b1883//b1679//b2279//b0936//b1747//b0727//
LsrR_neg	b2697//b1516//b1160//b1921//b2674//b2531//b2201//b1892//b2213//
MalT-ADP-Maltotriose_pos	b3095//b3927//b0819//b3429//b0190//b0565//b2925//b0161//b4471//b4068//
MalT-Maltotriose-ATP_pos	b1889//b2852//b1389//b4151//b2715//b4316//b3363//b3908//b2608//b0397//
MelR-Melibiose_neg	b1889//b3853//b0044//
MelR-Melibiose_pos	b3860//b4267//b3781//
MetJ-S-adenosylmethionine_neg	b2242//b2093//b2205//b3317//b0110//b1392//b0756//b2912//b2485//b1547//b1323//b3035//b1337//b4063//b1547//
MetR-L-homocysteine_neg	b2957//b0039//
MetR-L-homocysteine_pos	b2199//b4450//b4174//b3036//
MhpR-3-DHPP_pos	b0367//b2310//b3273//b0333//b3161//b0241//
MhpR-3HPP_pos	b1796//b1748//b2710//b3006//b1883//b1737//
MntR-Cd2+_neg	b4699//b1221//b1006//b2232//
MntR-Cd2+_pos	b2407//
ModE-MoO42-_neg	b4015//b2559//b2417//b3530//b4397//b0759//b1901//b3222//b3324//b4397//b0348//b3424//b1010//b3543//b0572//
ModE-MoO42-_pos	b3971//b2077//b2277//b1902//b3025//b3722//b2148//b2491//b3830//b2732//b4101//b0125//b2571//b3831//b0151//b2992//b2198//b1392//b0182//b2487//b0365//b0573//b3541//b1706//b2422//b1246//b3368//b0812//b0398//b3334//b0781//
NarL-Phosphorylated_neg	b2608//b0204//b4104//b0757//b3314//b1888//b4400//b0998//b2508//b4123//b3416//b0110//b4401//b1393//b3968//b2750//b1407//b4167//b4451//b2199//b4438//b0179//b1039//b1682//b4058//b1011//b2212//b3070//b4009//b0785//b3450//b3846//b0180//b3855//b2938//b1548//b3707//b1002//b4367//b4101//b3518//b2147//b3511//b4201//b0031//b4197//b4401//b1010//b3669//b3926//b1275//b0399//b2759//b3417//b3940//b0399//b2963//b1669//b4669//b0061//b0895//b4079//b2430//b4170//b1796//b2509//b0733//b3476//b0031//b2199//b1476//b3864//b1384//b2716//b3912//b3781//b1335//b2938//b2926//b3026//b3830//b1338//b4290//b1970//b4074//b2763//
NarL-Phosphorylated_pos	b0313//b4111//b3766//b1501//b3392//b0333//b3574//b4159//b3441//b3278//b0953//b2424//b2500//ilvG_1//b2281//b2659//b3333//b4167//b2163//b0570//b1263//b0389//b1684//b1407//b1680//b3869//b3395//b2938//b2868//b1884//b3588//b0783//b1681//b3771//b1337//b2469//b4195//b3942//b0819//b0814//b0721//b0202//b0880//b0311//b1002//b3458//
NarP-Phosphorylated_neg	b0616//b2757//b2374//b0153//b1744//b1519//b2490//b2196//b1492//b2718//b4669//b3038//b1745//b0980//b0181//b3957//b3319//b1511//b2535//b3070//b2597//b4099//b0179//b1015//b0584//b3672//b3688//b2366//b3852//b3481//b1970//b4062//b3461//
NarP-Phosphorylated_pos	b2199//b3393//b0430//b0997//b4392//b4197//b1499//b0044//b0338//b2152//b0605//b0168//b4355//b0048//b2674//b4320//b2277//b3759//b1130//b2926//b1891//b2962//b4592//b3008//b2704//b1922//b4124//b2584//b1512//b0463//b3311//b1719//
NhaR-Na+_pos	b2661//b0062//b1012//b0953//b1907//
NikR-Cd2+_neg	b3509//b3222//b1540//b1322//b2429//b3225//
NikR-Co2+_neg	b2297//b4213//b4326//b2503//b0063//b0820//
NikR-Cu2+_neg	b4174//b1617//b3528//b3437//b3864//b4059//
NikR-Ni2+_neg	b1391//b3510//b4324//b3940//b0613//b3903//
NikR-Zn2+_neg	b0450//b3971//b3321//b0038//b1591//b0388//
NrdR-ATP_neg	b2428//b3432//b3959//b2752//b1398//b1182//b0759//b1761//b3266//
NrdR-Zn2+_neg	b0153//b0400//b1821//b4097//b2236//b2296//b3941//b0597//b2705//
NrdR-dATP_neg	b4289//b2805//b3123//b1009//b1007//b3609//b1298//b3806//b0774//
NsrR-2Fe_neg	b4441//b2669//b2195//b4417//b3461//b3314//b2584//b2313//b1243//b3126//b4702//b2213//b0183//b2942//b4007//b0348//b2750//b1714//b3365//b0722//b3925//b2470//b2805//b1518//b2085//b1211//b0827//b0349//b1747//b1654//b2671//b2205//b2485//b0617//b3773//b3906//b3096//b0182//b3905//b0181//b1798//b1907//b0368//b0428//b4468//b3414//b1884//b2666//b3212//b1301//b2597//b3275//b2963//b3237//b4310//b2866//b1012//b2903//b3830//b0860//b0111//b3758//b1738//b2297//b4309//b3528//b3748//b3750//b4323//b0945//b0895//b0619//b2673//
PhoB-Phosphorylated_neg	b0338//b3450//b2290//b2484//b2718//b4201//b3367//b3968//b1594//b1907//b2370//b2368//b1882//
PhoB-Phosphorylated_pos	b1008//b2285//b1818//b4288//b3127//b1127//b3860//b0348//b1020//b0583//b2718//b1900//b3902//b1673//b1780//b1805//b4316//b2079//b0168//b4426//b0591//b0167//b2147//b2223//b1272//b2499//b2342//b1901//b0296//b2205//b2713//b4104//b1297//b3414//b0273//b1712//b0995//b1679//b1892//b4122//b0221//b0907//b0593//b0523//b2979//b2423//b3749//b4068//b3453//b0595//b0894//b0061//b0353//
PhoP-Phosphorylated_neg	b1245//b2764//b0574//b3453//b0179//b2222//b1548//b2078//b1744//b3437//b1907//
PhoP-Phosphorylated_pos	b1272//b2297//b0032//b1682//b1593//b4079//b1516//b3540//b1615//b3749//b2425//b0995//b2241//b4511//b3409//b1337//b1519//b1818//b0972//b0820//b2491//b4033//b0729//b3405//ilvG_2//b3968//b2531//b2905//b2224//b4254//b0365//b0367//b0597//b1761//b3225//b1738//b2905//b1718//b2925//b2091//b3752//b2529//b2927//b4115//b3721//b2614//b3359//b2498//b3266//
PrpR-2-methylcitrate_neg	b2430//
PrpR-2-methylcitrate_pos	b2310//b2554//b3540//b3408//
PurR-Guanine_neg	b2407//b3242//b2092//b3845//b3225//b1656//b0684//b3404//b3723//b3117//b1041//b3432//b2609//b4200//b4195//b3670//b2904//b3414//b1222//b0928//b2911//b0462//b2201//b0207//b4287//b0042//b3853//b4154//b0330//b0620//b4290//b3542//b2469//b2207//
PurR-Hypoxanthine_neg	b2712//b2307//b0398//b0152//b0189//b2726//b4367//b2702//b0777//b4187//b1594//b4289//b1818//b2759//b2497//b0721//b1517//b4249//b4317//b4400//b2802//b4293//b0764//b0167//b1263//b1182//b3531//b0975//b0040//b0597//b1859//b4133//b1743//b0198//
QseB-Phosphorylated_pos	b2242//b1810//b4317//b2373//
RhaR-L-rhamnose_pos	b0346//b0036//
RhaS-L-rhamnose_pos	b1127//b3511//b1901//
RstA-Phosphorylated_neg	b1394//b1256//b2149//b2241//b1384//
RstA-Phosphorylated_pos	b2614//b3275//b2719//b0346//b3240//
SoxR-2Fe_neg	b2727//
SoxR-2Fe_pos	b2726//b2905//b4202//
TorR-Phosphorylated_neg	b4009//
TorR-Phosphorylated_pos	b2711//b3221//b3223//b4003//b4203//b3172//b4118//b1881//b2500//
TrpR-Tryptophan_neg	b3751//b3851//b4291//b4321//b2802//b0061//b4194//b4397//b0782//b2156//b0564//b0785//
TyrR-L-tryptophan_neg	b2962//b0782//b2009//b4152//b4101//b0617//b3668//b0348//b1321//b4016//b0190//b2661//
TyrR-L-tryptophan_pos	b0484//b2503//b1209//
TyrR-Phenylalanine_neg	b3359//b4198//b0333//b0516//b3925//b3166//b0805//b0874//b4174//b3328//b1818//b4238//
TyrR-Phenylalanine_pos	b2223//b0311//b4399//
TyrR-Tyrosine_neg	b3320//b3540//b2287//b3393//b2367//b0933//b2422//b0566//b2580//b0340//b1921//b2280//
TyrR-Tyrosine_pos	b0723//b4417//b3277//
UhpA-Phosphorylated_pos	b1679//
XapR-xanthosine_pos	b4093//b2838//
XylR-Xylose_pos	b2283//b4506//b2729//b0618//b0038//b3428//
ZntR-Cd2+_pos	b4160//
ZntR-Hg_pos	b2195//
ZntR-Zn2+_pos	b1499//
ZraR-Phosphorylated_pos	b2507//b2155//b1620//
Zur-Zn2+_neg	b0039//b4393//b1719//b2503//b3670//b0368//
