#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b2342//b4254//
CRP-cAMP_pos	b3225//b2428//b2762//b4266//b1205//b4124//b4393//b4239//b3939//b2486//b4040//b3864//b4018//b2841//b0907//b1669//b0778//b3413//b3425//b1797//b2708//b3851//b3757//b4289//b1207//b3168//b2283//b2485//b1392//b2241//b2925//b0575//b2085//b3829//b3314//b1042//b4102//b1130//b2287//b0895//b0945//b2231//b2092//b3432//b1297//b0622//b0522//b4076//b3242//b2977//b3726//b1718//b0177//b3454//b4238//b1704//b2106//b2965//b3431//b1296//b2728//b1587//b1883//b3961//b1042//b4035//b1012//b1850//b4287//b2503//b0755//b3316//b4024//b3414//b1593//b0203//b3700//b2573//b1907//b0411//phnE_2//b3117//b1006//b1474//b1334//b0573//b0585//b3957//b1244//b1225//b4417//b1671//b1300//b2975//b2156//b0620//b2344//b3335//b3230//b3334//b0190//b3458//b3854//b0342//b4324//b3756//b4193//b3906//b1264//b2608//b2938//b1256//b1732//b2107//b3324//b3722//b2731//b4319//b3221//b0826//b4511//b2223//b3461//b1024//b1102//b3604//b1390//b0040//b1797//b3319//b3417//b3926//b3756//b3531//b3806//b1275//b2961//b2344//b1245//b2712//b2703//b2288//b2428//b3393//b3846//b1900//b1889//b2975//b2990//b3774//b2285//b1023//b4471//b2703//b0619//b3214//b0814//b0997//b2288//b3324//b1011//b1246//b1389//b1512//b2676//b4097//b3540//b2754//sroD//b2491//b0517//b2148//b2153//b2614//b4511//b1337//b0166//b1260//b1430//b3828//b3700//b2662//b4416//b1513//b0805//b3668//b1907//b3860//b3437//b0041//b2497//b2372//b4416//b2212//b4063//efeU_2//b2607//b4254//b4193//b2344//b2990//b0313//b4167//b0880//b2557//b2423//b2203//b2751//b4035//b3855//b2106//b3212//b1062//b2590//b2009//b2422//b3335//b0617//b0615//b1883//b4289//b3164//b0720//b4129//b3940//b0995//b2425//b3615//b1390//b4074//b1397//b2196//b1743//b0974//b0778//b2703//b3223//b1430//b1246//b0763//b4416//b0595//b4123//b0338//b0204//b0365//b4460//b0553//b3903//b4426//b2531//b4070//b1819//b3905//b2285//b0594//b2705//b3329//b0183//b1212//b2962//b0115//b0430//b2212//b0997//b1037//b0929//b2669//b1532//b1907//b3748//efeU_2//b3604//b3008//b0167//b0733//b2509//b1261//b4698//b1715//b4003//b0161//b3166//b0819//b1680//b2490//b2091//b3828//b2721//b2708//b3727//b2866//b1747//b0125//b2723//b2371//b4105//b1738//b0080//b0777//b3165//b3408//b0723//b0343//b1970//b4196//b3926//b1530//b3242//b2106//b0192//b0585//b0125//b0676//b2487//b4079//b2290//b4058//b4239//b0204//b3772//b4265//b3724//b2802//b3971//b4384//b2608//b3325//b2710//b0113//b4119//b0683//b1547//b0886//b1321//b4506//b2724//b2631//b4054//b3940//b2943//b3870//b4293//b0959//b1796//b2234//b3707//b3668//b0553//b2163//b2234//b2707//b3830//b3753//b1160//b3666//b3766//b3532//b0428//b3508//b2094//b0976//b1900//b3828//b2757//b0203//b4266//b3476//b4309//b1265//b1901//b3240//b3363//b3940//b0333//b0179//b1252//b0034//b3356//b2531//b0516//b1002//b3118//b0896//b2470//b2589//b1245//b0763//b3667//b0860//b2312//b4139//b3135//b4160//b3615//b0181//b3261//b4169//b0484//b3165//b1379//b3123//b0352//b2732//b3869//b0032//b0597//b1211//b0338//b2092//b1036//b4123//b2666//b2373//b3405//b1612//b1212//b1493//b2755//b0384//b1338//b2074//b3364//b4032//b3528//b3006//b2278//b0591//b0152//
ChbR-Monoacetylchitobiose-6P_neg	b2588//b4098//b2149//b1224//b3025//b4030//
ChbR-Monoacetylchitobiose-6P_pos	b1846//b3408//b2996//b1227//b2407//b2076//
CpxR-Phosphorylated_neg	b3418//b3318//b3331//b1737//b3330//b4309//b3565//b0874//b2732//b3230//b3845//b1890//b4032//b0240//b1892//b4035//b2719//b0080//b0723//b0972//b4075//b2424//b2962//b1006//
CpxR-Phosphorylated_pos	b2713//b2288//b2570//b3172//b3333//b4036//b1182//b3261//b2498//b2503//b2076//b3414//b1024//b0180//b0314//b2429//b2597//b1016//b2964//b1040//b4241//b0115//b0998//b0936//b1920//b1493//b4069//b4174//b0035//b1300//b0621//b4254//b0935//b4033//b1207//b2414//b2759//b0031//b1654//b3969//b1781//b3460//b1817//b0039//b3276//
CreB-Phosphorylated_neg	b1222//b4036//b4200//
CreB-Phosphorylated_pos	b4293//b2923//b0863//b4288//b4099//b1982//
CueR-Ag_neg	b3493//b4318//b3532//b0080//b3265//
CueR-Ag_pos	b3969//b4067//
CueR-Cu+_neg	b2096//b3403//b2731//b0594//b2942//
CueR-Cu+_pos	b4073//b3071//
CuerR-Au_neg	b2724//b0574//b4099//b3326//b2207//
CuerR-Au_pos	b1656//b4460//
CusR-Pasp_pos	b2078//b0078//b0154//b1113//b2725//b4033//b1002//b3605//b2673//b3721//efeU_2//b2470//
CynR-Cyanate_neg	b3911//
CynR-Cyanate_pos	b0774//b2288//b4172//
CysB-N-acetyl-L-serine_neg	b0366//b1597//b3460//b2079//b3480//b4002//b0587//
CysB-N-acetyl-L-serine_pos	b2077//b3511//b3772//b0928//b0338//b0061//b2992//b0336//b0343//b2201//b2572//b0727//b3927//b1734//b2153//b1385//b4097//b2364//b3237//b3702//b2096//b3753//b1337//
CysB-O-acetyl-L-serine_neg	b0341//b0860//b2709//b3531//b2417//b4240//b1846//
CysB-O-acetyl-L-serine_pos	b0181//b2609//b2763//b3750//b1736//b2662//b0594//b4416//b1738//b4663//b2342//b4254//b3171//b0591//b4460//b3957//b0975//b0115//b0614//b0765//b1882//b3481//b2841//b0970//
DcuR-Phosphorylated_pos	b0907//b2414//b3260//b0037//b4018//b4200//b0586//b2424//b2630//
DnaA-ATP_neg	b3702//b1716//b4383//b4292//b0348//b4069//b1039//b1609//b1040//b2704//b1907//
DnaA-ATP_pos	b2579//b3753//b2673//b0727//b3456//b4438//b3493//
DpiA-Pasp_neg	b3478//
DpiA-Pasp_pos	b3907//b1497//b0880//b1395//b0889//b0168//b4139//b3960//b2529//b0721//
DsdC-D-serine_neg	b0411//
DsdC-D-serine_pos	b0598//b2723//
EvgA-Phosphorylated_pos	b4316//b3970//b2149//b2606//b3707//b3616//b4502//b3830//b1988//b4173//b1190//b4095//b0620//b2150//b1207//
FNR-Fe_neg	b3081//b2415//b3853//b3026//b2491//b4122//b1101//b0201//b0620//b0190//b0383//b1907//b1671//b1272//b3409//b1547//b2370//b4266//b4018//b4037//b1891//b3460//b0192//b3604//b3327//b0123//b0397//b3117//b0108//b2029//b3566//b0574//b0574//b3961//b4267//b3481//b2282//b0078//b2867//b0970//b4070//b2614//b2571//b0583//b1882//b2093//b2980//b3770//b1062//b1396//b4008//b4266//b2171//b0814//b0181//b3126//b1482//b1002//b4266//b0616//b1182//b3366//b3266//b4168//b2309//b3123//b3453//b1540//b1680//b2905//b0585//b4313//b1679//b0106//b2222//b1397//b1338//b3721//b4311//b4072//b2661//b3237//b0123//b2283//b2149//b4062//b1394//b4054//b2491//b3335//b3969//b0440//b0061//b2706//b4034//b2364//b3453//b3006//b1101//b1037//b2715//b4093//b1207//b0178//b2243//b3906//b2503//b0110//b3408//b2705//b0778//b1518//b0996//b2570//b3958//b3961//b0933//b3408//b0352//b2156//
FNR-Fe_pos	b0904//b2341//b2669//b1388//b2367//b2800//b2312//b3600//b2342//b2285//b3403//b0125//b2206//b2725//b2470//b4384//b1900//b0606//b0959//b2937//b4670//ilvG_2//b3057//b3938//b0125//b1922//b4242//b1395//b3927//b0929//b0064//b1476//b2943//b0390//b2993//b0125//b3278//b0336//b0517//b3609//b4393//b0726//b4669//b1882//b1900//b0720//b4132//b0774//b0384//b0617//b3830//b3541//b2671//b4354//b2742//b3328//b1715//b3430//b1886//b4249//b0679//b2991//b0928//b4079//b2964//b2312//b2662//b0621//b3320//b2916//b1182//b0044//b4139//b2916//b2370//b3095//b3702//b2236//b0805//b0591//b2499//b0463//b1819//b3224//b4313//b1109//b0595//b3240//b2076//b0575//b2722//b0522//b2470//b0522//b0826//b4309//b1745//b4438//b1655//b2965//b2288//b4200//b0928//b2903//b2497//b2075//b2078//b3906//b4034//b3957//b1474//b0758//b0887//b2201//b2485//b1324//b2203//b0998//b4311//b0953//b2429//b3959//b4317//b0970//b1474//b1779//b1492//b0106//b0181//b3479//b4393//b2490//b3908//b1597//b0183//b3846//b1395//b3600//b2852//b0441//b3076//b3368//b3313//b3326//b0522//b2904//b2927//b0973//b0618//b0880//b3266//b2374//b3611//b0620//b3478//b4502//b3960//b3707//b2068//b4392//b2211//b1594//b2608//b3273//b2996//b0589//ilvG_2//b1852//b2671//b3521//b0862//b1515//b3860//b1817//b0756//b0039//b3430//b1388//b0383//b0311//b3940//b1040//b0995//b0827//b2153//b4267//b1717//b0720//b1394//b3702//b4037//b3601//b3904//b1616//b3165//b3530//b4313//b1299//b2483//b4193//b2987//b0150//
FhlA-Formate_pos	b3125//b3414//b4172//b4129//b3908//b0204//b3671//b2152//b3668//b4019//b4067//b4400//b1846//b2606//b3357//b1680//b2805//b2938//b2063//b2488//b1245//b3566//b0826//b1817//b1857//b1814//b2223//b1244//b0037//b3169//
FucR-L-fuculose-1-phosphate_pos	b2800//b4005//b0398//b3971//b0366//b2344//b3132//
Fur-Fe2+_neg	b3127//b0933//b4115//b3708//b3510//b2963//b3904//b0461//b1548//b0728//b3829//b0150//b3518//b1658//b4397//b3481//b4322//b1620//b4637//b0031//b3403//b1717//b3326//b3934//b2990//b3409//b4476//b0044//b2571//b0313//b2212//b0557//b3265//b3911//b1109//b2194//b2729//b2992//b4289//b1745//b3329//b3261//b2754//b3771//b4290//b1042//b0184//b2804//b2198//b2579//b2509//b2205//b3509//b0684//b3543//b4058//b3126//b1492//b3224//b1324//b2979//b0872//b3615//b1246//b2375//b2369//b3510//b1512//b1888//b0116//b2987//b0774//b1655//b2222//b4511//b2498//b4099//b0522//b0123//b3241//b3829//b2755//b4265//b2205//b1394//b0044//b2156//b3311//b2729//b3207//b0346//b2711//b2430//b0314//b2702//b2074//b0591//b0311//b4233//b1511//b4071//b1622//b0728//b2557//b0431//b0178//b0331//b1514//b4172//b0190//b1022//b3926//b0972//b4032//b1669//b4702//b2580//b3903//b2590//b1656//b2199//b1392//b0594//b0864//
Fur-Fe2+_pos	b2725//b4122//b4133//b3725//b2424//b3667//b3773//b4663//b4471//b2414//b3409//b0031//b3134//b2416//b0351//b3437//b2310//b1920//b2529//b0080//b2716//b3077//b0973//b1036//b3960//
Fur-Mn2+_neg	b0596//b0614//b1546//b4196//b3870//b1852//b3431//b0679//b1205//b3076//b1590//ilvG_2//b2589//b0861//b3451//b4241//b2425//b1010//b3608//b2660//b2415//b3425//b4095//b0841//b3493//b1338//b0931//b3828//b3604//b2715//b0557//b0862//b0775//b2675//b0517//b2278//b0114//b1129//b3454//b3332//b0523//b1857//b3863//b1390//b1207//b0977//b0204//b2868//b2911//b3458//b3727//b4319//b2573//b3961//b0106//b1654//b3671//b0978//b2308//b2156//b1852//b2803//b3276//b2758//b2708//b0872//b3165//b2975//yegZ//b2201//b0396//b4319//b2171//b4016//b1392//b2482//b1101//b3939//b1160//b4098//b1814//b1002//b4063//b1241//b2754//b1735//b2992//b1040//b0972//b4209//b1102//b4105//b2706//b3959//b4111//b3940//b4173//b0313//b2762//b0729//b2492//b2240//b3851//b0874//b3035//b1245//b3531//b3317//b3164//b2374//b0034//b3518//b0199//b4120//b2957//b3668//b0557//b2156//b3907//b3564//b3394//b1819//b2094//b2841//
Fur-Mn2+_pos	b3925//b2280//b3418//b2287//b0621//b2962//b1262//b3725//b3753//b1714//b2580//b1244//b0112//b3312//b2630//b1922//b0756//b2671//b0575//b2309//b0311//b0189//b0602//b1920//b3408//
GlcC-Acetate_neg	b4196//
GlcC-Acetate_pos	b2486//b4068//b0352//b2531//b2800//b1537//
GlcC-Glycolate_neg	b0151//
GlcC-Glycolate_pos	b0754//b3415//b0125//b2287//b0682//b0428//
GlrR-Pasp56_pos	b2751//
IclR-pyruvate_neg	b2721//phnE_2//b2199//b0034//
IdnR-5-ketogluconate_neg	b4115//b1890//b4239//
IdnR-5-ketogluconate_pos	b0781//b2296//b1674//b3906//b0039//
IdnR-Idonate_neg	b3081//b3971//b0841//
IdnR-Idonate_pos	b2905//b0179//b3457//b3532//b3134//
IlvY-2-acetolactate_neg	b2840//
IlvY-2-acetolactate_pos	b2508//
IlvY-Alfa-acetohydroxybutirate_neg	b4167//
IlvY-Alfa-acetohydroxybutirate_pos	b4376//
IscR-2Fe_neg	b0597//b0777//b2068//b2290//b0168//b4319//b4291//b2207//b0584//b4067//b1819//b0168//b1612//b1322//b3095//b3261//b1129//b3870//b4094//b0619//b3170//b3429//b2607//b4073//b1613//b4290//b3748//b4241//b4106//b2481//
IscR-2Fe_pos	b1704//b0334//b0684//b4240//b0814//b0678//b4098//b0765//b4004//b2372//b4125//
LldR-L-lactate_neg	b3728//b1062//b3161//
LldR-L-lactate_pos	b3566//b3601//b2240//
Lrp-Leucine_neg	b0862//b3926//b3449//b3418//b1130//b0819//b4015//b3127//b1905//b0953//b0675//b2416//b0619//b0153//b4172//b2488//b4040//b3230//b1674//b2372//b4376//b2286//b2085//b2151//b0618//b1226//b4013//b4032//b2976//b2963//b0178//b4100//b4289//b0880//b2425//b0204//b2417//b3457//b2240//b0411//b3902//b3125//b4367//b2703//b0861//b4067//b0191//b2470//b3611//b2583//b0996//b3319//b2198//b2417//b2913//b0972//b3461//b0606//b3118//b3668//b3441//b4450//b3544//b4133//b1041//b4382//b3212//b2732//b2631//b0812//b1299//b2964//b3510//b0861//b0151//
Lrp-Leucine_pos	b4072//b2078//b4200//b2306//b1826//b2675//b2375//b0575//b4291//b3829//b1881//b0168//b4382//b0895//b4153//b1298//b0592//b4010//b4138//b3243//b0352//b3135//b1531//b0044//b0907//b4367//b4315//b4670//b3414//b1616//b1513//b1593//b2723//b2867//b2106//
LsrR_neg	b0523//b1590//b2990//b0978//b0826//b0429//b0180//b3318//b0352//
MalT-ADP-Maltotriose_pos	b1851//b1669//b0973//b0346//b4382//b3070//b3332//b3773//b1888//b4290//
MalT-Maltotriose-ATP_pos	b2531//b3906//b2723//b3870//b4039//b0451//b4151//b1127//b0338//b4195//
MelR-Melibiose_neg	b3961//b2489//b1922//
MelR-Melibiose_pos	b3927//b0776//b4003//
MetJ-S-adenosylmethionine_neg	b0167//b3479//b0339//b3852//b0784//b2093//b1220//b0874//b3701//b1287//b0928//b0183//b1397//b1779//b0571//
MetR-L-homocysteine_neg	b4074//b4058//
MetR-L-homocysteine_pos	b3941//b3565//b3359//b3477//
MhpR-3-DHPP_pos	b3327//b3774//b3363//b3314//b2803//b3959//
MhpR-3HPP_pos	b2307//b3925//b1387//b3781//b2572//b1673//
MntR-Cd2+_neg	b3927//b2805//b4173//b4201//
MntR-Cd2+_pos	b2094//
ModE-MoO42-_neg	b0587//b0034//b3272//b0032//b3508//b4383//b3449//b2076//b2366//b2469//b2198//b2754//b2731//b2801//b1817//
ModE-MoO42-_pos	b4153//b0346//b0031//b4014//b2673//b1796//b0998//b0198//b2758//b1780//b1220//b0616//b3854//b2805//b1982//b1221//b3528//b0178//b1212//b4159//b0959//b0353//b0587//b3518//b1407//b4104//b1718//b0880//b4054//b1858//b4092//
NarL-Phosphorylated_neg	b2976//b2151//b3753//b4198//b3868//b3864//b0348//b3221//b3212//b2570//b3574//b4073//b1528//b4075//b3266//b3275//b1299//b4170//b0598//b0152//b0574//b2926//b2584//b1531//b4009//b4129//b2223//b1227//b0872//b3908//b2995//b0111//b0758//b2498//b3608//b0205//b2673//b3688//b1669//b2224//b2666//b4310//b2762//b4006//b0617//b1021//b3518//b2718//b1615//b0350//b4702//b2206//b4153//b0928//b3213//b0341//b4292//b2068//b1907//b2705//b3725//b4099//b0462//b3408//b3311//b1810//b1519//b0623//b2197//b2208//b0118//b0428//b0782//b3481//b2763//b2661//b0759//b2759//b3426//b4132//b3224//b1890//b0116//b1859//b3429//b2583//
NarL-Phosphorylated_pos	b0484//b2707//b0034//b4101//b1611//b0945//b4238//b2663//b0874//b0682//b1015//b0896//b3479//b2149//b2423//b3469//b2987//b4320//b3672//b1009//b2916//b0972//b4309//b3864//b4416//b3904//b3860//b2756//b0591//b3925//b3855//b0043//b4014//b2724//b1621//b2706//b4063//b1322//b0106//b3277//b3530//b1222//b0221//b2373//b3509//b3769//
NarP-Phosphorylated_neg	b3868//b3008//b1211//b1482//b3006//b2297//b2156//b1982//b4105//b0368//b2312//b0389//b1397//b0588//b2926//b3072//b2963//b3565//b3707//b4097//b4663//b0078//b3605//b1388//b3265//b3756//b0201//b3356//b2708//b0615//b0827//b2551//b1322//
NarP-Phosphorylated_pos	b2962//b2732//b3700//b0516//b1338//b1797//b3315//b1982//b2852//b4097//b3409//b4705//b0462//b1588//b1415//b1905//b1212//b0334//b0682//b2424//b0880//b4154//b4125//b2342//b3423//b3429//b2926//b2484//b2927//b4268//b2669//b0125//
NhaR-Na+_pos	b0451//b2205//b3460//b2375//b3428//
NikR-Cd2+_neg	b1716//b0041//b1669//b2428//b4151//b1247//
NikR-Co2+_neg	b4172//b3968//b0041//b2991//b1817//b1746//
NikR-Cu2+_neg	b4160//b4006//b4014//b0365//b1497//b4702//
NikR-Ni2+_neg	b0935//b3277//b4015//b2392//b3926//b2368//
NikR-Zn2+_neg	b4160//b1826//b1617//b3266//b1920//b3316//
NrdR-ATP_neg	b2722//b2614//b0776//b2508//b3409//b2342//b2213//b1593//b2296//
NrdR-Zn2+_neg	b2497//b0080//b4152//b1244//b3454//b1716//b3453//b3134//b3450//
NrdR-dATP_neg	b2704//b3927//b0598//b3038//b3118//b2705//b4004//b0112//b0397//
NsrR-2Fe_neg	b0564//b2499//b3037//b4111//b1590//b4004//b3333//b1658//b2758//b2234//b0886//b0377//b3312//b4431//b2306//b3926//b0676//b2528//b3904//b0114//b4168//b4037//b0343//b0756//b1920//b2631//b1622//b0334//b4006//b1160//b3224//b0338//b2232//b2488//b4037//b3610//b4289//b4063//b4036//b4599//b3959//b1858//b3960//b1736//b0953//b3438//b2557//b2424//b2838//b0757//b1010//b4393//b2724//b0615//b4014//b2152//b0757//b0974//b1735//b1882//b4213//b0584//b0975//b3541//b2600//b1887//b3432//b3957//b2200//b3702//b3454//b1041//b4316//
PhoB-Phosphorylated_neg	b1395//b4698//b2717//b2500//b2588//b3828//b3404//b4321//b2206//b2763//b3758//b4115//b4438//
PhoB-Phosphorylated_pos	b4426//b0996//b4209//b3666//b3670//b0976//b1390//b0313//b0722//b4400//b3318//b1415//b4438//b2583//b1846//b3774//b4033//b0975//b3701//b2171//b4702//b2661//b0776//b1608//b2242//b2600//b0078//b1747//b3603//b0675//b2488//b3368//b2491//b1396//b3753//b3903//b4102//b1021//b2487//b0826//b0192//b2470//b2725//b0570//b0347//b2963//b0975//b0336//b3458//b0077//b3115//b4040//b0998//
PhoP-Phosphorylated_neg	b1683//b3911//b0928//b3938//b3127//b4013//b0583//b1043//b3242//b2499//b3450//
PhoP-Phosphorylated_pos	b2554//b3076//b3038//b4033//b4067//b2758//b0183//b2702//b2997//b1921//b2591//b2288//b4441//b4092//b2674//b4067//b2731//b4367//b3438//b2996//b1622//b0588//b2429//b1882//b3772//b0191//b3356//b4254//b4451//b3403//b3242//b1706//b2675//b4005//b0038//b0597//b0606//b2937//b2085//b2597//b4291//b3335//b0979//b3076//b3971//b1885//b2231//b1205//b3566//
PrpR-2-methylcitrate_neg	b1682//
PrpR-2-methylcitrate_pos	b0125//b4101//b0595//b2584//
PurR-Guanine_neg	b0896//b4005//b3276//b1796//b3227//b3907//b3511//b0763//b2297//b3868//b3870//b2531//b0826//b4671//b1297//b3231//b4592//b3328//b2673//b1717//b3135//b0043//b1900//b3912//b3904//b1521//b0334//b4213//b0589//b4138//b3332//b4095//b0864//b4209//
PurR-Hypoxanthine_neg	b3135//b0367//b1102//b3969//b4268//b3961//b4172//b3093//b3025//b2287//b1324//b4111//b2368//b1883//b0980//b2370//b1338//b3278//b0617//b2976//b0908//b3328//b1748//b2724//b4007//b1654//b1224//b1127//b1136//b2370//b3477//b0594//b2469//b2990//
QseB-Phosphorylated_pos	b4059//b0979//b3115//b1611//
RhaR-L-rhamnose_pos	b3335//b0978//
RhaS-L-rhamnose_pos	b0591//b1920//b2764//
RstA-Phosphorylated_neg	b3771//b0863//b2709//b3688//b3161//
RstA-Phosphorylated_pos	b2606//b2702//b0621//b1260//b3276//
SoxR-2Fe_neg	b1265//
SoxR-2Fe_pos	b1011//b3670//b4313//
TorR-Phosphorylated_neg	b0973//
TorR-Phosphorylated_pos	b1398//b0997//b2417//b3752//b2288//b2277//b3845//b0207//b0203//
TrpR-Tryptophan_neg	b0827//b3709//b0168//b1982//b2571//b4316//b2155//b2234//b0177//b3925//b4018//b4441//
TyrR-L-tryptophan_neg	b3357//b4315//b3265//b3207//b2311//b1713//b1716//b2369//b4008//b0167//b0063//b0043//
TyrR-L-tryptophan_pos	b1658//b0980//b3479//
TyrR-Phenylalanine_neg	b0935//b0594//b2489//b0048//b4102//b3265//b1805//b2276//b0565//b4468//b2152//b3611//
TyrR-Phenylalanine_pos	b3113//b2095//b2290//
TyrR-Tyrosine_neg	b1492//b2675//b4102//b4202//b2312//b4506//b1321//b3318//b4468//b4450//b3076//b2203//
TyrR-Tyrosine_pos	b2557//b4097//b3311//
UhpA-Phosphorylated_pos	b4315//
XapR-xanthosine_pos	b3938//b1748//
XylR-Xylose_pos	b2197//b3772//b0107//b1011//b3938//b2712//
ZntR-Cd2+_pos	b0522//
ZntR-Hg_pos	b3005//
ZntR-Zn2+_pos	b0115//
ZraR-Phosphorylated_pos	b2309//b1222//b3405//
Zur-Zn2+_neg	b1747//b3161//b0903//b0342//b3567//b4287//
