#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b3450//b2485//
CRP-cAMP_pos	b0754//b0037//b2284//b3165//b0396//b0733//b1857//b1301//b4111//b3869//b2720//b3392//b4400//b4008//b1113//b2341//b3319//b4093//b1883//b3038//b1297//b2630//b0033//b1514//b3530//b3709//b2707//b0998//b3727//b4599//sroD//b0776//b2487//b1736//b3854//b3934//b0451//b4074//b1672//b1301//b1513//b2152//b0614//b2704//b4431//b2147//b1888//b3855//b4131//b1882//b1131//b1223//b4175//b0107//b2222//b0273//b2085//b3540//b1810//b2752//b3461//b2583//b0977//b3326//b1881//b3572//b1587//b2423//b4015//b2223//b0778//b2996//b1621//b0240//b3479//b3237//b1883//b4054//b1535//b4315//b2283//b4036//b2718//b2484//b2617//b3772//b3478//b1037//b1131//b2597//phnE_2//b0681//b1744//b2662//b1113//b4007//b1540//b0312//b2074//b1246//b1621//b1264//b1615//b1492//b0341//b1132//b0907//b2196//b3035//b0348//b2368//b3518//b3960//b0062//b4290//b2913//b2976//b2508//b3214//b3117//b2093//b2997//b4291//b0903//b0945//b4317//b3091//b1669//b3223//b2075//b0570//b2994//b2309//b3544//b3417//b1891//b0874//b4160//b1859//b2221//b1211//b4034//b4008//b1798//b4096//b3405//b2308//b2583//b4451//b1207//b3057//b1297//b2580//b4124//b3274//b1131//b1530//b1587//b3261//b3509//b3366//b2712//b2551//b0931//b0602//b2868//b0590//b2489//b2803//b3758//b2754//b0573//b3125//b1680//b1821//b0384//b2373//b0782//b1590//b4450//b3511//b3544//b1334//b2732//b0204//b4200//b1819//b3702//b2208//b2590//b2163//b0484//b1587//b1714//b3723//b4106//b3669//b4068//b3753//b4293//b1334//b3367//b0240//b3532//b4196//b2608//b3236//b0724//b1658//b2341//b0201//b4314//b0522//b0048//b2085//b0720//b2554//b2009//b0313//b3481//b3531//b4062//b1518//b1548//b3093//b2818//b2279//b3851//b1102//b4120//b3132//b1009//b2147//b4460//b4451//b4072//b0179//b4324//b0461//b3413//b4015//b4209//b3049//b0615//b2490//b0727//b0343//b1323//b0400//b2152//b3329//b2369//b2342//b3530//b4008//b3752//b4382//b2283//b1982//b0975//b4058//b2580//b4035//b3461//b2368//b1043//b2530//b3721//b1398//b2414//b0313//b1892//b3668//b3912//b3328//b0623//b3072//b1706//b3237//b0782//b1384//b3511//b2710//b3672//b0895//b2153//b0333//b0928//b0583//b0042//b2205//b2560//b2234//b3863//b1851//b0553//b2662//b3540//b3569//b4030//b1246//b2342//b1390//b2764//b4314//b2553//b4013//b2662//b4382//b1301//b3960//b3454//b4287//b2148//b4172//b2151//b1002//b0734//b4203//b1782//b3320//b0366//b2093//b2742//b1475//b0377//b3725//b0037//b4209//b0113//b3508//b1221//b0345//b3543//b0403//b3057//b0460//b1492//b3038//b3604//b0166//b1858//b4098//b2205//b0764//b3449//b0937//b3236//b2754//b1335//b4079//b3313//b1102//b1012//b3127//b3569//b3168//b2590//b2704//b4069//b3225//b1042//b1881//b0805//b0034//b3213//b3240//b0934//b1528//b1613//b4058//b3672//b2841//b2925//b0973//b1761//b1245//b2553//b3333//b1921//b4005//b1109//b2751//b0681//b2231//b3457//b2987//b2726//b4132//b2661//b0106//b2212//b1334//b3265//b1779//b2424//b3756//b2077//b3329//b2288//b2423//b2904//b2742//b1609//b4354//b3124//b0757//b3409//b2630//b2153//b2925//b1226//b1988//b4313//b3508//b1430//b4467//b2199//b3124//b1211//b1245//b0517//b2531//b2588//b4171//b1211//b2152//b2009//b0684//
ChbR-Monoacetylchitobiose-6P_neg	b3403//b1797//b0331//b1885//b0676//b3905//
ChbR-Monoacetylchitobiose-6P_pos	b3568//b3869//b1041//b3037//b0378//b1745//
CpxR-Phosphorylated_neg	b1779//b1497//b4202//b2206//b0572//b4074//b4096//b2425//b0682//b1881//b2308//b3458//b1256//b0197//b1883//b3423//b3478//b3540//b1781//b2107//b0397//b4153//b1548//b2660//
CpxR-Phosphorylated_pos	b3026//b3609//b1500//b1043//b2903//b1321//b3942//b4073//b3452//b3207//b2155//b4240//b2674//b4417//b0819//b4311//b1299//b0970//b3727//b1858//b3316//b3701//b4669//b1737//b3611//b4201//b3571//b0959//b1021//b1385//b4013//b3481//b3315//b1547//b0820//b4102//b3359//b3070//b3709//b3261//b2818//b2913//b1207//b3957//b3278//
CreB-Phosphorylated_neg	b3543//b0995//b3957//
CreB-Phosphorylated_pos	b3113//b2093//b1641//b4068//b3049//b2371//
CueR-Ag_neg	b1513//b1260//b4024//b1987//sroD//
CueR-Ag_pos	b4104//b0035//
CueR-Cu+_neg	b1512//b4316//b0975//b0313//b0758//
CueR-Cu+_pos	b1246//b4320//
CuerR-Au_neg	b2729//b4139//b1671//b2222//b0729//
CuerR-Au_pos	b1129//b3117//
CusR-Pasp_pos	b0777//b2718//b1038//b3476//b3415//b1474//b3169//b4567//b2673//b1973//b2284//b1101//
CynR-Cyanate_neg	b2285//
CynR-Cyanate_pos	b2308//b3036//b3828//
CysB-N-acetyl-L-serine_neg	b4567//b0296//b2107//b3960//b2805//b4071//b1015//
CysB-N-acetyl-L-serine_pos	b3906//yegZ//b2731//b4698//b0973//b3616//b0335//b0959//b1733//b1612//b1888//b4058//b0031//b3325//b1396//b4036//b0311//b3905//b1546//b4309//b3404//b1225//b4160//
CysB-O-acetyl-L-serine_neg	b3476//b0594//b3093//b3938//b3569//b0975//b2554//
CysB-O-acetyl-L-serine_pos	b1379//b0557//b3968//b1190//b0063//b1826//b4067//b2606//b2818//b0720//b3037//b2601//b3521//b2207//b3273//b1297//b2094//b1227//b0957//b3721//b3127//b4100//b2492//b4599//
DcuR-Phosphorylated_pos	b3428//b0721//b4426//b2601//b3071//b2923//b2841//b0403//b4037//
DnaA-ATP_neg	b4024//b4068//b2703//b3313//b0123//b4451//b3265//b0523//b0614//b1982//b1654//
DnaA-ATP_pos	b2996//b3356//b4265//b1673//b2076//b4438//b4313//
DpiA-Pasp_neg	b0588//
DpiA-Pasp_pos	b0080//b4670//b4070//b2203//b2591//b2926//b1988//b1817//b2560//b1500//
DsdC-D-serine_neg	b2344//
DsdC-D-serine_pos	b0684//b1207//
EvgA-Phosphorylated_pos	b4034//b2923//b0156//b4167//b3319//b0959//b3601//b4167//b1041//b1620//b0041//b1129//b4123//b3769//b4058//
FNR-Fe_neg	b0571//b1244//b3324//b3541//b3908//b4289//b3167//b4317//b2208//b3571//b3724//b0973//b2485//b1036//b3423//b3970//b0953//b3728//b2803//b3225//b3708//b2147//b2093//b0895//b1023//b0572//b1391//b1513//b4314//ilvG_2//b3757//b0311//b1546//b2911//b2925//b3669//b2535//b2235//b3934//b3609//b2370//b3456//b1421//b2579//b3222//b3166//b1743//b2912//b1814//b1211//b4416//b1519//b1746//b3870//b0048//b3700//b1499//b2094//b0841//b2224//b0516//b0460//b2720//b0605//b3413//b2422//b4098//b2422//b0440//b4100//b2312//b2943//b2280//b0595//b1223//b0566//b3077//b3091//b4264//b4131//b2729//b3276//b0980//b2721//b3708//b2171//b2557//b3934//b3852//b4177//b2590//b1655//b2553//b1761//b1212//b0595//b2288//b2818//b1011//b2094//b3469//b1546//b2529//b3314//b1415//b3431//b2704//b4393//b1160//b0273//b0584//b4202//b4132//b3114//b1102//b0336//b3091//b2068//b4398//b0588//
FNR-Fe_pos	b2614//b1129//b2375//b0166//b3311//b3096//b0589//b0936//b0365//b1594//b1037//b0975//b3670//b2234//b0430//b2476//b0182//b0167//b3329//b1713//b0675//b3669//b4264//b3224//b4068//b4115//b1641//b2606//b0785//b0781//b3025//b0517//b3571//b2583//b2937//b0597//b3934//b3425//b3666//b1747//b3318//b2805//b0411//b4317//b1136//b0191//b1209//b3057//b3408//b0191//b0154//b3161//b0040//b4196//b0152//b0903//b0596//b2367//b1796//b1881//b3846//b0515//b0152//b4293//b3132//b3230//b0161//b1111//b1654//b3609//b1247//b1497//b4024//b4451//b1393//b3828//b0720//b3912//b2476//b3423//b0040//b0339//b4177//b4098//b3221//b3408//b4392//b2997//b3224//b4019//b1680//b1002//b1209//b2281//b0721//b0721//b4106//b2373//b0675//b0585//b3707//b1272//b0430//b3126//b3368//b2706//b2068//b3221//b2107//b0894//b2417//b2756//b4397//b1671//b2606//b3724//b3927//b3006//b3528//b3541//b3541//b4035//b0863//b3037//b4203//b3610//b2481//b2151//b1973//b2075//b3272//b0933//b0221//b3394//b2308//b1112//b0781//b3845//b0862//b3118//b0311//b4567//b0062//b3564//b1883//b3574//b0043//b0515//b1970//b0978//b2709//b3333//b0980//b0311//b3453//b4070//b3326//b4125//b1590//b2290//b0451//b1546//b2368//b1537//b4037//b0934//b0675//b2481//b0756//b0896//b1597//yegZ//b3133//b0108//b0342//b0150//b4289//phnE_2//b3265//b1817//b1814//b3567//b3224//b0462//b1846//b4098//b1744//b1322//b3925//b4318//b0078//b0383//b0904//b3604//b4177//b3480//b1211//b2531//b0937//b1535//b2224//b0765//
FhlA-Formate_pos	b1706//b0998//b3328//b3324//b4592//b2942//b4133//b3274//b1390//b1532//b2705//b3601//b0124//b4406//b0734//b4293//b1245//b1322//b3223//b4237//b0333//b2223//b2507//b3453//b0352//b0764//b0594//b2093//b0161//b0728//
FucR-L-fuculose-1-phosphate_pos	b2148//b4392//b0764//b0783//b1006//b1262//b1296//
Fur-Fe2+_neg	b1415//b3565//b2234//b3726//b0684//b2818//b3934//b1247//b0574//b4119//b0368//b0202//b3070//b3723//b3708//b1528//b0156//b2503//b3135//b2938//b1130//b2152//b0181//b1679//b3852//b1211//b0337//b3957//b3417//b1043//b2194//b3403//b0343//b2583//b0570//b2588//b4237//b1673//b0348//b1042//b0522//b3225//b1744//b4237//b0182//b2143//b3544//b3113//b2925//b2276//b1379//b1387//b4175//b4169//b2760//b4324//b0184//b1528//b0166//b3395//b4237//b3312//b2096//efeU_2//b2148//b2371//b1712//b1744//b2279//b3927//b3076//b3005//b3588//b3441//b4075//b3038//b4392//b2764//b4018//b1391//b3123//b2291//b2757//b2278//b1022//b3070//b3709//b3869//b3846//b1062//b0048//b2702//b4095//b1891//b4030//b3688//b3864//b2726//b1335//b2630//b1857//b2800//b4073//b4468//b3748//b0995//b1548//b1548//b3430//b0573//b1988//b2671//b2208//b0974//b3701//b3320//b2309//b3756//b0116//b1256//b4139//b2729//b0377//b2156//
Fur-Fe2+_pos	b3721//b4120//b2531//b1547//b0125//b2240//b1713//b1243//b2476//b2464//b0179//b0366//b4468//b2591//b2198//b1887//b2500//b3313//b0411//b2094//b1190//b0199//b3365//b4268//b1851//
Fur-Mn2+_neg	b0675//b1851//b0184//b0723//b3903//b4096//b4468//b1716//b2718//b3770//b2975//b3404//b2146//b2818//b2077//b2364//b0125//b0114//b0343//b3566//b4599//b2241//b3311//b1714//b1620//b4397//b4106//b4124//b0033//b2489//b2215//b4671//b2590//b0462//b0935//b2852//b2961//b3125//b2280//b1713//b2979//b0819//b4138//b0776//b2975//b1988//b2867//b4202//b2422//b2096//b2606//b3588//b2976//b3830//b0378//b0367//b4698//b2560//b2742//b2905//b2414//b0995//b0570//b1190//b0586//b1010//b2429//b3530//b0996//ilvG_2//b4265//b3424//b1385//b4074//b1761//phnE_2//b0150//b2481//b0191//b1852//b2198//b3413//b3870//b1921//b1746//b3169//b2095//b4511//b0330//b1857//b3461//b4398//b1415//b2671//b3461//b0621//b4319//b2757//b4063//b0451//b2285//b3960//b4073//b2764//b2660//b3455//b3364//b4242//b2152//b4384//b1190//b3418//b3409//b3671//b2094//b0720//b0161//b4173//b2993//b1262//b3574//b1398//b3457//b0618//
Fur-Mn2+_pos	b0754//b0995//b1970//b3356//b2728//b2551//b3709//b2208//b2424//b2416//b1040//b4122//b2529//b0727//b3728//b0583//b4290//b3611//b2756//b0784//b3415//b0733//b3912//b2600//b4054//
GlcC-Acetate_neg	b2572//
GlcC-Acetate_pos	b1296//b3453//b4036//b2617//b1476//b0997//
GlcC-Glycolate_neg	b4122//
GlcC-Glycolate_pos	b0107//b3243//b4101//b2630//b0349//b3093//
GlrR-Pasp56_pos	b2713//
IclR-pyruvate_neg	b2663//b2221//b3453//b4100//
IdnR-5-ketogluconate_neg	b1513//b2415//b1421//
IdnR-5-ketogluconate_pos	b2716//b3394//b4384//b1036//b4168//
IdnR-Idonate_neg	b0108//b0957//b4033//
IdnR-Idonate_pos	b1885//b1016//b3567//b1612//b0516//
IlvY-2-acetolactate_neg	b0615//
IlvY-2-acetolactate_pos	b1039//
IlvY-Alfa-acetohydroxybutirate_neg	b3757//
IlvY-Alfa-acetohydroxybutirate_pos	b3617//
IscR-2Fe_neg	b2309//b2799//b2660//b2730//b3751//b3908//b4132//b4324//b0775//b0378//b3770//b4068//b0734//b3321//b4098//b1476//b3164//b3224//b4311//b1904//b2752//b4671//b3457//b2199//b3960//b4324//b1850//b0557//b4400//b2465//
IscR-2Fe_pos	b2617//b0123//b4101//b0777//b1535//b0995//b3403//b0118//b4036//b3971//b3275//
LldR-L-lactate_neg	b1814//b1901//b0863//
LldR-L-lactate_pos	b2560//b1656//b3609//
Lrp-Leucine_neg	b2631//b1782//b1716//b3035//b2676//b0108//b2661//b4314//b1009//b0675//b2725//b3868//b2417//b1387//b3757//b4213//b3670//b0588//b2759//b2232//b0349//b1498//b4318//b0586//b2961//b1589//b2742//b2074//b2091//b1682//b1016//b4015//b0776//b0588//b2630//b1589//b2750//b0784//b0154//b3405//b4671//b1589//b2163//b2868//b0036//b3214//b2202//b4702//b2732//b3408//b0124//b0997//b1858//b3774//b0180//b2535//b4151//b3454//b0064//b2085//b4467//b4354//b2430//b3127//b3166//b2601//b3864//b2151//b4175//b1805//b2868//b0819//b1020//b4292//b3070//
Lrp-Leucine_pos	b0399//b1734//b4382//b1256//b0041//b2961//b1884//b0935//b1430//b1101//b2241//b3611//b0874//b3037//b3853//b4171//b2553//b2553//b3864//b2751//b4471//b0593//b1015//b3332//b3942//b4187//b4033//b3008//b0109//b1500//b4399//b2063//b3132//b0585//b2286//
LsrR_neg	b1888//b3057//b3320//b2155//ilvG_1//b4125//b2498//b3460//b2371//
MalT-ADP-Maltotriose_pos	b0151//b1733//b4002//b0758//b0339//b0350//b1902//b1021//b1224//b4384//
MalT-Maltotriose-ATP_pos	b4254//b0166//b2075//b4035//b1673//b1588//b1656//b4313//b0343//b4115//
MelR-Melibiose_neg	b1127//b3457//b4322//
MelR-Melibiose_pos	b2277//b3806//b0114//
MetJ-S-adenosylmethionine_neg	b2276//b1421//b0106//b4195//b1810//b2705//b0166//b4288//b2751//b4006//b1297//b0935//b2711//b1475//b1973//
MetR-L-homocysteine_neg	b0377//b1736//
MetR-L-homocysteine_pos	b0889//b2572//b0311//b2755//
MhpR-3-DHPP_pos	phnE_2//b3939//b4036//b1302//b0729//b3934//
MhpR-3HPP_pos	b4292//b4441//b2425//b0589//b4036//b2994//
MntR-Cd2+_neg	b0337//b0584//b1922//b3908//
MntR-Cd2+_pos	b1882//
ModE-MoO42-_neg	b2107//b0574//b4115//b3335//b0781//b4129//b4293//b2509//b3095//b4033//b3430//b3828//b3314//b1745//b2195//
ModE-MoO42-_pos	b3116//b3758//b3425//b3431//b0041//b1127//b4119//b1718//b0342//b2486//b2977//b2296//b4068//b3394//b3118//b4040//b4030//b3541//b2675//b1982//b2838//b2991//b0063//b1888//b2571//b2077//b2224//b4102//b4000//b1127//b4111//
NarL-Phosphorylated_neg	b3708//b0108//b2282//b2491//b3133//b4073//b4122//b0078//b1323//b4093//b3518//b3329//b2987//b0907//b2374//b1244//b1537//b0785//b3855//b3227//b2706//b3070//b3757//b1227//b4238//b1826//b2725//b2198//b4511//b0777//b2235//b1904//b1818//b1497//b2392//b3752//b2529//b3508//b2313//b4319//b4172//b1594//b0368//b0314//ilvG_1//b1597//b0677//b3700//b3912//b0681//b3530//b2803//b2727//b4670//b2280//b2223//b2342//b3540//b2923//b2704//b1620//b3123//b1245//b0167//b0995//b0929//b1519//b3749//b3261//b3509//b3528//b1540//b4013//b2205//b2631//b2094//b4637//b2669//b0931//b1476//b4451//b1182//b2552//b1858//b1737//b2719//
NarL-Phosphorylated_pos	b3428//b2481//b0903//b0063//b0367//b3942//b0931//b2392//b3311//b1016//b2406//b1738//b0038//b1388//b0675//b0972//b2903//b2609//b4068//b4702//b0997//b4153//b3564//b3414//b4441//b3959//b3335//b0764//b3854//b3116//b0583//b2725//b4059//b1597//b4506//b0031//b3093//b2742//b3167//phnE_2//b1817//b0080//b0343//b0312//b3846//b3359//
NarP-Phosphorylated_neg	b2659//b4054//b1518//b0296//b2365//b0587//b1734//b0602//b0177//b1587//b2092//b3970//b2659//b2838//b3938//b4401//b1515//b2600//b4097//b1780//b0180//b0592//b3426//b1810//b3225//b1620//b1612//b4160//b1519//b2741//b2977//b2367//b1805//
NarP-Phosphorylated_pos	b4193//b2497//b0517//b1482//b2286//b3329//b2476//b0586//b0598//b4102//b3432//b4288//b3324//b2465//b3404//b3725//b4663//b3511//b1717//b2153//b4197//b2235//b4099//b1970//b1706//b3313//b4476//b2366//b1226//b1190//b2369//b4267//
NhaR-Na+_pos	b3541//b3332//b2991//b2964//b4324//
NikR-Cd2+_neg	b3959//b1858//b1761//b0894//b0570//b4177//
NikR-Co2+_neg	b4071//b0594//b2234//b1129//b4201//b4097//
NikR-Cu2+_neg	b0108//b4637//b2991//b4095//b2904//b2570//
NikR-Ni2+_neg	b2957//b0153//b3368//b2707//b0784//phnE_2//
NikR-Zn2+_neg	b4173//b3413//b3671//b0398//b3168//b4242//
NrdR-ATP_neg	b2417//b0367//b1679//b3076//b2992//b4315//b1062//b3037//b1780//
NrdR-Zn2+_neg	b3165//b4670//b3125//b2199//b2231//b0383//b4167//b0970//b3666//
NrdR-dATP_neg	b2392//b3605//b1821//b2489//b2818//b3410//b0904//b1111//b3423//
NsrR-2Fe_neg	b2609//b1674//b4093//b2760//b3456//b0337//b2204//b2155//b2307//b3070//b4175//b3727//b0755//b1256//b2278//b3118//b4068//b4240//b0337//b3025//b0340//b0997//b1617//b0678//b2095//b2151//b3869//b3708//b0880//b3481//b2754//b0570//b0441//b2406//b2306//b2476//b4138//b2671//b3870//b4167//b1130//b4354//b2107//b1810//b0724//b2916//b0684//b0336//b4502//b3615//b1587//b0677//b3750//b0605//b2723//b2912//b4013//b2422//b3438//b3568//b4317//b4310//b3314//b1388//b3367//b1531//b3231//b3542//b1421//b2009//b3829//b1591//b4384//
PhoB-Phosphorylated_neg	b0383//b2078//b2207//b0583//b1296//b0044//b0037//b4393//b2710//b0111//b3409//b3934//b1857//
PhoB-Phosphorylated_pos	b4070//b3415//b4100//b3574//b3831//b2804//b4426//b4003//b1261//b3037//b4316//b3828//b4383//b1743//b0189//b4193//b0676//b4058//b1190//b1733//b2905//b3541//b2313//b0240//b2923//b2580//b3828//b0313//b3449//b2417//b1669//b1337//b0032//b3275//b3207//b3312//b1901//b2570//b3766//b1537//b4310//b2990//b0597//b3035//b0191//b0153//yegZ//b0757//b3530//b4153//b2231//b1743//b1656//
PhoP-Phosphorylated_neg	b0978//b4321//b2588//b1298//b3707//b0462//b0904//b4002//b2977//b2491//b0979//
PhoP-Phosphorylated_pos	b3723//b1511//b1904//b3971//b2277//b2962//b0377//b2149//b1622//b2588//b3460//b3600//b3272//b4167//b2143//b0061//b0863//b4159//b2996//b2704//b0389//b3608//b3726//b1430//b0517//b1391//b2430//b1654//b2697//b4670//b1747//b0428//b4076//b2559//b3902//b1010//b3940//b2997//b0676//b0460//b4438//b0042//b3363//b0112//b0684//b0978//b2617//b1674//b3510//
PrpR-2-methylcitrate_neg	b4032//
PrpR-2-methylcitrate_pos	b0819//b2488//b1683//b2079//
PurR-Guanine_neg	b0350//b1891//b4203//b4669//b3025//b1521//b2554//b2370//b0330//b3481//b1272//b0347//b3907//b2215//b0970//b2280//b4039//b3906//b3367//b1851//b2222//b2500//b3669//b0396//b4264//b3114//b2726//b2721//b3441//b3905//b3428//b2601//b2923//b2712//
PurR-Hypoxanthine_neg	b2243//b2171//b1826//b2964//b2201//b3540//b1970//b4392//b3429//b1548//b3604//b2287//b2107//b1679//b1037//b4036//b3456//b3458//b3166//b1497//b1040//b3409//b4233//b0777//b4326//b1182//b1621//b4382//b2661//b0980//b4009//b0348//b3568//b0974//
QseB-Phosphorylated_pos	b2590//b4104//b1540//b4201//
RhaR-L-rhamnose_pos	b3758//b3666//
RhaS-L-rhamnose_pos	b4160//b2344//b0728//
RstA-Phosphorylated_neg	b1852//b3132//b0201//b4197//b0592//
RstA-Phosphorylated_pos	b2491//b3770//b2583//b2996//b1493//
SoxR-2Fe_neg	b4293//
SoxR-2Fe_pos	b2470//b1818//b3414//
TorR-Phosphorylated_neg	b1531//
TorR-Phosphorylated_pos	b0113//b3049//b3854//b0614//b3454//b0605//b1594//b2731//b0430//
TrpR-Tryptophan_neg	b3113//b0312//b1515//b2764//b3968//b2579//b2370//b3166//b3725//b2079//b0585//b1512//
TyrR-L-tryptophan_neg	b1390//b0682//b1546//b2490//b3752//b1262//b0998//b2280//b4105//b2342//b1519//b1782//
TyrR-L-tryptophan_pos	b4313//b1679//b2068//
TyrR-Phenylalanine_neg	b4037//b0428//b0523//b0589//b1221//b3363//b2195//b3458//b0615//b0623//b0061//b0619//
TyrR-Phenylalanine_pos	b3172//b3008//b4177//
TyrR-Tyrosine_neg	b2285//b2147//b1798//b4290//b1540//b3432//b4450//b0167//b3409//b4118//b1265//b2296//
TyrR-Tyrosine_pos	b1531//b4039//b4392//
UhpA-Phosphorylated_pos	b0864//
XapR-xanthosine_pos	b2344//b3426//
XylR-Xylose_pos	b1798//b1732//b3394//b1532//b0729//b3236//
ZntR-Cd2+_pos	b3759//
ZntR-Hg_pos	b1654//
ZntR-Zn2+_pos	b1535//
ZraR-Phosphorylated_pos	b4018//b2277//b2341//
Zur-Zn2+_neg	b4592//b2195//b1513//b1805//b3320//b4171//
