#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b2730//b2725//
BirA-bio-5-AMP_neg	b0589//b0819//b2508//b0602//b0586//
CRP-cAMP_neg	b3771//b0597//b0342//b3766//b4076//b1852//b4460//b1020//b2553//b1260//b2153//b4318//b1398//b1988//b1042//b2606//b2717//b1608//b3934//b0166//b0755//b0429//b3081//b2942//b1393//b4068//b2531//b0591//b3118//b3394//b3904//b0150//b4075//b3564//b0032//b4004//b1002//b2490//b3688//b0754//b3222//b1988//b0873//b4016//b3846//b0880//b0729//b4438//b1814//b1814//b0928//b1430//b1745//b0565//b0781//b3671//b1323//b3070//b0168//b3409//b1738//b0368//b1323//b1021//b2709//b0862//b0573//b2076//b2344//b3325//b0593//b2367//b2342//b0583//b1973//b0613//b2916//b1475//b3456//b3508//b1275//b0398//b1022//b2344//b4168//b1385//b2572//b3410//b4151//b3672//b4233//b3135//b3722//b2926//b4315//b0681//b1779//b3869//b3366//b4238//b3320//b2308//b1818//b4237//b4168//b2957//b2673//b3756//b3367//b1265//b1263//b2428//b0037//b4099//b0296//b2234//b1907//b2211//b1287//b1546//b2597//b2464//b2310//b4254//b0154//b4441//b2374//b0782//b2077//b2371//b2234//b4111//b1261//
CRP-cAMP_pos	b1132//b4170//b4671//b4265//b4213//b1674//b2203//b3072//b2963//b1227//b3757//b1501//b4239//b0826//b3426//b3456//b2063//b1682//b4122//b2530//b1887//b3393//b2195//b0042//b0724//b1819//b2465//b3429//b2078//b0945//b3333//b2147//b2661//b3405//b4069//b2424//b0973//b2711//b1744//b2705//b3417//b4439//b2916//b0784//b2731//b1430//b3541//b0400//b0933//b3533//b1814//b2676//b3311//b4098//b1024//b3455//b3671//b1241//b0996//b0349//b0764//b2697//b3395//b0462//b4102//b4468//b0342//b3414//b0953//b4320//b1038//b2570//b0729//b4034//b4129//b0343//b2310//b0197//b0764//b4268//b1037//b3958//b2231//b1857//b3394//b4460//b0997//b2730//b4096//b2584//b2085//b2724//b4120//b4175//b0411//b1037//b2199//b3441//b4118//b4171//b4014//b3905//b0429//b0400//b4315//b1212//b3530//b2484//b2286//b0959//b3117//b0191//b3413//b1744//b3092//b0757//b3846//b3727//b0398//b2727//b1062//b2236//b1681//b1782//b4393//b3114//b3168//phnE_2//b0191//b4073//b1298//b2938//b0523//b2148//b0337//b0034//b3393//b1901//b1888//b0154//b2288//b2710//b3829//b3572//b2371//b2977//b4318//b2706//b1396//b2528//b1882//b2751//b2234//b0344//b1189//b1888//b3432//b1389//b4104//b2721//b1881//b2925//b2560//b0365//b2194//b3532//b2215//b3133//b0894//b3161//b2492//b0841//b3460//b4367//b1621//b2600//b0202//b0618//b0353//b2903//b3243//b0335//b3329//b2344//b0896//b2756//b2730//b4005//b2283//b0785//b0782//b0886//b3133//b4009//b1132//b3851//b3331//b3781//b0403//b2719//ilvG_2//b1262//b4237//b2993//b3456//b0040//b1684//b0880//b3113//b3222//b2742//b0763//b4040//b0979//b0450//b2155//b2609//b0153//b2751//b1112//b1973//b0974//b4014//b4265//b2068//b3214//b2485//b1818//b1111//b2342//b1225//b2204//b2724//b0675//b2799//b4239//b3970//b0904//b0204//b3853//b1738//b3458//b1883//b2373//b2712//b0613//b0784//b4013//b3530//b1515//b4320//b4316//b3970//b3477//b3870//b3941//b4123//b2212//b2943//b3908//b1497//b3312//b4010//b3418//b1227//b0462//b2614//b1499//b3005//b3453//b1407//b2156//b0758//b3938//b2223//b0366//b0588//b3510//b1500//b4705//b2279//b1744//b1852//b1222//b3366//b3006//b2964//b1421//b3450//b2484//b1207//b4076//b1042//b4265//b1256//b0759//b2804//b0063//b3476//b1392//b3458//b0724//b3093//b0398//b0783//b3939//b0977//b0995//b4019//b1131//b1732//b3543//b0819//b3213//b3093//b0584//b2500//b4319//b3770//b3207//b2200//b4195//b4238//b0207//b0814//b1907//b1656//b2993//b4004//b0726//b3081//b1982//b4319//b3213//b0572//b0572//b3093//b2755//phnE_2//b2763//b4004//b1501//b4015//b2662//b2421//b1389//b2509//b2078//b4323//b1518//b0349//b2606//b2584//b3331//b2583//b2961//b0777//b3333//b1261//b1613//b2221//b4406//b0390//b2728//b0935//b3164//b0975//b3478//b1272//b0959//b2148//b1387//b4005//b0781//b3758//b0616//b1810//b2143//b1782//b3333//b2925//b3960//b4399//b3223//b0040//b1641//b2913//b2311//b0182//b2153//b0399//b0113//b1389//b3070//b2309//b1020//b1492//b1474//b4322//b2705//b2211//b0403//b4511//b2583//b2583//b1819//b2942//b0339//b2093//b2717//b4036//b4069//b0589//b1009//b1498//b0522//b4326//b0365//b4592//b3493//b0724//b0179//b0192//b2063//b1512//b2580//b3166//b3605//b1883//
ChbR-Monoacetylchitobiose-6P_neg	b4000//b3313//b1474//b3970//b4032//b2938//
ChbR-Monoacetylchitobiose-6P_pos	b1737//b0998//b3071//b3508//b1287//b0033//
CpxR-Phosphorylated_neg	b3670//b3261//efeU_2//b0764//b3114//b2631//b3318//b4118//b1858//b0034//b2484//b0598//b4124//b3415//b1904//b0755//b1394//b0031//b2630//b1008//b2203//b1241//b0161//b3934//
CpxR-Phosphorylated_pos	b0782//b4599//b2203//b2313//b2422//b1589//b1379//b4471//b4054//b3321//b0108//b1042//b3511//b3829//b3327//b4040//b0812//b3758//b0192//b2483//b0198//b2367//b4267//b4102//b2964//b0334//b0553//b0431//b2709//b0975//b0064//b0348//b0728//b1129//b3907//b3667//b1988//b0311//b2676//b2077//b0484//b2912//b1244//b2211//b4265//
CreB-Phosphorylated_neg	b3312//b4669//b3409//
CreB-Phosphorylated_pos	b1002//b1498//b0826//b0178//b2705//sroD//
CueR-Ag_neg	b0150//b1247//b2758//b0198//b2428//
CueR-Ag_pos	b2148//b2234//
CueR-Cu+_neg	b4203//b2483//b3124//b4076//b2406//
CueR-Cu+_pos	b1396//b2531//
CuerR-Au_neg	b4153//b3604//b4265//b1982//b0038//
CuerR-Au_pos	b2369//b0677//
CusR-Pasp_pos	b1857//b2417//b3425//b3241//b1225//b0150//b3161//b0721//b1681//b0189//b1391//b3367//
CynR-Cyanate_neg	b0783//
CynR-Cyanate_pos	b0733//b0873//b2583//
CysB-N-acetyl-L-serine_neg	b0723//b4288//b1474//b0588//b3518//b0594//b2469//
CysB-N-acetyl-L-serine_pos	b2583//b0613//b2553//b0583//b4102//b3907//b2147//b4104//b1548//b2674//b3428//b4010//b4393//b2367//b4406//b0341//efeU_2//b3231//b2371//b1716//b2204//b4073//b1517//
CysB-O-acetyl-L-serine_neg	b1260//b2731//b0331//b1821//b1988//b2509//b3728//
CysB-O-acetyl-L-serine_pos	b4097//b2961//b0820//b4460//b3518//b2852//b0431//b1682//b2904//b2283//b3329//b3906//b3600//b0682//b3605//b1901//b3750//b0150//b1532//b0863//b0597//b0590//b1021//b4233//
DcuR-Phosphorylated_pos	b2239//b0974//b0784//b3511//b3701//b0063//b2614//b0757//b3958//
DnaA-ATP_neg	b1492//b2290//b2156//b2085//b1512//b0775//b4076//b1987//b1921//b2608//b1922//
DnaA-ATP_pos	b2153//b3855//b2756//b1851//b3707//b1621//b2757//
DpiA-Pasp_neg	b3542//
DpiA-Pasp_pos	b0596//b4000//b1715//b0179//b0873//b2428//b0720//b3415//b0107//b3330//
DsdC-D-serine_neg	b1260//
DsdC-D-serine_pos	b4167//b4040//
EvgA-Phosphorylated_pos	b1970//b1671//b2284//b3314//b3707//b1515//b3036//b4317//b0783//b1982//b0515//b0179//b0979//b0383//b1532//
FNR-Fe_neg	b2669//b3172//b0936//b3611//b3908//b3272//b2096//b1301//b3413//b0936//b2964//b2801//b2234//b1620//b3518//b4198//b1379//b0042//b2987//b4316//b2075//b4037//b0776//ilvG_2//b2499//b0109//b0684//b2531//b3395//b3608//b4032//b0931//b2729//b4318//b1891//b0161//b2093//b0365//b2153//b0205//b2240//b3521//b2571//b1385//b2756//b3166//b3231//b1528//b1738//b2720//b1043//b2279//b2961//b3423//b2241//b1275//b0677//b4073//b2758//b1247//b4032//b1622//b3903//b2721//b0872//b3543//b4002//b0928//b2715//b3957//b2600//b3530//b2551//b3335//b2485//b0584//b3166//b2311//b2373//b2222//b0598//b3315//b0125//b2508//b2491//b2509//b2221//b3668//b2731//b4059//b1891//b3278//b0907//b3171//b4094//b3830//b4671//b2903//b0908//b2926//b2802//b0887//b3568//b1038//b2697//b1224//b3072//b2609//b3277//b4287//b2710//b1891//b2742//b4173//b3959//b2296//b0557//b1513//b0166//b3416//
FNR-Fe_pos	b3417//b2997//b1220//b4123//b2560//b0192//b0585//b3095//b1246//b3927//b4094//b2095//b3076//b0044//b4320//b2557//b1247//b4705//b3960//b2554//b0043//b1430//b4168//b1264//b0154//b3366//b2866//b1498//b4068//b3912//b1042//b1020//b1407//b4506//b1302//b2509//b3603//b1970//b1907//b1540//b2483//b0775//b2977//b3702//b0331//b1597//b3870//b1679//b3509//b4265//b3328//b4201//b0349//b4322//b3313//b2607//b0064//b4010//b0895//b0365//b0348//b1714//b4111//b3830//b1189//b3957//b0602//b2232//b2235//b2757//b1805//b3132//b3599//b3770//b2429//b1407//b2925//b1493//b0484//b3367//b1297//b2029//b4099//b3748//b2661//b3568//b2589//b0886//b0676//b1521//b1617//b0351//b0199//b1256//b0204//b2146//b0197//b2609//b2529//b3168//b1101//b0756//b3543//ilvG_2//b2146//b0190//b0572//b1220//b2990//b4131//b3588//b2552//b4151//b4068//b3509//b0593//b2499//b1987//b0763//b2416//b3478//b1517//b2937//b4054//b0462//b3393//b2231//b3167//b3096//b0977//b3565//b4172//b1039//b3753//b3540//b3359//b4139//b0594//b4293//b1654//b1747//b2341//b0903//b2991//sroD//b3329//b2497//b4293//b4195//b2075//b4132//b0314//b3241//b2764//b0411//b0721//b1112//b2926//b0190//b2290//b4287//b3568//b1129//b3214//b2415//b4115//b2079//b4267//b1497//b0758//b1260//b4105//b0812//b1296//b3609//b3452//b1393//b2240//b0353//b1717//b2720//b0564//b2231//b4074//b0904//b1732//b1681//b1744//b0116//b0199//b2148//b0776//b0934//b2290//b4384//b1247//b2195//b2589//b1654//b3454//b0080//b1622//
FhlA-Formate_pos	b4439//b3477//b1674//b2530//b3481//b2283//b3969//b0903//b3855//b2762//b1616//b1395//b3070//b2198//b4115//b0035//b0591//b3392//b1717//b1514//b3115//b0976//b2236//b2464//b4013//b2508//b1797//b2422//b2903//b1211//
FucR-L-fuculose-1-phosphate_pos	b3672//b3722//b3588//b2614//b2756//b0516//b1006//
Fur-Fe2+_neg	b0043//b3864//b0033//b2283//b4393//b4476//b0783//b2588//b3243//b2927//b2291//b2609//b1395//b4039//b1881//b3869//b0346//b3241//b3057//b1594//yegZ//b4705//b1594//b4702//b2923//b0063//b2763//b3610//b3273//b2710//b0613//b4241//b2201//b2571//b4467//b2202//b1528//b0904//b3453//b4239//b3117//b3418//b0566//b0997//b0616//b3403//b1611//b2464//b3610//b2727//b2364//b3721//b2719//b3277//yegZ//b1132//b4193//b0314//b3905//b3771//b0929//b2236//b2916//b3925//b0617//b1852//b3672//b4322//b2528//b2093//b2148//b2234//b1857//b3749//b2488//b4102//b1744//b4152//b3134//b3117//b1738//b1737//b2422//b4151//b1922//b2342//b1904//b2742//b2199//b2503//b2068//b3170//b0166//b4101//b2487//b3081//b0113//b3709//b2312//b1798//b2571//b3222//b4132//b2661//b2198//b2975//b4151//b2994//b2759//b3669//b1298//b1669//b2937//b2284//b3416//b0450//b3774//b4315//b4153//b1002//b4174//b1712//b0783//b2465//
Fur-Fe2+_pos	b0980//b0038//b2600//b3868//b4073//b0681//b3230//b3571//b1530//b0184//b0781//b2758//b0109//b0585//b3907//b3410//b2711//b2232//b1012//b0273//b3168//b4268//b3469//b2754//b2554//
Fur-Mn2+_neg	b1385//b0729//b1519//b3035//b1881//b0729//b0077//b4313//b0896//b2591//b1338//b0681//b2559//b0461//b4460//b0974//b4120//b2200//b2724//b0523//b0517//b0861//b0734//b3728//b0205//b2742//b0588//b1396//b0675//b3708//b0591//b0974//b4264//b0039//b2705//b4201//b1398//b3907//b3752//b3359//b3431//b1407//b2840//b2975//b1296//b2962//b4502//b2416//b1500//b3096//b0125//b2584//b3769//b2079//b0043//b1826//b2697//b1620//b2063//b0221//b0606//b4071//b2703//b4592//ilvG_1//b0936//b4124//b1735//b1713//b0973//b2406//b0979//b3329//b1889//b4187//b2372//b2470//b3700//b3781//b3394//b2243//b1597//b2424//b3057//b3364//b1388//b3320//b2741//b2107//b1321//b2297//b1221//b2291//b1521//b3453//b0352//b2288//b3770//b2717//b3125//b1037//b0335//b2085//b2212//b2975//b0934//b0886//b2764//b2290//b3567//b1714//b0621//b0348//b2171//b0460//b1588//b0207//b2609//b3227//b0515//b4016//b2372//b2093//b3368//
Fur-Mn2+_pos	b1670//b0388//b0571//b1391//b0957//b2803//b3757//b0617//b2469//b1407//b4392//b4123//b3753//b4033//b0341//b1885//b4310//b3961//b4039//b0340//b0161//b3609//b2222//b3454//b3588//
GlcC-Acetate_neg	b0430//
GlcC-Acetate_pos	b2997//b3478//b3392//b3451//b1301//b3450//
GlcC-Glycolate_neg	b3610//
GlcC-Glycolate_pos	b1892//b0296//b2153//b1475//b4035//b3076//
GlrR-Pasp56_pos	b4592//
IclR-pyruvate_neg	b0341//b3172//b2923//b0034//
IdnR-5-ketogluconate_neg	b2476//b0336//b1493//
IdnR-5-ketogluconate_pos	b4398//b3318//b3574//b1272//b1587//
IdnR-Idonate_neg	b2150//b3424//b1922//
IdnR-Idonate_pos	b0191//b3133//b4122//b1674//b2208//
IlvY-2-acetolactate_neg	b4319//
IlvY-2-acetolactate_pos	b0972//
IlvY-Alfa-acetohydroxybutirate_neg	b2507//
IlvY-Alfa-acetohydroxybutirate_pos	b3277//
IscR-2Fe_neg	b1744//b2483//b3415//b1160//b3938//b2659//b2464//b2993//b1881//b1982//b0970//b1336//b1656//b3092//b3907//b0980//b1717//b3723//b0574//b0904//b0907//b2498//b0335//b3225//b3408//b1297//b4172//b4059//b4024//b0757//
IscR-2Fe_pos	b0403//b1745//b0154//b1302//b0976//b4079//b2799//b0684//b1588//b3365//b2723//
LldR-L-lactate_neg	b1211//b0617//b0346//
LldR-L-lactate_pos	b2196//b1322//b1392//
Lrp-Leucine_neg	b1798//b2152//b2996//b2393//b1272//b1743//b3265//b4071//b0622//b3224//b0432//b0123//b4159//b1023//b0720//b0180//b0575//b2481//b1892//b4092//b1515//b0957//b1733//b1588//b4468//b1275//b4431//b3319//b0805//b1732//b2306//b2148//b0595//b4175//b1261//b3222//b2313//b2068//b3615//b1900//b4014//b1389//b2710//b2742//b3533//efeU_2//b3367//b3006//b0812//b4063//b2937//b0616//b2372//b2707//b1673//b3831//b2579//b2580//b4241//b2492//yegZ//b2962//b0972//b3431//phnE_2//b3774//b3006//b0115//b2755//b1042//b1338//b1593//b4131//b0934//b0976//
Lrp-Leucine_pos	b0594//b2415//b3409//b2741//b4139//b3331//b1613//b0035//b2975//b4059//b0388//b2697//b2287//b2285//b2106//b2961//b3408//b2364//b2153//b0198//b3853//b0782//b1905//b3869//b0605//b3479//b3118//b4037//b3938//b2425//b3540//b3437//b3709//b0621//b0587//
LsrR_neg	b4075//b0388//b1797//b1387//b0622//b4019//b0042//b1620//b4242//
MalT-ADP-Maltotriose_pos	b1246//b3615//b2063//b4005//b3363//b0995//b1415//b3221//b1672//b0602//
MalT-Maltotriose-ATP_pos	b0462//b1593//b1227//b1474//b3469//b0377//b2926//b0681//b0782//b0759//
MelR-Melibiose_neg	b1062//b0152//b3096//
MelR-Melibiose_pos	b1973//b0344//b2957//
MetJ-S-adenosylmethionine_neg	b0198//b4024//b0733//b2804//b1987//b0676//b0972//b0776//b0826//b2965//b4094//b0166//b3414//b0781//b2591//
MetR-L-homocysteine_neg	b0342//b0720//
MetR-L-homocysteine_pos	b0683//b4131//b0166//b3750//
MhpR-3-DHPP_pos	b0592//b2241//b2150//b1101//b0367//b2913//
MhpR-3HPP_pos	b1713//b4502//b4092//b4201//b3868//b0428//
MntR-Cd2+_neg	b1517//b2308//b4381//b2499//
MntR-Cd2+_pos	b1905//
ModE-MoO42-_neg	b4417//b1245//b1683//b1611//b4239//b0757//b3530//b0874//b0197//b0192//b3927//b0764//b0681//b2277//b4471//
ModE-MoO42-_pos	b2763//b4018//b4018//b4123//b1252//b4067//b3572//b3958//b2762//b2938//b2697//b1886//b3969//b1127//ilvG_2//b0784//b4326//b4196//b1296//b2308//b1519//b4099//b4075//b0727//b3828//b0039//b4072//b3908//b1782//b2987//b0112//
NarL-Phosphorylated_neg	b2751//b1716//b3240//b1819//b1391//b2096//b0166//b1888//b4376//b1226//b3454//b1041//b3854//b4039//b1394//b0589//b2465//b2490//b2196//b4095//b2528//b4599//b3617//b0367//b1810//ilvG_1//b3324//b4393//b2718//b2309//b1846//b1671//b2588//b0296//b2202//b3869//b2208//b2531//b3959//b4317//b3727//b4099//b0587//b0384//b1475//b0201//b2923//b0348//b3325//b0973//b4037//b1514//b3751//b2490//b2962//b3927//b2591//b3902//b1225//b4254//b0398//b3394//b3454//b2608//b4203//b0178//b3481//b2559//b0241//b4354//b2429//b0724//b3164//b2371//b0484//b1531//b4238//b0861//b0937//b3313//b0935//b1407//b2500//b3438//b2705//b2492//
NarL-Phosphorylated_pos	b0566//b0592//b3828//b0974//b2469//b0757//b2726//b3941//b4030//ilvG_2//b3605//b3240//b1324//b1528//b2711//b0777//b3863//b3670//b3114//b3321//b3854//b3450//b0827//b2407//b0622//b1499//b1857//b4382//b3828//b3432//b3688//b1493//b3451//b1002//b4018//b2963//b3510//b0348//b3511//b1261//b0441//b0397//b1321//b1546//b0864//b1611//
NarP-Phosphorylated_neg	b0565//b1587//b3828//b1265//b0221//b4120//b1429//b0340//b3564//b0765//b1395//b2280//b1670//b3831//b4131//b0598//b3773//b3368//b3773//b2232//b4200//b3261//b3333//b2589//b1621//b0123//b1475//b1850//b1336//b0184//b3416//b1881//b3413//
NarP-Phosphorylated_pos	b2483//b3324//b3461//b1500//b1713//b3359//b2152//b4095//b0348//b4416//b1532//b1901//b3908//b4034//b0346//b1982//b2991//b2591//b0336//b2631//b3940//b2975//b1982//b1015//b0598//b1858//b2489//b1890//b0110//b2852//b2171//b1260//
NhaR-Na+_pos	b3852//b1658//b1738//b3568//b1245//
NikR-Cd2+_neg	b1299//b3124//b4426//b0594//b2903//b2799//
NikR-Co2+_neg	b2905//b4008//b4267//b2905//b0621//b1224//
NikR-Cu2+_neg	b3049//b1719//b3315//b1132//b1040//b0592//
NikR-Ni2+_neg	b1817//b3242//b4187//b4177//b0198//b1512//
NikR-Zn2+_neg	b3905//b2498//b2241//b0977//b3969//b1901//
NrdR-ATP_neg	b1704//b4015//b2762//b3457//b1043//b4115//b3071//b0450//b4376//
NrdR-Zn2+_neg	b1323//b1706//b2742//b4400//b0365//b4122//b4075//b2150//b2280//
NrdR-dATP_neg	b2800//b1275//b1265//b0366//b3608//b1736//b2143//b1212//b1615//
NsrR-2Fe_neg	b0062//b2373//b0778//b1015//b3938//b3666//b3667//b2707//b0974//b0347//b1608//b4076//b0720//b1683//b3530//b3171//b2660//b2707//b0565//b2074//b2424//b3726//b1241//b2223//b3588//b1591//b2481//b2531//b0348//b2290//b0522//b1515//b0346//b2153//b1883//b1714//b1886//b1022//b2730//b0721//b4197//b2424//b3476//b1130//b0759//b2242//b3326//b2232//b4167//b2276//b2196//b2341//b4111//b3571//b4202//b0618//b2716//b1817//b3222//b1733//b0575//b1260//b0080//b3428//b4075//b3321//b1385//b0331//b2091//b1337//b2278//b2589//b3224//
PhoB-Phosphorylated_neg	b2590//b0199//b2727//b1734//b3958//b0553//b2763//b2278//b3912//b4313//b4159//b1130//b0522//
PhoB-Phosphorylated_pos	b2757//b0721//b2938//b4014//b1022//b1513//b2212//b2727//b1208//b1891//b3970//b2996//b0862//b4016//b3415//b2095//b2091//b0565//b3363//b2283//b0676//b1743//b1111//b3325//b2709//b4314//b3134//b3757//b2818//b0998//b3906//b2754//b4381//b2759//b2759//b4237//b0431//b3241//b0677//b2068//b4174//b1885//b2285//b1715//b2866//b3077//b2729//b2489//b2803//b2992//b3224//b3438//ilvG_2//
PhoP-Phosphorylated_neg	b0346//b3870//b3509//b2590//b0311//b0335//b2662//b1130//b1021//b1540//b3708//
PhoP-Phosphorylated_pos	b4266//b0587//b2428//b4173//b2977//b1498//b3221//b3357//b0592//b4174//b3057//b1717//b1337//b3493//b4202//b0597//b1276//b0460//b1973//b2573//b3544//b0872//b0166//b3170//b2995//b3243//b3510//b1397//b0080//b3772//b3132//b4439//b2153//b3828//b2590//b0312//b1679//b0124//b4198//b1704//b2375//b0411//b0197//b2507//b1516//b2430//b0781//b3277//b2717//
PrpR-2-methylcitrate_neg	b2491//
PrpR-2-methylcitrate_pos	b2149//b1421//b3781//b1683//
PurR-Guanine_neg	b3392//b1264//b2483//b3415//b3859//b0729//b2211//b1247//b2243//b4167//b3451//b3416//b2852//b0570//b2557//b1743//b2203//b1681//b0345//b2421//b4293//b0042//b4067//b0616//b1209//b1272//b1779//b1537//b2760//b3266//b2903//b2202//b3276//b1683//
PurR-Hypoxanthine_neg	b0675//b3224//phnE_2//b1612//b0080//b4209//b4132//b1113//b3757//b0397//b0886//b1712//b4175//b3748//b2469//b2280//b4196//b1779//b1892//b2143//b0432//b2428//b0573//b3970//b3456//b2285//b1012//b3367//b3853//b0034//b3243//b1102//b0784//b3168//
QseB-Phosphorylated_pos	b4671//b1511//b4317//b2281//
RhaR-L-rhamnose_pos	b0820//b3095//
RhaS-L-rhamnose_pos	b0352//b3334//b2392//
RstA-Phosphorylated_neg	b0460//b4074//b2990//b2283//b4035//
RstA-Phosphorylated_pos	b1515//b4035//b0872//b2572//b4200//
SoxR-2Fe_neg	b3477//
SoxR-2Fe_pos	b2977//b0064//b1132//
TorR-Phosphorylated_neg	b3172//
TorR-Phosphorylated_pos	b0782//b2764//b0841//b0975//b3227//b0463//b1590//b3756//b4177//
TrpR-Tryptophan_neg	b0161//b0977//b1023//b1387//b2344//b1112//b0201//b1493//b0903//b2194//b3266//b2286//
TyrR-L-tryptophan_neg	b3266//b2662//b0785//b2484//b1888//b3774//b3939//b0934//b3476//b3127//b0207//b1679//
TyrR-L-tryptophan_pos	b3453//b2344//b3327//
TyrR-Phenylalanine_neg	b0389//b3672//b1597//b1882//b0125//b2364//b3227//b4311//b1398//b2283//b2464//b2841//
TyrR-Phenylalanine_pos	b1101//b1654//b4168//
TyrR-Tyrosine_neg	b4168//b4238//b0805//b0347//b3025//b2987//b1620//b0565//b0190//b1209//b4177//b3240//
TyrR-Tyrosine_pos	b3335//b4008//b4209//
UhpA-Phosphorylated_pos	b2239//
XapR-xanthosine_pos	b1531//b2671//
XylR-Xylose_pos	b1715//b0584//b1797//b1227//b3601//b0192//
ZntR-Cd2+_pos	b4309//
ZntR-Hg_pos	b0344//
ZntR-Zn2+_pos	b2206//
ZraR-Phosphorylated_pos	b0312//b2297//b3530//
Zur-Zn2+_neg	b1537//b4101//b1223//b2707//b0118//b1672//
