"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"baeSR"	2	0.0945749008520462	0.0945749008520462
"bamA"	1	1	1
"bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE"	8	0.307937650059394	0.325766961730938
"bamB-der"	2	0.36515459441598	0.36515459441598
"bamC"	1	1	1
"bamD"	1	1	1
"bamE"	1	1	1
"barA"	1	1	1
"basRS"	2	0.461216801055019	0.461216801055019
"bax"	1	1	1
"bcp"	1	1	1
"bcr"	1	1	1
"bcsABZC"	4	0.342174919579833	0.348557165157619
"bcsBZ"	2	0.361215017843932	0.361215017843932
"bcsEFG"	3	0.503360924114011	0.471643529796228
"bcsQ"	1	1	1
"bdcA"	1	1	1
"bdcR"	1	1	1
"bdm-sra"	2	0.375092108683488	0.375092108683488
"bepA-yfgD"	2	0.232101977139721	0.232101977139721
"betIBA"	3	0.532136972764675	0.551306388361007
"betT"	1	1	1
"bfd-bfr"	2	0.102183469059924	0.102183469059924
"bglA"	1	1	1
"bglG"	1	1	1
"bglGFB"	3	0.267639002638495	0.274799480693191
"bglH-yieLK"	3	0.276371133899676	0.314040283023442
"bglX"	1	1	1
"bhsA"	1	1	1
"bioA"	1	1	1
"bioBFCD"	4	0.567821630959634	0.585360189411116
"bioH"	1	1	1
"bipA"	1	1	1
"bisC"	1	1	1
"blc"	1	1	1
"blr"	1	1	1
"bluF"	1	1	1
"bluR"	1	1	1
"bolA"	1	1	1
"borD"	1	1	1
"brnQ-proY"	2	0.294853056763029	0.294853056763029
"bsmA"	1	1	1
"bssR"	1	1	1
"bssS"	1	1	1
"btuB-murI"	2	0.272697540129588	0.272697540129588
"btuCED"	3	0.212117827141942	0.0718669848223782
"cadA"	1	1	1
"cadBA"	2	0.500750650195676	0.500750650195676
"cadC"	1	1	1
"caiCDE"	3	0.224722416270711	0.225091913137779
"caiF"	1	1	1
"caiTABCDE"	6	0.204166854676048	0.22912088594192
"can"	1	1	1
"carAB"	2	0.697852972473122	0.697852972473122
"carB"	1	1	1
"cas2"	1	1	1
"cas3"	1	1	1
"casABCDE12"	7	0.310400542302953	0.325740982068337
"casDE12"	4	0.386356366861233	0.384796990722962
"cbl"	1	1	1
"cbpAM"	2	0.595944224009094	0.595944224009094
"cbrA"	1	1	1
"cbrB"	1	1	1
"cbrBC"	2	0.471254533642975	0.471254533642975
"cbrC"	1	1	1
"ccmABCDEFGH"	8	0.367807066055477	0.376785284346015
"cdaR"	1	1	1
"cdd"	1	1	1
"cdgI"	1	1	1
"cdh"	1	1	1
"cdsA"	1	1	1
"cecR-ybhGFSR"	5	0.341188753652191	0.349561988385073
"cedA"	1	1	1
"cfa"	1	1	1
"chaA"	1	1	1
"chaBC"	2	0.43443807529226	0.43443807529226
"chaC"	1	1	1
"chbBCARFG"	6	0.205436057298039	0.203278653829294
"chiA"	1	1	1
"chiP-ybfN"	2	0.12646904409909	0.12646904409909
"cho"	1	1	1
"chpSB"	2	0.496366501920489	0.496366501920489
"cirA"	1	1	1
"citCDEFXG"	6	0.387196341336209	0.379140999116045
"citT"	1	1	1
"clcA"	1	1	1
"clcB"	1	1	1
"clpA"	1	1	1
"clpB"	1	1	1
"clpPX"	2	0.523494477520682	0.523494477520682
"clpS"	1	1	1
"clpX-lon"	2	0.431077947678613	0.431077947678613
"clsA-yciU"	2	0.212306479263208	0.212306479263208
"clsC"	1	1	1
"cmk-rpsA"	2	0.331415027029172	0.331415027029172
"cmoM-mukFEB"	4	0.357343691821887	0.370128657428911
"cmtBA-yggPFDC"	6	0.162127159250336	0.0916982721512457
"cnu"	1	1	1
"coaA"	1	1	1
"coaE-zapD-yacG"	3	0.321351786454812	0.343401335834392
"cobUST"	3	0.332905078373649	0.314819770599131
"codBA"	2	0.641868290990423	0.641868290990423
"cof"	1	1	1
"comR"	1	1	1
"copA"	1	1	1
"corA"	1	1	1
"cpdB"	1	1	1
"cpxPQ"	1	1	1
"cpxRA"	2	0.391394790618961	0.391394790618961
"cra"	1	1	1
"crcB"	1	1	1
"creABC"	3	0.324841587419728	0.317524294515716
"creABCD"	4	0.239021245789879	0.232105711310658
"creD"	1	1	1
"crfC-yjcZ"	2	0.438921640618391	0.438921640618391
"crl"	1	1	1
"crp"	1	1	1
"crr"	1	1	1
"csdAE"	2	0.312260082256713	0.312260082256713
"csgBAC"	3	0.298879703788289	0.23981711432975
"csgC"	1	1	1
"csgDEFG"	4	0.600045423747205	0.608799324606916
"csiD-lhgO-gabDTP"	5	0.601175017714718	0.615852447518553
"csiE"	1	1	1
"csiR"	1	1	1
"cspA"	1	1	1
"cspB"	1	1	1
"cspD"	1	1	1
"cspE"	1	1	1
"cspF"	1	1	1
"cspG"	1	1	1
"cspH"	1	1	1
"cspI"	1	1	1
"csrA"	1	1	1
"csrD"	1	1	1
"cstA"	1	1	1
"cueO"	1	1	1
"cueR"	1	1	1
"curA"	1	1	1
"cusCFBA"	4	0.463490469087251	0.48271137910324
"cusRS"	2	0.311552872561811	0.311552872561811
"cutA"	1	1	1
"cvpA-purF-ubiX"	3	0.405111523328703	0.265442809933369
"cvrA"	1	1	1
"cyaA"	1	1	1
"cyaY"	1	1	1
"cybB"	1	1	1
"cycA"	1	1	1
"cydAB"	2	0.774933440701007	0.774933440701007
"cydDC"	2	0.594067097742978	0.594067097742978
"cydX-ybgE"	2	0.710532389850767	0.710532389850767
"cynR"	1	1	1
"cynTS"	2	0.366999377777525	0.366999377777525
"cynTSX"	3	0.282146346780403	0.318434058078339
"cyoABCDE"	5	0.721026572317718	0.707235272762134
"cysB"	1	1	1
"cysDNC"	3	0.673101348795438	0.659526929867123
"cysE"	1	1	1
"cysG"	1	1	1
"cysH"	1	1	1
"cysJIH"	3	0.73635981800842	0.741703227785631
"cysK"	1	1	1
"cysPUWAM"	5	0.534051089704069	0.535668437186116
"cysQ"	1	1	1
"cysS"	1	1	1
"cysZ"	1	1	1
"cytR"	1	1	1
"dacA"	1	1	1
"dacB"	1	1	1
"dacC"	1	1	1
"dacD"	1	1	1
"dadAX"	2	0.780574007298154	0.780574007298154
"dam-rpe-gph-trpS"	4	0.356583843452129	0.397022638313033
"damX-dam-rpe-gph-trpS"	5	0.304720704781317	0.299695173608014
"dapA-bamC"	2	0.250926565505047	0.250926565505047
"dapB"	1	1	1
"dapD"	1	1	1
"dapE-ypfN"	2	0.372957186746904	0.372957186746904
"dauA"	1	1	1
"dcd"	1	1	1
"dcm-vsr"	2	0.343978330926066	0.343978330926066
"dcp"	1	1	1
"dcrB"	1	1	1
"dctA"	1	1	1
"dcuA"	1	1	1
"dcuB-fumB"	2	0.630940228661802	0.630940228661802
"dcuC"	1	1	1
"dcuD"	1	1	1
"dcuR"	1	1	1
"dcuSR"	2	0.400141983714871	0.400141983714871
"dcyD-tcyLN"	3	0.519903631380676	0.535781855468133
"ddlA"	1	1	1
"ddpXABCDF"	6	0.368363902131768	0.367929557390312
"deaD"	1	1	1
"decR"	1	1	1
"def-fmt"	2	0.357477025602734	0.357477025602734
"degP"	1	1	1
"degQ"	1	1	1
"degQS"	2	0.0142248339295677	0.0142248339295677
"degS"	1	1	1
"deoABD"	3	0.494494710982952	0.527276020971386
"deoBD"	2	0.527276020971386	0.527276020971386
"deoCABD"	4	0.494959382864148	0.509451486396123
"deoR"	1	1	1
"dfp"	1	1	1
"dgcC"	1	1	1
"dgcE"	1	1	1
"dgcF"	1	1	1
"dgcJ"	1	1	1
"dgcM"	1	1	1
"dgcP"	1	1	1
"dgcQ"	1	1	1
"dgcT"	1	1	1
"dgcZ"	1	1	1
"dgkA"	1	1	1
"dgoRKADT"	5	0.356546454787224	0.376285204083013
"dgt"	1	1	1
"dhaKLM"	3	0.693997281713794	0.668061823230405
"dhaM"	1	1	1
"dhaR"	1	1	1
"diaA"	1	1	1
"dicA"	1	1	1
"dicB-ydfDE-insD-intQ"	5	0.206607720254259	0.226305315873085
"dicC-ydfXW"	3	0.192214271925429	0.157441062793152
"dinB-yafNOP"	4	0.305125469456709	0.280636523321602
"dinD"	1	1	1
"dinG"	1	1	1
"dinI"	1	1	1
"dinJ-yafQ"	2	0.416630343154485	0.416630343154485
"dinQ"	1	1	1
"djlA"	1	1	1
"dkgA"	1	1	1
"dkgB"	1	1	1
"dksA-gluQ"	2	0.0828142661012274	0.0828142661012274
"dld"	1	1	1
"dmlA"	1	1	1
"dmlR"	1	1	1
"dmsABC"	3	0.523718070339121	0.508210857292678
"dnaAN-recF"	3	0.416077973617792	0.400364666900814
"dnaB"	1	1	1
"dnaK-tpke11-dnaJ"	2	0.636095824248938	0.636095824248938
"dnaN-recF"	2	0.36888219220949	0.36888219220949
"dnaQ"	1	1	1
"dnaTC"	2	0.348278605479748	0.348278605479748
"dnaTC-yjjA"	3	0.336961095402897	0.348278605479748
"dnaX"	1	1	1
"dosCP"	2	0.411687350641662	0.411687350641662
"dpiBA"	2	0.345835936816813	0.345835936816813
"dppABCDF"	5	0.556197158126466	0.574590741384324
"dps"	1	1	1
"dsbA"	1	1	1
"dsbB"	1	1	1
"dsbC"	1	1	1
"dsbC-recJ-prfB"	3	0.27430478118521	0.282747312655858
"dsbD-yjdC"	2	0.120187327194901	0.120187327194901
"dsbG"	1	1	1
"dsdA"	1	1	1
"dsdC"	1	1	1
"dsdXA"	2	0.395863116805484	0.395863116805484
"dsrB"	1	1	1
"dtpA"	1	1	1
"dtpB"	1	1	1
"dtpC"	1	1	1
"dtpD"	1	1	1
"dusA"	1	1	1
"dusB-fis"	2	0.655642691488403	0.655642691488403
"dusC"	1	1	1
"dut-slmA"	2	0.602155750755467	0.602155750755467
"dxr"	1	1	1
"eaeH-insEF-1E-1F-1"	2	0.351951788884506	0.351951788884506
"eamA"	1	1	1
"eamB"	1	1	1
"ebgAC"	2	0.351696853984997	0.351696853984997
"ebgR"	1	1	1
"ecnAB"	2	0.0582660792160642	0.0582660792160642
"ecnB"	1	1	1
"eco"	1	1	1
"ecpA"	1	1	1
"ecpBCDE"	1	1	1
"ecpR"	1	1	1
"eda"	1	1	1
"edd-eda"	2	0.246175101518784	0.246175101518784
"efeOB"	2	0.630720303465566	0.630720303465566
"efp"	1	1	1
"elaA"	1	1	1
"elaB"	1	1	1
"elaD"	1	1	1
"elbB-mtgA"	2	0.323868193022335	0.323868193022335
"elfA"	1	1	1
"elfDCG-ycbUVF"	6	0.205892813096427	0.197261360302221
"elyC"	1	1	1
"emrD"	1	1	1
"emrE"	1	1	1
"emrKY"	2	0.289380214198102	0.289380214198102
"emtA"	1	1	1
"endA"	1	1	1
"eno"	1	1	1
"entCEBAH"	5	0.617250459951231	0.607904574166295
"entH"	1	1	1
"entS"	1	1	1
"envR"	1	1	1
"envY-ompT"	2	0.136635373113279	0.136635373113279
"epd-pgk"	2	0.337539784711611	0.337539784711611
"epd-pgk-fbaA"	3	0.375132046476474	0.339812416342077
"epmA"	1	1	1
"epmB"	1	1	1
"eptA"	1	1	1
"eptB"	1	1	1
"eptC"	1	1	1
"erpA"	1	1	1
"essD-rrrD-rzpD"	3	0.294114217374341	0.264114971381601
"essQ-ydfR-rrrQ-rzpQ"	4	0.195417771973153	0.203906035067101
"ettA"	1	1	1
"eutBCLKR"	5	0.289526024313553	0.292415275258531
"eutHA"	2	0.2677182798748	0.2677182798748
"eutNEJG"	4	0.293248763068117	0.281603068824558
"eutSPQTDM"	6	0.302919537468234	0.302361870408945
"evgAS"	2	0.420136909687955	0.420136909687955
"exbBD"	2	0.670999801447064	0.670999801447064
"exbD"	1	1	1
"exuR"	1	1	1
"exuT"	1	1	1
"fabA"	1	1	1
"fabB"	1	1	1
"fabDG-acpP"	3	0.273118276018271	0.312097206286023
"fabF"	1	1	1
"fabG-acpP"	2	0.312097206286023	0.312097206286023
"fabHDG"	3	0.415870180725989	0.39245092201367
"fabI"	1	1	1
"fabR-yijD"	2	0.508389274445945	0.508389274445945
"fabZ"	1	1	1
"fadBA"	2	0.620725832019316	0.620725832019316
"fadD-sroD"	1	1	1
"fadE"	1	1	1
"fadH"	1	1	1
"fadIJ"	2	0.574091469616167	0.574091469616167
"fadL"	1	1	1
"fadM"	1	1	1
"fadR"	1	1	1
"fbaB"	1	1	1
"fbp"	1	1	1
"fdhD"	1	1	1
"fdhF"	1	1	1
"fdnGHI"	3	0.4261227356454	0.415386851121682
"fdoGHI-fdhE"	4	0.521644183150633	0.544110931490856
"fdrA-ylbEF-ybcF"	3	0.217321384842136	0.236569632790643
"feaB"	1	1	1
"feaR"	1	1	1
"fecABCDE"	5	0.485272051225896	0.480339951152642
"fecIR"	2	0.586370670826288	0.586370670826288
"feoABC"	3	0.432540645245654	0.386323385687087
"feoC"	1	1	1
"fepA-entD"	2	0.465932203537984	0.465932203537984
"fepB"	1	1	1
"fepDGC"	3	0.501081285993391	0.513992158454083
"fes-ybdZ-entF-fepE"	4	0.375907065867367	0.389571642647677
"fetAB"	2	0.417201301024447	0.417201301024447
"ffh"	1	1	1
"fhuACDB"	4	0.456485339403535	0.466657259841839
"fhuE"	1	1	1
"fhuF"	1	1	1
"ficA-fic-pabA"	2	0.167313245920843	0.167313245920843
"fieF"	1	1	1
"fimAICDFGH"	7	0.458673749445153	0.463428427440458
"fimB"	1	1	1
"fimE"	1	1	1
"fimZ"	1	1	1
"fiu"	1	1	1
"fixABCX"	4	0.327636309756228	0.317201116163598
"fklB"	1	1	1
"fkpA"	1	1	1
"fldA-uof-fur"	3	0.412852620796232	0.393745852698363
"fldB"	1	1	1
"flgAMN"	3	0.60703637709431	0.576321375663985
"flgBCDEFGHIJ"	9	0.670153485902365	0.68531713218612
"flgKL"	2	0.672525230991659	0.672525230991659
"flgMN"	2	0.708760309059416	0.708760309059416
"flhBAE"	3	0.474137462894054	0.486097289187886
"flhDC"	2	0.694988600664927	0.694988600664927
"fliAZ-tcyJ"	3	0.378610512811416	0.252968190590103
"fliC"	1	1	1
"fliDST"	3	0.577798194242837	0.589958339978181
"fliE"	1	1	1
"fliFGHIJK"	6	0.589835799271574	0.595496421367864
"fliLMNOPQR"	7	0.540987904431065	0.542276537405384
"flk"	1	1	1
"flu"	1	1	1
"flxA"	1	1	1
"fnr"	1	1	1
"focA-pflB"	2	0.466049248897731	0.466049248897731
"folA"	1	1	1
"folB"	1	1	1
"folC-dedD"	2	0.348446456833441	0.348446456833441
"folD-ybcJ"	2	0.281236796419931	0.281236796419931
"folE-yeiB"	2	0.394162891501268	0.394162891501268
"folP-glmM"	2	0.326561844294105	0.326561844294105
"folX-yfcH"	2	0.297183191706925	0.297183191706925
"fpr"	1	1	1
"frc"	1	1	1
"frdABCD"	4	0.685957113436013	0.6925307318923
"fre"	1	1	1
"frlABCDR"	5	0.223448867846014	0.217032960424811
"frmRAB"	3	0.478501250351326	0.486002445999244
"frr"	1	1	1
"frsA"	1	1	1
"fruBKA"	3	0.572921834401629	0.6065027003521
"frvABXR"	4	0.274394567695268	0.266654027769642
"frwCB"	2	0.288641308551212	0.288641308551212
"frwD"	1	1	1
"fryBC-ypdFE-fryA"	5	0.174030205262635	0.165388136243121
"fsaA"	1	1	1
"fsr"	1	1	1
"ftnA"	1	1	1
"ftnB"	1	1	1
"ftsAZ"	2	0.422772261463421	0.422772261463421
"ftsB"	1	1	1
"ftsK"	1	1	1
"ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC"	14	0.277359358699397	0.278430006569162
"ftsP"	1	1	1
"ftsQ"	1	1	1
"ftsQAZ"	3	0.463245540632729	0.422772261463421
"ftsYEX"	3	0.31368689715929	0.269793745585131
"ftsZ"	1	1	1
"fucAO"	2	0.531983701511166	0.531983701511166
"fucPIKUR"	5	0.261319357384373	0.215691948432861
"fucR"	1	1	1
"fumA"	1	1	1
"fumAC"	2	0.486537911606333	0.486537911606333
"fumB"	1	1	1
"fumC"	1	1	1
"fur"	1	1	1
"fusA-tufA"	2	0.46375080408919	0.46375080408919
"fxsA"	1	1	1
"gabDTP"	3	0.591514306611256	0.551478617287056
"gadAX"	2	0.546683341839792	0.546683341839792
"gadBC"	2	0.7727447453211	0.7727447453211
"gadC"	1	1	1
"gadEF"	1	1	1
"gadEF-mdtEF"	3	0.543381822394972	0.543918431034724
"gadW"	1	1	1
"gadX"	1	1	1
"gadXW"	2	0.658568676283506	0.658568676283506
"galE"	1	1	1
"galET"	2	0.576857388129385	0.576857388129385
"galETK"	3	0.513781447984695	0.486358617091674
"galETKM"	4	0.427574879694499	0.460505818235429
"galF"	1	1	1
"galK"	1	1	1
"galP"	1	1	1
"galR"	1	1	1
"galS"	1	1	1
"galU"	1	1	1
"gapA"	1	1	1
"gapA-yeaD"	2	0.43970216997668	0.43970216997668
"garD"	1	1	1
"garPLRK-rnpB"	4	0.371151818221032	0.376721562742256
"gatYZABCD"	6	0.676846035058753	0.680367902870003
"gatZABCD"	5	0.708173653762577	0.70002098239848
"gcd"	1	1	1
"gcl-hyi-glxR-ybbW-allB-ybbY-glxK"	7	0.214408417446107	0.220078348992626
"gcvA"	1	1	1
"gcvP"	1	1	1
"gcvR"	1	1	1
"gcvTHP"	3	0.737789072785844	0.719577235590972
"gdhA"	1	1	1
"gfcA"	1	1	1
"gfcBCD"	3	0.252127545391131	0.255565148555693
"gfcE-etp-etk"	3	0.272104036205096	0.26884012128858
"ggt"	1	1	1
"ghoST"	2	0.587855348505252	0.587855348505252
"ghrA"	1	1	1
"ghrB"	1	1	1
"ghxP"	1	1	1
"glcBA"	2	0.284183183659974	0.284183183659974
"glcC"	1	1	1
"glcDEFGBA"	6	0.478285581377927	0.474453865954823
"glf-wbbH"	2	0.713527013710551	0.713527013710551
"glgAP"	2	0.641965204045314	0.641965204045314
"glgBXCAP"	5	0.62970445699269	0.647557915575397
"glgCAP"	3	0.66494351901315	0.641965204045314
"glgS"	1	1	1
"glk"	1	1	1
"glmUS"	2	0.531421292784593	0.531421292784593
"glnA"	1	1	1
"glnALG"	3	0.528589425282185	0.48414279310037
"glnB"	1	1	1
"glnD"	1	1	1
"glnHPQ"	3	0.658955354631708	0.671814691992934
"glnK-amtB"	2	0.513049713684227	0.513049713684227
"glnLG"	2	0.477408838637762	0.477408838637762
"glnQ"	1	1	1
"glnS"	1	1	1
"gloA"	1	1	1
"gloB"	1	1	1
"glpABC"	3	0.62385724476563	0.620898103256437
"glpD"	1	1	1
"glpEGR"	3	0.464626602313781	0.441408416337738
"glpFKX"	3	0.485408184619818	0.42270859348243
"glpGR"	2	0.441408416337738	0.441408416337738
"glpR"	1	1	1
"glpTQ"	2	0.653928006643949	0.653928006643949
"glrK"	1	1	1
"glrR"	1	1	1
"glrR-glnB"	2	0.130941748004582	0.130941748004582
"gltA"	1	1	1
"gltBDF"	3	0.323620008146202	0.144891943839168
"gltI-sroC-gltJKL"	4	0.406991329569447	0.425285125366052
"gltP"	1	1	1
"gltS"	1	1	1
"gltX"	1	1	1
"glvCBG-ysdC"	1	1	1
"glxK"	1	1	1
"glyA"	1	1	1
"glyQS"	2	0.484248547989495	0.484248547989495
"gmhB"	1	1	1
"gmk"	1	1	1
"gnd"	1	1	1
"gnsB"	1	1	1
"gntK"	1	1	1
"gntKU"	2	0.450618393597975	0.450618393597975
"gntP"	1	1	1
"gntR"	1	1	1
"gntRKU"	3	0.231660960028062	0.178304084415002
"gntT"	1	1	1
"gntU"	1	1	1
"gntX-nfuA"	2	0.17881992522897	0.17881992522897
"gor"	1	1	1
"gpmA"	1	1	1
"gpmM-envC-yibQ"	3	0.245027498794962	0.195157360854503
"gpp"	1	1	1
"gpt"	1	1	1
"grcA"	1	1	1
"greA"	1	1	1
"greB"	1	1	1
"groL"	1	1	1
"groSL"	2	0.672494185751277	0.672494185751277
"grpE"	1	1	1
"grxA"	1	1	1
"grxB"	1	1	1
"grxC"	1	1	1
"grxD"	1	1	1
"gshA"	1	1	1
"gsk"	1	1	1
"gspAB"	2	0.369082055535299	0.369082055535299
"gspCDEFGHIJKLMO"	12	0.247305107724066	0.23039489144517
"gss"	1	1	1
"gstA"	1	1	1
"gstB"	1	1	1
"guaBA"	2	0.670607662165889	0.670607662165889
"guaC"	1	1	1
"gudPXD"	3	0.395673478234081	0.392583261594356
"gyrA"	1	1	1
"gyrB"	1	1	1
"hcaEFCBD"	5	0.269172580027627	0.267729015340231
"hcaR"	1	1	1
"hcaT"	1	1	1
"hchA"	1	1	1
"hcp-hcr"	2	0.320699773243119	0.320699773243119
"hda"	1	1	1
"hdeAB-yhiD"	3	0.674576435443417	0.583092750306554
"hdeD"	1	1	1
"hdfR"	1	1	1
"hdhA"	1	1	1
"helD"	1	1	1
"hemA"	1	1	1
"hemA-prfA-prmC"	3	0.487256715451307	0.45908287361614
"hemB"	1	1	1
"hemCDXY"	4	0.347905256284296	0.333898601061428
"hemF"	1	1	1
"hemH"	1	1	1
"hemL"	1	1	1
"hemN"	1	1	1
"hflD-purB"	2	0.483377182112847	0.483377182112847
"hfq-hflXKC"	4	0.312767854229049	0.291233488347647
"hicAB"	2	0.270398944634372	0.270398944634372
"higBA"	2	0.377544359818274	0.377544359818274
"hinT-ycfL-lpoB-thiK-nagZ-ycfP"	6	0.366357806366478	0.35093357227453
"hipBA"	2	0.443529822947222	0.443529822947222
"hisBHAFI"	5	0.637393125583651	0.648696258395697
"hisJQMP"	4	0.487453800420997	0.489888733213033
"hisL"	1	1	1
"hisLGDCBHAFI"	9	0.496476063752961	0.570228706406651
"hisS"	1	1	1
"hlyE"	1	1	1
"hmp"	1	1	1
"hns"	1	1	1
"hofMNOP"	4	0.33107247048131	0.340903318423396
"hofQ"	1	1	1
"hokA"	1	1	1
"hokB"	1	1	1
"hokD"	1	1	1
"hokE"	1	1	1
"holC"	1	1	1
"holC-valS"	2	0.342970328247285	0.342970328247285
"holD-rimI-yjjG"	3	0.451281773947939	0.432815394406659
"holE"	1	1	1
"hpt"	1	1	1
"hrpA"	1	1	1
"hrpB"	1	1	1
"hscBA-fdx-iscX"	4	0.576865801138565	0.579205002021872
"hscC"	1	1	1
"hsdMS"	2	0.459204242582084	0.459204242582084
"hsdRMS"	3	0.328483807985217	0.280916923791362
"hslJ"	1	1	1
"hslO"	1	1	1
"hslRO"	2	0.589831217044764	0.589831217044764
"hslVU"	2	0.616559387815681	0.616559387815681
"hspQ"	1	1	1
"htpG"	1	1	1
"htpX"	1	1	1
"htrL"	1	1	1
"hupA"	1	1	1
"hupB"	1	1	1
"hyaABCDEF"	6	0.537530342600737	0.53405942634117
"hybOABCDEFG"	8	0.466902386969915	0.447848257994943
"hycABCDEFGHI"	9	0.302840118809264	0.314084446208116
"hydN-hypF"	2	0.337569184748287	0.337569184748287
"hyfABCDEFGHIJR-focB"	12	0.181017312384017	0.173562218656598
"hypABCDE"	5	0.499870495978126	0.486753730576885
"hypABCDE-fhlA"	6	0.416462195091519	0.430455667691211
