#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b1326//
bcp	b0496//
bcr	b4313//
bcsABZC	b2324//b3820//b0495//b1371//
bcsBZ	b3557//b1586//
bcsEFG	b3543//b4145//b0904//
bcsQ	b4526//
bdcA	b0986//
bdcR	b4200//
bdm-sra	b4239//b0323//
bepA-yfgD	b3548//b2012//
betIBA	b2397//b1770//b3941//
betT	b3262//
bfd-bfr	b1603//b0109//
bglA	b3564//
bglG	b4442//
bglGFB	b0618//b1252//b1428//
bglH-yieLK	b3878//b4435//b0280//
bglX	b4311//
bhsA	b2967//
bioA	b3697//
bioBFCD	b1894//b2821//rhmD//b1235//
bioH	b0618//
bipA	b3454//
bisC	b0836//
blc	b2058//
blr	b3589//
bluF	b0352//
bluR	b0796//
bolA	intG//
borD	b0300//
brnQ-proY	b3587//b3717//
bsmA	b4079//
bssR	b0223//
bssS	b2751//
btuB-murI	b0911//b0442//
btuCED	b3685//b0505//b2154//
cadA	b1025//
cadBA	b3970//b1247//
cadC	b0474//
caiCDE	b1999//b3790//b1397//
caiF	b0095//
caiTABCDE	b1145//qseG//b4453//arpB_2//b4375//b1956//
can	b0864//
carAB	b4592//b3363//
carB	b0390//
cas2	b0438//
cas3	b2936//
casABCDE12	b1540//b2918//b2491//b0579//b2331//b1651//b2449//
casDE12	b1539//b0861//b3151//b1168//
cbl	b3899//
cbpAM	b3521//b1628//
cbrA	b2471//
cbrB	b4170//
cbrBC	b3335//b3091//
cbrC	b3907//
ccmABCDEFGH	b2147//b0593//b4537//ecpB//b0029//b0192//b4292//b3483//
cdaR	b0057//
cdd	b3616//
cdgI	b2781//
cdh	b1926//
cdsA	b3019//
cecR-ybhGFSR	b3961//b2561//b2380//b0406//b1330//
cedA	b1167//
cfa	b4433//
chaA	b3964//
chaBC	b1110//b3869//
chaC	b2573//
chbBCARFG	b0232//b0361//b4401//b3621//b0902//b3126//
chiA	b2812//
chiP-ybfN	b4451//b2870//
chiX	b0034//
cho	b4300//
chpSB	b1284//b0714//
cirA	b3319//
citCDEFXG	b4256//b4252//b3215//b2224//b1390//b0829//
citT	b3331//
clcA	b2438//
clcB	b2454//
clpA	b2286//
clpB	b0318//
clpPX	b1329//b1496//
clpS	b3780//
clpX-lon	b1378//b4079//
clsA-yciU	b4470//b3183//
clsC	b3932//
cmk-rpsA	b3116//b3847//
cmoM-mukFEB	insAB-2//b2571//b2121//b2910//
cmtBA-yggPFDC	b2237//b4385//b4027//b0567//b1094//b0605//
cnu	b4022//
coaA	b2549//
coaE-zapD-yacG	b4039//b4150//b2567//
cobUST	b4266//b2628//b0445//
codBA	b0628//b3556//
cof	b1658//
comR	b3521//
copA	b1229//
corA	b0952//
cpdB	b3932//
cpxPQ	b1921//b3193//
cpxRA	b3149//b3415//
cra	b2489//
crcB	b3741//
creABC	b0152//b0056//b3292//
creABCD	b3483//b0905//b0999//b3844//
creD	b3836//
crfC-yjcZ	selU//b2122//
crl	b0166//
crp	b4372//
crr	b0529//
csdAE	b0618//b3792//
csgBAC	b4299//b3646//b0870//
csgC	b4461//
csgDEFG	b0557//b0068//b1963//b0623//
csiD-lhgO-gabDTP	b3609//b2799//b2056//b1398//b0118//
csiE	b2032//
csiR	b2911//
cspA	b0178//
cspB	b3119//
cspD	b4446//
cspE	b3006//
cspF	b2919//
cspG	b3375//
cspH	b3827//
cspI	b1114//
csrA	b4040//
csrB	b0835//
csrC	b2715//
csrD	b3113//
cstA	b0639//
cueO	b1512//
cueR	b2299//
curA	b3256//
cusCFBA	b0233//b1294//b4383//b1743//
cusRS	b3666//b2024//
cutA	b3892//
cvpA-purF-ubiX	b2564//b4687//b1317//
cvrA	b3003//
cyaA	b3384//
cyaR	b2831//
cyaY	b3413//
cybB	b1891//
cybC	b4414//
cycA	b3321//
cydAB	ycgH_2//b1140//
cydDC	b0476//b2501//
cydX-ybgE	b3290//b1332//
cynR	b3857//
cynTS	b4390//b3533//
cynTSX	pbl//b4254//b3235//
cyoABCDE	b3891//b3219//b0777//b2619//b0109//
cysB	b4280//
cysDNC	b2181//b0243//b1266//
cysE	b0444//
cysG	b4168//
cysH	b2169//
cysJIH	b1800//b0448//b1356//
cysK	b1872//
cysPUWAM	b0349//b3407//b2237//b3106//b1909//
cysQ	b1033//
cysS	b2223//
cysZ	b4222//
cytR	b0785//
dacA	b4313//
dacB	b1677//
dacC	b3691//
dacD	b0140//
dadAX	b0819//b3346//
dam-rpe-gph-trpS	b3518//b3654//b3935//b3383//
damX-dam-rpe-gph-trpS	b3899//b4169//b1679//b2427//b1727//
dapA-bamC	b1942//b3005//
dapB	b3107//
dapD	b2269//
dapE-ypfN	b1763//b1167//
dauA	b2499//
dcd	b0705//
dcm-vsr	b1832//b0166//
dcp	b2025//
dcrB	b3587//
dctA	b3549//
dcuA	b2128//
dcuB-fumB	b4449//b3096//
dcuC	b1026//
dcuD	b1361//
dcuR	b3487//
dcuSR	b2823//ychE_1//
dcyD-tcyLN	b3190//b1567//b1634//
ddlA	b4105//
ddpXABCDF	b2817//b2419//b2053//b1325//b2622//b2709//
deaD	b0091//
decR	b1202//
def-fmt	b3039//b1156//
degP	b3303//
degQ	b0051//
degQS	b0005//b1518//
degS	b0349//
deoABD	b3775//b1192//b1575//
deoBD	b1070//b3541//
deoCABD	b4545//b3297//b3587//insX//
deoR	b0471//
dfp	b4179//
dgcC	b0234//
dgcE	b0156//
dgcF	b3054//
dgcJ	b1133//
dgcM	b2927//
dgcP	b1792//
dgcQ	b1303//
dgcT	b0921//
dgcZ	b0997//
dgkA	b3193//
dgoRKADT	b0389//b0960//b1189//b4424//b2054//
dgt	b0515//
dhaKLM	b0729//b3800//b2022//
dhaM	b2449//
dhaR	b2709//
diaA	b2536//
dicA	b3970//
dicB-ydfDE-insD-intQ	b2387//b0620//b2734//b0354//b3123//
dicC-ydfXW	b1275//b3303//b2222//
dicF	b4705//
dinB-yafNOP	b1333//insB-7_1//b3364//b0479//
dinD	b1141//
dinG	b1435//
dinI	b2844//
dinJ-yafQ	b4524//b3349//
dinQ	b3831//
djlA	b2626//
dkgA	b3304//
dkgB	b1190//
dksA-gluQ	b4126//b1203//
dld	b0121//
dmlA	b0531//
dmlR	b0495//
dmsABC	b0253//b4234//b2347//
dnaAN-recF	b2747//b1238//b2644//
dnaB	b0211//
dnaK-tpke11-dnaJ	b4039//b4071//b1626//
dnaN-recF	b1392//b1881//
dnaQ	b1570//
dnaTC	b1042//b1908//
dnaTC-yjjA	b3290//b2863//b1368//
dnaX	b4017//
dosCP	b3786//b3073//
dpiBA	b1544//b0175//
dppABCDF	b0546//b2352//b3971//b1778//b1066//
dps	b1262//
dsbA	b0819//
dsbB	b2423//
dsbC	b1660//
dsbC-recJ-prfB	b0878//b0345//b3365//
dsbD-yjdC	b1850//b1818//
dsbG	b0513//
dsdA	b3140//
dsdC	b3312//
dsdXA	b2338//b1575//
dsrA	b2893//
dsrB	b0862//
dtpA	b2855//
dtpB	b1093//
dtpC	b3595//
dtpD	b2631//
dusA	b1693//
dusB-fis	b0547//b0423//
dusC	b3852//
dut-slmA	b1912//b3597//
dxr	b3710//
eaeH-insEF-1E-1F-1	b3511//b2919//b3668//b0276//
eamA	b4705//
eamB	b2374//
ebgAC	b4219//b3693//
ebgR	b0987//
ecnAB	b4135//b0527//
ecnB	b2153//
eco	b3494//
ecpA	b3339//
ecpBCDE	b0482//b1391//b3337//b3404//
ecpR	b3534//
eda	b0922//
edd-eda	b3702//b3077//
efeOB	b1319//b2929//
efeU_1U_2	b0096//b0247//
efp	insX//
elaA	b0543//
elaB	b4047//
elaD	b0766//
elbB-mtgA	b0016//b0817//
elfA	b4027//
elfDCG-ycbUVF	b2312//b2425//b4108//b0642//b0853//b2638//
elyC	b2536//
emrD	b1698//
emrE	b2939//
emrKY	b1420//ydbA_2//
emtA	b2634//
endA	b0324//
eno	b1546//
entCEBAH	b2168//b2156//b4347//b2819//b0896//
entH	b3264//
entS	b0530//
envR	b1808//
envY-ompT	b1552//b1498//
epd-pgk	b1291//b3307//
epd-pgk-fbaA	b3678//b2861//b2453//
epmA	b3982//
epmB	b0462//
eptA	b0765//
eptB	b1572//
eptC	b2926//
erpA	b0970//
esrE	b1504//
essD-rrrD-rzpD	b1963//b2393//b3344//
essQ-ydfR-rrrQ-rzpQ	b4036//eaeH//b0570//b4185//
ettA	b0062//
eutBCLKR	b2633//b1107//b0884//b3289//b1630//
eutHA	b2740//b0582//
eutNEJG	b1704//b0346//b3326//b4522//
eutSPQTDM	b4460//b0633//b4407//b0607//b2453//b0511//
evgAS	b2049//b0030//
exbBD	b3999//b4535//
exbD	b3639//
exuR	b4138//
exuT	b2368//
fabA	b0646//
fabB	b0958//
fabDG-acpP	b3738//b1951//b1183//
fabF	b2439//
fabG-acpP	b4235//b3797//
fabHDG	b3887//tfaS//b3853//
fabI	b2609//
fabR-yijD	b3012//b2703//
fabZ	b0030//
fadBA	yedS_3//b3822//
fadD-sroD	ecpE//b1478//
fadE	b2706//
fadH	xisR//
fadIJ	b2357//b3537//
fadL	b0761//
fadM	b3531//
fadR	b2448//
fbaB	b0483//
fbp	b4671//
fdhD	b1042//
fdhF	b0822//
fdnGHI	b1837//b4152//b2246//
fdoGHI-fdhE	b0515//b3172//b1279//b2007//
fdrA-ylbEF-ybcF	b0964//b2491//b3367//b3947//
feaB	b0998//
feaR	b2963//
fecABCDE	b2920//b2196//b3484//b3337//b2950//
fecIR	b0588//b0661//
feoABC	b3546//b2512//b3943//
feoC	b2829//
fepA-entD	b4411//b2154//
fepB	b4515//
fepDGC	b2452//b0384//b1377//
fes-ybdZ-entF-fepE	b2417//b1892//b4472//b1773//
fetAB	b4406//b3745//
ffh	b3946//
ffs	b2438//
fhuACDB	b2093//b0698//b0939//b4253//
fhuE	b1466//
fhuF	insCD-6//
ficA-fic-pabA	b4157//b4362//b3826//
fieF	b1808//
fimAICDFGH	b1763//b1939//b4577//b1598//b3324//b2082//b1648//
fimB	b0463//
fimE	b3729//
fimZ	b0990//
fiu	b4009//
fixABCX	b1334//b1213//b0101//b2806//
fklB	b2595//
fkpA	b1421//
fldA-uof-fur	b1404//b4122//b0343//
fldB	b2589//
flgAMN	b4431//b2079//b0523//
flgBCDEFGHIJ	insAB-6//b3621//b1649//b1396//b2749//b1805//b4323//b2900//b3370//
flgKL	b1908//b0860//
flgMN	insX//b2622//
flhBAE	b0413//b1419//b3495//
flhDC	b1984//b2503//
fliAZ-tcyJ	b3072//b0184//b1123//
fliC	b1413//
fliDST	b1112//b0644//b1728//
fliE	b2650//
fliFGHIJK	b0831//b2539//b3323//b3047//b2879//b1904//
fliLMNOPQR	b0217//b3309//b4031//b4611//b2148//b4170//b1113//
flk	b2570//
flu	b3326//
flxA	b4089//
fnr	b4075//
fnrS	b4452//
focA-pflB	b2980//b4318//
folA	b1489//
folB	b1715//
folC-dedD	b2660//b1969//
folD-ybcJ	b0101//b0840//
folE-yeiB	b2933//b3333//
folP-glmM	b2307//b4458//
folX-yfcH	b3216//b0664//
fpr	b2813//
frc	b4185//
frdABCD	b0591//b0491//b0162//b3894//
fre	b3580//
frlABCDR	b3670//b3654//b2381//b4266//b2495//
frmRAB	b2047//b4143//b1620//
frr	b1380//
frsA	b1917//
fruBKA	b3766//b1810//b3576//
frvABXR	b2696//b4539//b2086//b3051//
frwCB	b4616//b0453//
frwD	b0874//
fryBC-ypdFE-fryA	b1271//b2154//b0544//b4616//b3072//
fsaA	b2998//
fsr	b1472//
ftnA	b3805//
ftnB	b2326//
ftp	b3707//
ftsAZ	b3259//b0739//
ftsB	b0968//
ftsK	b3087//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b2708//b1075//b3149//b1810//b3792//b0602//b4528//b0473//b0183//b1857//b3898//b0449//b1865//b0431//
ftsP	b1222//
ftsQ	b0689//
ftsQAZ	b2815//b3915//b3176//
ftsYEX	b2933//b4402//b1103//
ftsZ	b2546//
fucAO	b1560//b1587//
fucPIKUR	b0611//b0572//b0036//b4131//b3402//
fucR	b1021//
fumA	b2344//
fumAC	b3257//b1997//
fumB	molR_1//
fumC	b1432//
fur	b0525//
fusA-tufA	b2774//b4187//
fxsA	b0602//
gabDTP	b3809//b0393//b3984//
gadAX	b0345//b2389//
gadBC	b2479//b1693//
gadC	b2005//
gadEF	b0171//b1776//
gadEF-mdtEF	b4538//b1227//b0979//b2280//
gadW	b2040//
gadX	b1282//
gadXW	b0795//b0300//
gadY	b0896//
galE	b4085//
galET	b1334//b2449//
galETK	b1130//b0431//b3167//
galETKM	b0681//b3396//b3414//b3186//
galF	b1151//
galK	b3838//
galP	b1668//
galR	b1498//
galS	b3305//
galU	b0219//
gapA	b1718//
gapA-yeaD	b1984//b0390//
gapC_1C_2	b4197//b1682//
garD	b3130//
garPLRK-rnpB	ykiB//b1190//b2252//b3062//b0494//
gatR_1	b1813//
gatR_2	b4068//
gatYZABCD	b3557//b0499//b1699//b3215//b3290//b1175//
gatZABCD	b2448//b1044//b4017//b2394//b0984//
gcd	b1455//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b2682//b1795//b2591//b2286//b4312//b0013//b0584//
gcvA	b1316//
gcvB	b1500//
gcvP	b1001//
gcvR	b2958//
gcvTHP	b0328//b1880//b2948//
gdhA	b2318//
gfcA	b0560//
gfcBCD	b1513//b3798//insCD-4//
gfcE-etp-etk	b0117//b3103//b1535//
ggt	b0436//
ghoST	b2314//b3351//
ghrA	b0021//
ghrB	b1391//
ghxP	b0684//
glcBA	b3870//b3116//
glcC	b0020//
glcDEFGBA	b0401//b3746//b3302//insAB-2//b0018//b2338//
glf-wbbH	b2738//b4323//
glgAP	b1506//b2992//
glgBXCAP	b2139//b1269//b1525//b0900//b2860//
glgCAP	b1066//b4474//b1370//
glgS	b2887//
glk	b4426//
glmUS	b4459//b4592//
glmY	b2159//
glmZ	b0389//
glnA	b4007//
glnALG	b0864//b3281//b4336//
glnB	b1714//
glnD	b1339//
glnHPQ	b0355//b3773//b3993//
glnK-amtB	b3586//b4460//
glnLG	b3649//b4485//
glnQ	b1594//
glnS	b0608//
glnW-metU-glnVX	b4411//b4287//b1737//b1945//
gloA	b0038//
gloB	b4217//
glpABC	b3090//b1848//b4203//
glpD	b2244//
glpEGR	b0276//b1221//b3495//
glpFKX	b1322//b3652//b4125//
glpGR	b3843//b1871//
glpR	b0737//
glpTQ	b2441//b0088//
glrK	b2970//
glrR	b0664//
glrR-glnB	b1315//b3349//
gltA	b3234//
gltBDF	b2240//b4414//b0749//
gltI-sroC-gltJKL	b0685//b4425//b2819//b1812//b2638//
gltP	b0431//
gltS	b4074//
gltX	b2390//
glvCBG-ysdC	b4019//b2400//b0045//b0549//
glxK	b1854//
glyA	b1472//
glyQS	b3097//b1455//
glyU	b0917//
glyVXY	b3665//b2982//b0392//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b0764//b0632//b2594//C0664//
gmhB	b4482//
gmk	b0658//
gnd	b1324//
gnsB	b3284//
gntK	b3131//
gntKU	b4141//b0200//
gntP	b1584//
gntR	b0383//
gntRKU	b1517//b1575//b2410//
gntT	b0285//
gntU	b0393//
gntX-nfuA	b0232//b1897//
gor	b4465//
gpmA	b4616//
gpmM-envC-yibQ	b2478//b4256//b1727//
gpp	b4358//
gpr	b2164//
gpt	b1049//
grcA	b0218//
greA	b1267//
greB	b0739//
groL	b2539//
groSL	b3859//b1172//
grpE	b2238//
grxA	b4326//
grxB	b4707//
grxC	b1218//
grxD	b0737//
gshA	b3988//
gsk	b2300//
gspAB	b1063//b3757//
gspCDEFGHIJKLMO	b2017//b2916//b4592//b3986//b2670//b1379//b1533//b0406//b3440//b2764//b0862//b0934//
gss	b0518//
gstA	b3118//
gstB	b1444//
guaBA	b3888//b1451//
guaC	b3781//
gudPXD	b3724//b4235//b0614//
gyrA	b0401//
gyrB	b1946//
hcaEFCBD	b4485//b3640//b0546//yrhA//b2588//
hcaR	b2402//
hcaT	b2993//
hchA	b2741//
hcp-hcr	b2639//b3353//
hda	b1779//
hdeAB-yhiD	b2633//b3159//b3345//
hdeD	b3847//
hdfR	b3350//
hdhA	arpB_1//
helD	b2671//
hemA	b4212//
hemA-prfA-prmC	b2610//b2540//b1853//
hemB	b1459//
hemCDXY	b1186//b1699//b2536//b1445//
hemF	b3414//
hemH	b3739//
hemL	b1712//
hemN	b0143//
hflD-purB	b2920//b3485//
hfq-hflXKC	b0524//b2719//b2341//b2778//
hicAB	b2838//b1311//
higBA	b3315//b3164//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b0749//b3703//b0652//b2399//b0282//b3926//
hipBA	b4371//b2979//
hisBHAFI	b0548//b3083//b0620//b3433//b0509//
hisJQMP	b0256//b0530//b1925//b1132//
hisL	b3677//
hisLGDCBHAFI	b3792//b3173//b3399//b2082//b4094//b1567//b1455//b2469//b4011//
hisS	b1275//
hlyE	b2575//
hmp	b1094//
hns	b1213//
hofMNOP	b3915//b3858//b0646//b0932//
hofQ	b0254//
hokA	b1142//
hokB	b2069//
hokD	b4219//
hokE	b1050//
holC	b0782//
holC-valS	b4447//b2182//
holD-rimI-yjjG	b3983//b1565//b4251//
holE	b2605//
hpt	b0068//
hrpA	b1329//
hrpB	b4188//
hscBA-fdx-iscX	b1056//b3505//b0187//b0695//
hscC	b2545//
hsdMS	b1110//b3584//
hsdRMS	b0932//b2970//b3730//
hslJ	b1564//
hslO	b2119//
hslRO	b4412//b2870//
hslVU	b0335//b3270//
hspQ	b0032//
htgA	b0345//
htpG	b0329//
htpX	b2922//
htrL	b0659//
hupA	b2428//
hupB	b0878//
hyaABCDEF	yncK_1//b4292//b0675//b0119//b0372//b2418//
hybOABCDEFG	b3849//b1816//b2732//b3543//b0845//b3075//b1288//b4169//
hycABCDEFGHI	b3540//b2742//b2997//b0200//b1136//b1635//b1741//b0742//b1391//
hydN-hypF	b4322//b1011//
hyfABCDEFGHIJR-focB	b3496//b3327//b0560//b1931//b1572//b2336//b4222//b2330//b3325//b1639//b3519//b1884//
hypABCDE	b2357//b1386//b3401//b2156//b2118//
hypABCDE-fhlA	b0396//b3023//b0434//b0218//b3397//b1655//
hypBCDE	b2637//b2365//b3076//b3811//
hypBCDE-fhlA	b3905//insEF-1//b4163//b0966//b0580//
hypF	b1301//
hypT	b1986//
hyuA	b2376//
iaaA-gsiABCD	b2421//b0145//b3203//b1444//b1403//
iap	b0313//
ibaG	b2075//
ibaG-murA	b1012//b1562//
ibpAB	b0674//b3832//
ibpB	b0950//
icd	b0472//
icdC	b1715//
iclR	b3412//
idi	b3715//
idnDOTR	b1763//b0393//b0427//b0993//
idnK	b0705//
idnR	b2626//
ihfA	b1588//
ihfB	b1086//
ileS-lspA-fkpB-ispH	b2794//b4033//b3563//b1599//
ileX	b1138//
ileY	b3547//
ilvA	b0656//
ilvC	b1639//
ilvEDA	b0861//b0467//b0621//
ilvIH	b0700//b0636//
ilvL	b2199//
ilvLXG_1G_2MEDA	b3210//b2733//b1183//b0427//b0485//b4182//b4310//insCD-5//
ilvY	b4528//
inaA	b0208//
infA	b0495//
infC	b2924//
infC-rpmI-rplT	b3842//ecpB//b4152//
insA-1AB-1B-1	b4120//b1955//b4205//
insA-2AB-2B-2-afuBC	b2568//b1649//b3156//b3057//b4260//
insA-3AB-3B-3	b2775//b4313//b0909//
insA-4AB-4B-4	b3746//b1909//b1457//
insA-5AB-5B-5	b1185//b3900//b0169//
insA-7	b1740//
insB-7_1B-7_2	b2449//b2474//
insC-1CD-1D-1	b1022//b1593//b3053//
insC-2CD-2D-2	b4577//b3583//b1294//
insC-3CD-3D-3	b0935//b1718//b2630//
insC-4CD-4D-4-ygeONM	b3761//b3519//b0148//b2050//b0881//b2138//
insC-5CD-5D-5-yqiGHI	b0403//b3514//b4159//b1928//b4127//b0047//
insC-6CD-6D-6	b1815//b4374//b3117//
insE-2EF-2F-2	b0641//b0863//b1415//
insE-3EF-3F-3	b1376//b0749//b3453//
insE-4EF-4F-4	b3148//b0269//b1828//
insE-5EF-5F-5	b2449//b1374//b1741//
insG	b2574//
insH-1	b2257//
insH-10	b2193//
insH-11	b3996//
insH-2	b2491//
insH-3	ynfP//
insH-4	b0089//
insH-5	b4220//
insH-6	b0330//
insH-7	b2330//
insH-8	b2229//
insH-9	b0946//
insI-2	b4031//
insJ	b2020//
insK	b1483//
insL-1	b2599//
insL-2	b2514//
insL-3	b4219//
insMI-3	b3119//b3716//
insN-1I-1O-1	b0628//b1734//b2910//
insN-2	b1953//
insO-2-yjhWV	b0873//b2937//b1089//
intA	b3960//
intB	b2104//
intD	b2110//
intF	b0869//
intG	b0057//
intS	b1541//
intZ	b3865//
iraD	b1172//
iraM	b2881//
iraP	b3760//
iscRSUA	b2597//b2292//b3571//b3659//
ispB	b2673//
ispDF	b0615//b3589//
ispG-sroE	b1923//b0585//
ispU	b0888//
isrB	b2339//
isrC	b3835//
isrC-flu	b2253//b4416//
istR-1	b0631//
istR-2	b0788//
ivbL	b1386//
ivbL-ilvBN	b3040//b2572//b3191//
ivbL-ilvBN-uhpABC	b1723//b4110//b0172//b2726//b2454//b4092//
ivy	b3889//
katE	b3473//
katG	b0957//
kbaZ-agaVWA	b0976//yghX_1//b1280//b0653//
kbl-tdh	b3115//b2179//
kbp	b0218//
kch	b2232//
kdgK	b1180//
kdgR	b0199//
kdgT	b3429//
kdpDE	b0958//b3991//
kdpFABC	b4585//b1876//b1732//b3910//
kdsA	b4009//
kdsC-lptCAB	b3908//b0044//b1651//b4521//
kduD	b3824//
kduI	b3397//
kefFC	b3474//b3225//
kefGB-yheV	b3356//b2861//b1957//
kgtP	b2409//
kilR-ydaE	b1231//b2305//
kptA	b3772//
kup	b1027//
lacI	b2708//
lacYA	b3592//b2634//
lacZYA	b3145//b4198//b1503//
lafU	b3834//
lapAB	b0731//b1560//
lapAB-pyrF-yciH	b3628//b3733//b2107//b0253//
ldcA	b0755//
ldcC	b0405//
ldhA	tpke11//
ldrA	b2737//
ldrB	b1728//
ldrC	b3320//
ldrD	b0423//
ldtA	b3835//
ldtB	b3008//
ldtC	b4516//
ldtD	b2953//
ldtE	b1636//
lepAB	b4039//b1474//
leuE	b1892//
leuL	b2510//
leuLABCD	b4400//b0670//b3638//b2481//b3288//
leuO	b1796//
leuQPV	b2767//b1266//b3611//
leuS-lptE-holA-nadD-cobC	b2422//b1702//b2976//b4390//b2020//
leuU	b1999//
leuX	b2043//
lexA-dinF	b1016//b3586//
lfhA	b1607//
lgoD	b1459//
lgoR	b4093//
lgoT	b0982//
lgt	b1915//
lgt-thyA	yifN//b3514//
lhr	b2226//
ligA-ypeB	b0996//b3452//
ligB	b3078//
lipA	b0028//
lipB	b1015//
lit	b0680//
livJ	b2235//
