#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b0383//
argI	b0476//
argO	b0660//
argP	b2629//
argQ	b0747//
argR	b2949//
argS	b3574//
argT-hisJQMP	b4357//b1055//b1345//b1569//b2427//
argU	b3160//
argW	b2482//
argX-hisR-leuT-proM	b1653//b0053//b2706//b0870//
ariR	b1781//
arnBCADTEF	b2147//b3860//b2542//b0247//b2950//b3541//b4252//
aroF-tyrA	b2238//b3880//
aroG	b3076//
aroH	b1516//
aroKB-damX-dam-rpe-gph-trpS	b2780//b2891//b2149//b3229//b4185//b2673//ybcD//
aroL-yaiA-aroM	b1419//b3729//b4592//
aroP	b2844//
arpA	b1178//
arpB_1B_2	yjgX_2//b3013//
arrS	b0198//
arsRBC	b2916//b1241//b1037//
artJ	b0867//
artPIQM	b3390//b2531//b3135//b1008//
ascB	pinH//
ascFB	b1669//b3683//
ascG	b3711//
asd	b4073//
aslA	b2993//
aslB	b2334//
asmA	b0841//
asnA	topAI//
asnB	b2968//
asnC	b0219//
asnC-mioC	b4261//b2953//
asnC-mioC-mnmG	b3561//b0469//b1825//
asnS	b0293//
asnT	b1620//
asnU	b3529//
asnV	b3849//
asnW	b1022//
aspA	b2943//
aspA-dcuA	b0919//b2873//
aspC	b4390//
aspS	b3398//
aspT	b1670//
aspU	b3501//
aspV	b4073//
asr	b0882//
astCADBE	b0276//b3454//b0858//b1844//b0251//
atl	b2591//
atoDAEB	b0178//b4296//b1468//b3600//
atoSC	b4533//b0875//
atpBEFHAGDC	b3266//b3761//b2017//b0985//b1018//b1811//b1080//b0242//
atpIBEFHAGDC	b3250//b1181//b4159//b3350//b0830//b0547//b4472//b4333//b1362//
avtA	b1470//
azoR	b1568//
azuC	b3816//
bacA	b2452//
baeSR	b0003//b3381//
bamA	b4465//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b2813//b0619//b1807//b2576//b2467//b0543//b3508//b3846//
bamB-der	b4406//b2294//
bamC	b0031//
bamD	b1516//
bamE	b3342//
barA	b3461//
basRS	b2237//b0789//
bax	b3693//
bcp	b1085//
bcr	b1305//
bcsABZC	b1166//b2878//b0995//b4031//
bcsBZ	b2503//b3945//
bcsEFG	b4085//b3849//b1865//
bcsQ	b2955//
bdcA	b4232//
bdcR	b2808//
bdm-sra	b2469//b3343//
bepA-yfgD	b2759//b3426//
betIBA	b3823//b2594//b2309//
betT	b0195//
bfd-bfr	b2029//b2760//
bglA	b2162//
bglG	b3401//
bglGFB	b2141//b0941//b3444//
bglH-yieLK	b1620//b3818//b0315//
bglX	b2967//
bhsA	b3219//
bioA	b0244//
bioBFCD	b1252//b2396//b3493//b3289//
bioH	b1702//
bipA	b1674//
bisC	b1586//
blc	b1127//
blr	gadF//
bluF	b0793//
bluR	b1986//
bolA	b0869//
borD	b0034//
brnQ-proY	b1448//b0885//
bsmA	b2839//
bssR	b1549//
bssS	b2843//
btuB-murI	b2686//b0102//
btuCED	b4388//b0041//b2692//
cadA	b3133//
cadBA	b3278//b4287//
cadC	b1952//
caiCDE	b3442//b4284//b1831//
caiF	b4335//
caiTABCDE	b0973//b4293//b1706//b2711//b1510//b1233//
can	b1642//
carAB	b0801//b1202//
carB	b1196//
cas2	b3281//
cas3	b1004//
casABCDE12	b0117//b0563//b0502//b0980//b4712//b1968//b0894//
casDE12	b2727//b3637//b4222//b1841//
cbl	b1327//
cbpAM	b0873//b2070//
cbrA	b1702//
cbrB	b1678//
cbrBC	tpke11//b2705//
cbrC	cpxQ//
ccmABCDEFGH	b0730//b0739//b1060//b2138//b0170//b1088//b2182//b4249//
cdaR	b1388//
cdd	b1693//
cdgI	molR_1//
cdh	b2231//
cdsA	b0883//
cecR-ybhGFSR	b1039//b2146//b3985//b4183//b1435//
cedA	b2279//
cfa	b4184//
chaA	b0831//
chaBC	icdC//ypaA//
chaC	b4415//
chbBCARFG	b3437//b0010//b0136//b3219//b4538//b4047//
chiA	b3055//
chiP-ybfN	b2113//b2935//
chiX	b1338//
cho	b2945//
chpSB	b4440//b1992//
cirA	b0983//
citCDEFXG	b0859//b3533//b0559//b0833//b2840//b2471//
citT	b0578//
clcA	b0868//
clcB	sroE//
clpA	b2791//
clpB	b1459//
clpPX	b1358//b3087//
clpS	b2622//
clpX-lon	b4140//b1524//
clsA-yciU	b2201//b3165//
clsC	b2446//
cmk-rpsA	insM//b1111//
cmoM-mukFEB	b0983//b2139//b3884//b1442//
cmtBA-yggPFDC	b1609//b2282//b4311//b2985//b2942//b3121//
cnu	b0905//
coaA	b3209//
coaE-zapD-yacG	b1735//b1430//b0785//
cobUST	b1202//b3577//b2507//
codBA	b0719//b3499//
cof	b3807//
comR	b2172//
copA	b1508//
corA	b1236//
cpdB	b1528//
cpxPQ	b3115//b2469//
cpxRA	b2933//b0317//
cra	b0147//
crcB	b1764//
creABC	b1347//b3459//b0439//
creABCD	b1591//b3029//b3524//b4714//
creD	b0879//
crfC-yjcZ	b0544//b3234//
crl	b1060//
crp	b3671//
crr	b3146//
csdAE	b3166//b1057//
csgBAC	b4035//b1698//b2284//
csgC	b4270//
csgDEFG	b1512//b0034//b2585//b2063//
csiD-lhgO-gabDTP	b3383//b3292//b3047//b3980//b3084//
csiE	b1340//
csiR	b0608//
cspA	b0549//
cspB	b0867//
cspD	b3371//
cspE	b3956//
cspF	b2904//
cspG	b2053//
cspH	b3397//
cspI	b3348//
csrA	b3341//
csrB	b0959//
csrC	b2921//
csrD	b1389//
cstA	b1273//
cueO	b1366//
cueR	b3759//
curA	b3803//
cusCFBA	b4469//b4459//b1918//ydbA_1//
cusRS	b1991//b3460//
cutA	b0531//
cvpA-purF-ubiX	b4370//b0161//b4525//
cvrA	b4536//
cyaA	b3364//
cyaR	b2543//
cyaY	b0979//
cybB	lfhA//
cybC	b1994//
cycA	b3958//
cydAB	b0874//b2905//
cydDC	b1847//b2723//
cydX-ybgE	b4475//b4349//
cynR	b0942//
cynTS	b0004//b3717//
cynTSX	b2202//b0023//b0275//
cyoABCDE	b2076//b4326//b0630//b2377//b0193//
cysB	b3073//
cysDNC	b3930//b3986//b1374//
cysE	b0511//
cysG	b1400//
cysH	b2384//
cysJIH	b3548//b2677//b4386//
cysK	b2114//
cysPUWAM	b2875//b3660//b2185//b2157//b2155//
cysQ	b1375//
cysS	yfaS_1//
cysZ	b2953//
cytR	b3336//
dacA	b0709//
dacB	b2081//
dacC	b1139//
dacD	b1265//
dadAX	b2141//ilvG_1//
dam-rpe-gph-trpS	b0975//b2597//b1129//b1034//
damX-dam-rpe-gph-trpS	b0597//b4331//b0732//b1268//b1692//
dapA-bamC	b2105//b3759//
dapB	ilvG_1//
dapD	b0367//
dapE-ypfN	b2876//b3298//
dauA	b0432//
dcd	b3124//
dcm-vsr	b1574//b0204//
dcp	b0064//
dcrB	b0708//
dctA	b1845//
dcuA	b4159//
dcuB-fumB	b2036//insCD-4//
dcuC	b3848//
dcuD	b2123//
dcuR	b3969//
dcuSR	b0224//b1154//
dcyD-tcyLN	b2040//b3697//b3622//
ddlA	b3327//
ddpXABCDF	b4410//b2523//b3494//b3635//b2981//b3054//
deaD	b0864//
decR	b3902//
def-fmt	b3852//b4125//
degP	b3238//
degQ	b0465//
degQS	b3679//b1015//
degS	b1692//
deoABD	b4522//b1512//b0222//
deoBD	b1000//b4153//
deoCABD	b3070//b2209//b2010//b3827//
deoR	b4196//
dfp	b3404//
dgcC	b0080//
dgcE	b3176//
dgcF	b4467//
dgcJ	b3281//
dgcM	b4241//
dgcP	b3798//
dgcQ	b4559//
dgcT	b2490//
dgcZ	b1528//
dgkA	b4432//
dgoRKADT	b2675//b1195//b4318//b0629//yeeL_1//
dgt	b1315//
dhaKLM	b4175//b2199//b0011//
dhaM	b2380//
dhaR	b1216//
diaA	b3256//
dicA	b2624//
dicB-ydfDE-insD-intQ	b4315//b2591//b2489//b3151//b0460//
dicC-ydfXW	b2440//b0011//b3195//
dicF	b1572//
dinB-yafNOP	b2777//b3305//b0750//b4116//
dinD	b1913//
dinG	b2438//
dinI	b3717//
dinJ-yafQ	b2105//tpke70//
dinQ	b4461//
djlA	b0218//
dkgA	b1260//
dkgB	b4207//
dksA-gluQ	b3923//b1221//
dld	b0296//
dmlA	b2982//
dmlR	b2702//
dmsABC	b0381//b1345//b0770//
dnaAN-recF	b3403//b0524//b1844//
dnaB	b1411//
dnaK-tpke11-dnaJ	b3089//b3522//b0068//
dnaN-recF	b3399//b3838//
dnaQ	b0933//
dnaTC	b3853//b3689//
dnaTC-yjjA	b1330//b0604//b1824//
dnaX	b2813//
dosCP	b0327//b1549//
dpiBA	b3836//b1283//
dppABCDF	b2904//b3287//b1534//b3366//b4327//
dps	b4663//
dsbA	b0251//
dsbB	b1386//
dsbC	b2450//
dsbC-recJ-prfB	b1034//b0817//b2731//
dsbD-yjdC	b0122//b3116//
dsbG	b0699//
dsdA	b4183//
dsdC	b0844//
dsdXA	b3017//b1318//
dsrA	b2023//
dsrB	b3925//
dtpA	b0767//
dtpB	b1755//
dtpC	b4484//
dtpD	b3169//
dusA	b0376//
dusB-fis	b2351//b1870//
dusC	b2328//
dut-slmA	b3020//ecpC//
dxr	b2347//
eaeH-insEF-1E-1F-1	b4554//b4482//b4477//b0924//
eamA	b0593//
eamB	b2796//
ebgAC	b2500//b3060//
ebgR	b3666//
ecnAB	b0775//b1490//
ecnB	b4258//
eco	b2994//
ecpA	b1990//
ecpBCDE	b0573//b2866//b0402//b3884//
ecpR	b1255//
eda	b3638//
edd-eda	b3886//b2049//
efeOB	b1839//ybfH//
efeU_1U_2	b4538//b3834//
efp	b3957//
elaA	b1677//
elaB	b3382//
elaD	yafF//
elbB-mtgA	b0800//b2554//
elfA	b1804//
elfDCG-ycbUVF	b4134//b4222//b2996//b0523//b1560//b4445//
elyC	b4172//
emrD	b3116//
emrE	b2538//
emrKY	b0040//b1369//
emtA	b2381//
endA	b0121//
eno	b1834//
entCEBAH	b0717//b1614//b1730//b3531//yhiK//
entH	b3472//
entS	b3594//
envR	b4110//
envY-ompT	b4433//b1668//
epd-pgk	b3627//b3734//
epd-pgk-fbaA	b4082//b4030//b3653//
epmA	b2812//
epmB	b4577//
eptA	b3905//
eptB	b2782//
eptC	b3628//
erpA	b0175//
esrE	b3307//
essD-rrrD-rzpD	b2525//b0368//b3445//
essQ-ydfR-rrrQ-rzpQ	b0134//b0010//b2560//b2810//
ettA	b3116//
eutBCLKR	b1098//b1024//b2607//b1958//b3388//
eutHA	b2632//b1420//
eutNEJG	b3120//b1545//b1548//b3860//
eutSPQTDM	b3925//b4291//b1624//b4273//b1114//b2063//
evgAS	b1661//b2877//
exbBD	b2141//b1583//
exbD	b1519//
exuR	b2278//
exuT	b2371//
fabA	b3605//
fabB	b3563//
fabDG-acpP	b3312//b1325//b3882//
fabF	b1459//
fabG-acpP	b3651//b2295//
fabHDG	b1570//b2499//b3234//
fabI	b3950//
fabR-yijD	b2264//b4567//
fabZ	b3889//
fadBA	b1530//b4071//
fadD-sroD	b3681//b2091//
fadE	b3140//
fadH	b1792//
fadIJ	b3752//b0053//
fadL	b0536//
fadM	b1383//
fadR	b3580//
fbaB	b0424//
fbp	b2819//
fdhD	b1042//
fdhF	b1725//
fdnGHI	b0300//b4114//b4432//
fdoGHI-fdhE	b3173//b1581//b2204//b2943//
fdrA-ylbEF-ybcF	b1441//yjhW//b1042//b2346//
feaB	b2558//
feaR	b1199//
fecABCDE	b1393//b0085//b1931//b0630//b3256//
fecIR	b1281//b3568//
feoABC	b4053//b3995//b2985//
feoC	ygaQ//
fepA-entD	b3845//b0990//
fepB	b3343//
fepDGC	b2377//b2838//b2340//
fes-ybdZ-entF-fepE	b3418//ykiB//b4000//b3960//
fetAB	b2361//b2225//
ffh	b2684//
ffs	b1722//
fhuACDB	b0173//b0254//b1503//b0197//
fhuE	b0806//
fhuF	b2223//
ficA-fic-pabA	b4200//b1430//b0564//
fieF	b0059//
fimAICDFGH	b1638//b0141//sroD//b3005//b0111//b1862//b0948//
fimB	b1397//
fimE	b0572//
fimZ	b0672//
fiu	b3679//
fixABCX	b0284//b3639//b1287//b2971//
fklB	b3262//
fkpA	b0396//
fldA-uof-fur	b2411//b2713//b2687//
fldB	b2469//
flgAMN	b3149//b2635//b3591//
flgBCDEFGHIJ	b4392//b1521//b2164//b1983//b0916//b1604//b3249//b3635//b0882//
flgKL	b1004//b0633//
flgMN	b0446//b0498//
flhBAE	b1876//b2551//b3674//
flhDC	b3357//b3205//
fliAZ-tcyJ	b3688//b0456//b1057//
fliC	b1483//
fliDST	b3506//b2395//b4313//
fliE	b0491//
fliFGHIJK	b1171//b1860//b2842//IS128//b3312//b2126//
fliLMNOPQR	b2234//b3824//b3875//b0411//yncK_2//b0012//b0101//
flk	b0174//
flu	b3201//
flxA	b3339//
fnr	b2212//
fnrS	b2499//
focA-pflB	b3498//b3360//
folA	b1494//
folB	b2085//
folC-dedD	b1224//b1667//
folD-ybcJ	b4014//b3085//
folE-yeiB	b2704//b0311//
folP-glmM	b1660//b3164//
folX-yfcH	b2684//b4430//
fpr	b3114//
frc	b1290//
frdABCD	b2079//b0287//b1708//b3825//
fre	b0906//
frlABCDR	b2476//b0752//b2178//b2431//b1699//
frmRAB	b4053//b1130//b0242//
frr	b1820//
frsA	b2316//
fruBKA	b2147//b1293//b2736//
frvABXR	b4277//b2896//b0432//b3884//
frwCB	b0682//b3856//
frwD	b1603//
fryBC-ypdFE-fryA	b4670//b1590//b1134//b0559//b4592//
fsaA	b2707//
fsr	b0762//
ftnA	b3137//
ftnB	b3014//
ftp	b4616//
ftsAZ	b2652//b4454//
ftsB	b2808//
ftsK	b1034//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3864//b0524//b1758//b1133//b2440//b2446//b0965//b1714//b1168//b3175//b2325//yfaS_1//b4415//b3450//
ftsP	b1464//
ftsQ	b0400//
ftsQAZ	b3243//b2150//b3539//
ftsYEX	wbbL_2//b1927//b2743//
ftsZ	b3845//
fucAO	b4196//b0951//
fucPIKUR	b1214//b1479//b1947//b0181//b0677//
fucR	b2711//
fumA	b4270//
fumAC	b4527//b1585//
fumB	b0238//
fumC	b2311//
fur	b2196//
fusA-tufA	b3753//b2992//
fxsA	b4000//
gabDTP	b2013//b3737//b2285//
gadAX	b0550//b3067//
gadBC	b3977//b1810//
gadC	b2808//
gadEF	b2678//b4366//
gadEF-mdtEF	b1762//b1288//b3351//b0792//
gadW	b3920//
gadX	b1291//
gadXW	b3199//b2808//
gadY	b3661//
galE	b0115//
galET	b4419//tfaS//
galETK	b1892//b3076//b1147//
galETKM	b2817//b3189//b2245//b1015//
galF	b3457//
galK	pbl//
galP	b2075//
galR	b1641//
galS	b3138//
galU	b0991//
gapA	b1291//
gapA-yeaD	b3973//b4393//
gapC_1C_2	b2193//b0264//
garD	b2790//
garPLRK-rnpB	b0354//b3434//b0153//b2842//b0951//
gatR_1	ymdE//
gatR_2	b4179//
gatYZABCD	b2050//b2177//b3836//b2075//b3414//b0606//
gatZABCD	b3581//b0617//b1063//b1131//b1106//
gcd	b4361//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b0999//b3834//b3618//insCD-6//b3488//b0469//b2679//
gcvA	b4349//
gcvB	b2346//
gcvP	b2042//
gcvR	b2580//
gcvTHP	b0416//yjhW//b1263//
gdhA	b1141//
gfcA	b3290//
gfcBCD	b3565//b0466//b1850//
gfcE-etp-etk	b0791//b3078//b2148//
ggt	b2705//
ghoST	b3668//b2354//
ghrA	b2803//
ghrB	b0708//
ghxP	b0963//
glcBA	b3610//b4300//
glcC	b2336//
glcDEFGBA	b3588//b1307//b2744//b3955//b4017//b3794//
glf-wbbH	b0085//b0132//
glgAP	b2689//b1397//
glgBXCAP	b1878//b1795//b4380//b3195//b3939//
glgCAP	b4171//b2452//b2523//
glgS	b2088//
glk	b2371//
glmUS	b1463//b2835//
glmY	b0827//
glmZ	b0149//
glnA	b2431//
glnALG	b0894//b0523//b3749//
glnB	b1851//
glnD	b3080//
glnHPQ	b0368//b4325//b2703//
glnK-amtB	b1521//b4307//
glnLG	b4305//b2620//
glnQ	b2562//
glnS	b0190//
glnW-metU-glnVX	b3602//b3188//C0067//b0129//
gloA	b3666//
gloB	b3940//
glpABC	b2439//b2808//b2637//
glpD	b3983//
glpEGR	b1008//b2527//b2369//
glpFKX	b3707//b0719//b2950//
glpGR	b2606//b0244//
glpR	b4025//
glpTQ	b2232//b4624//
glrK	b0359//
glrR	b3271//
glrR-glnB	b3892//b2714//
gltA	b4546//
gltBDF	b1194//b4052//b1949//
gltI-sroC-gltJKL	yegZ//b2955//b3462//b4144//b4539//
gltP	b2713//
gltS	b3046//
gltX	b3770//
glvCBG-ysdC	b1469//b3861//b2406//b0974//
glxK	b1780//
glyA	b0616//
glyQS	b0250//b1449//
glyU	b1984//
glyVXY	b0296//b3477//b4532//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b2430//b4577//b1948//b3094//
gmhB	b3243//
gmk	b3444//
gnd	b1024//
gnsB	b0659//
gntK	b2035//
gntKU	b2479//b2589//
gntP	b2275//
gntR	b1363//
gntRKU	b0796//b3177//b0818//
gntT	b0514//
gntU	b1510//
gntX-nfuA	molR_3//b0126//
gor	b0606//
gpmA	b1792//
gpmM-envC-yibQ	b0343//b1702//b2517//
gpp	b3719//
gpr	b2804//
gpt	b0644//
grcA	b1140//
greA	b2964//
greB	b0644//
groL	b1412//
groSL	b2566//b2491//
grpE	b4079//
grxA	b3371//
grxB	b4481//
grxC	b1219//
grxD	b1125//
gshA	b4351//
gsk	b0893//
gspAB	b3098//b0344//
gspCDEFGHIJKLMO	b2476//b2503//b0777//b3264//b0736//b4187//b0811//b3566//b4074//b0278//b0163//b3566//
gss	b3377//
gstA	b1406//
gstB	b4002//
guaBA	b0875//b2361//
guaC	phnE_2//
gudPXD	b1901//b3986//b2632//
gyrA	b1698//
gyrB	b2843//
hcaEFCBD	b1822//b0402//b2409//b0054//b2495//
hcaR	b3962//
hcaT	b1254//
hchA	b3798//
hcp-hcr	b0758//b0561//
hda	b2966//
hdeAB-yhiD	b3162//b3833//b4538//
hdeD	b1518//
hdfR	b3751//
hdhA	b4231//
helD	b0977//
hemA	b3716//
hemA-prfA-prmC	b2457//b1315//b2822//
hemB	b0521//
hemCDXY	b1201//b0010//b1441//b1232//
hemF	b1146//
hemH	b1742//
hemL	b2185//
hemN	b4426//
hflD-purB	b2701//b1597//
hfq-hflXKC	b2109//b1174//b2044//b1753//
hicAB	b4201//b0067//
higBA	b0116//b3610//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b3803//b4378//b0006//b4160//yrhC//b3526//
hipBA	b3159//b3317//
hisBHAFI	b3218//b1763//b1345//b3710//b0548//
hisJQMP	b1258//b2323//b1349//b3433//
hisL	yifN//
hisLGDCBHAFI	b2834//b4637//b2846//b4157//b0929//b3797//b2960//b1148//b1635//
hisS	b0003//
hlyE	b0476//
hmp	b4515//
hns	b2308//
hofMNOP	b1210//b0122//b4265//b1944//
hofQ	b4177//
hokA	b0917//
hokB	b1122//
hokD	b0161//
hokE	b0209//
holC	b2696//
holC-valS	b4514//b2837//
holD-rimI-yjjG	b1954//b1492//b0820//
holE	b3033//
hpt	b3869//
hrpA	b0466//
hrpB	b3902//
hscBA-fdx-iscX	b1036//b3803//b1820//b3574//
hscC	b1734//
hsdMS	b3153//b3896//
hsdRMS	b1006//b0559//b1234//
hslJ	b1886//
hslO	b2862//
hslRO	b2607//b1550//
hslVU	b1224//C0362//
hspQ	b2660//
htgA	b2646//
htpG	b2777//
htpX	b2290//
htrL	b2930//
hupA	b1888//
hupB	b2512//
hyaABCDEF	b1729//b0376//b0089//b2954//b3797//b0092//
hybOABCDEFG	b3164//b3655//b0019//b0430//b2989//b3586//b2553//b4338//
hycABCDEFGHI	b3980//b2967//b3654//b0925//b2431//b3587//b1025//b1973//b1528//
hydN-hypF	b2695//b2664//
hyfABCDEFGHIJR-focB	b4045//b0390//b0317//b4470//b0361//b2290//b3709//b2951//b2972//b3560//b0553//molR_2//
hypABCDE	insAB-6//b0828//b1214//b1127//b1695//
hypABCDE-fhlA	b0242//b1432//b0969//b2588//b3268//b3788//
hypBCDE	b1133//b0936//yjiV//b0218//
hypBCDE-fhlA	b2024//b4349//b1284//ygeN//b4608//
hypF	b4358//
hypT	wbbL_2//
hyuA	b3299//
iaaA-gsiABCD	b3946//b2180//b3358//b1632//b0924//
iap	b1713//
ibaG	b2138//
ibaG-murA	b0524//b0284//
ibpAB	b2025//b0983//
ibpB	b3312//
icd	b2530//
icdC	b2540//
iclR	b0055//
idi	b1811//
idnDOTR	b1743//b0561//b1419//b3326//
idnK	b1562//
idnR	b0583//
ihfA	b0311//
ihfB	b3624//
ileS-lspA-fkpB-ispH	b2676//b4225//b2528//b4452//
ileX	b4529//
ileY	b0544//
ilvA	b3947//
ilvC	b4517//
ilvEDA	b0213//b3139//b1950//
ilvIH	b1776//b0903//
ilvL	b4273//
ilvLXG_1G_2MEDA	b2725//b4348//b3123//b2533//b0693//b1218//b0311//b2246//
ilvY	b3219//
inaA	yedS_2//
infA	b1394//
infC	b2540//
infC-rpmI-rplT	b4611//b0643//b2716//
insA-1AB-1B-1	b2507//b0624//b2411//
insA-2AB-2B-2-afuBC	b3958//b2082//b2488//b3472//b2150//
insA-3AB-3B-3	b4320//b2970//b3023//
insA-4AB-4B-4	b3645//b3073//b0781//
insA-5AB-5B-5	b4390//b1331//b3784//
insA-7	b4265//
insB-7_1B-7_2	b1380//b1339//
insC-1CD-1D-1	b4699//b0399//b0481//
insC-2CD-2D-2	b2185//b1366//b2252//
insC-3CD-3D-3	b0801//b3417//b3672//
insC-4CD-4D-4-ygeONM	b2440//b0058//b1075//b0135//b2201//b3835//
insC-5CD-5D-5-yqiGHI	b1854//b2456//b4511//b0797//b4592//b1459//
insC-6CD-6D-6	b4127//b2485//b2928//
insE-2EF-2F-2	b0344//b4611//b3149//
insE-3EF-3F-3	b0305//b3635//b0134//
insE-4EF-4F-4	b1809//b1315//b4045//
insE-5EF-5F-5	b3366//b1380//b3613//
insG	b0978//
insH-1	b2306//
insH-10	b1194//
insH-11	b3426//
insH-2	b0881//
insH-3	b4474//
insH-4	b3847//
insH-5	b2998//
insH-6	b0036//
insH-7	b1268//
insH-8	b3330//
insH-9	b1450//
insI-2	b1363//
insJ	b4017//
insK	b0636//
insL-1	b2910//
insL-2	b1061//
insL-3	b0710//
insMI-3	b3521//b0186//
insN-1I-1O-1	b4115//b1552//b0030//
insN-2	b4433//
insO-2-yjhWV	b3200//b2852//b1421//
intA	b1603//
intB	b1672//
intD	b1154//
intF	b3479//
intG	b3755//
intS	b4199//
intZ	b2372//
iraD	b1920//
iraM	b2220//
iraP	b3839//
iscRSUA	b4231//b0488//b1292//b3012//
ispB	b2880//
ispDF	b1956//b0776//
ispG-sroE	b2328//b1179//
ispU	b1586//
isrB	b4160//
isrC	b3316//
isrC-flu	b3357//b1093//
istR-1	b0203//
istR-2	b2922//
ivbL	b0379//
ivbL-ilvBN	b1683//b1775//b1310//
ivbL-ilvBN-uhpABC	b4259//b2602//b1881//b0556//b4577//b1032//
ivy	b0394//
katE	b2337//
katG	b0821//
kbaZ-agaVWA	b2010//b4433//b2686//b1614//
kbl-tdh	b0431//b2033//
kbp	b0909//
kch	b2593//
kdgK	b1850//
kdgR	b2549//
kdgT	b1511//
kdpDE	b4200//b1184//
kdpFABC	b3950//b0976//b1960//b2089//
kdsA	b4177//
kdsC-lptCAB	b2060//b1003//b0060//b4383//
kduD	b4154//
kduI	b0784//
kefFC	b2507//b1490//
kefGB-yheV	b1300//b1849//b2871//
kgtP	b0849//
kilR-ydaE	b3979//b0772//
kptA	sroC//
kup	b3928//
lacI	b2064//
lacYA	b4203//b3829//
lacZYA	b4067//b0145//b1703//
lafU	b0810//
lapAB	b0775//b3063//
lapAB-pyrF-yciH	b1387//b1833//insEF-3//b3675//
ldcA	b0962//
ldcC	b4110//
ldhA	b2678//
ldrA	b2244//
ldrB	b2751//
ldrC	b2282//
ldrD	b1103//
ldtA	b1193//
ldtB	b1685//
ldtC	b1472//
ldtD	b3156//
ldtE	b2448//
lepAB	b0957//b4699//
leuE	b1497//
leuL	b1540//
leuLABCD	b3715//b2295//b0284//b4383//b1358//
leuO	b1061//
leuQPV	b0858//b1223//b0238//
leuS-lptE-holA-nadD-cobC	b4128//b4439//b0908//b2092//b4101//
leuU	b0521//
leuX	b3598//
lexA-dinF	b2785//b3336//
lfhA	b4346//
lgoD	b1908//
lgoR	b0096//
lgoT	b3006//
lgt	b2131//
lgt-thyA	b2627//b3127//
lhr	b0697//
ligA-ypeB	b2492//b2914//
ligB	b0808//
lipA	b1246//
lipB	b2087//
lit	b3325//
livJ	b4002//
