#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b1524//
bcp	b3773//
bcr	b0324//
bcsABZC	b2845//b0592//b1726//b4599//
bcsBZ	b2149//b1419//
bcsEFG	b0303//b4057//b2487//
bcsQ	b0862//
bdcA	b1195//
bdcR	b1378//
bdm-sra	b3810//b3633//
bepA-yfgD	b3888//b1145//
betIBA	b4377//b3892//b4616//
betT	b3167//
bfd-bfr	b2153//b1765//
bglA	b3616//
bglG	b1896//
bglGFB	b0983//b2459//b0238//
bglH-yieLK	b3912//b4271//b4365//
bglX	b2156//
bhsA	b4114//
bioA	b2959//
bioBFCD	b4059//b1770//b1767//b0978//
bioH	b4435//
bipA	b3817//
bisC	b4387//
blc	b0739//
blr	b4456//
bluF	b3184//
bluR	b1251//
bolA	b1738//
borD	b0459//
brnQ-proY	b0328//b2313//
bsmA	b0008//
bssR	b0316//
bssS	b3135//
btuB-murI	b1038//b1686//
btuCED	b4146//b4598//b0659//
cadA	b0220//
cadBA	b1413//b2361//
cadC	b4243//
caiCDE	b1058//b0305//b2125//
caiF	b1217//
caiTABCDE	b3943//b4196//b2992//b0437//b3717//b0449//
can	b2525//
carAB	b3578//b0672//
carB	b3992//
cas2	b4117//
cas3	b2026//
casABCDE12	b0474//b1102//b2266//b1538//b2389//b2765//b4386//
casDE12	b1189//b2220//b0378//b4137//
cbl	b2364//
cbpAM	b0462//b2053//
cbrA	b3134//
cbrB	b2663//
cbrBC	b4028//b4598//
cbrC	b0182//
ccmABCDEFGH	b1607//b2240//b1773//b0062//b0401//b4327//b1830//b4551//
cdaR	ypaA//
cdd	b2494//
cdgI	b3983//
cdh	b2634//
cdsA	b4426//
cecR-ybhGFSR	b2321//b1926//b3602//b3950//b3515//
cedA	b0362//
cfa	b0678//
chaA	b0224//
chaBC	b3088//b2274//
chaC	b1943//
chbBCARFG	b3669//b3171//yjiV//b2560//b1874//b0692//
chiA	b2350//
chiP-ybfN	b2786//b3086//
chiX	b2680//
cho	b3733//
chpSB	b2467//b1257//
cirA	b3446//
citCDEFXG	b3205//b3542//b4223//b2193//b3051//b0426//
citT	b1068//
clcA	b2215//
clcB	b1888//
clpA	b4227//
clpB	b1000//
clpPX	b0027//b3678//
clpS	b1816//
clpX-lon	b0611//b4084//
clsA-yciU	b2650//b4150//
clsC	b1157//
cmk-rpsA	b0211//b0848//
cmoM-mukFEB	b3760//b1228//b1893//b0267//
cmtBA-yggPFDC	b3691//b2817//b3950//b3283//b1724//b2480//
cnu	b2728//
coaA	b4152//
coaE-zapD-yacG	b3845//b0506//b2512//
cobUST	b1854//b0055//b0406//
codBA	b0243//b0077//
cof	b2994//
comR	b0737//
copA	b2358//
corA	b2060//
cpdB	b1357//
cpxPQ	b2256//b2395//
cpxRA	b4565//b2324//
cra	b2614//
crcB	b3528//
creABC	b4423//b3900//b1596//
creABCD	b0615//b3407//b4037//b0005//
creD	b2205//
crfC-yjcZ	b2661//b2733//
crl	b2098//
crp	b2480//
crr	b0118//
csdAE	b0183//b2520//
csgBAC	b0860//b4152//b0265//
csgC	b1613//
csgDEFG	insAB-1//b4555//b3086//b0438//
csiD-lhgO-gabDTP	b3364//b1557//b0769//b0471//b3585//
csiE	b4222//
csiR	yeeL_2//
cspA	b4464//
cspB	b4058//
cspD	b1355//
cspE	b3229//
cspF	b3040//
cspG	b3488//
cspH	b0475//
cspI	b1034//
csrA	b3271//
csrB	b2070//
csrC	b1600//
csrD	b1957//
cstA	b3014//
cueO	b2788//
cueR	b4058//
curA	b4487//
cusCFBA	b1181//b3819//b1579//b1317//
cusRS	eaeH//b2417//
cutA	b1198//
cvpA-purF-ubiX	b0081//b3678//b3442//
cvrA	b1137//
cyaA	b3300//
cyaR	b1915//
cyaY	b1673//
cybB	b4704//
cybC	b0583//
cycA	b2457//
cydAB	b0019//b2994//
cydDC	b0381//b1019//
cydX-ybgE	b2870//b1861//
cynR	b0752//
cynTS	b3153//b0075//
cynTSX	b3311//b1943//b2332//
cyoABCDE	b0754//b2039//b1435//b2295//b0948//
cysB	b3486//
cysDNC	b4004//b1470//b4413//
cysE	b0062//
cysG	b3357//
cysH	b0992//
cysJIH	b4031//b0513//b0469//
cysK	b0077//
cysPUWAM	b0170//b4288//b0106//b3947//b4475//
cysQ	b0474//
cysS	b1353//
cysZ	b2537//
cytR	b4083//
dacA	b3587//
dacB	b3027//
dacC	b2721//
dacD	b0988//
dadAX	b1801//b3067//
dam-rpe-gph-trpS	b3206//b0274//b4323//b3452//
damX-dam-rpe-gph-trpS	b0608//b0950//b2088//b3127//b0276//
dapA-bamC	b4172//b1338//
dapB	b2392//
dapD	b4354//
dapE-ypfN	b1409//b2322//
dauA	b1496//
dcd	b0222//
dcm-vsr	b4425//b0587//
dcp	b1567//
dcrB	b2915//
dctA	b3781//
dcuA	b0358//
dcuB-fumB	b2564//b2487//
dcuC	b1901//
dcuD	b2834//
dcuR	b2107//
dcuSR	b3083//b1385//
dcyD-tcyLN	b1396//b1765//b4426//
ddlA	b0409//
ddpXABCDF	b3816//b3183//b0417//b1157//b3139//b0007//
deaD	b0101//
decR	b2242//
def-fmt	b0773//b2265//
degP	b3807//
degQ	b1289//
degQS	b4336//b2134//
degS	b4608//
deoABD	b0814//b1338//b3838//
deoBD	b3044//b0970//
deoCABD	b2856//b2125//b4517//b4269//
deoR	b0012//
dfp	b3582//
dgcC	ecpB//
dgcE	b0317//
dgcF	b4192//
dgcJ	b3909//
dgcM	b1141//
dgcP	b2500//
dgcQ	b1011//
dgcT	b0224//
dgcZ	b4157//
dgkA	b0793//
dgoRKADT	b3050//arpB_2//b2015//b2505//b4180//
dgt	b1267//
dhaKLM	b1491//b0687//b4144//
dhaM	b0566//
dhaR	b1555//
diaA	b0233//
dicA	b3632//
dicB-ydfDE-insD-intQ	b3338//b1681//b3878//b3929//b0620//
dicC-ydfXW	b0631//b1374//b3719//
dicF	b3143//
dinB-yafNOP	b4510//b3410//b2164//b2846//
dinD	b4527//
dinG	b3560//
dinI	b1840//
dinJ-yafQ	b0091//b2268//
dinQ	b2896//
djlA	b3291//
dkgA	b2331//
dkgB	b4078//
dksA-gluQ	b3531//b2829//
dld	b1675//
dmlA	b4567//
dmlR	b1750//
dmsABC	b0508//b0410//b4007//
dnaAN-recF	b3638//b1599//b0872//
dnaB	b1345//
dnaK-tpke11-dnaJ	b0111//b1901//b2944//
dnaN-recF	b4088//b1146//
dnaQ	b4142//
dnaTC	b2767//b4662//
dnaTC-yjjA	b3098//b3456//b3718//
dnaX	b2234//
dosCP	b4506//b3190//
dpiBA	b2805//b0226//
dppABCDF	b4022//b4128//b0787//b3785//b3954//
dps	b1866//
dsbA	b3366//
dsbB	b2724//
dsbC	b4438//
dsbC-recJ-prfB	b2342//b2449//b1664//
dsbD-yjdC	b2364//b0499//
dsbG	b1638//
dsdA	b1858//
dsdC	b1205//
dsdXA	b3146//b4475//
dsrA	b2320//
dsrB	b1492//
dtpA	b2049//
dtpB	b1594//
dtpC	b1674//
dtpD	b2510//
dusA	b1173//
dusB-fis	b0935//b3302//
dusC	b2369//
dut-slmA	b4163//b2915//
dxr	b0169//
eaeH-insEF-1E-1F-1	b2901//b1569//b2737//b0803//
eamA	b4218//
eamB	b4024//
ebgAC	b0807//b2295//
ebgR	b3045//
ecnAB	b4670//b0979//
ecnB	pbl//
eco	b0134//
ecpA	b0411//
ecpBCDE	b1173//b4277//b0409//b0633//
ecpR	b0451//
eda	b1440//
edd-eda	b3524//b3349//
efeOB	b2588//b0814//
efeU_1U_2	b0969//b1427//
efp	b4387//
elaA	b1379//
elaB	b0619//
elaD	b1968//
elbB-mtgA	b3282//yhiK//
elfA	b3475//
elfDCG-ycbUVF	b0928//b4436//b0481//b4376//b1986//b1144//
elyC	b0328//
emrD	b3631//
emrE	b1127//
emrKY	b1696//b4180//
emtA	b2393//
endA	b4186//
eno	b4663//
entCEBAH	b2667//b3107//b1198//b0115//b2197//
entH	b3374//
entS	b2371//
envR	b2820//
envY-ompT	b1011//b1173//
epd-pgk	b0855//b3311//
epd-pgk-fbaA	b4449//b1569//b2040//
epmA	ecpB//
epmB	b2984//
eptA	b2003//
eptB	b2054//
eptC	b1962//
erpA	insEF-5//
esrE	b1588//
essD-rrrD-rzpD	b1104//b1082//b4348//
essQ-ydfR-rrrQ-rzpQ	b2221//b0708//b1978//b0711//
ettA	b2636//
eutBCLKR	b0486//b1827//b3392//b0794//b2935//
eutHA	b4061//b1561//
eutNEJG	b3023//b4329//b0679//b3836//
eutSPQTDM	b4165//b3536//gapC_1//b2153//b1927//b3446//
evgAS	b2522//b1797//
exbBD	b2602//b3228//
exbD	b3935//
exuR	b2361//
exuT	b1081//
fabA	b0757//
fabB	b3473//
fabDG-acpP	b4473//b3853//b1796//
fabF	b2682//
fabG-acpP	b3113//b2732//
fabHDG	b4349//b2192//rhmD//
fabI	b2221//
fabR-yijD	b2062//b2823//
fabZ	b1504//
fadBA	b3519//b4352//
fadD-sroD	b2714//b4045//
fadE	b1285//
fadH	b1629//
fadIJ	b3936//b2343//
fadL	b2321//
fadM	b2588//
fadR	b2500//
fbaB	b1117//
fbp	b0650//
fdhD	b4407//
fdhF	b2333//
fdnGHI	b1090//b3852//b0135//
fdoGHI-fdhE	b0637//b0910//b2802//b1090//
fdrA-ylbEF-ybcF	b2828//b0990//b2984//b3533//
feaB	b1389//
feaR	b1635//
fecABCDE	b0473//b0032//b4149//b4299//b3447//
fecIR	b4553//b0499//
feoABC	b1819//b2150//b3510//
feoC	b2843//
fepA-entD	b1127//b3052//
fepB	b3437//
fepDGC	b0182//b1674//b0067//
fes-ybdZ-entF-fepE	b2827//b3135//b3874//b0484//
fetAB	b2925//b0326//
ffh	b4004//
ffs	b3123//
fhuACDB	b4284//b1748//b3518//b3535//
fhuE	b3455//
fhuF	b1865//
ficA-fic-pabA	b0693//b1821//b2733//
fieF	b0482//
fimAICDFGH	b1741//b3580//sraA//b1037//b3454//b3485//b0789//
fimB	b2580//
fimE	b4318//
fimZ	b4165//
fiu	b3155//
fixABCX	b1656//b3182//b3801//b3512//
fklB	b1584//
fkpA	b3773//
fldA-uof-fur	b0797//b2377//b2462//
fldB	b0021//
flgAMN	b1348//b1079//b1799//
flgBCDEFGHIJ	b1642//b1464//b1617//b0802//b2256//b4125//b2824//b2801//b4327//
flgKL	b2224//b1057//
flgMN	b1736//b2939//
flhBAE	b4516//b0561//b1937//
flhDC	b4190//b2937//
fliAZ-tcyJ	b0444//b2037//b0327//
fliC	b0948//
fliDST	b0081//b1067//b3586//
fliE	b1873//
fliFGHIJK	b0710//b1086//b0359//b4339//b2475//b1104//
fliLMNOPQR	b1761//b3812//b4031//b0150//b1153//b1199//b2046//
flk	b1597//
flu	b3737//
flxA	b4023//
fnr	b2187//
fnrS	b0146//
focA-pflB	b1105//b3595//
folA	b2719//
folB	b3132//
folC-dedD	b0114//b3924//
folD-ybcJ	b2966//b0780//
folE-yeiB	b0603//b0782//
folP-glmM	b4028//b3019//
folX-yfcH	b2199//b4452//
fpr	b1989//
frc	b0487//
frdABCD	b0794//b4150//b1716//b1873//
fre	b1212//
frlABCDR	b1672//b2248//b1128//b2387//b0961//
frmRAB	b0905//b3640//b3022//
frr	b0708//
frsA	b1505//
fruBKA	b3586//b2523//yjgX_1//
frvABXR	b1077//b4624//b1668//b4422//
frwCB	b1012//b1301//
frwD	b3731//
fryBC-ypdFE-fryA	b3749//b1961//b0751//b3535//b4102//
fsaA	b4525//
fsr	b1592//
ftnA	b4064//
ftnB	b1160//
ftp	b4424//
ftsAZ	b2679//b0693//
ftsB	b0462//
ftsK	b0913//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b2578//b0604//b0485//b2153//b3852//b2424//b1727//b2930//b1863//b1967//b0201//b4350//b0613//b1043//
ftsP	b0449//
ftsQ	b4319//
ftsQAZ	b1563//b2791//b2490//
ftsYEX	b4062//b2400//b4044//
ftsZ	b1103//
fucAO	b1796//b2958//
fucPIKUR	b3410//b1340//b1311//b3898//b1666//
fucR	b0339//
fumA	b3786//
fumAC	b3270//b4418//
fumB	b1402//
fumC	b3259//
fur	b1977//
fusA-tufA	b1454//b0998//
fxsA	b4511//
gabDTP	b0558//b0319//b0693//
gadAX	b1168//b1189//
gadBC	b3587//b2738//
gadC	b0122//
gadEF	b4714//b0535//
gadEF-mdtEF	b4526//b1985//b1749//b1466//
gadW	b1015//
gadX	b4256//
gadXW	sraA//b1667//
gadY	b4533//
galE	b2299//
galET	b3966//b0842//
galETK	b1873//b0547//b1277//
galETKM	b2939//b0259//b0013//b4306//
galF	b4112//
galK	b2090//
galP	b3900//
galR	b2829//
galS	b4279//
galU	b3253//
gapA	b1312//
gapA-yeaD	b1358//b2607//
gapC_1C_2	b1350//b3634//
garD	b0811//
garPLRK-rnpB	b0878//b2533//b3230//b3145//b0083//
gatR_1	b2055//
gatR_2	b3225//
gatYZABCD	b2224//b3105//b1397//b3028//b2399//b3282//
gatZABCD	b1380//b3066//b0391//b4025//b0783//
gcd	b3270//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b1473//b3573//b3174//b1846//b0644//b1569//b3797//
gcvA	b3742//
gcvB	b4394//
gcvP	b2319//
gcvR	b1345//
gcvTHP	b0919//b3561//b2412//
gdhA	b2780//
gfcA	b4127//
gfcBCD	b0171//b2276//b2142//
gfcE-etp-etk	b3557//b3890//b1041//
ggt	b2286//
ghoST	b1143//qseG//
ghrA	b2925//
ghrB	b3788//
ghxP	b3737//
glcBA	mltG//b1707//
glcC	b1319//
glcDEFGBA	b3857//b3759//b2025//b0862//b2465//b3902//
glf-wbbH	b0084//b2532//
glgAP	b2445//b3337//
glgBXCAP	yjhE//b4028//b2109//b0631//b0997//
glgCAP	b2328//b4461//b2916//
glgS	b1983//
glk	b3939//
glmUS	b1276//b4039//
glmY	b4599//
glmZ	b3472//
glnA	b2508//
glnALG	b1062//b1012//b2919//
glnB	b0296//
glnD	b1578//
glnHPQ	b3060//b4558//b3706//
glnK-amtB	b1065//b3171//
glnLG	b3895//molR_1//
glnQ	b1845//
glnS	b3212//
glnW-metU-glnVX	b2369//b4196//b3376//b3049//
gloA	b4095//
gloB	b0488//
glpABC	b3266//gpr//b2682//
glpD	insAB-1//
glpEGR	b1928//b2995//b2060//
glpFKX	insAB-4//molR_3//b0593//
glpGR	b2375//b0939//
glpR	b1258//
glpTQ	b2965//b3929//
glrK	b3239//
glrR	b1840//
glrR-glnB	b3972//b0433//
gltA	b0310//
gltBDF	b0208//b2984//b0623//
gltI-sroC-gltJKL	b1374//b0282//b1873//b2024//b4066//
gltP	b2387//
gltS	b2953//
gltX	b2949//
glvCBG-ysdC	b4041//b0453//b1152//b3186//
glxK	b2615//
glyA	b2571//
glyQS	b3447//b4230//
glyU	b1400//
glyVXY	b0428//b4367//b3123//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b3634//b2600//b1746//b1135//
gmhB	b3282//
gmk	b4223//
gnd	b1997//
gnsB	b3367//
gntK	b2635//
gntKU	b0228//b3280//
gntP	b3341//
gntR	b4699//
gntRKU	b2781//b1074//b4200//
gntT	b0491//
gntU	b2044//
gntX-nfuA	b4459//b3943//
gor	b2194//
gpmA	b0050//
gpmM-envC-yibQ	b0986//b4177//b2189//
gpp	b3698//
gpr	b2800//
gpt	b0896//
grcA	b1529//
greA	b2716//
greB	b3926//
groL	b1857//
groSL	b0943//b2124//
grpE	b2407//
grxA	b2476//
grxB	b3071//
grxC	b2180//
grxD	b0525//
gshA	b4460//
gsk	b4198//
gspAB	b1582//b4432//
gspCDEFGHIJKLMO	b0712//b3190//b1657//b3751//gadF//b1821//b2419//b3043//b2578//b2961//b0606//b2349//
gss	ykfJ//
gstA	b1262//
gstB	b4506//
guaBA	b1151//b3227//
guaC	b3947//
gudPXD	b2838//b2205//b0018//
gyrA	b4058//
gyrB	b2570//
hcaEFCBD	b0051//b4047//b1692//b1053//b3151//
hcaR	b1688//
hcaT	b0903//
hchA	b1408//
hcp-hcr	b0058//b2783//
hda	b0166//
hdeAB-yhiD	b3634//b3730//b0301//
hdeD	yedS_1//
hdfR	b2781//
hdhA	b1703//
helD	b3510//
hemA	b3996//
hemA-prfA-prmC	b4427//b2632//b3873//
hemB	b4352//
hemCDXY	b0649//b1860//b1242//b2919//
hemF	b1113//
hemH	ftp//
hemL	b0902//
hemN	sroC//
hflD-purB	b0406//b0764//
hfq-hflXKC	b2114//b1888//b2363//b0469//
hicAB	b0172//b1616//
higBA	b0481//b4257//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b4042//b2343//b3781//b2998//insAB-2//b3838//
hipBA	b3961//b4538//
hisBHAFI	b0310//b4113//b1439//b3099//b3040//
hisJQMP	ybeM_2//b1466//b3760//b0921//
hisL	b2346//
hisLGDCBHAFI	b1008//b2363//b1919//b1519//b0375//b4130//b1773//b1381//b3035//
hisS	b1559//
hlyE	b4436//
hmp	b2304//
hns	b0974//
hofMNOP	b1726//b3704//b2562//b0220//
hofQ	b1033//
hokA	b3110//
hokB	b3930//
hokD	b3083//
hokE	b2311//
holC	b2690//
holC-valS	msrQ//b0439//
holD-rimI-yjjG	b3746//b0946//b4334//
holE	b2805//
hpt	b2583//
hrpA	b0567//
hrpB	b1257//
hscBA-fdx-iscX	b2587//b2317//b4004//b0444//
hscC	b2950//
hsdMS	b1193//b0898//
hsdRMS	b1995//b4481//b1676//
hslJ	b2507//
hslO	b1433//
hslRO	b2342//yrhC//
hslVU	b3124//b4197//
hspQ	b0448//
htgA	b2921//
htpG	b3634//
htpX	b1487//
htrL	b2127//
hupA	b2320//
hupB	b4321//
hyaABCDEF	b4131//b1757//b2304//b0937//b1305//b3203//
hybOABCDEFG	b0938//b4525//b2786//b1273//b3681//b2170//b0955//b2407//
hycABCDEFGHI	b3838//b3733//b3750//b3868//b4123//b4478//sraA//b3635//b1310//
hydN-hypF	b2251//b1022//
hyfABCDEFGHIJR-focB	b2414//b3632//b0965//b2158//b3047//b1203//b2519//b4374//b0618//b3708//b0531//b3588//
hypABCDE	b2058//b1606//b3967//b4246//b4118//
hypABCDE-fhlA	b3535//b3542//b1861//b2221//b0102//b1471//
hypBCDE	b3908//b4358//b2316//b2735//
hypBCDE-fhlA	b4018//b1669//b0063//b0520//b3058//
hypF	b2107//
hypT	b2945//
hyuA	b2495//
iaaA-gsiABCD	b1792//b0389//b1719//b3906//b3155//
iap	b2546//
ibaG	b2366//
ibaG-murA	b3825//b3545//
ibpAB	b2611//b2260//
ibpB	b2740//
icd	b1757//
icdC	b3461//
iclR	b1984//
idi	b1060//
idnDOTR	b2726//b1589//b1260//b0114//
idnK	b1806//
idnR	b3183//
ihfA	b1106//
ihfB	b2683//
ileS-lspA-fkpB-ispH	b4097//b3412//b3784//b1502//
ileX	b1348//
ileY	b0191//
ilvA	b4193//
ilvC	b3379//
ilvEDA	ybfH//b2313//b0998//
ilvIH	b0886//b3964//
ilvL	b0886//
ilvLXG_1G_2MEDA	b4025//b4713//b4137//b3341//yifN//b1655//b0820//b0489//
ilvY	b1888//
inaA	b1518//
infA	b0054//
infC	b4003//
infC-rpmI-rplT	b2038//b3456//b1376//
insA-1AB-1B-1	b4673//b0201//b1500//
insA-2AB-2B-2-afuBC	b1941//b2647//b1013//b1330//b0553//
insA-3AB-3B-3	b0657//b4099//b3426//
insA-4AB-4B-4	b3292//b1146//b2509//
insA-5AB-5B-5	b0599//b0957//b4128//
insA-7	b1620//
insB-7_1B-7_2	b0678//b0719//
insC-1CD-1D-1	b4447//b3032//b3973//
insC-2CD-2D-2	b3336//b3800//b3918//
insC-3CD-3D-3	b3830//b1111//b1372//
insC-4CD-4D-4-ygeONM	b4149//b3702//b4053//b2729//b3501//b2099//
insC-5CD-5D-5-yqiGHI	b1315//b2354//b4028//b3252//b1319//b1332//
insC-6CD-6D-6	b0895//b2567//b0041//
insE-2EF-2F-2	b0843//b2347//b0183//
insE-3EF-3F-3	b1337//b3912//b0920//
insE-4EF-4F-4	b2209//b4256//b3052//
insE-5EF-5F-5	b3288//b4156//b4154//
insG	b3208//
insH-1	b1884//
insH-10	b0838//
insH-11	b1708//
insH-2	b4108//
insH-3	b3047//
insH-4	b2800//
insH-5	b0221//
insH-6	b2923//
insH-7	b1027//
insH-8	b1375//
insH-9	b3957//
insI-2	b3127//
insJ	b0081//
insK	b4319//
insL-1	b3391//
insL-2	b3549//
insL-3	b2300//
insMI-3	b2768//b3037//
insN-1I-1O-1	ynfP//b1641//b3476//
insN-2	b0968//
insO-2-yjhWV	b2641//b0458//b1938//
intA	b2034//
intB	b1109//
intD	b3454//
intF	b2286//
intG	b2791//
intS	b0153//
intZ	b3786//
iraD	b0651//
iraM	b3546//
iraP	ydbA_1//
iscRSUA	b1851//b4237//b2311//b4122//
ispB	b3077//
ispDF	b3478//b2687//
ispG-sroE	b0566//b3928//
ispU	b4387//
isrB	b4224//
isrC	b2935//
isrC-flu	b0829//b0780//
istR-1	b3407//
istR-2	sraA//
ivbL	b0228//
ivbL-ilvBN	b0636//b4040//b1740//
ivbL-ilvBN-uhpABC	C0664//b3597//b3599//ygaQ//b1152//b0074//
ivy	b2342//
katE	b1705//
katG	b4439//
kbaZ-agaVWA	b2094//b4173//b3893//b2332//
kbl-tdh	b0439//b3962//
kbp	b3031//
kch	b3042//
kdgK	b2275//
kdgR	b4445//
kdgT	b3416//
kdpDE	b3724//lfhA//
kdpFABC	sraA//b0855//b2089//b1370//
kdsA	b0272//
kdsC-lptCAB	b1810//b0635//b4515//b0971//
kduD	b1711//
kduI	b1524//
kefFC	b0194//b3755//
kefGB-yheV	b3008//b1323//b0912//
kgtP	b0344//
kilR-ydaE	b1487//b3235//
kptA	b4385//
kup	b3605//
lacI	b0108//
lacYA	b0175//b3654//
lacZYA	b1388//b2812//b2697//
lafU	b2308//
lapAB	b0109//b2099//
lapAB-pyrF-yciH	b3780//b2812//b1371//b3124//
ldcA	b2801//
ldcC	b3703//
ldhA	b3133//
ldrA	b1521//
ldrB	b0350//
ldrC	b2552//
ldrD	b3352//
ldtA	b4637//
ldtB	b2419//
ldtC	b1477//
ldtD	b0036//
ldtE	b0561//
lepAB	b2749//b2703//
leuE	b4437//
leuL	b2546//
leuLABCD	b3184//b2216//b1584//b1311//ymdE//
leuO	b1215//
leuQPV	b1847//b1814//b3808//
leuS-lptE-holA-nadD-cobC	b1792//b0838//b1894//b0824//b2217//
leuU	b0963//
leuX	b0272//
lexA-dinF	b3357//b3963//
lfhA	b1179//
lgoD	b2600//
lgoR	b0491//
lgoT	b2177//
lgt	yegZ//
lgt-thyA	b1655//b0258//
lhr	b3056//
ligA-ypeB	b1960//b0040//
ligB	b2100//
lipA	b1822//
lipB	b4148//
lit	b1063//
livJ	b2059//
