#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b4603//
ccmABCDEFGH	b0256//b4037//b2211//b4311//b1228//b3090//b0976//b2759//
cdaR	b2856//
cdd	b1096//
cdgI	b2398//
cdh	b1518//
cdsA	b4089//
cecR-ybhGFSR	b2498//b0345//b2601//b1298//b0900//
cedA	b4011//
cfa	b3532//
chaA	b4288//
chaBC	b0435//b0999//
chaC	b2849//
chbBCARFG	b3149//b3895//b3510//b4191//b2231//b1536//
chiA	b4220//
chiP-ybfN	b2505//b2147//
chiX	b3406//
cho	b0713//
chpSB	b3525//b2807//
cirA	b3409//
citCDEFXG	b1770//b2090//b3870//b1848//b2016//b0240//
citT	b2749//
clcA	b0030//
clcB	b3675//
clpA	b1670//
clpB	b1171//
clpPX	b3727//b0934//
clpS	b1472//
clpX-lon	b4025//b4315//
clsA-yciU	b3439//b4110//
clsC	b3686//
cmk-rpsA	b3690//b2980//
cmoM-mukFEB	b3138//b1012//b0044//b3982//
cmtBA-yggPFDC	b2762//b2803//b4526//b4268//b2186//b2398//
cnu	b0177//
coaA	b0040//
coaE-zapD-yacG	b3382//b1588//b2129//
cobUST	b1588//b3009//b4299//
codBA	b1453//b4238//
cof	b3096//
comR	b4551//
copA	b3753//
corA	b1632//
cpdB	b2595//
cpxPQ	b0850//b0714//
cpxRA	b2067//b0427//
cra	b0001//
crcB	b2068//
creABC	sroA//b0674//b1961//
creABCD	b3849//b0401//b3950//b2888//
creD	b1906//
crfC-yjcZ	b2199//b2195//
crl	b4162//
crp	b2041//
crr	b4662//
csdAE	b2527//b1784//
csgBAC	b1970//b3294//b1615//
csgC	b1766//
csgDEFG	b3921//b0108//b2538//b4330//
csiD-lhgO-gabDTP	b0460//b0077//b4350//b0194//b4323//
csiE	b1995//
csiR	b2413//
cspA	b2691//
cspB	b2327//
cspD	b1305//
cspE	b1844//
cspF	b0930//
cspG	b3498//
cspH	b2752//
cspI	b1026//
csrA	b3754//
csrB	b0414//
csrC	b4034//
csrD	b2592//
cstA	b2360//
cueO	b4625//
cueR	b2479//
curA	b2344//
cusCFBA	b0976//b0506//b4285//b0534//
cusRS	yhiK//b2264//
cutA	b4062//
cvpA-purF-ubiX	b1807//C0614//b4073//
cvrA	b1587//
cyaA	b0122//
cyaR	b1184//
cyaY	b2343//
cybB	b4309//
cybC	b0798//
cycA	b3136//
cydAB	b1638//b1729//
cydDC	b0958//b3090//
cydX-ybgE	b1211//b3170//
cynR	b2343//
cynTS	b3371//b0732//
cynTSX	b4126//b3540//b3180//
cyoABCDE	b0107//b3740//b3159//b2686//b3749//
cysB	b3734//
cysDNC	b3445//b2952//b4442//
cysE	b2350//
cysG	b2785//
cysH	b1474//
cysJIH	b1669//b2827//b0420//
cysK	b1398//
cysPUWAM	b4302//b2927//b1738//b4097//b1134//
cysQ	b0707//
cysS	b4127//
cysZ	b1945//
cytR	3'ETS<sup><i>leuZ</i></sup>//
dacA	b3263//
dacB	b2403//
dacC	b4539//
dacD	yafF//
dadAX	b2872//b3014//
dam-rpe-gph-trpS	b2208//b3281//b2437//b1041//
damX-dam-rpe-gph-trpS	b0128//b3616//b1321//b3926//b2994//
dapA-bamC	b3179//b0650//
dapB	b3119//
dapD	b0042//
dapE-ypfN	b2766//b1745//
dauA	b1824//
dcd	b2064//
dcm-vsr	b2624//b0182//
dcp	b2052//
dcrB	b0010//
dctA	b0523//
dcuA	b1531//
dcuB-fumB	b2906//b2450//
dcuC	b2543//
dcuD	b3809//
dcuR	b2894//
dcuSR	b1591//b4178//
dcyD-tcyLN	b0492//b0587//b3079//
ddlA	b3998//
ddpXABCDF	b2914//b0360//b4210//b4132//b4424//b3786//
deaD	b0416//
decR	b1901//
def-fmt	arpB_2//b2466//
degP	b1258//
degQ	b3251//
degQS	b3414//b4183//
degS	b2224//
deoABD	b3928//b2097//b3775//
deoBD	insB-7_1//b2470//
deoCABD	b3020//b3084//b3053//b3426//
deoR	b0324//
dfp	b1930//
dgcC	b3208//
dgcE	b0623//
dgcF	b2818//
dgcJ	b1276//
dgcM	b2745//
dgcP	b2538//
dgcQ	b4183//
dgcT	b4102//
dgcZ	b3416//
dgkA	b4360//
dgoRKADT	b2835//b0129//b1435//b1485//b0034//
dgt	b3725//
dhaKLM	b0444//b1878//b0001//
dhaM	insAB-2//
dhaR	b0624//
diaA	b4259//
dicA	b2462//
dicB-ydfDE-insD-intQ	b4089//b0933//b2241//b0576//b2153//
dicC-ydfXW	b0968//b1387//b2022//
dicF	b4526//
dinB-yafNOP	b2140//b2027//b4440//b2467//
dinD	b3123//
dinG	b0894//
dinI	b1399//
dinJ-yafQ	b0004//b2468//
dinQ	b4249//
djlA	b3303//
dkgA	b4713//
dkgB	b2581//
dksA-gluQ	b0084//b2443//
dld	b0654//
dmlA	b2720//
dmlR	b4318//
dmsABC	b3555//b2824//b0402//
dnaAN-recF	b1660//b4175//b4687//
dnaB	b2048//
dnaK-tpke11-dnaJ	b3449//b3656//b2661//
dnaN-recF	b0967//b3697//
dnaQ	b0121//
dnaTC	b2708//b3090//
dnaTC-yjjA	b2372//b0214//b2852//
dnaX	b3819//
dosCP	b1558//b3053//
dpiBA	b2357//b2939//
dppABCDF	b1214//b1126//b1441//b1103//b2666//
dps	b4544//
dsbA	b3519//
dsbB	b1864//
dsbC	b1987//
dsbC-recJ-prfB	b3717//b1284//b0275//
dsbD-yjdC	b2750//b1114//
dsbG	b0917//
dsdA	b1976//
dsdC	b3515//
dsdXA	b2864//b3460//
dsrA	b0843//
dsrB	b3448//
dtpA	b0545//
dtpB	b0305//
dtpC	b1015//
dtpD	b1598//
dusA	b3581//
dusB-fis	b2670//b1594//
dusC	b3635//
dut-slmA	b3344//b4293//
dxr	b0217//
eaeH-insEF-1E-1F-1	b0543//b3675//b2799//b3002//
eamA	b1605//
eamB	b2824//
ebgAC	b2601//b0629//
ebgR	b0475//
ecnAB	b4102//b4059//
ecnB	b3657//
eco	b2981//
ecpA	b1264//
ecpBCDE	b1336//b0049//b2955//b4035//
ecpR	b2055//
eda	b1795//
edd-eda	b4322//b1142//
efeOB	b1612//b2646//
efeU_1U_2	b0273//b0438//
efp	b0351//
elaA	b1234//
elaB	b4163//
elaD	b3765//
elbB-mtgA	insCD-1//b0539//
elfA	b2877//
elfDCG-ycbUVF	yedS_2//b4325//b2364//b3213//b0130//b3724//
elyC	b0325//
emrD	cybC//
emrE	b3013//
emrKY	b3320//b4161//
emtA	b0541//
endA	b0505//
eno	b4455//
entCEBAH	b4225//b3014//b3038//b3046//b0928//
entH	b1043//
entS	b1802//
envR	b2255//
envY-ompT	b4267//b4312//
epd-pgk	b4067//b3854//
epd-pgk-fbaA	b3831//b1083//b2917//
epmA	b0116//
epmB	b1648//
eptA	b0775//
eptB	b1000//
eptC	b2274//
erpA	b2308//
esrE	b2994//
essD-rrrD-rzpD	b3660//b3091//b0023//
essQ-ydfR-rrrQ-rzpQ	b4271//b2569//b1082//b4021//
ettA	b1770//
eutBCLKR	b0311//b3861//b1190//b1131//b3302//
eutHA	b2497//b3590//
eutNEJG	b1643//b3427//b3864//b0516//
eutSPQTDM	b1156//b3308//b2855//b0003//b2920//b1190//
evgAS	b0541//b3877//
exbBD	b2835//b4007//
exbD	b1224//
exuR	b4287//
exuT	b1682//
fabA	b1292//
fabB	b0786//
fabDG-acpP	b4162//tpke11//b1603//
fabF	b2377//
fabG-acpP	b1535//b4068//
fabHDG	b1712//b0776//b2183//
fabI	b2428//
fabR-yijD	b2923//b3129//
fabZ	b3568//
fadBA	b4284//b1666//
fadD-sroD	b1755//b1081//
fadE	b0254//
fadH	b3940//
fadIJ	b0775//tpke70//
fadL	b2665//
fadM	b2412//
fadR	b0858//
fbaB	b1645//
fbp	b0763//
fdhD	b3380//
fdhF	b2711//
fdnGHI	b2995//b2807//b2055//
fdoGHI-fdhE	b0773//b1072//b3980//b4320//
fdrA-ylbEF-ybcF	b0979//b4296//b2460//b1587//
feaB	b3459//
feaR	b4354//
fecABCDE	b3363//b2370//b1833//b0127//b4184//
fecIR	b2069//b0508//
feoABC	b2645//b1563//b1683//
feoC	b0374//
fepA-entD	b3540//b3243//
fepB	b1693//
fepDGC	b4102//b4242//b4243//
fes-ybdZ-entF-fepE	b3862//b3133//b0864//b2231//
fetAB	b3843//b3280//
ffh	b1285//
ffs	b3134//
fhuACDB	b2833//b4535//b4473//b3351//
fhuE	b2838//
fhuF	b1861//
ficA-fic-pabA	b1767//b1457//b1177//
fieF	b4000//
fimAICDFGH	b1780//b1189//b2593//b1192//b0939//b0588//b2375//
fimB	b0627//
fimE	b1077//
fimZ	b4484//
fiu	b1866//
fixABCX	b4596//b1461//b0805//b1902//
fklB	b3683//
fkpA	b3987//
fldA-uof-fur	b0182//b3881//b1224//
fldB	b2010//
flgAMN	b4430//b1337//b0154//
flgBCDEFGHIJ	b0466//b1815//b3313//b2527//b2891//b2362//b0571//b0459//b0009//
flgKL	molR_1//b2785//
flgMN	b0091//b0683//
flhBAE	b2152//b2049//b1668//
flhDC	b1235//b4625//
fliAZ-tcyJ	b4283//b2343//b4378//
fliC	b0939//
fliDST	b3330//b1251//b2924//
fliE	b0732//
fliFGHIJK	b4353//b1767//b3861//b0613//ychG_1//b4263//
fliLMNOPQR	b2769//b1755//b2857//b0838//b2709//b2852//b4249//
flk	b1752//
flu	b1319//
flxA	sdsN//
fnr	b3785//
fnrS	b1510//
focA-pflB	b2693//b3341//
folA	b1861//
folB	b2148//
folC-dedD	b1776//b3147//
folD-ybcJ	b1786//b1257//
folE-yeiB	b3588//b2384//
folP-glmM	b2346//b3658//
folX-yfcH	b4325//b1330//
fpr	b2878//
frc	b0599//
frdABCD	b0481//insCD-1//b2585//b3369//
fre	b3618//
frlABCDR	b2209//b2208//b1951//b1884//b1284//
frmRAB	b2093//b0761//b1696//
frr	b0783//
frsA	b2134//
fruBKA	b2717//b4230//b0730//
frvABXR	b1181//b3955//b2630//b0544//
frwCB	b2092//b0670//
frwD	b0521//
fryBC-ypdFE-fryA	b4353//b2568//b0785//b1832//b0078//
fsaA	b3107//
fsr	b1191//
ftnA	b3146//
ftnB	b3878//
ftp	b0594//
ftsAZ	b0991//b2791//
ftsB	b2245//
ftsK	b2035//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b0747//b2005//b4461//b3451//b2703//yifN//b1931//b4308//b3843//b4206//b2141//b1419//b2762//b0759//
ftsP	b3326//
ftsQ	b4157//
ftsQAZ	b0717//b0207//b0271//
ftsYEX	b4517//b4144//b3925//
ftsZ	b3552//
fucAO	b4454//b3910//
fucPIKUR	b1104//b1599//b0097//b2150//b2425//
fucR	b1389//
fumA	b4320//
fumAC	b3618//b0233//
fumB	b1022//
fumC	sroC//
fur	b3158//
fusA-tufA	b2312//b0612//
fxsA	b2581//
gabDTP	b1207//b4345//b1856//
gadAX	b0107//b3409//
gadBC	b3481//b3133//
gadC	b1093//
gadEF	b0427//b4426//
gadEF-mdtEF	b2168//b1728//b3551//b4625//
gadW	b3788//
gadX	b2502//
gadXW	b2916//b4359//
gadY	b3335//
galE	b3428//
galET	b2053//b0805//
galETK	b2527//b0053//b2458//
galETKM	b3525//b1499//b3730//b4367//
galF	b3036//
galK	b4420//
galP	b2124//
galR	b4254//
galS	b3235//
galU	b3506//
gapA	b4279//
gapA-yeaD	b1820//b0392//
gapC_1C_2	b3375//b2119//
garD	b2984//
garPLRK-rnpB	b0264//b2831//b1282//b4135//b0808//
gatR_1	b3199//
gatR_2	b2475//
gatYZABCD	b4535//b4167//b1856//b1075//b3375//b2063//
gatZABCD	b0744//b1531//b2219//b0120//b0602//
gcd	b0129//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b1421//b3281//b1308//b2497//b0495//b0211//b3601//
gcvA	b4403//
gcvB	b3800//
gcvP	b0977//
gcvR	insAB-3//
gcvTHP	b1997//b1284//b3215//
gdhA	sroD//
gfcA	b0999//
gfcBCD	b0387//b2141//b0088//
gfcE-etp-etk	b1949//b2684//b1115//
ggt	b0644//
ghoST	b0376//b4358//
ghrA	b1580//
ghrB	b4384//
ghxP	b1185//
glcBA	b2948//b2634//
glcC	b2587//
glcDEFGBA	b1204//b1997//b1222//b1368//b1270//b2521//
glf-wbbH	b2918//b1890//
glgAP	b4371//b0978//
glgBXCAP	b0403//b0803//b4278//b3252//qseG//
glgCAP	b1699//b1656//b1227//
glgS	b2797//
glk	b1842//
glmUS	b3715//b1864//
glmY	b1464//
glmZ	b0125//
glnA	b1901//
glnALG	b4124//b1544//b1910//
glnB	b0567//
glnD	b3778//
glnHPQ	b0142//b2001//b1445//
glnK-amtB	b3343//b0603//
glnLG	b4155//b2950//
glnQ	b2222//
glnS	b4231//
glnW-metU-glnVX	b0580//b3475//b2223//b1018//
gloA	b1130//
gloB	b1838//
glpABC	b1616//b0293//b1521//
glpD	b0619//
glpEGR	b0453//b1761//b1074//
glpFKX	b3521//b2100//b1988//
glpGR	b3897//b2814//
glpR	b3699//
glpTQ	b3994//b0788//
glrK	b3039//
glrR	b3188//
glrR-glnB	b0131//b2201//
gltA	b2197//
gltBDF	b0436//b1483//b1993//
gltI-sroC-gltJKL	b3529//b1578//b1439//b3548//b1805//
gltP	b3918//
gltS	b1849//
gltX	b0909//
glvCBG-ysdC	b4049//b2050//b1748//b0143//
glxK	b3281//
glyA	b3370//
glyQS	b0500//b2361//
glyU	b0649//
glyVXY	b2151//b3123//b1863//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b4217//b3617//b2485//b1922//
gmhB	b2988//
gmk	b1643//
gnd	b3024//
gnsB	b3083//
gntK	b0716//
gntKU	b3830//b1744//
gntP	b1007//
gntR	b3416//
gntRKU	b0334//b1617//b0796//
gntT	b1808//
gntU	b1884//
gntX-nfuA	b3353//yedN_1//
gor	b3675//
gpmA	b2104//
gpmM-envC-yibQ	b0190//b2661//b3724//
gpp	b2005//
gpr	b2454//
gpt	b2454//
grcA	b3433//
greA	b1800//
greB	b2501//
groL	b0093//
groSL	b1341//b2331//
grpE	b0316//
grxA	b2240//
grxB	b0795//
grxC	b0141//
grxD	b1271//
gshA	b1818//
gsk	b4015//
gspAB	b3780//b2177//
gspCDEFGHIJKLMO	b0310//b3983//b3942//b2961//b1587//b2086//b4062//b2531//b1147//b2643//b3621//b3964//
gss	b2742//
gstA	b1060//
gstB	b0207//
guaBA	b2006//b0824//
guaC	b3850//
gudPXD	b0379//b2410//b2042//
gyrA	b1878//
gyrB	b2354//
hcaEFCBD	b3496//b0893//b4013//b3087//b2606//
hcaR	b3618//
hcaT	b1011//
hchA	b1565//
hcp-hcr	b2842//b2053//
hda	b0331//
hdeAB-yhiD	b1131//b2736//b2413//
hdeD	b1275//
hdfR	b1809//
hdhA	b0002//
helD	b3023//
hemA	b0878//
hemA-prfA-prmC	b0577//b0303//b2554//
hemB	rhsE//
hemCDXY	b2470//b2062//b4101//b3038//
hemF	b3066//
hemH	b3927//
hemL	b2265//
hemN	b3110//
hflD-purB	b4254//b3598//
hfq-hflXKC	b2482//b4178//b1707//b2383//
hicAB	b0622//b1598//
higBA	b4477//b2917//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b3598//b3218//b2041//b0541//b1001//b2480//
hipBA	b4171//b3461//
hisBHAFI	b0579//b1130//yjgX_2//b3103//b4384//
hisJQMP	b4154//b1304//b4280//b4392//
hisL	b4518//
hisLGDCBHAFI	b3720//b0994//b3445//b1217//b2743//b1325//b3498//b1372//b1757//
hisS	b3106//
hlyE	b3093//
hmp	b1424//
hns	b4249//
hofMNOP	b3414//b2059//b0319//b0548//
hofQ	b0280//
hokA	b3807//
hokB	b1594//
hokD	b2184//
hokE	b2311//
holC	b1075//
holC-valS	b2702//b1507//
holD-rimI-yjjG	b3640//b0586//b0284//
holE	b1722//
hpt	b2744//
hrpA	b1607//
hrpB	b1096//
hscBA-fdx-iscX	b1785//b3685//b2661//b2382//
hscC	b4237//
hsdMS	b4464//b1757//
hsdRMS	b2060//b4330//b2975//
hslJ	b2379//
hslO	b2460//
hslRO	b4015//b4152//
hslVU	b3385//b1275//
hspQ	b4303//
htgA	b3240//
htpG	b1064//
htpX	ybfG//
htrL	b3835//
hupA	b0008//
hupB	b1568//
hyaABCDEF	b4267//b0070//b1546//b1878//b3434//b1688//
hybOABCDEFG	b2429//b1948//b2334//b0203//b3991//b2619//b2929//b1235//
hycABCDEFGHI	b1297//b0059//b2055//b3493//b2625//b0019//b4423//b4096//b2452//
hydN-hypF	yghX_1//b1649//
hyfABCDEFGHIJR-focB	b2407//b0719//b4330//b2304//b0306//b2458//b4327//b2398//b4539//b0769//b1699//b1907//
hypABCDE	b4474//b1742//b1988//b0122//b4242//
hypABCDE-fhlA	b1531//b3400//b2985//b4133//b1418//b3095//
hypBCDE	b0823//b0171//b4520//b2470//
hypBCDE-fhlA	b3983//b3624//b3146//b0266//b1611//
hypF	b1758//
hypT	b3905//
hyuA	b1478//
iaaA-gsiABCD	b3605//b2913//b3307//b3701//b2373//
iap	b2583//
ibaG	b4136//
ibaG-murA	b3545//b0659//
ibpAB	b3133//b2262//
ibpB	b4124//
icd	b4427//
icdC	b1906//
iclR	b2993//
idi	b3575//
idnDOTR	b1896//b3182//b1457//b0464//
idnK	b3110//
idnR	b1214//
ihfA	b0887//
ihfB	b3431//
ileS-lspA-fkpB-ispH	b3308//b1168//b1275//b1710//
ileX	yghX_2//
ileY	b0890//
ilvA	b2835//
ilvC	b3880//
ilvEDA	b0830//b2631//b0608//
ilvIH	b4295//b0654//
ilvL	b2814//
ilvLXG_1G_2MEDA	b0346//b2693//b1666//b1341//b0970//b1180//b3956//b4261//
ilvY	b3935//
inaA	b3161//
infA	b4070//
infC	b3691//
infC-rpmI-rplT	b0276//b4035//b1956//
insA-1AB-1B-1	b4484//b2611//b3961//
insA-2AB-2B-2-afuBC	b3637//b0829//b4032//b0622//b2287//
insA-3AB-3B-3	b2155//b1674//wbbL_2//
insA-4AB-4B-4	b4299//b2092//b0711//
insA-5AB-5B-5	b4509//b4124//b2731//
insA-7	b1616//
insB-7_1B-7_2	b2828//b4403//
insC-1CD-1D-1	b0359//b4070//ybfG//
insC-2CD-2D-2	b3467//b1134//b4259//
insC-3CD-3D-3	b0474//b1678//b3316//
insC-4CD-4D-4-ygeONM	b3410//b2900//b1543//b3018//b3675//b1351//
insC-5CD-5D-5-yqiGHI	b2754//b3557//b3492//b3505//b1662//b4316//
insC-6CD-6D-6	b4452//b3040//b3455//
insE-2EF-2F-2	b4065//b1912//yghX_1//
insE-3EF-3F-3	b1857//b3638//b0536//
insE-4EF-4F-4	b4200//b3973//b3938//
insE-5EF-5F-5	b1486//b4314//b2897//
insG	b1147//
insH-1	b4255//
insH-10	b0216//
insH-11	b4061//
insH-2	b0986//
insH-3	b1740//
insH-4	b4120//
insH-5	b0361//
insH-6	b3138//
insH-7	b0582//
insH-8	b1650//
insH-9	b1462//
insI-2	b0477//
insJ	b4388//
insK	b0629//
insL-1	b4351//
insL-2	prfH//
insL-3	b3412//
insMI-3	b1690//b4230//
insN-1I-1O-1	b4189//b0166//b4438//
insN-2	b1994//
insO-2-yjhWV	b0984//b4597//b1739//
intA	b3931//
intB	b1486//
intD	b2598//
intF	b3293//
intG	b2690//
intS	b0619//
intZ	b3849//
iraD	b3465//
iraM	b0511//
iraP	b2061//
iscRSUA	b1544//b1723//b3920//b1199//
ispB	b2061//
ispDF	b2645//b3053//
ispG-sroE	b1626//b2348//
ispU	b1715//
isrB	b0790//
isrC	b3936//
isrC-flu	b4212//b0032//
istR-1	b4294//
istR-2	b3361//
ivbL	b2162//
ivbL-ilvBN	b1581//b0792//b0862//
ivbL-ilvBN-uhpABC	b0774//b0905//b1631//b3629//b3316//mltG//
ivy	b3918//
katE	b3213//
katG	b2564//
kbaZ-agaVWA	msrP//b1479//b0016//b1711//
kbl-tdh	b2684//b3860//
kbp	b3151//
kch	b2491//
kdgK	b3852//
kdgR	b4189//
kdgT	b2475//
kdpDE	b3625//b0943//
kdpFABC	b0319//b2535//b0178//b2510//
kdsA	b3616//
kdsC-lptCAB	b1975//b2110//b3455//b2993//
kduD	b3544//
kduI	b0659//
kefFC	b4011//ycgH_1//
kefGB-yheV	b4546//b3857//b1727//
kgtP	b2362//
kilR-ydaE	b2862//b2341//
kptA	b2543//
kup	b4332//
lacI	b1939//
lacYA	b0597//b2313//
lacZYA	b0089//b3354//b0778//
lafU	b3785//
lapAB	b0622//b0555//
lapAB-pyrF-yciH	b3900//b1766//b1558//b3654//
ldcA	b2996//
ldcC	b0308//
ldhA	b3309//
ldrA	b2543//
ldrB	b2123//
ldrC	b0946//
ldrD	b3009//
ldtA	b2204//
ldtB	b3208//
ldtC	b4293//
ldtD	b0331//
ldtE	b0042//
lepAB	b1944//b1128//
leuE	b2738//
leuL	b0839//
leuLABCD	b3281//b3876//b0222//b3934//b1870//
leuO	b0034//
leuQPV	b2909//b3553//b2514//
leuS-lptE-holA-nadD-cobC	b1330//b1392//b2540//b4253//b0201//
leuU	b2018//
leuX	b1818//
lexA-dinF	b1674//b3852//
lfhA	b0153//
lgoD	b0512//
lgoR	b4203//
lgoT	b3529//
lgt	b2947//
lgt-thyA	b3784//b3592//
lhr	b1242//
ligA-ypeB	b2279//b4064//
ligB	b1844//
lipA	b1211//
lipB	b2235//
lit	b3032//
