#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b2248//
bamB-der	b1126//yifN//
bamC	b4081//
bamD	b4398//
bamE	b1925//
barA	b1624//
basRS	b1303//b0911//
bax	b4114//
bcp	b3364//
bcr	b0520//
bcsABZC	b2125//b0556//b1275//b2779//
bcsBZ	b1133//b4416//
bcsEFG	b2241//b4408//b2456//
bcsQ	b2902//
bdcA	b2698//
bdcR	b1929//
bdm-sra	b2454//b2271//
bepA-yfgD	b0090//b1988//
betIBA	b3067//b3323//b0740//
betT	b1578//
bfd-bfr	b4433//b2803//
bglA	b3698//
bglG	b0001//
bglGFB	b2639//b1294//b3600//
bglH-yieLK	b0425//b0719//b2963//
bglX	b0850//
bhsA	b4130//
bioA	b1322//
bioBFCD	b4378//b1023//b3697//b0813//
bioH	b2547//
bipA	b2328//
bisC	b0920//
blc	b1375//
blr	b3315//
bluF	b2681//
bluR	b2986//
bolA	b2370//
borD	b1827//
brnQ-proY	b0524//b1434//
bsmA	b4002//
bssR	b0316//
bssS	b1660//
btuB-murI	b0477//b1301//
btuCED	b1482//b3060//b2627//
cadA	b1195//
cadBA	b1534//b1286//
cadC	b3751//
caiCDE	b3395//b2266//b0627//
caiF	b2223//
caiTABCDE	b0627//b2090//b1736//b1609//b2158//ylbE//
can	b3203//
carAB	b3125//b4304//
carB	b4226//
cas2	b0247//
cas3	b1937//
casABCDE12	b1816//b3199//b2640//b2070//b4064//b3395//b2159//
casDE12	gadF//b3386//b3555//b0718//
cbl	b2601//
cbpAM	b0849//b3076//
cbrA	b4396//
cbrB	b2761//
cbrBC	b2144//b3646//
cbrC	b0209//
ccmABCDEFGH	b2337//b1957//b2200//ydbA_1//b1475//b2450//b2107//b4274//
cdaR	b1908//
cdd	b3492//
cdgI	b0010//
cdh	b0707//
cdsA	b4597//
cecR-ybhGFSR	b3835//b3930//b3638//b0256//b3334//
cedA	b1892//
cfa	b1502//
chaA	b1006//
chaBC	b2820//b0116//
chaC	b3791//
chbBCARFG	b1216//b4407//b0902//b2874//b2126//b3453//
chiA	b2401//
chiP-ybfN	b4080//b1928//
chiX	b0846//
cho	b2855//
chpSB	b1879//b2408//
cirA	b3438//
citCDEFXG	b1245//b0001//b1363//b0866//b3301//b1881//
citT	b4436//
clcA	sdsN//
clcB	b2571//
clpA	b1882//
clpB	b0011//
clpPX	b3559//b2962//
clpS	b1095//
clpX-lon	b1990//b4705//
clsA-yciU	b3356//b1161//
clsC	b3686//
cmk-rpsA	b4060//b4074//
cmoM-mukFEB	b0514//molR_3//b1997//yeeL_2//
cmtBA-yggPFDC	b3774//b3714//b3057//b4368//b2361//b4164//
cnu	b0778//
coaA	b0137//
coaE-zapD-yacG	b2784//b3513//b3818//
cobUST	b4387//b3898//yrhA//
codBA	b1111//b1876//
cof	b4011//
comR	b1620//
copA	b0249//
corA	b4058//
cpdB	b1039//
cpxPQ	b0442//b4240//
cpxRA	b2100//ychE_2//
cra	yedN_2//
crcB	b0767//
creABC	b4176//b0016//b3048//
creABCD	C0465//b2359//b1211//b0847//
creD	b2953//
crfC-yjcZ	b0810//b3124//
crl	micL//
crp	yedS_1//
crr	b3951//
csdAE	b1764//b0696//
csgBAC	b1816//b2157//b2321//
csgC	b0419//
csgDEFG	b0875//b0796//b1268//b2929//
csiD-lhgO-gabDTP	b0607//b4341//b1387//b2009//b1740//
csiE	b0387//
csiR	b1792//
cspA	b1768//
cspB	b1894//
cspD	b2410//
cspE	b2480//
cspF	b3845//
cspG	b1171//
cspH	b2303//
cspI	b3859//
csrA	b2143//
csrB	b0702//
csrC	b4087//
csrD	b4049//
cstA	b4166//
cueO	b1307//
cueR	b4256//
curA	b4185//
cusCFBA	b1923//b0451//b4509//b1797//
cusRS	b4436//b2167//
cutA	b2568//
cvpA-purF-ubiX	b0650//b2607//b3513//
cvrA	b1166//
cyaA	b3598//
cyaR	b0278//
cyaY	b0145//
cybB	b2280//
cybC	b2916//
cycA	b2473//
cydAB	b2983//b0876//
cydDC	b1640//b3849//
cydX-ybgE	b3086//b1677//
cynR	b4218//
cynTS	b0743//b0249//
cynTSX	b4322//b3320//b2660//
cyoABCDE	b4673//b1308//b3042//b2038//b3945//
cysB	b1025//
cysDNC	b1199//b2452//b2060//
cysE	b0564//
cysG	b1419//
cysH	b3726//
cysJIH	b0528//b1842//b0071//
cysK	b3267//
cysPUWAM	b3387//b4256//b0679//b4108//b0715//
cysQ	b3183//
cysS	b0036//
cysZ	b3980//
cytR	b4270//
dacA	b3986//
dacB	b2902//
dacC	b1002//
dacD	b1406//
dadAX	b0360//b2787//
dam-rpe-gph-trpS	b1822//b2937//b3395//b2842//
damX-dam-rpe-gph-trpS	b2322//b1163//b3190//b1358//b1363//
dapA-bamC	b2726//b3878//
dapB	b2645//
dapD	b0681//
dapE-ypfN	b3547//b2979//
dauA	b1883//
dcd	b2867//
dcm-vsr	b1969//b1204//
dcp	b4460//
dcrB	b0196//
dctA	b2893//
dcuA	b3960//
dcuB-fumB	b0747//b2121//
dcuC	b4434//
dcuD	b2024//
dcuR	b1717//
dcuSR	b0803//b3685//
dcyD-tcyLN	b4511//b2075//b3062//
ddlA	b2211//
ddpXABCDF	b1883//b0268//b3012//b0547//b2825//b2767//
deaD	b2325//
decR	b4544//
def-fmt	b2262//b3891//
degP	b3346//
degQ	b4372//
degQS	b2022//b1215//
degS	b0877//
deoABD	b1502//b0346//b3538//
deoBD	b0704//b4430//
deoCABD	b1253//b3775//b0467//b0530//
deoR	b3625//
dfp	b2437//
dgcC	b1631//
dgcE	b3203//
dgcF	b3473//
dgcJ	b1841//
dgcM	b3557//
dgcP	b0605//
dgcQ	b0040//
dgcT	b2608//
dgcZ	b3019//
dgkA	b0120//
dgoRKADT	b4702//b2267//b1310//b0431//b2120//
dgt	b0327//
dhaKLM	b2421//b2075//b0772//
dhaM	b2682//
dhaR	b3623//
diaA	b1318//
dicA	b1629//
dicB-ydfDE-insD-intQ	b2307//b2768//b2745//b1173//insAB-3//
dicC-ydfXW	b4599//b1590//b3433//
dicF	b3549//
dinB-yafNOP	b0317//b1628//b0859//b1993//
dinD	b1051//
dinG	b3367//
dinI	b2296//
dinJ-yafQ	b0373//b1257//
dinQ	b1959//
djlA	b1000//
dkgA	b2688//
dkgB	b2740//
dksA-gluQ	b2534//b2706//
dld	b1878//
dmlA	b1077//
dmlR	b2548//
dmsABC	b1221//b4714//b4057//
dnaAN-recF	b1131//b0879//b3798//
dnaB	b3845//
dnaK-tpke11-dnaJ	b0825//b0945//b0946//
dnaN-recF	b1676//b0434//
dnaQ	b2519//
dnaTC	b2910//b1098//
dnaTC-yjjA	b2714//b2394//b2620//
dnaX	b1156//
dosCP	b3905//b1061//
dpiBA	b2281//b4542//
dppABCDF	b3993//b1319//b3365//b1392//b1659//
dps	b1636//
dsbA	b2155//
dsbB	b1234//
dsbC	b0113//
dsbC-recJ-prfB	b0287//b2970//b1520//
dsbD-yjdC	b0592//b1427//
dsbG	b4532//
dsdA	b4245//
dsdC	b3192//
dsdXA	b2947//b0031//
dsrA	b0767//
dsrB	b2680//
dtpA	b3648//
dtpB	b3899//
dtpC	b0996//
dtpD	b3434//
dusA	b2482//
dusB-fis	b0794//b0593//
dusC	b2998//
dut-slmA	b2150//b1252//
dxr	insCD-2//
eaeH-insEF-1E-1F-1	b0074//b1333//b3405//b4028//
eamA	b0587//
eamB	b0934//
ebgAC	b1897//b2493//
ebgR	b2891//
ecnAB	b2088//b4115//
ecnB	b2189//
eco	b3571//
ecpA	b2786//
ecpBCDE	b1407//b2590//b0256//b0192//
ecpR	b2467//
eda	b4415//
edd-eda	b2541//b2956//
efeOB	b3048//b3131//
efeU_1U_2	b3034//b3149//
efp	b0776//
elaA	b4287//
elaB	b0903//
elaD	b4474//
elbB-mtgA	b3385//b2014//
elfA	b1528//
elfDCG-ycbUVF	b1118//b3150//b1146//b4017//b0118//b0509//
elyC	b2283//
emrD	b1730//
emrE	b1003//
emrKY	b3900//b3620//
emtA	b3934//
endA	b1127//
eno	b0817//
entCEBAH	b4313//b3147//b0281//b4206//b4056//
entH	b1490//
entS	b0887//
envR	b3291//
envY-ompT	b0511//b4121//
epd-pgk	b1482//b3197//
epd-pgk-fbaA	b3483//b0044//b3525//
epmA	b2094//
epmB	b4625//
eptA	b1163//
eptB	b0762//
eptC	b4083//
erpA	b4144//
esrE	b0181//
essD-rrrD-rzpD	b1995//b1492//b1881//
essQ-ydfR-rrrQ-rzpQ	b2055//b0161//b2691//b0285//
ettA	b2161//
eutBCLKR	b3696//b3528//b2111//b2050//b1945//
eutHA	b3195//b1908//
eutNEJG	b4707//b0310//b0266//b4544//
eutSPQTDM	b0991//b0723//b0226//b1397//b3302//b1244//
evgAS	b0193//b1344//
exbBD	b0814//b3303//
exbD	b3142//
exuR	b1871//
exuT	b2181//
fabA	b4335//
fabB	b2351//
fabDG-acpP	yjgX_1//b4608//b3629//
fabF	b2808//
fabG-acpP	b2859//b4161//
fabHDG	intG//b4525//b1119//
fabI	b2131//
fabR-yijD	b3078//b0913//
fabZ	b2600//
fadBA	b0808//b1026//
fadD-sroD	b0359//b1284//
fadE	ybeM_1//
fadH	b1143//
fadIJ	b2412//b1361//
fadL	b0904//
fadM	b2458//
fadR	b3806//
fbaB	b2376//
fbp	b0351//
fdhD	b4419//
fdhF	b2667//
fdnGHI	b0877//b2740//b1868//
fdoGHI-fdhE	b0169//b3334//b2400//b3926//
fdrA-ylbEF-ybcF	b4044//b4471//b1268//b2940//
feaB	b2945//
feaR	b4256//
fecABCDE	b2369//b2139//b2346//b1096//b3752//
fecIR	b3803//b0429//
feoABC	b2777//b3239//b0041//
feoC	b4036//
fepA-entD	b2664//b3461//
fepB	b3556//
fepDGC	b3860//b1262//b3055//
fes-ybdZ-entF-fepE	b3576//b2397//b3811//b1661//
fetAB	b0121//b1317//
ffh	b0371//
ffs	b3848//
fhuACDB	b3610//b1415//b0314//b1757//
fhuE	b2889//
fhuF	b1184//
ficA-fic-pabA	b0465//b2307//b1866//
fieF	b2337//
fimAICDFGH	b4669//b1468//b2231//b4136//b3493//b1077//b1124//
fimB	b2538//
fimE	b0998//
fimZ	b0682//
fiu	b3405//
fixABCX	b0001//b0094//b2533//b0550//
fklB	b2649//
fkpA	b2126//
fldA-uof-fur	b3958//b1464//b1313//
fldB	b0039//
flgAMN	b0014//b1029//b1295//
flgBCDEFGHIJ	b2755//b2491//b2958//b1804//b0500//b3800//b3250//b3390//b0665//
flgKL	b3424//b0218//
flgMN	b3813//b3416//
flhBAE	b4037//b2062//b4315//
flhDC	b0115//b1653//
fliAZ-tcyJ	b0812//b0884//b0053//
fliC	b3091//
fliDST	b3811//b4671//b0451//
fliE	b1632//
fliFGHIJK	b2319//b1926//b3107//b4259//b3784//b2514//
fliLMNOPQR	b4045//b2044//b1379//b4150//b2734//b0681//b0550//
flk	b2141//
flu	b0662//
flxA	b0831//
fnr	b2927//
fnrS	b3212//
focA-pflB	b2833//b1877//
folA	b0953//
folB	b0107//
folC-dedD	b4426//b0635//
folD-ybcJ	b3936//b3991//
folE-yeiB	b1410//b1594//
folP-glmM	b2929//b1335//
folX-yfcH	b2158//b2385//
fpr	b4151//
frc	b1168//
frdABCD	b1465//b0250//b3503//b2484//
fre	b2647//
frlABCDR	b0217//b1272//b0381//b3686//b4264//
frmRAB	b1528//b2165//b2667//
frr	b2047//
frsA	b1511//
fruBKA	b0761//b2229//b4038//
frvABXR	b2201//b0998//b2610//b3554//
frwCB	b2207//b0472//
frwD	b3797//
fryBC-ypdFE-fryA	b1117//b0492//b1905//b3208//b1750//
fsaA	b2090//
fsr	b4141//
ftnA	b1447//
ftnB	b2106//
ftp	b0660//
ftsAZ	b2728//b1245//
ftsB	b0479//
ftsK	b2223//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3473//b2395//b3747//b0396//xisR//b3178//b3886//b2601//b2789//b0775//b1460//b0797//b2643//b0153//
ftsP	b2526//
ftsQ	b4108//
ftsQAZ	b3958//b3534//b3458//
ftsYEX	b2037//b1622//b0119//
ftsZ	b2361//
fucAO	b2869//b2692//
fucPIKUR	b0313//b2573//b1634//b1214//b3383//
fucR	b1597//
fumA	qseG//
fumAC	b1245//b2299//
fumB	ybeM_2//
fumC	b2301//
fur	b1059//
fusA-tufA	b3140//micL//
fxsA	b0878//
gabDTP	b4167//b3448//b4321//
gadAX	b2538//b1572//
gadBC	b3082//b1977//
gadC	b0206//
gadEF	b2912//b1627//
gadEF-mdtEF	micL//b1469//b3105//b1301//
gadW	b1212//
gadX	b3945//
gadXW	b2359//b4479//
gadY	b1306//
galE	b2108//
galET	b3376//b3118//
galETK	b1830//b1064//b3916//
galETKM	b2365//b1397//b1579//b1838//
galF	b2298//
galK	b1616//
galP	b1310//
galR	b3806//
galS	b3624//
galU	b3360//
gapA	b1690//
gapA-yeaD	b4011//b1449//
gapC_1C_2	b3336//b2309//
garD	b2536//
garPLRK-rnpB	b0544//b1457//b1782//b4357//b3152//
gatR_1	b2476//
gatR_2	b2025//
gatYZABCD	b3074//b1238//b0523//b1154//b0750//b1978//
gatZABCD	b4518//b1477//b0783//b2983//b0044//
gcd	insAB-3//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b2979//b3120//b0651//b2719//b4102//ydbA_2//b3120//
gcvA	b2972//
gcvB	b0736//
gcvP	b0505//
gcvR	b0406//
gcvTHP	b1858//b0369//b1471//
gdhA	b1707//
gfcA	b4385//
gfcBCD	b4468//b3661//b1183//
gfcE-etp-etk	b2082//b3410//b1098//
ggt	b3379//
ghoST	b1776//b4429//
ghrA	b2927//
ghrB	b2907//
ghxP	b0356//
glcBA	b0122//arpB_1//
glcC	b1882//
glcDEFGBA	b1125//b1182//b2074//b0923//b0523//b3508//
glf-wbbH	b1574//b1487//
glgAP	b3099//b4183//
glgBXCAP	b1501//b4467//b4152//b2299//b1843//
glgCAP	b2181//b2396//b0806//
glgS	b2474//
glk	b2877//
glmUS	b2368//b2798//
glmY	b1307//
glmZ	b1775//
glnA	b1440//
glnALG	b2431//b1110//b2284//
glnB	b4151//
glnD	b0145//
glnHPQ	gadF//b2423//b2338//
glnK-amtB	b2393//b2958//
glnLG	b2076//b1562//
glnQ	b3650//
glnS	b2036//
glnW-metU-glnVX	cpxQ//b2253//b0999//b3137//
gloA	b4002//
gloB	b4042//
glpABC	b2652//b2681//b0392//
glpD	b0207//
glpEGR	b1941//b4255//b1188//
glpFKX	b2046//b0152//b3654//
glpGR	b3719//b0755//
glpR	b3811//
glpTQ	b1884//b4235//
glrK	b1939//
glrR	b1743//
glrR-glnB	b0806//b3622//
gltA	b1077//
gltBDF	b0533//b0636//b3572//
gltI-sroC-gltJKL	b0614//b1580//b3071//b1577//b0202//
gltP	b2087//
gltS	b0729//
gltX	b4452//
glvCBG-ysdC	b1294//b4599//b1098//b2789//
glxK	b4118//
glyA	b1814//
glyQS	b2273//b0335//
glyU	b0240//
glyVXY	b3379//b0819//b1946//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b2329//b1376//b1256//b3531//
gmhB	b4506//
gmk	b3258//
gnd	b1763//
gnsB	b2620//
gntK	b0788//
gntKU	b1697//b1304//
gntP	b3589//
gntR	b1189//
gntRKU	b2477//b2304//b1124//
gntT	b2219//
gntU	b1112//
gntX-nfuA	b0607//b3924//
gor	b2662//
gpmA	b3901//
gpmM-envC-yibQ	b2344//b2783//b3093//
gpp	b2991//
gpr	b2695//
gpt	b1350//
grcA	b2544//
greA	b1885//
greB	b4151//
groL	b3079//
groSL	b2597//b4075//
grpE	b4421//
grxA	b0131//
grxB	b4296//
grxC	b1019//
grxD	b2810//
gshA	b2395//
gsk	b2724//
gspAB	b3161//b1478//
gspCDEFGHIJKLMO	b3051//b2859//b1762//b4439//b0544//b1818//b0428//b1101//b4459//b2534//b0375//b1549//
gss	b1607//
gstA	b0733//
gstB	b2633//
guaBA	b3733//b3968//
guaC	b4130//
gudPXD	b2223//b1010//b3005//
gyrA	b1998//
gyrB	b0066//
hcaEFCBD	b3538//b2438//b4473//b1176//b0723//
hcaR	b0430//
hcaT	b0437//
hchA	b4105//
hcp-hcr	b0466//b3357//
hda	b1595//
hdeAB-yhiD	b2185//b4480//b0279//
hdeD	b1211//
hdfR	b1592//
hdhA	b3358//
helD	b0779//
hemA	b4231//
hemA-prfA-prmC	b2313//b2812//ynfP//
hemB	b3017//
hemCDXY	b4071//b1139//b1214//b1274//
hemF	b1756//
hemH	b3065//
hemL	b3201//
hemN	b0123//
hflD-purB	b3100//b0850//
hfq-hflXKC	xisR//b0696//b2670//b4429//
hicAB	b0533//b0512//
higBA	b2009//b0324//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b1916//b4387//b3110//b2439//b3215//b2350//
hipBA	b0844//b3133//
hisBHAFI	ygeN//insAB-6//b4355//b0798//b2315//
hisJQMP	b1802//b4383//b1813//b1815//
hisL	b3614//
hisLGDCBHAFI	b2480//b4304//b2541//b0754//b2874//b4307//b3584//b1539//b3043//
hisS	b0471//
hlyE	b3962//
hmp	b0965//
hns	b3425//
hofMNOP	b2441//b0123//b1853//b1765//
hofQ	b1556//
hokA	b3991//
hokB	b1716//
hokD	b2483//
hokE	b0868//
holC	b1324//
holC-valS	b2569//b1220//
holD-rimI-yjjG	b4339//b2578//b4110//
holE	b2466//
hpt	b1678//
hrpA	b1760//
hrpB	b3779//
hscBA-fdx-iscX	b4210//b2863//b1136//b1618//
hscC	b3381//
hsdMS	b0957//b1014//
hsdRMS	b1497//b0218//b2286//
hslJ	b0399//
hslO	b0600//
hslRO	b0738//b0914//
hslVU	b2805//b2965//
hspQ	b4501//
htgA	C0465//
htpG	b2170//
htpX	b0554//
htrL	b3574//
hupA	b1145//
hupB	b1660//
hyaABCDEF	b3149//b3729//b3006//b2725//b2713//b3481//
hybOABCDEFG	b0680//b1120//b4100//b0451//b4164//b2262//b4363//b3679//
hycABCDEFGHI	b1713//b1145//b2524//b3212//b3043//b3608//b0653//b3423//b3563//
hydN-hypF	b2928//b2333//
hyfABCDEFGHIJR-focB	b3391//b4319//b1844//b1410//b3455//b0846//b3563//b1429//b3611//b3139//b3706//b1101//
hypABCDE	b0436//b0413//b4559//b2929//b2951//
hypABCDE-fhlA	b1796//b4001//b1368//b3463//b0096//b1711//
hypBCDE	b3002//b1138//b3341//b2388//
hypBCDE-fhlA	b4162//b1280//b1105//b4399//b2385//
hypF	b0697//
hypT	b3583//
hyuA	sroC//
iaaA-gsiABCD	b2484//b1114//b3127//b0852//b2347//
iap	b1634//
ibaG	b4145//
ibaG-murA	b0711//b2321//
ibpAB	b3357//b1928//
ibpB	b3844//
icd	b0655//
icdC	b0810//
iclR	b0909//
idi	b3279//
idnDOTR	b2522//b3595//b0548//b2114//
idnK	b2992//
idnR	b0141//
ihfA	b1510//
ihfB	b3699//
ileS-lspA-fkpB-ispH	b4014//b2458//b0211//b3331//
ileX	b1141//
ileY	b3594//
ilvA	b1503//
ilvC	b2386//
ilvEDA	b0664//b1818//b2394//
ilvIH	b0239//b3562//
ilvL	b1330//
ilvLXG_1G_2MEDA	b1242//b3953//b3881//b1759//b3406//b0509//b1143//b3266//
ilvY	b2779//
inaA	b0222//
infA	b0781//
infC	b4187//
infC-rpmI-rplT	b3259//b1563//b1431//
insA-1AB-1B-1	b1461//xisR//b0329//
insA-2AB-2B-2-afuBC	b2813//b4134//b3601//b2710//b2445//
insA-3AB-3B-3	b1945//b0988//b2113//
insA-4AB-4B-4	b4422//b0901//b0610//
insA-5AB-5B-5	b1157//b3072//b0957//
insA-7	b1486//
insB-7_1B-7_2	b0685//b1589//
insC-1CD-1D-1	b1984//b1215//b1047//
insC-2CD-2D-2	b0771//b3598//b3203//
insC-3CD-3D-3	b4198//b0672//b2745//
insC-4CD-4D-4-ygeONM	b2776//b0364//b3650//b1706//b4459//b4011//
insC-5CD-5D-5-yqiGHI	b0381//b0122//b1235//b3848//b4484//b1883//
insC-6CD-6D-6	b2608//b2178//b1811//
insE-2EF-2F-2	yncK_2//b2734//b2510//
insE-3EF-3F-3	b2250//b3239//b0221//
insE-4EF-4F-4	b0410//b0611//b0587//
insE-5EF-5F-5	b2135//b1077//b1210//
insG	b2086//
insH-1	b2101//
insH-10	b0461//
insH-11	b0267//
insH-2	b1178//
insH-3	b1743//
insH-4	b0216//
insH-5	b2371//
insH-6	b3618//
insH-7	b3622//
insH-8	b0388//
insH-9	b0737//
insI-2	b3077//
insJ	b4541//
insK	b0353//
insL-1	b4525//
insL-2	b3866//
insL-3	b0044//
insMI-3	b2580//b0149//
insN-1I-1O-1	b0674//b1875//b3588//
insN-2	b2638//
insO-2-yjhWV	b1616//b3043//b2341//
intA	b3945//
intB	b1574//
intD	b1099//
intF	b0363//
intG	b1435//
intS	b1159//
intZ	b3727//
iraD	b4669//
iraM	b4365//
iraP	b3047//
iscRSUA	b3861//b0136//b0215//b0225//
ispB	b3673//
ispDF	b0714//b3573//
ispG-sroE	b2477//b3280//
ispU	b1140//
isrB	b0516//
isrC	b1428//
isrC-flu	b3737//b0936//
istR-1	b0403//
istR-2	b0212//
ivbL	b2906//
ivbL-ilvBN	b3917//b2141//b2637//
ivbL-ilvBN-uhpABC	b0704//b1783//b1564//b0333//b2220//b3121//
ivy	b3549//
katE	b3866//
katG	b3941//
kbaZ-agaVWA	b0834//b2702//b4442//b2662//
kbl-tdh	b1731//b3759//
kbp	b1176//
kch	b1524//
kdgK	b4081//
kdgR	b3727//
kdgT	b0031//
kdpDE	b2719//b4459//
kdpFABC	b3483//b3351//b2873//b0135//
kdsA	b1394//
kdsC-lptCAB	arpB_1//b4365//b1450//b0928//
kduD	b2148//
kduI	b0160//
kefFC	b4162//b1195//
kefGB-yheV	b0783//b0932//b4248//
kgtP	b2459//
kilR-ydaE	b2147//b0751//
kptA	insAB-5//
kup	b1847//
lacI	b1387//
lacYA	b2989//b3971//
lacZYA	yedN_1//b2502//b1621//
lafU	b0318//
lapAB	b2308//b2592//
lapAB-pyrF-yciH	b0012//b3608//b1525//b3536//
ldcA	b2592//
ldcC	b2545//
ldhA	b2244//
ldrA	b1322//
ldrB	b1643//
ldrC	b1083//
ldrD	b3740//
ldtA	b2966//
ldtB	b1786//
ldtC	b2797//
ldtD	b2223//
ldtE	b2530//
lepAB	b2531//b2577//
leuE	b2441//
leuL	b1878//
leuLABCD	b0161//prfH//b4685//b3797//b4109//
leuO	b0266//
leuQPV	b0287//b0345//b2174//
leuS-lptE-holA-nadD-cobC	b2298//b3160//b0306//b4045//b3457//
leuU	b0743//
leuX	b4479//
lexA-dinF	b2204//b4373//
lfhA	b1411//
lgoD	b0278//
lgoR	yghX_2//
lgoT	b2639//
lgt	b0111//
lgt-thyA	b3310//b1438//
lhr	b0637//
ligA-ypeB	b4529//b2341//
ligB	b4158//
lipA	b2441//
lipB	b4112//
lit	b0418//
livJ	b0001//
