#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b0085//
atoDAEB	b2971//b2332//b4485//b3085//
atoSC	b2819//b3553//
atpBEFHAGDC	b2205//b1973//b2341//b2667//b0976//b3187//b4264//b1427//
atpIBEFHAGDC	ykfJ//b4585//b2271//b1773//b0645//b2981//b3614//b3120//b3341//
avtA	b2666//
azoR	b3895//
azuC	b2095//
bacA	b1243//
baeSR	b3393//b1356//
bamA	b4280//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b2425//b3205//b0434//b3210//b4413//b3176//b3982//b0064//
bamB-der	b2096//b4258//
bamC	b4597//
bamD	b2057//
bamE	b3662//
barA	b1946//
basRS	molR_3//b1394//
bax	b3070//
bcp	b1489//
bcr	b3083//
bcsABZC	b4456//b3027//b0526//b0218//
bcsBZ	yjhE//b2407//
bcsEFG	b2742//b2731//b4082//
bcsQ	b4112//
bdcA	b3965//
bdcR	b1322//
bdm-sra	b2578//b0271//
bepA-yfgD	b3929//b2794//
betIBA	b0908//b3212//b2285//
betT	b0709//
bfd-bfr	b0429//b0455//
bglA	b1652//
bglG	b2987//
bglGFB	b1596//b2823//b4078//
bglH-yieLK	b3885//ypaA//b3870//
bglX	b2894//
bhsA	b3654//
bioA	b3969//
bioBFCD	b0109//b3772//b3576//b0349//
bioH	insCD-1//
bipA	b1156//
bisC	b4445//
blc	b3916//
blr	b1093//
bluF	insAB-2//
bluR	b4064//
bolA	b2835//
borD	b0244//
brnQ-proY	b2519//b4145//
bsmA	b1334//
bssR	b1283//
bssS	b0900//
btuB-murI	b2850//b3273//
btuCED	b0483//b0746//b0122//
cadA	b1162//
cadBA	b3937//b3135//
cadC	b2733//
caiCDE	b1144//b2335//b2409//
caiF	b4218//
caiTABCDE	b4416//b1318//b3336//b3123//b4362//b0693//
can	b0275//
carAB	b4477//b4515//
carB	b3774//
cas2	b1572//
cas3	b0217//
casABCDE12	b2342//b4148//b2618//b3996//b0454//b3820//b3974//
casDE12	b4150//b2291//b1178//b0049//
cbl	b1409//
cbpAM	b3904//b4387//
cbrA	b4274//
cbrB	b2465//
cbrBC	b3426//b1308//
cbrC	b0709//
ccmABCDEFGH	b0335//b0434//b4385//b0044//b2101//b1353//b3332//b1879//
cdaR	b3497//
cdd	b0965//
cdgI	b2592//
cdh	b2371//
cdsA	b2234//
cecR-ybhGFSR	b1606//b2320//b3559//b0995//b3166//
cedA	b1212//
cfa	b1781//
chaA	b3773//
chaBC	b4388//b0117//
chaC	b2457//
chbBCARFG	b2054//b1725//C0362//b1770//b1577//b2722//
chiA	b0427//
chiP-ybfN	b0108//b2493//
chiX	b3442//
cho	yafF//
chpSB	b2392//b3258//
cirA	b0787//
citCDEFXG	b1290//b4141//b1032//b4325//b1838//b4433//
citT	b1820//
clcA	b0272//
clcB	b3660//
clpA	b3136//
clpB	b2710//
clpPX	b4204//b3806//
clpS	b1302//
clpX-lon	b0534//b4095//
clsA-yciU	b2319//b0365//
clsC	b2913//
cmk-rpsA	b4388//b0852//
cmoM-mukFEB	b0720//gpr//b0591//b0853//
cmtBA-yggPFDC	b2179//b2882//b1373//b2071//b1088//b2562//
cnu	b1950//
coaA	b2669//
coaE-zapD-yacG	b0798//b4037//b0585//
cobUST	b3414//b1402//b0066//
codBA	b0666//b2510//
cof	b4198//
comR	b1689//
copA	b1188//
corA	b3493//
cpdB	b1472//
cpxPQ	b3346//b0188//
cpxRA	b0600//b0267//
cra	b0138//
crcB	b3190//
creABC	b2011//b2886//b1019//
creABCD	b4421//b4397//b2288//b1467//
creD	b0027//
crfC-yjcZ	b2203//b2322//
crl	b4482//
crp	b3345//
crr	b1653//
csdAE	b0211//b0298//
csgBAC	b2450//b2094//b1688//
csgC	b3190//
csgDEFG	b4609//b4565//b0764//b0601//
csiD-lhgO-gabDTP	b2261//b2610//b2042//b1305//b0682//
csiE	b3240//
csiR	b2735//
cspA	b3054//
cspB	b4143//
cspD	b1214//
cspE	b3671//
cspF	b3565//
cspG	b2940//
cspH	b3641//
cspI	b1304//
csrA	b3327//
csrB	b1754//
csrC	b3189//
csrD	b0253//
cstA	b1647//
cueO	b4517//
cueR	b4200//
curA	b1377//
cusCFBA	b2959//b2350//b4365//b1675//
cusRS	b3645//b2626//
cutA	b0773//
cvpA-purF-ubiX	b3521//b3846//b2359//
cvrA	b3137//
cyaA	b1150//
cyaR	b2731//
cyaY	b2941//
cybB	b0062//
cybC	b2023//
cycA	b2491//
cydAB	b3328//b2991//
cydDC	b3663//b1110//
cydX-ybgE	b3960//b2757//
cynR	b0935//
cynTS	b1655//b0489//
cynTSX	b1753//b0773//b1211//
cyoABCDE	b0542//b1225//b2661//b1931//b3888//
cysB	b3976//
cysDNC	b4165//b0379//b3222//
cysE	b3783//
cysG	b3523//
cysH	b4292//
cysJIH	b2272//b1817//b3899//
cysK	b0310//
cysPUWAM	b1642//b3537//b3784//b2649//b0733//
cysQ	b2448//
cysS	b3227//
cysZ	b0799//
cytR	b0076//
dacA	b0744//
dacB	b1044//
dacC	b1462//
dacD	b2450//
dadAX	b1759//b2604//
dam-rpe-gph-trpS	b3656//b2688//b1186//b1280//
damX-dam-rpe-gph-trpS	b3878//b2451//b0128//b0778//b2145//
dapA-bamC	b3900//b3716//
dapB	b4215//
dapD	b2149//
dapE-ypfN	b0767//b1044//
dauA	b3820//
dcd	b2835//
dcm-vsr	b2530//b0871//
dcp	b3147//
dcrB	b0699//
dctA	b0059//
dcuA	b2552//
dcuB-fumB	b3773//b2001//
dcuC	b0459//
dcuD	b0758//
dcuR	b3088//
dcuSR	b4150//b0452//
dcyD-tcyLN	b4005//b2213//b0038//
ddlA	b2324//
ddpXABCDF	b3423//b4035//C0465//b4395//b1836//b4205//
deaD	b0592//
decR	b1865//
def-fmt	b4113//b1866//
degP	b3168//
degQ	b2293//
degQS	b2542//b2349//
degS	micL//
deoABD	b4346//b2275//b4146//
deoBD	b4175//b1262//
deoCABD	b2531//b4714//b1648//insAB-4//
deoR	b3832//
dfp	b4174//
dgcC	b2290//
dgcE	b2638//
dgcF	b2714//
dgcJ	b4249//
dgcM	b1629//
dgcP	b0569//
dgcQ	b0358//
dgcT	b0924//
dgcZ	b3649//
dgkA	b3395//
dgoRKADT	b3336//b1145//b1493//b1747//b1659//
dgt	b3842//
dhaKLM	b2473//b3073//b1811//
dhaM	b2180//
dhaR	b4051//
diaA	b0723//
dicA	b3185//
dicB-ydfDE-insD-intQ	b4006//b3776//b4252//b2809//b0560//
dicC-ydfXW	b0656//b4297//b2935//
dicF	b0578//
dinB-yafNOP	b2550//b2451//b2904//b2747//
dinD	b4150//
dinG	b1006//
dinI	yfaS_2//
dinJ-yafQ	b3932//b1127//
dinQ	b2114//
djlA	b2181//
dkgA	b2633//
dkgB	b3747//
dksA-gluQ	b0206//b1380//
dld	b0885//
dmlA	b3263//
dmlR	b1655//
dmsABC	b1595//b2825//b4010//
dnaAN-recF	b2195//b1679//b0963//
dnaB	b0367//
dnaK-tpke11-dnaJ	b0037//b2793//b2371//
dnaN-recF	b1266//b1363//
dnaQ	b0269//
dnaTC	b2443//b0886//
dnaTC-yjjA	b1342//b4095//b0032//
dnaX	b1861//
dosCP	b3017//b3119//
dpiBA	b2720//b1727//
dppABCDF	b2880//b4287//b2051//b2766//b3314//
dps	b2305//
dsbA	b2775//
dsbB	tpke70//
dsbC	b3856//
dsbC-recJ-prfB	b1749//b3942//b2642//
dsbD-yjdC	b1279//b4249//
dsbG	b2171//
dsdA	b1494//
dsdC	b3441//
dsdXA	b1243//b1669//
dsrA	b1533//
dsrB	b4309//
dtpA	b2816//
dtpB	b1963//
dtpC	b3470//
dtpD	b2534//
dusA	b1205//
dusB-fis	b2593//b1692//
dusC	b2003//
dut-slmA	b0696//b0901//
dxr	b0085//
eaeH-insEF-1E-1F-1	b2762//b2321//b2767//b0546//
eamA	b3929//
eamB	b1542//
ebgAC	b3957//b0184//
ebgR	b0580//
ecnAB	b2365//b4315//
ecnB	b1318//
eco	b0811//
ecpA	b1400//
ecpBCDE	b3828//insCD-1//b0856//b1103//
ecpR	b4705//
eda	b2440//
edd-eda	b2018//b2069//
efeOB	b0716//b0840//
efeU_1U_2	b3008//b3568//
efp	b3333//
elaA	b0928//
elaB	b0124//
elaD	b3828//
elbB-mtgA	b0777//b4188//
elfA	b4303//
elfDCG-ycbUVF	C0614//b0374//b1409//b0610//b2107//b2939//
elyC	b1744//
emrD	b0743//
emrE	b3366//
emrKY	b3628//b4111//
emtA	b4315//
endA	b0635//
eno	b4138//
entCEBAH	b0189//b2767//b0477//b0574//b3025//
entH	b2547//
entS	b3832//
envR	b2104//
envY-ompT	b0330//b0841//
epd-pgk	b0018//b2040//
epd-pgk-fbaA	b3971//b2240//b1759//
epmA	b4109//
epmB	b4256//
eptA	b2306//
eptB	b1177//
eptC	b2293//
erpA	b0826//
esrE	b3703//
essD-rrrD-rzpD	b3662//b1234//b4463//
essQ-ydfR-rrrQ-rzpQ	b1978//b0185//b0862//b1164//
ettA	b1504//
eutBCLKR	b0208//b1743//b3181//b4121//b3621//
eutHA	b1500//b3665//
eutNEJG	b3972//b3065//b2291//b1937//
eutSPQTDM	b0588//b3878//b2045//b2833//b2513//b2675//
evgAS	b1687//b3093//
exbBD	b2616//b0578//
exbD	b0846//
exuR	b0486//
exuT	cpxQ//
fabA	b3449//
fabB	b4333//
fabDG-acpP	b1451//b0019//b3761//
fabF	b2698//
fabG-acpP	b1708//b3731//
fabHDG	b4043//b2662//b3387//
fabI	b3901//
fabR-yijD	b0835//b0796//
fabZ	b1652//
fadBA	b0874//b2891//
fadD-sroD	b4712//b1892//
fadE	b1834//
fadH	b2056//
fadIJ	b3880//b0586//
fadL	b3319//
fadM	b4151//
fadR	b1227//
fbaB	b0583//
fbp	b3757//
fdhD	b2903//
fdhF	b4055//
fdnGHI	b3675//b3775//b1216//
fdoGHI-fdhE	b0010//b1862//b1825//b4270//
fdrA-ylbEF-ybcF	b3595//b0643//b1167//b1195//
feaB	b2603//
feaR	b1383//
fecABCDE	b0926//b3672//b0234//b3794//b0188//
fecIR	b0668//b0249//
feoABC	b1280//b0162//b3663//
feoC	b2680//
fepA-entD	b4263//b3385//
fepB	yjgX_1//
fepDGC	b2599//b2342//b1077//
fes-ybdZ-entF-fepE	b0682//b2981//b1329//b0371//
fetAB	b3794//b1061//
ffh	b1059//
ffs	b3675//
fhuACDB	b4312//b3716//b2642//b1677//
fhuE	b0374//
fhuF	b3732//
ficA-fic-pabA	b3158//b1387//b0825//
fieF	insAB-3//
fimAICDFGH	b2404//b2063//b3147//b2443//b1106//b1653//b0806//
fimB	b0860//
fimE	b4040//
fimZ	b2435//
fiu	b3341//
fixABCX	b2310//b2941//b1998//b3561//
fklB	b2299//
fkpA	b2098//
fldA-uof-fur	b1015//b1355//b2244//
fldB	b0614//
flgAMN	b0535//b2444//b1655//
flgBCDEFGHIJ	b2377//b3463//b3480//b3074//b3082//b1609//b2990//b3691//b3937//
flgKL	b2718//b0522//
flgMN	b2513//b0053//
flhBAE	b3255//b0424//b2697//
flhDC	b1199//b0762//
fliAZ-tcyJ	b2050//b2081//b2532//
fliC	b2453//
fliDST	b1287//b0466//b1846//
fliE	b0601//
fliFGHIJK	b2229//b1891//b2434//insCD-2//b1523//b1073//
fliLMNOPQR	b0126//b0317//b3384//tpke11//b2572//b3172//b1634//
flk	b1077//
flu	b4464//
flxA	b4704//
fnr	b0186//
fnrS	yjgX_1//
focA-pflB	b1226//b3993//
folA	b2741//
folB	b4149//
folC-dedD	b1665//b0967//
folD-ybcJ	b2015//b0321//
folE-yeiB	b2774//b2911//
folP-glmM	b0135//b3995//
folX-yfcH	b3312//b2281//
fpr	b3063//
frc	b0863//
frdABCD	b3477//b3124//b1305//ychE_2//
fre	b1825//
frlABCDR	b4257//b0441//b0173//b2113//b0674//
frmRAB	b2312//b2395//b4371//
frr	b0412//
frsA	b1363//
fruBKA	b2026//b3704//b1230//
frvABXR	b4101//b1357//b2394//b3988//
frwCB	b4146//b0983//
frwD	b1611//
fryBC-ypdFE-fryA	b4393//b2350//b0128//b2933//b4389//
fsaA	b2895//
fsr	yjgX_3//
ftnA	b0564//
ftnB	b0139//
ftp	b0057//
ftsAZ	b1250//b2365//
ftsB	yjhW//
ftsK	b3517//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b1422//b2578//b1606//b3121//b4132//b2458//b3513//b2578//b3660//b2324//b1427//b0853//b4204//b1590//
ftsP	b1655//
ftsQ	b1567//
ftsQAZ	b3386//b3722//b2280//
ftsYEX	b3216//b0750//b1875//
ftsZ	b3527//
fucAO	b4238//b2914//
fucPIKUR	yrhA//b2504//b2522//b1365//b0085//
fucR	b2054//
fumA	b3733//
fumAC	b4456//b3942//
fumB	b2706//
fumC	b3022//
fur	b3745//
fusA-tufA	b4487//b2638//
fxsA	b1681//
gabDTP	sraA//b1901//b2688//
gadAX	b2701//b3211//
gadBC	b2790//b4000//
gadC	b0412//
gadEF	yjhW//b2831//
gadEF-mdtEF	b0728//b3207//b2160//b1376//
gadW	insAB-1//
gadX	b4020//
gadXW	b0304//b1692//
gadY	b3310//
galE	b3809//
galET	b4087//b0497//
galETK	b0583//b1168//b1811//
galETKM	b2431//yafF//b1377//b0122//
galF	b3159//
galK	b3396//
galP	b2186//
galR	b0759//
galS	b0689//
galU	b2503//
gapA	b4184//
gapA-yeaD	b4150//b3044//
gapC_1C_2	b2369//b2424//
garD	b3793//
garPLRK-rnpB	b2934//b1518//b3485//b3805//b3300//
gatR_1	b3485//
gatR_2	b1719//
gatYZABCD	b0644//b2567//b1833//b1121//b3859//b0394//
gatZABCD	b2594//b0147//b3464//b0963//b1104//
gcd	b3442//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b2935//b4326//b3370//b2794//b0983//b1725//b0098//
gcvA	b0720//
gcvB	b4049//
gcvP	b2113//
gcvR	b4473//
gcvTHP	b2408//b1053//b1612//
gdhA	b2177//
gfcA	b0368//
gfcBCD	b3724//b0844//b3513//
gfcE-etp-etk	b0716//b3194//b1522//
ggt	b4470//
ghoST	b1833//b3620//
ghrA	b0481//
ghrB	b0056//
ghxP	b4207//
glcBA	b3743//b1092//
glcC	b3050//
glcDEFGBA	b3802//b3842//b2870//b1506//b0945//b1045//
glf-wbbH	b4237//b1177//
glgAP	b3798//b1826//
glgBXCAP	b2086//b1541//b1075//b1119//ybeM_2//
glgCAP	b1310//b2286//b1057//
glgS	b3204//
glk	b3502//
glmUS	b1991//b2917//
glmY	b4304//
glmZ	b2457//
glnA	b3957//
glnALG	b4021//b1124//b1601//
glnB	b2112//
glnD	b3034//
glnHPQ	b2515//b3223//b4304//
glnK-amtB	b0641//b2757//
glnLG	b0673//b0736//
glnQ	b1232//
glnS	b4196//
glnW-metU-glnVX	b1759//b3353//b0737//b0944//
gloA	b2561//
gloB	b3407//
glpABC	b3931//b2336//b0266//
glpD	b1852//
glpEGR	b2536//b3798//b2878//
glpFKX	b1749//b2601//b1087//
glpGR	b3742//b1694//
glpR	b0945//
glpTQ	b0012//b3233//
glrK	b1969//
glrR	b1125//
glrR-glnB	b1745//b1227//
gltA	xisR//
gltBDF	b2241//b1305//b0892//
gltI-sroC-gltJKL	b3184//b1712//b3844//b0405//b0484//
gltP	b1919//
gltS	b3288//
gltX	b2458//
glvCBG-ysdC	b4338//b0475//b0012//b0184//
glxK	b0144//
glyA	b4133//
glyQS	b3718//b2211//
glyU	b3448//
glyVXY	b3162//b0169//b2698//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b3995//b2487//b0047//b3571//
gmhB	b3208//
gmk	b0485//
gnd	b0999//
gnsB	b2200//
gntK	b0004//
gntKU	b1459//b1543//
gntP	b0903//
gntR	b3026//
gntRKU	b1413//b2390//b2524//
gntT	b3637//
gntU	b1046//
gntX-nfuA	b2216//b4221//
gor	b0288//
gpmA	b2563//
gpmM-envC-yibQ	b0825//b3188//b1269//
gpp	b0233//
gpr	b0620//
gpt	b3972//
grcA	b1867//
greA	b1303//
greB	b0567//
groL	b4394//
groSL	tpke11//b1331//
grpE	b3834//
grxA	b1957//
grxB	b2234//
grxC	b4299//
grxD	b2105//
gshA	b3073//
gsk	b3709//
gspAB	b0474//b1075//
gspCDEFGHIJKLMO	b0792//b3868//b0035//b1901//b3581//b1454//b1509//b3878//b1253//b2069//b3327//b0046//
gss	b3911//
gstA	b3154//
gstB	msrP//
guaBA	b2935//b2123//
guaC	b3389//
gudPXD	b3003//b1098//b0015//
gyrA	b2294//
gyrB	b2861//
hcaEFCBD	b2804//b0956//b2279//b0591//b1034//
hcaR	b4135//
hcaT	b4544//
hchA	b3828//
hcp-hcr	b3499//b0213//
hda	b1937//
hdeAB-yhiD	b3399//b3053//b1418//
hdeD	b3486//
hdfR	b2163//
hdhA	b0664//
helD	b4329//
hemA	b0535//
hemA-prfA-prmC	b0448//b1407//b2754//
hemB	b3622//
hemCDXY	b3632//b3188//b2177//b4533//
hemF	b0814//
hemH	b2258//
hemL	b3299//
hemN	b1214//
hflD-purB	b0793//b1083//
hfq-hflXKC	b3422//b4224//b2517//b1438//
hicAB	b2960//b1406//
higBA	b1857//b2753//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b1544//b0052//b1228//b2369//b2076//b4322//
hipBA	b3658//b0870//
hisBHAFI	b3623//b4327//b3732//b2107//b4409//
hisJQMP	b2564//b1761//b4533//b3161//
hisL	b4345//
hisLGDCBHAFI	b4154//b3428//b2875//b2558//b3719//b0089//b3713//b0771//b1238//
hisS	b0843//
hlyE	wbbL_2//
hmp	b0376//
hns	b1082//
hofMNOP	b0089//b4198//b1496//b2412//
hofQ	b4256//
hokA	b1567//
hokB	b0973//
hokD	b0445//
hokE	b3029//
holC	b4387//
holC-valS	b3620//b1733//
holD-rimI-yjjG	b2640//b3442//b3928//
holE	b1674//
hpt	b0622//
hrpA	b1427//
hrpB	b0624//
hscBA-fdx-iscX	b1684//b0649//tpke70//b2218//
hscC	b3288//
hsdMS	b3927//b0097//
hsdRMS	b0894//b2574//b1360//
hslJ	b2060//
hslO	b4171//
hslRO	b0443//b3518//
hslVU	b1796//b2059//
hspQ	b3482//
htgA	b2095//
htpG	b0855//
htpX	b3438//
htrL	b2317//
hupA	b3988//
hupB	b1119//
hyaABCDEF	b3860//b3052//b2014//b1662//b0750//b1830//
hybOABCDEFG	b0923//yedS_2//b2918//b2088//b0602//b2728//b2726//b1016//
hycABCDEFGHI	b3488//b1053//b1791//b3876//b3646//b4094//b1531//b0028//b3972//
hydN-hypF	b3658//b0487//
hyfABCDEFGHIJR-focB	b3524//b1620//b1961//b2809//b2088//b3936//b3810//b2378//b2193//b0974//b3218//b3002//
hypABCDE	b2616//b2472//b0982//b1549//b4079//
hypABCDE-fhlA	b0790//b3233//b1653//b0123//b1610//b0489//
hypBCDE	b3813//b3859//b2295//b2682//
hypBCDE-fhlA	b2803//b0042//b2767//b1858//b3451//
hypF	b1306//
hypT	b0606//
hyuA	b4475//
iaaA-gsiABCD	b2263//b4408//b0159//b1376//b0604//
iap	b2963//
ibaG	b3691//
ibaG-murA	b1284//b1423//
ibpAB	b2852//b1793//
ibpB	b3474//
icd	b3165//
icdC	b3211//
iclR	b0795//
idi	b1940//
idnDOTR	b1927//b1418//b3611//b2246//
idnK	b4595//
idnR	b1923//
ihfA	b0059//
ihfB	b3496//
ileS-lspA-fkpB-ispH	b4472//b4673//b4522//b3233//
ileX	b3102//
ileY	b1320//
ilvA	b0744//
ilvC	b0733//
ilvEDA	intG//b2902//b3709//
ilvIH	b3899//b0099//
ilvL	b2641//
ilvLXG_1G_2MEDA	b1180//b1225//b0253//b2233//b2153//b0708//b4465//b2383//
ilvY	b2493//
inaA	b2138//
infA	b2943//
infC	b1715//
infC-rpmI-rplT	b1451//b1514//b1614//
insA-1AB-1B-1	b2630//b1748//insEF-3//
insA-2AB-2B-2-afuBC	b1621//b3225//b0698//b2941//b3200//
insA-3AB-3B-3	b2558//b1087//b0452//
insA-4AB-4B-4	b2516//b1377//b1794//
insA-5AB-5B-5	b0855//b1869//b3831//
insA-7	b4419//
insB-7_1B-7_2	b0131//b2264//
insC-1CD-1D-1	b3563//b2203//b3463//
insC-2CD-2D-2	b2169//b1427//b4434//
insC-3CD-3D-3	b4541//b2463//b2287//
insC-4CD-4D-4-ygeONM	b3298//b2306//b3824//b0188//b1568//b3485//
insC-5CD-5D-5-yqiGHI	b0713//b3323//b2376//insCD-4//b1749//b0822//
insC-6CD-6D-6	b0533//b1811//b4006//
insE-2EF-2F-2	b0865//b3822//b1699//
insE-3EF-3F-3	b4290//b0246//b2872//
insE-4EF-4F-4	b2310//b4521//b4137//
insE-5EF-5F-5	ecpB//b3181//b1275//
insG	b0252//
insH-1	b3734//
insH-10	b4548//
insH-11	yedS_1//
insH-2	b2245//
insH-3	b1862//
insH-4	b2204//
insH-5	b1403//
insH-6	b2225//
insH-7	b0760//
insH-8	b4139//
insH-9	b1225//
insI-2	b2668//
insJ	b1440//
insK	b3785//
insL-1	b0622//
insL-2	b2086//
insL-3	b0791//
insMI-3	b2771//b0482//
insN-1I-1O-1	b1815//b0520//yedS_3//
insN-2	b2971//
insO-2-yjhWV	b0870//b2029//b2217//
intA	b0335//
intB	b1941//
intD	b4016//
intF	b3416//
intG	b3994//
intS	b3556//
intZ	b0025//
iraD	b4143//
iraM	b0475//
iraP	b4226//
iscRSUA	b2759//b0707//b1212//b4370//
ispB	b0204//
ispDF	b3952//b3681//
ispG-sroE	b1214//b1284//
ispU	b0654//
isrB	b1825//
isrC	b1915//
isrC-flu	b3124//b0540//
istR-1	b0613//
istR-2	b3717//
ivbL	b4529//
ivbL-ilvBN	b3021//b2526//b0166//
ivbL-ilvBN-uhpABC	b3444//b4673//b3599//b4137//b0958//b4180//
ivy	b4245//
katE	b4280//
katG	b3925//
kbaZ-agaVWA	b1182//b4476//b3270//b2472//
kbl-tdh	b1465//b1427//
kbp	b0799//
kch	b3137//
kdgK	b1833//
kdgR	b2490//
kdgT	b1349//
kdpDE	b1729//b3963//
kdpFABC	b0982//b0344//b3358//b0476//
kdsA	b4305//
kdsC-lptCAB	b0815//b1579//b4502//b4186//
kduD	b1307//
kduI	b3665//
kefFC	b0187//b1122//
kefGB-yheV	b4092//b2106//b2811//
kgtP	b2797//
kilR-ydaE	b4052//b3249//
kptA	b0998//
kup	b1301//
lacI	ybcD//
lacYA	b1335//b0011//
lacZYA	b2101//b1319//b2875//
lafU	b0147//
lapAB	b1036//b0048//
lapAB-pyrF-yciH	b0152//b2108//b3204//b0073//
ldcA	b4186//
ldcC	b1747//
ldhA	b3888//
ldrA	b3363//
ldrB	b1867//
ldrC	b3298//
ldrD	b1712//
ldtA	b0508//
ldtB	b2759//
ldtC	b1109//
ldtD	b1981//
ldtE	b0158//
lepAB	b4298//b0903//
leuE	b3970//
leuL	b4264//
leuLABCD	b0771//b3423//b3164//b1273//b2810//
leuO	b3845//
leuQPV	ychG_1//b1657//b2825//
leuS-lptE-holA-nadD-cobC	b4355//b1038//b1777//b4189//ftp//
leuU	b3824//
leuX	b0204//
lexA-dinF	b3551//b1340//
lfhA	b3343//
lgoD	b4426//
lgoR	lafU//
lgoT	b1834//
lgt	b0984//
lgt-thyA	b3547//b1350//
lhr	b1700//
ligA-ypeB	b0125//b3528//
ligB	b0457//
lipA	ecpB//
lipB	b3312//
lit	b0830//
