#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b1261//
envY-ompT	b0110//b0891//
epd-pgk	b1137//b3640//
epd-pgk-fbaA	b1984//b0456//b3645//
epmA	b3984//
epmB	b1728//
eptA	b1487//
eptB	b0884//
eptC	b3183//
erpA	yjhE//
esrE	b4067//
essD-rrrD-rzpD	b4081//b3425//b1331//
essQ-ydfR-rrrQ-rzpQ	b0311//b0232//b0762//b1686//
ettA	b2024//
eutBCLKR	b4685//b3101//b0531//b3264//b0348//
eutHA	b2349//b2290//
eutNEJG	b1352//b3212//b2870//b1967//
eutSPQTDM	b4095//b2590//b1572//b3683//b0051//b3331//
evgAS	b2357//b1860//
exbBD	b0084//b2671//
exbD	b2646//
exuR	b2325//
exuT	b2947//
fabA	b0477//
fabB	b1851//
fabDG-acpP	b0641//b1767//b0273//
fabF	b3472//
fabG-acpP	b1475//b3949//
fabHDG	b3266//b0901//b1145//
fabI	b2561//
fabR-yijD	b4222//b3134//
fabZ	b3121//
fadBA	b0039//b0251//
fadD-sroD	b2660//b4212//
fadE	b0950//
fadH	b0659//
fadIJ	b3434//b2845//
fadL	b3463//
fadM	b1667//
fadR	b3751//
fbaB	b2896//
fbp	b4372//
fdhD	b4224//
fdhF	b3676//
fdnGHI	b2594//b3981//b3499//
fdoGHI-fdhE	b2526//b2635//b2104//b1882//
fdrA-ylbEF-ybcF	b4335//b0544//b3478//ecpC//
feaB	b2774//
feaR	b3444//
fecABCDE	b2586//b0182//b0865//b1597//b4143//
fecIR	b0445//b2416//
feoABC	b0517//b1267//b1369//
feoC	b3160//
fepA-entD	b3127//b2080//
fepB	b0477//
fepDGC	b0479//b2732//b1829//
fes-ybdZ-entF-fepE	b1403//b1774//b0183//b1371//
fetAB	b4241//b3440//
ffh	b2112//
ffs	b4465//
fhuACDB	b1557//b0911//b2250//b0279//
fhuE	b2163//
fhuF	b0064//
ficA-fic-pabA	b0256//b1477//b3186//
fieF	b2599//
fimAICDFGH	b0485//b0981//b2922//b0786//b4535//b2256//b1214//
fimB	b1532//
fimE	b1822//
fimZ	b3438//
fiu	b4257//
fixABCX	b2649//b1241//3'ETS<sup><i>leuZ</i></sup>//b1886//
fklB	b1479//
fkpA	b3464//
fldA-uof-fur	b3197//b0588//b3711//
fldB	b0908//
flgAMN	b4026//b3608//b0594//
flgBCDEFGHIJ	b3891//rirA//b3490//b3425//b0827//b1125//b1550//b3340//b4554//
flgKL	b2028//b4368//
flgMN	b2879//b1635//
flhBAE	b4239//b4687//b3266//
flhDC	b3351//b4260//
fliAZ-tcyJ	b1893//b0144//b1751//
fliC	b4024//
fliDST	b0451//b4341//b3212//
fliE	b3326//
fliFGHIJK	b3606//b0673//b2960//b4197//b3639//b0874//
fliLMNOPQR	b2614//b1427//b4195//b0126//b0475//b0863//b2194//
flk	b4046//
flu	b3942//
flxA	b1267//
fnr	b3218//
fnrS	b3951//
focA-pflB	b2691//b3452//
folA	b1427//
folB	b2862//
folC-dedD	b3718//b1513//
folD-ybcJ	b2430//b0304//
folE-yeiB	b2856//b3982//
folP-glmM	b3445//b0657//
folX-yfcH	b1148//b3816//
fpr	b2294//
frc	b0754//
frdABCD	b3854//b1506//b2928//b2708//
fre	b0141//
frlABCDR	b0142//b2134//b0348//b1958//b3852//
frmRAB	b1366//b3223//b1901//
frr	b2567//
frsA	b4317//
fruBKA	b3483//b2975//b4400//
frvABXR	b1043//b0107//b3963//b4030//
frwCB	b3970//b0421//
frwD	b0983//
fryBC-ypdFE-fryA	b2395//b3624//b2175//b4215//b3374//
fsaA	b4286//
fsr	b0255//
ftnA	b2975//
ftnB	b1341//
ftp	b3397//
ftsAZ	b0279//b1542//
ftsB	b0686//
ftsK	b2125//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	yrhC//b1952//b1639//b2745//b3216//b3496//b0651//b2417//b0193//b2563//b1076//b2080//b1216//b0502//
ftsP	b0733//
ftsQ	yrhC//
ftsQAZ	b2138//b0682//b1102//
ftsYEX	b3031//b1370//b1629//
ftsZ	b4390//
fucAO	b2841//b0162//
fucPIKUR	b0155//b4434//b4038//b1078//b3798//
fucR	b1135//
fumA	b3076//
fumAC	b1558//b2071//
fumB	b2251//
fumC	b2740//
fur	b4613//
fusA-tufA	b0517//b1104//
fxsA	b3141//
gabDTP	b2521//b2434//b3758//
gadAX	b2278//b0154//
gadBC	b2678//b1912//
gadC	b3081//
gadEF	b3713//b4098//
gadEF-mdtEF	b1245//b3137//b0346//b1895//
gadW	b0769//
gadX	b1568//
gadXW	b2813//b3147//
gadY	b4023//
galE	b3667//
galET	b4011//b4123//
galETK	b2111//b2150//b3621//
galETKM	b0607//b2261//b2226//b0200//
galF	b0096//
galK	b4385//
galP	b4030//
galR	b2590//
galS	b2453//
galU	b3393//
gapA	b3669//
gapA-yeaD	b0848//b2045//
gapC_1C_2	ficA//b0651//
garD	b1884//
garPLRK-rnpB	b1423//b2622//b1793//b3072//b1878//
gatR_1	b1093//
gatR_2	b2370//
gatYZABCD	b2008//b1423//b2681//b3626//b2652//b1753//
gatZABCD	b2567//b3201//b0462//b2041//b2455//
gcd	b0742//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b1982//b2265//b1742//b1687//b4712//b0713//b0166//
gcvA	b3169//
gcvB	b4148//
gcvP	b3375//
gcvR	b1168//
gcvTHP	b4233//b3524//b0216//
gdhA	b1294//
gfcA	b3548//
gfcBCD	b1773//b3736//b1726//
gfcE-etp-etk	b1188//b2728//b2726//
ggt	b2093//
ghoST	b2008//b3866//
ghrA	b2280//
ghrB	b3932//
ghxP	b1449//
glcBA	b4289//b3191//
glcC	b3013//
glcDEFGBA	b3909//insEF-4//b0269//b3982//b2768//b0485//
glf-wbbH	b0368//b3448//
glgAP	b0635//b0640//
glgBXCAP	b3073//b0177//b1289//b2222//b3950//
glgCAP	b1066//b0848//b1941//
glgS	b1379//
glk	b0447//
glmUS	b4073//b1865//
glmY	b3124//
glmZ	b4121//
glnA	b1375//
glnALG	b4337//b1793//b4100//
glnB	b3421//
glnD	b1968//
glnHPQ	b2493//b0047//b0473//
glnK-amtB	b0407//b4389//
glnLG	b3672//b1164//
glnQ	molR_2//
glnS	b3753//
glnW-metU-glnVX	b3909//b4616//b2793//b2320//
gloA	b3416//
gloB	b0248//
glpABC	b0189//b1854//b4545//
glpD	b1380//
glpEGR	b1996//b0076//b3191//
glpFKX	b0374//b0270//b3226//
glpGR	b2109//b1654//
glpR	b2866//
glpTQ	b0781//b0925//
glrK	b3783//
glrR	b0186//
glrR-glnB	b3579//b1550//
gltA	b1088//
gltBDF	b3630//b1567//phnE_2//
gltI-sroC-gltJKL	b2309//b4331//b0357//b0008//b3901//
gltP	b1601//
gltS	b2944//
gltX	b2028//
glvCBG-ysdC	b4451//b4294//b3978//b1280//
glxK	b1770//
glyA	b0706//
glyQS	b1263//b3525//
glyU	ydbA_2//
glyVXY	b3325//b4206//b3298//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b4037//b4558//b2331//b3354//
gmhB	b1179//
gmk	b0473//
gnd	b4398//
gnsB	b3181//
gntK	b3442//
gntKU	b3578//b2329//
gntP	b4299//
gntR	b0879//
gntRKU	b0976//b2823//b1866//
gntT	b2105//
gntU	b1497//
gntX-nfuA	b2075//b0091//
gor	b3494//
gpmA	b1206//
gpmM-envC-yibQ	b3968//ybeM_1//b2801//
gpp	b3393//
gpr	b2523//
gpt	b3515//
grcA	b1861//
greA	b4300//
greB	b1487//
groL	b0695//
groSL	b4529//b4475//
grpE	b3467//
grxA	b1570//
grxB	b4143//
grxC	b0813//
grxD	b2248//
gshA	b3120//
gsk	b3204//
gspAB	b1430//yjgX_2//
gspCDEFGHIJKLMO	b3830//b2506//b0573//b0952//b0741//b2291//b3490//b1981//b1477//b4133//b4445//b1515//
gss	b1863//
gstA	b2570//
gstB	b1819//
guaBA	b0996//b2675//
guaC	b1958//
gudPXD	b1982//b1800//b1306//
gyrA	b3008//
gyrB	b1160//
hcaEFCBD	b0448//b2571//b3035//b3844//b1260//
hcaR	b2513//
hcaT	b0771//
hchA	b1767//
hcp-hcr	b0964//b0467//
hda	b2502//
hdeAB-yhiD	b3084//b1321//b3046//
hdeD	b0783//
hdfR	b1246//
hdhA	b4618//
helD	b2005//
hemA	b2300//
hemA-prfA-prmC	b2289//b0733//b1644//
hemB	b3690//
hemCDXY	b3019//b3935//b4355//b2428//
hemF	b3298//
hemH	b0294//
hemL	b4295//
hemN	b3527//
hflD-purB	b2522//b1892//
hfq-hflXKC	b0820//b2241//b3232//b3298//
hicAB	b1282//b2451//
higBA	b1828//b4551//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b4102//b0754//b0030//b2302//b0679//b1396//
hipBA	b0493//b3240//
hisBHAFI	b3929//sroD//b4370//b2945//b3139//
hisJQMP	b3727//b2082//b3149//b2039//
hisL	b2138//
hisLGDCBHAFI	b0577//b4106//b1192//b4100//b3906//b3585//b4298//b3445//b2103//
hisS	b3417//
hlyE	b0922//
hmp	b1999//
hns	b0781//
hofMNOP	b3171//b3707//b2525//b1730//
hofQ	b3609//
hokA	yedN_2//
hokB	b2889//
hokD	b0243//
hokE	b0383//
holC	b4510//
holC-valS	b2046//b0432//
holD-rimI-yjjG	b2647//b0655//b1808//
holE	b1105//
hpt	b0748//
hrpA	b0966//
hrpB	b0806//
hscBA-fdx-iscX	b0939//b3494//b2594//b0248//
hscC	b2942//
hsdMS	b1334//b2240//
hsdRMS	b3535//b2618//b2068//
hslJ	b1249//
hslO	b2909//
hslRO	b1504//b4421//
hslVU	b1280//b3500//
hspQ	b0260//
htgA	b2291//
htpG	b1567//
htpX	b0044//
htrL	b0456//
hupA	b3728//
hupB	b1544//
hyaABCDEF	b3302//b4288//b1051//b3901//b1044//b1073//
hybOABCDEFG	b3126//b0047//b0186//b1837//b0315//b1633//b1233//b4261//
hycABCDEFGHI	b4308//b3365//b2232//b3105//b0576//b3319//b1668//b2415//b3291//
hydN-hypF	b0237//b1956//
hyfABCDEFGHIJR-focB	b3924//b0153//b0752//b2826//b1178//b3823//b3508//b4162//b0306//b1479//b1948//b2559//
hypABCDE	b1634//b0124//b0374//b1568//b1807//
hypABCDE-fhlA	b0711//b1943//b3255//b1206//b4221//b0159//
hypBCDE	b3834//b3253//b0792//b4368//
hypBCDE-fhlA	b0299//b3156//b0223//b2551//b0372//
hypF	b0504//
hypT	b2365//
hyuA	b2490//
iaaA-gsiABCD	ybeM_1//b3293//b3770//b0481//b0102//
iap	b3818//
ibaG	insEF-2//
ibaG-murA	b0021//b1631//
ibpAB	b3744//b1811//
ibpB	b3905//
icd	b2008//
icdC	b2173//
iclR	b3396//
idi	b3439//
idnDOTR	b3539//b0246//b0331//b1808//
idnK	b3869//
idnR	b3456//
ihfA	b1333//
ihfB	insEF-2//
ileS-lspA-fkpB-ispH	b2212//b0874//b2262//b2852//
ileX	b2167//
ileY	b2479//
ilvA	b1158//
ilvC	b0832//
ilvEDA	b4029//insAB-2//b2045//
ilvIH	b4192//b2123//
ilvL	b2584//
ilvLXG_1G_2MEDA	b4168//b1101//b2089//b1575//b0219//b4555//b1373//insCD-3//
ilvY	b1038//
inaA	b1461//
infA	b0581//
infC	b0492//
infC-rpmI-rplT	b3992//b0932//b4330//
insA-1AB-1B-1	b1536//b2279//b1622//
insA-2AB-2B-2-afuBC	b0125//b3208//b4371//b2018//b4361//
insA-3AB-3B-3	b3686//b1146//b0765//
insA-4AB-4B-4	b3068//b0494//b0112//
insA-5AB-5B-5	b1296//b3072//b1484//
insA-7	b3406//
insB-7_1B-7_2	b2276//b3942//
insC-1CD-1D-1	b2963//b4205//b0950//
insC-2CD-2D-2	b0520//b2099//b2920//
insC-3CD-3D-3	b1554//b1750//b4608//
insC-4CD-4D-4-ygeONM	b0199//b2535//b3732//b0163//insAB-6//b3410//
insC-5CD-5D-5-yqiGHI	b4265//b3751//b3785//b4154//b3289//b2552//
insC-6CD-6D-6	b1012//b4438//b3288//
insE-2EF-2F-2	eaeH//b0526//b0327//
insE-3EF-3F-3	b0022//b2912//b1204//
insE-4EF-4F-4	b4159//b2799//b2703//
insE-5EF-5F-5	b2983//b3273//b3934//
insG	b1991//
insH-1	b0991//
insH-10	b0414//
insH-11	eaeH//
insH-2	b1628//
insH-3	b3026//
insH-4	b4412//
insH-5	b3141//
insH-6	b0680//
insH-7	b1486//
insH-8	b0730//
insH-9	b0655//
insI-2	b2017//
insJ	b0113//
insK	b2964//
insL-1	b1000//
insL-2	b2360//
insL-3	b3292//
insMI-3	b1882//b1402//
insN-1I-1O-1	b1208//b2769//b3060//
insN-2	b1900//
insO-2-yjhWV	b0686//b2545//b3249//
intA	b3271//
intB	b3202//
intD	b2930//
intF	b3200//
intG	b4421//
intS	b0461//
intZ	b2521//
iraD	b0851//
iraM	efeU_2//
iraP	b2256//
iscRSUA	b3834//b0957//b3885//b3323//
ispB	b2810//
ispDF	b2253//b1501//
ispG-sroE	b1389//b1101//
ispU	b1561//
isrB	b0944//
isrC	b1350//
isrC-flu	b1830//b3050//
istR-1	b3839//
istR-2	b1840//
ivbL	b1774//
ivbL-ilvBN	b1135//b1064//b3852//
ivbL-ilvBN-uhpABC	b3646//b0700//b2552//b2562//b0458//b0109//
ivy	b4022//
katE	b4258//
katG	b4098//
kbaZ-agaVWA	b3600//b4388//b3039//b3961//
kbl-tdh	b3570//b3587//
kbp	b2784//
kch	b0764//
kdgK	b3641//
kdgR	b1499//
kdgT	b2085//
kdpDE	b0247//b1635//
kdpFABC	b1399//b3401//b0987//b2243//
kdsA	b3803//
kdsC-lptCAB	b1016//yedN_1//b3752//b1058//
kduD	b2297//
kduI	b0576//
kefFC	b0058//b4096//
kefGB-yheV	b2579//b1768//b4293//
kgtP	b0824//
kilR-ydaE	b1287//b2099//
kptA	b4167//
kup	yeeL_2//
lacI	b2618//
lacYA	b2278//b4207//
lacZYA	b3490//b2329//b2278//
lafU	b2529//
lapAB	b1386//b0710//
lapAB-pyrF-yciH	b1387//b1687//b1179//b4031//
ldcA	b3159//
ldcC	b3839//
ldhA	b0136//
ldrA	b1849//
ldrB	b3482//
ldrC	b0978//
ldrD	b0887//
ldtA	pinH//
ldtB	b2964//
ldtC	b3326//
ldtD	b2807//
ldtE	b3151//
lepAB	b3706//b3918//
leuE	b2844//
leuL	b0400//
leuLABCD	b2463//b2848//b0976//intG//b2611//
leuO	b1374//
leuQPV	b4284//b0137//b3900//
leuS-lptE-holA-nadD-cobC	insAB-4//b2380//b0221//b0498//b2393//
leuU	b0867//
leuX	b0963//
lexA-dinF	b2263//b2994//
lfhA	b0581//
lgoD	b2336//
lgoR	b2131//
lgoT	b2458//
lgt	b0030//
lgt-thyA	b0254//b0112//
lhr	b2006//
ligA-ypeB	b3923//b0122//
ligB	b2824//
lipA	b4142//
lipB	b1368//
lit	b1421//
