#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b0942//
asnC-mioC-mnmG	b1188//b4464//b1538//
asnS	b2753//
asnT	b3152//
asnU	b1637//
asnV	b0221//
asnW	b2944//
aspA	b1194//
aspA-dcuA	yjhE//b2395//
aspC	b2665//
aspS	b3924//
aspT	b4354//
aspU	b2935//
aspV	b2558//
asr	b2288//
astCADBE	b2801//b2226//b0304//b4207//b4457//
atl	b2006//
atoDAEB	b1053//b4080//b4349//b0654//
atoSC	b2933//b1799//
atpBEFHAGDC	b1616//b0031//b4465//b0790//b1625//b2830//b0737//b0287//
atpIBEFHAGDC	b0783//b4375//b2952//b3123//b1320//b1983//b3182//b3549//b3827//
avtA	b0556//
azoR	b3080//
azuC	b4135//
bacA	b3845//
baeSR	b1527//b1412//
bamA	b1196//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b2273//b0422//b4243//b2020//b0234//b0955//b4597//b1490//
bamB-der	b0272//b0168//
bamC	b0222//
bamD	b3356//
bamE	b3265//
barA	b3571//
basRS	b3049//b3867//
bax	tpke70//
bcp	b0889//
bcr	b4484//
bcsABZC	b1316//b2840//b2605//b2529//
bcsBZ	b3349//b0163//
bcsEFG	b2251//b2952//b0949//
bcsQ	b2344//
bdcA	b3170//
bdcR	b0411//
bdm-sra	b4431//b0275//
bepA-yfgD	b0925//b2968//
betIBA	b0044//b4040//b2270//
betT	b4598//
bfd-bfr	b1505//b1818//
bglA	b4016//
bglG	b4032//
bglGFB	b2422//b0891//b4453//
bglH-yieLK	b4446//b0051//b1968//
bglX	b1772//
bhsA	b4527//
bioA	b3033//
bioBFCD	b0458//b3237//b2225//b0853//
bioH	b1248//
bipA	b2012//
bisC	b2309//
blc	b4482//
blr	b2508//
bluF	b0531//
bluR	b0668//
bolA	b0494//
borD	b1633//
brnQ-proY	b2744//b1349//
bsmA	b3560//
bssR	b3137//
bssS	b1704//
btuB-murI	b0599//b2802//
btuCED	b0038//b2805//b1100//
cadA	b0081//
cadBA	b0377//b0738//
cadC	b3697//
caiCDE	b0723//b3213//b0396//
caiF	b1347//
caiTABCDE	b3298//b4522//b0495//b1073//b0405//b3030//
can	b1283//
carAB	b1113//b1944//
carB	b3328//
cas2	IS128//
cas3	b0474//
casABCDE12	b0166//b1656//b3224//b0533//b1930//b0539//b2172//
casDE12	b2046//b4149//b3003//b0993//
cbl	b0058//
cbpAM	b3722//b1599//
cbrA	b0829//
cbrB	b0031//
cbrBC	b1990//b2020//
cbrC	b0617//
ccmABCDEFGH	b0688//b2547//b2758//b0083//b3538//b4118//b4293//b4201//
cdaR	b2861//
cdd	b3769//
cdgI	b0089//
cdh	b2620//
cdsA	b3232//
cecR-ybhGFSR	b2826//b2708//b2410//b2253//b0661//
cedA	b3229//
cfa	b1885//
chaA	b1136//
chaBC	b0405//b2707//
chaC	b2211//
chbBCARFG	b0781//b1064//b4079//b2987//b1930//b2403//
chiA	b1148//
chiP-ybfN	b3099//b1938//
chiX	b3540//
cho	b0157//
chpSB	b2560//b1443//
cirA	b1160//
citCDEFXG	b3989//b2556//b0630//b3277//b0637//b3907//
citT	b4164//
clcA	b1165//
clcB	b0350//
clpA	b0392//
clpB	b4136//
clpPX	b3310//b0648//
clpS	b4599//
clpX-lon	b1773//b0796//
clsA-yciU	b2868//ynfP//
clsC	b4358//
cmk-rpsA	b2263//b4059//
cmoM-mukFEB	b1079//b2274//b3368//b4188//
cmtBA-yggPFDC	b2670//b2791//b4023//b3499//b2222//b2405//
cnu	sroA//
coaA	lafU//
coaE-zapD-yacG	b2388//b4624//b1659//
cobUST	b0154//b2567//b4525//
codBA	b1833//tp2//
cof	b2616//
comR	yjgX_2//
copA	b2950//
corA	b4270//
cpdB	b0494//
cpxPQ	b2711//b3571//
cpxRA	b3091//b1847//
cra	b4381//
crcB	b3745//
creABC	b2769//b2308//b2451//
creABCD	b1861//b1462//b3719//b0977//
creD	ykiB//
crfC-yjcZ	b3661//b3935//
crl	b3603//
crp	b2286//
crr	b0556//
csdAE	b0791//b2331//
csgBAC	b4327//b0838//b0892//
csgC	b3842//
csgDEFG	b2816//b1738//b3195//b1442//
csiD-lhgO-gabDTP	b3682//b2862//b2263//b0721//b2034//
csiE	b2635//
csiR	b3851//
cspA	b4110//
cspB	b2237//
cspD	b3046//
cspE	b3906//
cspF	b0496//
cspG	b3120//
cspH	b1167//
cspI	b3811//
csrA	b1038//
csrB	b0393//
csrC	b3184//
csrD	b3749//
cstA	b3789//
cueO	b1618//
cueR	b2801//
curA	b2628//
cusCFBA	b0407//b2997//b1648//b0944//
cusRS	b0593//b0750//
cutA	b0246//
cvpA-purF-ubiX	b3697//b1271//b0599//
cvrA	b1787//
cyaA	b3470//
cyaR	b3068//
cyaY	b2904//
cybB	b1665//
cybC	b1118//
cycA	b0599//
cydAB	b4305//b1415//
cydDC	b0366//b4194//
cydX-ybgE	b2169//b0086//
cynR	b4532//
cynTS	b0018//b4095//
cynTSX	b3263//b2828//b1356//
cyoABCDE	b3954//b2420//yeeL_2//b4157//b3722//
cysB	b3467//
cysDNC	b1132//b0919//b3138//
cysE	b1986//
cysG	b3144//
cysH	b1053//
cysJIH	b4479//b3498//b2522//
cysK	b4313//
cysPUWAM	b0359//b1823//b3823//b2193//b1698//
cysQ	b3493//
cysS	b2740//
cysZ	b4383//
cytR	b3732//
dacA	b0755//
dacB	b0315//
dacC	b0240//
dacD	b1006//
dadAX	b1778//b0895//
dam-rpe-gph-trpS	yrhC//b2895//b2431//b0920//
damX-dam-rpe-gph-trpS	b2324//b3313//b2242//b4350//b2779//
dapA-bamC	b1212//b2294//
dapB	b0607//
dapD	b0976//
dapE-ypfN	b2091//b1001//
dauA	b1677//
dcd	b2976//
dcm-vsr	b4685//b2432//
dcp	b1896//
dcrB	b3911//
dctA	b4396//
dcuA	b1469//
dcuB-fumB	b1902//b0962//
dcuC	b2892//
dcuD	b4288//
dcuR	b2262//
dcuSR	b1352//b4012//
dcyD-tcyLN	b4296//ychE_2//b0547//
ddlA	b4550//
ddpXABCDF	b2676//b0507//b1222//b3349//b1800//b2134//
deaD	b3644//
decR	b1595//
def-fmt	msrP//b2142//
degP	b3134//
degQ	b3026//
degQS	b3546//b2989//
degS	b2071//
deoABD	b4455//b3041//b4478//
deoBD	b2544//b1833//
deoCABD	b3069//b0526//b0064//b0674//
deoR	b2029//
dfp	b0877//
dgcC	b4419//
dgcE	b3564//
dgcF	b2501//
dgcJ	b2794//
dgcM	b3093//
dgcP	b0735//
dgcQ	b3501//
dgcT	b3323//
dgcZ	b1109//
dgkA	b1806//
dgoRKADT	b0454//b2257//b0679//b1658//b4424//
dgt	b0456//
dhaKLM	b0298//b3903//b1686//
dhaM	b2403//
dhaR	b0062//
diaA	b0428//
dicA	b0649//
dicB-ydfDE-insD-intQ	b1391//b2332//b2383//b3480//b2447//
dicC-ydfXW	b1700//b3241//b0164//
dicF	b4515//
dinB-yafNOP	b2708//b1377//b0771//b4178//
dinD	b2151//
dinG	b2155//
dinI	b2097//
dinJ-yafQ	sroD//b0337//
dinQ	b1562//
djlA	b3262//
dkgA	b4053//
dkgB	b0145//
dksA-gluQ	b3361//b0719//
dld	b3123//
dmlA	b2360//
dmlR	b0459//
dmsABC	b3282//b0785//b2425//
dnaAN-recF	sroA//b1836//b4225//
dnaB	b1475//
dnaK-tpke11-dnaJ	b4470//b3232//b0204//
dnaN-recF	b3189//b1948//
dnaQ	b1072//
dnaTC	b0254//b3369//
dnaTC-yjjA	b0177//b3626//b2489//
dnaX	b0223//
dosCP	b4567//b3564//
dpiBA	b3901//b2165//
dppABCDF	b1617//b2708//b2906//b4477//b0869//
dps	b4087//
dsbA	b1013//
dsbB	b2363//
dsbC	b3647//
dsbC-recJ-prfB	b4072//b1679//b1130//
dsbD-yjdC	b0192//b4240//
dsbG	b1558//
dsdA	b0270//
dsdC	b4403//
dsdXA	b3320//b3586//
dsrA	b3941//
dsrB	b4193//
dtpA	b3746//
dtpB	b3374//
dtpC	b3642//
dtpD	b1592//
dusA	b3773//
dusB-fis	b0372//b2141//
dusC	yghX_1//
dut-slmA	b3474//b4264//
dxr	b4132//
eaeH-insEF-1E-1F-1	b0570//b3117//b3863//b3462//
eamA	b0528//
eamB	b2202//
ebgAC	b1194//ykfJ//
ebgR	b3467//
ecnAB	b3683//b3712//
ecnB	b0958//
eco	b2024//
ecpA	b2928//
ecpBCDE	b3476//b2360//b0150//b1151//
ecpR	b3013//
eda	b2797//
edd-eda	b2364//gapC_2//
efeOB	b2321//b0576//
efeU_1U_2	b1897//b0960//
efp	b3807//
elaA	b2577//
elaB	b4411//
elaD	b0102//
elbB-mtgA	b3583//b1272//
elfA	b0453//
elfDCG-ycbUVF	b2017//b4119//b4035//b1178//b3299//b2690//
elyC	b3005//
emrD	b0689//
emrE	b4465//
emrKY	b0648//b1472//
emtA	b1773//
endA	b3396//
eno	b4338//
entCEBAH	yedN_1//b3982//b0441//b0270//b3099//
entH	b2721//
entS	b2735//
envR	b3368//
envY-ompT	b0566//b0790//
epd-pgk	b4287//b1159//
epd-pgk-fbaA	b3352//b0155//b1768//
epmA	b0387//
epmB	b1585//
eptA	b3654//
eptB	b0969//
eptC	b3581//
erpA	b2274//
esrE	b2727//
essD-rrrD-rzpD	b3769//b2609//insEF-5//
essQ-ydfR-rrrQ-rzpQ	b3094//b4112//b0894//b3463//
ettA	b3611//
eutBCLKR	b2277//b1709//b2438//b0002//b1938//
eutHA	b2181//b0793//
eutNEJG	b3166//b2568//b3846//b4423//
eutSPQTDM	b2868//b2576//b2662//b1534//b1477//b3425//
evgAS	b1601//b1094//
exbBD	b3430//b3485//
exbD	b3036//
exuR	b0921//
exuT	b2578//
fabA	b0733//
fabB	b1992//
fabDG-acpP	b3388//b4259//b2682//
fabF	b0592//
fabG-acpP	b1925//b2475//
fabHDG	b1334//b4062//b1508//
fabI	b4283//
fabR-yijD	b1854//b3539//
fabZ	b3643//
fadBA	b0104//b2185//
fadD-sroD	b1852//b1251//
fadE	b0640//
fadH	b1757//
fadIJ	b1724//b2458//
fadL	b4045//
fadM	b0957//
fadR	b4469//
fbaB	b1706//
fbp	b0249//
fdhD	b2665//
fdhF	b0066//
fdnGHI	b4134//b3428//b0763//
fdoGHI-fdhE	b1798//b2143//b4266//b0225//
fdrA-ylbEF-ybcF	b2183//b3993//b0210//b1795//
feaB	b2406//
feaR	b2203//
fecABCDE	b0143//b0198//b2119//b1026//b3654//
fecIR	b3893//b4159//
feoABC	b3550//b2320//b3034//
feoC	b3321//
fepA-entD	b1322//b1398//
fepB	b2970//
fepDGC	b0071//b1290//b4393//
fes-ybdZ-entF-fepE	b4014//b2106//b2930//b4127//
fetAB	b2818//b1477//
ffh	b1563//
ffs	b0635//
fhuACDB	b4611//b3028//b0327//b0651//
fhuE	b2053//
fhuF	b1330//
ficA-fic-pabA	b1752//b0035//b4526//
fieF	b0841//
fimAICDFGH	b0410//b0933//b2861//b2678//b3575//b2253//b2103//
fimB	b2197//
fimE	b3065//
fimZ	b3047//
fiu	b0938//
fixABCX	b3830//b0732//b1393//b2893//
fklB	b4160//
fkpA	b1585//
fldA-uof-fur	b2040//b1440//b2831//
fldB	b0021//
flgAMN	b0094//b0607//b3702//
flgBCDEFGHIJ	b3331//b1578//yncK_1//b2802//b4139//b3743//ecpB//b3752//b4577//
flgKL	b3261//b2384//
flgMN	b2562//b3983//
flhBAE	b1020//b3356//b0051//
flhDC	b4203//b3508//
fliAZ-tcyJ	b1723//insEF-5//b1807//
fliC	b1363//
fliDST	b2017//b3911//b4232//
fliE	b1149//
fliFGHIJK	b4262//b1229//b3188//b4230//b2023//b0718//
fliLMNOPQR	b1209//b1521//b1760//b0338//b1304//b0982//b0534//
flk	b2342//
flu	yegZ//
flxA	b0969//
fnr	b0804//
fnrS	b1948//
focA-pflB	b1027//b3661//
folA	b1320//
folB	b4279//
folC-dedD	b1819//b0604//
folD-ybcJ	b4241//b4663//
folE-yeiB	b1326//b1977//
folP-glmM	b1222//b2416//
folX-yfcH	b4190//C0614//
fpr	b4662//
frc	b4179//
frdABCD	b0592//b2741//b1102//b0971//
fre	b4020//
frlABCDR	b0874//b3298//b1895//b3486//b2141//
frmRAB	b3376//b3452//b1341//
frr	b3795//
frsA	b1217//
fruBKA	b0045//b2893//b0718//
frvABXR	b4336//b1261//b2159//b0203//
frwCB	b0935//b0352//
frwD	b3049//
fryBC-ypdFE-fryA	b4213//b1526//b0964//b1479//b2341//
fsaA	b1988//
fsr	b2988//
ftnA	b1991//
ftnB	b3704//
ftp	b1473//
ftsAZ	b2886//b4409//
ftsB	b1802//
ftsK	b2376//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	yegZ//b0751//b3446//b3099//b3599//b2071//b4098//b0761//b1631//b2296//b1857//b3071//b1013//b2045//
ftsP	ypaA//
ftsQ	b4309//
ftsQAZ	b3786//b2598//b2426//
ftsYEX	b1004//b2350//b0634//
ftsZ	b0729//
fucAO	b2958//b0639//
fucPIKUR	b1627//b1502//b1304//b1469//b0654//
fucR	b4554//
fumA	b2280//
fumAC	b0368//b0820//
fumB	b2680//
fumC	b4370//
fur	b1630//
fusA-tufA	b0550//b3094//
fxsA	b1551//
gabDTP	b0325//b1782//b2021//
gadAX	b1659//b4042//
gadBC	b1340//b4167//
gadC	b1558//
gadEF	b2668//b2920//
gadEF-mdtEF	b3400//b0025//b0189//b0715//
gadW	b0551//
gadX	b4289//
gadXW	b0121//b0283//
gadY	b0018//
galE	b0929//
galET	b2326//b1335//
galETK	b2317//b4312//b2183//
galETKM	b3250//b2865//b2914//b1644//
galF	b2809//
galK	b0237//
galP	b1532//
galR	b0419//
galS	b2088//
galU	b3593//
gapA	b3807//
gapA-yeaD	b2576//b1751//
gapC_1C_2	b2477//icdC//
garD	b3861//
garPLRK-rnpB	b3494//b1451//b2696//insAB-4//b2091//
gatR_1	b1596//
gatR_2	b2547//
gatYZABCD	b0915//b0264//b0373//b4032//b2507//b1365//
gatZABCD	b1054//b4137//b3445//b3218//b0992//
gcd	b0596//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b3469//b2401//b2701//b2258//b4314//b2913//b2479//
gcvA	b2118//
gcvB	b0998//
gcvP	b3005//
gcvR	b0576//
gcvTHP	b1039//b3492//b1847//
gdhA	b4221//
gfcA	b1397//
gfcBCD	b3912//b2155//b3358//
gfcE-etp-etk	b3598//b1106//b3666//
ggt	b0112//
ghoST	b3590//b1932//
ghrA	b0743//
ghrB	b1468//
ghxP	b2909//
glcBA	b3556//b2621//
glcC	b1480//
glcDEFGBA	b3516//b4522//b0313//b1373//b3995//b1188//
glf-wbbH	b2600//b4226//
glgAP	b3674//b3125//
glgBXCAP	b1824//b0083//b3208//b3620//b3508//
glgCAP	b3774//b1811//b0093//
glgS	b2552//
glk	b1563//
glmUS	b1715//b1664//
glmY	b1407//
glmZ	b0192//
glnA	b3801//
glnALG	b3559//b2908//b1693//
glnB	b1585//
glnD	b3324//
glnHPQ	b0906//b0869//b0544//
glnK-amtB	b3552//b1650//
glnLG	b1193//b3728//
glnQ	b0439//
glnS	b2804//
glnW-metU-glnVX	b3324//b1181//b0511//b0407//
gloA	b2317//
gloB	b4408//
glpABC	b2298//b1825//b3469//
glpD	b1911//
glpEGR	b2180//b3698//b4295//
glpFKX	b1398//b4441//b3751//
glpGR	b1353//b3478//
glpR	b2101//
glpTQ	b0129//b1732//
glrK	b0506//
glrR	b1386//
glrR-glnB	b2215//b1049//
gltA	b2367//
gltBDF	b4089//b3482//b1796//
gltI-sroC-gltJKL	b0655//b3428//b2699//b0628//b3561//
gltP	b1001//
gltS	b0365//
gltX	b0885//
glvCBG-ysdC	b0875//b4040//b3918//b1141//
glxK	b1200//
glyA	b2889//
glyQS	b1710//b3572//
glyU	b0415//
glyVXY	b4511//tpke11//b2304//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b0043//b2991//b3803//b2415//
gmhB	b2734//
gmk	b3790//
gnd	b3955//
gnsB	b1565//
gntK	b4158//
gntKU	b4361//b1849//
gntP	b0761//
gntR	b2526//
gntRKU	b0753//b2758//b1167//
gntT	b3883//
gntU	b0160//
gntX-nfuA	yjgX_3//b3043//
gor	b3520//
gpmA	b2280//
gpmM-envC-yibQ	b2649//b1806//b0415//
gpp	b1231//
gpr	b3885//
gpt	b1850//
grcA	yjhE//
greA	b1457//
greB	b0756//
groL	b3033//
groSL	b2128//b1662//
grpE	b1928//
grxA	b3780//
grxB	b2060//
grxC	b2857//
grxD	b3382//
gshA	b4201//
gsk	b2760//
gspAB	b0774//b1881//
gspCDEFGHIJKLMO	b0064//b2136//b0834//b3336//b1609//b3712//b0318//b1353//b2683//ecpE//b2379//b0102//
gss	b1307//
gstA	b2093//
gstB	b2015//
guaBA	b3153//b4313//
guaC	b3319//
gudPXD	b0050//b3667//b3983//
gyrA	b4150//
gyrB	b4042//
hcaEFCBD	b1947//b1122//b0642//b2739//b1479//
hcaR	b2809//
hcaT	b2350//
hchA	b2067//
hcp-hcr	b3984//b0430//
hda	b1761//
hdeAB-yhiD	b0988//b1390//b3227//
hdeD	b2079//
hdfR	b2266//
hdhA	b1420//
helD	b1782//
hemA	b3693//
hemA-prfA-prmC	b4200//b1497//b3709//
hemB	b3266//
hemCDXY	b4433//b1420//b4207//b4173//
hemF	b1951//
hemH	b1046//
hemL	b2708//
hemN	b0456//
hflD-purB	b2521//b1635//
hfq-hflXKC	b3410//b1235//b1222//b0523//
hicAB	b2181//b3417//
higBA	b2422//b3370//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b2360//b3270//b4027//b2577//b3679//b3901//
hipBA	b2543//b1702//
hisBHAFI	b3628//b0267//b4222//b1603//b0529//
hisJQMP	b0623//b2374//b2510//b2344//
hisL	b2607//
hisLGDCBHAFI	b0710//b4109//b4014//b2806//b2350//b0643//b4178//b1538//b1454//
hisS	b1244//
hlyE	b2797//
hmp	b1443//
hns	b3215//
hofMNOP	b0218//b2726//b1285//b4128//
hofQ	b2986//
hokA	b2796//
hokB	b1769//
hokD	b0521//
hokE	b3947//
holC	b2668//
holC-valS	b1500//b3664//
holD-rimI-yjjG	b2695//b0937//b1047//
holE	b2525//
hpt	b0864//
hrpA	b3008//
hrpB	b0180//
hscBA-fdx-iscX	b2629//b2912//b3145//b3479//
hscC	ycgH_2//
hsdMS	b4001//b0465//
hsdRMS	b3957//b3009//b0557//
hslJ	b1760//
hslO	b1648//
hslRO	b3611//b0217//
hslVU	b0185//b0522//
hspQ	b0115//
htgA	b0359//
htpG	b1530//
htpX	lfhA//
htrL	b4183//
hupA	b4353//
hupB	b3753//
hyaABCDEF	b1488//b4017//b1689//b3024//b3655//b3084//
hybOABCDEFG	b4687//b1561//b0864//b3697//b2110//b0847//ybeM_2//b1753//
hycABCDEFGHI	b1447//b3855//b1027//b3761//b3942//b0927//b2238//b3877//b4257//
hydN-hypF	b0648//b3868//
hyfABCDEFGHIJR-focB	b0623//b1790//b2746//b4221//b0205//b0844//b0847//b3826//b1678//b4355//b4096//b1149//
hypABCDE	b1678//b1669//b0922//b2368//b1348//
hypABCDE-fhlA	b0314//ychG_1//b1062//b2048//b0648//b3310//
hypBCDE	b4455//ynfP//b2324//b4006//
hypBCDE-fhlA	b3732//b0746//b3665//b4555//b3525//
hypF	b1260//
hypT	b1623//
hyuA	b3445//
iaaA-gsiABCD	b1107//b0853//b4075//b1849//b1519//
iap	b0091//
ibaG	b4209//
ibaG-murA	b0390//b2861//
ibpAB	b3130//b4094//
ibpB	b4268//
icd	b2427//
icdC	b2923//
iclR	b2481//
idi	b0752//
idnDOTR	b3868//b4263//b2387//b2373//
idnK	b3128//
idnR	b2836//
ihfA	b3971//
ihfB	b1852//
ileS-lspA-fkpB-ispH	b3791//b0314//b2834//b0198//
ileX	b3774//
ileY	b2399//
ilvA	b4120//
ilvC	b3140//
ilvEDA	b3961//b0836//b2693//
ilvIH	b2251//b3831//
ilvL	b3818//
ilvLXG_1G_2MEDA	b3709//b0067//b4033//b1202//b1524//b3055//b1612//b1074//
ilvY	b2494//
inaA	b0821//
infA	b2756//
infC	b1526//
infC-rpmI-rplT	b0388//b0071//b2380//
insA-1AB-1B-1	b1678//b2085//b2716//
insA-2AB-2B-2-afuBC	b0005//b2411//b1876//b0712//b0792//
insA-3AB-3B-3	b0351//b3836//b3922//
insA-4AB-4B-4	b4205//b1168//b3968//
insA-5AB-5B-5	b3557//b4356//b4426//
insA-7	b1314//
insB-7_1B-7_2	b3159//b3476//
insC-1CD-1D-1	b0125//gapC_1//b0858//
insC-2CD-2D-2	b3577//b2196//b4280//
insC-3CD-3D-3	b1140//b1087//b1909//
insC-4CD-4D-4-ygeONM	b0606//b2143//b0826//b3869//b3979//b3271//
insC-5CD-5D-5-yqiGHI	b1132//b3318//b1609//yjgX_2//b0644//b1684//
insC-6CD-6D-6	b4185//b1948//b3624//
insE-2EF-2F-2	b2079//b1218//b3430//
insE-3EF-3F-3	b0721//b2589//b1647//
insE-4EF-4F-4	b2902//b4195//b3930//
insE-5EF-5F-5	b2433//b2838//b2407//
insG	b2589//
insH-1	b3094//
insH-10	b3317//
insH-11	b3589//
insH-2	b1123//
insH-3	b0846//
insH-4	b2065//
insH-5	b0497//
insH-6	b3160//
insH-7	b2188//
insH-8	ecpC//
insH-9	b4596//
insI-2	b0952//
insJ	b3417//
insK	b2576//
insL-1	b0842//
insL-2	b3706//
insL-3	b3700//
insMI-3	b3085//b4119//
insN-1I-1O-1	b4149//b0427//b3863//
insN-2	b2430//
insO-2-yjhWV	b0910//b0722//b0387//
intA	b0226//
intB	b4062//
intD	b0172//
intF	b2025//
intG	b2479//
intS	b3572//
intZ	b0708//
iraD	b2758//
iraM	b1080//
iraP	b1702//
iscRSUA	b4297//b2510//b3986//b3019//
ispB	b3664//
ispDF	b4335//b4424//
ispG-sroE	b3202//b4663//
ispU	b1740//
isrB	b3250//
isrC	b2099//
isrC-flu	b2114//b4125//
istR-1	b4328//
istR-2	prfH//
ivbL	b1459//
ivbL-ilvBN	insAB-4//b4067//b3731//
ivbL-ilvBN-uhpABC	b3842//b3265//b0174//b0474//b0752//b0561//
ivy	b4094//
katE	b2393//
katG	b2271//
kbaZ-agaVWA	b4136//b2400//b2194//b0768//
kbl-tdh	b0116//b1925//
kbp	b0903//
kch	b4267//
kdgK	b2240//
kdgR	b2032//
kdgT	b1402//
kdpDE	b0675//b2095//
kdpFABC	b3985//b3964//b3604//b2782//
kdsA	b0880//
kdsC-lptCAB	b3607//b1108//b2111//b2158//
kduD	b0232//
kduI	b2914//
kefFC	b4501//b2463//
kefGB-yheV	b2346//b3399//b3742//
kgtP	b3666//
kilR-ydaE	b3629//b1324//
kptA	b1867//
kup	b0511//
lacI	b3921//
lacYA	b1473//b1649//
lacZYA	b3127//b1819//b4291//
lafU	b0032//
lapAB	b0006//b0652//
lapAB-pyrF-yciH	b3034//b0176//b2609//b2662//
ldcA	b0576//
ldcC	ychG_2//
ldhA	b4203//
ldrA	b3716//
ldrB	b4106//
ldrC	b0056//
ldrD	b3832//
ldtA	b4011//
ldtB	b2695//
ldtC	arpB_2//
ldtD	b2150//
ldtE	b0108//
lepAB	b1359//b1019//
leuE	selU//
leuL	b1656//
leuLABCD	b1511//b2106//b3540//b3063//b2057//
leuO	b2764//
leuQPV	b3854//b2085//b4370//
leuS-lptE-holA-nadD-cobC	b1492//b2610//b3883//b3785//b3488//
leuU	b3985//
leuX	b2113//
lexA-dinF	b3487//b2070//
lfhA	b1673//
lgoD	b3494//
lgoR	b0381//
lgoT	b1942//
lgt	b0959//
lgt-thyA	b3839//b3461//
lhr	b2481//
ligA-ypeB	b3131//b2832//
ligB	b2755//
lipA	b1235//
lipB	b0242//
lit	b4359//
livJ	b2869//
