#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b2802//
codBA	b3662//b3900//
cof	b0381//
comR	b0181//
copA	b0177//
corA	b1080//
cpdB	b0061//
cpxPQ	b1311//b1315//
cpxRA	b0500//b3234//
cra	b4375//
crcB	b1655//
creABC	b4090//b1891//b0505//
creABCD	b1873//b2123//b2438//b3887//
creD	b4279//
crfC-yjcZ	b1102//b4370//
crl	b3717//
crp	yedS_3//
crr	b0991//
csdAE	b4129//b2205//
csgBAC	b1849//b1460//b0103//
csgC	b3693//
csgDEFG	yjiV//b1941//b3282//b0665//
csiD-lhgO-gabDTP	b1147//b3349//lafU//b2275//b1000//
csiE	b1195//
csiR	b2291//
cspA	b1786//
cspB	b2845//
cspD	b0969//
cspE	b3457//
cspF	b3825//
cspG	b0324//
cspH	b1791//
cspI	b4527//
csrA	b0022//
csrB	b3150//
csrC	b1650//
csrD	b3060//
cstA	b0990//
cueO	b3157//
cueR	b2324//
curA	b0944//
cusCFBA	b3163//b2254//b1336//b1325//
cusRS	b4049//b4340//
cutA	b4536//
cvpA-purF-ubiX	b3148//b4379//b0041//
cvrA	b4004//
cyaA	b0735//
cyaR	b3300//
cyaY	b3917//
cybB	b2874//
cybC	b4210//
cycA	b3052//
cydAB	b0709//b1802//
cydDC	b1439//b4525//
cydX-ybgE	b0130//b4252//
cynR	b0016//
cynTS	b1088//b4452//
cynTSX	b2652//b2785//b0320//
cyoABCDE	b1285//b3207//b3038//b4398//b0339//
cysB	b3684//
cysDNC	b0757//b1683//b3484//
cysE	b2159//
cysG	b1191//
cysH	b4251//
cysJIH	b2401//b3819//b2005//
cysK	b3529//
cysPUWAM	b3382//b3010//b0870//b1287//b0112//
cysQ	b3678//
cysS	b1329//
cysZ	b2372//
cytR	b1252//
dacA	b1827//
dacB	b1481//
dacC	b0282//
dacD	b1195//
dadAX	b4423//b3307//
dam-rpe-gph-trpS	b2513//b1229//b4411//b3885//
damX-dam-rpe-gph-trpS	b0743//b2848//b2971//b1460//b3618//
dapA-bamC	b4024//b2348//
dapB	b0826//
dapD	b4176//
dapE-ypfN	eaeH//b0419//
dauA	b1473//
dcd	b2294//
dcm-vsr	b1136//b3451//
dcp	b0483//
dcrB	b1872//
dctA	b1471//
dcuA	b0668//
dcuB-fumB	b3125//b1698//
dcuC	b4452//
dcuD	b2321//
dcuR	b4375//
dcuSR	b0791//b1501//
dcyD-tcyLN	b3557//b0115//b2334//
ddlA	b1270//
ddpXABCDF	b1238//b0283//b3506//b0649//b0947//b2481//
deaD	b0634//
decR	b3536//
def-fmt	b4052//b0875//
degP	b2314//
degQ	b1621//
degQS	b3155//b0504//
degS	b0957//
deoABD	b1840//b3359//b2509//
deoBD	b3444//b0682//
deoCABD	b1189//b3116//b1950//b0716//
deoR	b3618//
dfp	b2785//
dgcC	b2539//
dgcE	b0405//
dgcF	b3848//
dgcJ	b3738//
dgcM	b4669//
dgcP	b0034//
dgcQ	b4220//
dgcT	b3628//
dgcZ	b2520//
dgkA	b3712//
dgoRKADT	b0387//b4147//b2804//b0902//b3887//
dgt	b1289//
dhaKLM	b3117//b2725//b1114//
dhaM	b3165//
dhaR	b3809//
diaA	b2845//
dicA	b2706//
dicB-ydfDE-insD-intQ	b3782//b4069//b0739//b3563//b3823//
dicC-ydfXW	b2400//b3124//b3168//
dicF	b1036//
dinB-yafNOP	b0350//b2961//b3599//b1014//
dinD	b1215//
dinG	b1771//
dinI	b1159//
dinJ-yafQ	b2013//b4113//
dinQ	b2804//
djlA	b3187//
dkgA	b3081//
dkgB	b2868//
dksA-gluQ	b0454//b3663//
dld	b2869//
dmlA	b4027//
dmlR	b2041//
dmsABC	b3622//b0731//b3330//
dnaAN-recF	b3724//b0556//b1885//
dnaB	icdC//
dnaK-tpke11-dnaJ	b1280//b2838//b0394//
dnaN-recF	b1728//b2296//
dnaQ	b2611//
dnaTC	ykfJ//b1455//
dnaTC-yjjA	b0403//b2360//b0945//
dnaX	b1381//
dosCP	b3921//b3288//
dpiBA	b2498//b2145//
dppABCDF	b0981//b1777//b1468//b0247//insAB-3//
dps	b2202//
dsbA	b2023//
dsbB	b3048//
dsbC	b3153//
dsbC-recJ-prfB	b1353//b1835//b0207//
dsbD-yjdC	b3882//b0561//
dsbG	b0739//
dsdA	b0493//
dsdC	b1342//
dsdXA	b2017//b1754//
dsrA	b0789//
dsrB	b2047//
dtpA	b3107//
dtpB	b2397//
dtpC	b4264//
dtpD	b1531//
dusA	b3693//
dusB-fis	b0124//b4063//
dusC	b4178//
dut-slmA	b2334//b1655//
dxr	b2238//
eaeH-insEF-1E-1F-1	b2980//b1959//b0264//ylbE//
eamA	b4370//
eamB	b2699//
ebgAC	b2915//b3867//
ebgR	b3765//
ecnAB	b1981//b2921//
ecnB	b2323//
eco	b1446//
ecpA	b0205//
ecpBCDE	b0247//b0280//b2055//b3785//
ecpR	b3637//
eda	b2634//
edd-eda	b3969//b3036//
efeOB	b0782//b1766//
efeU_1U_2	b2762//b1556//
efp	b3344//
elaA	b0726//
elaB	b2250//
elaD	b1156//
elbB-mtgA	b1999//b4291//
elfA	b3672//
elfDCG-ycbUVF	b1713//b1624//b0784//b3019//b2343//b1697//
elyC	b0951//
emrD	b0191//
emrE	b1473//
emrKY	b1233//b0198//
emtA	b1917//
endA	b0821//
eno	b3161//
entCEBAH	b3096//b4272//b2154//b1347//b1146//
entH	b1060//
entS	b2479//
envR	b1910//
envY-ompT	insAB-4//b1449//
epd-pgk	b3578//b0507//
epd-pgk-fbaA	msrQ//b0736//b0993//
epmA	b3847//
epmB	b0408//
eptA	b3682//
eptB	sraA//
eptC	b0547//
erpA	b1836//
esrE	b1843//
essD-rrrD-rzpD	b4662//b3315//b1199//
essQ-ydfR-rrrQ-rzpQ	b1293//b1767//b2358//b2717//
ettA	b3179//
eutBCLKR	b2202//b3615//b3507//b1419//b3293//
eutHA	b4437//b3391//
eutNEJG	b2101//b2035//b1157//b4502//
eutSPQTDM	b0136//b3140//b0980//b4396//b4397//b2506//
evgAS	b1792//b1654//
exbBD	b1953//b1379//
exbD	b0715//
exuR	b4239//
exuT	b2741//
fabA	b1288//
fabB	b1309//
fabDG-acpP	b2779//b1310//b2424//
fabF	b0402//
fabG-acpP	b4179//b1909//
fabHDG	b3430//b3942//b1698//
fabI	b0407//
fabR-yijD	b3262//b2443//
fabZ	b2387//
fadBA	b3993//b1716//
fadD-sroD	b2328//b2717//
fadE	b0859//
fadH	b3580//
fadIJ	b0279//b3126//
fadL	b3095//
fadM	insB-7_2//
fadR	b1696//
fbaB	b4161//
fbp	b4284//
fdhD	b1186//
fdhF	b1032//
fdnGHI	b0825//b2574//b2545//
fdoGHI-fdhE	b2278//b4597//b3034//b4077//
fdrA-ylbEF-ybcF	b1042//b3540//b0352//b2765//
feaB	b1390//
feaR	b2301//
fecABCDE	b1156//b1268//b3522//b0883//b1426//
fecIR	b2930//b1992//
feoABC	b4529//b1854//b4348//
feoC	b3879//
fepA-entD	b0467//b2007//
fepB	b0272//
fepDGC	b1284//b2406//b1593//
fes-ybdZ-entF-fepE	b1420//b3177//b1300//b1297//
fetAB	b1002//b3114//
ffh	b2137//
ffs	b1447//
fhuACDB	b4592//b3641//b1025//b0393//
fhuE	b0484//
fhuF	b0424//
ficA-fic-pabA	b0920//b1100//b3430//
fieF	b3395//
fimAICDFGH	b1790//b3960//b2792//b1807//b3318//b1867//b2549//
fimB	b4396//
fimE	b3115//
fimZ	b2585//
fiu	b1466//
fixABCX	b0518//b0176//b0717//b1399//
fklB	b1672//
fkpA	b0109//
fldA-uof-fur	molR_3//b1295//b1186//
fldB	b2468//
flgAMN	b0485//b2554//b1785//
flgBCDEFGHIJ	b1490//b4284//b2692//b0978//b3594//b4337//b3598//b1631//b1892//
flgKL	b1497//b3351//
flgMN	b3426//b0153//
flhBAE	b0751//b0220//b3952//
flhDC	b4239//b1351//
fliAZ-tcyJ	b3308//b2364//b1162//
fliC	b4032//
fliDST	b0215//b2764//b4523//
fliE	b2241//
fliFGHIJK	b0590//b0492//b4232//b3377//b3168//b3190//
fliLMNOPQR	b1130//b1976//b1249//b0963//b1300//b1489//b1369//
flk	b1988//
flu	b2722//
flxA	b0457//
fnr	b1329//
fnrS	b1870//
focA-pflB	b2994//b3646//
folA	b2277//
folB	b3974//
folC-dedD	b2989//b3953//
folD-ybcJ	b0756//b0367//
folE-yeiB	b3382//b4192//
folP-glmM	b2677//b1273//
folX-yfcH	b2045//b1592//
fpr	b0028//
frc	b0441//
frdABCD	b3154//b0460//b3255//b0891//
fre	b3927//
frlABCDR	b3344//b3276//b2535//ybeM_1//b0627//
frmRAB	b2265//b0968//b0354//
frr	b4002//
frsA	b3460//
fruBKA	b4417//b1908//b3766//
frvABXR	b2219//b4040//tfaS//b1312//
frwCB	insCD-5//b0745//
frwD	ychG_2//
fryBC-ypdFE-fryA	b0717//b0209//b0452//b4318//b1197//
fsaA	b2575//
fsr	b3684//
ftnA	b0111//
ftnB	b0393//
ftp	b1689//
ftsAZ	b3729//b1738//
ftsB	b1746//
ftsK	b3945//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3313//b3727//b0186//b1891//b1973//b1915//b0610//b0833//b2937//b2072//b3959//b1879//b2180//b2686//
ftsP	b3328//
ftsQ	b2061//
ftsQAZ	b4076//b4359//b1664//
ftsYEX	b1511//b1112//b2137//
ftsZ	b4054//
fucAO	b0862//b3320//
fucPIKUR	b0173//b1909//b0281//b2204//b0959//
fucR	b0247//
fumA	b3376//
fumAC	b1634//b3355//
fumB	b0259//
fumC	b4052//
fur	b1310//
fusA-tufA	b1487//b3292//
fxsA	b2477//
gabDTP	b0073//b2107//b1948//
gadAX	b0643//b3509//
gadBC	b0512//b2698//
gadC	b2650//
gadEF	b1046//b4005//
gadEF-mdtEF	b0881//b1181//b4019//b0930//
gadW	b3242//
gadX	b0458//
gadXW	b1198//b0374//
gadY	molR_1//
galE	b0709//
galET	b2533//b1193//
galETK	b4431//b3364//b3697//
galETKM	b2448//b4421//b3361//b3233//
galF	b1029//
galK	b0064//
galP	b4271//
galR	b0256//
galS	b0439//
galU	b3305//
gapA	b4022//
gapA-yeaD	b0145//b1312//
gapC_1C_2	b1383//b0980//
garD	b1927//
garPLRK-rnpB	b3460//b0313//b3838//insEF-4//b2923//
gatR_1	b0904//
gatR_2	b2788//
gatYZABCD	b3651//b2546//yedS_1//b2849//b0087//b0378//
gatZABCD	ybeM_1//b2175//b3446//b0633//b4164//
gcd	b4201//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b3544//b0118//b1009//b3646//b1184//b1370//b0381//
gcvA	b0592//
gcvB	b1685//
gcvP	b1208//
gcvR	b2386//
gcvTHP	b4070//b1594//b2210//
gdhA	b0471//
gfcA	b2439//
gfcBCD	b2905//b3311//b3159//
gfcE-etp-etk	b0772//b2049//b0201//
ggt	b3278//
ghoST	b4373//b3663//
ghrA	b4288//
ghrB	b2955//
ghxP	b0558//
glcBA	b0282//b2659//
glcC	b2357//
glcDEFGBA	b3589//b3457//b4269//b4196//b2023//b3292//
glf-wbbH	b1516//b2532//
glgAP	b0492//b3462//
glgBXCAP	b2068//b1826//b4261//gadF//b3746//
glgCAP	b3337//b3601//b2775//
glgS	b0005//
glk	b0540//
glmUS	b2774//b2189//
glmY	b2322//
glmZ	b1122//
glnA	b2223//
glnALG	b4217//b0572//b4007//
glnB	b1264//
glnD	b0890//
glnHPQ	b4230//b4061//b0887//
glnK-amtB	b3782//b4047//
glnLG	b1675//b0561//
glnQ	b2738//
glnS	b3776//
glnW-metU-glnVX	b0283//b1470//b1648//b2574//
gloA	b4356//
gloB	b2110//
glpABC	b0856//b0965//b3617//
glpD	b0219//
glpEGR	b2967//b2975//b2182//
glpFKX	b1084//b3616//b0713//
glpGR	b2578//b0571//
glpR	b3991//
glpTQ	b0417//b0916//
glrK	b2525//
glrR	b1745//
glrR-glnB	b3917//b1261//
gltA	b3922//
gltBDF	b1363//b1661//b3740//
gltI-sroC-gltJKL	b0126//b3699//yncK_1//b1556//b3497//
gltP	b3786//
gltS	b0648//
gltX	b1128//
glvCBG-ysdC	b0711//b2250//b1944//b0622//
glxK	b2765//
glyA	b2051//
glyQS	b3698//b2352//
glyU	b2495//
glyVXY	b2707//b2979//b4625//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b0442//b3274//b2823//b2505//
gmhB	b0466//
gmk	b0722//
gnd	b2246//
gnsB	b2831//
gntK	b4110//
gntKU	b2111//b3801//
gntP	C0362//
gntR	b4384//
gntRKU	b0214//b0575//b4467//
gntT	b1632//
gntU	b3105//
gntX-nfuA	b0952//b0569//
gor	b1590//
gpmA	b2298//
gpmM-envC-yibQ	b2548//b2675//b4545//
gpp	b0928//
gpr	b1398//
gpt	b2256//
grcA	b2603//
greA	b0267//
greB	b1043//
groL	b4077//
groSL	b1217//b4412//
grpE	b3431//
grxA	b3266//
grxB	b2534//
grxC	b3266//
grxD	b0238//
gshA	b3371//
gsk	b3345//
gspAB	b3742//b0652//
gspCDEFGHIJKLMO	b2899//b1385//ykfJ//b3573//qseG//b2110//b0148//b1382//yncK_1//b0683//b0352//b4520//
gss	b3584//
gstA	b2728//
gstB	b2897//
guaBA	b3027//b1116//
guaC	b1089//
gudPXD	b3582//b2262//b3901//
gyrA	b4671//
gyrB	b2832//
hcaEFCBD	b0271//b4466//b1176//yeeL_2//b0686//
hcaR	b0836//
hcaT	b2260//
hchA	b3046//
hcp-hcr	b0927//b2091//
hda	b1729//
hdeAB-yhiD	b3414//b1357//b1662//
hdeD	b1087//
hdfR	b2354//
hdhA	b3971//
helD	b0892//
hemA	b0245//
hemA-prfA-prmC	b3883//b3796//b1766//
hemB	b2994//
hemCDXY	b3317//b1826//b3537//b2026//
hemF	b2137//
hemH	b1023//
hemL	b2749//
hemN	insM//
hflD-purB	b2179//b2756//
hfq-hflXKC	b4233//b1016//b0627//b0936//
hicAB	b1768//b2548//
higBA	b1053//b1382//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	insEF-1//b2625//b2414//b2033//b1566//b3163//
hipBA	b4035//b3600//
hisBHAFI	b2456//b1719//b2592//b2106//b1894//
hisJQMP	yhiK//b2601//b0684//b4083//
hisL	b2194//
hisLGDCBHAFI	b2271//b3648//b3051//b3264//b4048//b0573//b2758//b2180//b2184//
hisS	b4412//
hlyE	b2138//
hmp	b1728//
hns	b0815//
hofMNOP	b0406//b0215//b0838//b4386//
hofQ	b3408//
hokA	b1754//
hokB	b3224//
hokD	b2720//
hokE	b1787//
holC	b0786//
holC-valS	b1759//b4042//
holD-rimI-yjjG	b0594//b1652//b0792//
holE	b1107//
hpt	b3035//
hrpA	b2761//
hrpB	b3959//
hscBA-fdx-iscX	b3095//b2147//b3139//b3486//
hscC	b3140//
hsdMS	b1251//b4096//
hsdRMS	b1940//b2595//b0563//
hslJ	b4037//
hslO	b1558//
hslRO	b4147//b1761//
hslVU	b2092//b1951//
hspQ	b1120//
htgA	b1313//
htpG	b1493//
htpX	b4455//
htrL	b1330//
hupA	b0953//
hupB	b1337//
hyaABCDEF	b2826//b0539//b2396//b2203//C0299//b1438//
hybOABCDEFG	b1619//b1281//b2202//b3997//ecpE//b0518//b1305//b0623//
hycABCDEFGHI	b4522//b3032//b0415//b1481//b1286//b0460//b2435//b2302//b2479//
hydN-hypF	b3661//b0938//
hyfABCDEFGHIJR-focB	b3988//b3990//b3378//b3044//b3482//C0465//b3349//b3602//b1448//b1570//b3929//b0146//
hypABCDE	b0436//b2396//b3679//b4327//b1724//
hypABCDE-fhlA	b2635//b3679//b1062//b3860//b1319//b3338//
hypBCDE	b4280//b2310//b3741//b1551//
hypBCDE-fhlA	b3714//b0461//b0949//b1432//b1752//
hypF	b0753//
hypT	b2354//
hyuA	b4140//
iaaA-gsiABCD	b3367//b0007//b1695//b3067//b1068//
iap	b1181//
ibaG	b1390//
ibaG-murA	b4194//b1890//
ibpAB	b0588//b2297//
ibpB	b2665//
icd	b4410//
icdC	b0997//
iclR	b0792//
idi	b3751//
idnDOTR	b1273//b2573//b0470//b2685//
idnK	b3990//
idnR	b1399//
ihfA	b2418//
ihfB	b0081//
ileS-lspA-fkpB-ispH	b1275//b2392//b1198//b1855//
ileX	b2608//
ileY	b3136//
ilvA	b2962//
ilvC	b3097//
ilvEDA	b3460//b1248//b0540//
ilvIH	b0243//b0651//
ilvL	b3386//
ilvLXG_1G_2MEDA	b1221//b3405//b2975//b0611//b1432//b2873//b2222//b1615//
ilvY	b2872//
inaA	insB-7_1//
infA	b1277//
infC	b0753//
infC-rpmI-rplT	b2358//b4465//b1080//
insA-1AB-1B-1	b0247//b1572//b0225//
insA-2AB-2B-2-afuBC	b3138//b4244//b0549//b3034//b1755//
insA-3AB-3B-3	b1086//b0073//b3282//
insA-4AB-4B-4	b1324//b1117//b0755//
insA-5AB-5B-5	b1513//b0828//b1079//
insA-7	b2890//
insB-7_1B-7_2	b3468//b3264//
insC-1CD-1D-1	b3989//b3977//b4007//
insC-2CD-2D-2	b0889//b2354//b1552//
insC-3CD-3D-3	b3937//b3682//b3459//
insC-4CD-4D-4-ygeONM	b2535//b1981//b2542//b2177//b2971//b0425//
insC-5CD-5D-5-yqiGHI	b0631//b2883//b1818//b1022//b0685//b0593//
insC-6CD-6D-6	b3439//b1643//b1091//
insE-2EF-2F-2	b2101//b0140//b3877//
insE-3EF-3F-3	b2816//b1969//b1194//
insE-4EF-4F-4	b3401//b1714//b4380//
insE-5EF-5F-5	b2712//b3152//b3113//
insG	b4334//
insH-1	b0295//
insH-10	b2874//
insH-11	b0280//
insH-2	b2370//
insH-3	b4669//
insH-4	b1289//
insH-5	b3715//
insH-6	b0842//
insH-7	b3771//
insH-8	b1225//
insH-9	b2832//
insI-2	b0413//
insJ	b4691//
insK	b0021//
insL-1	b2516//
insL-2	b4296//
insL-3	b1677//
insMI-3	b4086//b3828//
insN-1I-1O-1	b2135//b2190//b2664//
insN-2	b0347//
insO-2-yjhWV	b3106//b0615//b3844//
intA	b2669//
intB	b2449//
intD	b0611//
intF	b2568//
intG	b0792//
intS	b3299//
intZ	b2208//
iraD	b0812//
iraM	b2306//
iraP	b0016//
iscRSUA	b3559//b3908//b1451//b3717//
ispB	b0772//
ispDF	b2376//b2608//
ispG-sroE	micL//b0771//
ispU	yeeL_1//
isrB	b2480//
isrC	b0254//
isrC-flu	b2888//b2948//
istR-1	b1849//
istR-2	b4356//
ivbL	b1413//
ivbL-ilvBN	b0573//b0086//ybeM_1//
ivbL-ilvBN-uhpABC	b3576//b2682//b0306//b2281//b2785//b1542//
ivy	b0478//
katE	b4107//
katG	b0496//
kbaZ-agaVWA	b0279//b1299//b3269//b2022//
kbl-tdh	b3262//b4392//
kbp	b1006//
kch	b4146//
kdgK	b4196//
kdgR	b4188//
kdgT	b1927//
kdpDE	b0780//b2205//
kdpFABC	b4474//b0662//b2367//cpxQ//
kdsA	b1738//
kdsC-lptCAB	b2369//b3316//b3356//b3301//
kduD	b3691//
kduI	b2077//
kefFC	b2443//b1485//
kefGB-yheV	b2975//b0008//b1755//
kgtP	b1909//
kilR-ydaE	b3647//b1379//
kptA	b1765//
kup	b2092//
lacI	b3905//
lacYA	b2394//b1537//
lacZYA	b0558//yegZ//b1202//
lafU	b0201//
lapAB	b2166//b2753//
lapAB-pyrF-yciH	b3720//b1632//b2051//b1507//
ldcA	b3771//
ldcC	b0515//
ldhA	b4625//
ldrA	b2416//
ldrB	b4172//
ldrC	b3301//
ldrD	b2763//
ldtA	b2883//
ldtB	b0002//
ldtC	b4374//
ldtD	b3646//
ldtE	b0783//
lepAB	b2087//b1172//
leuE	b1884//
leuL	b3682//
leuLABCD	b4079//b1226//b1035//b4024//b3750//
leuO	b2447//
leuQPV	b4188//b2545//b0839//
leuS-lptE-holA-nadD-cobC	b4304//b1335//b0665//b4288//b3750//
leuU	b3877//
leuX	b4258//
lexA-dinF	b2070//b4274//
lfhA	b0754//
lgoD	b3008//
lgoR	b0532//
lgoT	b4411//
lgt	b3279//
lgt-thyA	b1222//b2322//
lhr	b1103//
ligA-ypeB	b3194//b0884//
ligB	b0312//
lipA	b1961//
