#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b1380//
ccmABCDEFGH	b3325//b0818//b0241//b0504//b2572//b1539//b0064//C0719//
cdaR	b2165//
cdd	pbl//
cdgI	b0776//
cdh	b1667//
cdsA	b0133//
cecR-ybhGFSR	b1032//b4062//b2768//b0687//b2222//
cedA	b4403//
cfa	b1183//
chaA	b0684//
chaBC	b0393//b4257//
chaC	b3018//
chbBCARFG	b0527//b2018//b1137//b2443//b1963//b0899//
chiA	ybeM_2//
chiP-ybfN	b2530//b2678//
chiX	b3478//
cho	b0679//
chpSB	b1969//b0542//
cirA	b4551//
citCDEFXG	b3500//b1186//b2179//b2766//b4475//b3235//
citT	b0624//
clcA	b0923//
clcB	b4197//
clpA	b1341//
clpB	b0319//
clpPX	b1056//b0080//
clpS	b1932//
clpX-lon	b2406//b1726//
clsA-yciU	b1002//b4480//
clsC	b2683//
cmk-rpsA	b0362//b3749//
cmoM-mukFEB	b4205//b4351//b0789//b0473//
cmtBA-yggPFDC	b0261//b1098//b0497//b2745//b3031//b1915//
cnu	b3562//
coaA	b3265//
coaE-zapD-yacG	b4356//b2185//b2810//
cobUST	b3724//b0940//b1032//
codBA	b0833//b2826//
cof	b1125//
comR	b3049//
copA	b4009//
corA	b2601//
cpdB	b2911//
cpxPQ	b0313//ilvG_1//
cpxRA	b1098//b3552//
cra	b3877//
crcB	b2283//
creABC	b2020//b0719//b3253//
creABCD	b1546//b0548//b4559//b2852//
creD	b0618//
crfC-yjcZ	b3145//b3959//
crl	b4553//
crp	b3759//
crr	b4197//
csdAE	b2586//b3892//
csgBAC	b2125//b3412//b3884//
csgC	b2332//
csgDEFG	b0615//b0352//b3718//b0995//
csiD-lhgO-gabDTP	b0584//b2851//b4259//b0101//b2671//
csiE	b2800//
csiR	b0170//
cspA	b0372//
cspB	yhiK//
cspD	b2554//
cspE	b2995//
cspF	b3077//
cspG	b3266//
cspH	b3658//
cspI	b2876//
csrA	b3505//
csrB	ecpC//
csrC	b0413//
csrD	b1853//
cstA	b1331//
cueO	b2824//
cueR	b3499//
curA	b3759//
cusCFBA	b1640//ynfP//b4346//b3905//
cusRS	b2548//b3415//
cutA	b3022//
cvpA-purF-ubiX	b3228//b3483//b0928//
cvrA	b0436//
cyaA	b0998//
cyaR	b1257//
cyaY	b3730//
cybB	b3083//
cybC	b1795//
cycA	b0973//
cydAB	b4713//b4402//
cydDC	b0418//b4439//
cydX-ybgE	b1788//b1226//
cynR	b0348//
cynTS	b0387//b2751//
cynTSX	b1144//b2366//b2836//
cyoABCDE	b2327//b3352//b1381//b2935//xisR//
cysB	b4273//
cysDNC	b2316//b0112//b1208//
cysE	b3100//
cysG	b1283//
cysH	b0764//
cysJIH	b4347//b4161//b0303//
cysK	xisR//
cysPUWAM	b3655//b0546//b1669//b1619//b2138//
cysQ	b2472//
cysS	b2424//
cysZ	b3991//
cytR	b1038//
dacA	b1676//
dacB	b3106//
dacC	b1761//
dacD	b4026//
dadAX	b1255//b2480//
dam-rpe-gph-trpS	b1194//b0260//b0141//b3479//
damX-dam-rpe-gph-trpS	b4197//b2463//b1727//b0556//b4550//
dapA-bamC	b3415//b3610//
dapB	b0286//
dapD	b3128//
dapE-ypfN	b0479//b1755//
dauA	b1072//
dcd	b3907//
dcm-vsr	b4069//xisR//
dcp	b4202//
dcrB	b4046//
dctA	b1247//
dcuA	b4366//
dcuB-fumB	b0854//b1157//
dcuC	b3487//
dcuD	b1263//
dcuR	b0301//
dcuSR	b4277//b4444//
dcyD-tcyLN	b1204//b2321//b0551//
ddlA	b4248//
ddpXABCDF	b3833//b1132//b1660//yjiV//b4033//b2615//
deaD	b4309//
decR	b0154//
def-fmt	b4315//b1081//
degP	b1951//
degQ	b3542//
degQS	b1207//b2895//
degS	b0640//
deoABD	b2721//b2152//b0426//
deoBD	b3546//b0880//
deoCABD	b4335//b0593//b1700//b1237//
deoR	insAB-4//
dfp	b1604//
dgcC	b0056//
dgcE	b3433//
dgcF	b2983//
dgcJ	b0050//
dgcM	b2821//
dgcP	b1139//
dgcQ	b1962//
dgcT	b1563//
dgcZ	b1689//
dgkA	b1084//
dgoRKADT	b4035//b1213//b2558//b0130//b4336//
dgt	b1831//
dhaKLM	b0131//b4111//b1766//
dhaM	b0793//
dhaR	b3800//
diaA	b0270//
dicA	b1704//
dicB-ydfDE-insD-intQ	b4464//b3003//b1786//b0818//b1098//
dicC-ydfXW	b0003//b2925//b3974//
dicF	b2408//
dinB-yafNOP	b2305//b2491//b3534//b4005//
dinD	b1754//
dinG	b1997//
dinI	b4262//
dinJ-yafQ	b4070//b2957//
dinQ	b2461//
djlA	b2679//
dkgA	b1786//
dkgB	b2000//
dksA-gluQ	b1891//b3932//
dld	b3430//
dmlA	b4520//
dmlR	b3822//
dmsABC	sroE//b0829//b4285//
dnaAN-recF	b1377//b4022//b4673//
dnaB	b1265//
dnaK-tpke11-dnaJ	b1951//b4278//b4501//
dnaN-recF	b1380//b0213//
dnaQ	b3521//
dnaTC	b3800//b0033//
dnaTC-yjjA	b3136//b2127//b2390//
dnaX	b4208//
dosCP	b0892//b0507//
dpiBA	b0556//b1186//
dppABCDF	b0185//b4287//b4521//b0610//b3338//
dps	b4150//
dsbA	b2496//
dsbB	b1715//
dsbC	b1115//
dsbC-recJ-prfB	b3162//b2750//b3231//
dsbD-yjdC	b1320//b3685//
dsbG	b3189//
dsdA	b1110//
dsdC	b2620//
dsdXA	b3592//b0071//
dsrA	b0761//
dsrB	b4465//
dtpA	b1192//
dtpB	b3610//
dtpC	b3923//
dtpD	b3360//
dusA	b0462//
dusB-fis	lafU//b1216//
dusC	b1267//
dut-slmA	b2888//b4022//
dxr	b2798//
eaeH-insEF-1E-1F-1	b2798//b3208//b1312//b3674//
eamA	b1516//
eamB	b3239//
ebgAC	b1528//b4027//
ebgR	b4458//
ecnAB	b1629//b1229//
ecnB	b0917//
eco	b2044//
ecpA	b3029//
ecpBCDE	b1219//b1583//b0031//b2964//
ecpR	b1377//
eda	b3434//
edd-eda	b1307//b0223//
efeOB	b3253//b2142//
efeU_1U_2	b2821//b1990//
efp	b4426//
elaA	b3719//
elaB	b4298//
elaD	b4142//
elbB-mtgA	b1987//b4577//
elfA	b0635//
elfDCG-ycbUVF	b4342//b0566//b0797//b3985//b2873//b2224//
elyC	b2028//
emrD	b2758//
emrE	b0919//
emrKY	b4472//b0598//
emtA	b1249//
endA	b2592//
eno	b3370//
entCEBAH	b0597//b3684//b2399//b1211//b0073//
entH	b0845//
entS	b0368//
envR	b2958//
envY-ompT	b4073//b3867//
epd-pgk	b4337//b4140//
epd-pgk-fbaA	b1888//b4384//b1089//
epmA	b4428//
epmB	b0085//
eptA	b0716//
eptB	b2290//
eptC	b0565//
erpA	b3059//
esrE	b4445//
essD-rrrD-rzpD	b2324//b1021//b2601//
essQ-ydfR-rrrQ-rzpQ	ybfH//b2850//b3222//b3449//
ettA	b0357//
eutBCLKR	b4317//b0835//b1331//b2469//b2425//
eutHA	b4044//b2166//
eutNEJG	b1914//b3078//b1350//b1156//
eutSPQTDM	b2234//b3459//b3950//sraA//b1678//b3142//
evgAS	b2617//b2993//
exbBD	b3708//b2674//
exbD	b1312//
exuR	b3517//
exuT	b1072//
fabA	b2668//
fabB	b3924//
fabDG-acpP	b0038//b3877//b3222//
fabF	b2333//
fabG-acpP	b4598//b0394//
fabHDG	b2406//b0712//b1859//
fabI	b2621//
fabR-yijD	b0424//b2209//
fabZ	b1298//
fadBA	b4485//b0348//
fadD-sroD	b2836//b0713//
fadE	b1302//
fadH	b1146//
fadIJ	b0042//b2998//
fadL	b1529//
fadM	b2847//
fadR	b0077//
fbaB	b1217//
fbp	b2565//
fdhD	b3647//
fdhF	b2519//
fdnGHI	b4625//b1923//b3061//
fdoGHI-fdhE	b0679//b1155//b4198//b2135//
fdrA-ylbEF-ybcF	b4081//b3765//b2487//b2048//
feaB	b0455//
feaR	b0003//
fecABCDE	b3399//b3074//b4146//b0345//b4139//
fecIR	b1729//b3539//
feoABC	b2624//b2426//b0972//
feoC	b1858//
fepA-entD	b4510//b2439//
fepB	b2302//
fepDGC	b4386//b1768//b2113//
fes-ybdZ-entF-fepE	b1632//b1996//b3099//b2464//
fetAB	b3881//b0459//
ffh	b3444//
ffs	b4329//
fhuACDB	b1683//b3380//b3865//b4074//
fhuE	b2244//
fhuF	b1094//
ficA-fic-pabA	b2322//b1582//b1593//
fieF	b2843//
fimAICDFGH	b4509//b0490//b2585//b2721//b1607//b2232//b2293//
fimB	b2965//
fimE	b4309//
fimZ	b1042//
fiu	b1265//
fixABCX	b0099//b3220//b1803//b0996//
fklB	b0427//
fkpA	b1752//
fldA-uof-fur	b0247//b4548//b1611//
fldB	b4511//
flgAMN	b0552//b4451//b1063//
flgBCDEFGHIJ	b0856//b3580//b4043//b3915//b2482//b4024//b0926//b1111//b1298//
flgKL	b1517//b4455//
flgMN	b4536//b2159//
flhBAE	b3447//b2362//b0361//
flhDC	b3579//b1886//
fliAZ-tcyJ	b2012//b4203//b4472//
fliC	b4072//
fliDST	b0892//b3654//b2865//
fliE	b1528//
fliFGHIJK	b0997//b0493//b0301//b1252//b1495//b4022//
fliLMNOPQR	b2590//b0394//b2512//b2134//b4625//maoP//b4359//
flk	b1791//
flu	b4002//
flxA	b0722//
fnr	b3090//
fnrS	b0010//
focA-pflB	b2511//b2122//
folA	b2076//
folB	b2569//
folC-dedD	b1501//b3829//
folD-ybcJ	b4120//b2243//
folE-yeiB	b2899//insB-7_1//
folP-glmM	b3453//b1514//
folX-yfcH	b3976//b1021//
fpr	b2137//
frc	b0915//
frdABCD	b4156//b1542//b4031//b1119//
fre	b3259//
frlABCDR	b0001//b0969//b3099//b3868//b3584//
frmRAB	b2988//ysdC//b4270//
frr	b4482//
frsA	b3306//
fruBKA	b1515//b0593//b1916//
frvABXR	b0078//b1591//b3555//b2153//
frwCB	b0771//b1053//
frwD	b1651//
fryBC-ypdFE-fryA	b1628//b0511//b2204//b0252//b3968//
fsaA	b1008//
fsr	gapC_1//
ftnA	b3911//
ftnB	b2996//
ftp	b3026//
ftsAZ	b0279//b1816//
ftsB	b4453//
ftsK	b3173//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b0633//b3821//b3872//b3524//b4300//b1595//b3982//b1066//b2570//b3231//b3621//b2828//b1305//b0263//
ftsP	b1870//
ftsQ	b4177//
ftsQAZ	b3993//b2744//b3486//
ftsYEX	b0544//b1152//b1559//
ftsZ	b0325//
fucAO	b2553//b3406//
fucPIKUR	b4193//b1831//b2281//b3475//b3422//
fucR	b0214//
fumA	b3562//
fumAC	b2459//b3958//
fumB	b0402//
fumC	b0527//
fur	b0860//
fusA-tufA	b3557//b4430//
fxsA	b2591//
gabDTP	b2963//b0652//b2221//
gadAX	molR_2//b4379//
gadBC	b1402//b0879//
gadC	b4078//
gadEF	b2275//b4187//
gadEF-mdtEF	b2401//b4196//b0782//b1255//
gadW	b3854//
gadX	b4187//
gadXW	b4280//b2477//
gadY	b0898//
galE	b2236//
galET	b2348//b2143//
galETK	b1241//b0175//b2679//
galETKM	b0266//b4335//b0864//b0560//
galF	b1133//
galK	b3402//
galP	b2183//
galR	b2559//
galS	b3585//
galU	b1568//
gapA	b4274//
gapA-yeaD	b3499//b3772//
gapC_1C_2	b3684//b0872//
garD	b2997//
garPLRK-rnpB	b1877//b1453//b0470//b1074//b1133//
gatR_1	b1629//
gatR_2	b4360//
gatYZABCD	b0081//b0861//b0141//b2933//b0030//b0903//
gatZABCD	b2757//b3883//b4327//b1824//b0053//
gcd	b3658//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b0687//b1176//b1324//b0408//b2692//b1534//b2593//
gcvA	insEF-3//
gcvB	b1038//
gcvP	b3272//
gcvR	b4285//
gcvTHP	b3048//b0773//b1719//
gdhA	3'ETS<sup><i>leuZ</i></sup>//
gfcA	b0976//
gfcBCD	b2208//b4611//b1038//
gfcE-etp-etk	b2252//b1284//b1892//
ggt	b2733//
ghoST	b0689//b2250//
ghrA	b0243//
ghrB	b2986//
ghxP	b2743//
glcBA	b3020//b1916//
glcC	b1662//
glcDEFGBA	b2831//b4286//b3353//b3464//b1915//b4336//
glf-wbbH	b3470//b4253//
glgAP	b2567//tpke11//
glgBXCAP	b1091//b1368//b2779//b1562//b1530//
glgCAP	b4548//b0923//b3422//
glgS	b4423//
glk	b0410//
glmUS	b0607//b2333//
glmY	b1113//
glmZ	b4106//
glnA	b1353//
glnALG	b4323//b3097//b2607//
glnB	molR_2//
glnD	b4547//
glnHPQ	b1445//b3160//b3947//
glnK-amtB	b0718//b1615//
glnLG	b3979//b4245//
glnQ	b0007//
glnS	b2065//
glnW-metU-glnVX	b1683//b0315//b1216//b2565//
gloA	b2411//
gloB	b3867//
glpABC	b4522//b1412//b1436//
glpD	b3924//
glpEGR	b4416//b4459//b2433//
glpFKX	b3649//b3103//b2486//
glpGR	b0176//b0841//
glpR	b2463//
glpTQ	b0866//b1508//
glrK	b1598//
glrR	b3985//
glrR-glnB	b2906//b1677//
gltA	b1695//
gltBDF	b2489//b3592//b1402//
gltI-sroC-gltJKL	b1520//b4435//b3628//b2308//b1838//
gltP	b2370//
gltS	b4039//
gltX	b0234//
glvCBG-ysdC	b3575//b0287//b4331//b1051//
glxK	b4409//
glyA	b3136//
glyQS	b0987//b2714//
glyU	b2677//
glyVXY	b1511//b4551//b1510//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b2865//b1221//b1114//b2453//
gmhB	b4178//
gmk	b0452//
gnd	b2809//
gnsB	b4480//
gntK	b0622//
gntKU	b3852//b1333//
gntP	b0004//
gntR	b1982//
gntRKU	b2544//b4221//b1613//
gntT	b2271//
gntU	b4175//
gntX-nfuA	ybeM_2//b1991//
gor	b3792//
gpmA	b1021//
gpmM-envC-yibQ	b2324//b0227//b0074//
gpp	b3093//
gpr	b2223//
gpt	b4470//
grcA	b0904//
greA	b1150//
greB	b0227//
groL	b0260//
groSL	b1942//b0798//
grpE	b2042//
grxA	b3749//
grxB	b0406//
grxC	b2309//
grxD	b1200//
gshA	b3811//
gsk	b0504//
gspAB	b0741//b1798//
gspCDEFGHIJKLMO	b3185//icdC//b1189//b3272//b0046//insM//b4577//b2979//b1832//b2689//b0367//b1094//
gss	b1138//
gstA	b0512//
gstB	b4158//
guaBA	b1750//b0666//
guaC	b4121//
gudPXD	b1014//ycgH_2//b1190//
gyrA	b4392//
gyrB	b1577//
hcaEFCBD	b3689//b0192//b0284//b1904//b0518//
hcaR	b2762//
hcaT	b2419//
hchA	b3743//
hcp-hcr	b3196//b2547//
hda	b0965//
hdeAB-yhiD	b1906//b2469//b3029//
hdeD	b1758//
hdfR	b3928//
hdhA	b1889//
helD	b2066//
hemA	b3297//
hemA-prfA-prmC	b0356//b0225//b2449//
hemB	b1967//
hemCDXY	b1037//b1026//b0517//b0380//
hemF	ysdC//
hemH	b0693//
hemL	b0016//
hemN	b3442//
hflD-purB	b3104//b0555//
hfq-hflXKC	ypaA//b0619//b4237//b2475//
hicAB	b1732//b3894//
higBA	b1181//b4398//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b2607//b4662//b0351//b0369//b2469//b0162//
hipBA	b2893//b4055//
hisBHAFI	b3894//b4463//b4518//b2240//b2607//
hisJQMP	b2312//b4167//b3537//insCD-5//
hisL	b0299//
hisLGDCBHAFI	b0755//b2109//b0903//b2794//b0905//b3340//b3681//b4482//b0491//
hisS	b3670//
hlyE	b0750//
hmp	b1257//
hns	b1676//
hofMNOP	b3931//b3991//b2468//b2935//
hofQ	b4451//
hokA	b3092//
hokB	b2197//
hokD	b0856//
hokE	b1596//
holC	b3778//
holC-valS	b4299//insCD-6//
holD-rimI-yjjG	b2405//b3162//b4389//
holE	b3972//
hpt	b2258//
hrpA	b4042//
hrpB	b2750//
hscBA-fdx-iscX	b3939//b4393//b1648//b3505//
hscC	b1603//
hsdMS	b0011//b0975//
hsdRMS	b2378//b3352//insM//
hslJ	b0071//
hslO	b2532//
hslRO	b4555//b3864//
hslVU	b0353//b2871//
hspQ	b0205//
htgA	b3706//
htpG	b4443//
htpX	b1227//
htrL	b1943//
hupA	b1046//
hupB	b2541//
hyaABCDEF	yghX_2//b3601//b0151//ybfH//b0123//b0516//
hybOABCDEFG	b4422//b3734//b0181//arpB_1//b0496//b4273//b3582//b0091//
hycABCDEFGHI	b4326//b0571//b0142//b3938//b1773//b3656//b4533//b2120//b0507//
hydN-hypF	b3843//b0178//
hyfABCDEFGHIJR-focB	b1116//b0910//b1795//b3947//b3870//b1140//b1523//b2844//b0058//b4483//b0666//b0407//
hypABCDE	b3341//b4372//b3956//b0228//b0887//
hypABCDE-fhlA	b2069//b1409//b0749//b3995//b4308//b2133//
hypBCDE	b4364//b2997//b4514//b4039//
hypBCDE-fhlA	b0396//b0033//b4281//b0704//b4246//
hypF	b0656//
hypT	ybeM_2//
hyuA	b3270//
iaaA-gsiABCD	b2114//b1884//b1292//b3934//b3849//
iap	b1467//
ibaG	b4337//
ibaG-murA	b1226//b3284//
ibpAB	b4173//b2763//
ibpB	b2997//
icd	b0051//
icdC	b0393//
iclR	b0149//
idi	ycgH_2//
idnDOTR	b0495//b0178//b1383//b1996//
idnK	b2557//
idnR	b4670//
ihfA	b1320//
ihfB	b2098//
ileS-lspA-fkpB-ispH	b1795//b2274//b1065//b3226//
ileX	b3060//
ileY	b0177//
ilvA	b2825//
ilvC	b1250//
ilvEDA	b3912//b1308//b1737//
ilvIH	b4410//b3218//
ilvL	b1308//
ilvLXG_1G_2MEDA	b1561//b1627//b1218//b2866//b4052//b3164//b4364//b2268//
ilvY	b1331//
inaA	b1322//
infA	b3780//
infC	b0080//
infC-rpmI-rplT	b3133//b1567//b1714//
insA-1AB-1B-1	b2779//b4407//b1198//
insA-2AB-2B-2-afuBC	b2991//b2441//b1839//b0580//b0629//
insA-3AB-3B-3	b1733//b2104//b1686//
insA-4AB-4B-4	b0443//b3267//b3008//
insA-5AB-5B-5	b3601//b3947//b2199//
insA-7	b1842//
insB-7_1B-7_2	b0693//b3816//
insC-1CD-1D-1	b1152//b0720//b0842//
insC-2CD-2D-2	b0728//b2874//b1143//
insC-3CD-3D-3	b4321//b2046//b1767//
insC-4CD-4D-4-ygeONM	b1113//b3760//b2241//b4003//b1843//b4160//
insC-5CD-5D-5-yqiGHI	b3620//b2357//b2415//b0426//b0400//b1100//
insC-6CD-6D-6	b3351//b0222//b1760//
insE-2EF-2F-2	b2557//b2086//b1297//
insE-3EF-3F-3	b2237//b1784//b0015//
insE-4EF-4F-4	b2719//b4264//b4178//
insE-5EF-5F-5	b4414//b3904//b2266//
insG	b3708//
insH-1	b0904//
insH-10	b0582//
insH-11	b0027//
insH-2	b1409//
insH-3	b1625//
insH-4	b1568//
insH-5	b1448//
insH-6	b0594//
insH-7	b3560//
insH-8	b4460//
insH-9	b3940//
insI-2	b2522//
insJ	b2292//
insK	b3773//
insL-1	b3284//
insL-2	b1141//
insL-3	b3256//
insMI-3	b3672//b1550//
insN-1I-1O-1	b4230//b3209//b1230//
insN-2	b1882//
insO-2-yjhWV	b4358//gapC_1//b3032//
intA	b2951//
intB	b2142//
intD	b3067//
intF	b3745//
intG	b1902//
intS	b1016//
intZ	b0754//
iraD	b1950//
iraM	b2983//
iraP	b1168//
iscRSUA	b0673//b2147//b1689//b1312//
ispB	b2207//
ispDF	b2073//b4208//
ispG-sroE	b1260//b1494//
ispU	b4031//
isrB	b3365//
isrC	b2198//
isrC-flu	b3553//b0090//
istR-1	b0674//
istR-2	b0544//
ivbL	b0724//
ivbL-ilvBN	b0676//b1784//b2492//
ivbL-ilvBN-uhpABC	b0542//b3132//yjhW//b0220//b0897//b4176//
ivy	b4088//
katE	b2730//
katG	b0999//
kbaZ-agaVWA	b2173//b2706//b1765//b3328//
kbl-tdh	b2103//b1781//
kbp	b2062//
kch	b3244//
kdgK	b0839//
kdgR	yjhW//
kdgT	b2359//
kdpDE	b1078//b3792//
kdpFABC	b3101//b4127//b0196//b2409//
kdsA	b4453//
kdsC-lptCAB	b2218//b2898//b3375//insAB-3//
kduD	b2383//
kduI	b1480//
kefFC	b2792//b0454//
kefGB-yheV	b0094//b3079//b2607//
kgtP	b1040//
kilR-ydaE	b2591//b0432//
kptA	b3425//
kup	b2355//
lacI	ecpE//
lacYA	b2669//b1126//
lacZYA	b0507//b1173//b2218//
lafU	b0111//
lapAB	b2190//b1293//
lapAB-pyrF-yciH	b4025//b3507//insCD-4//b3854//
ldcA	b2246//
ldcC	b2004//
ldhA	b3972//
ldrA	b1032//
ldrB	b4468//
ldrC	b4422//
ldrD	b3813//
ldtA	b3098//
ldtB	b3014//
ldtC	b2946//
ldtD	b3067//
ldtE	b3851//
lepAB	b0380//b4200//
leuE	b3924//
leuL	b2477//
leuLABCD	b4066//b0368//b2709//b3418//b1003//
leuO	b1947//
leuQPV	b3979//b2286//b3479//
leuS-lptE-holA-nadD-cobC	b3519//b2694//b0194//b0997//b0707//
leuU	b1731//
leuX	b0784//
lexA-dinF	b3482//b3551//
lfhA	b1469//
lgoD	b2325//
lgoR	b3125//
lgoT	b3760//
lgt	b0217//
lgt-thyA	b2767//b2034//
lhr	b0431//
ligA-ypeB	b1488//b0792//
ligB	b0166//
lipA	gpr//
lipB	b1241//
lit	b1200//
