#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b0954//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b3295//b0939//b4064//b3787//b1331//b2639//b0964//b2464//
bamB-der	b4327//b0980//
bamC	b2818//
bamD	b0361//
bamE	b0072//
barA	b0437//
basRS	b1800//b2909//
bax	b1098//
bcp	b3966//
bcr	b1998//
bcsABZC	b0507//b4006//b1823//b1855//
bcsBZ	b3891//b1100//
bcsEFG	b1904//b2182//b4389//
bcsQ	b4195//
bdcA	b1387//
bdcR	b1035//
bdm-sra	b3870//b2015//
bepA-yfgD	b0158//b0173//
betIBA	b4339//b2142//b2044//
betT	b0442//
bfd-bfr	b3742//b4402//
bglA	b3714//
bglG	b3462//
bglGFB	tfaS//b1641//b4430//
bglH-yieLK	b1639//b3144//b1681//
bglX	b3348//
bhsA	b2860//
bioA	b3268//
bioBFCD	b1648//b2160//b2849//b1338//
bioH	b1676//
bipA	b2286//
bisC	b2400//
blc	b0377//
blr	b4300//
bluF	b3065//
bluR	b1421//
bolA	b0166//
borD	b1988//
brnQ-proY	b2249//b3967//
bsmA	b3562//
bssR	b4283//
bssS	b2855//
btuB-murI	b1986//b1205//
btuCED	b1953//b0611//b1762//
cadA	b3171//
cadBA	b0059//b0314//
cadC	b2706//
caiCDE	yedN_2//b2067//b1285//
caiF	b3168//
caiTABCDE	b0069//b4339//b1691//b1525//b4408//b0091//
can	b4239//
carAB	b3870//b1470//
carB	b1197//
cas2	b4253//
cas3	b4444//
casABCDE12	b1202//b4357//lafU//b3017//arpB_1//b1750//yghX_1//
casDE12	b2330//b0621//b0049//b2033//
cbl	b2382//
cbpAM	b3950//b3093//
cbrA	b1856//
cbrB	b0995//
cbrBC	b2003//b2429//
cbrC	b0091//
ccmABCDEFGH	b3876//b2993//b3938//b0240//b3558//b1676//b3535//b1961//
cdaR	b1579//
cdd	b4062//
cdgI	b0504//
cdh	b3922//
cdsA	b0454//
cecR-ybhGFSR	b0859//b1013//b4546//b1047//b1807//
cedA	b3812//
cfa	tpke70//
chaA	b0397//
chaBC	b0658//b0455//
chaC	b4357//
chbBCARFG	b3060//b1297//b0805//b4245//b2100//b4445//
chiA	b4577//
chiP-ybfN	b0373//b3556//
chiX	b2159//
cho	b3852//
chpSB	b2607//b4322//
cirA	b0046//
citCDEFXG	b1253//b1336//b4547//b1812//b3089//b4044//
citT	b4154//
clcA	b4102//
clcB	b0968//
clpA	b4080//
clpB	b4057//
clpPX	b0018//b4293//
clpS	cybC//
clpX-lon	b3361//b1912//
clsA-yciU	b2304//b2255//
clsC	b3608//
cmk-rpsA	b3318//b0529//
cmoM-mukFEB	b0990//b2787//b3808//b1306//
cmtBA-yggPFDC	b3251//b1805//b3923//b4521//b1859//b3048//
cnu	b0470//
coaA	b2553//
coaE-zapD-yacG	b3644//b3442//b0523//
cobUST	b2379//b4002//molR_2//
codBA	b1848//b1006//
cof	b1608//
comR	b4698//
copA	b3715//
corA	b3761//
cpdB	b3775//
cpxPQ	b1982//b0575//
cpxRA	b0373//b3726//
cra	b2160//
crcB	b1596//
creABC	b1032//b3835//b1779//
creABCD	b4088//b3792//b4526//b4173//
creD	b4411//
crfC-yjcZ	b2040//b1388//
crl	b0722//
crp	b1747//
crr	b2241//
csdAE	b4453//b4037//
csgBAC	b2561//b3861//cpxQ//
csgC	b0004//
csgDEFG	b3647//b0436//b4392//b3221//
csiD-lhgO-gabDTP	b0978//b2552//b0215//b1420//b0378//
csiE	b1241//
csiR	b4422//
cspA	b1192//
cspB	b1040//
cspD	b2256//
cspE	b3805//
cspF	b1967//
cspG	b3805//
cspH	b2069//
cspI	b0746//
csrA	b3746//
csrB	b0709//
csrC	b2151//
csrD	b1282//
cstA	b2525//
cueO	b1201//
cueR	b1757//
curA	b3797//
cusCFBA	b0623//b0767//b2047//b3263//
cusRS	b3709//b3601//
cutA	b1386//
cvpA-purF-ubiX	b0319//b3195//b4079//
cvrA	b3225//
cyaA	b2086//
cyaR	b2752//
cyaY	b0150//
cybB	b0194//
cybC	b3276//
cycA	b2307//
cydAB	b2480//b4567//
cydDC	b1476//b2404//
cydX-ybgE	b2706//b3003//
cynR	b2423//
cynTS	b0452//b3493//
cynTSX	b3383//b1195//ybeM_1//
cyoABCDE	b4342//b1628//b3398//b0524//b4468//
cysB	b3660//
cysDNC	b3679//b0821//b3416//
cysE	b3129//
cysG	b4064//
cysH	b0507//
cysJIH	b3946//b1627//b1554//
cysK	b4124//
cysPUWAM	b4356//b2440//b2015//b3640//b1758//
cysQ	b0336//
cysS	b4164//
cysZ	b1496//
cytR	C0614//
dacA	b2920//
dacB	b1523//
dacC	b0078//
dacD	b3812//
dadAX	b1528//b3137//
dam-rpe-gph-trpS	b3847//b4118//b1546//ykiB//
damX-dam-rpe-gph-trpS	b3512//b3106//b3106//b0726//b2094//
dapA-bamC	b0032//b0171//
dapB	b3202//
dapD	b2665//
dapE-ypfN	b0221//b3357//
dauA	b4714//
dcd	b4071//
dcm-vsr	b2589//b2449//
dcp	b1310//
dcrB	b3797//
dctA	b1105//
dcuA	b3725//
dcuB-fumB	b0994//b0047//
dcuC	b3380//
dcuD	b0783//
dcuR	b3518//
dcuSR	b3022//b3850//
dcyD-tcyLN	b0363//b3179//b3965//
ddlA	b3893//
ddpXABCDF	b2564//b0542//b3893//b1888//b3828//b3696//
deaD	b1180//
decR	b1589//
def-fmt	b0897//b1196//
degP	b1086//
degQ	b1216//
degQS	b1356//b0193//
degS	b3951//
deoABD	b0627//b3584//b4298//
deoBD	b1183//b2272//
deoCABD	b3020//b3025//b0659//b2568//
deoR	b1727//
dfp	b3516//
dgcC	b4342//
dgcE	b0443//
dgcF	b2217//
dgcJ	b0028//
dgcM	b3066//
dgcP	b2233//
dgcQ	gapC_2//
dgcT	b1291//
dgcZ	b4407//
dgkA	b2011//
dgoRKADT	b2378//b2355//b0321//b4154//b3324//
dgt	b1149//
dhaKLM	b1073//b3896//b2603//
dhaM	b1309//
dhaR	b2173//
diaA	b2304//
dicA	b2401//
dicB-ydfDE-insD-intQ	b3541//b4550//b1754//b0652//b4536//
dicC-ydfXW	b4541//b0417//b1968//
dicF	b3358//
dinB-yafNOP	b0115//b2971//b0448//b3878//
dinD	b2918//
dinG	b1079//
dinI	b3496//
dinJ-yafQ	b0512//b0535//
dinQ	b3033//
djlA	b1262//
dkgA	tpke70//
dkgB	arpB_1//
dksA-gluQ	b2713//b0249//
dld	b2169//
dmlA	b2037//
dmlR	b2008//
dmsABC	b4558//b2918//b3970//
dnaAN-recF	b4093//b3678//b4409//
dnaB	b1769//
dnaK-tpke11-dnaJ	b1365//b2127//b3406//
dnaN-recF	b2813//b3824//
dnaQ	b2438//
dnaTC	b4373//b3723//
dnaTC-yjjA	b0336//b3301//b3412//
dnaX	b1098//
dosCP	b1366//b1116//
dpiBA	b1106//b3701//
dppABCDF	b1289//b0099//b4478//b3035//b0246//
dps	b2630//
dsbA	b2554//
dsbB	b0263//
dsbC	b1093//
dsbC-recJ-prfB	b3492//b4088//b3942//
dsbD-yjdC	b1885//b2948//
dsbG	b1938//
dsdA	b3845//
dsdC	b1606//
dsdXA	b1771//b0496//
dsrA	b2497//
dsrB	b3919//
dtpA	b2608//
dtpB	insEF-4//
dtpC	b2173//
dtpD	b1783//
dusA	b4382//
dusB-fis	b1856//b3956//
dusC	insAB-2//
dut-slmA	b2466//b3013//
dxr	b3681//
eaeH-insEF-1E-1F-1	b1581//b0767//b3848//icdC//
eamA	b0712//
eamB	b1442//
ebgAC	b1396//b1646//
ebgR	b1756//
ecnAB	b4148//b4141//
ecnB	b2350//
eco	b2497//
ecpA	b1023//
ecpBCDE	b0258//b4523//b0823//b0460//
ecpR	b0250//
eda	b0994//
edd-eda	b1467//b3182//
efeOB	b1626//b1907//
efeU_1U_2	b2098//b0755//
efp	b2694//
elaA	b2259//
elaB	b3996//
elaD	b0895//
elbB-mtgA	b3853//b2124//
elfA	b4092//
elfDCG-ycbUVF	b1893//b3636//b4073//b4018//b0491//b0209//
elyC	b1514//
emrD	b2775//
emrE	b2712//
emrKY	b0660//b3605//
emtA	b0934//
endA	b1772//
eno	b1701//
entCEBAH	b3493//yedN_2//b1013//b3864//b0811//
entH	b3955//
entS	b2041//
envR	b2574//
envY-ompT	b3402//b4372//
epd-pgk	b2131//b0213//
epd-pgk-fbaA	b1124//b0150//b1229//
epmA	b1620//
epmB	b1265//
eptA	b2160//
eptB	b4391//
eptC	b2056//
erpA	b3120//
esrE	b0160//
essD-rrrD-rzpD	b3236//b2103//b0305//
essQ-ydfR-rrrQ-rzpQ	b0350//b3500//b1330//b1101//
ettA	b2750//
eutBCLKR	b0488//b2860//b4242//b2438//b4533//
eutHA	b2977//b1245//
eutNEJG	b0670//b3447//b4418//b1871//
eutSPQTDM	b0561//b3066//b0202//b2034//b2750//b0606//
evgAS	b3543//b4595//
exbBD	b0959//b0073//
exbD	b3168//
exuR	b3677//
exuT	b2188//
fabA	b1041//
fabB	b2652//
fabDG-acpP	b4321//b1842//b2765//
fabF	b4254//
fabG-acpP	b1827//b3262//
fabHDG	b4063//b2590//b0349//
fabI	b4389//
fabR-yijD	b1472//b4289//
fabZ	b0985//
fadBA	b2104//gapC_2//
fadD-sroD	b3732//b1577//
fadE	b3131//
fadH	b3230//
fadIJ	b0593//b3114//
fadL	b1909//
fadM	b3279//
fadR	lafU//
fbaB	b1371//
fbp	b4297//
fdhD	b1812//
fdhF	b3294//
fdnGHI	b1582//b2530//b3731//
fdoGHI-fdhE	b3337//ycgH_1//b4292//b0586//
fdrA-ylbEF-ybcF	b0887//b2400//b2830//b0459//
feaB	b1113//
feaR	b0990//
fecABCDE	b0904//insEF-2//b4222//b2908//b2437//
fecIR	b2704//b2840//
feoABC	b1896//b2131//b3050//
feoC	b2991//
fepA-entD	b2983//b2431//
fepB	b1147//
fepDGC	b1729//b1371//cybC//
fes-ybdZ-entF-fepE	b1954//b1657//b2939//b2485//
fetAB	b1444//b1274//
ffh	b2102//
ffs	b1592//
fhuACDB	b0420//b3856//b4517//b0684//
fhuE	ydbA_1//
fhuF	b1857//
ficA-fic-pabA	b4304//b0320//b1715//
fieF	b4098//
fimAICDFGH	b1142//b3069//b0099//b2338//b0808//b2200//b1736//
fimB	b0750//
fimE	b1326//
fimZ	b3094//
fiu	b4551//
fixABCX	b2560//b3036//b3951//b3367//
fklB	b2111//
fkpA	b0565//
fldA-uof-fur	b0496//b2758//b2239//
fldB	b3467//
flgAMN	b0859//b2424//b0489//
flgBCDEFGHIJ	b1033//b3013//b3449//b3031//b1246//b0009//b2358//b3820//b0065//
flgKL	b2375//b2870//
flgMN	b2599//b0971//
flhBAE	b2008//b2803//b2431//
flhDC	b3835//b2717//
fliAZ-tcyJ	b2915//b4325//b1372//
fliC	b3494//
fliDST	b0556//b2292//b2628//
fliE	b4713//
fliFGHIJK	b1021//b3450//b4070//qseG//b0296//b3601//
fliLMNOPQR	b0594//b1816//b4126//b3367//b4241//b3908//b2947//
flk	b2646//
flu	b2405//
flxA	b1296//
fnr	insX//
fnrS	b1290//
focA-pflB	b2917//b1698//
folA	b1347//
folB	b2347//
folC-dedD	b3495//b2769//
folD-ybcJ	b3963//b2221//
folE-yeiB	b1817//b1693//
folP-glmM	b3299//b4271//
folX-yfcH	b3929//b3280//
fpr	b3716//
frc	b4603//
frdABCD	b4476//b1559//b3544//b1222//
fre	b4360//
frlABCDR	b3127//b3787//b2744//b2284//b0051//
frmRAB	b2587//b0119//b2427//
frr	b2690//
frsA	b1655//
fruBKA	b0465//b3901//b3835//
frvABXR	b0606//b1027//b1929//b3540//
frwCB	b1867//pinH//
frwD	b0199//
fryBC-ypdFE-fryA	b2297//b1198//b0352//b1288//b2923//
fsaA	b1070//
fsr	b0021//
ftnA	b4542//
ftnB	b0997//
ftp	b2352//
ftsAZ	b3237//b0805//
ftsB	b1659//
ftsK	b2800//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3461//b1432//b3652//yjhW//b2334//b3437//b3220//b0421//b0422//b2560//b0083//b2747//b3120//yedS_1//
ftsP	b1105//
ftsQ	b2921//
ftsQAZ	b1505//b1227//b2006//
ftsYEX	b1488//b0891//b3510//
ftsZ	b3984//
fucAO	b3147//b1050//
fucPIKUR	b1112//b2899//ydbA_1//b3898//b1015//
fucR	b1435//
fumA	b2878//
fumAC	b2382//b2121//
fumB	b3331//
fumC	b3515//
fur	gpr//
fusA-tufA	b4153//b4421//
fxsA	b0038//
gabDTP	b4385//b1186//b3661//
gadAX	b2667//b2062//
gadBC	b3191//b3043//
gadC	b0152//
gadEF	b1781//b2145//
gadEF-mdtEF	b0617//b1922//b2091//b1176//
gadW	b0097//
gadX	b2727//
gadXW	b4206//b0912//
gadY	b3890//
galE	b2868//
galET	b1566//b3338//
galETK	b1582//b4322//b4382//
galETKM	b4235//b3074//b0104//b4025//
galF	b1801//
galK	b2120//
galP	b0478//
galR	b3124//
galS	b4020//
galU	b3224//
gapA	b0152//
gapA-yeaD	b0675//b3238//
gapC_1C_2	b4085//b3307//
garD	b0572//
garPLRK-rnpB	b0951//b4005//b1781//b2324//b2252//
gatR_1	b0489//
gatR_2	b3784//
gatYZABCD	b3199//b3628//b3752//b1243//b1825//b0094//
gatZABCD	b0572//b4445//b2118//b2767//b0950//
gcd	b4316//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b1407//b2164//b3789//b2087//b1775//b4400//b1128//
gcvA	b2099//
gcvB	b2723//
gcvP	b0861//
gcvR	b4214//
gcvTHP	b0699//b2332//b1623//
gdhA	b0787//
gfcA	b1718//
gfcBCD	b4618//b0615//b0107//
gfcE-etp-etk	b3381//gpr//b1347//
ggt	b0355//
ghoST	b1041//b4532//
ghrA	b4321//
ghrB	b3690//
ghxP	ychG_2//
glcBA	b3230//b4419//
glcC	b2197//
glcDEFGBA	b2531//b3601//b1592//b4216//b3831//prfH//
glf-wbbH	b3588//b2082//
glgAP	b0726//b3972//
glgBXCAP	b3982//b1464//b3131//b3130//b2905//
glgCAP	b0919//b3323//b1859//
glgS	b0966//
glk	b2927//
glmUS	b3337//b0956//
glmY	b0479//
glmZ	b3104//
glnA	b0373//
glnALG	b1698//b1520//b2276//
glnB	b0502//
glnD	mltG//
glnHPQ	b2800//b2402//b4400//
glnK-amtB	b0982//b1253//
glnLG	b1494//b0869//
glnQ	b3847//
glnS	b2430//
glnW-metU-glnVX	b3421//b2005//b0843//b4238//
gloA	b3867//
gloB	b1010//
glpABC	b0925//b2994//b4345//
glpD	b2766//
glpEGR	b1990//b0876//b1489//
glpFKX	b1195//b1238//b0232//
glpGR	b4037//b2437//
glpR	b4387//
glpTQ	b0987//b2480//
glrK	b3085//
glrR	b0193//
glrR-glnB	b0718//b0986//
gltA	b2087//
gltBDF	b0692//b1262//b2515//
gltI-sroC-gltJKL	b0284//b4441//b0771//b0489//b3408//
gltP	b3344//
gltS	b1952//
gltX	b1516//
glvCBG-ysdC	b0895//b4274//b0464//b2906//
glxK	b3780//
glyA	b2595//
glyQS	b1679//b0750//
glyU	b2157//
glyVXY	b4330//b0682//b4190//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	sroC//b4101//b1682//b0550//
gmhB	b0717//
gmk	b4163//
gnd	b3397//
gnsB	b0484//
gntK	b2788//
gntKU	b3941//b3690//
gntP	b0264//
gntR	b4294//
gntRKU	b0401//b1015//b4101//
gntT	mltG//
gntU	b3210//
gntX-nfuA	insAB-1//b0086//
gor	b1968//
gpmA	b3673//
gpmM-envC-yibQ	b4083//b2787//yeeL_1//
gpp	b1859//
gpr	b0486//
gpt	b0732//
grcA	b0797//
greA	b1639//
greB	b3794//
groL	b1353//
groSL	b0346//b0207//
grpE	b4289//
grxA	b1726//
grxB	b3201//
grxC	b3871//
grxD	b1380//
gshA	b2959//
gsk	b0379//
gspAB	b0548//b1171//
gspCDEFGHIJKLMO	b2926//b0304//b0099//b2393//b4453//b2447//b2981//b4413//b4036//b4194//ylbE//b2959//
gss	b0324//
gstA	b0106//
gstB	b1598//
guaBA	b1290//b2354//
guaC	b0465//
gudPXD	b0118//b1981//b2719//
gyrA	b1226//
gyrB	b2147//
hcaEFCBD	b3073//b0895//b3341//b2787//b1850//
hcaR	b0207//
hcaT	b4517//
hchA	b0110//
hcp-hcr	ychE_1//b0212//
hda	b2868//
hdeAB-yhiD	b3027//b2722//b2918//
hdeD	b2459//
hdfR	b1939//
hdhA	b1311//
helD	b4197//
hemA	b1582//
hemA-prfA-prmC	b3551//b4432//b2113//
hemB	b4065//
hemCDXY	b2830//ycgH_1//b4302//b2481//
hemF	b2099//
hemH	b2055//
hemL	b0826//
hemN	b3349//
hflD-purB	b4307//b0176//
hfq-hflXKC	b3952//b1800//b2644//b0597//
hicAB	b4713//b4438//
higBA	b1454//b1228//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	C0362//b0670//b3452//b4065//b2486//b1219//
hipBA	b0917//b3843//
hisBHAFI	b0828//b0764//b1790//b3427//b0094//
hisJQMP	b4298//b3315//b2367//b2443//
hisL	b0590//
hisLGDCBHAFI	b1347//b0589//b2079//b4474//b3365//b2419//b1647//b4144//b3866//
hisS	b2300//
hlyE	b2868//
hmp	b3857//
hns	b1312//
hofMNOP	b1142//b4063//b1207//b2977//
hofQ	b1419//
hokA	insAB-5//
hokB	yghX_2//
hokD	b4249//
hokE	b3201//
holC	b2770//
holC-valS	b1807//b1775//
holD-rimI-yjjG	b0522//b3478//b1285//
holE	b3442//
hpt	b3625//
hrpA	b1407//
hrpB	b0664//
hscBA-fdx-iscX	b3292//b4009//b3148//b4356//
hscC	b0558//
hsdMS	b3367//b0086//
hsdRMS	b2573//b1756//b2566//
hslJ	b4021//
hslO	b3881//
hslRO	b1884//b4305//
hslVU	b4442//b4358//
hspQ	b3427//
htgA	b2874//
htpG	b3345//
htpX	b0734//
htrL	b1919//
hupA	b1269//
hupB	b0307//
hyaABCDEF	b3117//b0727//b3934//b4256//b2144//b1129//
hybOABCDEFG	b1292//b0574//b2598//b3942//b2061//b0564//b2639//b3740//
hycABCDEFGHI	b0755//b0041//b2511//b0266//b1655//b4246//b4501//b2330//b0111//
hydN-hypF	b3497//b0122//
hyfABCDEFGHIJR-focB	b1554//b3794//b3309//b1780//b2332//b1548//b2250//b4083//b0762//b3438//b0660//b2008//
hypABCDE	b3294//b2941//b2823//b1850//b3494//
hypABCDE-fhlA	b1977//b1053//b2662//b0060//b3368//b2048//
hypBCDE	b3405//b0006//b0288//b0160//
hypBCDE-fhlA	b0632//b0347//b3712//b1853//b2721//
hypF	b2701//
hypT	b0892//
hyuA	b3704//
iaaA-gsiABCD	b1492//b1316//b0913//b0726//b3218//
iap	b4283//
ibaG	b0999//
ibaG-murA	b1823//b0125//
ibpAB	b0825//yedS_1//
ibpB	b1318//
icd	b3647//
icdC	b1122//
iclR	b0171//
idi	b0995//
idnDOTR	b0532//b2058//b3069//b3487//
idnK	b2428//
idnR	b0255//
ihfA	b0551//
ihfB	b3782//
ileS-lspA-fkpB-ispH	b3779//b1519//b0648//b3449//
ileX	b3552//
ileY	b0168//
ilvA	b2108//
ilvC	b3481//
ilvEDA	b3834//b2537//b1507//
ilvIH	b0770//b2313//
ilvL	b3728//
ilvLXG_1G_2MEDA	b4271//b4527//b3537//sroC//b4099//b2567//b1012//b3639//
ilvY	b1932//
inaA	b1722//
infA	b1839//
infC	b3098//
infC-rpmI-rplT	b3656//b1230//b4663//
insA-1AB-1B-1	b0265//b1937//b3653//
insA-2AB-2B-2-afuBC	b1544//b1627//b2168//b0871//b2668//
insA-3AB-3B-3	b1803//b3535//b0682//
insA-4AB-4B-4	b0865//b1837//b2165//
insA-5AB-5B-5	b2435//b2544//b3500//
insA-7	b2907//
insB-7_1B-7_2	b4069//b3752//
insC-1CD-1D-1	b2109//b2297//b0962//
insC-2CD-2D-2	b1174//b0480//b3046//
insC-3CD-3D-3	b2248//b1967//b3855//
insC-4CD-4D-4-ygeONM	b4481//b2080//b4290//b0910//b3439//b4143//
insC-5CD-5D-5-yqiGHI	b0962//b2388//b1626//b3628//b4515//b2733//
insC-6CD-6D-6	b4054//b0214//b1260//
insE-2EF-2F-2	insCD-2//b2527//b0399//
insE-3EF-3F-3	b3888//b3454//b3629//
insE-4EF-4F-4	b0530//b2806//b0249//
insE-5EF-5F-5	b1436//b2669//b1044//
insG	b3622//
insH-1	b3884//
insH-10	b2398//
insH-11	b2710//
insH-2	b2069//
insH-3	b3853//
insH-4	b4050//
insH-5	b0857//
insH-6	b3396//
insH-7	b0360//
insH-8	b0994//
insH-9	b2516//
insI-2	b0518//
insJ	b0542//
insK	b3939//
insL-1	b2024//
insL-2	b0234//
insL-3	b1245//
insMI-3	b4156//b3270//
insN-1I-1O-1	b3959//b1706//b2901//
insN-2	b3638//
insO-2-yjhWV	b3822//b1583//b3909//
intA	b0680//
intB	b0633//
intD	b0881//
intF	b1623//
intG	b2692//
intS	b3816//
intZ	b0901//
iraD	b0056//
iraM	b3648//
iraP	b3014//
iscRSUA	b0148//b4324//b3063//b1066//
ispB	b2590//
ispDF	b1888//b1817//
ispG-sroE	b2779//b4637//
ispU	b0151//
isrB	b4074//
isrC	b3386//
isrC-flu	b4705//b1394//
istR-1	b2747//
istR-2	b0098//
ivbL	b0574//
ivbL-ilvBN	b2454//b2029//b2814//
ivbL-ilvBN-uhpABC	b4539//b1427//b3226//b0656//b4501//b3100//
ivy	b2529//
katE	b4087//
katG	b1451//
kbaZ-agaVWA	b1490//b1829//b0131//b3041//
kbl-tdh	b4424//b0093//
kbp	b3313//
kch	b0264//
kdgK	b3989//
kdgR	b0545//
kdgT	b0228//
kdpDE	b1406//b3042//
kdpFABC	b4153//b1851//b3444//b2509//
kdsA	b3693//
kdsC-lptCAB	b2157//b3651//b0057//b2733//
kduD	b1855//
kduI	b3043//
kefFC	b0279//b1816//
kefGB-yheV	b1970//b0412//b1014//
kgtP	b3812//
kilR-ydaE	b1324//b3951//
kptA	b2954//
kup	b4190//
lacI	b1913//
lacYA	b1941//eaeH//
lacZYA	b2813//b2992//b3294//
lafU	b1141//
lapAB	b3169//3'ETS<sup><i>leuZ</i></sup>//
lapAB-pyrF-yciH	b0805//b3299//b1619//b2238//
ldcA	b2377//
ldcC	b2719//
ldhA	b1748//
ldrA	b0596//
ldrB	b2830//
ldrC	b1190//
ldrD	b4437//
ldtA	b2389//
ldtB	b2869//
ldtC	b3611//
ldtD	b2419//
ldtE	b4301//
lepAB	b1400//b1712//
leuE	b1363//
leuL	b4101//
leuLABCD	b2801//b1756//b2687//b1538//b3223//
leuO	b3178//
leuQPV	b2316//b4554//b3622//
leuS-lptE-holA-nadD-cobC	b0674//b0391//b4182//b2293//b3027//
leuU	b1507//
leuX	b2120//
lexA-dinF	b4264//b2738//
lfhA	b3345//
lgoD	b2225//
lgoR	b0208//
lgoT	b2737//
lgt	b3365//
lgt-thyA	b3871//b3048//
lhr	b2983//
ligA-ypeB	b0461//b1626//
ligB	b0368//
lipA	b0329//
