#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b2360//
dld	b4317//
dmlA	b1587//
dmlR	b3051//
dmsABC	b3557//b0110//b3872//
dnaAN-recF	b1709//b4064//b3253//
dnaB	b4165//
dnaK-tpke11-dnaJ	b2594//b2430//b4397//
dnaN-recF	b0786//b1624//
dnaQ	b2216//
dnaTC	b0418//b1771//
dnaTC-yjjA	b1623//b1932//b1711//
dnaX	b3451//
dosCP	b3312//b3775//
dpiBA	b0346//b1041//
dppABCDF	b1986//b1967//b0374//b0551//b2927//
dps	b3727//
dsbA	b2649//
dsbB	b0018//
dsbC	b2982//
dsbC-recJ-prfB	b4274//b2059//b4248//
dsbD-yjdC	b1195//b1818//
dsbG	b1468//
dsdA	b3525//
dsdC	b3516//
dsdXA	maoP//b3316//
dsrA	b2985//
dsrB	b0723//
dtpA	b2537//
dtpB	b2475//
dtpC	b0961//
dtpD	b1424//
dusA	b0118//
dusB-fis	b4075//b0973//
dusC	b1488//
dut-slmA	b0574//b4093//
dxr	b1012//
eaeH-insEF-1E-1F-1	b1225//b1688//b2769//b3158//
eamA	b2097//
eamB	b2036//
ebgAC	b0484//b3261//
ebgR	b1288//
ecnAB	b3491//b1661//
ecnB	b1661//
eco	b0109//
ecpA	b3822//
ecpBCDE	b0059//b0430//b3505//b2889//
ecpR	b0851//
eda	b1067//
edd-eda	b3925//b2715//
efeOB	b3580//b2377//
efeU_1U_2	b3616//b0372//
efp	b0561//
elaA	b2775//
elaB	b1589//
elaD	b4085//
elbB-mtgA	b1673//b0385//
elfA	b0938//
elfDCG-ycbUVF	b2300//b1542//b2953//b0542//b0252//b1415//
elyC	b2006//
emrD	b1494//
emrE	b2170//
emrKY	b4385//b3191//
emtA	b1072//
endA	b4475//
eno	b4554//
entCEBAH	b4044//b4538//b1656//b1220//b0829//
entH	b4104//
entS	b2559//
envR	ylbE//
envY-ompT	b0568//b2126//
epd-pgk	b3896//b4057//
epd-pgk-fbaA	b1469//b0953//b1356//
epmA	b3382//
epmB	yncK_2//
eptA	b0201//
eptB	b0486//
eptC	b0742//
erpA	b0912//
esrE	b2286//
essD-rrrD-rzpD	b2980//b0648//b1504//
essQ-ydfR-rrrQ-rzpQ	b3202//b2874//b3949//yedS_2//
ettA	b2255//
eutBCLKR	b3638//b0688//b4277//b0623//b4550//
eutHA	b0347//b4244//
eutNEJG	b3779//b3633//b2129//b0385//
eutSPQTDM	b0006//b0662//b2633//b0813//b4585//b3690//
evgAS	insCD-1//b4373//
exbBD	b2318//b2133//
exbD	b0904//
exuR	b3769//
exuT	b3568//
fabA	b2065//
fabB	b0747//
fabDG-acpP	b4539//b3754//b1319//
fabF	b1376//
fabG-acpP	b0788//b1599//
fabHDG	b0286//insCD-2//b4521//
fabI	b3269//
fabR-yijD	b2659//b0753//
fabZ	b4532//
fadBA	b1806//b3614//
fadD-sroD	b4272//b3717//
fadE	b1660//
fadH	b1373//
fadIJ	b0736//b3502//
fadL	b3498//
fadM	b3462//
fadR	b0756//
fbaB	b2808//
fbp	b0616//
fdhD	b1051//
fdhF	b3434//
fdnGHI	b2738//b0147//b2216//
fdoGHI-fdhE	b0893//b2106//b4427//b2076//
fdrA-ylbEF-ybcF	b2074//b3592//b2273//b3560//
feaB	b2308//
feaR	b2607//
fecABCDE	b1588//b1599//b0779//b0820//b4342//
fecIR	yjiV//b3070//
feoABC	b3343//b1959//b0053//
feoC	b0945//
fepA-entD	b2758//b1291//
fepB	b2528//
fepDGC	b1238//b1673//b1992//
fes-ybdZ-entF-fepE	b3361//b1551//b0255//b3629//
fetAB	b1384//b4136//
ffh	b2419//
ffs	b1122//
fhuACDB	b1924//b0814//b2782//b0675//
fhuE	b2621//
fhuF	b2872//
ficA-fic-pabA	b1199//b2719//ilvG_2//
fieF	b2720//
fimAICDFGH	b3274//b4535//b3398//b2231//b1439//b2043//b1726//
fimB	b2320//
fimE	intG//
fimZ	b1204//
fiu	b3964//
fixABCX	b0929//b2337//b1143//b3801//
fklB	b1589//
fkpA	b0002//
fldA-uof-fur	b0834//b4042//b1596//
fldB	b0806//
flgAMN	b0620//ecpB//b2676//
flgBCDEFGHIJ	b0844//b2231//b2534//b1890//b4389//b1533//b1410//b0516//b0076//
flgKL	b0839//b1791//
flgMN	b0943//b0013//
flhBAE	b2688//b1893//b3510//
flhDC	b1407//b2242//
fliAZ-tcyJ	msrQ//b2310//b1927//
fliC	b1334//
fliDST	b3282//b4062//b3276//
fliE	b1045//
fliFGHIJK	b0555//b4441//b4359//b0605//b2833//b2729//
fliLMNOPQR	b3269//b1882//b3929//b2182//b4598//b4397//b3262//
flk	b2231//
flu	b2846//
flxA	b0042//
fnr	b3991//
fnrS	C0664//
focA-pflB	b1076//b0668//
folA	b0317//
folB	b3258//
folC-dedD	b3334//b1750//
folD-ybcJ	b2577//b3583//
folE-yeiB	b0637//b1775//
folP-glmM	b1217//b0787//
folX-yfcH	b1396//b0977//
fpr	b3826//
frc	b1785//
frdABCD	b4261//b3932//b3074//b2135//
fre	b0728//
frlABCDR	b1063//b0314//b1397//b3549//b1024//
frmRAB	b3664//b3306//b2781//
frr	b4714//
frsA	b1288//
fruBKA	b3138//b0899//b3203//
frvABXR	b3605//b1882//b4452//b4056//
frwCB	b2114//b1591//
frwD	b0570//
fryBC-ypdFE-fryA	b0957//b1331//b0786//b0992//b0170//
fsaA	b0279//
fsr	b2285//
ftnA	b2712//
ftnB	b1308//
ftp	b0452//
ftsAZ	b2733//b0088//
ftsB	b4097//
ftsK	b0796//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b1610//b3633//wbbL_2//ydbA_2//b2085//b1945//b4194//b0211//b3474//b4407//b0403//b0005//b3567//b3939//
ftsP	b0486//
ftsQ	b3244//
ftsQAZ	b2715//b1340//b0708//
ftsYEX	b3332//b1581//b3350//
ftsZ	b2315//
fucAO	insCD-3//b4383//
fucPIKUR	b2217//b2072//b3778//b3357//b2775//
fucR	b2888//
fumA	b1627//
fumAC	b0824//b3654//
fumB	b3033//
fumC	b1706//
fur	b3388//
fusA-tufA	b0392//b3805//
fxsA	b0041//
gabDTP	b3288//b3265//b0806//
gadAX	b1481//b1641//
gadBC	b3965//b2418//
gadC	b1908//
gadEF	b0840//b0219//
gadEF-mdtEF	b0197//b2274//b2058//b3048//
gadW	b2125//
gadX	b2986//
gadXW	b2063//b3949//
gadY	b2679//
galE	b1084//
galET	b1252//b1529//
galETK	b0817//b3530//b4444//
galETKM	b3598//b2556//b0938//b4434//
galF	molR_2//
galK	b1654//
galP	b3056//
galR	b3521//
galS	b4074//
galU	b1769//
gapA	b1227//
gapA-yeaD	b2971//b1564//
gapC_1C_2	b3789//b0018//
garD	b1426//
garPLRK-rnpB	b0042//b3761//ftp//b3798//b3148//
gatR_1	b4355//
gatR_2	b3621//
gatYZABCD	b4356//b0149//b2835//b2660//b1447//b4181//
gatZABCD	b3367//b3671//b1595//b3403//b1640//
gcd	yfaS_1//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b2868//b0205//b1060//b4244//b0664//b3978//b2796//
gcvA	yedN_1//
gcvB	b0965//
gcvP	b0466//
gcvR	b1263//
gcvTHP	b1198//b2280//b0068//
gdhA	b1763//
gfcA	b2371//
gfcBCD	b3476//b1603//b3025//
gfcE-etp-etk	maoP//ecpB//b2698//
ggt	b0445//
ghoST	b3279//b0872//
ghrA	ybcD//
ghrB	b2708//
ghxP	b2715//
glcBA	b3983//b0903//
glcC	b1121//
glcDEFGBA	b2580//b3018//b1369//b2992//b2029//b2525//
glf-wbbH	b0421//b0336//
glgAP	b0648//b1952//
glgBXCAP	b0027//b4417//b0121//b2241//b1874//
glgCAP	b3901//b1120//b3751//
glgS	b0854//
glk	b0993//
glmUS	b2572//b1471//
glmY	b1905//
glmZ	b4095//
glnA	b3901//
glnALG	b1714//b1493//b2347//
glnB	b3401//
glnD	ecpB//
glnHPQ	b0829//b2844//b2628//
glnK-amtB	b2541//b3849//
glnLG	b2450//b1875//
glnQ	b0616//
glnS	C0719//
glnW-metU-glnVX	b2417//b2934//b2976//b0973//
gloA	b3250//
gloB	b0981//
glpABC	b1106//b0094//b2089//
glpD	b1068//
glpEGR	b4255//b4359//b3488//
glpFKX	b4393//b4334//b2934//
glpGR	b4445//b1657//
glpR	b1795//
glpTQ	b1258//b1087//
glrK	b3964//
glrR	b0264//
glrR-glnB	b1016//b0342//
gltA	b1222//
gltBDF	b4548//b3234//b3973//
gltI-sroC-gltJKL	b0406//b1133//b3431//b3820//b1668//
gltP	b0640//
gltS	b3076//
gltX	b2561//
glvCBG-ysdC	b2897//b4426//b2377//b4298//
glxK	b2726//
glyA	b1888//
glyQS	b1432//b2181//
glyU	b2177//
glyVXY	b4501//b2417//b1336//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b1404//b2053//b0940//b2260//
gmhB	b3734//
gmk	b0160//
gnd	b1952//
gnsB	b3232//
gntK	b0393//
gntKU	b1219//b1484//
gntP	b2662//
gntR	b3688//
gntRKU	b2556//b1283//b2560//
gntT	b0001//
gntU	b2481//
gntX-nfuA	b3921//ycgH_2//
gor	b2286//
gpmA	b3581//
gpmM-envC-yibQ	b2163//b2527//b2737//
gpp	b1705//
gpr	b0492//
gpt	b3066//
grcA	b1068//
greA	b1248//
greB	b0568//
groL	b2943//
groSL	b4084//b2534//
grpE	b3848//
grxA	b2833//
grxB	b0633//
grxC	b0210//
grxD	b2085//
gshA	b1730//
gsk	b1643//
gspAB	b4082//b0262//
gspCDEFGHIJKLMO	b2032//b2996//b1932//b3635//b3706//b3029//b3146//b2402//b0953//b1777//b3060//b4480//
gss	b4261//
gstA	b2698//
gstB	b1409//
guaBA	b3659//b0153//
guaC	b3829//
gudPXD	ecpE//b3821//b0499//
gyrA	b4255//
gyrB	b4023//
hcaEFCBD	b1584//xisR//b0539//b0689//b0306//
hcaR	b0054//
hcaT	b1629//
hchA	b1431//
hcp-hcr	b2812//b0756//
hda	b0684//
hdeAB-yhiD	yedS_2//b4595//b1775//
hdeD	b3782//
hdfR	b3319//
hdhA	b0149//
helD	b2559//
hemA	b2996//
hemA-prfA-prmC	b3827//b1739//b2086//
hemB	b1113//
hemCDXY	b0164//b3747//b4198//b3981//
hemF	b2671//
hemH	b0138//
hemL	b2678//
hemN	b0198//
hflD-purB	b2080//b3146//
hfq-hflXKC	b0547//b1575//b3645//b4184//
hicAB	b4299//b2041//
higBA	b1744//b3693//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b0574//b1436//b2329//b2520//b3028//b3630//
hipBA	b4598//b0866//
hisBHAFI	b4314//b1981//b2554//b3235//b3682//
hisJQMP	b4004//b2801//b2758//yedS_2//
hisL	b0402//
hisLGDCBHAFI	b3329//b1495//b1576//b1686//b3354//b1673//b2160//b1772//b2089//
hisS	ysdC//
hlyE	b1492//
hmp	b0477//
hns	b4232//
hofMNOP	b3833//b1427//b0550//b1581//
hofQ	b1516//
hokA	b2002//
hokB	b1978//
hokD	b4007//
hokE	b0128//
holC	gapC_2//
holC-valS	b1653//b1777//
holD-rimI-yjjG	b3129//b3867//b0767//
holE	b4019//
hpt	b3961//
hrpA	b0911//
hrpB	b0747//
hscBA-fdx-iscX	b2395//b2485//b4034//b4267//
hscC	insCD-6//
hsdMS	b2860//b1257//
hsdRMS	b2309//b0879//b3658//
hslJ	b3293//
hslO	b2368//
hslRO	b4112//b0934//
hslVU	b2522//b3909//
hspQ	b3954//
htgA	b3757//
htpG	b1213//
htpX	b0445//
htrL	b2237//
hupA	b3394//
hupB	b1329//
hyaABCDEF	msrP//b0386//b3215//b3802//b0569//b1956//
hybOABCDEFG	b1642//b1251//b0267//b3186//b3699//b0209//b0619//b1054//
hycABCDEFGHI	b3440//b3056//b3451//b0939//b2384//b4403//b2122//b4567//b0613//
hydN-hypF	b1911//b4092//
hyfABCDEFGHIJR-focB	b4107//b1843//b2874//b2568//b3261//b4288//b0777//b3040//b0795//b2740//b4066//b0498//
hypABCDE	b1967//b4090//b1112//b1772//b4284//
hypABCDE-fhlA	b4501//b4341//b1951//b0917//b2664//b0548//
hypBCDE	b3291//b0980//b0560//b4585//
hypBCDE-fhlA	b2160//b0730//b0815//b4059//b2204//
hypF	b2137//
hypT	b4323//
hyuA	b2401//
iaaA-gsiABCD	b0500//b3470//b1156//b4097//b1570//
iap	b1175//
ibaG	b2624//
ibaG-murA	b0787//b0695//
ibpAB	b1925//b4421//
ibpB	b4568//
icd	b3068//
icdC	gpr//
iclR	b3757//
idi	b2712//
idnDOTR	b2101//b2578//b3729//b1278//
idnK	b2856//
idnR	b2859//
ihfA	b0313//
ihfB	b1488//
ileS-lspA-fkpB-ispH	b2437//b1321//b4481//b1692//
ileX	b4098//
ileY	b2988//
ilvA	b0398//
ilvC	b0791//
ilvEDA	b3138//b3714//b3413//
ilvIH	b1178//b4691//
ilvL	b2212//
ilvLXG_1G_2MEDA	b3290//b3769//b1760//b1248//b1680//b2464//b2042//b4525//
ilvY	b3084//
inaA	b2762//
infA	b1403//
infC	b3907//
infC-rpmI-rplT	b3413//b2444//b0368//
insA-1AB-1B-1	b1819//b0144//b2933//
insA-2AB-2B-2-afuBC	b0944//b0186//b3309//b4262//b2781//
insA-3AB-3B-3	b0735//b3731//b0394//
insA-4AB-4B-4	b2166//b2319//b1599//
insA-5AB-5B-5	b2274//b0048//b0392//
insA-7	b1434//
insB-7_1B-7_2	b1263//b3984//
insC-1CD-1D-1	b2292//b2716//b1658//
insC-2CD-2D-2	b4122//b2476//b0167//
insC-3CD-3D-3	b1704//b0750//b3172//
insC-4CD-4D-4-ygeONM	b0081//b4378//b4160//b1195//b2586//b2922//
insC-5CD-5D-5-yqiGHI	b3110//b3709//b0112//b4329//b2076//b1842//
insC-6CD-6D-6	b3264//b4242//b2540//
insE-2EF-2F-2	b3375//b4226//b1195//
insE-3EF-3F-3	b4391//b2550//b1570//
insE-4EF-4F-4	b1220//b1876//b2453//
insE-5EF-5F-5	gapC_1//b1033//b1398//
insG	b2833//
insH-1	b0686//
insH-10	b3440//
insH-11	b0151//
insH-2	b4207//
insH-3	b0614//
insH-4	b0239//
insH-5	b1141//
insH-6	b3403//
insH-7	b1797//
insH-8	pinH//
insH-9	b2844//
insI-2	b4611//
insJ	b3956//
insK	b4254//
insL-1	b0736//
insL-2	b1183//
insL-3	b3444//
insMI-3	b4339//b0688//
insN-1I-1O-1	b0298//b3770//b4389//
insN-2	b2796//
insO-2-yjhWV	b4606//b2280//b2463//
intA	b2012//
intB	b1609//
intD	b2583//
intF	b4598//
intG	b4439//
intS	b0751//
intZ	b0419//
iraD	b4042//
iraM	b3405//
iraP	b1706//
iscRSUA	b1787//b0424//b1849//b4479//
ispB	b3118//
ispDF	b0903//b0072//
ispG-sroE	b2358//b1867//
ispU	b0830//
isrB	b2911//
isrC	b2253//
isrC-flu	b3744//b4358//
istR-1	b0002//
istR-2	b4294//
ivbL	b3387//
ivbL-ilvBN	b3180//b1594//b1872//
ivbL-ilvBN-uhpABC	b4200//b2294//b2327//b2110//insEF-5//b2094//
ivy	yjhW//
katE	b0635//
katG	b1944//
kbaZ-agaVWA	b1728//b4024//b1685//b1913//
kbl-tdh	b0286//b0548//
kbp	b0662//
kch	b0530//
kdgK	b1375//
kdgR	b3724//
kdgT	b0508//
kdpDE	b2479//b1026//
kdpFABC	b0018//b3313//b3805//b1868//
kdsA	b2700//
kdsC-lptCAB	b0775//b2782//b3678//yrhC//
kduD	b1264//
kduI	b0030//
kefFC	b1608//b4418//
kefGB-yheV	b2208//b1442//b3014//
kgtP	ychG_1//
kilR-ydaE	b3794//b3550//
kptA	b3798//
kup	b4524//
lacI	b0655//
lacYA	micL//b3409//
lacZYA	b2357//b1927//b2911//
lafU	b3904//
lapAB	b1132//b3926//
lapAB-pyrF-yciH	b1483//b3817//b4190//b3495//
ldcA	b1870//
ldcC	b1418//
ldhA	b2139//
ldrA	b2029//
ldrB	rhmD//
ldrC	b3958//
ldrD	b3713//
ldtA	b2248//
ldtB	b0692//
ldtC	b2065//
ldtD	b1927//
ldtE	b1233//
lepAB	b2382//b3378//
leuE	b3327//
leuL	b0900//
leuLABCD	b1891//b4146//b4032//b2637//b0221//
leuO	b1046//
leuQPV	b2548//b4145//b2942//
leuS-lptE-holA-nadD-cobC	b4177//b0383//b0248//b2125//b0729//
leuU	b1501//
leuX	b3690//
lexA-dinF	b3994//b0619//
lfhA	b2200//
lgoD	b2185//
lgoR	b4079//
lgoT	b0013//
lgt	b1811//
lgt-thyA	gapC_1//b1155//
lhr	b2644//
ligA-ypeB	b3390//b3096//
ligB	b3713//
lipA	b3701//
lipB	b0530//
lit	b0120//
