#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b2298//
atl	b4155//
atoDAEB	b0304//b3783//b3509//b4050//
atoSC	b4181//b2920//
atpBEFHAGDC	b4063//yedN_1//b0397//b0834//b2055//b1105//b3026//b1718//
atpIBEFHAGDC	b1663//b0545//b3329//b3337//b0973//b2160//b1333//b2628//b0633//
avtA	b3233//
azoR	b1587//
azuC	b3329//
bacA	b1311//
baeSR	b2576//b3673//
bamA	b3468//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b3748//b2097//b2679//b4443//b1324//b2584//b2989//b1359//
bamB-der	b1777//b1458//
bamC	b2731//
bamD	b3931//
bamE	b4611//
barA	b2518//
basRS	b0593//b2713//
bax	b0075//
bcp	b2668//
bcr	b1923//
bcsABZC	b2305//b1185//b2790//b1543//
bcsBZ	b0536//b1494//
bcsEFG	b2405//b4461//b0350//
bcsQ	b2954//
bdcA	b0199//
bdcR	b2739//
bdm-sra	b2446//b3022//
bepA-yfgD	b2611//b0847//
betIBA	b0566//b3672//b2261//
betT	b3417//
bfd-bfr	b2248//b2230//
bglA	b2765//
bglG	b2808//
bglGFB	b0819//b3144//b2544//
bglH-yieLK	b1154//b0593//b4290//
bglX	b3658//
bhsA	b4197//
bioA	b1916//
bioBFCD	b1351//b1311//b2142//b1595//
bioH	b1725//
bipA	b3292//
bisC	b1509//
blc	b3863//
blr	b2225//
bluF	b0493//
bluR	b4129//
bolA	b3696//
borD	b1105//
brnQ-proY	b3587//b0175//
bsmA	b0506//
bssR	b1259//
bssS	b0579//
btuB-murI	b4245//b2350//
btuCED	b2355//b0223//b1777//
cadA	b2135//
cadBA	b1322//b1100//
cadC	b0906//
caiCDE	b2200//b2252//b0661//
caiF	b0652//
caiTABCDE	b1216//b1814//b4302//b0023//ybeM_2//b3587//
can	b2622//
carAB	b3078//b2085//
carB	b4254//
cas2	b1999//
cas3	b4420//
casABCDE12	b4545//b4467//b4102//b1321//b2335//b3012//b1544//
casDE12	b1926//b0285//b4375//b1221//
cbl	b3451//
cbpAM	b1518//yeeL_1//
cbrA	b0085//
cbrB	b4052//
cbrBC	b1231//b1250//
cbrC	b3052//
ccmABCDEFGH	b0101//b1305//b4253//b3991//b4005//b0440//b4577//b1499//
cdaR	b3437//
cdd	b4459//
cdgI	b0987//
cdh	b3139//
cdsA	b1473//
cecR-ybhGFSR	b3300//b2562//b1496//b1247//b2174//
cedA	b1510//
cfa	b1014//
chaA	b3512//
chaBC	b0278//b1881//
chaC	insB-7_1//
chbBCARFG	b1434//b2906//b0560//b3917//b3849//b4670//
chiA	b1927//
chiP-ybfN	b2101//b4568//
chiX	b4113//
cho	b3576//
chpSB	b0629//b3031//
cirA	b0241//
citCDEFXG	C0614//b2801//b2671//b3140//yjiV//b2580//
citT	b3072//
clcA	b1463//
clcB	b2936//
clpA	b0555//
clpB	b1970//
clpPX	b1080//b4254//
clpS	b3709//
clpX-lon	b3739//icdC//
clsA-yciU	b1044//b4585//
clsC	b1795//
cmk-rpsA	b2509//b0561//
cmoM-mukFEB	b4440//b4146//b4361//b3689//
cmtBA-yggPFDC	b3957//b3851//b0584//b3091//b4698//b4249//
cnu	b1439//
coaA	b2676//
coaE-zapD-yacG	b2312//b1740//b0155//
cobUST	b4441//b2427//yhiS_1//
codBA	b1086//b3447//
cof	b3258//
comR	b1884//
copA	b3568//
corA	b1163//
cpdB	b3355//
cpxPQ	b0045//b3039//
cpxRA	b3880//b4231//
cra	b2512//
crcB	b4279//
creABC	b0399//b0831//b1710//
creABCD	b3774//b1754//b3709//b2130//
creD	b3155//
crfC-yjcZ	b2294//b2313//
crl	b0973//
crp	b3633//
crr	b1292//
csdAE	b0407//b1014//
csgBAC	b1323//yjhW//b2087//
csgC	b1324//
csgDEFG	b1814//b3949//b3456//b3560//
csiD-lhgO-gabDTP	ftp//b1424//b0920//b3437//b4466//
csiE	b1525//
csiR	b3861//
cspA	b4132//
cspB	b4256//
cspD	b1837//
cspE	b2310//
cspF	b4613//
cspG	b3409//
cspH	b2328//
cspI	b1872//
csrA	b0847//
csrB	b2597//
csrC	b1038//
csrD	b0123//
cstA	b2801//
cueO	b4277//
cueR	b0084//
curA	b3716//
cusCFBA	b0530//b3212//b1003//b2323//
cusRS	b0089//b3159//
cutA	b4069//
cvpA-purF-ubiX	b4248//b0596//b2921//
cvrA	b4064//
cyaA	b2100//
cyaR	b3731//
cyaY	b2360//
cybB	b2304//
cybC	b2519//
cycA	b1175//
cydAB	b2126//b2122//
cydDC	b1184//ilvG_2//
cydX-ybgE	b2398//b3088//
cynR	b2289//
cynTS	b3164//b1376//
cynTSX	b4541//ykfJ//b0772//
cyoABCDE	msrQ//b3383//b0743//tfaS//b2088//
cysB	b0813//
cysDNC	b1479//b1548//b1950//
cysE	b3561//
cysG	b1229//
cysH	b0198//
cysJIH	b3894//b3471//b4140//
cysK	b0786//
cysPUWAM	b2988//b3060//b0591//b0490//b3384//
cysQ	b2196//
cysS	b1620//
cysZ	b2027//
cytR	b1153//
dacA	b4597//
dacB	b3798//
dacC	b1693//
dacD	tp2//
dadAX	b4101//b3448//
dam-rpe-gph-trpS	b2450//b0702//b3144//b2315//
damX-dam-rpe-gph-trpS	b2592//b0589//b3541//b1572//b3542//
dapA-bamC	b1907//b0047//
dapB	b1904//
dapD	b1223//
dapE-ypfN	b3494//b0352//
dauA	b1375//
dcd	b4303//
dcm-vsr	b2571//b0075//
dcp	b2637//
dcrB	b1260//
dctA	b2946//
dcuA	b1755//
dcuB-fumB	b0592//b0627//
dcuC	b1221//
dcuD	b4132//
dcuR	b4264//
dcuSR	b3522//b1146//
dcyD-tcyLN	b2484//b1912//b0824//
ddlA	b4315//
ddpXABCDF	b1320//b3090//b1422//b3921//b3222//b4337//
deaD	b2189//
decR	b0085//
def-fmt	b1483//b2850//
degP	b1545//
degQ	b3361//
degQS	b1906//b1461//
degS	b3883//
deoABD	b2079//b3938//b3808//
deoBD	b0565//b4597//
deoCABD	b1798//b1800//b0773//b4052//
deoR	b1702//
dfp	b0775//
dgcC	b0257//
dgcE	b1710//
dgcF	b3206//
dgcJ	b4011//
dgcM	b4060//
dgcP	b2819//
dgcQ	b0561//
dgcT	ycgH_1//
dgcZ	b2609//
dgkA	b4137//
dgoRKADT	b3069//b2865//b1172//b1748//b0643//
dgt	b0048//
dhaKLM	insEF-4//b3174//b4421//
dhaM	b0449//
dhaR	b0605//
diaA	b4386//
dicA	b2203//
dicB-ydfDE-insD-intQ	b1563//b0762//b0420//b2764//b2915//
dicC-ydfXW	b1546//b2504//b4198//
dicF	b0639//
dinB-yafNOP	b0392//b1112//b4547//b3921//
dinD	b2065//
dinG	b4021//
dinI	b4252//
dinJ-yafQ	b0164//b4427//
dinQ	b1892//
djlA	b2194//
dkgA	b2344//
dkgB	b3056//
dksA-gluQ	b1388//b0741//
dld	b1107//
dmlA	b0509//
dmlR	b4041//
dmsABC	b4422//b2835//b2030//
dnaAN-recF	b2104//b0189//b1086//
dnaB	b0163//
dnaK-tpke11-dnaJ	b0188//b3863//b4025//
dnaN-recF	b2096//b1491//
dnaQ	b0644//
dnaTC	b3023//b1386//
dnaTC-yjjA	b1871//b1009//b3635//
dnaX	b4300//
dosCP	b3965//b2058//
dpiBA	b4160//b2132//
dppABCDF	b0456//b2027//b2363//b4378//b0939//
dps	b2677//
dsbA	b0754//
dsbB	b1764//
dsbC	b3512//
dsbC-recJ-prfB	b0108//b2943//b1104//
dsbD-yjdC	b3039//b4240//
dsbG	b1862//
dsdA	b3440//
dsdC	b3100//
dsdXA	b4554//b4455//
dsrA	b4523//
dsrB	b3530//
dtpA	b3437//
dtpB	b1162//
dtpC	b3009//
dtpD	b2259//
dusA	b4154//
dusB-fis	b2889//b3722//
dusC	b1325//
dut-slmA	b0904//b1102//
dxr	b4241//
eaeH-insEF-1E-1F-1	b4463//b3130//b1762//b0953//
eamA	b2258//
eamB	b3652//
ebgAC	b4307//b4045//
ebgR	b3858//
ecnAB	b2598//b0094//
ecnB	b2470//
eco	b2419//
ecpA	b2386//
ecpBCDE	b0867//pbl//b3022//b3086//
ecpR	b4043//
eda	b4450//
edd-eda	b2436//b3622//
efeOB	sraA//b0452//
efeU_1U_2	b4350//b4420//
efp	b3917//
elaA	b2192//
elaB	b3225//
elaD	b3426//
elbB-mtgA	b3895//b3204//
elfA	b0469//
elfDCG-ycbUVF	b0206//b0232//b2766//b3102//b4123//b4068//
elyC	b3873//
emrD	b0648//
emrE	b1798//
emrKY	b3023//b2138//
emtA	b2892//
endA	b1813//
eno	b3102//
entCEBAH	b2687//b4558//b3409//b0529//b2951//
entH	b3550//
entS	b1493//
envR	b3938//
envY-ompT	b3077//b1975//
epd-pgk	b3773//b0003//
epd-pgk-fbaA	b0897//b1771//b1373//
epmA	sdsN//
epmB	b2882//
eptA	b2916//
eptB	b0261//
eptC	b0366//
erpA	b2594//
esrE	b2076//
essD-rrrD-rzpD	b3348//b4422//b2321//
essQ-ydfR-rrrQ-rzpQ	b2703//b1561//b4592//b3529//
ettA	b0605//
eutBCLKR	b4005//b0878//b4139//b1341//b1545//
eutHA	b3398//b0392//
eutNEJG	b0458//b3860//b0489//b4473//
eutSPQTDM	b1054//b1177//b2529//b3151//b4597//b1573//
evgAS	b1666//b2948//
exbBD	b2314//cybC//
exbD	b3101//
exuR	b3742//
exuT	b1036//
fabA	b3394//
fabB	b0267//
fabDG-acpP	b2314//b1194//b1616//
fabF	b3855//
fabG-acpP	b2251//b3968//
fabHDG	b1001//b4206//b2785//
fabI	b0675//
fabR-yijD	b3013//b3920//
fabZ	b3584//
fadBA	b3424//b2873//
fadD-sroD	b0195//b3666//
fadE	b2752//
fadH	b4131//
fadIJ	b0447//b3902//
fadL	b3297//
fadM	b1295//
fadR	b0091//
fbaB	b4391//
fbp	b0627//
fdhD	b4082//
fdhF	b2079//
fdnGHI	b0623//b1280//b0063//
fdoGHI-fdhE	b3723//b1206//b3880//b1299//
fdrA-ylbEF-ybcF	b3678//insEF-3//b1321//b1591//
feaB	b3190//
feaR	b0785//
fecABCDE	b0974//b3541//b0014//b0560//b2629//
fecIR	b0467//b2295//
feoABC	b2448//b4555//b4542//
feoC	b4319//
fepA-entD	b0920//b3789//
fepB	b0660//
fepDGC	b2928//b0354//b2389//
fes-ybdZ-entF-fepE	b0218//b2090//b3105//b2652//
fetAB	b3688//b3085//
ffh	b3895//
ffs	b1740//
fhuACDB	b1433//b0835//b0665//b4480//
fhuE	b3513//
fhuF	b4133//
ficA-fic-pabA	b0417//b0246//b3821//
fieF	b3760//
fimAICDFGH	b1535//b3059//b0668//b3444//b2051//ycgH_1//b2461//
fimB	b0738//
fimE	b4000//
fimZ	b2847//
fiu	b2820//
fixABCX	b4111//b2081//b0277//b4361//
fklB	b0919//
fkpA	b3603//
fldA-uof-fur	b3060//b3832//b3674//
fldB	b1271//
flgAMN	b2841//b1342//b2100//
flgBCDEFGHIJ	b1527//b3612//b2086//b0373//b2667//b0486//b1187//b1849//b0602//
flgKL	b3424//b2216//
flgMN	b4164//b2174//
flhBAE	b1515//b1255//b4421//
flhDC	b2327//b0122//
fliAZ-tcyJ	b3604//b4184//b0774//
fliC	b1006//
fliDST	b2673//b2598//b1588//
fliE	b1603//
fliFGHIJK	b1053//b0637//b2216//b0063//b3496//b3989//
fliLMNOPQR	b4124//b3609//b3080//b0078//b2796//b2712//b3084//
flk	b1655//
flu	b3706//
flxA	b1978//
fnr	b1375//
fnrS	b2635//
focA-pflB	b2021//b1531//
folA	b2716//
folB	b4437//
folC-dedD	b2725//b0442//
folD-ybcJ	b0076//b1144//
folE-yeiB	b0011//b1658//
folP-glmM	b3179//b2421//
folX-yfcH	b3412//b4290//
fpr	b3211//
frc	b1153//
frdABCD	b4361//b3400//b3520//b3062//
fre	b1556//
frlABCDR	b2264//b2861//b2118//b3097//wbbL_2//
frmRAB	b1158//b3826//b3784//
frr	b4159//
frsA	b4254//
fruBKA	b4144//b1331//b0618//
frvABXR	b3311//b0521//b1286//b1225//
frwCB	b0765//sroC//
frwD	b0498//
fryBC-ypdFE-fryA	tpke70//b0652//b0084//b1189//b0593//
fsaA	insCD-1//
fsr	b4024//
ftnA	b3518//
ftnB	b3560//
ftp	b4233//
ftsAZ	b0646//b0137//
ftsB	b2518//
ftsK	b1764//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b0051//b4036//b4536//b2028//b0657//b0404//b3860//b2984//b0902//b1228//b0576//b1458//b2581//b4577//
ftsP	b3709//
ftsQ	phnE_2//
ftsQAZ	b0441//b0546//b1491//
ftsYEX	b0319//b1541//b4238//
ftsZ	b2666//
fucAO	b2406//b2414//
fucPIKUR	b3551//b1228//b4436//b3096//b3976//
fucR	b2589//
fumA	b1602//
fumAC	b2468//b3498//
fumB	ycgH_2//
fumC	b0115//
fur	b0150//
fusA-tufA	b1361//b3847//
fxsA	b0392//
gabDTP	b1690//b2333//b2645//
gadAX	b1826//b4577//
gadBC	b2143//b0645//
gadC	b0823//
gadEF	b1957//b2915//
gadEF-mdtEF	b4296//b1474//b2177//b2475//
gadW	b2652//
gadX	b0588//
gadXW	arpB_2//b2284//
gadY	b2075//
galE	b1561//
galET	b3523//b1557//
galETK	b0225//b2564//b1418//
galETKM	insCD-6//b2324//b2145//b1453//
galF	b1242//
galK	b3361//
galP	b1457//
galR	b2736//
galS	b2686//
galU	b2874//
gapA	b2100//
gapA-yeaD	b4445//b2385//
gapC_1C_2	b1075//b0917//
garD	b3942//
garPLRK-rnpB	b3369//b1501//b2639//b3479//b1900//
gatR_1	b0990//
gatR_2	yedS_1//
gatYZABCD	b3218//b1867//b2784//b1361//b0657//b3269//
gatZABCD	b2154//b2161//b0344//b3566//b0720//
gcd	b2748//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b1631//b4367//b0827//b2671//b0756//b4166//ecpE//
gcvA	b3157//
gcvB	b2109//
gcvP	b1510//
gcvR	b3357//
gcvTHP	b1780//b1064//b1390//
gdhA	b2517//
gfcA	b2415//
gfcBCD	sroD//b2841//b0832//
gfcE-etp-etk	b4167//b3399//b3628//
ggt	C0362//
ghoST	b1682//b1749//
ghrA	b0560//
ghrB	b2468//
ghxP	b2993//
glcBA	b2535//b3728//
glcC	b4106//
glcDEFGBA	b1818//b0835//b2550//b3104//b4105//b1092//
glf-wbbH	b2456//b2778//
glgAP	b0735//b1290//
glgBXCAP	b3875//b1460//b3326//b4383//b4192//
glgCAP	b4076//b0300//b3043//
glgS	b3070//
glk	b1828//
glmUS	b0889//b2498//
glmY	b3437//
glmZ	b2144//
glnA	b3132//
glnALG	b0862//b2058//b3360//
glnB	b0947//
glnD	b0046//
glnHPQ	b0427//b0924//b0885//
glnK-amtB	b2070//b3680//
glnLG	b0870//b3771//
glnQ	b3581//
glnS	b2162//
glnW-metU-glnVX	b0138//b2735//b4171//b0074//
gloA	b3098//
gloB	b1479//
glpABC	b3563//insEF-4//ykfJ//
glpD	b1578//
glpEGR	b2947//b1271//b3654//
glpFKX	b0415//b2510//b1081//
glpGR	b2560//b1967//
glpR	b1523//
glpTQ	b0742//b2637//
glrK	b4214//
glrR	b1500//
glrR-glnB	b1983//b1158//
gltA	b1639//
gltBDF	b3803//b0286//b1161//
gltI-sroC-gltJKL	b4041//b1200//b0373//b3539//b1638//
gltP	b3967//
gltS	b2087//
gltX	b1192//
glvCBG-ysdC	b1024//b3135//b3330//b1450//
glxK	b3824//
glyA	b0556//
glyQS	b1428//b0128//
glyU	b1087//
glyVXY	sroC//b2161//b0050//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b2511//b0783//b0630//b0908//
gmhB	b2215//
gmk	b3985//
gnd	b3651//
gnsB	b3983//
gntK	b3790//
gntKU	b0564//ybfH//
gntP	b2975//
gntR	b2849//
gntRKU	b0709//b0360//b2241//
gntT	b0119//
gntU	b4189//
gntX-nfuA	b1915//b1535//
gor	b2817//
gpmA	b4140//
gpmM-envC-yibQ	b4439//b1665//b3806//
gpp	b3050//
gpr	b0126//
gpt	b0694//
grcA	b0462//
greA	b3689//
greB	b1517//
groL	b4465//
groSL	b1804//b2389//
grpE	b1986//
grxA	b2222//
grxB	b0357//
grxC	b1984//
grxD	b4239//
gshA	b0241//
gsk	b2795//
gspAB	b1924//b3677//
gspCDEFGHIJKLMO	b0534//b4122//wbbL_2//b1460//b1940//b3298//b3283//b1666//b0096//b2125//b2137//b2796//
gss	b4320//
gstA	b0635//
gstB	b1501//
guaBA	b4608//b3450//
guaC	b0102//
gudPXD	b1678//b4409//b4289//
gyrA	b1450//
gyrB	b1664//
hcaEFCBD	b2291//b1387//b3696//b1588//b1199//
hcaR	b1373//
hcaT	b2153//
hchA	b4577//
hcp-hcr	b0151//b0382//
hda	b0860//
hdeAB-yhiD	b0934//b2647//b3414//
hdeD	b1357//
hdfR	b1678//
hdhA	b2380//
helD	b3125//
hemA	b0329//
hemA-prfA-prmC	b2649//b0434//b3750//
hemB	b2468//
hemCDXY	b0515//b2958//b2704//b3197//
hemF	b1469//
hemH	b1615//
hemL	b4143//
hemN	b1352//
hflD-purB	b1458//b2476//
hfq-hflXKC	b2155//b3953//b3536//b0324//
hicAB	b3223//b3194//
higBA	b2642//b4222//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b1050//b4514//b0346//b1195//b2783//b0152//
hipBA	b0840//b2015//
hisBHAFI	b2726//b2630//b3289//b1316//b4096//
hisJQMP	b0760//b0552//b4504//b4541//
hisL	b3980//
hisLGDCBHAFI	b1396//b2663//b0298//b2434//b0710//b3898//b0337//b0156//b0926//
hisS	b1657//
hlyE	b1498//
hmp	b2849//
hns	b2777//
hofMNOP	b2066//b2301//b0596//b2132//
hofQ	b0131//
hokA	b2586//
hokB	b0471//
hokD	b4522//
hokE	b2882//
holC	b4345//
holC-valS	b2121//b0409//
holD-rimI-yjjG	b0657//yfaS_2//insAB-1//
holE	b3325//
hpt	b4207//
hrpA	b3851//
hrpB	b4437//
hscBA-fdx-iscX	b1200//b3309//b2706//b1727//
hscC	b3133//
hsdMS	b2120//b1819//
hsdRMS	b0867//b0603//b0097//
hslJ	b0469//
hslO	b3955//
hslRO	b2637//b2503//
hslVU	b3439//b3598//
hspQ	b3200//
htgA	b2472//
htpG	qseG//
htpX	b0756//
htrL	b2671//
hupA	insCD-4//
hupB	b0942//
hyaABCDEF	b2879//b0237//b3741//b0630//b0706//b2051//
hybOABCDEFG	b2588//b3903//b1222//b1876//b1919//b0319//b3774//b1393//
hycABCDEFGHI	b1428//b0890//b0067//b2901//b2036//b0389//b1549//b3093//b4130//
hydN-hypF	b2076//b1825//
hyfABCDEFGHIJR-focB	b1850//b3731//b0996//b3556//C0664//b4457//b0333//b0949//b0216//b1292//b3363//b3448//
hypABCDE	b0931//b1983//b2972//b0680//b1249//
hypABCDE-fhlA	b0428//b3463//b0796//b4513//b4315//b4160//
hypBCDE	b4221//b1143//b0942//b3830//
hypBCDE-fhlA	b2098//b3750//b1371//b0015//b3582//
hypF	b2250//
hypT	b1010//
hyuA	b4358//
iaaA-gsiABCD	b0861//b3307//b0585//b4019//b4083//
iap	b1580//
ibaG	b2334//
ibaG-murA	b3089//b2718//
ibpAB	b2881//b3690//
ibpB	b1576//
icd	b0068//
icdC	b2606//
iclR	b2566//
idi	b2823//
idnDOTR	b1521//b1880//b0472//b3185//
idnK	b1462//
idnR	b3045//
ihfA	b4149//
ihfB	b1913//
ileS-lspA-fkpB-ispH	b2603//b3990//b3982//b3096//
ileX	molR_2//
ileY	b3839//
ilvA	b1281//
ilvC	b1303//
ilvEDA	b4249//b0094//b3394//
ilvIH	b2681//b1935//
ilvL	b0432//
ilvLXG_1G_2MEDA	b1371//b2343//b0606//b0707//b3544//b0320//b1545//b3348//
ilvY	b2525//
inaA	b0088//
infA	b0831//
infC	b1138//
infC-rpmI-rplT	b3185//b3078//ybeM_2//
insA-1AB-1B-1	b0051//b4255//b3452//
insA-2AB-2B-2-afuBC	b3081//b3653//b0341//b2560//b0563//
insA-3AB-3B-3	b4662//C0067//b3340//
insA-4AB-4B-4	b0122//b4206//b3658//
insA-5AB-5B-5	b3145//b1860//b2672//
insA-7	b1997//
insB-7_1B-7_2	b4230//ygaQ//
insC-1CD-1D-1	b1829//b3641//b0874//
insC-2CD-2D-2	b0111//b2501//b0526//
insC-3CD-3D-3	b0999//b1534//b3002//
insC-4CD-4D-4-ygeONM	b1366//b1474//b4045//b2878//b1173//b4202//
insC-5CD-5D-5-yqiGHI	b1184//b4238//b3860//b2560//b2030//b1411//
insC-6CD-6D-6	b0337//b4013//b4310//
insE-2EF-2F-2	b1051//b3200//b4072//
insE-3EF-3F-3	b2099//b3571//b1296//
insE-4EF-4F-4	b0373//b2581//b3232//
insE-5EF-5F-5	b0143//b2020//b0185//
insG	b1530//
insH-1	b4075//
insH-10	b4609//
insH-11	b0585//
insH-2	b1163//
insH-3	b2244//
insH-4	b2393//
insH-5	b3400//
insH-6	b3221//
insH-7	b1389//
insH-8	b2064//
insH-9	b0638//
insI-2	b3263//
insJ	b0396//
insK	b1472//
insL-1	b0109//
insL-2	sroA//
insL-3	b2159//
insMI-3	b3019//b3523//
insN-1I-1O-1	b3968//b1148//b2382//
insN-2	b1722//
insO-2-yjhWV	b3920//b1274//b2275//
intA	b2681//
intB	b0537//
intD	b0874//
intF	b3887//
intG	b0629//
intS	b3071//
intZ	b2061//
iraD	b3725//
iraM	b2958//
iraP	b1119//
iscRSUA	b0287//b3063//b2495//b2059//
ispB	b2355//
ispDF	b0938//b1545//
ispG-sroE	b2286//b2174//
ispU	b1642//
isrB	b2489//
isrC	b3156//
isrC-flu	b0801//b0069//
istR-1	b0987//
istR-2	ysdC//
ivbL	b2252//
ivbL-ilvBN	b2119//b1303//b1642//
ivbL-ilvBN-uhpABC	b3538//b1272//b2554//b2088//b1071//b2633//
ivy	sraA//
katE	b2897//
katG	msrQ//
kbaZ-agaVWA	b4015//b0780//b1815//b1807//
kbl-tdh	b4285//b0724//
kbp	b1796//
kch	b1794//
kdgK	b0903//
kdgR	b3623//
kdgT	b2734//
kdpDE	b0604//b0499//
kdpFABC	b2614//b0935//b2860//b4082//
kdsA	b4075//
kdsC-lptCAB	cybC//b1960//b1759//b1381//
kduD	b0168//
kduI	b3099//
kefFC	b1173//b2240//
kefGB-yheV	b2249//b1706//b4434//
kgtP	b1341//
kilR-ydaE	b3676//b0675//
kptA	b0097//
kup	b3515//
lacI	b4406//
lacYA	b3425//b2075//
lacZYA	b1955//b2422//b2125//
lafU	b2276//
lapAB	b2702//b0936//
lapAB-pyrF-yciH	b1771//b1658//b0672//b4366//
ldcA	b2468//
ldcC	b1948//
ldhA	b3303//
ldrA	b2408//
ldrB	b4596//
ldrC	b1690//
ldrD	b0547//
ldtA	b2213//
ldtB	b2769//
ldtC	b3547//
ldtD	b3997//
ldtE	b1624//
lepAB	b1859//b2822//
leuE	b2309//
leuL	b3805//
leuLABCD	b0612//b0171//b0585//b2830//b2701//
leuO	b4464//
leuQPV	b1678//b0410//b1640//
leuS-lptE-holA-nadD-cobC	b1643//b2167//b1616//b0840//b0858//
leuU	b4303//
leuX	b0605//
lexA-dinF	b1509//b3945//
lfhA	b0975//
lgoD	b2746//
lgoR	b2188//
lgoT	b0514//
lgt	b0141//
lgt-thyA	b0837//b0192//
lhr	b3572//
ligA-ypeB	b2762//b3615//
ligB	b4415//
