#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:16:17 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/all_tus_bnum_uniq.txt
C0067	b2357//
argT-hisJQMP	b1662//ygeN//b4065//b1070//b1068//
argU	b2328//
argW	b2054//
argX-hisR-leuT-proM	b2977//b0723//b0258//b3839//
ariR	b1924//
arnBCADTEF	b3512//b2192//b4231//b4425//b4433//b3752//b0459//
aroF-tyrA	b0183//b1633//
aroG	b0010//
aroH	b4465//
aroKB-damX-dam-rpe-gph-trpS	b0183//b0782//b4190//b3023//b4269//b2794//b1596//
aroL-yaiA-aroM	b1452//b2523//b4310//
aroP	b4433//
arpA	b3568//
arpB_1B_2	b1635//ybfO//
arrS	b2699//
arsRBC	b1060//b1246//b1708//
artJ	b3002//
artPIQM	b1363//b3280//b1002//b2052//
ascB	b2882//
ascFB	b3115//b4356//
ascG	b2481//
asd	b0928//
aslA	b1149//
aslB	b2578//
asmA	b0564//
asnA	b3876//
asnB	b0094//
asnC	b4670//
asnC-mioC	b4085//b4501//
asnC-mioC-mnmG	b3405//b3467//b1802//
asnS	b1967//
asnT	b1611//
asnU	b2480//
asnV	b4273//
asnW	b4251//
aspA	b1766//
aspA-dcuA	b1557//b3533//
aspC	b4266//
aspS	b4264//
aspT	b3421//
aspU	b1423//
aspV	b4219//
asr	b1087//
astCADBE	b2959//b2572//b1941//b3152//b4005//
atl	b1938//
atoDAEB	b0800//b3347//b2464//b2569//
atoSC	b2052//prfH//
atpBEFHAGDC	b0217//b4362//C0664//b1620//b2106//b2258//b0027//b4065//
atpIBEFHAGDC	b4034//b0879//ycgH_1//b3876//b4393//b2630//b4375//b2426//b0119//
avtA	b0714//
azoR	b4317//
azuC	b1668//
bacA	b3264//
baeSR	b1991//b4420//
bamA	b1281//
bamA-skp-lpxD-fabZ-lpxAB-rnhB-dnaE	b2349//b2125//b2637//b1552//pbl//b4201//b3321//b1725//
bamB-der	b0107//b0989//
bamC	b0480//
bamD	b1266//
bamE	b2355//
barA	b2979//
basRS	b4036//b1445//
bax	b1497//
bcp	b3291//
bcr	b3852//
bcsABZC	b4432//b1530//b0361//b4245//
bcsBZ	b4553//b2749//
bcsEFG	b0010//b0760//b4140//
bcsQ	b1284//
bdcA	b0285//
bdcR	b4218//
bdm-sra	b2601//b2070//
bepA-yfgD	b3875//b2464//
betIBA	b4019//b4239//b3958//
betT	b3564//
bfd-bfr	b3238//b3843//
bglA	b0778//
bglG	b2621//
bglGFB	b2013//b2029//b1260//
bglH-yieLK	ybcD//b3297//b1086//
bglX	b4334//
bhsA	b2081//
bioA	b3638//
bioBFCD	b4286//b1873//b1831//b3849//
bioH	b2967//
bipA	b4369//
bisC	b0603//
blc	b2087//
blr	b3078//
bluF	b1978//
bluR	b3810//
bolA	b4669//
borD	b1130//
brnQ-proY	b2800//b1241//
bsmA	b0849//
bssR	b3408//
bssS	b4538//
btuB-murI	b4383//b0616//
btuCED	b1833//b0696//b3390//
cadA	b3756//
cadBA	b0178//b1154//
cadC	b0618//
caiCDE	b2044//b0397//b2869//
caiF	b1661//
caiTABCDE	b4216//b1961//b0365//b2615//b2855//ybeM_1//
can	b4702//
carAB	b1885//b3731//
carB	b1611//
cas2	b2785//
cas3	b3583//
casABCDE12	b4396//3'ETS<sup><i>leuZ</i></sup>//b2088//b1083//b1961//b4289//b1298//
casDE12	b1704//b3479//b0192//b2674//
cbl	b3886//
cbpAM	sraA//b2069//
cbrA	b4097//
cbrB	b0695//
cbrBC	b2464//b0861//
cbrC	b3491//
ccmABCDEFGH	b3632//b2836//b3382//b3151//b4147//b2633//b3423//b1518//
cdaR	b0884//
cdd	b3347//
cdgI	b0684//
cdh	b0997//
cdsA	b4216//
cecR-ybhGFSR	b3746//b1622//b3471//b2703//b3842//
cedA	b0169//
cfa	b2155//
chaA	b2748//
chaBC	b1507//b3996//
chaC	b2045//
chbBCARFG	b4298//b3298//b4613//b0594//b3056//b3438//
chiA	b3252//
chiP-ybfN	b2415//b0533//
chiX	b1012//
cho	b0962//
chpSB	b0176//b3664//
cirA	b3510//
citCDEFXG	b2704//b2319//b3133//b4278//b1708//b1570//
citT	b2229//
clcA	b1420//
clcB	b3519//
clpA	b2980//
clpB	b2860//
clpPX	b3548//b1892//
clpS	b2982//
clpX-lon	b2591//b2571//
clsA-yciU	b4088//b1036//
clsC	b4193//
cmk-rpsA	b4224//b3288//
cmoM-mukFEB	b1315//b0213//b1331//b1061//
cmtBA-yggPFDC	b0939//b1740//b1779//b3187//ycgH_1//b2168//
cnu	b3404//
coaA	b2802//
coaE-zapD-yacG	b0113//b1430//b2477//
cobUST	b2912//b0112//b1263//
codBA	b2169//b1121//
cof	b2411//
comR	b0959//
copA	b3306//
corA	b4358//
cpdB	b2158//
cpxPQ	b0046//b2464//
cpxRA	b0649//b1958//
cra	b2067//
crcB	b2869//
creABC	b0273//b2048//b1754//
creABCD	b2380//b3183//b0124//b1305//
creD	b0215//
crfC-yjcZ	b1509//b3012//
crl	b0363//
crp	b2166//
crr	b2009//
csdAE	b3201//b1394//
csgBAC	b3651//b0848//b1574//
csgC	sdsN//
csgDEFG	b1312//b3693//b2597//b4242//
csiD-lhgO-gabDTP	b3930//b0490//b4399//b3744//b3422//
csiE	b2468//
csiR	b4445//
cspA	b2509//
cspB	b3790//
cspD	b1330//
cspE	b4412//
cspF	b2048//
cspG	b0457//
cspH	b0270//
cspI	b2543//
csrA	b4330//
csrB	b2301//
csrC	IS128//
csrD	b0929//
cstA	b4274//
cueO	b0595//
cueR	b4153//
curA	b3214//
cusCFBA	b1106//b1494//b0632//b2321//
cusRS	b1453//b4474//
cutA	b0708//
cvpA-purF-ubiX	b2690//b2076//b4407//
cvrA	b2636//
cyaA	insCD-4//
cyaR	b1924//
cyaY	b0209//
cybB	b4120//
cybC	b3006//
cycA	b0321//
cydAB	b0305//b2207//
cydDC	b0494//b1836//
cydX-ybgE	b1662//b1384//
cynR	b0959//
cynTS	b3167//b2174//
cynTSX	b2827//b3776//b0141//
cyoABCDE	b2236//b1633//b3498//b1422//b2437//
cysB	b4370//
cysDNC	b3747//b0937//b0665//
cysE	b2611//
cysG	b0171//
cysH	b2686//
cysJIH	b1339//b2955//b1564//
cysK	b2719//
cysPUWAM	b1126//b2050//b0428//b1991//b0060//
cysQ	b3965//
cysS	b0428//
cysZ	b4109//
cytR	b2584//
dacA	b0837//
dacB	b2813//
dacC	b2994//
dacD	b2077//
dadAX	b1021//b2583//
dam-rpe-gph-trpS	b0523//b2385//b1201//b0490//
damX-dam-rpe-gph-trpS	b1120//b0041//b0569//b1191//b4286//
dapA-bamC	b0378//b3230//
dapB	b4441//
dapD	b3174//
dapE-ypfN	b3310//b3661//
dauA	b3569//
dcd	b2145//
dcm-vsr	yjhE//b0696//
dcp	b2784//
dcrB	b1120//
dctA	b1699//
dcuA	b0795//
dcuB-fumB	b2663//b2319//
dcuC	b4347//
dcuD	b1077//
dcuR	b0272//
dcuSR	b2665//b3530//
dcyD-tcyLN	b4101//b2273//b3202//
ddlA	b4157//
ddpXABCDF	b1583//b2472//b4060//b1543//b2897//b2420//
deaD	b2336//
decR	b3231//
def-fmt	b3579//b1260//
degP	b0560//
degQ	b3572//
degQS	b3403//b0684//
degS	b4603//
deoABD	b1147//b3528//b4008//
deoBD	b0365//b0565//
deoCABD	b4395//b1880//b0553//b4180//
deoR	b1739//
dfp	b0642//
dgcC	b3564//
dgcE	b3972//
dgcF	b3661//
dgcJ	b0650//
dgcM	ykiB//
dgcP	b4125//
dgcQ	b3381//
dgcT	b3152//
dgcZ	b0899//
dgkA	b1700//
dgoRKADT	b4388//b4384//b0788//b2039//b2472//
dgt	b2135//
dhaKLM	b3857//b2203//b3929//
dhaM	b2524//
dhaR	b1216//
diaA	b1406//
dicA	b4314//
dicB-ydfDE-insD-intQ	b1307//b4143//b3683//b3923//b4093//
dicC-ydfXW	b1019//b0356//b2318//
dicF	b1320//
dinB-yafNOP	b2240//b4020//insAB-1//b4007//
dinD	b2646//
dinG	b0087//
dinI	b4105//
dinJ-yafQ	b2002//b3533//
dinQ	b3377//
djlA	b0934//
dkgA	b1515//
dkgB	b0335//
dksA-gluQ	b3304//cybC//
dld	b3559//
dmlA	b0057//
dmlR	b3290//
dmsABC	b1648//b0189//b4348//
dnaAN-recF	b3057//b0506//b0336//
dnaB	b3537//
dnaK-tpke11-dnaJ	b3724//b3511//b4215//
dnaN-recF	b0404//b2025//
dnaQ	b2434//
dnaTC	b1025//b0391//
dnaTC-yjjA	b1118//b3342//b3041//
dnaX	b1165//
dosCP	b1703//b1304//
dpiBA	b0193//b3170//
dppABCDF	b2910//b0661//b2036//b3646//b2710//
dps	b2531//
dsbA	b2379//
dsbB	b0881//
dsbC	b3601//
dsbC-recJ-prfB	b0735//b0648//b0564//
dsbD-yjdC	b1222//b1290//
dsbG	b0037//
dsdA	b0991//
dsdC	b2572//
dsdXA	b0732//b1691//
dsrA	b0314//
dsrB	b1561//
dtpA	b4241//
dtpB	b1606//
dtpC	b3706//
dtpD	b3270//
dusA	b4034//
dusB-fis	b2301//b1716//
dusC	b3835//
dut-slmA	b1575//b1233//
dxr	b2708//
eaeH-insEF-1E-1F-1	b2768//b1022//b4097//b3189//
eamA	b1555//
eamB	b2356//
ebgAC	b4092//b4067//
ebgR	b4088//
ecnAB	b4007//ychE_1//
ecnB	b2670//
eco	b1938//
ecpA	b2677//
ecpBCDE	b3314//b1194//b4544//b3859//
ecpR	b3437//
eda	b1816//
edd-eda	b0647//b3126//
efeOB	b1776//b1203//
efeU_1U_2	b1968//b2239//
efp	b2797//
elaA	b0708//
elaB	b4449//
elaD	b0029//
elbB-mtgA	b2998//b2971//
elfA	b2231//
elfDCG-ycbUVF	ynfP//b4087//b2387//b2344//b2003//b3262//
elyC	b0620//
emrD	b3945//
emrE	b1093//
emrKY	b0327//b3567//
emtA	b4268//
endA	b1533//
eno	b0534//
entCEBAH	b0247//b0984//b0322//b3289//b2042//
entH	b2336//
entS	b2114//
envR	b1983//
envY-ompT	b2524//b1848//
epd-pgk	b3259//b3388//
epd-pgk-fbaA	b1881//b2894//b0823//
epmA	b1946//
epmB	b1960//
eptA	b2491//
eptB	b1941//
eptC	b0012//
erpA	b1271//
esrE	b3351//
essD-rrrD-rzpD	b0724//b0054//b3496//
essQ-ydfR-rrrQ-rzpQ	b2049//b2528//b3210//b1755//
ettA	b3974//
eutBCLKR	b0076//b0945//b4198//b2034//b1891//
eutHA	b1422//b0561//
eutNEJG	b2450//b3294//b4447//b1335//
eutSPQTDM	b1321//b3384//b0665//selU//b1231//b2007//
evgAS	b4439//b2109//
exbBD	b0418//ylbE//
exbD	b4138//
exuR	b1995//
exuT	b3801//
fabA	b1536//
fabB	b3823//
fabDG-acpP	b3441//b0517//b0019//
fabF	b1572//
fabG-acpP	b0800//b2513//
fabHDG	b2155//b3827//b1189//
fabI	b1472//
fabR-yijD	b0234//b0627//
fabZ	b0198//
fadBA	b2815//b1555//
fadD-sroD	b2552//b2566//
fadE	b3462//
fadH	b3870//
fadIJ	b0655//b4223//
fadL	b1493//
fadM	b2129//
fadR	b0734//
fbaB	b2434//
fbp	b1365//
fdhD	b3952//
fdhF	b1020//
fdnGHI	b4133//b1461//b4308//
fdoGHI-fdhE	b2899//b1605//b1779//b1548//
fdrA-ylbEF-ybcF	b3501//b0757//b2894//b0014//
feaB	b2529//
feaR	b2097//
fecABCDE	b1194//b0516//insEF-5//b3347//b0586//
fecIR	b1994//b3501//
feoABC	lafU//b1407//b1280//
feoC	b1612//
fepA-entD	b3518//b1871//
fepB	b4206//
fepDGC	b0958//b3945//b1382//
fes-ybdZ-entF-fepE	b0193//b1356//b3592//b4391//
fetAB	b2586//b1335//
ffh	b0281//
ffs	b4036//
fhuACDB	b2346//b3750//b4205//b1706//
fhuE	b1760//
fhuF	b2828//
ficA-fic-pabA	b0941//b4075//b2704//
fieF	b1033//
fimAICDFGH	b0025//b2202//b2102//b1503//b1528//b0623//b2173//
fimB	b4565//
fimE	b2737//
fimZ	b0776//
fiu	b3498//
fixABCX	b3725//b1141//b2839//b1338//
fklB	b2952//
fkpA	b0479//
fldA-uof-fur	b1920//b4365//b2523//
fldB	b2152//
flgAMN	b1883//b0681//b2370//
flgBCDEFGHIJ	b3610//b0220//b2565//b3490//b1053//b0215//b0269//b2776//b3648//
flgKL	b1733//b1099//
flgMN	b4526//b0058//
flhBAE	b2620//b3897//mltG//
flhDC	b4381//b1414//
fliAZ-tcyJ	b0581//b3395//b3013//
fliC	b3193//
fliDST	b2660//b3456//b1019//
fliE	b1482//
fliFGHIJK	b0231//b4131//b2753//b0879//b1606//b4300//
fliLMNOPQR	b4440//b1085//b4408//b3040//b4057//b4191//b1615//
flk	b0381//
flu	b0143//
flxA	b3327//
fnr	b2002//
fnrS	b0467//
focA-pflB	b1586//b1763//
folA	b1856//
folB	b2524//
folC-dedD	b1225//b2519//
folD-ybcJ	b1599//b3126//
folE-yeiB	b2617//b2839//
folP-glmM	b1604//b1034//
folX-yfcH	b2232//b0048//
fpr	b1543//
frc	b3306//
frdABCD	b0622//b2106//b2996//b2542//
fre	b3930//
frlABCDR	yjgX_2//b3696//b4013//b3922//b1952//
frmRAB	b1633//b0586//b0040//
frr	b0317//
frsA	b1999//
fruBKA	b1114//b2946//b2126//
frvABXR	b1087//b1306//b2571//b0271//
frwCB	b1656//b0434//
frwD	b4043//
fryBC-ypdFE-fryA	b2105//b0403//b4301//b2710//b0568//
fsaA	b1918//
fsr	ykiB//
ftnA	b1830//
ftnB	b4321//
ftp	b0707//
ftsAZ	b2553//b4516//
ftsB	b1466//
ftsK	b2003//
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	b3501//b2533//b2718//b0922//b1040//b4392//b3204//b2016//b2577//b3717//b3968//b1095//b2094//b3177//
ftsP	b3920//
ftsQ	b0231//
ftsQAZ	b4146//b1332//b0184//
ftsYEX	b4394//b2878//ynfP//
ftsZ	b0273//
fucAO	b1943//b3480//
fucPIKUR	b2033//b3249//b2961//b2091//yfaS_1//
fucR	b3368//
fumA	b0264//
fumAC	b0099//b3673//
fumB	b2843//
fumC	b2565//
fur	b1294//
fusA-tufA	b1694//b1839//
fxsA	b3221//
gabDTP	b2430//b0180//b0412//
gadAX	b3647//b0011//
gadBC	b3138//b1892//
gadC	b3407//
gadEF	b3666//b4302//
gadEF-mdtEF	b4102//b3314//b2055//b3572//
gadW	b2512//
gadX	b3641//
gadXW	b3724//b3261//
gadY	b0790//
galE	b4022//
galET	b3343//b2518//
galETK	b3333//b0632//b4016//
galETKM	b1842//b4419//b1009//b2104//
galF	b1557//
galK	b4428//
galP	b3710//
galR	b1205//
galS	b2339//
galU	b0072//
gapA	b1177//
gapA-yeaD	b2605//b4391//
gapC_1C_2	eaeH//b4127//
garD	b0516//
garPLRK-rnpB	b2956//b0039//b2862//b3088//b4383//
gatR_1	b0890//
gatR_2	b4062//
gatYZABCD	b3861//b2135//b0041//b3928//b1788//b4099//
gatZABCD	b2565//b1252//b4158//b3386//b1195//
gcd	b1666//
gcl-hyi-glxR-ybbW-allB-ybbY-glxK	b1147//b2811//b2902//b1819//b0611//b2581//b0840//
gcvA	b1577//
gcvB	b2692//
gcvP	b1362//
gcvR	b4231//
gcvTHP	b1474//b3805//C0614//
gdhA	b1747//
gfcA	b1452//
gfcBCD	b2702//b3103//b2561//
gfcE-etp-etk	b2598//b1702//b2380//
ggt	b1348//
ghoST	b2213//b3050//
ghrA	b2388//
ghrB	b0611//
ghxP	b3735//
glcBA	b2319//b2878//
glcC	b3438//
glcDEFGBA	b3747//b2203//b2300//b4459//b4138//b2644//
glf-wbbH	b1598//b0472//
glgAP	b1366//b0373//
glgBXCAP	b1054//b2079//b1868//b0032//b0523//
glgCAP	b1330//b2740//b2089//
glgS	b1108//
glk	b0504//
glmUS	b1034//b1218//
glmY	b3720//
glmZ	b3755//
glnA	b4506//
glnALG	b2035//b0989//b1650//
glnB	b2590//
glnD	b3457//
glnHPQ	b0883//b4433//b3997//
glnK-amtB	b3832//b1392//
glnLG	b0613//pinH//
glnQ	b3501//
glnS	b1803//
glnW-metU-glnVX	b1225//b2060//b1562//b3441//
gloA	b4014//
gloB	b1342//
glpABC	b0542//b0171//b4399//
glpD	b4416//
glpEGR	b1369//b0745//b2945//
glpFKX	b0901//b3328//b0997//
glpGR	b0441//b2365//
glpR	b2301//
glpTQ	b3723//b1370//
glrK	b1578//
glrR	b3433//
glrR-glnB	b2244//b2704//
gltA	b1896//
gltBDF	b2485//b3119//b0496//
gltI-sroC-gltJKL	b3860//b3776//b2045//b0591//b2389//
gltP	b2996//
gltS	b1095//
gltX	b2111//
glvCBG-ysdC	ydbA_2//b1441//b4544//b4433//
glxK	b1600//
glyA	b3910//
glyQS	b3251//b2911//
glyU	b0662//
glyVXY	b1536//b1123//b2005//
glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>	b2159//b3983//b2194//b2052//
gmhB	b1137//
gmk	b3123//
gnd	b4375//
gnsB	b2195//
gntK	b4411//
gntKU	b3874//b4197//
gntP	b0035//
gntR	b0638//
gntRKU	b3019//b1737//b1630//
gntT	b2972//
gntU	b0808//
gntX-nfuA	b3693//b2627//
gor	b3022//
gpmA	b1639//
gpmM-envC-yibQ	b0586//b3462//b0261//
gpp	b2072//
gpr	b2890//
gpt	b1365//
grcA	b3078//
greA	b2021//
greB	b1256//
groL	b2283//
groSL	b2638//b4204//
grpE	b0826//
grxA	b2219//
grxB	b2268//
grxC	b3422//
grxD	b3120//
gshA	b3896//
gsk	b4409//
gspAB	b1008//b1475//
gspCDEFGHIJKLMO	b3769//b4042//b0450//b2918//b3102//b2334//b1230//b1974//b1291//b1732//b1841//b1666//
gss	b4240//
gstA	b2681//
gstB	b4367//
guaBA	b0832//b2679//
guaC	b4315//
gudPXD	b3624//b4350//b3207//
gyrA	b3800//
gyrB	b2679//
hcaEFCBD	b4026//b3575//b0590//b1447//b3926//
hcaR	b3251//
hcaT	b2235//
hchA	b1620//
hcp-hcr	b1616//b3628//
hda	b4287//
hdeAB-yhiD	b2448//b1369//b1649//
hdeD	b1902//
hdfR	b1396//
hdhA	b2152//
helD	b3346//
hemA	b4198//
hemA-prfA-prmC	b0993//b3330//b3210//
hemB	b3311//
hemCDXY	b3279//b1095//b3550//b1752//
hemF	b2708//
hemH	b3775//
hemL	b2622//
hemN	b1018//
hflD-purB	b2046//b2409//
hfq-hflXKC	b2631//b0313//b4245//b4558//
hicAB	b3576//b1376//
higBA	b4394//b0960//
hinT-ycfL-lpoB-thiK-nagZ-ycfP	b4308//b1579//b1223//b1292//b2723//b1465//
hipBA	b1728//b2270//
hisBHAFI	b3529//b3022//b3474//b3157//b3550//
hisJQMP	b0185//b2132//b4273//b0551//
hisL	b3778//
hisLGDCBHAFI	b4249//b3271//b1618//b3359//b1861//b0021//b0014//b4481//b2991//
hisS	b2971//
hlyE	b1263//
hmp	b0540//
hns	b3839//
hofMNOP	b1516//b0394//b2440//b2678//
hofQ	b3201//
hokA	b0325//
hokB	b0926//
hokD	b0279//
hokE	b2340//
holC	b0563//
holC-valS	b0092//b0391//
holD-rimI-yjjG	b2494//b1011//b0350//
holE	b4398//
hpt	b3151//
hrpA	b1036//
hrpB	b2235//
hscBA-fdx-iscX	b3268//b0957//b2017//b1362//
hscC	b2088//
hsdMS	b0026//b2644//
hsdRMS	b3836//b3023//b0339//
hslJ	b3873//
hslO	b3464//
hslRO	b1766//b2697//
hslVU	b0044//b1447//
hspQ	b1803//
htgA	b0344//
htpG	b3352//
htpX	b3532//
htrL	b1141//
hupA	b0551//
hupB	b0604//
hyaABCDEF	b4041//b3844//b2801//b4059//b2365//b3930//
hybOABCDEFG	b4324//b3783//b3999//b1200//yjgX_1//b2953//b0807//b2584//
hycABCDEFGHI	b4326//b4473//b4526//b2172//C0067//b1376//b3575//b1600//b0101//
hydN-hypF	b3437//b2714//
hyfABCDEFGHIJR-focB	b0115//b4348//b0476//b2153//b1418//b1373//b1251//b0968//b2288//b3594//b2505//b4203//
hypABCDE	b3862//b3560//b0996//b0619//b2981//
hypABCDE-fhlA	b2989//b0896//b2451//b1697//b1707//b4076//
hypBCDE	b2869//b2833//b1536//b4218//
hypBCDE-fhlA	b3581//b2917//b4327//b2598//b4225//
hypF	b4483//
hypT	b1556//
hyuA	b4165//
iaaA-gsiABCD	b3189//b3632//b1913//b1765//b2808//
iap	b1244//
ibaG	b3606//
ibaG-murA	b3206//b1379//
ibpAB	b3438//b0604//
ibpB	b4116//
icd	b3593//
icdC	b1347//
iclR	b3902//
idi	b0477//
idnDOTR	b0607//b2035//b2611//b3378//
idnK	b3952//
idnR	b2243//
ihfA	b0850//
ihfB	b3581//
ileS-lspA-fkpB-ispH	b2986//b0968//b2703//b3264//
ileX	b2003//
ileY	b4012//
ilvA	b0576//
ilvC	b2086//
ilvEDA	b4311//b3036//b3988//
ilvIH	b2860//b3563//
ilvL	b0539//
ilvLXG_1G_2MEDA	b1457//b0622//b0536//b1764//b1518//b0139//b2979//b1810//
ilvY	b2015//
inaA	b1986//
infA	b0588//
infC	b3646//
infC-rpmI-rplT	b2685//b4609//b1978//
insA-1AB-1B-1	b1658//b3100//b1968//
insA-2AB-2B-2-afuBC	b2249//b3395//b4165//b0062//b0433//
insA-3AB-3B-3	b2764//b4535//b4339//
insA-4AB-4B-4	b0473//b3571//b1976//
insA-5AB-5B-5	b1804//b0621//b0246//
insA-7	b3169//
insB-7_1B-7_2	b3615//b2504//
insC-1CD-1D-1	b0981//IS128//b4146//
insC-2CD-2D-2	b4007//b1143//b3454//
insC-3CD-3D-3	b1277//b2695//b2052//
insC-4CD-4D-4-ygeONM	b2048//b1821//b1109//b0771//b3473//b2777//
insC-5CD-5D-5-yqiGHI	b1689//b3769//b1423//b1317//b3807//b1390//
insC-6CD-6D-6	b3524//b1584//b0244//
insE-2EF-2F-2	b0981//b2725//b0455//
insE-3EF-3F-3	b2987//b1062//b1460//
insE-4EF-4F-4	b3023//b2232//b0238//
insE-5EF-5F-5	b2091//b1318//b1529//
insG	b2209//
insH-1	b2388//
insH-10	b3643//
insH-11	b2357//
insH-2	b2231//
insH-3	b2847//
insH-4	b0665//
insH-5	b3921//
insH-6	b1892//
insH-7	b1102//
insH-8	b1159//
insH-9	b3073//
insI-2	b4439//
insJ	b4501//
insK	b2145//
insL-1	b3261//
insL-2	b4057//
insL-3	b0710//
insMI-3	b3802//b1489//
insN-1I-1O-1	b4422//b2830//b0651//
insN-2	b2435//
insO-2-yjhWV	b0280//b3609//b1190//
intA	b1124//
intB	b0076//
intD	b2646//
intF	b0391//
intG	b1461//
intS	b0367//
intZ	b3730//
iraD	b0305//
iraM	b3569//
iraP	lfhA//
iscRSUA	b2686//b2543//b3355//b4544//
ispB	b2609//
ispDF	b3616//b1276//
ispG-sroE	b3631//b3988//
ispU	b4383//
isrB	b3333//
isrC	b2588//
isrC-flu	b3143//b2823//
istR-1	insAB-6//
istR-2	b3367//
ivbL	b0086//
ivbL-ilvBN	b1871//b1726//b3300//
ivbL-ilvBN-uhpABC	b0301//b2619//b0441//b2453//b0976//b2357//
ivy	b0931//
katE	b3956//
katG	b0704//
kbaZ-agaVWA	b0023//b3304//b0305//b2818//
kbl-tdh	b4554//b2410//
kbp	b0233//
kch	b0171//
kdgK	b3623//
kdgR	b3449//
kdgT	b1667//
kdpDE	b3338//b4704//
kdpFABC	b1535//b3082//b3785//b0507//
kdsA	b1137//
kdsC-lptCAB	b3987//b2174//b1629//b1487//
kduD	b0920//
kduI	b3030//
kefFC	b2817//b0150//
kefGB-yheV	b3965//b2206//b3938//
kgtP	yfaS_1//
kilR-ydaE	b0865//b0060//
kptA	b3555//
kup	b2235//
lacI	b0164//
lacYA	b1108//b3158//
lacZYA	b4267//b4402//b0403//
lafU	b1540//
lapAB	b0443//b4347//
lapAB-pyrF-yciH	b4013//b1338//b1605//b4243//
ldcA	b4352//
ldcC	b1546//
ldhA	b1501//
ldrA	b2238//
ldrB	b3741//
ldrC	b1010//
ldrD	b1069//
ldtA	b4016//
ldtB	b3899//
ldtC	b3539//
ldtD	b0987//
ldtE	b3169//
lepAB	b0930//b1759//
leuE	b3811//
leuL	b2253//
leuLABCD	b2332//b2565//b0709//b3635//b3133//
leuO	b3484//
leuQPV	b3087//b3925//b3227//
leuS-lptE-holA-nadD-cobC	b2590//b0637//b2006//b2366//b2064//
leuU	b2003//
leuX	b0145//
lexA-dinF	b0175//b0831//
lfhA	b4154//
lgoD	b2248//
lgoR	b1738//
lgoT	b0481//
lgt	b2006//
lgt-thyA	b1431//b1379//
lhr	b1085//
ligA-ypeB	arpB_2//b3326//
ligB	b1459//
lipA	b1707//
lipB	b3888//
lit	b4061//
