# Turned to bnumbers using /Users/Daniela/Documents/CCG/GU_art_2/coexpression/scripts/gene_name_to_bnumber.pl on Mon May 14 11:46:21 2018 from /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/clusters_coexp.txt using /Users/Daniela/Documents/PhD/Codigos/2016_2/GU_assembly/mesh/gene_links.txt
# From /Users/Daniela/Documents/CCG/GU_art_2/coexpression/scripts/dir_to_regulon_file.pl on Wed May  9 15:52:41 2018
# Input = /Users/Daniela/Documents/PhD/Colaboraciones/Misha/clusters_3/clusters/
aceB	b4014//b4015//
yebG	b0231//b0232//b0233//b0234//b0799//b0958//b1061//b1183//b1184//b1848//b2616//b2698//b2699//b3645//b4618//
yebR	b0131//b1832//b2480//
yebT	b1491//b1834//
yedF	b1929//b1930//
yedI	b1235//b1958//
yedL	b0450//b0451//b1932//b1987//b1988//
yedZ	b1970//b1971//b1972//
yeeE	b0828//b0829//b0830//b0831//b1287//b1729//b1918//b1919//b1920//b2012//b2013//b2414//b2421//b2422//b2423//b2424//b2425//b2750//b2751//b2752//b2762//b2763//b2764//
yeeF	b0477//b0820//b0905//b0914//b1630//b1631//b1632//b1633//b2014//
yehM	b2120//b2715//
yehP	b0162//b0823//b2047//b2048//b2049//b2050//b2052//b2053//b2121//b2162//b2387//b2457//
yehU	b2125//b2126//
yeiS	b2144//b2145//
yejK	b0961//b1203//b1876//b2186//
yfaA	b2123//b2230//
yfaE	b2234//b2235//b2236//
yfaX	b1791//b1828//b2248//
yfaY	b2249//b2469//
yfaZ	b2140//b2250//
yfbM	b0358//b2272//
yfbN	b2273//b4526//
yfcM	b2326//b2327//
yfcP	b2002//b2003//b2004//b2005//b2333//b2486//
yfcV	b2339//b2374//
yffS	b2443//b2444//b2445//b2446//b2447//b2448//b2449//b2450//
yfgM	b0421//b0921//b0922//b0923//b2513//b2514//b2697//
yfjG	b2618//b2619//
ygaF	b0753//b1478//b1745//b1746//b1747//b1748//b2659//b2660//b2661//b2662//b2663//
ygbM	b2736//b2737//b2738//b2739//
ygcI	b2754//b2755//b2756//b2757//
ygcO	b2766//b2767//
ygeA	b0061//b0062//b0063//b0396//b2840//b2841//
ygeN	b2855//b2856//ygeN//
ygfB	b2907//b2908//b2909//
ygfM	b2866//b2867//b2868//b2870//b2871//b2872//b2873//b2878//b2879//b2880//b2881//
ygfT	b2886//b2887//
ygfU	b2883//b2888//b4464//
yggF	b2776//b2930//b2933//
yghJ	b2971//b2972//b4466//
yghZ	b1426//b3001//
ygiQ	b3643//b4371//b4469//
ygiT	b3021//b3022//
ygjH	b2506//b2825//b3074//
ygjJ	b3079//b3136//b3395//
ygjK	b3080//b3265//
yhaB	b3119//b3120//
yhaO	b3110//b4470//
yhaV	b3129//b3130//
yhbE	b3183//b3184//
yhbJ	b3204//b3205//
yhbU	b2730//b3158//
yhbV	b3159//b3476//b3477//b3478//b3479//b3480//
yhbY	b0023//b0169//b0170//b0436//b0884//b0911//b1089//b2185//b2606//b2607//b2608//b2609//b3165//b3175//b3180//b3185//b3186//b3231//b3260//b3261//b3294//b3295//b3296//b3297//b3298//b3299//b3300//b3301//b3302//b3303//b3304//b3305//b3306//b3307//b3308//b3309//b3310//b3311//b3312//b3313//b3314//b3315//b3316//b3317//b3318//b3319//b3320//b3321//b3340//b3341//b3342//b3636//b3637//b3871//b3936//b3983//b3984//b3985//b3986//b4200//b4201//b4202//b4203//b4414//
yhcH	b2365//b3221//b3222//b3223//b3224//b3225//
yheL	b3343//b3400//b3931//b3932//
yheO	b2827//b2828//b3344//b3345//b3346//b3387//b3619//b3620//b4160//
yheS	b3352//b3778//
yhfU	b3378//b4076//
yhiI	b3486//b3487//
yhiM	b0485//b0486//b1492//b1493//b3491//b3506//b3507//b3508//b3509//b3510//b3511//b3512//b3513//b3514//b3517//b4187//
yhjE	b0071//b0072//b0073//b0074//b0077//b0078//b0112//b0273//b0750//b0860//b2818//b2838//b3008//b3172//b3213//b3359//b3454//b3455//b3456//b3457//b3458//b3460//b3523//b3661//b3829//b3941//b3958//b3959//b3960//b3990//b3991//b3992//b3993//b3994//b4013//b4024//b4254//b4407//
yiaB	b3562//b3563//
yiaK	b3078//b3575//
yibD	b2998//b3615//
yibI	b3597//b3598//
yibJ	b3595//b3596//
yibN	b0168//b0184//b3611//b3979//
yicE	b3654//b4005//
yidP	b3377//b3684//
yidZ	b3710//b3711//
yieK	b3718//b3897//
yigB	b2682//b2683//b3289//b3613//b3614//b3650//b3651//b3779//b3780//b3784//b3785//b3786//b3787//b3788//b3812//b3972//b4052//b4348//
yigL	b3825//b3826//
yigZ	b3730//b3802//b3803//b3805//b3809//b3810//b3811//b3848//b3849//b3850//b3997//b3998//
yijD	b3963//b3964//
yijF	b3905//b3906//b3944//
yjbR	b4056//b4057//
yjbS	b4048//b4621//
yjcH	b4067//b4068//b4069//
yjdA	b1070//b1071//b1082//b1083//b1194//b1421//b1566//b1881//b1882//b1883//b1884//b1885//b1886//b1887//b1888//b1889//b1890//b1921//b1922//b1923//b1924//b1925//b1926//b3072//b3525//b4109//b4110//b4355//
yjdJ	b3522//b4126//b4127//b4149//
yjdO	b4128//b4559//
yjeO	b4156//b4158//
yjfK	b4183//b4186//
yjfO	b2597//b4188//b4189//
yjfY	b4199//b4459//
yjgI	b3329//b4249//
yjgZ	b2712//b3240//b3953//b4277//
yjhC	b4279//b4280//
yjhX	b4307//b4566//
yjiH	b4328//b4329//b4330//
yjiM	b4334//b4335//
yjiX	b4352//b4353//
yjjI	b2726//b2727//b2728//b2729//b2957//b4151//b4152//b4153//b4154//b4380//
yjjN	b2917//b2918//b3026//b3141//b3326//b3330//b4027//b4098//b4099//b4358//
yjjV	b4377//b4378//
ykfI	b0036//b0245//b0247//b0248//b0253//ecpE//ecpB//b0518//
ykgB	b0139//b0301//
ykgF	b0306//b0307//
ylbF	b0513//b0520//
yliI	b0836//b0837//
ymdA	b1044//b1072//b1073//b1074//b1075//b1076//b1077//b1078//b1079//b1080//b1081//b1878//b1879//b1880//b1904//b1937//b1938//b1939//b1940//b1941//b1942//b1943//b1944//b1945//b1946//b1947//b1948//b1949//b1950//
ymfE	b1137//b1138//
ymfR	b1150//b1151//
ymfS	b1152//b1153//b1154//b1155//b1156//b1157//
ymfT	b1140//b1141//b1144//b1146//b1147//b1148//b1149//
ymgC	b1164//b1165//b1166//b1167//
ymgI	b1171//b1172//b4593//
ynaJ	b1332//b1334//b1335//b1339//b1340//b1342//b1343//b4426//
ynbB	b1366//b1368//b1409//b1554//b1555//b1560//
ynbC	yliL//b1410//
yncB	b0897//b1051//b1449//b1480//b1482//b1724//b1927//b2097//
yncE	b1252//b1452//
yncK	b1352//b1351//b1350//b1349//b1580//b1499//yncK//
yneJ	b1526//b1789//
yneK	arpB//b1527//
yneL	b2368//ybfG//b1576//b2071//b2108//b2109//b2335//b2354//b1506//
ynfH	b1587//b1588//b1589//b1590//b1672//b1673//b1674//
ynjD	b0872//b1755//b1756//
ynjE	b1593//b1750//b1751//b1757//b1906//
ynjH	b0763//b0764//b0765//b1742//b1760//
yoaD	b1931//yedS//b1815//
yoaG	b1796//b1797//
yobA	b1840//b1841//
yobB	b1414//b1464//b1843//
yobF	b1823//b1824//
yodA	b0296//b1973//b4506//
yodD	b1188//b1646//b1678//b1783//b1784//b1836//b1953//b1955//b2080//
yoeB	b2017//b4539//
yohC	b1195//b2135//
yohF	b1257//b1258//b1259//b1428//b1519//b2137//b3153//
yohK	b2141//b2142//
ypeC	b0379//b2390//
yphA	b2543//b4598//
yphB	b2468//b2544//
ypjI	b4589//ypjI//
yqeC	b2146//b2147//b2800//b2876//
yqeK	b2849//b2850//b2851//b2852//b2853//b3875//ygaQ_2//
yqgB	b0125//b0143//b0637//b2939//b3065//b3167//b3168//b3170//b3189//b3251//b3390//b3493//b3640//b3649//b3703//b3704//b3705//b3742//b3783//b3981//b3982//b4147//b4375//b4557//
yqgD	b2941//b4478//
yqgF	b2948//b2949//
yqhG	b3013//b3656//b3690//
yqiA	b0414//b3031//
yrbA	b0171//b0180//b0406//b3190//b3739//
yrbC	b3191//b3192//
yrbF	b3193//b3194//b3195//
yrbK	b3198//b3199//b3200//b3201//
yrhA	b3482//yrhA//
ysaC	b3721//b3723//b3898//b3659//ybfI//b4610//b3520//b3861//b3896//b4308//yrhC//ysaC//
ytfP	b4221//b4222//
ytfT	b4230//b4231//b4302//b4303//b4304//b4305//b4485//b4565//
ythA	yjhE//b4655//
ytjA	b0186//b0329//b0643//b0707//b0812//b0865//b0871//b1586//b1739//b2266//b2302//b2464//b2665//b2672//b3012//b3024//b3098//b3099//b3100//b3239//b3336//b3361//b3362//b3555//b4051//b4135//b4269//b4376//b4568//
zntR	b3292//b3293//
