#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1736//b1732//
HypT	b1744//b0152//b1920//b3083//b1385//b2538//b1237//b3135//b3680//b1988//b1492//b0523//b2414//
IclR	b2994//b3481//b1012//b3784//
IdnR	b2659//b0075//b3132//b1301//b1951//b3912//b4018//
IlvY	b3912//b2421//
IscR	b0935//b3061//b2344//b1285//b3418//b1733//b2616//b0116//b2092//b2487//b0034//b0277//b2239//b3576//b2799//b0616//b0758//b1738//b0083//b1409//b3430//b4027//b0447//b0237//b2975//b2731//b1728//b4400//b2538//b1475//b1306//b3134//
KdgR	b3329//b0428//
KdpE	b1333//b4260//b4592//b0344//
LacI	b4439//b3060//b3927//
LeuO	b3790//b2237//b4139//b2009//b4438//b1890//b4058//b1207//b0339//b1500//b2075//b4324//b1741//b4242//b2344//b3428//b0382//b1187//b1241//b4289//
LexA	b2234//b0759//b4195//b3940//b2148//b3452//b1475//b1674//b2163//b1733//b3071//b1165//b4016//b3334//b3012//b3568//b0565//b0377//b0505//b2557//b4102//b0597//b2539//b0978//b0178//b0514//b0475//b3480//b0403//b2194//b0338//b1747//b2151//b0087//b1441//b1399//b0553//b2424//b2617//b1905//b1487//b3171//b3409//b0311//b3786//b2539//b2406//b2212//molR_1//b1796//b0757//b1498//b0777//b2207//b1734//b2207//b2484//b1021//b1021//
LldR	b1072//b0509//b2762//
LrhA	b0785//b3702//b4187//b0019//
LsrR	b3828//b0809//b2802//b0595//b1850//b0231//b1611//b0819//b2987//
LysR	b0092//b0365//
MalI	b0087//b3413//b2702//
MalT	b1184//b2061//b1907//b3583//b1387//b2723//b1901//b2911//b0031//b2000//
MarA	b3749//b3615//b1080//b0805//b2197//b3612//b4193//b0443//b1004//b4013//b2781//b1306//b2369//b3131//b4411//b1016//b3333//b4152//b2541//b0557//b0894//b0892//b4476//b0775//b3700//sroD//b0698//b1277//b0094//b3868//b3514//b2528//b1399//b0573//b1717//b4037//b1748//b2671//
MarR	b0730//b0233//b2964//
MatA	b0486//b3363//b0301//b3624//b3062//b3223//b0303//b0378//
MazE	b4014//b0688//b0602//
MazE-MazF	b3666//b0352//b1443//
McbR	b0954//b0150//b2078//b4670//
MelR	b3708//b4089//b2707//
MetJ	b1939//b1200//b1411//b0937//b2476//b3095//b3037//b1407//b1938//b0313//b0515//b2684//b2687//b4441//b2201//
MetR	b0975//b1901//b1093//b0895//b3429//
MhpR	b1518//b1013//b3725//b3441//b0616//b1476//
Mlc	b3567//b2500//b3428//b3117//b1608//b2841//b3057//b2977//b0233//b0383//
MlrA	b2741//b0037//b2825//b1593//b3790//b0886//b0615//b2702//b1485//b1987//
MngR	b4075//b1129//b2107//
MntR	b3502//b0839//b4460//b3743//b2163//
ModE	b3057//b1061//b2616//b3076//b2096//b2841//b0505//b3167//b2752//b2492//b2698//b0044//b0570//b2009//b0093//b0226//b3185//b1669//b1430//b0349//b1587//b4637//b1385//b0765//b4090//b2152//b1762//b1982//b3752//b1532//b0338//cpxQ//b2837//b2316//b0903//b2717//b0592//b0063//b0750//b2316//b0856//b4323//b0820//b1500//b3749//b2379//
MprA	b2092//b1101//b1327//b4050//b2990//b1618//
MqsA	b1392//b2712//b1010//b3437//b1676//b4618//b1430//b1973//
MraZ	b4613//b4280//b0975//b4411//b2826//b2710//b0850//b3773//b2306//b0411//sroA//b0330//b0048//b4431//b3137//b4484//b2539//
MtlR	b0036//b1817//b3093//
MurR	b1400//b3421//b2718//
Nac	b3132//b4104//b0755//b2484//b1287//b2155//b1817//b3461//b1641//b4016//b3614//b4417//b0936//b0430//b0464//b2604//b1680//b4036//b2407//b1940//b1576//
NadR	b3859//b3907//b2718//b1243//
NagC	b1226//b0892//b2782//b2893//b3271//b1552//b0590//b0964//b4159//b2530//b1323//b0574//b2838//b3067//b2716//b2074//b2241//b0850//b1388//b1924//b2097//b0152//b1377//b2148//b0751//b4015//b1575//b2369//b2063//b4013//b2669//b2698//b2994//b0572//b3773//b2368//b4019//
NanR	b2684//b0226//b4321//b1683//b3092//b1287//b4444//b2499//b3165//b0273//b1006//
NarL	b0464//b0857//b2168//b2196//b1308//b0063//b4152//b0573//b1264//b3481//b0397//b1891//b1622//b4125//b3521//b3094//b4468//b3581//b0450//b0774//b2721//b4092//b1590//b1988//b3491//b1682//b3063//b2841//b0597//b3508//b4050//b4119//b2660//b2379//b1507//b4132//b2484//b3006//b3126//b0860//b1198//b3038//b0588//b3615//b3503//b4198//b1041//b0819//b0565//b0277//b4058//b2976//b3743//b1743//b2096//b2393//b3601//b3749//b1650//b3528//cpxQ//b0675//b0443//b2281//b1014//b0850//b2737//b4242//b0154//b0792//b3957//b0604//b2994//b4124//b1307//b0347//b0112//b1782//b0904//b1618//b0312//b3025//b0450//b1729//b1160//b0950//b3123//b2713//b0784//b1325//b3138//b0759//b3013//b4240//b4239//b1334//b3094//b1851//b1071//b1299//b3326//b3800//b3364//b2092//b4063//b1007//b1877//b0396//b2470//b0031//b2718//b4042//b1848//b2487//b1256//b3415//b1014//b1400//b3859//b2406//b3334//b0294//b3410//
NarP	b0951//b1388//b3161//b0167//b1022//b4476//b2074//b2288//b2729//b0617//b2059//b1498//b3565//b2801//b4098//b4435//b3224//b1741//b0312//b3452//b1183//b2150//b3729//b3093//b2492//b0019//b1515//b4042//b3581//b1302//b3607//b2964//b2416//b2716//b3722//b3792//b1379//b0378//b0462//b1396//b3070//b3414//b0044//b3161//b3331//b2239//b1245//b0075//b1878//b3722//
NemR	b0853//b1262//b2573//
NhaR	b0595//b3161//b0161//b0150//b4197//b2800//b2483//
NikR	b0587//b1762//b0350//b3324//b0799//b2800//
NimR	b2552//b3268//
NorR	b0083//b4310//b3269//
NrdR	b0462//b1275//b2600//b4197//b0895//b2207//b0592//b2755//b3125//
NsrR	b4018//b2241//b4003//b1221//b4240//b2819//b0383//b3076//b3066//b3528//b0226//b1130//b1308//b3870//b4291//b2279//b0929//b4322//efeU_2//b2702//b0069//b1008//b2699//b3599//b3038//b3787//b3479//b2204//b0036//b3481//b4019//b2470//b3709//b1492//b3868//b1077//b1184//b1483//b1970//b4094//b2277//b2058//b3164//b3333//b1988//b3077//b3450//b1073//b4092//b1743//b2997//b1243//b4197//b4438//b4287//b3860//b1261//b1062//b1092//b0443//b1892//b0682//b0150//b3213//b1083//b0811//b0112//b1546//b3185//b3507//b4267//b3060//b3574//b1021//b3503//b3117//b3547//b0850//b0708//b1493//b2840//b1198//b1973//
NtrC	b1037//b4323//b0082//b2671//b1943//b2912//b1307//b4381//b1304//b1262//b1398//b3503//b2709//b3612//b0698//b2708//b2731//b2993//b0070//b3575//b0584//b1784//b1879//b0312//b1411//b2911//b3021//b3067//b3166//b3328//b0153//b4457//b2530//b3516//b1877//b2825//b0486//b1761//b3366//b3567//b2507//b0853//b1300//b2684//b3441//b3773//b1183//b2392//b1987//
OmpR	b2205//b0855//b0443//b3605//b2470//b2341//b1738//b0221//b1673//b4187//b4310//b2580//b0777//b1322//b0064//b1415//b3140//b0796//b2993//b1391//b1649//
OxyR	b2427//b4034//b3212//b2488//b1113//b3225//b3414//b2824//b4383//b1779//b3601//b2239//b2605//b3517//b1746//b2977//b4241//b0795//b3960//b0887//b4313//b2977//b2488//b3700//b0880//b2990//b2904//b1074//b3577//b1102//b2203//b0903//b1819//b1851//
PaaX	b0839//b2582//b2601//b3603//b1486//b0935//b1948//b3134//b0331//b0750//b3222//b0514//b3357//b3785//
PdeL	b3060//
PdhR	b2427//b1078//b3870//b2415//b0091//b1891//b2687//b4381//b4195//b2938//b0733//b2235//b1167//b3123//b1569//b3579//b1244//b2687//b0964//b2167//b0087//b4452//b0996//b2483//b2366//b0839//b3645//b2852//b2763//b1623//b4567//b3366//b3581//b3325//b1818//b0156//b2782//b0776//b1261//b4511//b0342//
PepA	b4063//b1616//b3066//
PgrR	b0860//b4431//b1077//b1007//b2822//b3271//b0347//b0041//
PhoB	b3451//b4192//b2105//b0854//b4416//b0575//b1475//b1819//b4125//b3905//b3113//b1429//b4087//b2676//b0311//b0435//b1223//b4592//b0820//b0334//b1241//b4458//b3567//b4027//b1735//b3846//b2280//b1741//b0093//b0464//b1702//b2212//b4289//b0593//b0937//b1303//b4471//b2422//b3450//b2476//phnE_2//b4399//b2093//b0929//b0505//b2212//b3213//b0722//b2663//b1323//b2313//b0038//b3785//b2344//b2235//b4266//b1011//b4522//b3507//b2429//
PhoP	b1042//b1113//b0464//b3063//b3966//b4133//b0514//b4266//b3330//b0094//b0589//b1512//b0595//b2537//b0368//b1297//b1498//b4194//b1386//b0509//b2686//b2751//b3846//b0516//b0473//b4197//b2476//b2415//b0890//b2096//b0071//b4096//b2311//b4044//b2838//b3859//b1729//b3753//b4365//b1782//b0730//b0779//b0429//b2500//b0696//b0570//b2364//b0161//b2820//b1924//b2421//b0606//b3417//b0085//b4399//b2980//
PrpR	b1487//b3749//b0367//b2788//b1516//
PspF	b3450//b0873//b3437//b1741//b4006//b0153//b1261//
PurR	b2976//b2167//b1042//b2711//b2097//b3513//b0461//b3680//b0874//b0064//b2240//b2539//b3169//b4125//b3184//b3607//b1307//b1747//b0721//b1939//b3794//b1391//b3792//b3789//b4396//b0093//b0683//b0975//b2373//b2309//phnE_2//
PutA	b2107//b4567//
PuuR	b0411//b0895//b0572//b3576//b3185//b0069//b1409//
QseB	b1262//b4662//b1937//b0338//
RbsR	b4267//b4460//b0894//b0678//b2841//b1530//b2093//b3328//b1040//
RcdA	b0486//b0853//b2789//b0166//b0620//b0571//b0964//b0928//b4384//
RclR	b4539//b0431//b0199//
RcnR	b0980//b0339//b2483//
RcsAB	b1003//b4322//b3037//b0958//b1913//b4099//b3332//b2570//b0311//b0505//b2492//b0592//b4177//b2388//b1940//b1076//
RcsB	b4016//b1390//b3926//b0092//b3727//b0785//b2407//b2731//b2306//b0385//b0945//b0586//b2169//b0764//b0754//b3959//b2414//b3868//b0042//b3331//b2706//b0113//b3580//b3092//b0764//
RcsB-BglJ	b2574//b0754//b1112//b2993//b0863//b2009//b1988//b0350//b0069//b4018//b3013//b1476//b1300//b1388//b0733//b4090//
RelB	b4471//b0683//b1634//
RelB-RelE	b0731//b3666//b0754//
RhaR	b1493//b1943//
RhaS	b4323//b0296//b0792//b1327//b2223//b2156//
Rob	b1165//b3118//b0781//b0928//b0578//b1305//b3701//b2429//b4311//b3324//b1567//b2903//b0385//b2366//b2208//b2943//b0945//b1109//b1022//b0350//b0505//b3113//b0571//b1948//b0931//b0618//
RstA	b3515//b3729//b0978//b1474//b1276//b4024//b2059//b1485//b2149//b1719//
RtcR	b1072//b0958//
RutR	b1326//b0181//b3749//b2571//b1904//b1621//b3083//b2093//b0683//b3727//b1741//b0441//b1187//b0937//b4288//b4079//b0095//
SdiA	b3417//b2236//b1589//b3515//b0080//
SgrR	b3774//b3583//b0343//b3615//b3013//b1007//b3813//b4287//b4033//
SlyA	b1482//
SoxR	b2716//b3773//b0064//
SoxS	b3722//b3408//b0819//b1308//b2558//b4150//b0031//b3515//b4481//b2964//b3787//b1578//b0587//b1434//b0515//b3831//b2280//b0553//b2531//b4523//b0732//b4267//b1166//b4506//b1074//b2979//b1925//b1658//b3517//b2197//b1393//b4481//b0277//b3701//b3066//b0334//b4073//b2372//b3093//b1221//
StpA	b3222//b4366//b2759//b0514//b2707//b3413//b1848//
SutR	b0461//b0614//b3025//b1796//b3869//
TdcA	b4451//b0849//b4026//b2280//b4036//b2366//b0819//
TdcR	b3727//b3449//b2750//b1484//b4019//b1398//b0378//
TorR	b1532//b0044//b0889//b1848//b2308//b2107//b1207//b2107//b1923//b0849//b3169//b3625//
TreR	b1546//b1261//
TrpR	b0759//b2422//b1890//b0945//b1714//b3077//b4238//b0812//b1499//b4160//b1683//b4400//
TyrR	b0512//b1481//b1207//b0590//b1515//b0062//b0020//b4393//b1101//b2717//b2684//b4523//
UhpA	b0614//
UidR	b2306//b4096//b0937//b4367//
UlaR	b2421//b3430//b0852//b0073//b3934//b3449//b2977//
UvrY	b2731//b0763//b2601//b0507//b2659//
UxuR	b0674//b2481//b3903//b1622//b2666//b1014//b1037//b1013//b1244//
XapR	b3335//b1440//
XylR	b3574//b0583//b1429//b0890//b0330//b2895//b0517//
YdeO	b1400//b2204//b3506//b4119//b1744//b4525//b0724//b0399//b2143//b0048//b3082//b1006//b3133//b0237//b4197//b1521//b2368//b3213//b2913//b1010//b2763//
YedW	b1184//b3904//b2058//b2709//b4513//b1622//b3038//b4002//b4443//b2373//b1042//b2579//
YefM	b0429//b0895//
YefM-YoeB	b2528//b0232//
YehT	b1593//
YeiL	b3413//
YiaJ	b0123//b2155//b4417//b3331//b3223//b2542//b3742//b1483//b1745//b3368//
YjjQ	b3188//b1791//b0033//b2604//b3223//b2240//b1377//b2756//b1411//b0724//
YpdB	b1718//
YqhC	b0759//b1075//
YqjI	b3167//b2106//
ZntR	b0430//
ZraR	b3359//b4239//b4193//
Zur	b2925//b0841//b0368//b4122//b3568//b2529//
