#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b2579//b2997//
HipAB	b2702//b2365//b0385//b3828//b3513//
HipB	b3418//b4618//b4237//b0349//b0653//b2149//
HyfR	b0623//b3365//b2713//b3742//b3186//b3509//b1184//b2236//b1947//b0622//b4637//b0795//
HypT	b0513//b2062//b1805//b1924//b1943//b2803//b4133//b1415//b1003//b1748//b1608//b1101//b3430//
IclR	b2893//b2393//b0755//b4088//
IdnR	b4567//b0864//b0687//b0400//b2370//b0040//b4030//
IlvY	b2344//b3615//
IscR	b0873//b3793//b1569//b0082//b0732//b2560//b0784//b1674//b1297//b3093//b3453//b0894//b3224//b3749//b1531//b1264//b1040//b3753//b3904//b0997//b3787//b0849//b3077//b4035//b0341//b2288//b2197//b4019//b3784//b2059//b2837//b2095//
KdgR	b3566//b1852//
KdpE	b0431//b2243//b1597//b4242//
LacI	b1334//b0463//b3902//
LeuO	b1743//b2687//b0484//b2223//b4613//b2239//b0084//b0614//b3478//b4035//b3568//b3213//b0809//b0226//b0565//b2372//b1305//b0937//b3707//b4028//
LexA	b0516//b4702//b3432//b1707//b2995//b0588//b3066//b3256//b0396//b4019//b1237//b1715//b4072//b2470//b0365//b0396//b2709//b1674//b0964//b2707//b0512//b0462//b1987//b4095//b1299//b3868//b4484//b0890//b0852//b2483//b2687//b0032//b0344//b0553//b1305//b2754//b3702//b3184//b0731//b2895//b0796//b0697//b1564//b2604//b3525//b0937//b0388//b0681//b0891//b3421//b3941//b2993//b1227//b1902//b1513//b0928//b0032//b4131//b1327//
LldR	b3213//b4192//b2288//
LrhA	b3564//b2895//b1396//b0880//
LsrR	b1441//b2075//b3960//b4102//b2823//b3431//b1877//b3743//b0431//
LysR	b4310//b2937//
MalI	b1440//b1674//b1389//
MalT	b1113//b2529//b3237//b3037//b3223//b1014//b1672//b3942//b2617//b1226//
MarA	b0331//b0683//b2574//b3006//b0853//b1851//b1308//b0799//b4393//b1819//b3156//b4050//b2787//b1308//b4265//b0891//b0341//b3729//b1508//b1484//b1987//b3096//b1564//b4292//b1921//b3904//b4005//b1618//b3730//b3792//b0890//b3724//b3066//b0515//b1516//b0034//b1500//b1938//
MarR	b2240//b4138//b0226//
MatA	b3188//b0810//b0980//b1734//b2993//b0850//b2722//b0031//
MazE	b0886//b4525//b4599//
MazE-MazF	b2077//b3096//b0794//
McbR	b1890//b0775//b0553//b4322//
MelR	b4618//b3625//b1265//
MetJ	b0061//b3938//b3132//b1277//b4015//b3661//b2365//b0975//b1221//b3268//b2310//b0782//b0597//b2617//b1042//
MetR	b0853//b4382//b3723//b2484//b0063//
MhpR	b4015//b2631//b1623//b0430//b4441//b1038//
Mlc	b1944//b3966//b1987//b1622//b2092//b1091//b2425//b1252//b0623//b0068//
MlrA	b2818//b4117//b0366//b0734//b3903//b2997//b0399//b3813//b2074//b1715//
MngR	b1576//b4367//b2826//
MntR	b1247//b3021//b4513//b1226//b3366//
ModE	b3605//b1333//b0597//b0232//b3408//b2675//b1738//b2096//b2822//b1493//b1062//b3449//b3083//b3793//yegZ//b0430//b2702//b0343//b0485//b3057//b1741//b0226//b3940//b1384//b2552//b2942//b2838//b3789//b0403//b4104//b1951//b0161//b4039//b0441//b1738//b2841//b2243//b0313//b0166//b4392//b0589//b2199//b0430//b2604//b2783//b0682//
MprA	b0073//b2075//b3005//b2758//b3785//b0232//
MqsA	b0622//b0447//efeU_2//b4254//b2784//b2406//b0856//b0762//
MraZ	b1622//b0731//b1547//b3903//b0685//b0389//b4476//b4376//b0031//b1009//b2167//b4159//b4132//b3742//b0094//b4662//b3451//
MtlR	b3934//b1071//b1902//
MurR	b3645//b0775//b2029//
Nac	b1022//b2751//b1258//b2489//b0508//b3170//b3700//b0382//b1563//b2741//b4511//b0197//b3480//b3581//b1492//b0980//b3081//b1487//b0806//b2201//b4376//
NadR	b2760//b0792//b1973//b1038//
NagC	b3113//b2150//b1444//b1926//b0039//b1623//b0352//b3730//b4073//b2904//b3190//b4054//b4577//b0377//b0037//b4090//b4115//b1070//b3057//b0199//b2731//b2723//b0123//b2429//b2630//b1276//b2996//b2943//b3368//b4525//b4154//b2491//b4150//b1674//b2428//b0033//b0995//
NanR	b2487//b0606//b4381//b3236//b3116//b3624//b0754//b2671//b0809//b2553//b1077//
NarL	b1327//b0388//b1480//b1880//b0368//b0677//b1080//b3429//b4698//b3021//b1878//b0928//b2059//b1578//b4310//b3168//b1377//b1498//b3547//b2937//b3006//b1010//b2903//b3008//b2663//b3749//b2093//b2078//b0593//b1429//b1536//b1391//b0343//b4058//b0954//b4393//b4034//b2068//b0796//b3426//b1735//cpxQ//b3172//b3582//b0337//b1440//b1474//b0367//b0614//sroC//b3785//b1263//b4458//b3911//b1591//b2365//b1015//b1945//b1304//b2802//b0620//b4237//b3137//b0341//b0849//b0855//b0523//b2483//b1552//b2732//b0384//b0849//b2705//b1616//b2207//b1784//b4444//b2603//b0431//b4133//b1285//b3743//b1913//b1299//b2107//b3038//b0934//b3091//b1684//b2029//b0398//b0620//b1288//b3186//b4467//b3166//b4124//b4367//b0729//b1907//b1411//b3331//b3013//b0734//b4396//b3334//b2675//b0734//b3922//b0185//b2916//b4415//b3521//b1071//b1658//b2605//b2205//b0084//b4072//b2372//b2421//b1102//b0221//
NarP	b1846//b4035//b3479//b2943//b2200//b1591//b1673//b0730//b0031//b1226//b4094//b2665//b2500//b1498//b2840//b1003//b1878//b4097//b3137//b4475//b0035//b0154//b3916//b4092//b3558//b3558//b3334//b2824//b0152//b1222//b0273//b2370//b3579//b2388//b0512//b3437//b1308//b1252//b2029//b2724//b4249//b3091//b1859//b4266//b0123//b3027//b1430//b4511//b1923//b0349//
NemR	b2781//b2781//b3005//
NhaR	b1241//b3725//b2079//b1650//b2721//b2675//b0674//
NikR	b1654//b3729//b4196//b0950//b2617//b1400//
NimR	b2207//b1083//
NorR	b2310//b2762//b2407//
NrdR	b3190//b1670//b0794//b0676//b2279//b3026//b0350//b2156//b1741//
NsrR	b4249//b0785//b0852//b2155//b2699//b0903//b0353//b1388//b4133//b1590//b0033//b1006//b0240//b1588//b3449//b0623//b3786//b2582//b0335//b2802//b0153//b2572//b2703//b3512//b3942//b4365//b1257//b4026//b0522//b2482//b2427//b4523//b3035//b0342//b1247//b1429//b1305//b3081//b1483//b0995//b2824//b3409//b1070//b3426//b2580//b0856//b2341//b1441//b1587//b2213//b3428//b3784//b0593//b4131//b3575//b0071//b3126//b0805//b2942//b4435//b0353//b4354//b4088//b0342//b4124//b1092//b2470//b1037//b3125//b2156//b4076//b1892//b2366//b0462//b0348//b2009//b0810//b1922//b2824//b1947//b1656//b1938//b3136//
NtrC	b3600//b3846//b1907//b1165//b4431//b2425//b3403//b0383//b1654//b3441//b3869//b2029//b3166//b0090//b3477//b1569//b2572//b3727//b2076//b4382//b2993//b2127//b3600//b3133//b1905//b0443//b4267//b3334//b3615//b0062//b2675//sroC//b3452//b2995//b4239//b0809//b4289//b1620//b1941//b2388//b4035//b4321//b2282//b0862//b3752//b0855//b4238//b1589//b1733//
OmpR	b1732//b3403//b2470//b0093//b1006//b1399//b0987//b3491//b1859//b0995//b4098//b1257//b4030//b3788//b4458//b1043//b3062//b1649//b2927//b2221//b2313//
OxyR	b1326//b3417//b3564//b0595//b1846//b1081//b0514//b4187//b4154//b1951//b0221//b1415//b4313//b3449//b1194//b3164//b1392//b4070//b0512//b4063//b0331//b2923//b2306//b0854//b1302//b0366//b4287//b0578//b0595//b3752//b3916//b2415//b1950//b3800//
PaaX	b4003//b2757//b0162//b1163//b2282//b3509//b3495//b1285//b0977//b0334//b0851//b3168//b0774//b1203//
PdeL	b3518//
PdhR	b0033//b0432//b4577//b2666//b3580//b3521//b0605//b1327//b1081//b0342//b1223//b4196//b1940//b1547//b0068//b2552//b3912//b0450//b1552//b1519//b3604//b3722//b3583//b0777//b0114//b1260//b1252//b1296//b0889//b4313//b4120//b3012//b2156//b2092//b0973//b3461//b1165//b1256//b1041//b1732//b1483//
PepA	b4539//b3828//b3567//
PgrR	b4324//b3141//b3829//b2705//b0090//b2808//b0439//b0123//
PhoB	b0072//b0925//b2559//b1411//b2763//b1091//b2204//b1007//b3426//b1732//b1946//b0591//b1519//b3207//b2369//b1498//b2198//b0072//b3507//b3126//b2009//b0731//b1818//b0620//b2342//b0578//b0796//b2241//b3135//b4400//b2207//b1519//b2313//b0087//b2905//b1039//b2913//b3938//b1397//b0977//b4523//b3645//b3214//b3723//b2365//b1476//b2213//b0311//b2311//b3271//b2662//b1325//b1738//b1285//b1923//b2425//b1650//b2143//b4101//b0313//
PhoP	b3774//b4115//b0435//b2488//b1737//b0886//b1547//b4194//b1597//b1109//b2839//b4481//b1907//b2488//b1729//b1288//b2392//b3512//b0827//b1224//b0353//b0277//b2825//b0086//b4267//b1575//b1939//b3574//b3136//b3727//b2674//b0763//b3507//b4098//b0399//b2751//b0225//b2000//b2660//b4087//b2684//b4523//b4122//b0732//b1394//b1307//b2406//b0723//b0037//b1540//b1007//b2660//b0390//b2406//b2279//b1275//
PrpR	sroD//b2427//b1821//b3957//b4705//
PspF	b1322//b2923//b2492//b0161//b2558//b0429//b2789//
PurR	b1321//b1890//b2077//b1023//b1262//b0688//b0043//b3870//b2373//b2281//b2705//b2980//b4090//b1942//b0574//b3169//b1618//b3938//b1530//b1160//b2316//b4034//b1041//b4481//b3091//b1940//b1386//b3846//b1973//b4151//b3919//
PutA	b0089//b4267//
PuuR	b1408//b3027//b4027//b2992//b1377//b2205//b1452//
QseB	b3413//b3066//b2731//b2687//
RbsR	b0553//b2552//b0778//b1244//b4484//b2903//b0338//b2552//b1263//
RcdA	b4092//b1257//b0861//b3688//b4460//b0162//b3726//b2307//b0810//
RclR	b1407//b1091//b4092//
RcnR	b0587//b4267//b0112//
RcsAB	b0512//b4280//b4411//b3568//b1408//b1620//b2143//b3453//b1920//b1187//b2156//b2752//b3035//b1547//b2825//b2789//
RcsB	b0071//b3428//b1036//b4484//b1946//b0860//b2490//b2574//b1913//b3571//b4637//b4441//b2198//b1042//b2661//b1199//b1512//b3140//b3157//b3165//b3517//b3788//b1072//b2528//b1905//
RcsB-BglJ	b2289//b4098//b1016//b0820//b3414//b4118//b3967//b0594//b1411//b0390//b4416//b2570//b2713//b2499//b1892//b3558//
RelB	b0584//b1942//b1486//
RelB-RelE	b1021//b1729//b2199//
RhaR	b0863//b2278//
RhaS	b1301//b1080//b3940//b1517//b0727//b0805//
Rob	b3503//b2500//b3870//b4086//b2371//b1658//b0185//b3625//b0976//b2222//gadF//sroC//b1707//b3063//b4085//b2943//b3957//b3207//b0799//b4159//b2240//b0399//b1252//b3922//b3613//b2197//
RstA	b0042//b0678//b1672//b4400//b2758//b3066//b3429//b1308//b3006//b0854//
RtcR	b1037//b3012//
RutR	b2975//b2708//b4071//b0585//b1889//b1888//b0996//b1578//b1485//b2903//b0042//b3479//b0020//b4125//b1563//b0461//b0697//
SdiA	b4153//b1256//b0315//b0347//b1618//
SgrR	b1385//b3923//b0653//b0996//b1083//b0618//b2841//b1861//b0795//
SlyA	b0342//
SoxR	b4095//b3161//b1608//
SoxS	b3730//b0064//b0378//b1385//b3942//b2979//b0850//b0892//b1616//b0873//b0653//b1079//b3126//b0973//b4016//b0116//b0040//b0754//b0048//b0293//b3790//b2822//b1074//b1430//b2601//b3156//b1948//b0854//b2429//b3906//b1499//b3357//b4102//b1407//b3062//b1737//b2499//b0849//b2487//b1136//
StpA	b1081//b0516//b0180//b3166//b2716//b1901//b0513//
SutR	b0062//b0685//b3925//b0450//b4237//
TdcA	b2530//b1970//b2323//b1276//b0584//b4266//b1531//
TdcR	b0731//b1514//b0786//b3481//b1641//b0874//b4381//
TorR	b1920//b1072//b2916//b1394//b2203//b0682//b2779//b1791//b1673//b2155//b1073//b0397//
TreR	b0062//b0207//
TrpR	b1222//b0980//b4097//b0435//b4054//b1861//b3708//b1207//b1913//b1905//b0731//b3509//
TyrR	b4287//b2540//b3503//b2279//b0277//b3021//b3092//b0296//b1946//b3027//b0933//b0894//
UhpA	b0441//
UidR	b3518//b0904//b0765//b4241//
UlaR	b0894//b2000//b2342//b1073//b1889//b2799//b4381//
UvrY	b2429//b2368//b2663//b2741//b1485//
UxuR	b0151//b1796//b1946//b0166//b3227//b2085//b1386//b1013//b3753//
XapR	b1301//b0925//
XylR	b3902//b0179//b2199//b3185//b0353//b4376//b0348//
YdeO	b2821//b3368//b3006//b3006//b3172//b0975//b4159//b2213//b0799//b2603//b2313//b0273//b3919//b2499//b4120//phnE_2//b0871//b2574//b0232//b0368//b1790//
YedW	b4072//b4040//b2659//b3093//b1038//b1474//b0167//b1306//b0785//b0232//b2542//b3421//
YefM	b1256//b0484//
YefM-YoeB	b3118//b2094//
YehT	b2365//
YeiL	b4159//
YiaJ	b0153//b1277//b2822//b1921//b2987//b3140//b1335//b3956//b3008//b3708//
YjjQ	efeU_2//b1394//b1072//b3092//b0150//b1514//b2288//b1890//b3324//b1007//
YpdB	b3752//
YqhC	b4322//b0891//
YqjI	b2208//b2097//
ZntR	b2755//
ZraR	b3860//b4033//b3082//
Zur	b1617//b4059//b0513//b3924//b2169//b4100//
