#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b2096//b4018//
MetR	b0382//b3794//b2282//b1852//b2491//
MhpR	b0622//b4400//b1323//b4070//b0857//b3751//
Mlc	b4030//b0066//b1761//b1275//b2281//b1012//b4670//b4133//b1761//b1925//
MlrA	b4075//b0805//b1306//b1500//b0799//b0698//b1244//b0428//b4063//b0366//
MngR	b3164//b0873//b2152//
MntR	b2312//b2205//b2574//b3792//b1444//
ModE	b2541//b0731//b0936//b3521//b2937//b3185//b1040//b3959//b1846//b3912//b0964//b1937//b1061//b1939//b1590//b1430//b2530//b0392//b2481//b3057//b2686//b0504//b1564//b2822//b4702//b1702//b0861//b0351//b2662//b3188//b2697//b2698//b2289//b1819//b2687//b0161//b2895//b4292//b3005//b3416//b1941//b2752//b0620//b3095//b3128//b3138//
MprA	b4290//b1397//b4002//b2755//b3026//b1987//
MqsA	b4439//b1716//b2061//b4090//b2703//b4384//b4309//b2705//
MraZ	b3432//b1913//b1165//b4240//b2820//b2221//b4313//b3418//b0685//b2208//b3431//b1081//b2406//b1299//b1535//b2242//b2904//
MtlR	b2784//b2375//b0655//
MurR	b0020//b3794//b0809//
Nac	b3113//b1113//b4104//b0179//b0606//b4366//b4027//b3096//b3117//b1014//b0936//b2717//b1611//b3325//b3461//b0221//b1497//b1487//b3329//b0294//b1101//
NadR	b0856//b1797//b0931//b0352//
NagC	b1222//b2937//b4399//b2631//b0588//b1718//b0574//b2942//b1327//b2913//b4076//b2553//b4117//b0347//b2789//b3859//b3477//b2540//b4522//b1333//b1277//b2153//b4592//b3577//b2560//b0855//b2095//b4288//b0522//b1947//b3491//b2017//b3966//b3022//b3171//b0036//b1656//
NanR	b1516//b1221//b3501//b0934//b3357//b0464//b0392//b3510//b3416//b0092//b4187//
NarL	b1474//b1163//b4016//b1891//b2204//b4399//b1658//b2195//b2631//b1484//b0036//b4027//b4177//b2284//b3568//b3723//b1081//b0774//b1516//b0388//b1184//b0390//b0180//b0368//b1944//b1263//b1298//b0794//b4435//b1901//b1902//b2601//b0793//b2365//b1164//b0091//b1091//b3912//b0403//b1501//b4291//b4154//b4376//b2306//b3449//b2489//b1846//b1654//b3624//b3185//b3495//b3741//b1194//b2570//b1901//b0389//b0066//b2152//b2364//b3449//b4398//b4312//b0365//b1860//b2242//b3094//b4073//b0592//b2781//b1973//b2194//b2416//b1676//b1674//b1387//b3514//b2757//cpxQ//b2306//b0979//b0180//b1892//b0152//b4471//b3437//b2717//b2149//b3547//b2698//b0619//b0937//b0774//b0447//b1247//b2825//b3441//b0812//b0397//b0849//b2058//b2308//b3421//b0785//b3612//b0225//b3907//b3515//b1325//b4267//b0351//b2288//b3224//b2223//b3791//b0048//b2715//b2787//b3256//sroD//b1076//b2801//b2684//b3417//
NarP	b4028//b3511//b1392//b1287//b0827//b0511//b4027//b1497//b1569//b2150//b3721//b1780//b0734//b1079//b2697//b1297//b1926//b4035//b3579//b2417//b3625//b0088//b1073//b4040//b3582//b0726//b2551//b2365//b0728//b1707//b2895//b2414//b3721//b2009//b1890//b4030//b3164//b3744//b0293//b1947//b3093//b3057//b0095//gadF//b4313//b1160//b0514//b3514//b0221//b0089//
NemR	b1102//b0583//b2243//
NhaR	b1429//b0076//b2579//b3904//b3027//b3331//b1258//
NikR	b2732//b2199//b2976//b4376//b2980//b2711//
NimR	b1080//b0903//
NorR	b1704//b1226//b1488//
NrdR	b3868//b3094//b0925//b3749//b1900//b1010//b4415//b2465//b2905//
NsrR	b3566//b0515//b0516//b3577//b3430//b4073//b0597//b3063//b0388//b3615//b0350//b1183//b0234//b4393//b0460//b4035//b2823//b2063//b2751//b1511//b0486//b1656//b3461//b3860//b4309//b2779//b2992//b2573//b3027//b2783//b0572//b0775//b3367//b1077//b0161//b0430//b3414//b0087//b4451//b2406//b3509//b1508//b1288//b0352//b3721//b2975//b0509//b0980//b3613//b0799//b2975//b2278//b1194//b1784//b4435//b3135//b1223//b2091//b4105//b4160//b2483//b2893//b4044//b1516//b0863//b2912//b3329//b4265//b2287//b0076//b0311//b2194//b4411//b0925//b0304//b2316//b2283//b4249//b1221//b3134//b0721//b4115//b2202//
NtrC	b4268//b3515//b3787//b0062//b2202//b4233//b2665//b2938//b0162//b1415//b2943//b0070//b0751//b2152//b0654//b0199//b0809//b1651//b2490//b0734//b4139//b1673//b1393//b4618//b2660//b0592//b2068//b3579//b2372//b4029//b3942//b4322//b1297//b1223//b1061//b2287//b1440//b1485//b3453//b3190//b2528//b3359//b2825//b1850//b3269//b0032//b3410//b3749//b4481//
OmpR	b4382//b1611//b0796//b2665//b2995//b1575//b1942//b3495//b2751//b0886//b4094//b4290//b0150//b2686//b4408//b4195//b3161//b0685//b4266//b0683//b0590//
OxyR	b1392//b0301//b1399//b3326//b2905//b2669//b3359//b2369//b1073//b4324//b1163//b1323//b1245//b1411//b0855//b1008//b4100//b0066//b4073//b0315//b3601//b0750//b4087//b1022//b2095//b0231//b4311//b0573//b3518//b1796//b1407//b3095//sroD//b3065//
PaaX	b3727//b2286//b2528//b3625//b2205//b1547//b1164//b2530//b0338//b0811//b2423//b0889//b0774//b1321//
PdeL	b3327//
PdhR	b2029//b0754//b4195//b1194//b0035//b4443//b3515//b3461//b3426//b4193//b0839//b0337//b4291//b1441//b1327//b2603//b1323//b1041//b4376//b0523//b3038//b2215//b0925//b1006//b3021//b4240//b0857//b0340//b1396//b2760//b1252//b1261//b1237//b1888//b1546//b0366//b0696//b3721//b4324//b1982//b4098//
PepA	b1182//b4192//b4460//
PgrR	b0273//b1183//b1304//b0614//b1781//b1092//b3432//b4039//
PhoB	b2804//b4268//b3503//b1650//b2155//b2819//b1297//b4396//b0677//b3403//b0390//b3813//b4095//b2997//b1012//b3581//b2375//b2152//b4460//b0679//b0886//b1622//b1579//b4392//b4139//b2379//b3607//b4072//b2281//b0517//b1535//b4444//b1970//b0240//b2808//b1654//b3792//b0344//b2805//b0439//b1579//b2488//b4105//b3727//b1851//b2570//b2927//b3707//b0805//b1481//b2818//b2215//b0572//b2155//b1679//b0507//b1821//b1670//b4354//b3508//
PhoP	b2280//b3006//b2702//b3749//b0677//b2665//b2673//b1942//b2673//b0179//b1079//b3333//b2784//b4267//b2368//b4288//b1334//b0115//b3528//b3870//b0980//b1818//b4196//b1779//b1512//b0687//b3905//b4131//b2825//b0475//b2893//b3453//b2017//b3503//b2558//b1488//b3330//b1879//b3904//b0851//b1287//b4032//sroD//b0156//b3750//b1938//b1262//b3077//b1452//b2529//b1791//b4039//b0086//b4194//b1393//b1036//
PrpR	b4415//b4005//b2085//b1682//b0089//
PspF	b4152//b0811//b1513//b2167//b1532//b4160//b2605//
PurR	b0572//b2429//b4063//b2143//b0151//b2285//b0779//b1062//b3364//b2737//b0514//b1954//b4577//b2465//b2077//b4417//b0509//b1441//b3326//b0722//b0687//b1669//b2289//b0115//b1889//b3478//b2784//b4457//b1622//b0934//b0973//
PutA	b2313//b4458//
PuuR	b1987//b1562//b3469//b1325//b3574//b4197//b1023//
QseB	b4357//b4443//b2557//b1093//
RbsR	b4365//b3625//b1492//b3335//b3325//b2371//b0428//b3212//b3911//
RcdA	b0237//b4241//b1716//b1080//b0505//b3603//b2553//b2722//b2762//
RclR	b4101//b0344//b3137//
RcnR	b2663//b1938//b3421//
RcsAB	b3957//b2079//b0368//b0347//b2499//b0776//b0795//b4637//b3012//b2718//b3957//b4033//b4452//b1672//b0708//b2341//
RcsB	b1973//b1394//b2323//b2499//b1265//b3214//b1187//b2760//b1818//b2686//b0367//b0903//b2288//b2167//b1905//b1540//b2287//b0872//b0575//b0781//b1303//b1040//b1285//b4268//b1113//
RcsB-BglJ	b0708//b2839//b2697//b4637//b4416//b4159//b3574//b3450//b3908//b1444//b0805//b0980//b2074//b2240//b1922//b3223//
RelB	b3452//b4125//b4287//
RelB-RelE	b2703//b1023//b3037//
RhaR	b2571//b1061//
RhaS	b3481//b1913//b2483//b1531//b3576//b2406//
Rob	cpxQ//b0687//b1442//b3578//b0336//b0853//b2492//b1925//b0392//b2839//b3583//b0277//b4279//b1791//b3729//b4131//b1442//yegZ//b0794//b4150//b2425//b2091//b0366//b3073//b2676//b1483//
RstA	b3066//b0583//b1519//b0623//b0935//b3095//b2289//b4399//b1265//b1008//
RtcR	b3516//b3429//
RutR	sroC//b1011//b0578//b0764//b2852//b0950//b3508//b2368//b0179//b4321//b3916//b0020//b4312//b2754//b0090//b3564//b0068//
SdiA	b4416//b2665//b1532//b4324//b3902//
SgrR	b3926//b1672//b2407//b0616//b1335//b3366//b3787//b1109//b2062//
SlyA	b1616//
SoxR	b3417//b2808//b0799//
SoxS	b3171//b3934//b0515//b2421//b0678//b0389//b0676//b1392//b0724//b4367//b0862//b2091//b4249//b3081//b0995//b4637//b4096//b0678//b2029//b2000//b2481//b4153//b3365//b3366//b1492//b2731//b2726//b4381//b3961//b2758//b3702//b3708//b1083//b2837//b2841//b2824//b1256//b4467//b0623//b4376//
StpA	b0584//b4237//b2143//b0571//b1987//b0732//b1400//
SutR	b1136//b1729//b2148//b4481//b0721//
TdcA	b2538//b1826//b0315//b1733//b0849//b0314//b2665//
TdcR	b3026//b1377//b1081//b4452//b4100//b1227//b4458//
TorR	b2149//b1182//b1014//b0696//b4118//b2779//b2485//b0092//b3614//b0574//b1736//b1941//
TreR	b0849//b0995//
TrpR	b3365//b2306//b4445//b0891//b4105//b1227//b1513//b2414//b0565//b4241//b1500//b1016//
TyrR	b4457//b2531//b2904//b1718//b1246//b3449//b0762//b2750//b2095//b0726//b3645//b1737//
UhpA	b3729//
UidR	b1577//b4097//b2310//b2508//
UlaR	b3414//b0342//b0377//b3140//b1620//b2308//b3729//
UvrY	b1530//b3161//b2094//b2344//b0397//
UxuR	b1732//b2149//b0774//b0032//b4309//b2990//b0473//b1732//b1008//
XapR	b1887//b1608//
XylR	b4026//b0653//b2964//b0060//b0335//b1611//b1393//
YdeO	b0199//b1848//b3166//b0486//b4106//efeU_2//b0786//b3227//b2242//b4291//b1022//b0398//b1258//b3525//b3022//b0400//b3614//b0336//b2631//b3956//b2060//
YedW	b1913//b3904//b2373//b0675//b0765//b2758//b2075//b1860//b2802//b4096//b4471//b3722//
YefM	b1947//b1658//
YefM-YoeB	b2313//b4151//
YehT	b4058//
YeiL	b1440//
YiaJ	b1594//b2490//b0590//b1511//b3502//b2582//b2666//b0987//b1530//b4451//
YjjQ	b1136//b2710//b0977//b0722//b0684//b2551//b0240//b0060//b2993//b3788//
YpdB	b4323//
YqhC	b4054//b0507//
YqjI	b0069//b1649//
ZntR	b3723//
ZraR	b4124//b1673//b1277//
Zur	b2148//b2416//b3137//b3742//b2570//b1674//
