#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0776//b2839//
FlhDC	b2804//b0435//b2470//b4075//b1670//b0301//b3614//b3408//b3860//b2427//b1039//b1950//b2198//b2987//b1658//b2198//b2156//b3128//b2323//b0166//b2202//b0614//b4062//b0903//b2704//b4471//b1987//b3268//b2687//b2237//b1257//b0086//b1620//b1594//b0064//b1736//b1012//b0729//b2276//b2079//b1650//b3919//b0366//b2500//b0783//b1201//b3599//b3860//b4092//b4028//b0314//b3134//b2580//b2728//b0861//b1512//b1512//b0447//b3575//b3568//b4089//b0273//b1307//b0335//b3789//b2155//b0774//b1388//b4280//b3510//b3709//b1476//b2279//b1275//b0036//b0730//b1481//b3453//b1717//b3133//b2726//b3510//
FliZ	b1590//b3859//b3418//b1707//b1783//b0432//b0759//b2779//b4151//b1013//b2201//b0851//b1941//b3967//b2802//b4025//b0460//b4452//b2223//b1738//b0796//
FucR	b3956//b3926//b3077//b0995//b0860//b3605//b2366//
Fur	b3578//b3065//b2757//b1259//b3167//b4484//b3116//b0687//b2235//b0114//b0511//b2997//b3601//b4016//b0385//b3728//b1021//b2802//b2528//b1783//b2198//b1302//b0035//b2239//b3067//b4267//b0655//b4122//b1322//b3508//b3334//b1499//b4475//b1102//b0084//b1947//b2199//b4027//b4106//b0764//b1907//b1112//b2540//b4150//b1500//b3558//b0592//b3508//b3581//b1681//b0764//b0083//b0221//b1476//b2781//b0040//b1223//b0312//b2316//b3139//b3957//b1474//b1409//b4159//b1702//b2488//b3168//b4249//b0857//b2571//b2203//b1682//b3213//b1072//b0473//b1288//b0805//b1737//b3366//b1480//b3063//b1608//b4106//b2912//b0571//b1616//b0975//b0403//b2223//b4291//b2754//b2487//b1474//b4073//b1004//b1224//b1275//b0311//b2580//b0233//b0777//b3012//b4618//b0399//b2149//b2106//b2553//b0856//b0613//b2316//b0754//b3577//b4670//b0485//b4092//sroD//b1246//b3126//b0856//b0979//b0221//b1732//b2197//b4119//b4290//b2925//b3926//b1892//b2095//b4357//
GadE	b1748//b0339//b3789//b3518//b1564//b1597//b0068//b4124//b0118//b3813//b0872//b3012//b3576//b3966//b3938//b2224//b3170//b4312//b0087//b1076//b2741//b4003//b3330//b1199//b2764//b3096//b2155//b1579//b4003//
GadE-RcsB	b2195//b1300//b2687//b0796//b1071//b3185//b4382//b1718//b0389//
GadW	b1593//b0343//b1224//b2720//b3225//b0728//b1673//b2207//b4002//b0595//b0890//b2712//b1888//b2840//b0987//
GadX	b2231//b3751//b2669//b3022//b2240//b0350//b3027//b0996//b3327//b1591//b0509//b0826//b4324//b4618//b3418//b0733//b3432//b0092//b2559//b4511//b3021//b1387//b1493//b2373//b1649//b1530//b0207//b3724//b0774//
GalR	b1654//b1070//b1515//b0811//b0231//b2763//b1743//b4239//sroD//b4313//
GalS	b4039//b3131//b4233//b3919//b2200//b2106//b0076//b2309//b3960//b4024//
GatR	b0044//b0827//b2789//b4015//b1411//b0293//
GcvA	b0515//b2484//b2488//b2895//b3268//
GlcC	b0088//b3752//b4400//b4599//b1407//b2783//b1263//
GlpR	b1790//b2724//b3441//b2666//b2756//b0604//b2206//b0091//b4043//
GlrR	b0515//b4133//b3222//b1921//b1942//
GntR	b0785//b2029//b0697//b3225//b1303//b0860//b3744//b1062//b0586//b1430//b2779//b1021//
GutM	b2367//b0403//b3328//b3509//b0795//b0786//b3328//
GutR	b4670//b2559//b3725//b0087//b1262//b1987//b2661//
HU	b2703//b3751//b0987//b0277//b0390//b2781//b0398//b1397//b3940//
HcaR	b1259//b3792//b2721//b2603//b0179//b3666//
HdfR	b3501//b0336//b4153//b2752//b1892//
HigA	b1925//b1081//
HigB-HigA	b1020//b0344//
HipAB	b0441//b1441//b0997//b1535//b1080//
HipB	b0587//b0757//b3449//b3661//b1611//b3831//
HyfR	b1076//b0161//b1615//b1388//b4139//b4265//b0586//b3138//b3941//b1038//b1300//b0450//
HypT	b2091//b2427//b3785//b2540//b3070//b1673//b4381//b2730//b4460//b1302//b3958//b2059//b2893//
IclR	b4101//phnE_2//b1078//b1247//
IdnR	b4099//b4018//b0429//b0198//b1714//b0850//b3568//
IlvY	b2085//b0781//
IscR	b1669//b1440//b2616//b4392//b3116//b0167//b0333//b1006//b0075//b1501//yegZ//b2079//b2200//b1714//b1745//b0976//b1300//b0785//b1258//b2076//b3035//b2288//b2063//b1593//b1024//b2895//efeU_2//b0042//b0652//b3870//b4577//b2489//
KdgR	b3788//b1649//
KdpE	b1616//b2307//b3578//b0221//
LacI	b1101//b1892//b0757//
LeuO	b0775//b3136//b1308//b4260//b1904//b2285//b0178//b2702//b4396//b3956//b2155//b1616//b1486//b3748//b3118//b2800//b4089//b4240//b0776//b1547//
LexA	b0396//b4014//b2406//b0037//b4237//b4124//b2708//b3912//b2729//b1515//b4090//b3605//b4043//b1973//b3558//b3938//b1322//b2819//b2286//b3413//b4003//b1719//b0849//b2075//b4445//b3729//b3709//b3503//b3515//b0080//b2715//b3065//b4280//b4097//b4506//b4024//b0517//b3255//b3324//b1221//b4042//b4059//b2407//b1061//b4267//b0041//b1377//b0856//b1973//b2731//b2465//b3789//b1198//b4382//b1611//b3575//phnE_2//b0118//b1080//
LldR	b0756//b1517//b0954//
LrhA	b0234//b0819//b2310//b1093//
LsrR	b1925//b3184//b2365//b2486//b3172//b3575//b2723//b4460//sroC//
LysR	b4070//b0070//
MalI	b2500//b2068//b1552//
MalT	b3792//b4322//b3960//b0708//b1075//b2839//b2990//b0153//b3707//b4438//
MarA	b3960//b2063//b3567//b3012//b2306//b3026//b1391//b2799//b0975//b0091//b3967//b4072//b0294//b1022//b1818//b1013//b4702//b0708//b3924//b2685//b0429//b2143//b3255//b3026//b2075//b2311//b1003//b0181//b3581//b3225//b1326//b3575//b4035//b2731//b3364//b4705//b2163//b1430//
MarR	b4383//b3413//b4321//
MatA	b2802//b0435//b1062//b3707//b1851//b0225//b3743//b4016//
MazE	b1513//b2687//b0040//
MazE-MazF	b0234//b2508//b1042//
McbR	b1562//b2927//b3502//b1521//
MelR	b3577//b2059//b1736//
MetJ	b0349//b4324//b4033//b1247//b0464//b3868//b0565//b1877//b0197//b2975//b2222//b3333//b2485//b2916//b1011//
MetR	b3426//b1821//b0781//b3726//b1562//
MhpR	b3500//b3525//b2196//b1441//b1658//b0197//
Mlc	b1879//b3521//b2213//b4193//b3565//b2169//b2196//b1187//b3925//b3521//
MlrA	b0570//b1925//b3868//b4058//b1444//b3624//b0614//b1486//b1655//b1850//
MngR	b4411//b0312//b3212//
MntR	b1717//b3271//b1926//b3012//b4392//
ModE	b4381//b0430//b2149//b4637//b0928//b2465//b2372//b1257//b0585//b4506//b0349//b0778//b2528//b4670//b0795//b2905//b4036//b2481//b2923//b0729//b1038//b2491//b0365//b2943//b2717//b2374//b4151//b4416//b2781//b0340//b2721//b4293//b0614//b3429//b3479//b3749//b0685//b3509//b1483//b0113//b2213//b0073//b2800//b4003//b0977//b3743//
MprA	b1846//b0903//b0728//b2710//b0950//b2063//
MqsA	b1302//b2063//b3221//b0620//b0019//b4075//b1166//b0314//
MraZ	b0849//b0031//b4400//b3571//b1070//b1388//b1746//b3575//b1040//b3941//b2804//b4313//b0509//b2841//b0382//b1890//b2737//
MtlR	b2062//b2507//b3082//
MurR	b2000//b3011//b3512//
Nac	b4240//b0756//b1333//b1797//b2911//b0085//b4100//b1283//b3225//b2283//b4016//b1308//b0726//b2107//b3726//b3905//b0677//b2060//b4039//b0688//b0443//
NadR	b0805//b3426//b0597//b0071//
NagC	b4279//b0618//b2428//b0951//b2530//b2706//b0852//b3502//b4131//b0151//b0841//b1611//b2724//b2155//b0594//b4266//b1480//b2825//b1597//b2393//b1160//b4567//b0333//b4196//b1083//b2206//b0903//b0044//b0237//b3363//b4120//b1036//b3256//b2601//b4115//b2153//b1241//
NanR	b1301//b3063//b2789//b4290//b3117//b4026//b0431//b0565//b1656//b1728//b0341//
NarL	b0385//b3166//b2975//b0785//b0851//b0113//b4062//b3510//b1257//b2723//b1132//b2977//b1900//b3923//b0570//b0399//b1579//b1070//b1947//b4673//b0273//b4194//b0979//b0207//b0980//b1682//b2852//b1074//b0150//b3363//b1003//b0226//b1904//b3414//b2127//b0388//b2499//b4383//b2604//b0751//b3408//b1508//b3491//b0806//b2427//b1297//b3791//b0595//b3903//b0072//b2499//b4324//b1946//b0041//b0398//b3165//b3800//b3564//b1167//b2371//b0066//b0708//b3430//b1920//b1508//b3417//b1673//b1669//b0886//b0597//b0509//b0033//b4539//b2221//b4193//b2222//b4002//b1861//b0861//b0758//b0681//b2107//b1616//b4101//cpxQ//b2281//b1925//b3583//b3480//b1130//b0889//b1578//b3136//b1333//b3748//b0150//b0070//b3568//b1277//b1536//b0096//b3133//b3093//b0806//b1805//b0697//b4292//b2731//b3525//b3006//phnE_2//b1623//b0853//b4249//b1391//b2764//b0504//b2095//b1264//b3222//b1073//b1483//b1006//
NarP	b1303//b0377//b0997//b4035//b2393//b2127//b4673//b2582//b4445//b0862//b1476//b0571//b0411//b1914//b2058//b1717//b0903//b0698//b0522//b0597//b0617//b1442//b0067//b2487//b2799//b1073//b3067//b0871//b2241//b0151//b2282//b3966//b3409//b1166//b1287//b0432//b4400//b3927//b4160//b3036//b1517//b2237//b2060//b4435//b4194//b4249//b2500//b2686//b2751//b0083//
NemR	b1258//b0397//b2603//
NhaR	b0757//b4396//b0696//b1377//b3450//b2755//b1006//
NikR	b1948//b0678//b1914//b0517//b3013//b4662//
NimR	b4027//b1434//
NorR	b1821//b2725//b2223//
NrdR	b3680//b2911//b0232//b0092//b4397//b4393//b1259//b4417//b0091//
NsrR	b1743//b2715//b1392//b0618//b0615//b4026//b4384//b4355//b0653//b2079//b2276//b0511//b3743//b3571//b3426//b1508//b1536//b0931//b2570//b4105//b0339//b0849//b1452//b3452//b2416//b1618//b3469//b2822//b0812//b1073//b2196//b0461//b2926//b1564//b3583//b2720//b3518//b1010//b0240//b2199//b1902//b0034//b1013//b3477//b0515//b1514//b1043//b2393//b2483//b1954//b2206//b1904//b0377//b0463//b2206//b2371//b0805//b3903//b1224//b1576//b3271//b0475//b0086//b3517//b3410//b3702//b1810//b1408//b0303//b2078//b4150//b4118//b2201//b1022//b3603//b2669//b3923//b4030//b0367//b3183//b1396//b1575//b1945//
NtrC	b1611//b2169//b2427//b2150//b2280//b1207//b3957//b4160//b3131//b3164//b1826//b2306//b3183//b2489//b3367//b3859//b0301//b1950//b2721//b4476//b2234//b1014//b0809//b3506//b1080//b3934//b1608//b2152//b3574//b1136//b1013//b1083//b1535//b0678//b0240//b4323//b3727//b0411//b1924//b3214//b1670//b2698//b3124//b0929//b1283//b2490//b4040//b3006//b1902//
OmpR	b4393//b0234//b1263//b4567//b4159//b3614//b3958//b0313//b2684//b2741//b1515//b1674//b1285//b0936//b0565//b3829//b1241//b1671//b3645//b2783//b2487//
OxyR	b1988//b1093//b3558//b0511//b4035//b4396//b4063//b0732//b0240//b1623//b1900//b1578//b2061//b3507//b1577//b1670//b2711//b4705//b2724//b3615//b4240//b0762//b4506//b4293//b0571//b0936//b2538//b4475//b4027//b0978//b0872//b4670//b3566//b4198//
PaaX	b1252//b3571//b4468//b3794//b1949//b3790//b1887//b3168//b2600//b0734//b0676//b3333//b4073//b1858//
PdeL	b2784//
PdhR	b4468//b0085//b0784//b2927//b2422//b3961//b3924//b1296//b0341//b2207//b2560//b4094//b0857//b0392//b2307//b3503//b3787//b3096//b0377//b3256//b0997//b0231//b3870//b4613//b0964//b4100//b3328//b2760//b2364//b1243//b1071//b1940//b2421//b0585//b1303//b3569//b4452//b1942//b0484//b0366//b4637//
PepA	b0976//b0432//b4431//
PgrR	b1308//b0578//b4151//b4072//b0674//b3605//b2364//b1263//
PhoB	b3938//b4033//b4076//b0367//b3860//b1399//b2221//b4439//b3214//b1080//b2000//b1021//b1225//b1488//b0505//b0793//b3709//b0781//b2465//b0795//b4073//b2369//b2239//b4004//b4381//b0066//b1719//b2061//b2763//b0199//b3547//b4006//b2990//b1889//b3414//b3061//b0400//b4476//b2718//b1256//b1907//b0606//b0759//b3813//b4032//b2168//b3574//b0241//b2094//b1779//b3255//b4003//b1200//b3327//b4249//b0315//b1296//b2212//b3221//b3614//
PhoP	b3165//b1594//b0082//b2240//b4192//b2702//b0348//b1167//b1658//b0684//phnE_2//b1562//b1973//b0841//b0614//b2492//b0783//b3512//b3138//b0072//b0389//b0573//b0783//b1296//b4322//b0861//b0451//b3469//b1671//b0622//b3750//b2079//b0750//b1736//b3922//b0730//b0399//b1501//b4237//b0431//b0996//b1011//b2821//b1744//b1304//b3116//b1285//b2392//b3680//b0995//b2167//b2278//b0505//b2421//b2342//efeU_2//
PrpR	b1410//b3919//b1287//b0763//b4233//
PspF	b0904//b3575//b3702//b0296//b1276//b2675//b2196//
PurR	b2541//b0776//b0880//b1857//b2208//b0378//b4071//b3967//b2163//b3605//b1650//b3751//b3751//b3025//b3605//b3410//b1036//b2306//b2283//b0221//b1762//b4451//b2937//b3750//b0515//b1609//b2893//b0082//b2582//b2407//b0237//
PutA	b0954//b1622//
PuuR	b1890//b3939//b2661//b2751//b2839//b0795//b0441//
QseB	b2243//b0857//b4705//b1308//
RbsR	b3956//b0785//b4029//b1386//b2715//b4481//b1671//b0342//b0113//
RcdA	b2280//b4196//b2205//b2604//b4458//b0154//b2572//b4384//b0887//
RclR	b0221//b0925//b2669//
RcnR	b0507//b4415//b3403//
RcsAB	b1167//b0864//b2342//b1430//b3860//b0755//b0613//b4119//b4366//b4058//b0751//b4264//b3574//b2762//b3221//b4673//
RcsB	b0655//b3902//b1552//b2603//b3224//b4513//b3791//b0974//b3081//b3271//b3331//b0987//b1444//b0590//b0931//b0399//b3845//b3800//b3744//b2499//b4592//b2789//b3171//b4238//b2415//
RcsB-BglJ	b2311//b3166//b4120//b1748//b1743//b2558//b2074//b2194//b0116//b0461//b0675//b4506//b3599//b2234//b0226//b2539//
RelB	b2242//b2713//b3421//
RelB-RelE	b3788//b3958//b2686//
RhaR	b4197//b0088//
RhaS	b3912//b0199//b4506//b2281//b1244//b3403//
Rob	b4044//b4120//b1890//b3170//b0403//b2276//b2029//b3366//b1308//b2541//b2199//b1673//b3702//b0826//b0805//b2196//b1072//b1791//b3073//b2379//b1609//b1389//b2551//b0344//b3582//b2893//
RstA	b3906//b0353//b4239//b0557//b4355//b1260//b2342//b0890//b4152//b1857//
RtcR	b0507//b1391//
RutR	b3093//b0805//b0973//b0337//b4445//b0390//b1609//b0613//b3500//b0161//b1747//b2750//b1277//b1747//b4397//b3171//b1516//
SdiA	b3600//b1682//b4322//b0565//b0019//
SgrR	b4097//b1672//b0570//b0593//b2306//b2687//b1623//b1008//b0343//
SlyA	b1015//
SoxR	b4106//b3327//b3967//
SoxS	b0755//b3568//b4265//b4195//b4398//b2499//b2732//b0806//b4073//b3911//b1702//b4249//b4027//b1493//b0514//b0810//b4059//b3501//b2222//b4637//b4040//b4249//b1285//b1530//b1071//b1415//b1920//b1136//b3788//b4079//b2937//b0778//b0039//b2751//b2726//b4033//b3956//b0619//b2825//b2091//
StpA	b4024//b1511//b2406//b1532//b1890//b3269//b3364//
SutR	b0197//b2492//b4139//b0486//b1531//
TdcA	b2464//b2784//b3169//b1258//b4086//b2078//b3564//
TdcR	b4397//b3426//b2660//b2995//b4381//b1386//b2819//
TorR	b1988//b4240//b1092//b3449//b4197//b2342//b2538//b4177//b4416//b1183//b0564//b4241//
TreR	b2799//b2277//
TrpR	b0081//b1092//b1183//b4366//b2964//b2075//b2341//b4383//b0597//b2197//b2393//b1042//
TyrR	b1901//b4019//b2838//b0896//sroC//b1588//b4043//b4254//b4599//b1548//b0400//b1006//
UhpA	b2307//
UidR	b0365//b2937//b4279//b4238//
UlaR	b3409//b1132//b4237//b1101//b2417//b2600//b1243//
UvrY	b0698//b1734//b0397//b2616//b2787//
UxuR	b2205//b2367//b2821//b0085//b1388//b2075//b0928//b3904//sroC//
XapR	b2715//b2839//
XylR	b3417//b2368//b0069//b0583//b1921//b4292//b2720//
YdeO	b1004//b3325//b0775//b0708//b0929//b0042//b0734//b1892//b3567//b2415//b2839//b1003//b0759//b2579//b1857//b3774//b2788//b1810//b1852//b2425//b3114//
YedW	b2710//b1669//b1302//b3859//b1203//b0094//b2559//b1298//b2705//b4613//b2149//b0998//
YefM	b0403//b3426//
YefM-YoeB	b2371//b1247//
YehT	b2093//
YeiL	b0338//
YiaJ	b0980//b1519//b2992//b1072//b2671//b3751//b1568//b4040//b0935//b2763//
YjjQ	b1073//b3325//b1256//b4042//b3325//b4522//b3661//b0344//b1041//b4241//
YpdB	b0851//
YqhC	b3708//b1167//
YqjI	b0758//b1949//
ZntR	b1062//
ZraR	b0152//b1577//b0081//
Zur	b0040//b3750//b3613//b1021//b3132//b2092//
