#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b4058//b1091//
FliZ	b1101//b3495//b3517//b1226//b2061//b3912//b1547//b4094//b4268//b2078//b2481//b2540//b3966//b2203//b0602//b0928//b3255//b3065//b1857//b0430//b1618//
FucR	b1136//b3357//b2490//b3741//b0896//b1609//b1203//
Fur	b0221//b4523//b1335//b1672//b1388//b0072//b3131//b2393//b0451//b1260//b1618//b2686//b1650//b4076//b0087//b0234//b3846//b1926//b2788//b1589//b1577//b0504//b3785//b1920//b3481//b3479//b1817//b4054//b2079//b3415//b3082//b1747//b1892//b0296//b3082//b1762//b1129//b1258//b3793//b0179//b0342//b0431//b3480//b4033//b0676//b3752//b3911//b0886//b1166//b0116//b2705//b2538//b0331//b3328//b0557//b0342//b2097//b2903//b2427//b1532//b3476//b4123//b0864//b1518//b3021//b4090//b1160//b1092//b2155//b2675//b1650//b1826//b3700//b3722//b0799//b0378//b1594//b2373//b1182//b3571//b4266//b0732//b2712//b2726//b2464//b1860//b3724//b3236//b3183//b3113//b0683//b3927//b3744//b2553//b4096//b4044//b0849//b2059//b1016//b2280//b0086//b1858//b2558//b0841//b2663//b4097//b0072//b0616//b3477//b1973//b0094//b2276//b0727//b0382//gadF//b2703//b1970//b1079//b3509//b2143//b1567//b1444//b4004//b2427//b3501//b4366//b1941//b3169//b2781//b1618//
GadE	b2538//b3093//b1131//b3165//b2903//b0441//b0513//b3061//b0619//b3164//b1679//b4160//b1257//b4131//b4040//b4265//b3157//b2994//b0336//b2415//b4063//b4194//b2281//b4099//b3513//b2204//b2720//b0774//b4039//
GadE-RcsB	b0873//b3416//b1702//b4265//b1021//b0154//b0087//b3727//b2200//
GadW	b0074//b3141//b4085//b2572//b0698//b2291//b0167//b4439//b2283//b1184//b2823//b0754//b0088//b1039//b4513//
GadX	b4150//b1014//b4322//b2925//b3726//b1706//b3190//b2823//b0613//b2414//b0653//b3013//b4416//b0978//b1333//b4393//b0296//b4105//b1846//b1744//b1395//b4233//b0039//b1861//b3515//b4384//b0839//b3774//b3786//
GalR	b3061//b2029//b0301//b2617//b4238//b3829//b0432//b1109//b3582//b0592//
GalS	b2277//b0441//b2029//b0516//b3138//b3558//b2697//b0197//b1530//b0334//
GatR	b1790//b2720//b2092//b0432//b1858//b0091//
GcvA	b0615//b1038//b0366//b0954//b0796//
GlcC	b0782//b0060//b2605//b0980//b1020//b0504//b0040//
GlpR	b0035//b3509//b3923//b3469//b3845//b0341//b2573//b1264//b1672//
GlrR	b4313//b0619//b3569//b0277//b3922//
GntR	b2423//b4309//b0734//b3066//b0069//b1508//b1077//b0731//b3091//b2757//sroD//b0403//
GutM	b2159//b1947//b0595//b3449//b2990//b1861//b4018//
GutR	b2341//b1093//b1011//b0522//b3169//b4382//b3723//
HU	b3035//b2559//b4438//b1702//b0756//b4016//b4160//b2729//b3165//
HcaR	b4239//b1411//b1244//b4014//b4085//b0180//
HdfR	b1682//b2092//b4090//b0593//b1483//
HigA	b1578//b2196//
HigB-HigA	b1712//b4567//
HipAB	b4381//b0349//b3645//b3511//b0936//
HipB	b2721//b3325//b0726//b1900//b0764//b0090//
HyfR	b2281//b1091//b1444//b1948//b2079//b0775//b0036//b0512//b2916//b4443//b0681//b1492//
HypT	b0863//b2059//b1796//b3600//b2822//b0225//b4522//b3905//b0461//b1568//b1333//b1970//b3366//
IclR	b1452//yegZ//b3432//b2751//
IdnR	b3357//b4132//b0587//b0335//b0353//b1654//b3125//
IlvY	b0751//b4015//
IscR	b1577//b0435//b1859//b1946//b3521//b1942//b4014//b1261//b0392//b3076//b3227//b2531//b0341//b1061//b1194//b2686//b1163//b2580//b0338//b0161//b0620//b1038//b3223//b2731//b3934//b1821//b4471//b3926//b4393//b4287//b1256//b2782//
KdgR	b2726//b1323//
KdpE	b1481//b2106//b3924//b3368//
LacI	b3956//b1713//b0785//
LeuO	b3334//b0784//b4099//b3600//b4239//b0758//b0565//b2975//b2366//b0399//b1501//b2825//b4292//b2975//b3789//b4090//b0722//b2278//b4237//b3956//
LexA	b1327//b1481//b1941//b0432//b3141//b0973//b0937//b1577//b0076//b0315//sroA//b2603//b3680//b3581//b2485//b4322//b1579//b2240//b2630//b3271//b4439//b3139//b1672//b3212//b2242//b0226//b0342//b3709//b0123//b2287//b0594//b0820//b0070//b0682//b3793//b2393//b1938//b3367//b1039//b3441//b4637//b3479//b1288//b0996//b3138//b0853//b4024//b3073//b3790//b0677//b2895//b0048//b1241//b4076//b1904//b1485//b4288//b0779//b1658//
LldR	b1393//b2604//b0854//
LrhA	b2148//b2666//b1007//b1552//
LsrR	b1547//b2709//b0589//b1480//b4702//b2311//b3408//b0400//b1748//
LysR	b0674//b3065//
MalI	b0508//b4036//b2085//
MalT	b4100//b4058//b2414//b3502//b1160//b0294//b3125//b4004//b3906//b4481//
MarA	b1939//b4059//b2685//b2741//b0676//b1102//b2203//b2091//b2168//b2151//b3096//b1452//b0450//b0083//b1041//b2000//b0620//b4089//b2975//b2903//b2730//b1717//b1476//b0336//b2079//b2198//b1201//b2826//b1651//b4090//b2805//b3624//b2093//b2630//b1535//b1487//b1946//b3730//
MarR	b2424//b2490//b2282//
MatA	b4393//b0886//b0595//b0084//b2155//b1878//b0973//b4280//
MazE	b2406//b2242//b3183//
MazE-MazF	b3845//b2781//b1951//
McbR	b3742//b2819//b3680//b2529//
MelR	b3224//b4705//b0827//
MetJ	b2061//b3528//b0755//b1679//b3509//b1683//b2243//b1735//b0724//b0806//b0998//b0351//b1016//b4153//b1683//
MetR	b0553//b2926//b2964//b2605//b0604//
MhpR	b1634//b1846//b2660//b4311//b3025//b2208//
Mlc	b0085//b3066//b2976//b0198//b2486//b3414//b2538//b0185//b2068//b4062//
MlrA	b1658//b4006//b3413//b3357//b0033//b3256//b0484//b2784//b1513//b1587//
MngR	b0872//b0880//b1796//
MntR	b3006//b3828//b3571//b1579//b3006//
ModE	b2283//b3661//b0294//b2491//b0997//b2552//b1221//b1076//b4014//b1891//b2213//b1943//b3792//b2414//b3268//b4125//b3723//b0764//b3166//b2787//b0150//b2724//b0181//b1187//b3625//b1656//b3171//b2975//b1009//b1187//b1943//b2675//b2499//b1714//b1246//b2713//b3511//b1077//b3011//b4122//b3828//b1430//b0964//b3741//b4384//b0683//
MprA	b2489//b0589//b0890//b0732//sroD//b3709//
MqsA	b4311//b1747//b1400//b4035//b1016//b4392//b0786//b1609//
MraZ	b1333//b1518//b0595//b1591//b0596//b0731//b4198//b2676//b0156//b4311//b4416//b1563//b1621//b1530//b3528//b4523//b2912//
MtlR	b0060//b2571//b2203//
MurR	b2424//b0314//b4254//
Nac	b0509//b4242//b1947//b2571//b0071//b0037//b0343//b3256//b1207//b1237//b0333//b2821//b3600//b2703//b0728//b0613//b1014//b3071//b3516//b1006//b2231//
NadR	b1006//b1093//b4058//b3961//
NagC	b1410//b4122//b1163//b0785//b1733//b3096//b3367//b1441//b3502//b3008//b2712//b1904//b3188//b1306//b1901//b0241//b1656//b2234//b1061//b3453//b2727//b1821//b4233//b3904//b0167//b4381//b2423//b1264//b4002//b4471//b1593//b1649//b2782//b2424//b4347//b0048//b0515//
NanR	b0723//b3060//b1733//b1039//b2097//b1563//b1926//b4033//b4090//b0826//b1303//
NarL	b2236//b0083//b0592//b3431//b0597//b2676//b2429//b1860//b0687//b1656//b1821//b1735//b2706//molR_1//b1532//b3725//b0294//b2927//b1102//b2964//b3170//b0570//b3743//b1307//b3813//b1303//b2309//b1907//b1484//b2709//b0724//b1199//b1483//b4397//b0727//b0514//b2307//b4293//b1715//b3800//b1288//b0729//b3923//b3036//b0973//b3225//b0852//b1199//b1398//b3140//b2912//b2987//b3416//b1707//b3906//b3123//b1257//b1946//b1819//b3061//b1443//b2415//b0514//b0758//b0383//b0511//b3569//b1481//b0337//b0681//b0304//b0976//b3680//b0095//b1576//b1796//b0871//b4417//b1012//b1941//b2542//b1634//b3140//b1306//b1226//b1784//b0733//b0237//b0683//b3469//b1733//b1486//b2763//b2905//b3124//b1914//b1275//b0777//b3502//b1563//b4539//b0936//b4618//sroA//b1514//yegZ//b1939//b1252//b1493//b2560//b3938//b2838//b3062//b4177//b0161//b0589//b1476//b1781//b4089//b0336//b3911//b2724//b3515//
NarP	b1484//b0090//b0084//b2499//b4192//b0061//b0350//b3223//b1907//b4376//b0679//b2616//b1513//b2730//b3661//b0450//b3615//b2223//b3491//b3912//b0655//b3156//b3724//b2980//b0084//b3503//b4079//b2540//b2074//b1160//b4118//b4133//b3083//b0185//b0397//b4467//b2143//b2802//b3269//b0301//b1818//b3938//b0431//b2943//b4265//b3026//b1260//b0972//b3960//b3413//
NemR	b3417//b1575//b1513//
NhaR	b3571//b1745//b2923//b0904//b3127//b3167//b2143//
NikR	b4698//b2705//b4279//b0570//b4050//b0181//
NimR	b0043//b3528//
NorR	b3905//b4324//b3095//
NrdR	b0517//b1791//b4095//b1379//b2913//b0688//b0312//b1207//b0075//
NsrR	b4451//b2582//b1826//b4458//b1797//b3326//b2729//b3688//b1738//b0764//b3236//b0083//b3236//b1846//b0974//b1651//b0864//b0578//b3118//b2821//b1227//b3661//b0980//b0390//b4441//b1296//b3707//b1483//b2571//b1937//b3437//b2826//b3938//b3579//b3578//b2197//b3269//b2365//b1567//b3860//b4431//b3067//b2371//b2720//b4513//b2537//b2060//b0728//b4072//b0553//b1944//b1567//b0093//b0728//b0116//b1021//b0653//b4043//b3452//b0093//b3700//b0473//b1246//b4254//b3615//b3613//b3184//b1078//b3578//sroC//b0654//b0399//b2722//b4005//b1024//b1717//b3927//b1306//b0032//b2422//b2215//b0854//b2758//
NtrC	b0937//b2368//b4400//b2925//b0654//b0388//b1480//b3600//b1160//b2061//b4101//b2202//b4034//b0450//sroC//b4018//b0512//b1939//b4195//b1378//b0896//b1327//b2893//b2686//b3429//b1024//b4288//b3922//b2804//b3324//b2712//b2911//b1072//b3794//b3364//b1860//b1252//b0792//b0783//b3961//b1857//b4123//b4398//b4280//b2429//b2698//b0750//b2759//b0304//
OmpR	b0872//b3514//b0731//b3793//b3364//b2904//sroC//b2559//b2659//b3167//b0040//b1475//b0683//b2937//sroA//b4475//b0796//b1817//b3800//b0512//b4154//
OxyR	b1265//b4030//b3702//b2702//b1092//b0683//b0855//b1408//b0330//b2823//b3408//b1501//b0153//b0758//b1257//b0565//b4015//b4289//b1649//b1262//b1733//b0090//b4577//b1535//b2367//b3749//b2781//b1790//b0484//b1076//b0759//b1907//b3725//b0504//
PaaX	b1762//b3326//b2707//b0083//b3410//b1790//b3477//b1072//b1761//b2706//b0730//b0061//b4003//b1913//
PdeL	b1593//
PdhR	b1474//b0034//b2488//b4417//b0592//b1288//b3868//b4093//b1713//b0935//b4381//b1920//b0614//b4120//b2666//b1877//b0312//b2289//b2224//b2017//b3221//b0075//b0167//b1878//b2557//b3432//b3132//b3528//b0732//b1296//b2406//b1434//b0348//b1010//b3491//b1747//b2367//b3528//b3600//b0685//b1511//
PepA	b0978//b4522//b2201//
PgrR	b2213//yegZ//b1973//b1729//b4408//b3599//b4085//b0785//
PhoB	b4062//b4539//b3477//b1744//b2580//b3006//b2367//b3743//b0685//b2371//b2528//b4197//b0781//b0061//b1707//b3583//b1259//b2484//b2531//b3083//b3612//b3333//b0652//b0675//b3421//b1237//b0886//b0112//b3565//b3723//b0688//b3430//b2671//b3502//b0522//b1743//b3603//b2717//b0873//b3063//b0486//b3940//b0928//b3171//b4673//b2407//b0368//b3453//b1391//b4070//b0998//b3605//b0974//b3170//b1304//b2279//b4006//b4322//b2091//b2414//
PhoP	b1093//b0708//b3503//b2074//b0975//b2976//b1395//b4139//b3066//b0697//b0954//b0277//b3062//b1702//b4106//b4291//b1129//b3368//b4238//b4062//b4028//b3168//b0086//b3926//b4025//b2582//b3061//b3171//b0776//b3363//b3328//b4198//b2893//b1516//b0570//b0594//b3599//b1440//b1987//b2284//b0850//b2663//b1569//b4249//b0080//b3092//b2152//b1926//b0604//b2060//b1245//b3027//b3831//b3367//b1713//b3728//
PrpR	b4019//b1258//b3502//b2573//b0070//
PspF	b2068//b2666//b1074//b2373//b0089//b3859//b2804//
PurR	b0682//b0432//b2236//b0178//b3269//b1654//b1907//b0331//b0240//b0348//b1244//b1499//b0728//b0461//b4086//b1399//b0785//b2417//b2204//b0070//b2291//b1672//b2482//b0038//b0313//b3429//b2213//b4670//b1327//b2159//b0087//
PutA	b4104//b0857//
PuuR	b0792//b2605//b1826//b0678//b2582//b3169//b4160//
QseB	b0311//b2704//b4476//b0674//
RbsR	b3604//b1252//b4438//b4124//b4354//b0513//b2698//b2571//b2282//
RcdA	b4313//b2485//b3923//b0860//b1020//b1129//b4523//b1384//b4196//
RclR	b3846//b3741//b2573//
RcnR	b1748//b2706//b0782//
RcsAB	b4016//b1745//b4075//b3794//b2820//b3721//b2756//b4408//b2818//b0296//b0076//phnE_2//b1333//b0602//b3934//b1590//
RcsB	b2278//b2579//b3329//b3330//b0819//b1650//b2631//b3133//b0485//b2717//b3164//b3923//b3096//b0207//b2800//b3604//b3607//b1706//b1597//b0074//b1707//b1805//b2557//b0091//b4072//
RcsB-BglJ	b3508//b4267//b3829//b3581//b4416//b1474//b4309//b4393//b2674//b3128//b0315//b1480//b2726//b3113//b0570//b1397//
RelB	b0721//b1576//b4014//
RelB-RelE	b3800//b1038//b2508//
RhaR	b0732//b2839//
RhaS	b1498//b0855//b2092//b3222//b1622//b1791//
Rob	b3607//b2464//b4366//b4476//b1514//b3787//b3127//b1744//b0019//b1562//b0696//b3904//b0232//b0039//b0033//b3469//b0348//b1021//b3907//b1492//b3922//b0764//b2663//b1391//b0978//b0618//
RstA	b1256//b1954//b3156//b0277//b4102//b2675//b0383//b3207//b0958//b2553//
RtcR	b2802//b4289//
RutR	b1904//b0860//b1576//b2484//b1616//b2571//b0757//b2840//b2754//b3741//b2560//b1388//b3508//b1091//b1500//b2307//b3741//
SdiA	phnE_2//b0068//b3185//b0951//b0997//
SgrR	b2552//b2720//b1712//b4003//b0167//b0854//b3614//b0903//b2943//
SlyA	b3615//
SoxR	b0565//b4152//b1109//
SoxS	b0161//b0783//b0032//b3333//b2009//b2416//b1304//b1062//b1577//b2428//b1399//b3171//b0396//b1733//b4399//b0613//b4131//b0792//b1378//b0572//b3076//b1070//b3728//b0037//b3157//b2559//b4033//b2539//b4122//b2291//b1846//b2822//b2751//b3565//b4290//b3236//b3067//b0035//b3503//b1263//
StpA	b3565//b0347//b2762//b2486//b1288//b1074//b1783//
SutR	b3580//b0389//b1397//b3328//b0343//
TdcA	b1702//b1333//b1732//b1492//b0602//b3571//b0722//
TdcR	b1939//b1513//b0864//b2716//b2824//b0676//b2926//
TorR	b1575//b0460//b1791//b4522//b2551//b3008//b0783//b1937//b4150//b3237//b1393//b3325//
TreR	b1535//b0697//
TrpR	b2582//b1486//b0167//b1892//b4037//b1907//b2913//b4618//b1618//b3269//b3013//b0811//
TyrR	b2311//b0429//b1199//b0618//b1499//b1093//b4042//b2487//b3124//b2392//b3328//b3236//
UhpA	b4005//
UidR	b0350//b0776//b4153//yegZ//
UlaR	b4458//b1407//b2997//b4399//b4039//b0344//b1938//
UvrY	b3138//b3095//b0809//b1263//b4408//
UxuR	b3495//b4152//b0034//b2492//b0378//b4322//b1322//b2316//b4354//
XapR	b0450//b1682//
XylR	b2341//b4089//b1926//b3131//b2783//b1623//b0331//
YdeO	b3449//b3927//b3324//b0681//b0232//b0573//b4415//b3959//b0460//b0872//b1021//b2666//b4026//b4525//b4522//b1323//b1949//b2368//b3005//b2601//b1387//
YedW	b0827//b4093//b0199//b4441//b3923//b3227//b2484//b3359//b3165//b4451//b1859//b4435//
YefM	b2198//b2800//
YefM-YoeB	b0181//b0796//
YehT	b1852//
YeiL	b1391//
YiaJ	b1227//b3749//b2979//b3908//b0237//b0774//b2904//b3365//b4073//b3035//
YjjQ	b1079//b1683//b3904//b4122//b1714//b1511//b0032//b0864//b1679//b3708//
YpdB	b0679//
YqhC	b0181//b4036//
YqjI	b0039//b0820//
ZntR	b2242//
ZraR	b2758//b1532//b0578//
Zur	b1547//b0508//b1796//b4150//b1198//b2531//
