#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b3583//b1516//
LeuO	b0086//b1184//b1499//b4249//b0181//b0852//b4054//b2574//b0860//b1507//b0301//b0676//b0020//b3868//b3076//b2168//b2068//b1880//b1443//b2975//
LexA	b2662//b2079//b1576//b0588//b4177//b1891//b3255//b0904//b1039//b2276//b1782//b3961//b0048//b0069//b0653//b0041//b3926//b2630//b2465//b2916//b3612//b1076//b1486//b3184//b2529//b0726//b3094//b2061//b0873//b3502//b2313//b2727//b0951//b2537//b2009//b0945//b2725//b1101//b0514//b0726//b2371//b4457//b4187//b4381//b0676//b1683//b3137//b0810//b0441//b0863//b2096//b0934//b4027//b4233//b2283//b2617//b2764//b0937//b0727//
LldR	b1634//b4233//b2783//
LrhA	b3325//b1395//b3135//b2205//
LsrR	b2822//b0368//b0864//b2077//b4357//b0399//b3942//b3688//b4438//
LysR	b2369//b4309//
MalI	b1444//b0726//b1970//
MalT	b2553//b4028//b4032//b1982//b0338//b2724//b4347//b0698//gadF//b0786//
MarA	b2729//b2367//b0730//b2705//b0237//b3038//b3919//b3212//b2235//b4241//b2222//b1714//b1817//b0035//b0975//b3509//b0951//b0234//b2600//b1497//b3269//b0523//b3958//b3576//b2205//b1299//b4476//b2062//b2095//b1889//b1300//b2732//b1589//b3021//b2603//b2367//b4104//b0486//
MarR	b0330//b1092//b4354//
MatA	b0411//b2762//b0904//b0591//b1784//b4322//b3576//b2826//
MazE	b3409//b1163//b0620//
MazE-MazF	b4120//b1907//b1207//
McbR	b0343//b4458//b2819//b1038//
MelR	b3461//b3221//b4209//
MetJ	b0062//b2759//b2997//b3413//b2759//b2374//b1680//b4347//b4241//b0570//b0464//b2369//b1481//b2537//b2553//
MetR	b4438//b1914//b0933//b4457//b0623//
MhpR	b4458//b4094//b2500//b1878//b4016//b2720//
Mlc	b1621//b2551//b4471//b2392//b0783//b0795//b1857//b3270//b1857//b3332//
MlrA	b2364//b4198//b4039//b3509//b2782//b1826//b1377//b2731//b0929//b2706//
MngR	b0351//b3255//gadF//
MntR	b3860//b2789//sroC//b1594//b0114//
ModE	b2323//b1579//b1411//b0064//b2201//b1988//b1783//b0678//b4016//b4076//b1672//b1444//b1300//b4090//b0811//b1649//b0936//b1410//b4539//b1322//b2759//b1782//b1297//b3123//b4702//b0352//b3408//b2310//b2723//b2852//b0443//b2388//b4249//b2617//b1511//b1333//b1201//b0929//b2309//b1389//b3169//b2375//b0615//b3566//b1552//b3091//
MprA	b2903//b2905//b0979//b0071//b3255//b3365//
MqsA	b3117//b1743//b0727//b4525//b0112//b2616//b3113//b3725//
MraZ	b0241//b0596//b4019//b1683//b2062//b2392//b2993//b0034//b0080//b1484//b2316//b0123//b2713//b3728//b0301//b1245//b1615//
MtlR	b0605//b1166//b3169//
MurR	b3416//b3207//b3709//
Nac	b2976//b0674//b3183//b3907//b2370//b3071//b1131//b0352//b0931//b1483//b2169//b1184//b4195//b2427//b4150//b0475//b2784//b1007//b0162//b0166//b1165//
NadR	b3514//b1395//b0863//b3092//
NagC	b1649//b2601//b2838//b0806//b0034//b1737//b2570//efeU_2//b2204//b4095//b0431//b1500//b0087//b4151//b2759//b1923//b1129//b3126//b1301//b1252//b1075//b3564//b0232//b3599//b4460//b4673//b1615//b1387//b1597//b2307//b1038//b2925//b1387//b0571//b1762//b2528//b2094//
NanR	b0978//b3125//b1818//b1014//b3794//b0512//b3222//b1891//b0805//b3600//b2500//
NarL	b2279//b0557//b2414//b2702//b1247//b0043//b3831//b1388//b0033//b0850//b4458//b3919//b0094//b3268//b1707//b1858//b3581//b2202//b3785//b0071//b3709//b0826//b1221//b4029//b0034//b1325//b1167//b4393//b2665//b3169//b2017//b1022//b1674//b0928//b0522//b3517//b2156//b3577//b3790//b4673//b2428//b1858//b1392//b0044//b1924//b1497//b4085//b3418//b1501//b1132//b0073//b2755//b0092//b0331//b3136//b0677//b1622//b4090//b0096//b0774//b4037//b1476//b0336//b2706//b0732//b1715//b2674//b0873//b2837//b1265//b3225//b3514//b3164//b3008//b1187//b1070//b3722//b4042//b0485//b3729//b2675//b0793//b3870//b1484//b2726//b3125//b2570//b2344//b4444//b3461//b3035//b2631//b2539//b3567//b1039//b1325//b2508//b4539//b0061//b0330//b1304//b1860//b2727//b0616//b3156//b1621//b2206//b2718//b0411//b0776//gadF//b0972//b4458//b3941//b1410//b0779//b3421//b0731//b1879//b1762//b0115//b4618//b1904//
NarP	b1782//b1716//b2075//b3082//b3846//b1483//b2789//b2715//b1716//b4117//b2705//b2486//b3571//b3334//b1513//b0071//b2063//b0353//b1925//b1077//b1890//b4133//b2686//b2342//b1718//b2224//b3334//b1901//b2631//b2312//b1440//b2937//b1511//b0443//b3967//b3516//b1783//b2062//b0075//b4074//b3256//b2213//b2559//b1615//b2068//b1443//b3410//b4287//b0043//b4093//
NemR	b4398//b1164//b0034//
NhaR	b1943//b2425//b1982//b1166//b4260//b2009//b0731//
NikR	b4088//b2799//b2912//b1300//b2659//b2937//
NimR	b0894//b1393//
NorR	b0485//b3869//b1024//
NrdR	b0987//b1943//b1846//b2719//b2202//b1535//b1165//b4152//b1656//
NsrR	b0067//b0681//b2711//b3607//b1013//b1022//b3113//b2823//b4027//b1079//b3661//b0441//b3213//b4133//b2666//b4019//b0620//b3417//b1434//b3076//b2762//b4097//b2371//b0862//b4131//b4411//b4003//b4291//b1257//b0887//b2213//b2286//b1322//b0751//b0950//b0094//b0338//b4062//b3156//b1326//b1616//b2000//b1015//b2285//b3236//b3413//b3431//b4347//b0578//b3006//b0450//b0974//b0721//b3940//b2603//b3566//b1818//b1684//b2231//b3364//b1970//b3967//b2482//b0398//b0365//b2660//b4139//b3749//b0116//b3600//b3451//b0682//b2079//b1743//b0338//b2341//b1805//b3461//b3332//b4265//b0945//b4702//b4016//
NtrC	b1441//b0384//b0074//b4094//b0987//b0063//b0367//b3790//b2203//b3750//b2421//b0731//b2728//b0675//b2675//b2423//b3137//b3170//b2285//b0594//b0674//b0349//b3831//b3503//b0511//b0734//b0708//b0517//b3469//b2665//b0863//b3026//b0864//b1102//b1276//b3491//b0594//b0060//b2674//b4416//b2371//b4399//b1782//b1617//b1797//b1744//b0181//b2912//b0377//
OmpR	b2076//b2979//b0755//b0505//phnE_2//b0463//b1296//b4321//b1304//b0240//b1306//b3568//b3860//b2499//b0082//b1071//b2464//b0862//b1501//b4237//b2488//
OxyR	b1512//b0861//b3516//b0724//b3564//b4099//b1718//b2801//b2751//b4291//b4050//b4104//b3334//b2818//b3027//b3212//b1618//b1947//b2388//b1671//b4525//b0571//b2912//b0088//b1507//b1535//b3680//b4233//b0035//b3477//b2992//b0762//b0197//b0400//
PaaX	b3131//b2372//b1672//b1442//b2582//b2371//b0511//b0032//b2156//b0019//b4265//b0430//b3688//b4457//
PdeL	b2499//
PdhR	b3269//b0892//b2531//b0895//b3161//b1303//b0185//b4637//b0089//b1938//b4457//b1400//b2276//b0336//b0679//b1400//b4376//b0722//b1714//b3094//b0036//b2571//b1326//b2756//b1594//b4438//b3037//b0872//gadF//b0337//b1207//b2486//b3156//b2802//b4323//b2666//b1481//b0617//b3136//b1713//b0179//
PepA	b2237//b3367//b2754//
PgrR	b4059//b2803//b1674//b0207//yegZ//b3359//b2208//b2582//
PhoB	b1183//b2912//b2558//b4072//b3845//b1615//b2159//b4399//b0774//b2529//b3934//b0751//b0826//b1283//b2151//b2370//b3645//b0070//b1594//b2156//b4357//b1593//b4513//b2159//b0806//b3938//b2979//b2570//b4092//b3117//b4443//b4198//b2153//b0685//b1102//b4187//b1851//b3135//b1676//b0185//b0765//b2094//b0034//b1492//b3333//b2235//b4384//b2196//b2094//b0115//b2630//b4396//b2310//b2017//b2202//b4347//b0090//b2061//b2805//b3126//
PhoP	b2938//b1611//b2542//b4396//b3773//b2707//b2281//b4026//b2310//b0731//b0475//b2737//b3012//b2240//b2698//b3939//b3750//b4637//b3870//b1042//b0080//b4417//b3604//b2789//b1940//b1039//b0886//b4192//b2507//b1717//b1923//b0892//b3480//b4125//b2106//b0180//b2370//b0273//b1669//b1166//b0974//b1225//b0936//b1618//b1779//b4471//b1263//b4313//b2977//b0874//b1761//b3413//b0199//b1513//b0871//b1641//
PrpR	b1615//b1039//b1379//b2977//b2476//
PspF	b1297//b2277//b4451//b0377//b2483//b1385//b3624//
PurR	b4016//b3169//b0343//b1326//b2240//b3332//b1651//b2977//b1790//b1946//b3066//b0020//b3057//b3082//b3727//b1714//b1982//b4122//b2287//b0578//b2720//b3450//b1781//b0855//b0553//b2528//b0852//b2201//b4062//b4074//b0085//
PutA	b1891//b1007//
PuuR	b3450//b0115//b1536//b3011//b2825//b0591//b0892//
QseB	molR_1//b0032//b2279//b4030//
RbsR	b4087//b1038//b3185//b3512//b2092//b1203//b0447//b1167//b1779//
RcdA	b0115//b0044//b2980//b3577//b2818//b2572//b1889//b4417//b3096//
RclR	b0411//b3846//b3509//
RcnR	b3509//b0428//b0572//
RcsAB	b4025//b3071//b0887//b1442//b3512//b0619//b2091//b1264//b1308//b3428//b1333//b3128//b2685//b3515//b3859//b3515//
RcsB	b0447//b2659//b0071//b0730//b1386//b2414//b3724//b3335//b0775//b0688//b3791//b1243//b4099//b1734//b4265//b3934//b1589//b0366//b2755//b4035//b2492//b3409//b3859//b1410//b1579//
RcsB-BglJ	b4062//b0696//b2309//b2155//b3860//b1654//b0296//b1024//b0809//b0677//b3364//b4240//b0179//b2841//b1260//b4673//
RelB	b3452//b0728//b1517//
RelB-RelE	b0860//b0294//b4026//
RhaR	b4095//b3414//
RhaS	b2750//b0730//b2737//b0591//b0334//b1043//
Rob	b4698//b0087//b0855//b2912//b4106//b3325//b2728//b0887//b1567//b0564//b4309//b4468//b3214//b1589//b3481//b2156//b3966//b2476//b2143//b2913//b3416//b2379//b3516//b1476//b3331//b0861//
RstA	b1500//b1511//b1658//b4040//b3114//b2194//b3092//b4347//b1241//b2537//
RtcR	b2106//b1410//
RutR	b3515//b2422//b3903//b0810//b4599//b3751//b0451//b3025//b1004//b2313//b1201//b4382//b2277//b1511//b0964//b1399//b2306//
SdiA	b3791//b0853//b3580//b0654//b1848//
SgrR	b1411//b2783//b3730//b3569//b3067//b3922//b4150//b1513//b0564//
SlyA	b0303//
SoxR	b1008//b2752//b2782//
SoxS	b0019//b0871//b0152//b0094//b2423//b1817//b4309//b3437//b1258//b0886//b2093//b1226//b1797//b0486//b2208//b0522//b2488//b2674//b1877//b2852//b4382//b4197//b2198//b3800//b3922//b0115//b0388//phnE_2//b1890//b3256//b1004//b0857//b0935//b3666//b0093//b2708//b0980//b0954//b0819//b1949//
StpA	b2762//b1913//b1594//b4408//b3403//b4481//b1257//
SutR	b3329//b2616//b4098//b2580//b4097//
TdcA	b1093//b2491//b2365//b2375//b1501//b4019//b1008//
TdcR	b0684//b2490//b1673//b3357//b2715//b2373//b3255//
TorR	b0675//b0904//b3906//b3333//b1072//b2540//b3026//b4698//b0237//b0447//b3469//b0185//
TreR	b1745//b2206//
TrpR	b3513//b2201//b0688//b4099//b2213//b0777//b3583//b2085//b1846//b4355//b0954//b3223//
TyrR	b0382//b1913//b0431//b0273//b3927//b2964//b1656//b1073//b4242//b0934//b0889//b0995//
UhpA	b1200//
UidR	b0594//b2675//b2481//b1535//
UlaR	b1937//b0431//b0085//b3567//b1743//b1302//b1079//
UvrY	b1207//b0928//b0776//b1714//b2148//
UxuR	b0862//b2994//b3038//b2059//b2276//b1488//b0587//b0863//b0044//
XapR	b2719//b4599//
XylR	b1578//b1039//b0341//b2542//b4043//b4321//b3924//
YdeO	b1518//b3967//b1733//b2943//b0337//b3125//b1384//b4592//b2127//b2787//b2311//b2194//b3578//b3461//b2195//b1519//b2202//b1878//b3207//b2224//b3333//
YedW	b4523//b3518//b4279//b2600//b1762//b0508//b0759//b0564//b0734//b1594//b0950//b4006//
YefM	b2913//b4087//
YefM-YoeB	b0571//b2310//
YehT	b0615//
YeiL	b1014//
YiaJ	b1130//b4032//b2208//b4177//b0397//b0523//b0931//b2306//b0511//b3207//
YjjQ	b1741//b0113//b2373//b0811//b0331//b2508//b3502//b2092//b1335//b3860//
YpdB	b1846//
YqhC	b0871//b4194//
YqjI	b2669//b0729//
ZntR	b2195//
ZraR	b1925//b0094//b0892//
Zur	b3330//b3335//b4033//b1784//b4481//b1623//
