#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0430//b0314//
CdaR	b0778//b2573//b1440//b0806//b2423//b3604//b2107//b2421//b1092//b1684//
CecR	b1861//b3919//b1010//b3564//b3221//
ChbR	b0776//b2979//b2500//b3093//b4097//b2203//
ComR	b3449//
CpxR	b0979//b4016//b1921//b1393//b1452//b1160//b2997//b3569//b2470//b1762//b4599//b4122//b3957//b0904//b2560//b1008//b3786//b4193//b0068//b2800//b1608//b2903//b1738//b4439//b3599//b4198//b4125//b1037//b2062//b2821//b1889//b2675//b2927//b3093//b3773//b1734//b1246//b0341//b2531//b1796//b4431//b3357//b2819//b1674//b3749//b2235//b2542//b0365//b1390//b0810//b4313//b0377//b3329//b0411//b2990//b2751//b3469//b2702//b1797//b0398//b4120//b4365//b0181//b3415//b3956//b1530//b0231//b2341//b4131//b1716//
Cra	b3753//b3708//b2465//b0585//b0071//b1511//b2062//b3095//b0237//b1746//b0820//b2582//b4431//b4443//b0349//b2980//b2942//b3366//b3428//b4062//b3500//b4072//b0674//b3613//b3495//b4087//b0036//b4471//b4279//b0396//b1564//b1010//b3784//b1277//b2559//b1387//b1200//b0331//b2094//b1673//b4237//b1194//b3094//b1892//b2752//b3614//b2201//b0958//b4513//b1061//b4005//b1326//b1377//b4033//b1259//b1020//b2964//b3784//b0334//b1389//b1241//b0681//b3792//b4268//b0594//b1562//b4264//b1415//b2307//b1288//b2723//b2198//b0685//yegZ//b1276//b2500//b0353//b1307//b4396//
CreB	b4090//b3702//b4074//b0856//b0083//
CsgD	b1650//b3613//b0732//b3788//b4119//b0123//b1305//b2197//b0296//b3127//b1082//b1702//b1307//b4025//b2697//b0763//b1548//b1508//b0974//b2308//b2306//b4131//b3429//b3071//b0512//b0779//b2686//b1302//
CsiR	b4279//b2415//b0653//b0620//b2148//
CspA	b4070//b2096//
CueR	b3870//b3116//b3702//b2903//b4120//b1378//b0088//
CusR	b1737//b4152//b0782//b2675//b2106//b3708//b3022//b3959//b4705//b2895//b3172//b0475//
CynR	b0973//b2243//b3645//b3680//
CysB	b3421//b3127//b1388//b3934//b4089//b1511//b2307//b3727//b2369//b0315//b4154//b3788//b1237//b3723//b2476//b1074//b1900//b3432//b2212//b2804//b3525//b1387//b3784//b0296//b2151//b3027//b1252//b3728//b3476//b2370//b2095//b3137//
CytR	b0398//b0934//b2781//b4194//b3960//b0979//b1797//b0799//b1073//b0775//b1859//b4698//b4238//
Dan	b0207//b1718//b1783//b3916//
DcuR	b2278//b2068//b1937//b0795//b3066//b1926//b4618//b1061//b0880//
DeoR	b0590//b1706//b1948//b2279//b1615//b0887//
DhaR	b0311//b4058//b0485//b0161//
DicA	b3066//b1707//b0762//b0516//b2127//b2094//b0382//b1070//
DinJ-YafQ	sroC//b3615//b3366//
DnaA	b3960//b1623//b1577//b3506//b4037//b1548//b0303//b4618//b0156//b3453//b3863//b4005//
DpiA	b0511//b1378//b0880//b0096//b1608//b2159//b0116//b2904//b2379//b2580//b0450//
DsdC	b2631//b1734//b1507//
EbgR	b3791//b1578//
EnvR	b0335//b0571//
EnvY	b3256//b4290//
EvgA	b3335//b3095//b1008//b1288//b4467//b2163//b2341//b3582//b0721//b4484//b4310//b3081//b2481//b1323//b3135//b1430//b2428//b3934//b1973//
ExuR	b3829//b3071//b0826//b3612//b1392//b3403//b0090//b4154//b1587//
FabR	b0860//b0396//
FadR	b0864//b0890//b0617//b2374//b0604//b0082//b2414//b1704//b1182//b0589//b0929//b1247//b1782//b2375//b0615//b1548//b2281//b2724//b1779//b0061//b0197//b2819//b3789//
FeaR	b0081//b3255//
FhlA	b0782//b0890//b0343//b2150//b1679//b1302//b2276//b2975//b3868//b1387//b1493//b2553//b3661//b0463//b0403//b0040//b3140//b2000//b2406//b2196//b2540//b0779//b1564//b0032//b4062//b0061//b3575//b2684//b4698//b4511//
FlhDC	b1160//b1706//b0441//b3902//b0774//b4042//b0683//b3134//b0508//b3127//b1517//b4016//b2234//b1877//b0277//b4238//b0511//b4367//b4392//b2763//b0083//b4457//b2416//b0678//b4567//b0516//b4098//b1654//b0090//b3325//b3168//b3188//b0225//b1325//b1747//b1859//b3224//b3907//b1008//b3730//b3725//b1386//b3831//b2904//b3221//b1890//b2666//b4398//b2341//b0778//b0048//b2489//b1892//b3013//b0043//b1165//b3870//b3938//b2571//b4119//b4093//b2572//b2713//b3700//b1227//b0887//b3925//b1562//b1618//b3786//b4354//b1780//b0954//b1569//b0429//b3441//b0516//b2750//b1304//b2574//b4093//b1298//
FliZ	b2152//b0087//b0162//b0783//b0367//b1016//b2718//b0864//b3902//b0571//b2490//b1569//b3415//b3136//b2994//b4027//b4354//b1641//b3131//b0343//b0463//
FucR	b2603//b1900//b1015//b1440//b0368//b0792//b0819//
Fur	b2094//b2551//b3136//b3934//b1013//b2243//b4079//b0112//b0574//b2698//b2711//b0377//b2574//b4288//b3011//b2852//b1130//b1732//b1597//b1517//b1222//b1102//b3789//b4347//b1562//b1443//b1003//b1201//b1441//b2538//b0698//b0565//b2980//b3186//b0698//b0578//b1308//b0384//b0684//b4398//b2661//b1166//b2659//b2221//b1761//b0750//b1846//b0429//b3942//b4209//b0891//b2582//b0036//b0233//b2167//b2078//b1497//b4393//b2718//b0979//b2732//b4073//b3417//b1073//b1041//b1591//b2392//b2278//b1878//b2659//b2673//b0681//b2205//b1591//b1546//b4042//b3332//b2393//b3428//b4525//b2492//b1761//b1261//b4441//b1501//b1258//b0895//b4131//b3364//b2490//b2017//b0786//molR_1//b2063//b1735//b4131//b4089//b1552//b0588//b0809//b1036//b3113//b3625//b4101//b1938//b0293//b4177//b3870//b1779//b0733//b1252//b3569//b2106//b1900//b4265//b1817//b3006//b0296//b3605//b0221//b0429//b2904//b1634//b2841//b1442//b0181//b1109//b0179//b1748//b3603//
GadE	b2542//b3521//b0698//b0070//b2741//b3495//b2528//b4310//b1076//b4365//b0578//b4003//b0522//b2416//b3828//b3749//b1748//b1821//b1165//b0708//b0996//b3333//phnE_2//b1562//b2169//b3481//b1288//b1297//b3908//
GadE-RcsB	b1076//b1738//b0584//b1501//b0764//b2151//b0113//b0091//b2801//
GadW	b0855//b0596//b4399//b1683//b3077//b1394//b4539//b4072//b2840//b1326//b3461//b0342//b0997//b0314//b0782//
GadX	b3829//b0852//b1113//b3831//b2717//b2143//b0150//b1943//b0792//b1547//b2723//b3114//b2068//b4138//b0785//b4194//b1303//b3501//b4525//b1043//b4522//b1914//b3060//b4004//b3417//b2422//b4254//b3225//b3128//
GalR	b3788//b1567//b0620//b0873//b2685//b3906//b1925//b1517//b3510//b1704//
GalS	b2239//b2759//b0785//b2060//b3521//b0591//b0896//b0585//b3579//b4032//
GatR	b1656//b2571//b2805//efeU_2//b0892//b0431//
GcvA	b4313//b3081//b4411//b0759//b1384//
GlcC	b0874//b2364//b3966//b1575//b3751//b1702//b3828//
GlpR	b2207//b3027//b4399//b2234//b2206//b1415//b2199//b2617//b4122//
GlrR	b2540//b2538//b0411//b3707//b1256//
GntR	b3183//b4523//b2488//b3207//b4073//b0152//b1207//b0653//b3335//b1073//b3157//b2756//
GutM	b3127//b1130//b1521//b3469//b2916//b3366//b3117//
GutR	b2277//b1762//b3567//b0180//b3134//b2278//b0167//
HU	b3357//b2286//b0754//molR_1//b1073//b4238//b3624//b4511//b2075//
HcaR	b1587//b0681//b3725//b0708//b2673//b3615//
HdfR	b3774//b0086//b1926//b1719//b1296//
HigA	b0093//b4016//
HigB-HigA	b0071//b3366//
HipAB	b3126//b0763//b0153//b0574//b0082//
HipB	b4005//b2284//b4242//b0604//b0763//b0616//
HyfR	b3416//b2307//b1442//b3794//b2212//b2732//b3363//b4029//b2996//b1674//b0241//b3451//
HypT	b3708//b0334//b0221//b0348//b3081//b3753//b1650//b1516//b2379//b0152//b1857//b3227//b1656//
IclR	b0614//b3500//b1037//b1079//
IdnR	b0784//b4237//b3124//b1481//b3571//b1082//b0311//
IlvY	b0185//b0578//
IscR	b1575//b2824//b0945//b0733//sroA//b2204//b3923//b1006//b1481//b1441//b1680//b4522//b2801//b1163//b1166//b2675//b1392//b0605//b3365//b3449//b0042//b4264//b4452//b0890//b1492//b4233//b3082//b2375//b1857//b1488//b1285//b3027//
KdgR	b2344//efeU_2//
KdpE	b1852//b2499//b0751//b0856//
LacI	b1075//b1587//b1926//
LeuO	b2150//b3025//b3128//b2078//b0161//b3171//b1071//b2923//b0352//b1167//b2686//b0849//b2990//b3905//b2572//b4280//b4662//b4120//b2309//b4321//
LexA	b1622//b3449//b2283//b4471//b1716//b4279//b3450//b2421//b1221//b2852//b0793//b0896//b2912//b3516//b3829//b4460//b3724//b1377//b2559//b0064//b2367//b1083//b2481//b1515//b4030//b3908//b0514//b1821//b1113//b0698//b0392//b1062//b1797//b1043//b1297//b2560//b2905//b4322//b2198//b1729//b1852//b0341//b2730//b1164//b2428//b4322//b2212//b0112//b4457//b1474//b0588//b2374//b1597//b0931//b3437//b1252//b1746//b3863//b1077//
LldR	b3600//b1392//b4002//
LrhA	b4431//b1078//b1641//b3525//
LsrR	b4265//b1013//b1325//b0033//b3469//b3813//b3742//b2616//b0181//
LysR	b3925//b3157//
MalI	b2422//b1857//b2499//
MalT	b2660//b1507//b0095//b3334//b0619//b2762//b2372//b3428//b1546//b3469//
MarA	b1224//b3012//b0234//b3916//b0463//b2167//b1651//b2235//b1299//b0509//b0335//b0112//b1746//b2369//b3011//b4026//b2675//b1860//b1716//b3156//b3919//b1388//b0085//b1388//b1333//b0786//b1400//b0586//b3869//b3613//b1511//b0516//b2368//b4381//b1207//b0367//b3006//b0331//
MarR	b1022//b0895//b2239//
MatA	b2222//b1569//b2697//b0613//b0090//b2824//b1683//b1944//
MazE	b0314//b1288//b1182//
MazE-MazF	b3566//b3571//b3773//
McbR	b2671//b0958//b2058//b1480//
MelR	b3645//b4366//b4670//
MetJ	b2221//b0353//b3625//b4027//b1973//b1713//b2764//b1946//b1673//b1247//b4087//b0730//b2666//b1941//b3437//
MetR	b0617//b1198//b4471//b3905//b2992//
MhpR	b1166//b1902//b2538//b4376//b1237//b0178//
Mlc	b3123//b0038//b3922//b3221//b1680//b0067//b1390//b3027//b3156//b1476//
MlrA	b4100//b2821//b2406//b2728//b3773//b1010//b0889//b1487//b4452//b3831//
MngR	b0572//b2167//b4443//
MntR	b0841//b0892//b4268//b3091//b0995//
ModE	b1569//b0593//b3271//b0613//b2017//b0937//b2784//b1718//b2077//b3225//b0082//b1499//b3038//b2213//b3183//b0041//b3223//b0795//b3118//b3729//b0507//b1540//b3415//b3332//b0080//b0048//b3091//b1797//b0185//b1301//b3092//b1651//b2194//b1326//b1183//b3613//b1198//b3221//b1012//b2572//b2312//b3793//b3416//b4124//b0447//b4089//
MprA	b2196//b4036//b0792//b3430//b0484//b2993//
MqsA	b1016//b0602//b3568//b0067//b0429//b2488//b4104//b3432//
MraZ	b1859//b1717//b0043//b3788//b2425//b0980//b0199//b0779//b2029//b2979//b1013//b4452//b4392//b3221//b1475//b3005//b3118//
MtlR	b0337//b4417//b3137//
MurR	b4034//b3788//b2616//
Nac	b3521//b0093//b3363//b2582//b2712//b2925//b3061//b1015//b2367//b4293//b0681//b3368//b3061//b2068//b0593//b2371//b0726//b0697//b1497//b1443//b0348//
NadR	b0873//b1741//b1674//b4670//
NagC	b1746//b2993//b0225//b3788//b2159//b3906//b1589//b3329//b2199//b1015//b0571//b1575//b2241//b2895//b4015//b3926//b3013//b1003//b3096//b1409//b3027//b1492//b0931//b3237//b3168//b3451//b0954//b4063//b2538//b2686//b3132//b0795//b0677//b0827//b4280//b1923//b3213//
NanR	b1826//cpxQ//b2699//b3574//b0451//b0430//b4028//b4209//b1262//b2416//b3576//
NarL	b2671//b1399//b1411//b2240//b0928//b1430//b4118//b0112//b3907//b0090//b1327//b1075//b1004//b4393//b0757//b1797//b1080//b4133//b4096//b1608//b1707//b1714//b4237//b4265//b0118//b3428//b2312//b3168//b3113//b1858//b2277//b3451//b1004//b1904//b3077//b1905//b4264//b3501//b0019//b1301//b1015//b3860//b3774//b4003//b2240//b4150//b0081//b4468//b1715//b3525//b2704//b3741//b1590//b2196//b0080//b2687//b3521//b3722//b3328//b1012//b2492//b0722//b1621//b2373//b0314//b1902//b4290//b1259//b0614//b1669//b2574//b2760//b2341//b0429//b3521//b3268//b4122//b4100//b0199//b3214//b2234//b0038//b3869//b1748//b0048//b1020//b4035//b1260//b4035//b0987//gadF//b4400//b1954//b3335//b1475//b2712//b3688//b2406//b1389//b2552//b3212//b2715//b0809//b1497//b3564//b2665//b4292//b1679//b2976//b3939//b2427//b2731//b1301//b3502//b1878//b1474//b0687//b2289//b0312//b3869//b3744//b1707//b1392//
NarP	b0398//b0032//b0557//b1737//b4063//b2987//b3164//b2926//b1743//b2531//gadF//b4018//b2731//b3868//b2574//b1514//b2660//b1590//b0091//b2095//b1384//b4265//b3073//b3061//b3729//b3326//b2392//b3501//b2663//b3437//b0114//b2716//b1680//b3927//b3961//b4698//b1712//b0977//b1679//b3604//b0950//b3477//b2572//b1797//b4195//b0074//b1859//b3575//b1256//b0044//
NemR	b1609//b1547//b4032//
NhaR	b1187//b3912//b0860//b2531//b2168//b2366//b1415//
NikR	b1041//b0934//b1285//b3011//b2163//b0378//
NimR	b4035//b4662//
NorR	b1009//b2423//b0570//
NrdR	b1634//b3021//b4393//b0507//b1576//b1516//b3156//b4125//b4040//
NsrR	b3624//b2167//b1796//b2151//b1388//b2705//b1783//b1682//b0293//b4458//b4399//b1716//b0872//b0615//b4004//b3927//b0571//b0795//b1818//b2728//b2500//b3134//b0890//b2094//b0781//b4098//b4193//b4075//b0073//b0432//b3236//b0508//b2709//b2425//b0485//b1851//b1131//b2528//b2756//b2425//b0676//b0778//b0040//b4092//b2313//b0782//b0675//b1129//b0750//b0153//b3170//b0987//b1761//b4468//b3600//b2758//b0896//b1942//b3012//b4006//b1577//b2808//b0925//b4637//b0698//b4522//b2017//b2424//b4398//b3335//b0037//b1082//b3614//b3481//b1430//b4198//b0973//b1183//b2149//b3066//b1973//b3364//b2366//
NtrC	b3127//b0864//b3680//b3507//b0115//b2278//b0517//b1923//b1327//b3513//b1589//b4096//b0115//b1387//b3725//b0826//b0312//b1920//b2428//b2552//b2697//b0237//b0617//b1587//b4013//b4087//b0616//b2837//b1243//b4197//b1109//b2702//b4398//b0778//b1681//b3721//b1737//b3426//b3164//b0347//b0620//b4705//b0851//b1187//b2240//b4085//b1073//b2541//b0301//
OmpR	b1011//b3599//b3116//b0733//b2198//b0040//b2341//b4050//b0678//b0853//b2068//b4525//b0652//b2997//b2779//b3222//b3575//b2222//b2373//b4160//b1850//
OxyR	b3511//b3094//b2839//b2195//b0950//b1987//b4476//b2094//b2784//b3469//b2371//b3073//b3859//b3328//b0783//b3368//b0653//b4050//b3092//b0765//b3364//b4313//b3500//b2752//b3940//b0573//b0586//b1164//b0557//b3026//b0891//b0340//b3156//b1937//
PaaX	b4154//b0677//b3510//b2222//b2840//b3558//b1061//b0398//b2722//b0851//b4101//b2616//b2370//b3512//
PdeL	b2759//
PdhR	b1949//b2754//b2911//b0674//b0463//b0871//b2156//b3495//b2155//b1062//b4525//b1021//b1241//b0585//b1264//b0505//b3476//b1702//b1562//b1850//b4393//b1194//b4198//b1258//b4445//b4321//b3012//b1300//b0513//b3701//b1877//b3860//b0583//b3437//b4443//b1036//b4323//b2168//b1728//b0729//b1857//
PepA	b2213//b4513//b0240//
PgrR	b1796//b4312//b3599//b2824//b3906//b0894//b0199//b1590//
PhoB	b0062//b0333//b0616//b3958//b4043//b4577//b0042//b1623//b0094//b0655//b3426//b2202//b2488//b3512//b2570//b3325//b1323//b3568//b3186//b2482//b2307//b1184//b1493//b1970//b3453//b2159//b2168//b0887//b0874//b0403//b2630//b3828//b1390//b1748//b1334//b3907//b1415//b3722//b2713//b1136//b0384//b3723//b1260//b0776//b3327//b2660//b0728//b4086//b0874//b0090//b3751//b1396//b3786//b3012//b3005//b1567//b4698//b2710//b3092//b2195//
PhoP	b4044//b2223//b2895//b4237//b3413//b1102//b3036//b2720//b0522//b2727//b0087//b3645//b1738//b3268//b3413//b2212//b0880//b1443//b0763//b0225//b1547//b0341//b1904//b2059//b3582//b1261//b1954//b3829//b1011//b1682//b2287//b0697//b2485//b4073//b1091//b0504//b3330//b1434//b4085//b1888//b0338//b3061//b0980//b2713//b2206//b1131//b0697//b4323//b3521//b1682//b1924//b2997//b2286//b3501//b3828//b0114//
PrpR	b0572//b3902//b1892//b2987//b3123//
PspF	b4355//b3568//b2800//b4702//b1621//b3786//b1498//
PurR	b0604//b2487//b2429//b0754//b1889//b2307//b0383//b1387//b3270//b2529//b0620//b2788//b1379//b2756//b2686//b1334//b1634//b2994//b2487//b2235//b3500//b0591//b2365//b0031//b1718//b4484//b4094//b4198//b2911//b0312//b3510//
PutA	b0073//b2392//
PuuR	b3213//b2676//b3013//b1892//b2630//b3904//b0880//
QseB	b1283//b2284//b0587//b0221//
RbsR	b2063//b0343//b2288//b2916//b4105//b0945//b1323//b0068//b2605//
RcdA	b4094//b0619//b1851//b4357//b0880//b4095//b3062//b0366//b2799//
RclR	b1745//b2975//b4484//
RcnR	b4015//b2208//b3905//
RcsAB	b4416//b1521//b1684//b2200//b0353//b1608//b3502//b0904//b3091//b2661//b2671//b0755//b2720//b0523//b0754//b0153//
RcsB	b1244//b0792//b2485//b4238//b1484//b2092//b1283//b0860//b2750//b0080//b3115//b1508//b2751//b1386//b3223//b4019//b2415//b2075//b0076//b0945//b2826//b2905//b3613//b0722//b1070//
RcsB-BglJ	b4106//b1879//b1733//b1859//b2093//b4242//b0750//b3516//b4241//b2665//b1948//b0398//b0929//b3091//b0565//b3939//
RelB	b3330//b4040//b0070//
RelB-RelE	b1237//b0589//b3327//
RhaR	b1411//b0708//
RhaS	b4079//b3092//b2310//b0873//b2096//b2938//
Rob	b2163//b0080//b2600//b0113//b0342//b1923//b2199//b0351//b1548//b3510//b3958//b3092//b1904//b1378//b0089//b0114//b3094//b1531//b0774//b0614//b2289//b0403//b1183//b1519//b2029//b4279//
RstA	b2911//b1113//b0593//b0232//b1101//b1852//b0873//b2153//b4086//b3115//
RtcR	b1717//b0042//
RutR	b0731//b3813//b4240//b0114//b0903//b0708//b1575//b4058//b4471//b2541//b2669//b0855//b0972//b2029//b1387//b0597//b0781//
SdiA	b0304//b1393//b4016//b2729//b4265//
SgrR	b2893//b1889//b4618//b0335//b4089//b0895//b3132//b0708//b0080//
SlyA	b2427//
SoxR	b3013//b3332//b2393//
SoxS	b1518//b4435//b2369//b1900//b2367//b2307//b3096//b1892//b0343//b4637//b0750//b2422//b0731//b1076//b2074//b4673//b0974//b0729//b1010//b1498//b2538//b1531//b3939//b1790//b0231//b4366//b1481//b4030//b3212//b4177//b4013//b0366//b0507//b1848//b3326//b1434//b1819//b0777//b0708//b1988//
StpA	b1941//b4042//b0366//b4097//b2903//b1745//b3359//
SutR	b0094//b0575//b0473//b3430//b2198//
TdcA	b0507//b3013//b1921//b3870//b0904//b2091//b0347//
TdcR	b1670//b3368//b1532//b2710//b3790//b2370//b1889//
TorR	b2558//b4293//b2728//b1576//b1621//b1714//b1817//b3729//b0185//b0783//b2492//b3185//
TreR	b1712//b0756//
TrpR	b2987//b1323//b1945//b2782//b4280//b1589//b2507//b1562//b1926//b1497//b0996//b2784//
TyrR	b3413//b4384//b3966//b1379//b3582//b4090//b1516//b1609//b1892//b4006//b1508//b2074//
UhpA	b4237//
UidR	b1486//b0339//b0950//b0998//
UlaR	b0758//b0681//b3742//b2675//b0954//b1507//b1391//
UvrY	b3829//b0377//b0273//b1593//b3960//
UxuR	b1072//b1073//b2151//b0091//b1907//sroD//b1924//b3138//b0605//
XapR	b0678//b4197//
XylR	b0925//b0383//b2393//b2604//b0727//b4313//b2723//
YdeO	b0429//b3748//b4522//b1729//b2074//b3729//b3333//b1113//b2673//b2150//b1900//b2708//b4133//b2741//b0089//b2823//b3331//b2063//b1200//b2280//b1265//
YedW	b0849//b1622//b2818//b0553//b3567//b4513//b4035//b2819//b0886//b0431//b0777//b0333//
YefM	b1265//b3114//
YefM-YoeB	b1160//b1389//
YehT	b3903//
YeiL	b4441//
YiaJ	b2507//b1164//b1729//b3729//b0595//b4289//b3025//b1263//b4399//b2964//
YjjQ	b3359//b0462//phnE_2//b3134//b1616//b2686//b4120//b3060//b1846//b2372//
YpdB	b0517//
YqhC	b3728//b4702//
YqjI	b0565//b2726//
ZntR	b2579//
ZraR	b1285//b4037//b3421//
Zur	b2281//b0161//b4309//b3800//b3165//b1257//
