#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1387//b3500//
CysB	b0839//b2975//b0887//b2201//b0092//b0903//b4104//b2127//b3136//b2416//b3118//sroA//b1245//b0084//b0587//b2903//b3364//b0593//b1682//b4523//b1379//b0820//b4192//b1970//b0756//b0303//b2215//b0774//b1226//b1499//b3012//b4015//
CytR	b0937//b3564//b2482//b3508//b4439//b0854//b2309//b0678//b0430//b4034//b0654//b0430//b1617//
Dan	b2601//b2903//b1810//b4125//
DcuR	b1321//b1012//b0312//b0751//b0152//b1263//b1634//b0708//b2281//
DeoR	b4592//b4013//b2470//b2839//b3924//b2703//
DhaR	b2341//b3038//b2991//b2666//
DicA	b0810//b1922//b2718//b0396//b2406//b1797//b1902//b2661//
DinJ-YafQ	b4293//b0185//b1394//
DnaA	b4088//b3730//b1013//b4139//b0606//b2571//sroC//b1745//b0873//b0522//b1889//b4034//
DpiA	b0575//b0936//b2279//b2222//b1877//b3607//b1182//b3788//b2926//b0925//b3528//
DsdC	b2490//b4408//b0082//
EbgR	b0088//b2601//
EnvR	b3940//b2997//
EnvY	b2151//b3185//
EvgA	b4159//b3477//b3576//b3364//b3186//b2371//b1761//b3790//b2705//b3451//b0852//b0462//b0839//b2705//b1563//b4444//b4025//b3156//b2149//
ExuR	b2062//b1716//b2975//b0197//b3800//b3117//b2079//b1226//b3601//
FabR	b0975//b0616//
FadR	b2488//b1386//b1576//b0460//b3724//b1482//b1578//b4416//b4268//b3922//b0763//b4070//b3414//b1913//b0032//b2406//b1277//b2078//b1926//b0511//b0809//b4193//b2784//
FeaR	b1634//b1498//
FhlA	b0296//b2149//b3476//b0509//b0123//b0853//b2156//b3123//b2276//b3599//b3038//b3221//b0935//b2167//b1924//b3131//b2729//b1650//b0928//b1706//b3185//b2379//b2838//b1132//b3908//b3789//b1387//b0484//b0384//b1480//
FlhDC	b3035//b3008//b1486//b2169//b3117//b1408//b1386//b1682//b3062//b2799//b3558//b3011//b1567//b0439//b3073//b1500//b0851//b4443//b4702//b2980//b0853//b4123//b1743//b2093//b3036//b0447//b1954//b0726//b3727//b4029//b1511//b4539//b0435//b1913//b1322//b2341//b1826//b1746//b1256//b3140//b4397//b3038//b1707//b2661//b3186//b2424//b1040//b2573//b2388//b1306//b4357//b4439//b0872//b1669//b2542//b1877//b4458//b4074//b3190//b1591//b3567//b0619//b0301//b1887//b2570//b1547//b3491//b3117//b0509//b4399//b0348//b4467//b0595//b0463//b2996//b1080//b4408//b2235//b2582//b3221//b1020//b2465//
FliZ	b0347//b1719//b2531//b2280//b0237//b3453//b3132//b2825//b1247//b3708//b4193//b2127//b4030//b1860//b4016//b2675//b2060//b1564//b0390//b0365//b3334//
FucR	b2754//b4095//b4511//b2417//b0765//b1260//b4471//
Fur	b0314//b2938//b3083//b2716//b1982//b1385//b2277//b3095//b1429//b0570//b3005//b2417//b2537//b1938//b1892//b2528//b1301//b1391//b0945//b1512//b2482//b1817//b4513//b0810//b2604//b0756//b1634//b2223//b2425//b0617//b0432//b4071//b0349//b0226//b2976//b4309//b1237//b1879//b0792//molR_1//b0615//b1673//b2490//b2717//b0734//b1597//b1591//b2484//b2213//b2707//b2757//b0167//b2530//b2316//b4044//b1493//b4124//b4070//b1735//b4310//b4058//b3186//b2686//b3577//b2540//b3183//b1264//b0589//b3061//b0677//b1252//b3367//b2821//b3452//b3906//b1091//b2553//b2427//b1682//b0553//b3255//b0116//b2078//b0443//b3060//b1396//b1514//b3743//b4059//b0366//b1920//b1514//b0485//b1484//b0042//b3221//b2341//b3167//b0987//b1132//b0062//b0851//b0347//b0750//b3868//b0796//b1713//b4522//b3730//b1039//b1743//b1487//b3919//b0463//b2202//b3613//b4265//b4506//b3813//b0583//b0756//b4079//b3429//b1408//b1020//b3959//b2212//b2288//b1940//b0880//
GadE	b3076//b1164//b0513//b2709//b0179//b4015//b2539//b4154//b0929//b2241//b2726//b4398//b1259//b3870//b0335//b0225//b3061//b4123//b0623//b3513//b0588//b3134//b3868//b0595//b4444//b1578//b0574//b3612//b4365//
GadE-RcsB	b2804//b2904//b1263//b2235//b0759//b3207//b2280//b2307//b0973//
GadW	b2687//b2559//b4673//b3661//b0019//b2925//b1298//b3331//b1300//b2201//b1926//b3800//b0233//b1669//b0351//
GadX	gadF//b1012//b2893//b2837//b3960//b1481//b1130//b2202//b1817//b2488//b0892//b2429//b3095//b3169//b1041//b0044//b3073//b1658//b4249//b3959//b3927//b2428//b0435//b4291//b4322//b1037//b3701//b4267//b3510//
GalR	b0860//b2058//b4468//b2367//b1389//b4027//b0759//b2414//b1187//b0936//
GalS	b0113//b0997//b1518//b3022//b3558//b4392//b2282//b0430//b1670//b1409//
GatR	b1575//b4467//b1299//b2107//b4098//b1728//
GcvA	b1878//b4131//b1288//b0383//b0075//
GlcC	b2153//b0231//b3576//b2369//b3829//b1010//b4396//
GlpR	b2727//b4002//b3571//b2825//b0605//b1988//b0338//b3157//b3558//
GlrR	b4577//b0592//b3902//b1683//b2204//
GntR	b1391//b0583//b0696//b3919//b4097//b2464//b1241//b4441//b3791//b1326//b2416//b3161//
GutM	b1857//b1924//b1818//b2095//b1676//b1036//b2163//
GutR	b0037//b4475//b4105//b1590//b1010//b4160//b1684//
HU	b2528//b1907//b2095//b4086//b2604//b0378//b0573//b0093//b0759//
HcaR	b4071//b2309//b3092//b2539//b1262//b1649//
HdfR	b3452//b0090//b0038//b0385//b2722//
HigA	b3904//b0889//
HigB-HigA	b4398//b0399//
HipAB	b1682//b0277//b1518//b3919//b0682//
HipB	b4445//b3942//b0774//b0674//b3082//b0115//
HyfR	b2198//b4040//b2994//b3511//b2752//b4451//b1300//b1130//b2541//b3365//b3784//b0809//
HypT	b0873//b2741//b1925//b2372//b1810//b4460//b4293//b0604//b3577//b1901//b0377//b0113//b0679//
IclR	b2221//b1810//b3207//b0505//
IdnR	b1257//b1781//b1257//b1817//b2372//b0037//b1576//
IlvY	b3141//b1500//
IscR	b2732//b1857//b2150//b3510//b2169//b1010//b3547//b0337//b0793//b3730//b0397//b1007//b4024//b2803//b1012//b2152//b1301//b2732//b1973//b2840//b2222//b3164//b1536//b3708//b2662//b1407//b2062//b2977//b2721//b3013//b0976//b3022//
KdgR	b0366//b2741//
KdpE	b3437//b1848//b1482//b1040//
LacI	b3612//b0447//b2485//
LeuO	b0613//b0403//b0114//b4618//b0776//b2707//b0063//b0729//b0080//b3113//b2486//yegZ//b0755//b0167//b2077//b1283//b1226//b3961//b2659//b3491//
LexA	b4019//b3512//b1949//b3132//b2075//b0683//b0207//b4039//b2837//b4036//b0067//b2017//b2895//b3256//b0565//b1589//b4293//b2490//b2492//b1429//b4288//b3924//b3167//b2755//b3036//b1131//b2559//b0851//b0036//b0044//b0447//b0153//b2820//b1762//b1634//b3829//b1850//b1077//b1879//b2601//b1261//b0113//b3082//b3800//b2306//b0849//b1902//b2757//b2482//b3491//b1486//b1015//b1616//b0698//b1907//b3506//b1227//b0698//b1922//
LldR	b3161//b1973//b1036//
LrhA	b3012//b1716//b0726//b4138//
LsrR	b1851//b2724//b1620//b0678//b4118//b4417//b4073//b2539//b0064//
LysR	b2484//b3270//
MalI	b3167//b2507//b2316//
MalT	b1004//b0441//b3688//b3479//b4024//b0872//b0977//b0571//b2488//b2224//
MarA	b3095//b0620//b0154//b2710//b4099//b1562//b4062//b2156//b1850//b0397//b1941//b1201//b3025//b1797//b1257//b1484//b0724//b2470//b0178//b2660//b4152//b0896//sroD//b2194//b2149//b1264//b1483//b0074//b1475//b0385//b0615//b0377//b3453//b1783//b4062//b4309//b4567//b1540//
MarR	b4242//b3582//b3507//
MatA	b0517//b2837//b1784//b1163//b4150//b2727//b3026//b2991//
MazE	b1564//b2372//b2994//
MazE-MazF	b1562//b1079//b0590//
McbR	b2712//b0856//b0070//b1575//
MelR	b4397//b1611//b3743//
MetJ	b3958//b3502//b2105//b1434//b1132//b4367//b3366//b1071//b1306//b3565//b2904//b4059//b1681//b2429//b2152//
MetR	b1391//b4040//b1263//b0240//b1889//
MhpR	b0199//b0820//b0964//b4291//b0887//b1129//
Mlc	b3096//b2311//b1748//b1590//b1728//b2392//b4383//b2729//b2938//b2964//
MlrA	b2779//b0344//b4417//b0616//b4120//b2707//b0399//b1335//b2311//b0892//
MngR	b3036//b0397//b3367//
MntR	b3723//b2937//b0504//b0336//b2280//
ModE	b2570//b3743//b2990//b1746//b1669//b4072//b3408//b4670//b3036//b3786//b4024//b1395//b3430//b2764//b0997//b4101//b2212//b2309//b2491//b2009//b0687//b0063//b1658//b2840//b3451//b2758//b4014//b1805//b4265//b2000//b2307//b1247//b2996//b1014//b1623//b3062//b4458//b1321//b3906//b4097//b0463//b3167//b4006//b4054//b3922//b2551//
MprA	b3722//b0093//b0091//b1483//b2669//b1498//
MqsA	b1656//b0578//b2486//b2529//b4289//b1129//b2341//b0303//
MraZ	b3139//b3722//b4036//b2224//b2483//b0857//b1287//b0337//b4104//b0874//b2200//b4015//b3748//b0073//b0794//b3957//b1937//
MtlR	b2759//b0605//b1669//
MurR	b0759//b3508//b0062//
Nac	b0734//b2925//b1020//b0597//b1907//b1943//b2756//b0353//b0820//b3568//b1821//b0337//b1389//b3919//b2762//b0757//b1184//b3701//b4054//b3271//b2499//
NadR	b3558//b2799//b3792//b3363//
NagC	b4196//b1515//b3721//b4072//b1515//b0677//b2826//b0162//b0688//b1481//b0864//b4241//b2600//b3410//b4152//b0036//b2464//b4013//b0382//b4196//b0591//b3478//b3707//b1892//b3227//b2242//b3845//b0036//b4376//b1588//b1081//b1408//b1198//b2369//b2417//b4618//b1623//
NanR	b0573//b1083//b4071//b4072//b4240//b2215//b3012//b1623//b0041//b4096//b4063//
NarL	b0093//b3225//b3813//b0855//b1480//b3367//b2570//b1717//b4090//b2062//b2491//b3956//b3958//b2630//b0040//b1904//b3330//b2572//b2061//b4292//b0076//b0618//b2276//b3327//b0871//b4043//b1298//b3125//b3528//b2992//b3222//b1081//b4059//b1817//b1398//b1207//b4431//b1385//b1077//b0604//b2465//b1649//b0294//b0863//b1887//b3612//b0313//b3453//b0616//b0819//b1846//b4460//b0696//b4024//b3117//b1441//b1937//b2061//b4087//b2991//b0594//b3035//b3329//b2727//b1452//b4233//b2367//b2029//b2992//b2287//b1939//b3957//b0796//b3117//b3902//b2841//b1012//b1562//b1861//b2762//b0076//b3271//b0020//b4102//b0038//b1062//b3417//b1484//b0096//b2788//b4079//b4125//b2741//b4293//b0685//b0348//b1306//b2671//b1745//b1617//b3368//b0682//b4089//b0987//b3604//b0591//b0349//b1399//b2904//b3131//b1484//b2093//b0777//b0751//b3575//b4002//b3481//b1880//b0592//b1283//b3008//b3334//b0784//
NarP	b3326//b3751//b1861//b0954//b2231//b1924//b0150//b1939//b1392//b3521//b1082//b2838//b1021//b4096//b4417//b1201//b0392//b3135//b0995//b3958//b3167//b2310//b2198//b2728//b3364//b3270//b2009//b2195//b0571//b0997//b1651//b1083//b3924//b3081//b1222//b2708//b4354//b1735//b1400//b0596//b4098//b1484//b3452//b4312//b2068//b0384//b3091//b1848//b3135//b3137//
NemR	b1575//b1516//b4511//
NhaR	b3514//b4098//b2997//b0810//b2341//b1738//b3094//
NikR	b2235//b1390//b0729//b4233//b1397//b1222//
NimR	b4438//b1041//
NorR	b0462//b3096//b1132//
NrdR	b4408//b2278//b3077//b1679//b2990//b3172//b4042//b0729//b4042//
NsrR	b1388//b1184//b2379//b2374//b0929//b3479//b3132//b3491//b1262//b1101//b0945//b3612//b1920//b3137//b1634//b2823//b4058//b2574//b3831//b2808//b4311//b0352//b1227//b3480//b3036//b1939//b3680//b1954//b2425//b1736//b3957//b2822//b0849//b2284//b3366//b1569//b0972//b0793//b2732//b0619//b3186//b0733//b1074//b3911//b0505//b1982//b4196//b0839//b0179//b2741//b3256//b0331//b0976//b2406//b1950//b0972//b0574//b0776//b1498//b1387//b3908//b0826//b1285//b0020//b2737//b2911//b0596//b2803//b0152//b2996//b0796//b0796//b0809//b1327//b2808//b4241//b2079//b1302//b1244//b3601//b2422//b4036//b2421//
NtrC	b3727//cpxQ//b2167//b4662//b3605//b1194//b0450//b2093//b0886//b2316//b0081//b4452//b0366//b4025//b0241//b3169//b1704//b1673//b2904//b4062//b2542//b2281//b3800//b1007//b1327//b1943//b3613//b1288//b4238//b3094//b1200//b0397//b0820//b0684//b0367//b1131//b3793//b3600//b3564//b2716//b1623//b2712//b0895//b1385//b2542//b0516//b4074//b2703//b4347//
OmpR	b2995//b2839//b1508//b0338//b4408//b4016//b3451//b3708//b1492//b4119//b0573//b1887//b0589//b4096//b4475//b4092//b2826//b4120//b2573//b3790//b0785//
OxyR	b1746//b2725//b2752//b2987//b0441//b3428//b3863//b2096//b1615//b3213//b2075//b3133//b4702//b3026//b1514//b0095//b3723//b3022//b3773//b1741//b0617//b2659//b2684//b2058//b1729//b0894//b0826//b3791//b3507//b2490//b3166//b4074//b2148//b2731//
PaaX	b1397//b3568//b3183//b2307//b1548//b3725//b3476//b3787//b3868//b0889//b1706//b0072//b2279//b0347//
PdeL	b1201//
PdhR	b4522//b0886//b4457//b2715//b3067//b3070//b2105//b2991//b3907//b2486//b3904//b3324//b1887//b1326//b0508//b1649//b1621//b3500//b2148//b0937//b1167//b0462//b3959//b1199//b2538//b2240//b4054//b0311//b4443//b2538//b2379//b1037//b3521//b2723//b0378//b0180//b0039//b1676//b2990//b0167//b2202//
PepA	b4383//b0874//b1597//
PgrR	b4408//b3164//b2755//b4035//b1481//b3368//b2491//b2741//
PhoB	b1246//b1922//b1008//b1078//b1907//b0382//b2669//b1654//b1441//b3513//b2666//b2311//b1474//b2414//b2372//b2079//b0507//b1650//b0344//b0150//b0352//b4513//b0347//b2530//b0435//b3408//b0987//b1546//b3268//b0090//b4438//b2799//b4074//b0513//b1482//b3141//b1130//b0348//b2288//b2153//b1781//b3478//b2751//b3495//b4090//b0708//b1091//b3449//b2375//b3417//b2759//b3025//b1673//b4506//b4398//b1077//b1307//b2580//b3722//b0088//
PhoP	b3906//b3800//b1563//b1386//b2802//b1265//b1109//b2541//b2603//b1307//b0781//b1954//b4094//b4460//b3510//b3813//b4133//b1674//b2371//b1920//b3115//b2756//b4160//b2927//b0383//b4392//b2481//b2820//b2741//b3328//b0486//b0792//b1781//b3507//b1485//b3574//b0785//b3724//b0443//b2727//b2464//b1712//b1225//b4050//b2092//b4702//b0435//yegZ//b2605//b3138//b1256//b3730//b1475//b4481//b1949//b0553//
PrpR	b1564//b0399//b4070//b4153//b2822//
PspF	b2093//b1264//b3749//b1982//b3785//b0366//b1615//
PurR	b2286//b2312//b2078//b2484//b0615//b2428//b3469//b3416//b0810//b2287//b1734//b1949//b2698//b1486//b1597//b2756//b2684//b1679//b2539//b0241//sroC//b0353//b1082//b3428//b2374//b0082//b1071//b0682//b3164//b3960//b1261//
PutA	b1006//b1283//
PuuR	b4197//b1954//b4102//b2148//b0606//b2421//b2167//
QseB	b2149//b4131//b0431//b3025//
RbsR	b4085//b0820//b4118//b3907//b2663//b0587//b0964//b2242//b4458//
RcdA	b4034//b2676//b2630//b1129//b1858//b4075//b0759//b1507//b0070//
RclR	b2674//efeU_2//sroD//
RcnR	b3134//b0041//b1440//
RcsAB	b2489//b0750//b4086//b1597//b2194//b2388//b2540//b2368//b3813//b0350//b2539//b0089//b1877//b1761//b1484//b3076//
RcsB	b3166//b4086//b0334//b1878//b0513//b0523//b1676//b1616//b0852//b4457//b3135//b1892//b1781//b1890//b3324//b2799//b0294//b0335//b2820//b1970//b0092//b3509//b3432//b2707//b0683//
RcsB-BglJ	b4079//b3908//b0064//b2207//b0340//b0904//b4024//b0515//b3730//b0826//b1682//b1575//b3789//b3131//b3431//b0399//
RelB	b0841//b4036//b0880//
RelB-RelE	b1880//b0696//b3907//
RhaR	b0887//b4195//
RhaS	b2366//b0397//b0311//b2203//b2663//b2489//
Rob	b1012//b3514//b2579//b0880//b4599//b1706//b2427//b2716//b2278//b4101//b1743//b2805//b2755//b1410//b4613//b3645//cpxQ//b3925//b1252//b0652//b3742//b2152//b2669//b3730//b2242//b1672//
RstA	b1487//b1826//b0796//b4355//b4291//b1024//b0042//b0763//b1904//b2665//
RtcR	b3416//b4522//
RutR	b1007//b0335//b4354//b3367//b1207//b1781//b1712//b2277//b1476//b1671//b1083//b3480//b1684//b2713//b3255//b0062//b1718//
SdiA	b2223//b3065//b2279//b0872//b4416//
SgrR	b4233//b2531//b1444//b2500//b1914//b2074//b3870//b2686//b0592//
SlyA	b3688//
SoxR	b1003//b1430//b0399//
SoxS	b2841//b4139//b2194//b4193//b2085//b1887//b4662//b2760//b3136//b2235//b0722//b4087//b4089//b2079//b4115//b0904//b0044//b1900//sroD//b4522//b4513//b4238//b0303//b2286//b1497//b2076//b1277//b4003//b2705//b3785//b1540//b1654//b0366//b2964//b2105//b2799//b2604//b3013//b3728//b3916//
StpA	b1394//b0020//b2094//b1305//b4138//b1946//b2199//
SutR	b2538//b2198//b1877//b1061//b1379//
TdcA	b4311//b3113//b2368//b0683//b1564//b0368//b0344//
TdcR	b1011//b2152//b0509//b3368//b0894//b3787//b4291//
TorR	b0154//b1484//b1020//b4698//b2757//b2787//b4120//b3680//b2406//b3157//b1938//b2600//
TreR	b2169//b3581//
TrpR	b2674//b1276//b2152//b1277//b0036//b1744//b2107//b0338//b3749//b2926//b4194//b1924//
TyrR	b0315//b3183//b4152//b2964//b3907//b4354//b4525//b1655//b2195//b4120//b3916//b3065//
UhpA	b4071//
UidR	b4457//b3789//b0653//b2106//
UlaR	b3515//b1301//b2169//b3723//b1940//b0123//b1012//
UvrY	b0958//b0727//b1082//b3421//b3959//
UxuR	b3785//b3366//b2465//b4458//b2202//b3167//b3060//b4398//b1184//
XapR	b2365//b4123//
XylR	b3330//b4366//b1738//b0856//b4662//b4260//b3600//
YdeO	b2281//b1738//b4123//b0114//b0083//b3941//b1973//b0862//b1062//b3829//b1165//b2552//b4095//b3066//b1546//b0473//b3452//b4292//b2311//b2009//b2528//
YedW	b2239//b1299//b0040//b1621//b3828//b2551//b4392//b2423//b0970//b1007//b3599//b4154//
YefM	b1852//b0344//
YefM-YoeB	b2603//b1109//
YehT	b3137//
YeiL	b4280//
YiaJ	b2904//b4037//b3926//b0020//b0314//b3269//b1519//b4458//b3576//b1083//
YjjQ	b1300//b3604//b2369//b0464//b4444//b0034//b4311//b3581//b1321//b1852//
YpdB	b0880//
YqhC	b0043//b1391//
YqjI	b1735//b0820//
ZntR	b1681//
ZraR	b1003//b1386//b2912//
Zur	b3566//b3846//b0976//b2604//b0980//b2674//
