#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1377//b0225//
GlcC	b1712//b4072//b3923//b2288//b1508//b3073//b0334//
GlpR	b3213//b0339//b4511//b0039//b2600//b2669//b2529//b1163//b0591//
GlrR	b1949//b2979//b2221//b2603//b0765//
GntR	b1302//b0734//b3528//b0696//b2306//b4150//b0232//b0089//b0684//b2751//b2805//b4237//
GutM	b1493//b1277//b1817//b2307//b4075//b3184//b1761//
GutR	b0687//b0378//b2552//b3256//b1669//b4087//b0730//
HU	b0341//b3161//b0523//b0473//b4106//b4028//b0972//b1717//b2756//
HcaR	b1062//b1039//b1892//b3940//b4431//b4070//
HdfR	b1532//b0602//b3363//b2197//b0756//
HigA	b3223//b2242//
HigB-HigA	b0751//b3096//
HipAB	b4241//b0764//b0430//b1498//b4397//
HipB	b2799//b4400//b3214//b1224//b0081//b3515//
HyfR	b1012//b3021//b2286//b0820//b2155//b3565//b0974//b2760//b3919//b4034//b1080//b4239//
HypT	b2852//b1396//b4240//b0397//b1518//b2661//b0776//b2673//b1620//b2925//b3904//b0935//b4355//
IclR	b1546//b1263//b3788//b1261//
IdnR	b1296//b3727//b0751//b1061//b4451//b4662//b3724//
IlvY	b3939//b1201//
IscR	b2499//b4475//b2675//b2344//b2307//b4292//b0083//b1923//b3417//b0751//b3270//b4088//b2107//b2903//b1608//b1082//b0945//b1322//b1285//b2721//b3911//b2427//b2476//b1198//b4288//b1384//b4396//b3495//b2852//b2009//b2840//b3906//
KdgR	b0851//b0396//
KdpE	b0180//b2991//b1003//b2913//
LacI	b2782//b0964//b1391//
LeuO	b0978//b0199//b0450//b0806//b3073//b0970//b3960//b2061//b3124//b0044//b1797//b0936//b1733//b1430//b3728//b3077//b0864//b0085//b3517//b1334//
LexA	b2837//b1410//b1038//b2788//b3923//b2075//b4398//b0964//b2059//b0571//b1303//b3186//b4670//b2151//b1075//b2779//b0674//b4312//b1848//b3366//b0294//b1016//b2194//b4599//b4099//b2725//b2729//b3115//b3063//b2731//b4094//b1398//b2097//b2205//b0731//b0765//b1304//b3502//b1003//b3730//b0777//b1264//b2093//b1900//b3256//b2234//b1618//b1680//b4417//b0987//b0074//b2702//b1492//b4240//b1567//b4313//b3060//b1481//b1940//
LldR	b1810//b4475//b0688//
LrhA	b4398//b0935//b0839//b1164//
LsrR	b3013//b0653//b1577//b0998//b2823//b1728//b4054//b0776//b4063//
LysR	b3437//b3171//
MalI	b1483//b1728//b2617//
MalT	b0652//b4003//b1164//b3127//b1243//b3742//b0086//b4310//b3528//b0810//
MarA	b3580//b3008//b4539//b1227//b2310//b1507//b2904//b0351//b1288//b4050//b2990//b3726//b0337//b4539//b3612//b2571//b2675//b0041//b1682//b1183//b2975//b1683//b1305//b0792//b1924//b0819//b3575//b4357//b0154//b3516//b4468//b0382//b0400//b0754//b3038//b2821//b4354//b4313//
MarR	b3701//b0950//b1020//
MatA	b2943//b2616//b3071//b2277//b4071//b1335//b1492//b0827//
MazE	b3270//b1568//b1536//
MazE-MazF	b1388//b0116//b1655//
McbR	b3722//b1796//b0473//b2341//
MelR	b1221//b1483//b2197//
MetJ	b2789//b0429//b2819//b3934//b2061//b0461//b1041//b3709//b1904//b3624//b1305//b1037//b3127//b4062//b3167//
MetR	b0397//b0950//b1907//b3967//b4435//
MhpR	b2676//b3752//b2728//b4025//b0153//b0571//
Mlc	b4209//b1392//b4138//b3366//b3127//b3749//b0366//b0151//b1287//b0614//
MlrA	b0584//b1042//b3960//b1109//b1941//b4312//b2687//b1704//b1411//b2697//
MngR	b2414//b1322//b2367//
MntR	b3507//b4115//b1734//b1167//b3415//
ModE	b0040//b1265//b1226//b0301//b0954//b0153//b3335//b4392//b2415//b4002//b2151//b2289//b3415//b0432//b4354//b1679//b0447//b3013//b2312//b3469//b0178//b1415//b1946//b1429//b4058//b2820//b2730//b0653//b0118//b3453//b4042//b3925//b2800//b0509//b1400//b1536//b0116//b4005//b0777//b1010//b3332//b1325//b0676//b3956//b1092//b0430//
MprA	b0486//b1167//b3956//b4264//b2818//b1062//
MqsA	b0678//b3510//b1879//b0398//b4438//b2163//b4088//b4195//
MraZ	b1071//b3600//b0891//b1546//b2759//b3212//b0964//b2756//b4288//b1275//b2341//b1385//b0034//b3421//b3222//b3062//b0162//
MtlR	b0819//b4152//b2421//
MurR	b1259//b2009//b1399//
Nac	b0473//b3509//gadF//b1487//b1263//b0937//b3934//b1288//b0116//b1797//b4399//b2718//b2341//b0152//b2763//b1938//b1937//b1077//b1080//b1079//b1578//
NadR	b3700//b0041//b3013//b2169//
NagC	b1508//b3961//b1276//b4467//b3126//b0853//b1887//b1780//b2483//b1015//b3702//b3503//b0485//cpxQ//b0799//b2729//b3582//b2530//b1805//b1519//b0383//b2029//b1679//b2660//b0806//b0617//b2840//b1080//b3508//b3813//b4154//b3516//b1597//b4311//b3185//b0777//b0020//
NanR	b2752//b0793//b1713//b2708//b0763//b1245//b3580//b2720//b0033//b0096//b1783//
NarL	b1160//b1260//b0676//b1517//b3961//b3461//b3091//b1482//b3126//b3271//efeU_2//b0731//b0063//b3613//b2406//b0396//b3066//b0904//b3221//b1184//b3927//b1325//b0571//b4415//b2977//b4481//b3905//b2551//b0862//b1513//b2801//b2541//b1199//b1109//b1732//b2703//b3481//b1942//b1732//b4209//b1388//b0226//b0617//b2143//b2096//b0389//b2000//b4468//b3846//b2804//b3190//b1512//b4118//b3753//b2159//b2207//b1393//b1071//b2923//b2368//b2582//b1487//b4092//b1593//b0390//b4133//b3500//b3115//b0935//b0484//b2428//b4577//b1733//b4354//b3575//b1797//b1399//b1649//b3773//b1805//b0180//b0241//b1247//b2617//b2540//b0839//b0067//b0032//b4396//b1326//b1939//b3831//b0872//b0979//b4511//b4096//b3846//b2841//b0795//b4354//b1902//phnE_2//b0428//b3094//b0852//b4451//b1679//b0451//efeU_2//b0796//b1939//b3793//b1037//b0903//b2078//b3134//b4151//b0936//b2074//b0166//b0970//b3469//b4006//
NarP	b2826//b2029//b1949//b0351//b0604//b2287//b1616//b2783//b4054//b4005//b4093//b0889//b2481//b1973//b0785//b2283//b4293//b3846//b0856//b0887//b2537//b1941//b1736//b2617//b4321//b1039//b0764//b3415//b4467//b2153//b1887//b0156//b3184//b4018//b2105//b4241//b3614//b0231//b1038//b1924//b0894//b0161//b1039//b2276//b4523//b1531//b0613//b0727//b0512//b1379//
NemR	b4705//b0564//b2239//
NhaR	b1951//b2374//b4092//b0087//b0973//b0232//b0063//
NikR	b2916//b0682//b4357//b2063//b0564//b3940//
NimR	b0936//b3790//
NorR	b0606//b1514//b3271//
NrdR	b0616//b0430//b1483//b2852//b1683//b1082//b3558//b2127//b2198//
NsrR	b3035//b0443//b3326//b3270//b3008//b1227//b2485//b3449//b0595//b0617//b0594//b1738//b2194//b3508//b0383//b0782//b3326//b2553//b2143//b0076//b2675//b0301//b2751//b1714//b3131//b1008//b0033//b1241//b4044//b3960//b1576//b1020//b2820//b0731//b4475//b3066//b3131//b3905//b2895//b1673//b4441//b0728//b0232//b1790//b3012//b1656//b2277//b0390//b0341//b0231//b3451//b1706//b0573//b3116//b2280//b3525//b2243//b0895//b0080//b3729//b1892//b1247//b3577//b0088//b1070//b1846//b4015//b1415//b0553//b3224//b0765//b3961//b2106//b0273//b2422//b2674//b1810//b1075//b1237//b0895//b2017//b0806//b0505//
NtrC	b2938//b1718//b3507//b4280//b2841//b1861//b0451//b2601//b0849//b3429//b1920//b3333//b2605//b0390//b1852//b2837//b1078//b2289//b4090//b1779//b0887//b3481//b0565//b0084//b3164//b1062//b2912//b4523//b1299//b1618//b2710//b1073//b2994//b1452//b3450//b3061//b2705//b2499//b3096//b1113//b1287//b0084//b1748//b3077//b4089//b3062//b4050//b1043//b1306//
OmpR	b2580//b2198//b3213//b2665//b4101//b0903//b2762//b0841//b1564//b0564//b2423//b3437//b0931//b0729//b2155//b2942//b1608//b1305//b3426//b1782//b2818//
OxyR	b2604//b0336//b1222//b1779//b0775//b4097//b0314//b1287//b4291//b0811//b2491//b1080//b2684//b4249//b1008//b0064//b3939//b4040//b3721//b2631//b2094//b3903//b2631//b1131//b1671//b4592//b0384//b2720//b1409//b3139//b1009//b1303//b1016//b2367//
PaaX	b0514//b4279//b2732//b2539//b0781//b0979//b3869//b0584//b0241//b3221//b3709//b2074//b2195//b1880//
PdeL	b4119//
PdhR	b0655//b3511//b0891//b3408//b0398//b2483//b3036//b3125//b1575//b0166//b2666//b3750//b1589//b1256//b4098//b2706//b0733//b2201//b0681//b3604//b2706//b1070//b2366//b3061//b4070//b1201//b0179//b1671//b3927//b1061//b0591//b3134//b0936//b0728//b0896//b2572//b0750//b0392//b2470//b1950//b3794//
PepA	b2367//b0342//b1743//
PgrR	b1016//b4040//b4025//b1243//b4313//b0114//b3060//b4592//
PhoB	b1385//b3171//b1563//b4476//b1393//b1672//b1951//b1717//b3418//b0763//b1397//b3062//b0390//b0060//b4265//b4592//b3942//b0587//b0343//b1041//b1226//b1535//b4131//b0070//b4150//b0439//b2600//b0076//b1783//b2093//b1672//b0237//b1901//b4431//cpxQ//b2893//b0903//b1299//b1712//b2231//b2709//b1187//b1304//b3224//b0872//b0152//b4015//gadF//b3067//b3922//b2277//b0935//b3426//b1023//b2200//b1672//b0812//b4152//b3828//b4443//
PhoP	b0679//b3870//b2429//b3359//b0820//b2215//b2837//b3005//b0977//b2839//b2281//b1784//b1682//b4392//b3021//b1784//b3256//b1335//b0570//b3441//b0462//b2662//b3038//b3870//b2366//b2428//b4087//b0197//b1187//b0039//b0062//b0032//b3614//b0684//b0382//b0889//b1184//b4105//b1015//b1620//b3076//b4457//b2560//b3828//b1200//b0154//b2719//b0729//b4159//b0044//b0585//b0331//b1020//b3513//b0812//b1399//
PrpR	b2702//b2995//b4034//b0093//b2819//
PspF	b0333//b2762//b0353//b0389//b2582//b0775//b1397//
PurR	b1261//b3868//b3502//b3923//b3702//b3365//b1395//b0400//b0871//b0400//b3601//b3328//b4044//b0655//b3138//b4036//b0167//b4090//b0517//b4117//b3517//b2366//b3138//b3751//b1200//b3227//b1546//b2508//b0463//b1300//b2663//
PutA	b1200//b1393//
PuuR	b2923//b4458//b3773//b0462//b2805//b1207//b4322//
QseB	b2840//b3021//b1335//b1221//
RbsR	b2282//b0303//b0048//b1395//b1783//b1264//b4004//b0034//b0826//
RcdA	b1889//b1043//b1905//b0485//b2990//b2839//b1091//b3478//b1530//
RclR	b1396//b1298//b0751//
RcnR	b2200//b4192//b1443//
RcsAB	b1728//b4322//b3724//b1323//b0333//b1079//b2284//b2366//b0812//b2368//b1737//b3082//b1482//b3452//b3730//b1010//
RcsB	b2207//b1132//b1937//b0084//b1889//b2364//b3156//b1821//b1004//b3165//b0708//b2852//b1547//b3115//b1743//b2808//b2726//b2207//b3477//b3577//b1745//b4290//b2977//b4445//b1673//
RcsB-BglJ	b1797//b0508//b2820//b4398//b3013//b2723//b2075//b1408//b0795//b0293//b2975//b0038//b4085//b1732//b2465//b3038//
RelB	b0338//b3576//b2307//
RelB-RelE	b4095//b1728//b0723//
RhaR	b2286//b2059//
RhaS	b1618//b2107//b0462//b3521//b4120//b4249//
Rob	b2168//b1939//b0076//b1252//b3172//b1131//b2702//b0855//b0856//b4291//b1397//b1297//b3506//b3510//b4018//b3908//b2280//b0123//b1940//b4076//b4154//b3135//b1164//b3845//b1305//b2571//
RstA	b2062//b3081//b0115//b3583//b3925//b1712//b3566//b0112//b1226//b2231//
RtcR	b0347//b1568//
RutR	b3093//b2927//b0565//b4618//b1415//b2283//b1182//b0118//b0895//b1492//b0590//b1160//b0754//b0585//gadF//b3357//b4058//
SdiA	b2366//b2684//b1714//b1988//b4154//
SgrR	b2732//b1020//b2942//b1378//b1004//b0397//b3905//b3207//b2281//
SlyA	b2822//
SoxR	b1160//b1982//b4026//
SoxS	b3271//b3013//b0076//b3116//b0197//b0095//b4367//b4249//b2198//b4016//b1091//b0116//b3126//b3571//b4481//b2995//b3410//b1531//b0197//b0887//b2077//b0113//b1396//b3666//b3326//b4030//b2760//b4347//b3580//b4029//b1905//b0874//b0622//b3449//b4004//b1733//b2979//b3270//b2415//b4027//
StpA	b0852//b3367//b1941//b2372//b0312//b3366//b2537//
SutR	b3800//b2092//b0095//b0432//b1516//
TdcA	b3506//b2942//b1164//b1200//b3172//b4159//b1501//
TdcR	b0617//b1184//b1719//b0763//b3924//b2079//b2718//
TorR	b0073//b3579//b1390//b1518//b2757//b2017//b0571//b0156//b4458//b4054//b3525//b0874//
TreR	b0343//b1682//
TrpR	b2839//b4525//b0782//b2821//b1719//b4095//b3516//b2207//b3409//b2306//b4481//b1207//
TyrR	b0085//b0342//b1081//b1224//b2764//b4006//b3417//b2837//b4451//b1821//b2697//b1061//
UhpA	b2852//
UidR	b2309//b3077//b1941//b0732//
UlaR	b1488//b0936//b1265//b3118//b2552//b2751//b0827//
UvrY	b2991//b0342//b0073//b2993//b0225//
UxuR	b3792//b4002//b1846//b3094//b0515//b0973//b4198//b0516//b4027//
XapR	b4133//b1038//
XylR	b2824//b1651//b4392//b0606//b1415//b2819//b0729//
YdeO	b4040//b1386//b0854//b3116//b2222//b0587//b1392//b3926//b3567//b3503//b2169//b3166//b1923//b1260//b3224//b3415//b0075//b2719//b3516//b1901//b0622//
YedW	b1817//b1521//b0048//b0116//b3124//b0933//b3478//b0759//b0072//b0034//b3453//b3035//
YefM	b1109//b2075//
YefM-YoeB	b0336//b1093//
YehT	b2368//
YeiL	b2600//
YiaJ	b4099//b0338//b2169//b1004//b2231//b2787//b3613//b2239//b2308//b0708//
YjjQ	b0688//b0794//b2392//b2286//b0091//b1719//b4323//b3123//b1611//b2372//
YpdB	b1244//
YqhC	b1851//b0389//
YqjI	b3903//b4104//
ZntR	b3168//
ZraR	b2199//b2938//b2421//
Zur	b1492//b0675//b3749//b2913//b1890//b4310//
