#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b2530//b0301//
FlhDC	b3701//b3222//b2277//b0679//b1163//b2675//b4062//b1970//b1608//b0388//b0655//b1860//b2159//b2490//b1061//b2414//b4279//b1562//b1988//b2560//b2415//b3845//b1482//b4095//b3335//b2009//b3828//b1187//b3870//b2207//b0976//b3960//b0606//b1136//b3788//b4209//b4702//b0618//b2156//b1006//b4702//b1879//b2482//b4523//b3036//b2675//b2316//b1790//b0731//b4027//b1301//b0338//b4042//b2839//b0575//b3013//b2280//b2763//b0277//b0033//b4347//gadF//b4019//b3036//b2805//b4355//b3224//b0517//b1593//b3403//b1022//b3870//b0451//b1079//b0950//b3190//b4481//b0998//b3326//b0522//b4030//b2808//
FliZ	b1480//b4036//b0349//b3134//sroC//b3564//b0383//b0889//b4131//b0571//b1043//b1264//b1429//b0903//b4093//b2676//b1564//b2284//b3729//b4417//b0557//
FucR	b1386//b4702//b0896//b1796//b1166//b1575//b0685//
Fur	b1036//b2155//b0061//b4115//b3128//b1061//b4249//b4310//b1540//b1879//b0755//b3331//b0591//b2198//b3037//b2784//b0301//b0151//b4288//b1913//b1276//b4086//b4018//b0570//b1378//b3941//b3157//b4444//b3709//b4265//b1973//b1441//b0337//b1013//b1498//b1378//b1738//b3076//b1925//b2421//b2009//b1782//b1440//b0759//b0431//b1519//b2373//b3958//b1136//b4003//b2994//b2465//b3701//sroC//b0783//b1323//b2800//b3512//b0314//b1535//b2927//b2715//b2243//b4073//b0301//b3506//b0575//b4072//b4035//b2285//b2717//b3067//b2996//b3131//b1611//b1298//b4445//b0998//b4313//b3528//b4260//b3939//b0792//b2540//b4383//b0484//b4098//b2662//b0861//b2821//b0451//b0428//b0040//b2727//b1988//b1487//b1393//b3131//b2201//b1325//b2276//b3137//b0093//b0296//b3167//b3221//b3859//b0682//b3364//b3330//b3743//b1223//b0583//b2911//b0573//b1377//b2392//b3725//b3067//b0388//b1655//b4133//b2572//b0839//b4101//b0315//b1920//b1499//b2407//b2541//
GadE	b0312//b0721//b2167//b0726//b1621//b2365//b0750//b3013//b0368//b4431//b4577//b2905//b1745//b1285//b3927//b3093//b3188//b2542//b1182//b4241//b0504//b2671//b1805//b3094//b2716//b1071//b3959//b3506//b2821//
GadE-RcsB	b1042//b3960//b0974//b0849//b2421//b1901//b4347//b3942//b3136//
GadW	b4312//b2837//b1746//b1183//b4062//b0849//b4467//b1165//b1531//b0734//b1440//b1277//b2528//b3577//b3575//
GadX	b0810//b2685//b3134//b1879//b1078//b2720//b1264//b2169//b0303//b1576//b0995//b0973//b1634//b2837//b1618//b3037//b2370//b4347//b3035//b0090//b3076//b2222//b0806//b2029//b3748//b3742//b4075//b0338//b2368//
GalR	b4291//b4399//b1578//b4070//b4094//b2078//b1671//b1892//b0805//b1163//
GalS	b3469//b1165//b3908//b2669//b4076//b3773//b0784//b1622//b0812//b1409//
GatR	b2539//b3207//b3418//b2674//b4705//b0167//
GcvA	b2416//b2942//b1513//b1389//b1949//
GlcC	b3919//b0504//b3800//b2285//b2465//b0954//b1568//
GlpR	b2572//b3500//b1671//b1227//b2729//b0755//b4029//b2364//b4289//
GlrR	b3428//b0754//b3156//b0614//b4044//
GntR	b0864//b0390//b1949//b0811//b0086//b2821//b2096//b0593//b4070//b0392//b2528//b4160//
GutM	b4070//b0072//b2537//b4117//b3134//b1023//b2096//
GutR	b1641//b3787//b4104//b1714//b0313//b2063//b4476//
HU	b4481//b2559//b1641//b3141//b1851//b2925//b4290//b3500//b1485//
HcaR	b0431//b2538//b4400//b3568//b3190//b1892//
HdfR	b1487//b1904//b3077//b1010//b0954//
HigA	b0751//b2779//
HigB-HigA	b1296//b1482//
HipAB	b2085//b2728//b0096//b1948//b3255//
HipB	b2685//b3571//b0585//b1620//b1015//b2279//
HyfR	b4006//b4354//b2149//b2938//b1261//b0115//b1850//b0068//b4125//b1741//b0731//b1948//
HypT	b3335//b1714//b0411//b3786//b4071//b3600//b1949//b1199//b0564//b3925//b4239//b3700//b1594//
IclR	b0237//b0071//b4265//b2241//
IdnR	b1859//b2369//b4673//b0622//b1399//b2821//b1943//
IlvY	b1982//b1164//
IscR	b3451//b3607//b2663//b2017//cpxQ//b4254//gadF//b1408//b1075//b4242//b3566//b3787//b3333//b3021//b3912//b0333//b2148//b4476//b1588//b2601//b1577//b3787//b2231//b3726//b1164//b2938//b1737//b1594//b4439//b0596//b2282//b1546//
KdgR	b3721//b2371//
KdpE	b2719//b1654//b1737//b1007//
LacI	b0473//b0073//b3784//
LeuO	b1384//b3063//b3741//b0676//b1611//b0589//b0863//b0575//b4613//b2482//b1203//b0819//b2943//b1199//b3269//b4044//b2995//b2732//b2912//b0034//
LexA	b0733//b1092//b0304//b2601//b0388//b1241//b0594//b2507//b2221//b1036//b1826//b1609//b0614//b2530//b0874//b1988//b3774//b1741//b3905//b1940//b1091//b1858//b3431//b0116//b1609//b1887//b0198//b3329//b1277//b2375//b3168//b0593//b0887//b3829//b2243//b2686//b3904//b0382//b0653//b0398//b0450//b4381//b1944//b3328//b4087//b2708//b3432//b1901//b0573//b1861//b1321//b2344//b4397//b4411//b3186//b3942//b3170//b2372//b1410//
LldR	b3725//b3270//b0019//
LrhA	b3476//b0462//b0240//b4240//
LsrR	b3741//b2631//b2379//b3624//b0198//b1817//b2727//b2758//b4033//
LysR	b4159//b2105//
MalI	b1077//b4438//b3480//
MalT	b1014//b3511//b2313//b3925//b4357//b1578//b1902//b3330//b0484//b0809//
MarA	b0698//b1199//b0553//b2486//b3477//b0950//b0039//b0726//b1970//b4079//b3096//b0904//b3501//b2529//b3564//b0475//b2530//b2407//b3748//b3514//b2470//b2582//b2686//b0397//b2342//b0447//b3583//b3828//b0616//b2675//b1673//b4034//b1576//b0976//b0382//b3513//b1102//b2062//
MarR	b3366//b1716//b2163//
MatA	b4104//b3624//b3067//b0084//b1922//b0199//b3123//b2197//
MazE	b1399//b0596//b0565//
MazE-MazF	b3071//b3800//b0732//
McbR	b2059//b4016//b0855//b4393//
MelR	b3008//b2079//b4238//
MetJ	b0071//b3441//b3547//b0314//b3565//b3927//b0764//b0762//b1617//b0315//b0311//b0020//b1010//b3564//b0688//
MetR	b0620//b0400//b4355//b0654//b2392//
MhpR	b1728//b4028//b3751//b0096//b0890//b1488//
Mlc	b1790//b2600//b4154//b1970//b2716//b2276//b2092//b0091//b4249//b0179//
MlrA	b4254//b1945//b1970//b1552//b1907//b0970//b3005//b3213//b4396//b4125//
MngR	b4138//b1949//b2483//
MntR	b0040//b1072//b3141//b0060//b1982//
ModE	b3156//b3327//b1226//b1043//b0179//b4416//b2286//b2286//b2470//b3324//b4004//b1043//b2925//b3600//b2990//b2699//b2369//b1183//b0337//b2155//b0115//b3333//b4366//b0873//b0397//b1562//b3601//b1308//b3569//b3956//b3645//b3721//b2485//b3091//b4085//b4415//b1796//b1378//b2684//b3256//b4443//b1221//b2369//b2507//b2287//b4322//
MprA	b0934//b2091//b3190//b1826//b4035//b3171//
MqsA	b2095//b3513//b2311//b0156//b3166//b1082//b3785//b2063//
MraZ	b1728//b1334//b0044//b0839//b3605//b3026//b1621//b3567//b2414//b3480//b3927//b3096//b0330//b2805//b1717//b2737//b3161//
MtlR	b3006//b3603//b1679//
MurR	b3328//b0733//b2341//
Nac	b4637//b0032//b3604//b3169//b4289//b2152//b1717//b3967//b2913//b1379//b2241//b4019//b2942//b0776//b3335//b0620//b1674//b3077//b4198//b3501//b2107//
NadR	b2308//b0294//b0588//b1683//
NagC	b1397//b0463//b4354//b4058//b1194//b0034//b0351//b3335//b0937//b4016//b1444//b0978//b3170//b2916//b0439//b1783//b4567//b1226//b3481//b4292//b2752//b2687//b2063//b1102//b2992//b4029//b2540//b2486//b2913//b2752//b2964//b3161//b2840//b1987//b2718//b0619//b1411//
NanR	b1040//b1970//b4151//b3096//b3225//b2195//b0892//b1879//b0039//b0464//b0043//
NarL	b0344//b0805//b1516//b0758//b3334//b2195//b3927//b3503//b3081//b1609//b1746//b1941//b1275//b3846//b2276//b1500//b3753//b0221//b1043//b4291//b1821//b1265//b0860//b1905//b2309//b0820//b4411//b2706//b1943//b3167//b4240//b0460//b2837//b1481//b3093//b2029//b2198//b2675//b3919//b4015//b1256//b4016//b3413//b0507//b2375//b1078//b0676//b3037//b2416//b2573//b0154//b2392//b4123//b4005//b0678//b2926//b2200//b1790//b1706//molR_1//b3480//b2731//b3126//b0778//b2062//b2313//b0584//b3114//b0344//b4310//b1500//b1684//b0854//b0353//b3607//b0388//b0093//b3742//b3567//b3508//b1546//b1655//b2484//b0754//b0696//b0605//b1728//b0240//b0443//b2720//b2062//b1576//b2674//b1568//b4592//b2308//b4034//b2616//b3727//b1987//b0431//b3578//b2416//b4260//b4026//b1008//b1738//b1167//b1615//b0112//b3137//b3565//b0473//b1434//b0515//b3269//b4523//b1851//b0296//b1746//b4102//b3450//b2538//
NarP	efeU_2//b2727//b1164//b3128//b0074//b1260//b0084//b1547//b2375//b2367//b1616//b1265//b3721//b3077//b1011//b2241//b4196//b0590//b2150//b0523//b3940//b2601//b1507//b0793//b3599//b1223//b3708//b1741//b0066//b0602//b1851//b1859//b3603//b2236//b1203//b0891//b1203//b2663//b0074//b1499//b2976//b3270//b1221//b2150//b1006//b2757//b3568//b0221//b0684//b1879//
NemR	b0864//b0385//b3268//
NhaR	b1737//b3902//b0896//b1859//b4093//b2213//b1335//
NikR	b1712//b0161//b0613//b0042//b3790//b0365//
NimR	b3224//b0980//
NorR	b1040//b4072//b2078//
NrdR	b3938//b3750//b2093//b3167//b0037//b0070//b2427//b2676//b0697//
NsrR	b0887//b1476//b3752//b0044//b4475//b4311//b0565//b2687//b3507//b3027//b3742//b1615//b0486//b2730//b3645//b0089//b2414//b1288//b1518//b2097//b2893//b4090//b1277//b2553//b0397//b0597//b3165//b1548//b1706//b4357//b1591//b0805//b4484//b1166//b3012//b2208//b3012//b2285//b0185//b1083//b1004//b3495//b1042//b2840//b1207//b3432//b0523//b3367//b2763//b3092//b0996//b1398//b3269//b1577//b0185//b1013//b2763//b0403//b2151//b1303//b3727//b3125//b4152//b0523//b3060//b2308//b2281//b0623//b2782//b1275//b2289//b0069//b4392//b1790//b3491//b0812//b1207//b0975//b3741//b4312//b4444//b4028//b0076//
NtrC	b1007//b3721//b4618//b1101//b1410//b2484//b4193//b3332//b3870//b2991//b2991//b4194//b1547//b4004//b2759//b3410//b4292//b2127//b1163//b4399//b2676//b3270//b0575//b2671//b0388//b3607//b0860//b0338//b1015//b1011//b0113//b3414//b2097//b0039//b3680//b1079//b2724//b3580//b1587//b0728//b0241//b3156//b4106//b1004//b3126//b1921//b3581//b0820//b2062//
OmpR	b3919//b3432//b3579//b0198//b0616//b2706//b1651//b1587//b2241//b2241//b1327//b1738//b3025//b2097//b4088//b1264//b0036//b0755//b3133//b0067//b1298//
OxyR	b0571//b2202//b0113//b4123//b1782//b0751//b0729//b0039//b4028//b3365//b1008//b1732//b3868//b4599//b0729//b0064//b2388//b1072//b4309//b4104//b1265//b2482//b0618//b0987//b3501//b1062//b2822//b1973//b3502//b2616//b1297//b2427//b0674//b1891//
PaaX	b3221//b2605//b2823//b2737//b0950//b1987//b0805//b1783//b1040//b0934//b3132//b4197//b2163//b2675//
PdeL	b3141//
PdhR	b1262//b1622//b1780//b2198//b1947//b4018//b1021//b2342//b2757//b3868//b1650//b1323//b2279//b1548//b0063//b1073//b0618//b4577//b0950//b0435//b3476//b1079//b4577//b0042//b1024//b1037//b1183//b3366//b0933//b2699//b3829//b0872//b0979//b2838//b3441//b0595//b2997//b0485//b1388//b1203//b1738//
PepA	b2822//b1247//b2923//
PgrR	b1497//b3126//b2784//b1944//b2155//b3183//b2904//b0931//
PhoB	b1943//b2712//b0931//b3222//b1299//b0585//b3700//b0486//b2537//b2737//b2277//b4264//b3327//b0756//b2421//b2916//b3172//b3410//b0403//b3600//b0896//b3860//b1113//b4293//b2804//b1379//b1500//b2374//b3507//b4384//b1252//b2163//b4015//b3063//b1225//b3517//b4071//b0221//b0857//b2107//b0464//b0399//b4237//b1597//b0334//b1389//b0721//b1681//b0296//b4154//b1577//b3750//b3141//b2726//b3477//b3708//b3934//b4288//b2938//b0347//
PhoP	b0460//b1298//b4003//b3614//b3521//b1296//b2805//b4481//b2528//b3583//b2222//b1400//b1790//b3500//b2199//b1744//b1515//b0762//b2285//b0732//sroA//b0810//b4365//b1323//b4092//b2818//b2388//b2808//b2927//b4613//b1590//b2107//b1945//b0776//b1326//b1941//b0037//b2196//b0464//b1513//b2808//b3157//b0793//b3579//b2486//b3700//b1226//b3141//b0890//b1641//b3165//b3575//b2168//b1948//b0509//b2308//
PrpR	b3564//b0508//b3868//b1887//b0977//
PspF	b0221//b3066//b1014//b3786//b0087//b1167//b2665//
PurR	b3566//b1944//b2708//b1335//b2306//b2423//b4267//b4445//b1009//b3134//b4290//b0333//b3366//b2840//b0987//b0851//b4027//b4567//b4260//b2159//b3008//b3748//b2551//b1748//b0863//b0731//b1673//b3092//b1091//b2215//b4133//
PutA	b0874//b0764//
PuuR	b1674//b2092//b2837//b3066//b3794//b0894//b1826//
QseB	b0439//b2713//b1987//b1879//
RbsR	b0751//b0154//b1333//b4481//b1486//b3966//b0338//b3773//b0998//
RcdA	b3453//b2143//b4003//b1441//b1474//b3957//b0385//b1761//b4198//
RclR	b0975//b0979//b3942//
RcnR	b0179//b0964//b0682//
RcsAB	b2787//b4015//b0584//b4029//b2551//b0350//b2278//b3431//b2208//b0089//b0301//b1297//b4019//b4059//b2481//b0514//
RcsB	b0856//b4043//b0682//b0303//b2841//b1713//b2156//b1072//b0341//b3565//b2096//b3256//b0035//b2017//b3026//b4523//b0484//b0904//b0597//b1620//b2942//b0590//b3125//b0233//b3725//
RcsB-BglJ	b1277//b1377//b0886//b0795//b3067//b0389//b0812//b4439//b1887//b0809//b2559//b3729//b0903//b1389//b2508//b4197//
RelB	b1515//b1415//b2826//
RelB-RelE	b0974//b1003//b1303//
RhaR	b1587//b0032//
RhaS	b4321//b3171//b2429//b1182//b4033//b1227//
Rob	b2823//b0032//b1623//b0684//b2721//b3927//b2311//b0619//b4097//b1166//b1951//b2155//b0512//b1062//b0429//b3700//b2616//b4075//b1982//b3092//b0763//b0439//b2823//b1879//b0162//b3161//
RstA	b4070//b1484//b0613//b1982//b1826//b3139//b3645//b1480//b0273//b0678//
RtcR	b2092//b1857//
RutR	b1951//b0757//b0484//b2235//b3521//b0728//b1970//b1207//b2718//b1781//b4444//b2964//b3724//b2821//b1513//b0033//b1857//
SdiA	b0653//b0595//b0515//b1676//b2241//
SgrR	b1326//b3576//b3752//b2574//b4044//b1129//b3743//b1387//b0431//
SlyA	b2781//
SoxR	b2483//b0591//b3096//
SoxS	b0088//b2727//b3613//b4476//b0613//b1442//b4029//b2604//b2375//b4613//b2364//b0462//b0429//b1008//b0473//b0390//b1201//b3605//b2379//b4062//b2662//b1493//b2789//b1043//b2923//b3938//b3135//b2242//b0341//b1950//b1791//b0593//b3167//b2718//b4506//b3115//b3569//b2202//b3743//b0775//
StpA	b2911//b0231//b3477//b1113//b3567//b3008//b1244//
SutR	b0945//b2392//b0460//b1441//b1014//
TdcA	b0950//b2092//b1879//b2528//b0778//b1227//b2788//
TdcR	b0728//b4043//b2308//b1474//b0428//b3432//b0062//
TorR	b1434//b4431//b1949//b1548//b4131//b2388//b0366//b3903//b2730//b2105//b0675//b0450//
TreR	b2823//b1131//
TrpR	b0041//b1535//b3942//b3600//b3469//b1939//b1304//b3912//b2222//b2755//b3517//b1514//
TyrR	b1304//b4249//b0340//b0863//yegZ//b1165//b1852//b0584//b3503//b4194//b0794//b1277//
UhpA	b3429//
UidR	b1476//b1077//b1587//b0759//
UlaR	b3430//b0348//b0604//b2730//b1780//b0795//b1567//
UvrY	b2804//b1010//b4452//b0587//b2805//
UxuR	b1655//b0508//b0685//b3127//b1224//b1651//b3600//b1728//b3518//
XapR	b4086//b0336//
XylR	b0575//b2977//b4399//b2560//b2801//b0724//b4471//
YdeO	b3903//phnE_2//b3036//b4577//b1277//b2288//b0853//b2616//b1474//b1303//b0399//b0312//b2105//b3161//b1429//b4673//b2976//b0350//b0069//b3730//b1679//
YedW	b4089//b1081//b1672//b0679//phnE_2//b3426//b1223//b2686//b3569//b4310//b3113//b1654//
YefM	b2995//b3846//
YefM-YoeB	b2698//b0782//
YehT	b2156//
YeiL	b3576//
YiaJ	b1493//b0730//b2758//b0874//b0755//b1783//b2058//b1654//b3568//b3905//
YjjQ	b0385//b3800//b0765//b3700//b0928//b3773//b3603//b1442//b0896//b2425//
YpdB	b1325//
YqhC	b3167//b4411//
YqjI	b0809//b0044//
ZntR	b2288//
ZraR	b0226//b1937//b3709//
Zur	b1166//b1713//b3513//b1732//b3450//b1521//
