#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b1474//b4095//
MalT	b2499//b0515//b2825//b4471//b0343//b0776//b2557//b3333//b0161//b4071//
MarA	b0733//b3509//b2078//b1810//b0038//b2106//b3428//b2573//b3726//b0463//b2699//b3327//b1408//b0389//b2617//b4014//b3038//b4268//b4102//b1850//b0293//sroD//b1810//b2822//b3702//b4475//b0976//b4431//b2107//b0997//b0462//b0793//b3186//b0090//b3441//b1821//b3966//b2278//
MarR	b3939//b4058//b2671//
MatA	b2427//b0179//b3925//b4431//b0115//b1499//b2925//b1511//
MazE	b1938//b0075//b3116//
MazE-MazF	b4050//b1493//b1224//
McbR	b2078//b1079//b4054//b0674//
MelR	b1092//b1486//b3364//
MetJ	b2752//b3942//b0928//b4702//b1243//b2421//b0724//b2671//b4323//b2079//b2392//b3571//b2242//b0451//b0894//
MetR	b3418//b2000//b2703//b3569//b2281//
MhpR	b1987//b0123//b1743//b3127//b2764//b2212//
Mlc	b0795//b2819//b1078//b2937//b2580//b0508//b0794//b3006//b2282//b0396//
MlrA	b3728//b1782//b0428//b2782//b4196//b2197//b2712//b0799//b1531//b1481//
MngR	b3186//b4152//b0513//
MntR	b0980//b1679//b4475//b2726//b4323//
ModE	b0613//b4024//b3060//b0734//b0928//b2059//b4475//b0978//b3092//b2852//b1101//b1945//b2571//b3905//b2235//b2698//b1224//b1016//b0070//b2560//b3096//b0343//b4267//b3124//b0778//b1905//b0294//b3430//b3363//b1396//b0805//b1385//b4452//b1641//b4090//b1434//b2571//b4016//b2800//b4321//b1900//b2819//b2208//b4416//b2143//b3721//
MprA	b2674//b4233//b3095//b2800//b0854//b3749//
MqsA	b0733//b3727//b1101//b0116//b3615//b1900//b1073//b3726//
MraZ	b0777//b1334//b1634//b0167//b1307//b3743//b3060//b2804//b2208//b2234//b1745//b0620//b4511//b1589//b2669//b3324//b2996//
MtlR	b2169//b0463//b1948//
MurR	b2062//b0619//b4118//
Nac	b4095//b3139//b4029//b0730//b0687//b2416//b1288//b0075//b0197//b1484//b1101//b3416//b2531//b1747//b3138//b4698//b0622//b4062//b2699//b2601//b1285//
NadR	b3332//b3860//b2573//b4076//
NagC	b3092//b1819//b4133//b1860//b0197//b1923//b1679//b2579//b1859//b3126//b2499//b1578//b1167//b2542//b2824//b3403//b0620//b3227//b2687//b4399//b0334//b2731//b2368//b1061//b3907//b3271//b2000//b2283//b2487//b0086//b0594//b4291//b1387//b1303//b4567//b1531//b2684//
NanR	b2093//b2839//b2617//b1113//b1244//b0903//b4058//b4266//b1443//b4117//b4310//
NarL	b0754//b2159//b2379//b3726//b3870//b3567//b4133//b3599//b3495//b0335//b1548//b3700//b0475//b3702//b4018//b1535//b1514//b0970//b2235//b4125//b0385//b0233//b1747//b1714//b0019//b2309//b2168//b3916//b2663//b1015//b3076//b4443//b2237//b0722//b2665//b2839//b1783//b3036//b3410//b1791//b2422//b0514//b4079//b4159//b4015//b0565//b0863//b0351//b0819//b0397//b2342//b1848//b0086//b3076//b4292//b3061//b0197//b0697//b2236//b1516//b2755//b1594//b2243//b0092//b4085//b0857//b0384//b0583//b3138//b4242//b2787//b3077//b2754//b1618//b2062//b2062//b1287//b1411//b1860//b0731//b2560//b0112//b2156//b2718//b1671//b4264//b3479//b0038//b0727//b1194//b0863//b3325//b3565//b1712//b2369//b3794//b2779//b0339//b3870//b1888//b0347//b0095//b2993//b2415//b1941//b2660//b3183//b1224//b0754//b0114//b4154//b1729//b0484//b2375//b3186//b3123//b0613//b3966//b3437//b0296//b0115//b0806//b0331//
NarP	b2674//b4444//b0335//b1036//b2687//b2937//b0727//b0592//b0654//b2706//b3502//b3186//b3645//b2726//b0687//b1074//b3270//b4014//b2374//b0068//b0776//b4119//b2422//b2751//b0234//b1805//b1183//b0584//b0618//b3688//b3870//b2990//b0388//b2705//b2803//b1511//b2787//b1944//b1762//b4523//b1535//b3332//b1079//b1621//b3236//b2379//b1924//b4104//b4006//b3565//
NemR	b1508//b1578//b4445//
NhaR	b3013//b3035//b0351//b4095//b2194//b0073//b0392//
NikR	b1681//b2392//b2818//b4122//b1493//b1199//
NimR	b1224//b0301//
NorR	b0675//b0862//b1733//
NrdR	b2417//b1658//b1924//b1797//b2288//b2601//b2095//b0754//b1009//
NsrR	b1729//b1987//b3062//b1132//b4197//b1036//b3417//b2167//b2199//b4443//b2212//b3700//b2808//b3186//b2208//b0684//b0786//b1079//b3859//b1532//b1791//b1481//b3060//b1307//b1323//b0043//b0730//b1109//b2169//b2661//b1333//b1410//cpxQ//b0089//b3509//b4637//b2168//b3927//b3329//b3027//b2684//b2205//b1043//b0854//b2196//b1879//b3700//b1670//b3577//b3139//b3730//b3008//b0403//b2414//b1589//b2662//b2374//b0347//b3062//b3528//b0226//b0964//b1623//b0080//b1848//b2604//b2980//b2616//b1452//b0095//b3224//b3613//b1299//b3730//b3437//sroD//b4417//b3093//b3525//b1761//b4059//b0873//b1395//
NtrC	b0038//b3916//b1879//b0034//b0863//b4280//b1498//b3125//b4058//b2483//b2600//b2852//b4435//b3118//b2724//b4268//b1817//b0231//b2600//b4090//b1006//b1889//b0775//b0303//b4187//b3509//b2208//b4376//b0553//b3743//b2840//b0185//b2168//b1891//b3959//b0777//b2307//b1021//b0873//b0036//b4471//b4032//b0557//b1298//b0587//b1475//b3600//b2841//b2538//
OmpR	b4673//b0786//b1784//b1130//b0589//b2703//b0839//b2913//b3793//b3225//b4073//b0296//b0240//b3510//b0826//b3480//b3707//b3784//b4396//b4209//b2009//
OxyR	b1486//b3038//b1536//b3967//b0330//b3161//b3005//b1389//b1101//b2727//b1007//b3125//b3607//b4293//b2278//b3038//b0042//b1519//b1323//b0397//b1093//b2822//b3413//b3093//b0796//b4260//b0565//b3558//b1950//b3908//b2541//b0950//b1861//b3800//
PaaX	b0935//b1540//b1041//b4662//b3408//b1006//b1738//b1201//b1925//b2616//b0685//b3605//b2213//b0655//
PdeL	b3581//
PdhR	b2375//b1888//b2310//b0450//b3363//b3164//b4123//b3904//b1245//b2571//b0207//b3118//b0886//b4289//b1718//b2197//b2600//b1392//b0799//b2323//b3788//b4044//b2482//b1674//b0805//b2788//b2236//b4089//b0123//b4004//b0925//b1113//b1397//b1901//b1943//b0088//b1072//b1888//b1440//b1007//b0156//
PepA	b1497//b3364//b2196//
PgrR	b3449//b2106//b4087//b2762//b0198//b2923//b0089//b2058//
PhoB	b3133//b0347//b3170//b1512//b1877//b0726//b2905//b4139//b0778//b0226//b1535//b2208//b0726//b2499//b1878//b1109//b0038//b2713//b0614//b3613//b1641//b3927//b0339//b3967//b2751//b3680//b2841//b4159//b0151//b1716//b3013//b1071//b1535//b3326//b3569//b0197//b1852//b2489//b3408//b0724//b3743//b3506//b3113//b1564//b4100//b2309//b3183//b2801//b4132//b1040//b2373//b4525//b4196//b1078//b2059//b1880//b4086//b0685//b3326//b1041//
PhoP	b1016//b3416//b3726//b4698//b0778//b0872//b1616//b3922//b3829//b0765//b3190//b3135//b1507//b4028//b1305//b0977//b2235//b1442//b3905//b0185//b1513//b0315//b4347//b2541//b3845//b2805//b3508//b1655//b4288//b1377//b2148//b2559//b0068//b3113//b2093//b2283//b0277//b4367//b4310//b0594//b0225//b1947//b4451//b4233//b2685//b4567//b2205//b3270//b3773//b0390//b4396//b4194//b0241//b2716//b2819//b3117//
PrpR	b3138//b3730//b4050//b3503//b1091//
PspF	b3364//b1322//b0750//b2009//b2231//b0890//b4072//
PurR	b2148//b3869//b0970//b1226//b0755//b3367//b4367//b3186//b3567//b4238//b1892//b3364//b1892//b1194//b1481//b0997//b1761//b0383//b1392//b3966//b3426//b0313//b1540//b2282//b0979//b2913//b0114//b3096//b2058//b1673//b1237//
PutA	b4105//b1715//
PuuR	b3026//b1415//b3514//b3581//b2388//b2000//b2425//
QseB	b0517//b2728//b1858//b0081//
RbsR	b0571//b1043//b0048//b1617//b3509//b2488//b3904//b0811//b0068//
RcdA	b0330//b0928//b1729//b3428//b0064//b2425//b4476//b1252//b3005//
RclR	b1221//b2279//b3789//
RcnR	b2096//b1879//b2465//
RcsAB	b1901//b3722//b3082//b3256//b0231//b0997//b1890//b3223//b1747//b1817//b0973//b2235//b3365//b3491//b0731//b3066//
RcsB	b3512//b4292//b3271//b2058//b0486//b0060//b3269//b0390//b0849//b0431//b0314//b1987//b1704//b3156//b3903//b1391//b0620//b0486//b0382//b0895//b0450//b2964//sroD//b4264//b2993//
RcsB-BglJ	b0895//b2720//b0995//b3172//b1650//b2308//b1578//b2203//b3070//b2552//b0615//b0954//b1546//b0615//b0857//b4100//
RelB	b3868//b3583//b1512//
RelB-RelE	b0564//b4088//b2712//
RhaR	b0903//b4092//
RhaS	b4027//b1615//b0451//b2895//b2763//b2582//
Rob	b0583//b0765//b3744//b4120//b0583//b4481//b4152//b0975//b3113//b2095//b4037//b1970//b0333//b3441//b1547//b1805//b1987//b0037//b0118//b0854//b3128//b0763//b1136//b0337//b1335//b0954//
RstA	sroC//b1737//b4159//b1012//b1575//b4034//b2237//b2198//b1262//b2616//
RtcR	b2470//b3461//
RutR	b3958//b0678//b0041//b1826//b0277//b2703//b1988//gadF//b0584//b1388//b2476//b0179//b1736//b4324//b1484//b1109//b2017//
SdiA	b4637//b1245//b1790//b2799//b3125//
SgrR	b1729//gadF//b4098//b0587//b0351//b2719//b1973//b4309//b0597//
SlyA	b4475//
SoxR	b1519//b2278//b4105//
SoxS	b0929//b3449//b1043//b2060//b2279//b1036//b4027//b1079//b2560//b1937//b0654//b4313//b1163//b0723//b0113//b3700//b4037//b1682//b2923//b3141//b1672//b3137//b2676//b1796//b4119//b0604//b2800//b3114//b0750//b3330//b2964//b3213//b1323//b2925//b0605//b3748//b1744//b3565//b0463//b1072//
StpA	b3794//b1905//b0779//b1620//b2485//b4096//b1379//
SutR	b1914//sroC//b0342//b0565//b2289//
TdcA	b4392//b3324//b3325//b3908//b0019//b1241//b4132//
TdcR	b0987//b2552//b0998//b3926//b1198//b3512//b3134//
TorR	b1654//b0987//b4105//b3335//b3062//b3723//b1569//b2236//b0619//b4160//b1507//b4441//
TreR	b3727//b0033//
TrpR	b2285//b0150//b1859//b0083//b2470//b1715//b1411//b2783//b3221//b2916//b1023//b0517//
TyrR	b3325//b3607//sroC//b2094//b1922//b1531//b4058//b2570//b0167//b1042//b2500//b0572//
UhpA	b2406//
UidR	b2718//b4322//b3753//b2758//
UlaR	b4133//b4054//b0873//b2291//b1949//b3516//b2373//
UvrY	b0083//b3580//b4293//b0839//b4280//
UxuR	b2819//b0233//b3461//b2905//b4637//b1015//b2482//b0874//b2573//
XapR	b2799//b0597//
XylR	b2127//b3124//b0365//b3225//b1704//b0954//b3860//
YdeO	b1748//b0313//b4416//b4481//b3727//b3452//b1512//b4034//b0891//b2840//b0855//b4059//b0676//b1303//b2156//b1744//b0447//b2758//b2927//b0751//b0933//
YedW	b2992//b0331//b2764//b3021//b4193//b3789//b2541//b1036//b2723//b2310//b3441//b1020//
YefM	b1878//b4239//
YefM-YoeB	b2195//b1923//
YehT	b0095//
YeiL	b4013//
YiaJ	b0091//b1483//b1826//b2760//b3575//b4457//b1888//b2311//b0785//b1681//
YjjQ	b3506//b3518//b1575//b3744//b0042//b1715//b2538//b1707//b2241//b2392//
YpdB	b2724//
YqhC	b1304//b4323//
YqjI	b4484//b1443//
ZntR	b0764//
ZraR	b1530//b3185//b0684//
Zur	b4153//b0975//b3603//b4099//b1987//b3335//
