#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b4399//b2096//b0347//b3469//
ChbR-Monoacetylchitobiose-6P	b0350//b2991//b0313//b4131//b3583//b3521//
CpxR-Phosphorylated	b3903//b1782//b1597//b4663//b2994//b3118//b4030//b0064//b3770//b2727//b0517//b0586//b1020//b4106//b2979//b2366//b2717//b4138//b2961//b3476//b0995//b2535//b2759//b1593//b0605//b3277//b1515//b4104//b2205//b3752//b3393//b2197//b1921//b1859//b2369//b3766//b2374//b2308//b4005//b2205//b1227//b1297//b3457//b3133//b3006//b0203//b2243//b2977//b1889//b0333//b0931//b4203//b4075//b2756//b3748//b3438//b4203//b3395//b0980//b0038//b3610//b0907//b1679//b1673//b2905//b1682//b3510//b2709//b4003//
CreB-Phosphorylated	b0997//b0450//b0997//b1716//b4119//b3329//b1818//b1429//b0124//
CueR-Ag	b2415//b1261//b3940//b2755//b2715//b3759//b2608//
CueR-Cu+	b1797//b2552//b3831//b4400//b1528//b2075//b0340//
CuerR-Au	b4059//b2841//b4460//b0064//b0110//b1208//b1744//
CusR-Pasp	b3911//b0721//b4288//b3359//b2290//b2990//b3567//b2711//b0432//b1335//b2469//b1300//
CynR-Cyanate	b3438//b2430//b1858//b0184//
CysB-N-acetyl-L-serine	b3859//b3424//b2708//b1212//b1275//b2222//b2762//b2079//b0592//b0618//b1474//b3829//b2719//b0192//b1900//b4032//b2716//b3574//b0516//b3578//b2742//b0339//b1160//b0460//b2965//b1746//b1415//b2713//b3958//b0785//
CysB-O-acetyl-L-serine	b4702//b3428//b4241//b0934//b4059//b0450//b3095//b3860//b0597//b1846//ilvG_2//b4241//b3508//b1732//b2552//b3960//b1591//b2715//b0978//b2231//b0592//b2916//b0348//b4071//b1324//b1129//b1655//b4567//b2202//b3604//b2487//
DcuR-Phosphorylated	b2866//b4007//b3906//b2554//b2485//b3518//b0758//b0814//b0889//
DnaA-ATP	b4502//b2508//b3770//b4033//b2552//b4399//b2673//b2867//b3860//b2571//b2202//b2964//
DpiA-Pasp	b0763//b1922//b3416//b2414//b0907//b1010//b2666//b3165//b0896//b3723//b2063//
DsdC-D-serine	b3454//b3212//b1597//
EvgA-Phosphorylated	b1881//b0618//b3316//b3941//b0343//b1264//b1682//b3902//b1388//b0311//b2601//b3005//b0031//b3363//b1987//
FNR-Fe_reduced	ilvG_1//b0177//b4699//b3328//b3480//b0396//b3449//b3859//b2498//b2759//b2425//b4167//b4054//b0156//b4074//b2428//b1260//b0782//b3609//b3123//b4506//b0936//b1038//b2085//b0590//b2553//b3429//b4426//b4024//b2491//b0123//b2508//b2507//b3906//b4266//b1797//b3417//b3934//b3169//b4670//b2718//b1621//b2204//b0348//b2977//b1385//b3481//b3316//b2285//b0397//b0296//b0929//b2393//b3417//b2280//b1892//b0152//b2344//b3968//b1209//b3275//b3723//b3576//b4153//b4062//b1129//b0728//b1243//b0957//b2280//b4406//b3939//b3213//b2707//b1622//b4154//b3565//b3583//b2284//b3531//b3167//b0570//b1041//b2197//b0313//b3432//b0336//b3132//b2659//b0365//b2198//b3958//b3726//b2528//b1970//b0167//b1882//b2697//b3451//b3708//b2964//b4702//b2491//b1002//b4468//b0337//b4441//b2757//b4015//b4106//b2077//b1891//b3855//b0783//b3569//b4467//b4431//b2291//b1588//b4202//b0585//b1497//b0997//b4451//b2155//b3941//b4097//b3532//b2705//b3908//b2147//b4013//b4381//b3365//b0684//b2762//b1102//b0934//b2975//b0805//b2591//b3222//b0976//b0043//b2146//b4168//b1210//b0038//b1655//b0341//b0124//b2297//b0331//b0754//b1111//b3450//b0758//b3213//b3846//b4138//b4196//b4139//b4197//b3314//b2560//b2235//b4476//b3603//b3938//b1674//b3171//b3766//b0775//b0727//b0150//b3702//b0111//b3766//b3393//b1901//b1112//b3134//b2579//b3864//b0616//b1335//b0974//b3829//b2509//b3461//b0614//b4705//b0873//b3863//b3830//b4431//b4101//b3869//b1712//b3907//b4367//b1887//b4376//b3274//b1036//b2406//b3940//b2234//b0184//b2489//b0812//b2077//b0179//b3405//b2710//b4015//b2992//b2992//b2236//b2580//b1531//b0340//b2725//b4073//b0953//b0973//b4439//b1744//b3037//b4637//b4200//b2559//b4202//b1492//b2617//b2676//b3670//b3276//b2916//b3114//b2818//b3709//b0203//b3530//b1245//b2666//b1385//b1111//b3329//b0116//b1744//b2673//b3320//b2312//b2557//b0061//b3672//b1682//b3438//b1211//b4193//b0584//b3231//b3752//b1597//b3332//b0365//b2818//b1010//b1679//b2492//b3906//b2597//b4151//b1276//b2631//b2756//b2498//b4265//b1261//b3925//b3852//b2152//b0034//b3781//b3758//b2905//b0606//b0903//b4169//b4467//b3126//b2708//b2240//b3469//b3408//b1221//b4139//b0933//b0754//b0574//b3025//b1537//b2528//b0895//
FhlA-Formate	b2943//b0617//b2392//b1892//b0077//b3907//b2149//b2579//b1615//b2243//b4202//b0462//b2572//b3753//b2976//b1973//b1671//b0880//b3456//b2147//b0782//b0814//b2805//b2572//b1748//b3313//b1392//b4094//b3958//b2674//
FucR-L-fuculose-1-phosphate	b2464//b1263//b3571//b3409//b0862//b4160//b3240//
Fur-Fe2+	b3438//b0168//b1745//b2722//b3912//b2904//b2297//b3333//b1970//b2852//b3723//b1593//b0368//b1421//b0353//b2942//b2094//b4502//b3077//b2297//b1243//b0861//b0733//b1973//b3025//b3940//b4008//b2508//b1904//b0880//b3426//b4039//b2276//b1715//b1272//b4241//b3276//b1022//b2663//b0972//b0338//b1296//b4264//b2579//b3859//b3669//b0038//b2552//b0240//b4002//b1264//b1300//b2583//b1130//b0043//b2732//b3912//b4035//b2961//b1002//b1681//b0615//b3392//b3934//b4151//b2368//b1322//b1136//b4102//b0777//b4314//b3327//b0598//b2927//b1391//b1429//b2499//b1548//b0183//b0820//b4007//b4441//b0765//b0240//b3327//b0574//b1746//b3273//b2092//b3225//b0764//sroD//b2215//b0622//b1684//b2231//b0432//b2029//b1748//b3970//b2704//b0432//b1641//b1512//b1920//b4076//b2224//b1421//b3725//b2937//b3318//b0676//b3092//b3429//b2236//b1889//b0841//b0273//b1112//b0896//b2923//b3521//b2507//b1684//b1211//b0557//b0681//b0114//b4315//b0623//b2196//b1779//b0207//b1247//b2991//b3605//b2276//b4290//b1706//b3927//
Fur-Mn2+	b2552//b1500//b0553//b2763//b0597//b2492//b4070//b2530//b1498//b0078//b4160//b2074//b3441//b4040//b3161//b0349//b4074//b2607//b3237//b0351//b4194//b1817//b3318//b3579//b4201//b4170//b4506//b1716//b2905//b1010//b0020//b0034//b0597//b3116//b3907//b3781//b1883//b2980//b2374//b1884//b2990//b4009//b3588//b4310//b0152//b2597//b2203//b0192//b2500//b3518//b2617//b2205//b0588//b1511//b1302//b3311//b0523//b4104//b4502//b2211//b2916//b3076//b2143//b2470//b3927//b0330//b1160//b3214//b2153//b4002//b1531//b2905//b0241//b1109//b0759//b4384//b1209//b2312//b0198//b0565//b0183//b2195//b3750//b4115//b0390//b3863//b1039//b2726//b1112//b3460//b3170//b0041//b0977//b4187//b2464//b1796//b4314//b0338//b4016//b3453//b4317//b1022//b1398//b2801//b2241//b1482//b0614//b4431//b1389//b0125//b4102//b2957//b0886//b0617//b4010//b1023//b2481//b4288//b1732//b2234//b3934//b3454//b2724//b4392//b3670//b1182//b2470//b3580//b0778//b3770//b1615//b2722//b1846//b0184//b0077//b1296//b1189//b2730//b2500//b2722//
GlcC-Acetate	b4318//b0978//b0150//b4266//b0517//b3432//b4254//
GlcC-Glycolate	b3432//b2732//b0757//b1264//b0592//b0571//b3424//
GlrR-Pasp56	b0784//
IclR-pyruvate	b2476//b1287//b2712//b3123//
IdnR-5-ketogluconate	b3364//b3616//b2965//b3829//b1712//b1734//b4288//b0161//
IdnR-Idonate	b0080//b2200//b3611//b3275//b0758//b0516//b2868//b3582//
IlvY-2-acetolactate	b1717//b1593//
IlvY-Alfa-acetohydroxybutirate	b2926//b2029//
IscR-2Fe	b3314//b2312//b1718//b0349//b0557//b3449//b2200//b1042//b3934//b3035//b2631//b4249//b1761//b3968//b0400//b4075//b4152//b2663//b3071//ilvG_1//b0959//b2666//b1498//b0106//b3750//b1221//b3114//b0959//b4698//b1733//b0118//b4669//b3752//b1002//b2465//b2242//b1888//b3572//b1482//b0168//b1682//
LldR-L-lactate	b2911//b0814//b2528//
Lrp-Leucine	b0517//b2957//b4132//b2570//b4111//b1797//b3222//b0889//b0623//b3604//b2374//b4138//b3132//b2201//b3035//b1252//b2500//b4416//b1492//b3521//b0044//b2818//b2171//b4431//b0221//b3617//b0978//b0936//b1857//b3969//b0431//b4160//b0997//b2719//b1818//b2341//b4062//b2712//b1062//b1521//b3171//b4005//b2290//b3532//b4118//b3668//b1262//b3161//b4326//b0062//b2991//b3327//b1492//b4032//b1395//b0945//b2723//b0933//b2557//b0344//b4070//b4384//b0377//b2724//b1388//b3413//b4198//b2075//b1733//b0782//b3132//b0814//b1744//b3531//b0573//b3583//b1732//b3756//b0755//b1970//b4115//b3750//b3903//b2489//b0928//b3364//b0860//b4376//b1669//b3458//b2991//b4511//b1761//b1391//b1587//b3404//b1042//b3725//b2221//b0606//b1890//b3227//b2662//b3231//b1673//b0722//
LsrR	b3756//b2912//b3333//b2406//b1323//b0450//b0933//b3971//b1385//
MalT-ADP-Maltotriose	b1886//b2487//b0463//b0428//b4293//b2367//b1884//b1391//b2469//b3616//
MalT-Maltotriose-ATP	b0756//b1716//b2804//b2490//b0937//b4175//b4393//b2708//b1779//b3036//
MelR-Melibiose	b1396//b1430//b1612//
MetJ-S-adenosylmethionine	b1388//b1227//b3393//b1385//b2312//b2224//b0678//b1669//b3437//b2718//b3751//b3709//b1704//b0191//b2201//
MetR-L-homocysteine	b1888//b3324//b3275//b2203//b1616//
MhpR-3-DHPP	b1241//b4400//ilvG_2//b3425//b4067//b3961//
MhpR-3HPP	b1002//b1706//b0574//b3968//b1223//b1323//
MntR-Cd2+	b0337//b2491//b0574//b1734//b3908//
ModE-MoO42-	b2552//b0758//b2570//b2430//b1611//b0118//b2499//b1858//b3911//b1819//b3452//b4129//b3845//b2486//b4511//b0064//b0192//b1287//b2068//b1244//b1817//b2725//b2528//b4384//b2213//b2491//b1298//b3574//b3772//b2290//b2709//b3092//b4099//b2800//b4450//b3403//b2926//b0207//b1039//b0678//b0908//b3276//b0398//b1511//b4637//b2143//
NarL-Phosphorylated	b1008//b1654//b2311//b3542//b4153//b2367//b3864//b2367//b4100//b1011//b1746//b2818//b2728//b4382//b1535//b0598//b0679//b2531//b3758//b1513//b0179//b3330//b1819//b0184//b0784//b2280//b0114//b1007//b0591//b0241//b1641//b3394//b3395//b2296//b3831//b3957//b4397//b1296//b1907//b0396//b0241//b2373//b0112//b2723//b1008//b3971//b3544//b3261//b0061//b0937//b1263//b3006//b0461//b0390//b4323//b0441//b3912//b0153//b0826//b4399//b2571//b2313//b1037//b2712//b3477//b3457//b2307//b0183//b4097//b1335//b3666//b3721//b1714//b0109//b4097//b2560//b0152//b4169//b0339//b1597//b2285//b4169//b3476//b2215//b2222//b2224//b0827//b3853//b1670//b4123//b3431//b3275//b3077//b3578//b0570//b4702//b3533//b1010//b1296//b1889//b3356//b0616//b1388//b2194//b1127//b3025//b1810//b1390//b2375//b4054//b4265//b2199//b0349//b0296//b1387//b4118//b4426//sroD//b3748//b0592//b4316//b2077//b2312//b1131//b0756//
NarP-Phosphorylated	b2492//b4079//b2393//b4315//b0389//b2712//b1299//b1597//b3870//b3415//b4173//b0035//b1858//b2171//b0721//b3604//b2937//b1852//b4367//b4383//b4637//b0204//b0972//b1009//b1888//b3166//b1589//b1493//b2489//b1102//b2727//b4039//b3260//b4267//b2802//b2866//b2583//b3927//b2235//b3317//b2498//b4289//b4381//b2393//b4172//b1881//b3672//b4170//b3669//b0886//
NhaR-Na+	b2369//b0980//b1743//b0038//b2236//b2554//b2704//
NikR-Cd2+	b0980//b3829//b1684//b0774//b3578//b0754//
NikR-Co2+	b4132//b4197//b1746//b0314//b2993//b2731//
NikR-Cu2+	b0182//b2801//b4316//b4194//b2704//b4699//
NikR-Ni2+	b4450//b3326//b1738//b0728//b0827//b4169//
NikR-Zn2+	b2704//b3477//b4152//b0037//b4468//b2406//
NrdR-ATP	b3565//b0564//b3971//b2923//b0314//b4069//b4071//b0522//b4104//
NrdR-Zn2+	b1922//b0572//b2996//b3959//b1531//b2716//b1589//b0590//b2487//
NrdR-dATP	b2009//b1670//b2311//b2720//b1747//b4170//b3452//b1227//b2163//
NsrR-2Fe	b0333//b0616//b4702//b0887//b0203//b0197//b1892//b2727//b1515//b0726//b0975//b1738//b2171//b0997//b0034//b0190//b4289//b0019//b4698//b4381//b3564//b0240//b0462//b4008//b4196//b1819//b3095//b3756//b3509//b3418//b2421//b0805//b0463//b4120//b0861//b2801//b3479//b0178//b1263//b1421//b3135//b0996//b4381//b2078//b0679//b1300//b3223//b0758//b2372//b3571//b4311//b2572//b3224//b1988//b4318//b3576//b4124//b4293//b2152//b2224//b2485//b2107//b1591//b4033//b3425//b4002//b2716//b4376//b0872//b3969//b1590//b0585//b1591//
PhoB-Phosphorylated	b2669//b4074//b2609//b3416//b2277//b4005//b4406//b2760//b2597//b2415//b0727//b2590//b1338//b0623//b4323//b0679//b2722//b3605//b0592//b1904//b1497//b2483//b3096//b4123//b3035//b0341//b2607//b0783//b2617//b0366//b4062//b4024//b2942//phnE_2//b2731//b2716//b4406//b3430//b0729//b3748//b0679//b3134//efeU_2//b2976//b3725//b0201//b1211//b2375//b0873//b1264//b3600//b3958//b2758//b3611//b4123//b3095//b1043//b1805//b2307//b1537//b2415//
PhoP-Phosphorylated	b1535//b1041//b0590//b2205//b2560//b3116//b2414//b2607//b3511//b1210//b0584//b2597//b1132//b2150//b3335//b3116//b4058//b3774//b1398//b0064//b0998//b1850//b2942//b1062//b0347//b1613//b0886//b3577//b2961//b2913//b0198//b2239//b3409//b1733//b2756//b1608//b4567//b1521//b2979//b2507//b2758//b0189//b3410//b0623//b2096//b3460//b1042//b3969//b3227//b2284//b3601//b1245//b2344//b4239//b1718//b2977//b3325//
PrpR-2-methylcitrate	b3510//b0778//b2156//b2609//b1476//
PurR-Guanine	b2199//b2759//b0783//b4291//b2470//b2374//b0460//b0588//b3864//b3312//b0114//b3748//b0880//b0860//b0345//b3493//b3072//b0161//b1920//b4123//b2197//b0032//b2277//b3603//b2368//b1042//b3531//b3863//b3528//b2368//b2805//b3599//b1008//b1684//
PurR-Hypoxanthine	b0575//b3806//b1002//b2913//b0864//b3081//b4196//b3544//b2422//b4450//b3758//b0827//b0774//b1796//b1733//b2938//b0377//b2147//b1012//b2143//b2206//b2491//b3426//b2171//b3425//b0344//b3540//b1272//b0336//b0557//b3366//b1514//b2750//b1131//
QseB-Phosphorylated	b3912//b0107//b4506//b0042//
RhaR-L-rhamnose	b1826//b0345//
RhaS-L-rhamnose	sroD//b3709//b3672//b2155//b2223//b0594//
RstA-Phosphorylated	b3544//b3708//b4242//b0337//b2196//b3510//b1617//b2421//b2803//b0683//
SoxR-2Fe_oxydized	b3393//b1190//b0154//b4288//
TorR-Phosphorylated	b2721//b3213//b2152//b1209//b1379//b2149//b2281//b1394//b4139//b1323//
TrpR-Tryptophan	b2500//b0826//b4123//b2417//b3846//b1818//b0953//b4039//b3610//b4138//b3008//b2923//
TyrR-L-tryptophan	b3542//b1388//b2085//b1518//b1655//b2554//b0061//b4092//b0431//b0595//b1475//b0573//b2995//b3759//
TyrR-Phenylalanine	b3423//b4024//b4168//b4290//b0167//b0061//b3426//b4399//b3939//b1671//b3275//b3968//b0313//b0384//
TyrR-Tyrosine	b0564//b2801//b3366//b1397//b3325//b4172//b3758//b2482//b0934//b0896//b1817//b0383//b1883//b4567//
UhpA-Phosphorylated	b3223//
XapR-xanthosine	b3458//b1852//
XylR-Xylose	b0755//b3615//b4013//b0623//b1588//b1706//
ZntR-Cd2+	b3769//
ZntR-Hg	b1474//
ZntR-Zn2+	b4132//
ZraR-Phosphorylated	b2583//b3566//b2078//
Zur-Zn2+	b1101//b1321//b3272//b3096//b4319//b0313//
