#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b2720//b2905//b4511//b2905//
ChbR-Monoacetylchitobiose-6P	b3124//b3328//b3076//b1890//b4401//b1429//
CpxR-Phosphorylated	b4319//b2756//b0273//b0205//b1010//b2282//b4367//b0192//b3115//b3070//b0621//b2552//b3225//b0778//b3518//b4115//b4399//b0038//b1735//b1337//b2242//b1761//b0726//b0619//b3431//b4669//b3242//b1241//b0197//b3860//b3753//b3260//b4239//b2730//b2283//b2311//b3070//b2990//b2366//b1245//b4249//b0044//b2281//b1132//b0341//b0330//b2755//b3076//b0428//b4195//b3753//b3828//b1429//b3752//b2666//b3571//b0606//b1299//b0365//b1673//b1190//b4036//b1243//b2661//b3025//b2661//b0945//b3542//b1748//
CreB-Phosphorylated	b3036//b1617//b0048//b3356//b3454//b4326//b0041//b4239//b3615//
CueR-Ag	b4034//b2201//b0431//b2764//b3167//b4195//b0078//
CueR-Cu+	b0585//b3605//b0156//b0203//b2719//b1482//b0039//
CuerR-Au	b2756//b3608//b4171//b3509//b1797//b2552//b2713//
CusR-Pasp	b1389//b4120//b2802//b4426//b2078//b3938//b1511//b2503//b4239//b3414//b2163//b2705//
CynR-Cyanate	b4698//b3036//b0167//b3432//
CysB-N-acetyl-L-serine	b0679//b4097//b3026//b0957//b3450//b3721//b4167//b3237//b1973//b0350//b0048//b1537//b4009//b4094//b2752//b0896//b3831//b2727//b4502//b2715//b0197//b0936//b3906//b1818//b0977//b2284//b4292//b3320//b0273//b3025//
CysB-O-acetyl-L-serine	b1397//b0720//b4076//b1907//b2840//b0340//b2666//b0598//b1113//b2937//b1888//b3095//b1922//b3460//b0115//b1615//b3672//b3574//b2153//b2079//b2751//b1189//b3806//b4007//b3774//b1512//b0522//b2279//b2491//b3095//b1475//
DcuR-Phosphorylated	b3170//b4039//b0202//b3758//b4007//b3571//b2093//b2079//b3207//
DnaA-ATP	b1673//b0345//b2079//b1006//b1298//b1531//b0064//b4013//b3469//b1818//b0593//b2296//
DpiA-Pasp	b3213//b4384//b2224//b0935//b2366//b3970//b2417//b2756//b4169//b4063//b1821//
DsdC-D-serine	b1674//b0570//b2492//
EvgA-Phosphorylated	b1256//b2938//b3423//b0377//b3479//b0203//b3770//b2916//b2912//b2490//b4175//b2675//b2572//b0348//b2085//
FNR-Fe_reduced	b2710//b2659//b1881//b3132//b0349//b1182//b0778//b1062//b0723//b0720//b3356//b0038//b3240//b1393//b2661//b4416//b3093//b1298//b0460//sroD//b3331//b1182//b2725//b2584//b3722//b1857//b0463//b4197//b2241//b2927//b3318//b4323//b1338//b0584//b0729//b4175//b2085//b2373//b1818//b3569//b3315//b2284//b1907//b4131//b3518//b1594//b2754//b0675//b0192//b4663//b1712//b0575//b2093//b1136//b3395//b0463//b3316//b2762//b0904//b0873//b0880//b3509//b2676//b3859//b4637//b3617//b1673//b1497//b0183//b1612//b4154//b2366//b3580//b0557//b0571//b2994//b1039//b4426//b0039//b3161//b3460//b1780//b3165//b2464//b1020//b0997//b2312//b0618//b4175//b3437//b3070//b1132//b2720//b0565//b0345//b2764//b3321//b0863//b2198//b3601//b3458//b2283//b0682//b2465//b1275//b3701//b2236//b3533//b4015//b0177//b3959//b4169//b0827//b0677//b2009//b3671//b0819//b2840//b1781//b1818//b3161//b0933//b1846//b1901//b0061//b2241//b1244//b2372//b1734//b0616//b4460//b2554//b3912//b1384//b0080//b3942//b2994//b1593//b0167//b0860//b0202//b4105//b3456//b3601//b2570//b1476//b0970//b2374//b1223//b1189//b3260//b1272//b0161//b0368//b1733//b1241//b2991//b3749//b3828//b2234//b3274//b1042//b1821//b0723//b4105//b3275//b0118//b2943//ilvG_2//b3727//b3609//b2486//b1622//b2092//b0776//b0907//b1528//b3072//b0183//b2063//b2077//b4384//b1852//b2925//b2671//b4094//b3927//b4702//b1821//b1394//b2156//b2961//b3611//b4670//b1023//b2715//b1593//b2961//b1519//b3431//b1719//b1621//b2720//b0775//b4310//b0441//b4322//b3416//b3605//b2666//b3135//b3328//b4290//b3450//b3276//b0784//b1335//b2163//b3363//b2590//b0935//b3240//b2867//b1591//b4013//b3241//b4381//b4637//b1900//b4322//b4354//b3166//b1826//b1892//b0042//b3227//b3316//b1682//b0827//b4324//b3758//b0166//b2742//b4468//b0334//b1718//b2146//b0397//b0462//b3806//b3456//b2236//b1517//b2206//b1336//b2659//b0352//b1038//b3806//b0826//b2288//b1658//b0861//b3575//b2077//b1517//b1537//b1733//b3772//b1746//b3971//b0564//b4054//b3588//b2590//b1037//ilvG_1//b1885//b0874//b4324//b4249//b4241//b1713//b3172//b3366//b3037//b3828//b2470//b3727//b3941//b3576//b0296//b4502//b3404//b2430//b2195//b4200//b2416//b4003//b3752//b3324//b3770//b0039//b1982//b3753//
FhlA-Formate	b0314//b1682//b1387//b1744//b2198//b1323//b2724//b3723//b3583//b1682//b2156//b1826//b1006//b4699//b3521//b1679//b0207//b0998//b3609//b3261//b4315//b2213//b3315//b0764//b1748//b4287//b0034//b2606//b0161//b1395//
FucR-L-fuculose-1-phosphate	b0613//b1394//b1337//b3224//b2722//b0995//b2799//
Fur-Fe2+	b4315//b0460//b0889//b4354//b3567//b2291//b3668//b3771//b3451//b4122//b0123//b4451//b1036//b3221//b3392//b0330//b1717//b2211//b3330//b2507//b3077//b2905//b0622//b3588//b3071//b0343//b0679//b2286//b3356//b4067//b3493//b4198//b3544//b1683//b3454//b0344//b2600//b4393//b0934//b0463//b3667//b3828//b3117//b0995//b2215//b1209//b1857//b2801//b1609//b3869//b0314//b0573//b0197//b1713//b2980//b4169//b1658//b3852//b0397//b3133//b3057//b1040//b2758//b2913//b3709//b1682//b3564//b4592//b3478//b1885//b2499//b3957//b3846//b2371//b4315//b0063//b3727//b2196//b1127//b4567//b1210//b3615//b1016//b3939//b3168//b3225//b0201//b3724//b3773//b3364//b2732//b2591//b1658//b1493//b4698//b2009//b1745//b2965//b4076//b0864//b3508//b1296//ilvG_1//b1298//b0764//b3005//b1547//b0726//b2205//b0396//b2424//b0997//b0178//b3333//b1612//b4104//b2666//b0348//b0190//b1609//b2993//b1220//b0523//b0352//b3071//b0343//b4290//b2500//b4426//b4382//b1039//b3576//b4013//b4016//b3864//b1683//yegZ//b3076//b2725//b0841//
Fur-Mn2+	b1883//b2152//b4471//b0042//b1244//b0720//b0907//b4092//b3603//b3469//b2866//b1397//b4099//b2507//b1042//b2287//b0616//b2425//b3165//b3272//b3035//b1022//b4354//b4194//b1246//b4476//b4101//b2803//b1243//b4209//b3601//b2995//b3766//b0593//b0573//b1024//b4037//b2095//b2961//b2483//b2371//b2630//b1429//b4129//b2093//b0064//b1392//b0759//phnE_2//b4069//b1716//b3725//b3577//b2838//b3581//b4006//b4105//b2470//b4238//b3521//b0726//b3757//b4315//b3414//b2223//b1904//b2163//b3478//b2476//b3334//b3456//b3868//b3600//b3926//b2964//b2284//b1973//b3541//b3908//b0723//b1671//b3510//b0043//b3456//b3869//b4002//b3934//b1322//b1819//b0974//b2075//b1532//b3479//b1398//b2571//b0615//b0765//b1517//b2075//b1002//b0031//b0675//b2151//b0763//b4177//b0199//b4326//b1737//b4013//b3005//b0390//b1321//b1658//b2573//b3583//b2311//b0819//b3863//b3941//b3417//b0975//b2212//b4019//b1247//b0974//b2987//b1043//b1323//b0675//b4198//b3571//b4240//b1334//b3531//b3575//b2151//b2204//b1261//b1252//b2992//
GlcC-Acetate	b3851//b4237//b3709//b4249//b0683//b0336//b3942//
GlcC-Glycolate	b0411//b3366//b0336//b0384//b3870//b1021//b1245//
GlrR-Pasp56	b2076//
IclR-pyruvate	b2313//b0935//b3727//b1821//
IdnR-5-ketogluconate	b4059//b1852//b4099//b3278//b4292//b4669//b1492//b0335//
IdnR-Idonate	b3926//b0151//b2242//b0397//b0929//b4106//b2916//b3510//
IlvY-2-acetolactate	b2630//b3230//
IlvY-Alfa-acetohydroxybutirate	b3273//b4291//
IscR-2Fe	b4201//b3057//b3453//b0778//b2490//b1210//b3093//b3430//b2197//b0110//b3609//b4268//b2980//b3569//b4173//b0431//b0077//b2370//b2964//b2697//b2762//b2236//b0935//b4173//b3566//b4468//b3095//b3860//b3904//b3543//b3081//b1882//b3273//b2465//b0765//b1256//b1398//b0516//b4209//b3172//b0863//
LldR-L-lactate	b3452//b1548//b2430//
Lrp-Leucine	b2800//b4079//b2279//b3092//b2155//b1617//b1392//b1265//b1297//b1886//b2926//b3608//b2235//b1779//b2429//b0805//b3357//b1681//b1736//b2995//b1384//b2676//b1620//b1798//b2709//b4139//b4198//b2297//b2308//b2757//b2800//b1532//b0936//b0805//b0889//b2961//b3395//b0241//b0460//b2661//b1127//b3941//b1743//b2731//b0061//b3588//b2078//b1493//b2731//b0388//b2660//b1208//b3332//b3405//b4416//b1779//b0198//b3454//b1615//b3752//b3806//b2803//b3601//b4036//b2156//b3766//b1323//b3227//b0676//b2421//b1716//b1205//b1743//b3081//b0154//b4175//b4133//b1535//b2364//b2415//b4014//b2374//b3460//b2551//b0019//b2374//b1212//b1905//b1276//b4314//b1501//b4355//b2669//b1500//b0043//b1475//b1684//b3409//b0040//b3135//b3223//b3334//b3577//b3364//b2912//b0728//
LsrR	b2912//b0061//b0677//b4014//b0678//b3615//b3851//b4401//b2232//
MalT-ADP-Maltotriose	b3231//b0819//b0106//b2286//b0403//b4400//b2867//b2925//b3853//b3905//
MalT-Maltotriose-ATP	b2551//b1337//b3969//b2905//b1590//b2662//b3320//b0399//b3431//b3604//
MelR-Melibiose	b3770//b4438//b4002//
MetJ-S-adenosylmethionine	b1245//b3213//b0399//b1002//b0201//b0240//b2720//b2905//b2417//b2106//b3934//b0755//b2374//b2155//b1511//
MetR-L-homocysteine	b3926//b4054//b0777//b2597//b3135//
MhpR-3-DHPP	b1430//b2804//b2590//b3708//b4671//b4152//
MhpR-3HPP	b2341//b3455//b3828//b3318//b2235//b0204//
MntR-Cd2+	b1513//b3511//b3759//b4152//b4637//
ModE-MoO42-	b3207//b0623//b0936//b0400//b0150//b2557//b2096//b3274//b0728//b4010//b1704//b2232//b3393//b2198//b0880//b4035//b1656//b2232//b0728//b1430//b1430//b3575//b3240//b2729//b1131//b3366//b3096//b2963//b4460//b3320//b3213//b2284//b0805//b1745//b0678//b3096//b3774//b0197//b1671//b0340//b1394//b0036//b2497//b1189//b3410//b4124//
NarL-Phosphorylated	b1515//b4120//b0432//b4098//b4175//b4460//b0125//b0108//b3320//b3364//b4315//b2484//b4319//b4376//b1852//b4175//b0367//b3454//b1851//b3756//b0048//b1588//b0241//b3418//b2838//b1300//b3728//b0585//b2366//b1743//b0757//b2156//b3609//b0557//b3770//b0197//b1221//b0110//b3329//b0348//b3333//b4198//b2224//b0335//b1207//phnE_2//b2997//b0596//b0565//b3481//b0682//b3329//b3278//b4016//b2203//b2369//b3934//b0953//b2150//b2719//b1321//b0681//b0039//b4079//b3432//b3331//b3332//b2282//b1043//b3325//b4381//b4194//b1212//b2913//b2669//b2369//b4705//b3426//b3530//b2476//b4476//b0682//b4406//b0205//b0197//b4567//b4139//b0873//b0928//b3319//b3853//b3575//b0197//b0678//b3207//b2717//b3423//b2923//b1718//b0166//b2428//b3753//b4054//b4592//b4315//b3940//b0040//b1010//b1513//b0390//b4104//b3759//b3544//b3330//b1881//b3461//b2706//b0758//b0896//b3830//b3581//b2509//b1212//b0980//b2706//
NarP-Phosphorylated	b3758//b1389//b2805//b0202//b2838//b3327//b0618//b2156//b2704//b1132//b3005//b0594//b2288//b3453//b3478//b2868//b1131//b4355//b0342//b0108//b3266//b3518//b0522//b3671//b0619//b3908//b0606//b0399//b2580//b2708//b2344//b0353//b1016//b0207//b3006//b1387//b0619//b2470//b3274//b2720//b4034//b2975//b0889//b3564//b4170//b1611//b4174//b2074//b0586//b2702//
NhaR-Na+	b3357//b3509//b4213//b1131//b1612//b2215//b4151//
NikR-Cd2+	b3477//b1621//b3773//b3806//b2927//b2669//
NikR-Co2+	b0431//b1338//b2424//b3603//b1535//b1715//
NikR-Cu2+	b1130//b1335//b3616//b4002//b2963//b1745//
NikR-Ni2+	b0616//b0044//b3455//b0974//b0191//b3766//
NikR-Zn2+	b0819//b0724//b2489//b0862//b3417//b1519//
NrdR-ATP	b3852//b2943//b0974//b0400//b2705//b3565//b4115//b2085//b3870//
NrdR-Zn2+	b2232//b0720//b1407//b1611//b1796//b3478//b4175//b4367//b2997//
NrdR-dATP	b0125//b1501//b0781//b3541//b1263//b1227//b1892//b1920//b4313//
NsrR-2Fe	b0192//b0197//b4292//b0814//b2551//b3118//b3127//b4005//b1262//b1252//b2367//b4036//b4383//b2195//b3707//b2231//b3574//b3957//b2370//b3223//b4382//b4159//b1109//b1497//b2551//b4290//b1429//b1528//b2424//b0957//b4321//b0759//b4326//b4131//b4320//b3428//b0571//b2707//b1620//b0589//b1732//b2428//b2369//b3728//b0191//b1528//b3605//b0764//b1735//b1260//b1973//b0348//b1810//b3037//b4074//b0683//b3077//b3123//b3671//b3165//b1547//b3957//b1593//b1616//b1821//b1241//b3076//b4384//b2801//b2704//b4702//b0907//b1391//
PhoB-Phosphorylated	b3277//b0180//b3530//b1674//b3728//b1338//b2614//b2802//b2720//b4320//b0451//b1036//b3942//b1297//b2661//b1901//b3934//b3908//b4069//b1265//b1683//b4115//b1900//b3275//b2291//b3230//b1223//b0429//b2079//b1244//b3903//b1591//b0684//b4702//b2803//b0862//b3508//b3171//b2707//b0048//b1890//b2760//b0377//b0980//b1513//b4213//b3582//b2867//b3728//b3846//b3605//b3456//b1023//b3588//b2291//b2707//b0895//b2979//b2730//b0998//b0205//
PhoP-Phosphorylated	b2705//b3125//b4400//b3168//b0353//b3958//b3583//b0564//b3567//b2429//b1891//b3666//b3521//b3668//b3335//b0617//b0383//b2704//b1609//b2705//b4203//b4213//b0044//b1735//b4203//b0597//b0996//b3582//b3774//b2975//b3417//b2903//b4004//b0340//b4193//b1922//b3261//b4671//b3266//b1379//b3518//b1038//b2663//b4201//b4670//b4005//b4171//b4151//b3670//b4264//b1387//b2153//b4098//b1805//b3116//b3576//b0191//
PrpR-2-methylcitrate	b2223//b3911//b3430//b0814//b0935//
PurR-Guanine	b1336//b1528//b1744//b2531//b4151//b2211//b4241//b2866//b3454//b1810//b2146//b3118//b1521//b3870//b4059//b1160//b3479//b3853//b4291//b1973//b2195//b1207//b0681//b1716//b1519//b2994//b2368//b3599//b4159//b0191//b4098//b2987//b2975//b3437//
PurR-Hypoxanthine	b3393//b3424//b1264//b2916//b4663//b3212//b4010//b4124//b3413//b1390//b4187//b4264//b3864//b2285//b4070//b1513//yegZ//b0273//b1798//b0221//b3480//sroD//b1244//b0678//b3126//b3806//b2213//b0178//b2197//b3324//b2590//b2085//b4040//b0619//
QseB-Phosphorylated	b1101//b1514//b3772//b0311//
RhaR-L-rhamnose	b3770//b4567//
RhaS-L-rhamnose	b1852//b0931//b2756//b0598//b2866//b0722//
RstA-Phosphorylated	b1826//b0037//b3476//b2757//b2723//b1616//b1973//b0061//b0980//b1131//
SoxR-2Fe_oxydized	b4467//b3724//b3521//b3367//
TorR-Phosphorylated	b2285//b2481//b0339//b3072//b2344//b1210//b3008//b3225//b2195//b0432//
TrpR-Tryptophan	b2198//b2711//b1797//b2717//b2751//b0207//b4002//b1521//b1006//b4241//b2554//b4376//
TyrR-L-tryptophan	b2991//b1846//b0585//b1301//b2156//b3941//b2368//b3478//b1612//b0428//b3961//b3608//b1814//b2310//
TyrR-Phenylalanine	b2726//b3332//b3772//b0428//b4239//b4320//b0037//b0041//b2213//b1733//b1683//b4106//b4092//b0585//
TyrR-Tyrosine	b0201//b1988//b3126//b4266//b2430//b4139//b2570//b1889//b0107//b4120//b3603//b4170//b2697//b2754//
UhpA-Phosphorylated	b3313//
XapR-xanthosine	b2368//b3904//
XylR-Xylose	b1263//b2198//b1907//b3273//b4417//b0201//
ZntR-Cd2+	b0727//
ZntR-Hg	b2291//
ZntR-Zn2+	b0904//
ZraR-Phosphorylated	b1608//b0340//b2818//
Zur-Zn2+	b1970//b3416//b0959//b0679//b0998//b3076//
