#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b2975//b2741//b0461//b3771//
ChbR-Monoacetylchitobiose-6P	b3509//b3476//b1398//b3164//b2243//b0044//
CpxR-Phosphorylated	b2422//b0311//b1814//b1388//b2994//b1474//b1398//b2063//b4024//b1335//b2707//b4322//b4054//b1514//b2760//b2096//b4311//b2344//b1712//b2078//b4008//b4093//b4101//b2078//b4058//b2430//b2149//b2486//b0979//b0118//b4063//b2559//b0106//b3076//b4070//b2715//b1021//b1608//b0061//b3579//b2483//b0584//b4451//b4320//b3113//b0606//b0398//b2676//b3367//b1130//b3366//b0572//b1613//b2153//b4160//b0764//b0776//b2284//b3429//b2721//b2943//b2242//b3544//b2278//b2241//b0887//b1390//b1922//b3757//
CreB-Phosphorylated	b1884//b0347//b1127//b2852//b2993//b2995//b1748//b0184//b4010//
CueR-Ag	b2143//b0598//b2278//b0998//b3437//b1245//b3565//
CueR-Cu+	b3438//b3408//b4511//b3906//yegZ//b3806//b3364//
CuerR-Au	b2091//b0907//b0484//b1597//b1656//b3853//b3869//
CusR-Pasp	b1852//b0124//b0035//b3868//b4101//b0756//b2912//b3366//b3172//b4094//b0152//b0615//
CynR-Cyanate	b1617//b0431//b1499//b1393//
CysB-N-acetyl-L-serine	b4167//b0342//b4070//b4201//b3766//b0036//b4129//b0886//b3670//b2799//b2841//b2742//b2415//b1132//b3207//b2310//b4669//b0043//b1334//b0077//b2937//b1656//b0724//b1262//b2276//b2282//b1746//b2630//b3576//b4291//
CysB-O-acetyl-L-serine	b3757//b3758//b3870//b3583//b0819//b2663//b2146//b0107//b0384//b0341//b2406//b3392//b4381//b4098//b2392//b0677//b2751//b3241//b4138//b2508//b2927//b4450//b0575//b4293//b0566//b0197//b4173//b3480//b1323//b0598//b3572//
DcuR-Phosphorylated	b2492//b2428//b2508//b3126//b4171//b1805//b0595//b4170//b4265//
DnaA-ATP	b3331//b1521//b3725//b1008//b3544//b0125//b4024//b2149//b3868//b3542//b2296//b2284//
DpiA-Pasp	b3543//b2476//b2279//b1519//b0041//b2964//b3970//b2841//b0592//b3601//b3528//
DsdC-D-serine	b4267//b2234//b2234//
EvgA-Phosphorylated	b0241//b0675//b0429//b0972//b0570//b0168//b4002//b0035//b0199//b1263//b4097//b3312//b0350//b0346//b2728//
FNR-Fe_reduced	b3728//b0591//b1136//b1224//b1780//b1617//b2424//b1421//b1321//b0722//b1112//b0378//b2705//b4450//b2341//b1130//b3533//b1212//b0198//b3260//b2957//b1883//b2094//b3528//b3753//b3273//b1521//b1208//b2171//b1022//b3493//b1719//b1223//b0388//b4000//b0598//b0564//b2369//b1817//b2424//b1683//b2529//b2975//b2310//b3609//b0758//b0118//b1398//b1818//b2236//b2609//b4177//b0463//b4034//b4016//b2993//b2702//b1322//b2469//b0722//b0118//b4039//b3172//b0874//b1515//b2500//b0886//b2617//b2194//b3026//b2078//b2750//b3666//b0724//b2583//b1704//b2365//b4071//b3569//b3753//b3902//b0908//b0597//b2757//b3272//b1988//b2713//b0353//b0151//b3231//b4315//b0590//b4125//b3025//b1887//b3934//b3748//b1302//b0112//b3481//b2197//b4321//b2224//b4392//b4238//b3213//b0887//b3458//b0366//b3688//b1015//b2106//b2234//b1390//b4123//b3666//b4293//b2416//b1415//b1826//b2242//b4196//b4397//b4132//b2608//b2724//b2417//b3126//b1209//b2076//b3008//b2415//b3213//b4663//b0116//b1797//b1889//b0462//b0034//b1221//b2243//b0077//b4705//b1682//b2507//b4322//b0040//b1888//b1210//b0959//b4098//b4030//b2838//b1023//b4670//b0684//b1272//b1224//b0973//b3749//b3477//b2742//b2589//b2197//b0063//b2076//b2759//b0077//b3428//b2243//b0450//b3117//b2751//b0765//b2202//b3450//b0805//b0754//b1888//b2584//b2465//b1511//b1498//b2464//b1205//b2994//b3576//b3165//b0384//b1850//b3510//b3076//b4265//b2663//b4393//b1531//b1859//b3611//b1615//b4323//b1746//b3125//b4467//b3781//b3942//b4036//b1589//b1301//b2464//b2838//b1398//b0180//b2676//b0907//b1797//b1594//b0179//b2764//b4213//b1846//b0353//b0819//b1537//b0063//b1780//b1392//b3574//b3581//b0564//b1297//b2205//b1497//b2608//b2311//b1780//b4502//b3126//b3366//b1515//b4132//b3368//b0312//b3319//b4034//b2704//b4201//b0679//b1276//b2221//b2608//b2559//b4095//b2152//b2424//b1338//b2597//b4070//b0976//b0975//b3453//b1220//b4431//b3316//b2406//b3830//b4238//b4197//b2464//b0681//b1043//b2965//b0887//b2905//b4324//b2213//b3416//b2371//b2279//b0862//b0396//b2206//b1296//b2713//b4699//b2583//b0037//b2903//b3449//b3222//b2762//b1112//b4213//b0970//b0928//b1682//b2800//b3403//b3415//b3134//b1265//b4010//b0190//b3540//b1901//b3164//
FhlA-Formate	b3855//b3708//b1212//b0036//b0062//b3532//b0461//b2465//b3135//b1907//b3164//b2429//b2760//b3855//b2146//b4376//b1748//b4010//b2063//b2313//b0812//b1537//b4291//b0620//b4468//b0953//b2763//b2199//b0106//b1852//
FucR-L-fuculose-1-phosphate	b3409//b0396//b2707//b1519//b2234//b0864//b1716//
Fur-Fe2+	b0177//b2551//b0204//b4354//b4314//b1732//b4194//b4637//b3479//b0114//b3404//b2583//b4265//b2367//b1302//b0273//b1256//b3669//b1334//b2631//b4400//b4319//b4013//b0462//b4096//b4092//b2720//b1109//b3170//b1547//b0805//b1889//b2095//b3428//b2407//b1241//b2211//b4071//b4070//b4450//b4079//b0974//b1023//b0589//b3863//b2500//b0573//b0896//b0872//b0341//b0156//b0048//b1516//b0959//b3869//b3939//b0343//b3008//b1512//b3726//b2721//b0812//b2591//b3096//b2481//b4175//b2156//b1301//b2979//b2720//b3578//b0682//b2503//b3580//b2535//b0596//b1482//b0366//b0683//b2704//b4074//yegZ//b2171//b2283//b1814//b4698//b3134//b1223//b1262//b1733//b2725//b0366//b0336//b0591//b3273//b2535//b3906//b2608//b1224//b2371//b4122//b1982//b3123//b0820//b2838//b4239//b2171//b2491//b3769//b1136//b1617//b4397//b4450//b2675//b2559//b3759//b4392//b3096//b4203//b4054//b4399//b0151//b3266//b2617//b4171//b3617//b0903//b1111//b1620//b1009//b3615//b3125//b2980//b2150//b2407//b3364//b4151//b0557//b3939//b4009//
Fur-Mn2+	b3230//b4354//b0997//b4592//b4032//b3748//b4239//b4393//b0860//b4099//b1885//b2704//b2309//b4202//b2430//b3321//b2213//b4074//b1287//b0721//b1040//b2488//b1714//b0365//b0783//b2296//b1392//b0178//b3723//b2608//b2529//b2342//b3769//b0039//b3530//b2992//b3328//b2203//b1719//b2143//b3853//b2368//b4167//b4431//b2148//b3127//b3455//b1390//ilvG_1//b3093//b1736//b0588//b0432//b3171//b2631//b1905//b2720//b2938//b0602//b4123//b0571//b4168//b4671//b3438//b3469//b2926//b3326//b3859//b2666//b2312//b2868//b3543//b1674//b1010//b3096//b3408//b2240//b1591//b3132//b1548//b0585//b2243//b4124//b2957//b3906//b0720//b2482//b2202//b4014//b0340//b1501//b0727//b1734//b2152//b2430//b3312//b3572//b3072//b2660//b4063//b0889//b3326//b2913//b0377//b0342//b2280//b1888//b4239//b0756//yegZ//b1970//b3615//b1591//b0785//b1716//b3272//b3668//b0123//b1988//b2804//b2286//b2551//b3117//b2630//b2344//b4005//b0782//b3615//b2963//b3616//b2236//b0589//b3544//b2752//b3601//b1732//b2963//b2204//b0116//b4154//
GlcC-Acetate	b3476//b2342//b4384//b3313//b3957//b2423//b2757//
GlcC-Glycolate	b3864//b4439//b0776//b0167//b2313//b4393//b2009//
GlrR-Pasp56	b3870//
IclR-pyruvate	b0150//b4417//b4177//b4033//
IdnR-5-ketogluconate	b0314//b4173//b3116//b3274//b4320//b0154//b1743//b0399//
IdnR-Idonate	b0931//b1900//b4125//b4072//b2284//b1024//b1324//b2365//
IlvY-2-acetolactate	b1680//b3508//
IlvY-Alfa-acetohydroxybutirate	b1884//b2662//
IscR-2Fe	b2904//b0724//b2706//b1594//b1588//b1738//b3213//b0037//b4072//b4033//b2276//b0347//b3437//b3243//b1222//b0758//b0337//b1888//b0974//b2208//b3479//b4397//b2341//b2203//b3481//b2609//b3036//b1323//b2074//b1226//b3908//b3530//b0726//b3315//b4122//b2308//b0038//b3771//b2341//b1884//b4290//
LldR-L-lactate	b4201//b4075//b2560//
Lrp-Leucine	b0733//b0619//b1517//b4007//b0460//b1673//b1338//b0602//b0106//b3970//b1547//b1272//b3453//b2716//b2207//b0873//b4102//b4074//b3510//b3530//b1160//b2202//b3260//b1241//b0675//b4010//b1671//b3518//b0841//b0190//b3243//b1212//b4506//b4106//b1324//b2709//b3700//b4079//b1397//b0400//b2287//b3133//b0346//b0976//b4058//b3236//b0197//b3222//b1390//b3437//b2713//b3368//b1540//b4104//b1298//b3311//b4152//b2464//b3583//b3568//b0156//b4097//b4698//b4431//ilvG_2//b3766//b2482//b1037//b3855//b2215//b2911//b3025//b0974//b1780//b2755//b3855//b1475//b3668//b3432//b0516//b3449//b1221//b2203//b0623//b3575//b2992//phnE_2//b2965//b1298//b2283//b2223//b1900//b1223//b3854//b4264//b4071//b1679//b3700//b3243//b1275//b1263//b3672//b3940//b3940//b3325//b1547//
LsrR	b2560//b4383//b4213//b2296//b1782//b0111//b2673//b3116//b4451//
MalT-ADP-Maltotriose	b2106//b2659//b0040//b1907//b3133//b3528//b4132//b2803//b4416//b0166//
MalT-Maltotriose-ATP	b0783//b4008//b2198//b2708//b0755//b0729//b4105//b2673//b3460//b2416//
MelR-Melibiose	b3432//b1734//b0368//
MetJ-S-adenosylmethionine	b0031//b3599//b2364//b3531//b0826//b3670//b1519//b4355//b0330//b0199//b2703//b1500//b2280//b1010//b0886//
MetR-L-homocysteine	b1384//b1036//b3574//b3533//b3266//
MhpR-3-DHPP	b1540//b4076//b4241//b3437//b0345//b3609//
MhpR-3HPP	b2375//b2243//b2424//b1682//b0777//b1301//
MntR-Cd2+	b4154//b2799//b1717//b1042//b3968//
ModE-MoO42-	b3366//b0970//b1379//b3321//b3170//b2469//b2430//b2464//b2311//b1547//b0723//b4013//b4637//b1671//b1039//b4193//b2606//b1407//b0675//b1706//b2663//b4132//b0907//b4213//b4106//b0972//b0945//b0592//b1260//b4266//b0812//b2149//b0033//b0728//b2961//b4705//b2508//b0619//b4310//b2725//b4202//b1388//b1514//b0311//b2805//b4170//
NarL-Phosphorylated	b0781//b1891//b1738//b4013//b3333//b0677//b2205//b3510//b1613//b1532//b2703//b2759//b0312//b1396//b3617//b3327//b2198//b0207//b3451//b2583//b0189//b4698//b2094//b1611//b2600//b1889//b2366//b3272//b2987//b0975//b3117//b3480//b2465//b4397//b0959//b1321//b2801//b2729//b3330//b0179//b1814//b2407//b0178//b3456//b2415//b0785//b1247//b2287//b3057//b0726//b0588//b4381//b3670//b2673//b0123//b4599//b3315//b3564//b0896//b3709//b0617//b2671//b2148//b2976//b1737//b0903//b2961//b3093//b3670//b1738//b3170//b3670//b1819//b1588//b0904//b4567//b4242//b3532//b0783//b4355//b2470//b0755//b1023//b3476//b1243//b3441//b1389//b2486//b3227//b2600//b1746//b2497//b4003//b0595//b2507//b2977//b0462//b4035//b2242//b1857//b3769//b2279//b1264//b1679//b4138//b2213//b3315//b3168//b3276//b3938//b1394//b3543//b0587//b3134//b2727//b2601//b2309//b4101//b4059//b3057//b2708//b4267//b0180//b3611//b0183//
NarP-Phosphorylated	b2416//b4036//b2996//b2147//b1323//b2987//b2904//b1220//b1884//b3566//b3134//b0584//b2702//b2200//b2976//b3700//b2977//b3076//b0019//yegZ//b1518//b0863//b3528//b2221//b3957//b3429//b4287//b1497//b1287//b0931//b2991//b4105//b4567//b4092//b0114//b0872//b2286//b1243//b4105//b3859//b1537//b1900//b2234//b3134//b2307//b3330//b0841//b0118//b0785//b3274//
NhaR-Na+	b2799//b0936//b1322//b3430//b2231//b3707//b2092//
NikR-Cd2+	b2152//b1287//b1040//b1023//b0723//b1337//
NikR-Co2+	b3829//b1127//b2231//b4406//b1379//b2490//
NikR-Cu2+	b1530//b0880//b4431//b3927//b2107//b2963//
NikR-Ni2+	b2697//b1223//b2926//b1322//b4287//b4592//
NikR-Zn2+	b3927//b3276//b3096//b1973//b0334//b4321//
NrdR-ATP	b2841//b3533//b2732//b1673//b0080//b4197//b2284//b0861//b0980//
NrdR-Zn2+	b3567//b2579//b0678//b4502//b3455//b3333//b2923//b2590//b0591//
NrdR-dATP	b2309//b3095//b4118//b2663//b3415//b0972//b4040//b2557//b0727//
NsrR-2Fe	b0349//b1796//b3332//b1805//b1324//b0864//b2212//b0151//b4123//b3750//b3567//b1385//b0333//b2662//b4382//b1779//b2711//b0681//ilvG_2//b0957//b3334//b1022//b2717//b1190//b2204//b4139//b2938//b2429//b0945//b1714//b1040//b1212//b2867//b3668//b0886//b4268//b4431//b1129//b1817//b4399//b0063//b3426//b3328//b4013//b0383//b2224//b3167//b1587//b4153//b1262//b1220//b0342//b3449//b3403//b1889//b4095//b2365//b0827//b0337//b2342//b3469//b4671//b0112//b2235//b2156//b4106//b3855//b0782//b3961//b1224//b1882//b1901//b1243//
PhoB-Phosphorylated	b0934//b1415//b1982//b3601//b1905//b3171//b2283//b3243//b1223//b3617//b3543//b2499//b0588//b0484//b4004//b2609//b3222//b0765//b0043//b2085//b4173//b3806//b3571//b3702//b1593//b1744//b1780//b0109//b4068//b3702//b4119//b3223//b4699//b3493//b4310//b1817//b3091//b4019//b4406//b1021//b0110//b2196//b2291//b1015//b0889//b1024//b0353//b0733//b0935//b1679//b3093//b3601//b2344//b0125//b1500//b3751//b3958//b1738//b4008//b3609//b4254//
PhoP-Phosphorylated	b0572//b1227//b2673//b2465//b0778//b3772//b0776//b3223//b2428//b0118//b1732//b3364//b2911//b0335//b1817//b4093//b0907//b3540//b3441//b1224//b4171//b0107//b1020//b0440//b3852//b4063//b4702//b1111//b2942//b4024//b4237//b2207//b0517//b0078//b1205//b4376//b1226//b2313//b4124//b0980//b1221//b1982//b1521//b0596//b0907//b4018//b2203//b3615//b2375//b2492//b1714//b3410//b3311//b3359//b3531//b2311//b1515//
PrpR-2-methylcitrate	b3565//b3277//b1263//b3971//b0733//
PurR-Guanine	b0400//b4203//b0020//b2717//b1516//b3756//b4240//b4670//b2068//b2063//b2703//b4131//b3608//b2729//b3582//b1040//b3753//b4705//b3870//b0336//b4132//b0331//b0974//b1393//b2987//b0351//b1499//b2197//b0928//b2751//b0019//b1590//b2488//b3759//
PurR-Hypoxanthine	b2583//b1247//b0618//b2754//b1109//b1622//b2281//b1499//b0203//b0515//b3319//b3773//b2341//b3457//b3853//b4265//b0431//b3455//b3170//b3770//b3511//b4153//b0199//b2063//b1547//b2707//b3404//b3093//b0124//b2235//b2996//b0107//b0349//b3576//
QseB-Phosphorylated	b2487//b2499//b1276//b4237//
RhaR-L-rhamnose	b3315//b4599//
RhaS-L-rhamnose	b0594//b2995//b1407//b2204//b0726//b1511//
RstA-Phosphorylated	b2215//b3314//b3168//b2977//b2148//b4092//b0728//b1131//b3207//b0598//
SoxR-2Fe_oxydized	b1817//b3756//b3701//b1205//
TorR-Phosphorylated	b1900//b3096//b2997//b0150//b1682//b4167//b2976//b0586//b3164//b3135//
TrpR-Tryptophan	b1611//b0684//b3480//b3114//b1113//b0805//b0676//b0593//b2199//b4310//b0894//b2309//
TyrR-L-tryptophan	b2758//b3510//b1608//b0977//b3272//b0953//b4187//b3132//b3126//b2206//b2147//b2754//b4154//b4069//
TyrR-Phenylalanine	b0078//b2093//b4267//b1654//b4002//b1301//b3403//b2763//b2730//b3845//b2551//b2068//b0019//b2296//
TyrR-Tyrosine	b4131//b3334//b0398//b3588//b2762//b2997//b2208//b1658//b1887//b1038//b1224//b3774//b3600//b3938//
UhpA-Phosphorylated	b0619//
XapR-xanthosine	b1796//b3863//
XylR-Xylose	b2903//b1608//b2369//b2702//b2660//b0156//
ZntR-Cd2+	b4035//
ZntR-Hg	b3830//
ZntR-Zn2+	b3274//
ZraR-Phosphorylated	b1712//b1670//b3609//
Zur-Zn2+	b4315//b2500//b0565//b3831//b3604//b0033//
