#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1922//b2925//b0041//b2196//
ChbR-Monoacetylchitobiose-6P	b2194//b1264//b1136//b2927//b2993//b2742//
CpxR-Phosphorylated	b4097//b1337//b0724//b2804//b1498//b3214//b2965//b3766//b3749//b3829//b0841//b2730//ilvG_1//b2198//b1226//b0463//b0862//b2957//b2662//b3907//b2171//b2198//b2465//b1904//b4441//b1589//b4170//b1517//b2818//b1704//b0516//b0765//b4092//b3855//b0782//b0764//b4058//b0585//b3164//b4397//b0896//b4093//b4074//b0756//b2309//b3314//b0733//b3723//b2371//b3437//b4316//b0400//b0575//b0183//b0728//b2987//b2669//b1498//b1298//b3477//b1882//b1611//b0153//b4431//b3316//b3751//b4074//b2198//b0430//
CreB-Phosphorylated	b2937//b2231//b1016//b2711//b3313//b0585//b0344//b2068//b2728//
CueR-Ag	b2077//b2296//b0728//b3608//b0979//b4201//b3170//
CueR-Cu+	b4008//b3749//b0339//b1620//b0311//b3393//b0564//
CuerR-Au	b4317//b1920//b3168//b3392//b4092//b4106//b3172//
CusR-Pasp	b2202//b2375//b4670//b1590//b2163//b4101//b3392//b1336//b1517//b3758//b3332//b1608//
CynR-Cyanate	b4177//b0389//b3511//b1907//
CysB-N-acetyl-L-serine	b3702//b3359//b2600//b3273//b1241//b3460//b0341//b1679//b2369//b4293//b4168//b3599//b0378//b1397//b0440//b1190//b0976//b0390//b1109//b3575//b0330//b1591//b0040//b0192//b1243//b0975//b2370//b2726//b3451//b3164//
CysB-O-acetyl-L-serine	b2503//b3907//b1429//b0805//b4441//b0623//b0945//b2742//b3036//b0450//b0585//b1113//b0592//b3455//b2311//b3769//b0168//b1798//b4125//b1781//b1796//b0935//b0344//b0722//b0573//b2719//b3265//b2206//b2965//b1613//b2150//
DcuR-Phosphorylated	b3581//b0574//b3408//b0614//b2222//b3806//b1429//b3113//b2342//
DnaA-ATP	b0333//b2153//b1982//b2671//b1500//b4293//b2938//b0334//b2208//b2428//b4093//b0841//
DpiA-Pasp	b4293//b2240//b3221//b4241//b4167//b2975//b0606//b3117//b3356//b4268//b0116//
DsdC-D-serine	b1682//b1393//b0734//
EvgA-Phosphorylated	b4093//b3225//b0974//b2752//b3702//b3726//b0896//b1797//b3941//b4106//b3725//b2171//b0112//b4384//b0441//
FNR-Fe_reduced	b1900//b2407//b3125//ilvG_2//b0759//b3458//b4599//b3532//b3365//b4471//b0441//b1112//b0726//b0432//b2296//b3670//b0774//b0034//b1902//b4239//b1421//b1390//b2977//b2728//b1336//b1130//b3542//b2508//b0189//b2205//b0178//b2240//ilvG_2//b4152//b0591//b1113//b3481//b4313//b3172//b3941//b0763//b0907//b2156//b2560//b2364//b2344//b2697//b2508//b1621//b0516//b4015//b3603//b3845//b1609//b0352//b4159//b3413//b2994//b1323//b1655//b2508//b0440//b1818//b1805//b4324//b1476//b2937//b3313//b1826//b3236//b4670//b3363//b1885//b1299//b0928//b4201//b2725//b3927//b0571//b3320//b2529//b0184//b4431//b3451//b3403//b1805//b0111//b2009//b0827//b2415//b2707//b2428//b1717//b3452//b3583//b0032//b0337//b2076//b0860//b2703//b1887//b2975//b1256//b2570//b3934//b4036//b3667//b3116//b0150//b2730//b4040//b1920//b2306//b0572//b4036//b2755//b3574//b1748//b1901//b2163//b1907//b0150//b3096//b3212//b3518//b0020//b1276//b3481//b4288//b4392//b2716//b2710//b3604//b2286//b4669//b3227//b4254//b0592//b2428//b4058//b3415//b2990//b0734//b3430//b3167//b2341//b4019//b2570//b2414//b1243//b3278//b2276//b1591//b1615//b3668//b2372//b2702//b0931//b3770//b4592//b2994//b4159//b0032//b2706//b3669//b4467//b0347//b0108//b3334//b1042//b2009//b4315//b1226//b4438//b1591//b4074//b0152//b1132//b3366//b0970//b0153//b1501//b0034//b3431//b1819//b2709//b3509//b4094//b3671//b0168//b0953//b2484//b3035//b1680//b2421//b4054//b0618//b1515//b1781//b1211//b3476//b1817//b0151//b3359//b0460//b4151//b4010//b0880//b1302//b2375//b1475//b1904//b1021//b2751//b2500//b2911//b1384//b4168//b0933//b1796//b4287//b1261//b0116//b2977//b1387//b0397//b3903//b2840//b2752//b4326//b0340//b2631//b2280//b3077//b1385//b3902//b1590//b2171//b1501//b3461//b1858//b4266//b0553//b0589//b1886//b4268//b2572//b2742//b3756//b4384//b3756//b1718//b2147//b0221//b1225//b2720//b0207//b4450//b2424//b3544//b4123//b0826//b1252//b1205//b4151//b0805//b2996//b1613//b0615//b3907//b2800//b4393//b1261//b1883//b1298//b4005//b0758//b3455//b1617//b1246//b1322//b0896//b2085//b2282//b4267//b1621//b4314//b2530//b2758//b2393//b1225//b2367//b0720//b1247//b2943//b2805//b1901//b0588//b2800//b1241//b0907//b0570//b4310//b2075//b1748//
FhlA-Formate	b1922//b2528//b0180//b2290//b3481//b0377//b0180//b1474//b2484//b0778//b2469//b0048//b0814//b1501//b0366//b3756//b4159//b3277//b0933//b2484//b1500//b4171//b1814//b1658//b4233//b4076//b3727//b1797//b0572//b3925//
FucR-L-fuculose-1-phosphate	b2631//b3572//b3117//b4106//b0198//b2717//b0313//
Fur-Fe2+	b3616//b4122//b2987//b3870//b4067//b0757//b4120//b1246//b4288//b0605//b0398//b4039//b2579//b3700//b1021//b3757//b4289//b1022//b0776//b3425//b1482//b2369//b0820//b4439//b4268//b3851//b0337//b4138//b2993//b1655//b2078//b1887//b4070//b0429//b4040//b1892//b4381//b2482//b0935//b3855//b3332//b3533//b0183//b2242//b0460//b0039//b0061//b0597//b4092//b0566//b0190//b3868//b4383//b0110//b3903//b0586//b0936//b3530//b0118//b0620//b3577//ilvG_1//b0860//b3426//b2674//b0460//b4019//b2754//b1241//b4014//b0240//b2710//b3415//b2063//b0619//b3581//b3571//b1111//b3567//b3957//b2609//b4030//b1780//b1858//b3571//b0592//b2923//b2713//b0348//b1275//b1113//b1297//b1738//b3357//b4070//b0389//b0367//b2868//b1016//b2342//b0757//b4397//b4100//b0340//b1658//b1220//b1779//b3326//b3605//b0565//b0340//b0033//b4326//b1826//b2068//b2239//b0564//b0064//b2509//b3077//b1611//b4399//b2866//b0368//b0150//b2528//b2156//b0462//b3912//b3428//b0156//b2094//b3415//b3579//b3748//b3408//b1973//b1884//b3132//b1015//
Fur-Mn2+	b2750//b1388//b3324//b4426//b3828//b3261//b3609//b2961//b1805//b4007//b3855//b4070//b4039//b2224//b3081//b2717//b0583//b3368//b0062//b4193//b3609//b4123//b0873//b3227//b0907//b0389//efeU_2//b3868//phnE_2//b0997//b4319//b4100//b4194//b0378//b3426//b0388//b2311//b4450//ilvG_1//b1892//b3769//b3092//b0388//b3429//b0432//b2212//b4195//b0063//b4293//b2365//b2975//b2096//b3541//b2278//b3581//b0221//b2979//b4071//b3757//b4264//b3567//b4125//b0113//b4160//b3424//b2937//b3572//b0182//b1747//b0597//b0589//b1617//b2488//b0110//b0205//b2470//b2286//b0154//b1101//b2213//b2309//b3133//b2911//b2630//b2308//b0933//b2962//b3072//b3403//b3093//b4058//b3568//b1881//b3243//b4310//b2718//b3724//b0589//b2991//b2560//b2661//b1247//b0617//b0933//b3806//b3868//b0726//b2730//b1323//b0880//b0019//b1474//b0403//b0353//b0621//b0062//b1593//b3437//b1415//b1713//b1016//b3134//b2375//b4095//b4129//b1493//b3038//b0973//b3571//b2482//b3404//b3566//b1859//b1887//b1594//b2278//b2204//b2465//b3601//b1499//
GlcC-Acetate	b0584//b3902//b3853//b2759//b0383//b0976//b2838//
GlcC-Glycolate	b0618//b2905//b4100//b0936//b1324//b3574//b1189//
GlrR-Pasp56	b4168//
IclR-pyruvate	b0154//b1798//b1852//b1737//
IdnR-5-ketogluconate	b1036//b1300//b3428//b4095//b3670//b1101//b3124//b3326//
IdnR-Idonate	b3452//b2702//b0616//b4132//b3431//b0353//b2706//b1334//
IlvY-2-acetolactate	b2573//b4381//
IlvY-Alfa-acetohydroxybutirate	b0861//b1390//
IscR-2Fe	b1609//b0820//b3574//b0428//b3367//b0574//b1883//b4054//b4451//b0330//b1588//b1859//b1512//b3393//b4264//b2962//b2375//b3317//b3725//b0116//b0431//b3275//b1384//b2754//b0573//b3356//b3117//b2718//b1717//b4468//b3600//b3225//b0764//b3429//b4322//b2078//b0178//b0109//b4024//b0403//b0353//
LldR-L-lactate	b4008//b2499//b2107//
Lrp-Leucine	b0585//b0684//b0398//b0403//b4268//b1656//b0862//b2223//b2721//b3092//b4320//b3493//b2290//b1547//b0517//b1210//b1733//b1744//b0592//b1384//b0755//b4151//b4118//b3615//b2943//b2957//b3367//b0341//b3441//b1858//b1043//b1430//b0863//b2223//b0841//b2280//b0044//b0894//b1337//b3759//b2276//b3363//b4293//b1225//b3600//b2464//b4202//b2094//b1589//b4005//b3315//b1889//b4009//b2277//b1716//b3332//b3035//b0113//b0123//b3941//b2094//b2976//b3272//b4195//b0352//b1532//b1821//b3116//b2311//b3005//b0863//b1735//b2195//b0377//b4314//b4202//b0515//b2415//b0430//b0621//b4267//b0161//b1182//b1851//b3328//b1796//b2675//b2977//b0934//b3213//b4398//b2529//b0975//b3565//b2551//b2991//b1973//b4355//b3957//b3166//b2964//b2589//b4292//b4014//b1716//b3572//
LsrR	b2499//b3461//b4076//b0936//b1212//b3403//b0429//b1743//b4033//
MalT-ADP-Maltotriose	b1883//b1852//b3431//b3961//b3604//b1397//b1519//b2279//b3037//b4111//
MalT-Maltotriose-ATP	b4323//b1902//b3934//b3278//b3688//b1225//b4075//b2306//b0106//b4311//
MelR-Melibiose	b2091//b3709//b2868//
MetJ-S-adenosylmethionine	b2155//b4194//b0863//b4376//b3328//b2942//b4119//b3604//b0959//b4451//phnE_2//b2240//b1779//b4094//b1209//
MetR-L-homocysteine	b2201//b1492//b1888//b1717//b3770//
MhpR-3-DHPP	b2415//b2961//b3575//b3134//b1615//b4170//
MhpR-3HPP	b2507//b2963//b1241//b1415//b2239//b2905//
MntR-Cd2+	b2727//b3038//b3458//b1902//b1850//
ModE-MoO42-	b2759//b1781//b2976//b0783//b2729//b4024//b1532//b0583//b3610//b3221//b2202//b4138//b1900//b1821//b0681//b0681//b4367//b3315//b3461//b4460//b1546//b3708//b2600//b3393//b2671//b3461//b0756//b1334//b1681//b0180//b3568//b2838//b3531//b3749//b2617//b3908//b1616//sroD//b1501//b3113//b0043//b0367//b3903//b4194//b0979//b3615//
NarL-Phosphorylated	b4197//b3319//b1892//b4213//b1891//b4014//b1275//b3564//b1905//b2152//b2369//b4384//b2866//b3961//b1261//b4169//b0202//b1821//b0197//b1260//b3971//b3576//b0621//b3773//b3116//b1531//b2198//b2729//b2726//b4054//b0681//b0198//b2147//b3518//b3829//b2804//b1037//b2213//b3415//b2609//b0605//b0339//b2801//b4317//b0062//b4401//b1012//b1922//b2755//b3493//b4035//b3575//b4267//b1016//b2799//b0720//b3006//b3912//b3330//b0204//b0367//b2196//b1517//b2281//b2614//b4069//b2198//b1272//b0874//b3456//b4115//b2852//b3458//b3359//b0907//b1620//b0378//b1517//b1987//b3578//b3320//b1500//b3276//b3316//b1062//b0820//b3093//b3478//b3451//b1262//b2234//b1265//b0365//b4167//b2992//b3907//b2583//b3709//b4104//b0872//b2372//b0933//b1260//b2509//b1518//b2481//b3722//b2094//b3671//b3318//b2805//b3770//b1040//b2425//b4172//b1851//b2074//b3276//b0827//b4187//b1901//b2482//b0349//b3168//b2727//
NarP-Phosphorylated	b1883//b0593//b2715//b3166//b0337//yegZ//b3771//b3511//b3578//b1817//b4266//b0179//b0564//b1260//b2804//b3317//b2976//b1810//b2198//b4069//b4118//b0757//b0167//b3404//b4698//b2422//b2075//b3395//b3415//b3708//b1683//b1922//b4460//b1680//b2551//b0044//b1393//b2344//b0351//b4705//b3571//b4076//b4152//b2560//b4426//b2991//b2991//b3724//b2486//b3316//
NhaR-Na+	b0764//b0033//b2425//b2205//b0620//b3781//b0203//
NikR-Cd2+	b0340//b2085//b3940//b2206//b3417//b2732//
NikR-Co2+	b3458//b4010//b1109//b1036//b2673//b4209//
NikR-Cu2+	b2731//b3072//b2754//b2416//b1744//b3583//
NikR-Ni2+	b0182//b4193//b0679//b0460//b2925//b0341//
NikR-Zn2+	b3772//b4039//b0572//b1734//b2232//b3091//
NrdR-ATP	b4502//b3574//b1859//b1613//b4439//b4073//b3165//b1039//b4131//
NrdR-Zn2+	b0353//b3326//b2609//b3700//b3851//b2757//b1040//b3093//b1398//
NrdR-dATP	b1244//b4037//b4187//b2841//b1102//b3968//b3276//b2729//b1392//
NsrR-2Fe	b3971//b1656//b4237//b2710//b1006//b3172//b0352//b4034//b0039//b2675//b1338//b4399//b1656//b2609//b0180//b2712//b0684//b3603//b2278//b0064//b4292//b4170//b3666//b1814//b4030//b0619//b1246//b3095//b1591//b3364//b0192//b1245//b0192//b1492//b4092//b3478//b2669//b0061//b4416//b2979//b2530//b2029//b0109//b4036//b4006//b2554//b3599//b2509//b4138//b2423//b1818//b1620//b0585//b1009//b3518//b3456//b2762//b4460//b0123//b2239//b0754//b4171//b2288//b2660//b2718//b0602//b2712//b2584//b0400//b2993//b0462//b2721//b2242//
PhoB-Phosphorylated	b1594//b0199//b1415//b0044//b3124//b4241//b2608//b4698//b4067//b0784//b2507//b3273//b2800//b2712//b4313//b0450//b2425//b0183//b3708//b4059//b3134//b4699//b1263//b0841//b4008//b3166//b0043//b0346//b0602//b3365//b0827//b1597//b3855//b4288//b2762//b2763//b3611//b3604//b4213//b1530//b3702//b0201//b1020//b1388//b1796//b0575//b3118//b2239//b1224//b0586//b0889//b0591//b0726//b0595//b0783//b3957//b4354//b3583//b3225//b1846//b3035//
PhoP-Phosphorylated	b2721//b0161//b3610//b3477//b4321//b2997//b4249//b1247//b1024//b3939//b2146//b0764//b3870//b0873//b2554//b4705//b3113//b3756//b1743//b2151//b2660//b2095//b1680//b4122//b1590//b0572//b1531//b2800//b2675//b2697//b2597//b0241//b3450//b3454//b2231//b4506//b1321//b3845//b2281//b3076//b1988//b2481//b2992//b0782//b2205//b1002//b3753//b2152//b3426//b2369//b3315//b0970//b2614//b4005//b3261//b2799//b0432//
PrpR-2-methylcitrate	b1474//b1492//b1779//b4241//b0679//
PurR-Guanine	b3428//b3454//b2975//b4170//b4138//b2222//b1225//b4313//b2483//b3723//b2529//b2663//b3542//b3123//b0044//b1674//b2068//b1298//b0125//b1547//b4381//b2597//b2311//b4471//b0462//b2992//b0440//b4005//b4239//b3214//b0461//b3829//b2085//b1900//
PurR-Hypoxanthine	b4663//b4172//b0733//b1392//b3164//b2997//b3581//b0622//b2499//b3672//b0077//b4397//b1102//b3036//b4098//b0874//b2799//b2662//b0063//b0179//b0350//b1226//b0113//b1296//b4073//b1430//b2491//b0759//b2661//b0390//b2723//b1517//b1024//b1020//
QseB-Phosphorylated	b0980//b3132//b0805//b4416//
RhaR-L-rhamnose	b2804//b3828//
RhaS-L-rhamnose	b0197//b3429//b3265//b0872//b1039//b3437//
RstA-Phosphorylated	b0353//b1020//b0063//b1673//b3701//b1850//b2029//b0179//b4000//b3479//
SoxR-2Fe_oxydized	b0587//b1782//b4289//b3829//
TorR-Phosphorylated	b4006//b2194//b3366//b0619//b3854//b2913//b3911//b2528//b0167//b0343//
TrpR-Tryptophan	b0934//b3328//b0396//b3036//b4311//b2280//b2977//b2215//b0523//b3773//b0677//b1779//
TyrR-L-tryptophan	b3409//b2498//b0153//b3266//b4202//b4196//b3859//b1620//b1224//b3366//b2758//b3025//b1002//b2203//
TyrR-Phenylalanine	b1907//b2923//b2762//b1323//b2202//b1499//b0886//b3430//b2630//b2802//b0078//b0622//b2310//b1022//
TyrR-Tyrosine	b4098//b1220//b1590//b4024//b0179//b0040//b3356//b3426//b1388//b0683//b2195//b1501//b2904//b0038//
UhpA-Phosphorylated	b2580//
XapR-xanthosine	b2923//b2674//
XylR-Xylose	b3582//b4104//b3418//b1616//b4071//b3313//
ZntR-Cd2+	b4200//
ZntR-Hg	b3961//
ZntR-Zn2+	b0820//
ZraR-Phosphorylated	b2759//b3036//b3331//
Zur-Zn2+	b1009//b0203//b3961//b2916//b3601//b2155//
