#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0907//b0959//b2286//b1256//
ChbR-Monoacetylchitobiose-6P	ilvG_2//b0349//b3453//b1132//b2486//b0936//
CpxR-Phosphorylated	b4068//b2572//b4069//b1387//b0429//b4322//b2311//b1252//b4000//b3708//b1970//b0335//b0177//b3135//b4599//b3364//sroD//b0953//b3437//b0336//b3164//b3237//b4416//b1782//b3828//b4669//b3113//b4242//b4139//b0199//b2282//b3582//b4202//b2904//b4194//b0365//b4506//b3317//b1888//b2708//b3357//b4315//b4417//b2371//b3771//b3423//b4471//b2291//b3113//b4123//b2149//b2916//b2662//b0462//b4173//b1673//b1588//b4431//b3025//b4268//b3135//b2213//b0037//b3320//b3095//b3670//b0574//b1226//b1272//
CreB-Phosphorylated	b0151//b0754//b2198//b1737//b2805//b3394//b2143//b4426//b1335//
CueR-Ag	b1189//b4073//b3115//b3958//b4460//b4393//b4013//
CueR-Cu+	b3567//b0515//b3414//b0184//b1735//b1744//b3449//
CuerR-Au	b3225//b0826//b1612//b4381//b3868//b1888//b4702//
CusR-Pasp	b2149//b2588//b1224//b2913//b3070//b2068//b2282//b1407//b3006//b0970//b3317//b0907//
CynR-Cyanate	b3417//b2194//b2221//b4019//
CysB-N-acetyl-L-serine	b3392//b3609//b0566//b2221//b2282//b4007//b4239//b3774//b3725//b3025//b1826//b4067//b2509//b0114//b2366//b3425//b2198//b1476//b3315//b1511//b2148//b3364//b2291//b2754//b3127//b3912//b2364//b2994//b0872//b2992//
CysB-O-acetyl-L-serine	b0152//b3429//b4321//b0895//b2731//b1323//b2925//b0863//b2957//b0333//b1475//b0676//b3035//b2708//b2487//b0564//b0620//b1132//b2074//b3829//b3334//b0553//b0996//b2904//b3541//b1970//b3670//b2800//b4167//b0201//b1101//
DcuR-Phosphorylated	b3025//b1388//b4095//b2279//b0929//b2799//b4152//b3580//b3423//
DnaA-ATP	b3324//b0114//b3940//b2528//b1010//b0043//b3938//b3133//b1493//b1587//b0199//b2916//
DpiA-Pasp	b4313//b4450//b1421//b4400//b1500//b4099//b3934//b3261//b3528//b1734//b3394//
DsdC-D-serine	b0031//b1297//b0340//
EvgA-Phosphorylated	b3113//b3403//b1613//b0342//b3115//b3806//b3970//b0345//b2992//b1338//b2752//b3441//b0721//b0724//b3319//
FNR-Fe_reduced	b3566//b1669//b1907//b1719//b2661//b0575//b2096//b0616//b4293//b3415//b2994//b4399//b0812//b3725//b2492//b1805//b1671//b0814//b3723//b1622//b3266//b2669//b3364//b1511//b4172//b1226//b2554//b4460//b1131//b3758//ilvG_2//b0108//b0515//b3934//b0517//b4118//b4264//b2095//b4203//b3574//b2606//b2029//b3477//b3221//b3335//b2092//b3438//b3213//b1393//b0776//b2552//b1012//b4100//b3260//b4106//b1531//b4698//b3772//b0572//b2430//b0887//b3728//b2630//b3320//b4131//b0201//b1851//b3766//b0161//b4007//b1109//b2211//b0724//b0154//b3330//b2208//b2987//b3169//b1891//b3035//b3077//b4071//b2213//b3315//b1130//b0463//b2571//b3414//b4309//b2980//b0202//b1041//b3531//b0484//b1622//b0979//b0365//b3721//b1889//b2927//b3393//b3666//b3168//b3758//b3319//b0820//b3326//b4175//b4120//b0431//b0181//b3272//b4451//b0572//b0814//b0675//b3096//b3846//b3845//b3518//b3615//b0873//b4567//b2310//b2710//b2702//b2762//b0036//b3437//b4007//b2368//b3864//b4268//b0522//b3758//b3333//b2711//b0974//b0043//b0151//b0872//b3540//b2993//b3583//b1734//b2029//b1390//b4019//b2764//b1212//b0333//b2759//efeU_2//b0589//b4111//b3449//b4293//b4315//b3960//b4699//b3544//b0957//b4187//b0189//b0111//b1391//b1921//b1920//b2601//ilvG_2//b0733//b3135//b3314//b0461//b4291//b0827//b4355//b4039//b4382//b1009//b2240//b3214//b3241//b2373//b0398//b2424//b2296//b1247//b4406//b2993//b2724//b0972//b3132//b0936//b2232//b2976//b2580//b3329//b2222//b3578//b2705//b0166//b1747//b3854//b3452//b1590//b3395//b3533//b1384//b3481//b3508//b4174//b2528//b1674//b4293//b0183//b3903//b1921//b2675//b0734//b4015//b2277//b1220//b3701//b0588//b3418//b2414//b3432//b3455//b3164//b2236//b4153//b2943//b1888//b3469//b2614//b4242//b3748//b0345//b4406//b3005//b4132//b4074//b1717//b0183//b0383//b3769//b3541//b0593//b1429//b0953//b2153//b4376//b2486//b1113//b0031//b0150//b4698//b0613//b4511//b3830//b2702//b0366//b0933//b2366//b4073//b1973//b0396//b3831//b0734//b1713//b1407//b0152//b0152//b3509//b0980//b1904//b0202//b3968//b3565//b1673//b4000//b3670//b2476//b2208//b1987//b0043//b1737//b4321//b2841//b0997//b2702//b4002//b2868//b3907//b1385//b3274//b2200//b3567//b3451//b0389//b1038//b0182//b0907//b2706//
FhlA-Formate	b1589//b3925//b0676//b4193//b4019//b0348//b2553//b1160//ilvG_1//b2742//b3026//b3410//b2980//b3169//b1733//b1717//b3026//b2211//b1889//b1112//b1973//b1101//b3072//b4397//b3317//b3231//b4406//b0517//b2107//b3702//
FucR-L-fuculose-1-phosphate	b0887//b2938//b3125//b2212//b2372//b1393//b4399//
Fur-Fe2+	b2063//b3934//b1220//b2803//b0722//b2801//b2991//b4019//b4431//b3479//b4070//b2308//b1810//b3167//b4315//b3864//b3327//b1817//b2841//b0683//b1385//b1393//b0343//b1260//b2669//b4016//b3724//b3707//b3207//b1020//b1221//b1684//b2913//b3708//b4024//b4317//b3533//b1537//b3125//b0198//b4309//b0115//b0180//b2306//b0463//b3452//b0202//b2617//b3240//b2085//b3405//b0764//b0182//b4702//b1241//b0111//b2152//b2368//b1883//b2801//b3273//b3317//b2530//b2571//b4669//b4237//b0827//b1988//b4125//b3604//b4033//b0805//b1039//b2091//b0033//b4397//b3460//b0180//b2742//b2801//b3617//b1881//ilvG_1//b1679//b1006//b2242//b4406//b2965//b2709//b2760//b2671//b1821//b2589//b2905//b1858//b3749//b1040//b3518//b0166//b0583//b3117//b1384//b0978//b4054//b3316//b4119//b2093//b3565//b1883//b0595//b0976//b1712//b1041//b3477//b3571//b2609//b2756//b2241//b1008//b0384//b2063//b2905//b3313//b3564//b1735//b3568//b4018//b2551//b3403//b4106//b4239//b1189//b4316//b3393//b1039//b1396//b0462//b3430//b1683//b1338//
Fur-Mn2+	b1301//b0682//b0403//b4399//b3608//b1041//b2764//b1430//b1528//b2241//b4040//b0782//b1225//b3164//b2206//b2297//b0042//b3134//b4450//b3751//b4187//b1797//b3274//b0111//b0757//b1716//b3115//b2464//b3123//b0682//b1132//b4105//b2589//b1492//b0389//b1020//b0887//b4129//b3961//b1136//b1670//b2372//b0077//b0864//b3224//b2484//b1499//b2283//b4054//b3493//b0398//b0929//b1921//b1113//b4035//b3773//b1821//b3037//b3461//b4311//b3260//b2309//b3243//b1734//b2078//b4290//b4663//b0184//b1301//b0602//b0431//b0841//b3461//b3168//b2276//b3758//b4123//yegZ//b3758//b2731//b0111//b4468//b1587//b2600//b1244//b2995//b0929//b2923//b4450//b3418//b4099//b1852//b0166//b2151//b3326//b3533//b2155//b4431//b3312//b1900//b0615//b0337//b4120//b3367//b3325//b1591//b3461//b3830//b2163//b2711//b2342//b2342//b4417//b2993//b1482//b2721//b1616//b2923//b2288//b1396//b0679//b4139//b0606//b2211//b1528//b2557//b2852//b0484//b0345//b4314//b2758//b2074//b2903//b3565//b1109//b3132//b2279//b0734//b0733//b2106//
GlcC-Acetate	b0207//b4119//b3569//b2276//yegZ//b1397//b0929//
GlcC-Glycolate	b1012//b3242//b0591//b4010//b0042//b1797//b0565//
GlrR-Pasp56	b3521//
IclR-pyruvate	b2659//b1535//b3134//b2995//
IdnR-5-ketogluconate	b1922//b4032//b2312//b3266//b2375//b3316//b4111//b0783//
IdnR-Idonate	b2482//b2804//b2726//b1062//b4290//b2308//b2507//b4009//
IlvY-2-acetolactate	b2717//b3423//
IlvY-Alfa-acetohydroxybutirate	b2344//b2365//
IscR-2Fe	b4133//b3230//b1008//b1884//b0723//b4233//b1891//b2484//b2671//b0585//b3243//b4198//b1881//b2762//b2366//b3334//b0862//b2759//b2866//b3599//yegZ//b1852//b0428//b3577//b0191//b2702//b2373//b0044//b0032//b2508//b4018//b3164//b3576//b0352//b3214//b0451//b2365//b0973//b1717//b0586//b0621//
LldR-L-lactate	b2991//b4426//b0945//
Lrp-Leucine	b4174//b2730//b3357//b3458//b1857//b2076//b0377//b3365//b3566//b1136//b3580//b0861//b3970//b2241//b4266//b1747//b0116//b4450//b4037//b3426//b2673//b4106//b2374//b0959//b1746//b3026//b3533//b0440//b4030//b4092//b3393//b4196//b2662//b2805//b0201//b4326//b1041//b3541//b3318//b3925//b0977//b1398//b0953//b2424//b3753//b4392//b0113//b0613//b0841//b3134//b2223//b3957//b0125//b2937//b2278//b3806//b2370//b2977//b3542//b0345//b1683//b1207//b0928//b4311//b3806//b2416//b0570//b2553//b1620//b4092//b2029//b1275//b3316//b4290//b2760//b1415//b0221//b0676//b0617//b0125//b1227//b2342//b4450//b4196//b0896//b3242//b3968//b2288//b3164//b2296//b3863//b3117//b1818//b2997//b2372//b0570//b4132//b3452//b3266//b2091//b0180//b4317//b3959//b2205//b1111//b1415//
LsrR	b2726//b3265//b4000//b0366//b1743//b2406//b1891//b2631//b1038//
MalT-ADP-Maltotriose	b0441//b3611//b3846//b4460//b2553//b1591//b0167//b0389//b4129//b3091//
MalT-Maltotriose-ATP	b3320//b0826//b3543//b3393//b4502//b3769//b4289//b2590//b2572//b0221//
MelR-Melibiose	b2509//b3457//b0428//
MetJ-S-adenosylmethionine	b0451//b1907//b3275//b0043//b2148//b4169//b2716//b4124//b1324//b2717//b2997//b0812//b3450//b2296//b2375//
MetR-L-homocysteine	b1136//b0727//b1712//b0451//b4397//
MhpR-3-DHPP	b4198//b4426//b0756//b1394//b3481//b1546//
MhpR-3HPP	b0591//b3958//b1530//b0377//b4132//b0975//
MntR-Cd2+	b4138//b2497//b1039//b1540//b0462//
ModE-MoO42-	b0431//b3724//b0429//b1385//b2838//b2509//b2659//b2198//b3565//b2508//b3092//b1517//b1655//b3266//b0181//b3870//b2706//b0441//b4006//b3860//b4115//b4702//b1338//b1858//b1851//b0123//b0345//b0676//b3405//b3331//b3904//b2553//b0312//b2291//b2725//b2996//b3566//b2392//b3854//b0756//b0872//b3366//b2208//b1850//b1252//b4059//
NarL-Phosphorylated	b2927//b0841//b1970//b0945//b2799//b2707//b2373//b0589//b3925//b2208//b2759//b0515//b0181//b1132//b3092//b1334//b1160//b0596//b1622//b2155//b3454//b4132//b4417//b0616//b1323//sroD//b0034//b3543//b3845//b4321//b2975//b1805//b1296//b3165//b3114//b0115//b4123//b0566//b4196//b2937//b2341//b1781//b0061//b1246//b3410//b3773//b2706//b4324//b2990//b3575//b1987//b3724//b3669//b2497//b4177//b1109//b1129//b0331//b3325//b1189//b1669//b1223//b4008//b0368//b0063//b2232//b2660//b1797//b3318//b0331//b2904//b1684//b2288//b4320//b2530//b3330//b0677//b3423//b2312//b3221//b4367//b3243//b0032//b3509//b0061//b1397//b4439//b3316//b3426//b3669//b2278//b3725//b1593//b3860//b2573//b3356//b0366//b1241//b2573//b2713//b2239//b3426//b4209//b4699//b3829//b3521//b4468//b2630//b0904//b1904//b3329//b3868//b1883//b2579//b1715//b2106//b1212//b3541//b1680//b1298//b4376//b2590//b0827//b4354//b2703//
NarP-Phosphorylated	b0368//b0980//b3170//b4018//b4240//b3723//b0377//b2752//b3335//b1590//b2589//b3315//b3367//b2288//b4400//b4018//b0873//b1244//b4124//b0678//b3688//b4160//b0861//b3759//b4123//b2579//b1672//b3770//b2728//b2063//b4441//b4168//b0996//b3750//b0125//b1672//b0351//b2675//b4291//b2560//b2490//b3543//b0676//b2406//b2369//b0515//b3025//b0106//b2211//b2239//
NhaR-Na+	b3118//b2423//b3707//b1379//b0201//b2903//b0814//
NikR-Cd2+	b1112//b3359//b1222//phnE_2//b3859//b2204//
NikR-Co2+	b1493//b0484//b2199//b2344//b4671//b1881//
NikR-Cu2+	b2469//b3617//b1515//b1704//b0759//b0349//
NikR-Ni2+	b2370//b3333//b2311//b1850//b4095//b4200//
NikR-Zn2+	b1109//b3806//b1323//b2423//b3452//b1189//
NrdR-ATP	b2554//b0621//b1537//b2674//b1670//b2106//b0396//b0605//b2702//
NrdR-Zn2+	b0062//b0353//b1613//b4367//b0621//b3579//b0860//b2204//b0150//
NrdR-dATP	b3278//b2560//b3925//b3212//b3533//b1616//b0034//b3168//b2469//
NsrR-2Fe	b3581//b2204//b4106//b2560//b0622//b1037//b1679//b0758//b4009//b1247//b0441//b2310//b0221//b3265//b1782//b2617//b1621//b4013//b3958//b4288//b3688//b1735//b3127//b3071//b0033//b0397//b2800//b1546//b4318//b3481//b2663//b3509//b1821//b3828//b4009//b3829//b2995//b3758//b2416//b1247//b4076//b1260//b1207//b3452//b2342//b4451//b2717//b0975//b0366//b1904//b0411//b1261//b4177//b0903//b1680//b2976//b0106//b1658//b2406//b3367//b2608//b0975//b3565//b0957//b1900//b0190//b2584//b2551//b3700//b4239//b2676//b3671//b4096//
PhoB-Phosphorylated	b3544//b1892//b3006//b3479//b1247//b1681//b4698//b0167//b3057//b2607//b1246//b0774//b3941//b2962//b2868//b4702//b2659//b2074//b3726//b0590//b0383//b1011//b0064//b1511//b1227//b1016//b0184//b4069//b2487//b1222//b0296//b2763//b3451//b3330//b0757//b0931//b2528//b2607//b1262//b3316//b0338//b0523//b4098//b3668//phnE_2//b4093//b0861//b1922//b1415//b3599//b3168//b0573//b4238//b3750//b3671//b0598//b0177//b0681//b2724//b3578//b1322//
PhoP-Phosphorylated	b1857//b4093//b4698//b2732//b0106//b2077//b2146//b1398//b2194//b3318//b0677//b4059//b4316//b4506//b4202//b1224//b2609//b1593//b1391//b1883//b3543//b1182//b2661//b0935//b4195//b3509//b0614//b0189//b3845//b0337//b1532//b2723//b3903//b1587//b1263//b1641//b3469//b0168//b2715//b3326//b1415//b0390//b3005//b0819//b0975//b4451//b0441//b0574//b0570//b4105//b4317//b1512//b2481//b2415//b3329//b1617//b1988//
PrpR-2-methylcitrate	b3707//b4139//b3438//b1008//b3277//
PurR-Guanine	b1272//b4105//b1208//b2579//b2606//b1656//b0048//b2234//b3430//b0349//b4195//b2281//b0873//b3312//b4016//b3312//b3367//b4132//b4008//b2372//b2591//b4170//b2149//b3037//b3049//b4426//b3171//b3481//b0606//b2143//b0763//b2588//b4123//b4451//
PurR-Hypoxanthine	b2223//b2307//b2559//b2424//b4151//b3328//b0872//b2280//b1038//b3961//b4291//b2147//b2236//b1641//b2212//b2976//b1537//b2198//b0594//b2607//efeU_2//b4291//b0827//b2429//b2759//b4599//b2718//b4063//b0388//b0945//b3509//b1858//b2155//b2676//
QseB-Phosphorylated	yegZ//b1884//b0586//b1322//
RhaR-L-rhamnose	b0431//b0167//
RhaS-L-rhamnose	b2287//b4439//b1430//b1680//b0903//b2279//
RstA-Phosphorylated	b0389//b0221//b1737//b0038//b3806//b3908//b3036//b0785//b1212//b4099//
SoxR-2Fe_oxydized	b3449//b3770//b3038//b3907//
TorR-Phosphorylated	b0347//b2284//b0178//b3828//b2063//b4167//b3870//b3830//b2741//b3453//
TrpR-Tryptophan	b3688//b4093//b3599//b0594//b3456//b2911//b3330//b3774//b2364//b0957//b2754//b0726//
TyrR-L-tryptophan	b3261//b4075//b0333//b3846//b0764//b3567//b3426//b3455//b0350//b2078//b3415//b3260//b2508//b2904//
TyrR-Phenylalanine	b0972//b1392//b4450//b4102//b1921//b2371//b2671//b0118//b1038//b0342//b1243//b0974//b2029//b4033//
TyrR-Tyrosine	b4511//b3327//b4324//b0862//b3578//b1211//b2591//b4054//b2309//b1225//b3319//b2660//b2424//b1907//
UhpA-Phosphorylated	b0343//
XapR-xanthosine	b4476//b1704//
XylR-Xylose	b1287//b0180//b2308//b3115//b3261//b3437//
ZntR-Cd2+	b2710//
ZntR-Hg	b3708//
ZntR-Zn2+	b2607//
ZraR-Phosphorylated	b4315//b2719//b4291//
Zur-Zn2+	b3543//b2487//b0594//b4035//b0606//b2276//
