#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b1500//b4008//b2801//b2147//
ChbR-Monoacetylchitobiose-6P	b0383//b1738//b4069//b3846//b2296//b0366//
CpxR-Phosphorylated	b3672//b2727//b0863//b3605//b4124//b2242//b1010//b3540//b3725//b4288//b2200//b3404//b1010//b3772//b0592//b1062//b0723//b3275//b1297//b1299//b3723//b0040//b0978//b2078//b2487//b2422//b0515//b4039//b1039//b3749//b2464//b0591//b3275//b1846//b3334//b2965//b2676//b4073//b0461//b0314//b0378//b3853//b2614//b1781//b0929//b0945//b3610//b0754//b0516//b3213//b2728//b3324//b2802//b2313//b3224//b3363//b3005//b4005//b3077//b2199//b1223//b2764//b0441//b4310//b0061//b2470//b3478//b2925//b1300//
CreB-Phosphorylated	b3266//b3672//b3671//b1587//b1515//b2371//b2308//b4213//b2291//
CueR-Ag	b3324//b0928//b1500//b3418//b3721//b4288//b2414//
CueR-Cu+	b4133//b4005//b3724//b3669//b3615//b2938//b4401//
CuerR-Au	b1222//b4241//b4400//b4187//b2764//b3863//b4003//
CusR-Pasp	b3531//b2711//b1039//b1497//b4195//b2943//b1670//b0861//b2341//b3266//b3616//b3724//
CynR-Cyanate	b4010//b2487//b0080//b0350//
CysB-N-acetyl-L-serine	b1674//b4467//b3237//b3478//b0411//b1498//b4003//b1594//b1224//b2975//b0388//b0367//b1321//b4033//b2423//b2106//b4637//b4441//b0044//b2344//b1301//b1296//b2803//b3579//b3508//b2279//b0311//b4039//b4322//b2926//
CysB-O-acetyl-L-serine	b3366//sroD//b0616//b4019//b1474//b3938//b2589//b4133//b0338//b3855//b0390//b2393//b1746//b1669//b3414//b2198//b4170//b4096//b0461//b1616//b2763//b1020//b1265//b0863//b4467//b4171//b1398//b2287//b4035//b1020//b1043//
DcuR-Phosphorylated	b3721//b2841//b3969//b0337//b0112//b3577//b0723//b3450//b3452//
DnaA-ATP	b2721//b3578//b4072//b0062//b2286//b0677//b4125//b2962//b0774//b2990//b0584//b1024//
DpiA-Pasp	b0594//b1852//b0945//b1587//b3728//b3532//b2724//b2078//b0931//b1548//b1516//
DsdC-D-serine	b0937//b0721//b3319//
EvgA-Phosphorylated	b2492//b1889//b3904//b0588//b1907//b3906//b0757//b4003//b1516//b2996//b3908//b3005//b1337//b1207//b0031//
FNR-Fe_reduced	b1547//b2720//b4073//b3165//b4671//b1516//b1713//b2488//b0862//b2483//b0933//b1672//b4355//b1673//b3616//b4599//b4265//b1037//b3757//b2718//b1885//b2375//b0565//b3564//b3969//b3077//b2297//b2407//b0110//b4062//b3830//b0931//b1127//b2993//b2731//b4015//b1521//b4267//b0461//b2094//b0461//b1207//b3008//b0597//b4004//b2503//b3870//b3480//b3708//b3672//b3315//b0978//b0970//b1388//b2840//b0618//b4010//b3093//b2416//b0620//b4249//b3116//b0331//b3829//b3721//b1516//b2799//b1245//b1205//b3273//b0039//b0805//b4265//b2288//b2597//b1475//b3025//b2803//b2530//b0929//b1323//b3092//b1512//b0980//b4194//b3700//b4010//b2703//b4100//b4139//b1922//b1272//b0570//b3241//b0814//b3125//b3127//b0998//b3227//b0205//efeU_2//b1882//b0720//b1738//b2964//b2868//b1039//b1713//b3457//b3417//b4098//b3321//b4637//b0221//b3542//b4040//b4355//b0191//b0826//b1884//b0978//b2307//b0178//b2597//b2425//b0451//b0350//b2235//b1805//b0777//b2507//b4099//b3415//b0353//b1130//b4406//b2583//b3671//b0977//b0597//b1021//b1493//b4367//b4203//b2286//b1265//b0676//b1712//b2201//b1672//b1528//b3117//b1706//b0588//b3608//b1223//b2202//b0593//b1889//b0996//b4105//b2221//b3405//b2719//b0781//b3456//b1222//b3902//b0036//b0522//b2706//b1902//b2841//b2588//b0181//b4383//b1747//b0957//b2092//b0756//b1132//b3604//b3508//b3413//b4034//b3477//b1671//b2841//b2840//b0970//b3081//b1891//b2508//b4125//b4416//b0826//b1041//b3942//b2727//b2752//b3574//b2669//b1136//b4439//b3469//b3414//b0587//b0177//b1890//b2508//b3905//b3577//b2375//b2606//b3757//b4016//b3333//b0061//b3095//b2800//b2232//b3424//b2729//b3579//b3480//b2485//b0191//b0042//b1615//b3261//b1798//b3806//b2313//b3135//b1272//b3750//b0933//b0342//b1621//b1209//b2673//b2476//b2423//b0178//b3418//b2838//b2236//b1221//b1535//b4313//b2531//b2469//b3127//b3568//b1324//b1780//b3860//b1826//b4200//b1482//b4005//b4119//b1337//b4100//b2977//b0681//b3939//b2560//b3540//b2201//b3227//b0995//b2344//b2590//b4018//b2975//b4074//b0980//b4367//b0041//b1593//b4094//b4138//b1024//b3911//b4702//b0061//b4367//b3870//b1396//b0977//b4131//b2509//b4290//b2588//b0348//b2756//b0863//b4035//b2422//b2720//b4111//b0886//b0035//b2093//
FhlA-Formate	b2171//b2428//b3118//b1890//b3455//b2617//b2201//b1679//b2530//b2211//b4201//b0894//b1415//b2963//b3037//b3415//b2291//b0677//b1673//b0936//b4237//b2470//b4004//b3851//b1970//b4438//b1302//b4132//b3395//b3688//
FucR-L-fuculose-1-phosphate	b1220//b3166//b0763//b3611//b4071//b4699//b1474//
Fur-Fe2+	b4315//b3426//b2607//b1407//b1888//b2663//b2943//b3450//b3773//b2590//b1263//b0583//b2987//b3855//b2912//b0976//b0197//b3940//b4167//b2673//b0428//b1588//b1334//b0621//b0683//b2313//b3781//b2152//b0594//b0945//b1276//b3314//b4293//b1223//b3758//b2078//b4292//b0678//b3096//b1256//b2990//b1337//b2584//b0365//b3330//b0397//b1716//b0296//b4567//b0019//b4319//b3026//b2489//b2208//b1882//b3530//b2077//b1010//b0112//b3081//b3276//b4476//b2374//b0775//b1111//b0522//b1920//b3311//b2703//b2279//b2364//b3578//b0623//b0973//b1263//b0441//b2802//b3326//b1593//b2234//b4293//b1388//b1641//b2029//b3611//b4006//b4209//b0592//b2724//b2942//b2498//sroD//b2368//b3669//b3330//b1287//b4467//b3363//b0153//b0112//b2703//b0812//b1682//b0619//b2373//b2242//b0177//b0180//b0197//b3940//b1009//b2571//b3357//b0602//b3316//b3261//b2341//b3726//b2560//b2800//b3025//b2492//b1429//b0388//b3365//b1887//b1190//b1015//b1852//b0123//b1780//b3667//b3135//b1205//b3750//b3114//b4003//b0115//b3037//b4069//
Fur-Mn2+	b2980//b2286//b1244//b4293//b1322//b0184//b1890//b0586//b2507//b1886//b3905//b4511//b0974//b2552//b1669//b4318//b3368//b4167//b1395//b3415//b1717//b2755//b0781//b1528//b4592//b3532//b3959//b1818//b3409//b2904//b0755//b2276//b0819//b1747//b1127//b2491//b3854//b0349//b0758//b4318//b3511//b1889//b1540//b2203//b2503//b0153//b3425//b4240//b1475//b1241//b4015//b1243//b2296//b1671//b2801//b2509//b4036//b3171//b3753//b3854//b3392//b0684//b3510//b1302//b3907//b0116//b1227//b0168//b2750//b3479//b3049//b1818//b2079//b4438//b1712//b4013//b2194//b3225//b2092//b3237//b4005//b2801//b3449//b3223//b1521//b0343//b2370//b3035//b2313//b4154//b2277//b1336//b3666//b2993//b0931//b2208//b3670//b0273//b2424//b3906//b4115//b3273//b1223//b2374//b2155//b2486//b3616//b3409//b3135//b4119//b3669//b1671//b3414//b3240//b3364//b0341//b2528//b2240//b0585//b0344//b2374//b1021//b4187//b0152//b4267//b0039//b0313//b1882//b2531//b4171//b2194//b1743//b1887//b3702//b1672//b0570//b1007//b0622//b3171//b3167//
GlcC-Acetate	b1970//b1528//b4171//b2094//b3926//b0570//b2799//
GlcC-Glycolate	b1821//b4039//b2996//b4153//b4174//b2754//b1160//
GlrR-Pasp56	b1264//
IclR-pyruvate	b3671//b3425//b3428//b4381//
IdnR-5-ketogluconate	b0619//b1530//b3605//b3688//b3224//b1189//b4039//b0062//
IdnR-Idonate	b4160//b2370//b1719//b0515//b1779//b0886//b2529//b0777//
IlvY-2-acetolactate	b3564//b2163//
IlvY-Alfa-acetohydroxybutirate	b2194//b1393//
IscR-2Fe	b2712//b0078//b1798//b2156//b0572//b3758//b3518//b3722//b0784//b0726//b2482//b3541//b2722//b4005//b3759//b0032//b0886//b0895//b1101//b3426//b4075//b0573//b2509//b0113//b1826//b0928//b4139//b1796//b2485//b1002//b1499//b3868//b1780//b2659//b3806//b1189//b0805//b4599//b3907//b2308//b2222//
LldR-L-lactate	b2290//b2964//b3451//
Lrp-Leucine	b0118//b0035//b4468//b3449//b0153//b2406//b1641//b3164//b1613//b3227//b1429//b4698//b2278//b4102//b0683//b0203//b3321//b3329//b4291//b0819//b0183//b1884//b4120//b0296//b4101//b2276//b3707//b4124//b2584//b0107//b2996//b4637//b2913//b2818//b3773//b1211//b3091//b1656//b2223//b3934//b4416//b0080//b4392//b0192//b4249//b1127//b2674//b4009//b4159//b4003//b2277//b1021//b1907//b1922//b4153//b0587//b1516//b2663//b0039//b0606//b3603//b4417//b3077//b1779//b4213//b4095//b0116//b2763//b1641//b0064//b0765//b4699//b2153//b3582//b4002//b2215//b3169//b4392//b4138//b4024//b0107//b1321//b1608//b4059//b2368//b3599//b0622//b2713//b3588//b0681//b4321//ilvG_1//b0678//b2285//b0564//b1209//b3077//b1190//b2590//b3133//b2483//b2994//b4123//b2727//b0602//b2093//
LsrR	b3605//b3072//b3903//b2571//b4242//b3521//b0397//b2975//b3724//
MalT-ADP-Maltotriose	b0591//b3325//b1669//b3940//b3359//b2483//b4398//b0781//b3601//b0311//
MalT-Maltotriose-ATP	b2242//b2341//b2937//b1922//b1514//b1499//b2676//b1429//b0352//b0959//
MelR-Melibiose	b0191//b2476//b1679//
MetJ-S-adenosylmethionine	b1882//b0957//b4175//b0681//b0390//b2588//b0343//b0110//b0614//b0205//b3702//b0333//b2150//b3212//b4193//
MetR-L-homocysteine	b3753//b0430//b1779//b1718//b3414//
MhpR-3-DHPP	b1407//b1513//b3728//b4292//b1262//b2393//
MhpR-3HPP	b1905//b3404//b1037//b1805//b3451//b4698//
MntR-Cd2+	b4169//b1744//b3404//b2146//b2313//
ModE-MoO42-	b0945//b1920//b1396//b4198//b2221//b0873//b0874//b3599//b0450//b2196//b1846//b1224//b2507//b4451//b3327//b0273//b4313//efeU_2//b3273//b3166//b0585//b3869//b1287//b0403//b1890//b0765//b0330//b4040//b1516//b3423//b2868//b2926//b0574//b2235//b2762//b4242//b1658//b0331//b2965//b0397//b0331//b1011//b3603//b3908//b4071//b1738//
NarL-Phosphorylated	b2195//b3367//b1012//b4152//b2703//b2802//b2731//b1336//b4702//b3132//b1970//b2489//b4095//b4237//b2661//b3169//b3476//b0296//b4016//b2529//b0166//b1335//b0351//b2240//b0192//b2308//b4105//b1394//b3415//b3565//b3750//b3578//b0202//b1734//b1012//b3357//b2285//b3365//b4010//b2529//b0594//b0384//b0564//b0602//b2752//b4063//b4266//b3356//b3135//b3036//b0389//b0125//b2290//b0589//b2962//b4202//b3600//b0595//b2198//b0619//b3772//b2285//b4311//b4171//b3509//b0776//b3335//b3357//b0180//b4152//b1102//b1620//b3455//b0863//b3726//b0180//b0574//b1262//b3571//b2243//b0618//b4290//b0886//b0928//b4170//b3260//b1136//b2163//b4671//b4663//b4441//b2730//b2671//b2713//b3093//b0864//b2306//b2280//b2554//b2297//b1738//b3093//b3431//b2673//b1810//b4034//b0179//b2528//b1901//b1881//b1546//b1821//b3508//b3036//b3864//b0190//b0342//b2926//b2222//b2222//b2730//b3940//b1516//b2095//b2369//
NarP-Phosphorylated	b0591//b2866//b0933//b0450//b1684//b4450//b0683//b3666//b4074//b4036//b3231//b3700//b0935//b2470//b2285//b1212//b4093//b3908//b0115//b2309//b2196//b2600//b1736//b2290//b4033//b0411//b4193//b2422//b4070//b1492//b1209//b0331//b2211//b2660//b3161//b0313//b1321//b0615//b4699//b2757//b0591//b0031//b2911//b4201//b1846//b0617//b1482//b3394//b1817//b2867//
NhaR-Na+	b4174//b1498//b2146//b2201//b4096//b1622//b4323//
NikR-Cd2+	b2499//b0192//b0937//b2572//b1182//b2942//
NikR-Co2+	b2964//b0602//phnE_2//b3426//b4151//b1207//
NikR-Cu2+	b3521//b4139//b4036//b3582//b1890//b2674//
NikR-Ni2+	b0432//sroD//b1613//b2965//b4355//b2422//
NikR-Zn2+	b2211//b1421//b3330//b2535//b3911//b3221//
NrdR-ATP	b2975//b0778//b4169//b3581//b0340//b2200//b3528//b0441//b1810//
NrdR-Zn2+	b2754//b4187//b2288//b3565//b2199//b4115//b4124//b4439//b3971//
NrdR-dATP	b1210//b1673//b0616//b3333//b1761//b0352//b0873//b4451//b0115//
NsrR-2Fe	b2221//b2063//b2373//b1385//b3330//b1672//b3469//b1684//b1398//b3864//b4699//b3749//b2152//b4288//b2757//b1588//b1814//b2530//b2554//b4154//b3240//b1521//b0118//b3327//b1516//b2416//b2241//b3521//b2195//b2222//b0726//b1719//b3863//b0774//b4426//b1591//b1970//b1798//b2171//b2801//b0032//b0399//b2754//b3859//b1389//b0805//b1706//b0557//b1736//b4009//b3756//b0903//b3126//b4010//b4311//b2095//b1036//b0460//b3756//b1421//b2277//b4173//b3330//b2705//b1276//b1617//b2171//b3395//b3325//b3410//b3749//b0038//b2291//
PhoB-Phosphorylated	b4233//b3599//b2285//b0389//b1859//b1514//b2155//b0461//b1882//b0827//b4195//b1514//b2609//b3528//b3774//b3759//b3960//b0399//b2107//b0111//b4151//b1901//b0331//b4013//b3749//b0784//b3941//b0123//b0619//b0400//b1388//b1296//b3368//b2631//b0678//b3938//b1671//b3668//b0031//b0979//b1746//b2994//b0451//b0621//b0178//b3260//b3166//b0814//b3727//b1517//b0678//b4187//b4106//b2290//b1207//b0903//b4290//b3314//b0388//b1851//b3277//
PhoP-Phosphorylated	b0557//b0975//b1391//b1497//b2212//b2631//b3223//b4431//b2676//b2198//b4040//b1521//b2913//b0345//b3321//b4030//b1515//b3568//b1782//b2212//b3408//b3425//b0033//b3510//b4319//b3617//b3278//b2075//b2597//b2591//b4392//b1737//b2764//b1012//b2800//b0463//b0118//b3605//b3213//b0564//b2980//b1394//b0020//b2751//b0334//b0062//b3870//b3530//b1113//b3413//b0107//b3616//b2375//b0440//b0189//b3749//b3242//
PrpR-2-methylcitrate	b3171//b0597//b1015//b2198//b0907//
PurR-Guanine	b1744//b3903//b2369//b2702//b3571//b1160//b2703//b3172//b0515//b2756//b1023//b2529//b3081//b4249//b2476//b0038//b2277//b3455//b3941//b1528//b2725//b0862//b2311//b2762//b0367//b1297//b2852//b1671//b2963//b0976//b3368//b4290//b3831//b1012//
PurR-Hypoxanthine	b4197//b3071//b1922//b2716//b1718//b2991//b0080//b0110//b4195//b1988//b0935//b2212//b3329//b3432//b2368//b2913//b4005//b0032//b2215//b2486//b4105//b2094//b2993//b4321//b3320//b4131//b0179//b4069//b3117//b0078//b4288//b2991//b0980//b0615//
QseB-Phosphorylated	b1246//b3222//b2291//b2285//
RhaR-L-rhamnose	b3831//b2528//
RhaS-L-rhamnose	b2406//b2240//b0583//b3413//b1038//b4019//
RstA-Phosphorylated	b3438//b0620//b2557//b0033//b0594//b2912//b0782//b3356//b3942//b1881//
SoxR-2Fe_oxydized	b2290//b2155//b2803//b2866//
TorR-Phosphorylated	b3543//b4209//b3428//b1681//b1887//b4467//b2206//b4015//b4381//b3934//
TrpR-Tryptophan	b3846//b0778//b0677//b4311//b1682//b2146//b3960//b0684//b4115//b3578//b3207//b4467//
TyrR-L-tryptophan	b3906//b2979//b1010//b1297//b0035//b1256//b3583//b4111//b1670//b2282//b4124//b1904//b0184//b4354//
TyrR-Phenylalanine	b1113//b1519//b3668//b0805//b2669//b3417//b3748//b4138//b4008//b2800//b3771//b3478//b0781//b4671//
TyrR-Tyrosine	b0517//b3480//b4416//b3588//b2151//b0400//b1882//b3702//b1982//b3934//b3863//b4451//b2706//b4153//
UhpA-Phosphorylated	b3583//
XapR-xanthosine	b2916//b2079//
XylR-Xylose	b4669//b2287//b2286//b0996//b2703//b2996//
ZntR-Cd2+	b0596//
ZntR-Hg	b2488//
ZntR-Zn2+	b0383//
ZraR-Phosphorylated	b0571//b4320//b3565//
Zur-Zn2+	b4399//b4062//b2151//b2196//b2756//b2201//
