#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0820//b2584//b4438//b3272//
PhoP-Phosphorylated	b2757//b3771//b0080//b0180//b0182//b3006//b0167//b2992//b0605//b2756//b0343//b0377//b0191//b1499//b3829//b4002//b0726//b3577//b1501//b1501//b0241//b3543//b0896//b2095//b0873//b0189//b1882//b1220//b3207//b1821//b3441//b1220//b3006//b2365//b1111//b3455//b0221//b0678//b0683//b3968//b3408//b0777//b0032//b1973//b2709//b3723//b4105//b4319//b0397//b2573//b3479//b0805//b0805//b0997//b2416//b0602//b2868//
PrpR-2-methylcitrate	b3859//b4599//b4058//b4471//b1540//
PurR-Guanine	b2241//b3274//b0756//b0151//b4467//b3567//b2198//b4450//b0998//b2221//b4153//b2750//b3451//b0620//b2279//b4167//b2155//b4125//b3577//b1514//b1669//b4072//b2805//b0679//b0108//b0432//b0334//b1719//b4416//b3364//b2937//b0615//b1241//b2608//
PurR-Hypoxanthine	b1024//b0997//b2975//b0192//b2708//b0347//b2375//b3115//b4032//b0166//b3940//b4033//b3331//b4153//b3868//b0903//b3615//b4506//b1009//b0726//b4197//b2721//b0996//b1531//b4292//b3608//b1891//b4122//b4151//b3237//b3275//b3277//b2306//b1674//
QseB-Phosphorylated	b3116//b4321//b2417//b2666//
RhaR-L-rhamnose	b0114//b3320//
RhaS-L-rhamnose	b1500//b3327//b2491//b2713//b4009//b4123//
RstA-Phosphorylated	b0240//b1041//b4034//b3616//b2414//b3318//b2913//b0400//b1205//b4101//
SoxR-2Fe_oxydized	b2560//b1745//b2976//b1621//
TorR-Phosphorylated	b2975//b0814//b3127//b0903//b3828//b0957//b2758//b1112//b2285//b4068//
TrpR-Tryptophan	b0441//b2095//b0031//b1882//b0109//b1015//b3912//b3709//b0781//b0192//b2312//b3518//
TyrR-L-tryptophan	b2529//b3725//b3313//b1299//b2720//b2996//b0063//b0313//b4318//b2903//b3070//b2711//b3076//b3753//
TyrR-Phenylalanine	b2284//b0908//b4567//b2551//b1780//b0441//b0596//b2996//b2676//b2307//b0594//b0861//b2708//b0198//
TyrR-Tyrosine	b2724//b3359//b4196//b4313//b4441//b3481//b3327//b3408//b1298//b3077//b3531//b2977//b0614//b2464//
UhpA-Phosphorylated	b4068//
XapR-xanthosine	b4310//b4016//
XylR-Xylose	b1227//b4193//b2725//b0907//b0565//b0038//
ZntR-Cd2+	b1497//
ZntR-Hg	b1748//
ZntR-Zn2+	b4115//
ZraR-Phosphorylated	b4173//b2312//b4406//
Zur-Zn2+	b1209//b4119//b2762//b4293//b0118//b0934//
