#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b4004//b4098//b0874//b4092//
ChbR-Monoacetylchitobiose-6P	b1531//b1260//b3430//b3126//b2429//b2283//
CpxR-Phosphorylated	b3605//b2552//b2589//b2279//b3273//b4315//b3544//b0366//b3565//b4698//b2309//b2726//b0337//b3907//b2509//b4159//b3958//b0597//b4024//b0040//b4319//b4450//b2727//b3582//b2147//b3430//b2800//b1748//b3903//b2284//b2662//b3357//b0351//b4323//b2497//b0312//b4293//b3222//b0107//b3608//b1733//b4138//b3212//b2729//b2760//b0861//b2804//b0400//b2208//b2281//b3172//b4265//b2992//b1037//b1704//b3037//b4009//b0722//b0933//b3751//b3869//b1024//b4702//b0782//b3709//b1415//b3116//b2285//b4074//
CreB-Phosphorylated	b0887//b2913//b0341//b2374//b0118//b2803//b0907//b2407//b3169//
CueR-Ag	b1814//b0592//b0397//b3845//b2751//b2607//b1212//
CueR-Cu+	b3863//b2991//b2074//b1887//b3237//b0161//b1745//
CuerR-Au	b3224//b2997//b3008//b4196//b2801//b1226//b0431//
CusR-Pasp	b2491//b0585//b0570//b0727//b0151//b4168//b1761//b2239//b0557//b3167//b3276//b3071//
CynR-Cyanate	b2486//b3672//b0614//b0606//
CysB-N-acetyl-L-serine	b0614//b0202//b0343//b3771//b0349//b0620//b0152//b2937//b2995//b0366//b4133//b3574//b3934//b4376//b1335//b0388//b3700//b3508//b0723//b1207//b1389//b2497//b0620//b3456//b2156//b0619//b3863//b2075//b4007//b0864//
CysB-O-acetyl-L-serine	b3329//b2307//b4467//b1474//b3167//b2818//b3540//b4194//b3565//b0874//b1208//b1512//b2483//b3531//b0615//b0296//b4317//b1890//b2079//b4200//b1227//b3960//b4213//b3395//b1671//b3605//b1589//b2078//b4129//b3852//b0618//
DcuR-Phosphorylated	b3959//b2147//b2631//b3230//b0727//b2552//b0451//b2531//b0345//
DnaA-ATP	b4320//b2530//b3092//b1512//b1102//b3415//b2606//b4105//b3096//b0523//b3907//b0784//
DpiA-Pasp	b1920//b1882//b0113//b2730//b0367//b4105//b4168//b0241//b4019//b0241//b3116//
DsdC-D-serine	b0116//b4032//b0203//
EvgA-Phosphorylated	b0781//b4663//b1287//b0785//b2236//b2202//b3469//b1009//b0178//b3770//b0978//b1127//b3393//b3829//b3701//
FNR-Fe_reduced	b0273//b0189//b3171//b1683//b3671//b1387//b2663//b3408//b0896//b4003//b2715//b3940//b2713//b0378//b0019//b1798//b1589//b0613//b3095//b0111//b1397//b4310//b2283//b4321//b2344//b0390//b0728//b4699//b1736//b3569//b4122//b0733//b1615//b3723//b4291//b0366//b2290//b0399//b2580//b1902//b1379//b0931//b4007//b0112//b4376//b0571//b2591//b1394//b4174//b0032//b1747//b4392//b1530//b0621//b0178//b0774//b2674//b0335//b0997//b3456//b1226//b0116//b2671//b0411//b2609//b3469//b4238//b4213//b2867//b2241//b2201//b0180//b4013//b0019//b2925//b1654//b1683//b2597//b0618//b1227//b0451//b3845//b1684//b3575//b3395//b4376//b1221//b0180//b2925//b4168//b3669//b0344//b1336//b3117//b2757//b0339//b2702//b2673//b3415//b2660//b2554//b1622//b4467//b2713//b0205//b3357//b0862//b0886//b3870//b2503//b4317//b0166//b1101//b2206//b2312//b2068//b3261//b3072//b2711//b3567//b0441//b1654//b0936//b3581//b4355//b4240//b0587//b2997//b2529//b3671//b2727//b2802//b0340//b1041//b3578//b0118//b1132//b2589//b1323//b1744//b3409//b1226//b0202//b2156//b0312//b1884//b2425//b0377//b0585//b4059//b0729//b0152//b0366//b3005//b3331//b0814//b0573//b3326//b3610//b0587//b1782//b3126//b1887//b3168//b3722//b0675//b0107//b1882//b2991//b2571//b0378//b4314//b3393//b3366//b1514//b4002//b1208//b3456//b4291//b2530//b1905//b0733//b1182//b1006//b4070//b0199//b3452//b1222//b4024//b3363//b1241//b1797//b4094//b2800//b0108//b0515//b3008//b3565//b3509//b0775//b4416//b3277//b3868//b2029//b3319//b0679//b3771//b2601//b2096//b1475//b4160//b1546//b1334//b0584//b4096//b0605//b3036//b0347//b0959//b1421//b0720//b1673//b2732//b1324//b2719//b4264//b1797//b3752//b3572//b2107//b2288//b3393//b4015//b2671//b1322//b3576//b0203//b2085//b3455//b2202//b2757//b0675//b0620//b1905//b1476//b3960//b0343//b4030//b3541//b3320//b1207//b3960//b2198//b1674//b2961//b0080//b3117//b2107//b1706//b1748//b4004//b2760//b4072//b2313//b3123//b2075//b2503//b4063//b3582//b0367//b1798//b3115//b1407//b2675//b0181//b3565//b3243//b3727//b3575//b3070//b0397//b3603//b3437//b0366//b4160//b3450//b2205//b1012//b0887//b4382//b1922//b1852//b0841//b3441//b3701//b0189//b2718//b3223//b0583//b0398//b0192//b1814//b1324//b0574//b1973//
FhlA-Formate	b2195//b1818//b1810//b3971//b3237//b2223//b2723//b0619//b4172//phnE_2//b4071//b3572//b0590//b2708//b1002//b0873//b3161//b0727//b2996//b2551//b3454//b2094//b0970//b0311//b2927//b2365//b3126//b1540//b2903//b0167//
FucR-L-fuculose-1-phosphate	b3869//b0564//b2499//b2197//b0679//b3331//b1901//
Fur-Fe2+	b4398//b4383//b0812//b2590//b3528//b0861//b1982//b2499//b3477//b4159//b0037//b1608//b0181//b2366//b1015//b0330//b1392//b2085//b2068//b0565//b0202//b2588//b1244//b1817//b3666//b1209//b2675//b0974//b2903//b2096//b1244//b0036//b4139//b2528//b4009//b1826//b2284//b4171//b1611//b0192//yegZ//b1388//b1852//b0775//b3958//b4320//b2570//b1224//b2367//b1654//b2498//b4120//b2560//b2867//b4426//b4383//b2375//b2147//b0895//b0598//b0980//b0598//b2487//b4194//b2234//b2310//b2721//b1797//b1515//b4034//b0400//b1889//phnE_2//b0460//b2904//b3688//b2660//b0755//b3359//b1493//b2717//b4069//b3960//b1010//b3846//b1732//b1390//b2726//b0619//b3425//b0759//b0346//b2483//b2942//b2278//b2416//b3829//b0336//b0064//b3480//b1275//b4003//b3511//b2308//b4194//b0189//b3415//b0207//b3926//b3853//b1743//b0728//b1743//b4241//b3542//b2201//b0154//b0596//b2713//b4399//b2222//b2750//b1389//b3324//b3531//b2486//b2421//b4318//b3026//b1887//b3313//b3438//b0620//b1492//b2711//b0564//b2423//b2726//b3428//b2764//
Fur-Mn2+	b1244//b2976//b3518//b3113//b2464//b0273//b2557//b3405//b1276//b3750//b0113//b0346//b2369//b1252//b4105//b1335//b1335//b4100//b2764//b3941//b4106//b4438//b1743//b4068//b3774//b4154//b0063//b2962//b2731//b2149//b1182//b4406//b2203//b4289//b0429//b3772//b3231//b0598//b2091//b4240//b4067//b3428//b3277//b3530//b1391//b4008//b1301//b3171//b0575//b3617//b4101//b4009//b3118//b3605//b2290//b3332//b1826//b1252//b0681//b4702//b3392//b0116//b4119//b1797//b0430//b1429//b0978//b2977//b3969//b0150//b2709//b4290//b1594//b3667//b0035//b3242//b3171//b3035//b1882//b2614//b1385//b2239//b2759//b3318//b4036//b4382//b3077//b2600//b3236//b3330//b3481//b3610//b4138//b2868//b3081//b2029//b0776//b4151//b1987//b0778//b3565//b3769//b3564//b2608//b2992//b3725//b2063//b1498//b3441//b3266//b1712//b2927//b1006//b0353//b4000//b4019//b2757//b3276//b0430//b2464//b2424//b2367//b3868//b3722//b3455//b2372//b1287//b3604//b3241//b1681//b3230//b4266//b3575//b4063//b3574//b1392//b2661//b0595//b4240//b0349//
GlcC-Acetate	b3756//b4100//b3721//b3831//b1421//b3671//b2741//
GlcC-Glycolate	b2706//b1389//b4506//b4004//b2800//b1905//b1826//
GlrR-Pasp56	b4102//
IclR-pyruvate	b4069//b1102//b3669//b3859//
IdnR-5-ketogluconate	b4313//b1002//b0041//b2143//b3709//b4138//b3869//b0400//
IdnR-Idonate	b1761//b2147//b2867//b3666//b1287//b0384//b1673//b1392//
IlvY-2-acetolactate	b4238//b4024//
IlvY-Alfa-acetohydroxybutirate	b0571//b1421//
IscR-2Fe	b0592//b3617//b1537//b2498//b3449//b1021//b3701//b4040//b4288//b4293//b0203//b2722//b1982//b0347//b1220//b3855//b1392//b3568//b3366//b3579//b1670//b4293//b2490//b3455//b3124//b4062//b2718//b2243//b2143//b4254//b0190//b3476//b4152//b1671//b3940//b3393//b0774//b4123//b0565//b4399//b0181//
LldR-L-lactate	b1535//b4320//b2392//
Lrp-Leucine	b1390//b0592//b4367//b2503//b3454//b0734//b3904//b0351//b3608//b0621//b3938//b3243//b3416//b0723//b0432//b2750//b0180//b2079//b0681//b0722//b4431//b0484//b2308//b2722//b0907//b4105//b3511//b0202//b4241//b0814//b4174//b0198//b0598//b2554//b1620//b0679//b0998//b2995//b3493//b1746//b1590//b0826//b0078//b2194//b4314//b2660//b1621//b4119//b3702//b4152//b0063//b1532//b2763//b0679//b4016//b3617//b0782//b0463//b2288//b0763//b2425//b0240//b3748//b1212//b0724//b0602//b1673//b4502//b4015//b0614//b1818//b2614//b4004//b4040//b2669//b3116//b3438//b3095//b3133//b2215//b1476//b1022//b3957//b2803//b4193//b0523//b4450//b3453//b3165//b2841//b2630//b0180//b3424//b0894//b1421//b2867//b1885//b1826//b3329//b3457//b3409//b2150//b0296//b1987//b0441//b0782//
LsrR	b2291//b0515//b0908//b2278//b0331//b3530//b4398//b0077//b1514//
MalT-ADP-Maltotriose	b2148//b2742//b1498//b1261//b4201//b2311//b1746//b3599//b0675//b3172//
MalT-Maltotriose-ATP	b2285//b3666//b0784//b2662//b0348//b3971//b2661//b0184//b3571//b3510//
MelR-Melibiose	b0616//b0198//b3601//
MetJ-S-adenosylmethionine	b1336//b1681//b1493//b1497//b0115//b4035//b0167//b2485//b2223//b3771//b1474//b0440//b2597//b3907//b4441//
MetR-L-homocysteine	b4416//b3214//b3566//b1036//b2497//
MhpR-3-DHPP	b3925//b3394//b2203//b3751//b2957//b2197//
MhpR-3HPP	b4324//b3367//b1737//b1262//phnE_2//b1322//
MntR-Cd2+	b0605//b3564//b2078//b0908//b2723//
ModE-MoO42-	b3331//b2584//b4000//b3828//b0041//b4355//b1008//b2207//b2207//b3081//b2977//b1609//b4417//b4105//b0777//b2706//b0166//b2923//b2029//b1336//b0111//b0936//b3416//b2580//b2204//b3565//b0350//b0928//b0333//b2803//b3478//b0346//b1884//b2107//b2531//b0331//b3544//b3908//b4511//b4193//b4669//b3572//b2296//b2201//b2143//b1301//
NarL-Phosphorylated	b3241//b2803//b3671//b3960//b2313//b1221//b2554//b3688//b1210//b4035//b4173//b4238//b2995//b2674//b2926//b3700//b3425//b3477//b0602//b2800//b3575//b0201//b2706//b3957//b3532//b0397//b1535//b3313//b4115//b4201//b3224//b0432//b1265//b1904//b1890//b1973//b4097//b0904//b2407//b4321//b1517//b2757//b0615//b2508//b0351//b1719//b2425//b4238//b2285//b2428//b2720//b0775//b1296//b0777//b2987//ilvG_2//b3781//b0729//b3616//b0037//b3334//b2535//b4476//b1716//b3091//b1226//b4213//yegZ//b2213//b0590//b1887//b2963//b0754//b2243//b0678//b4196//b2630//b0605//b4003//b4072//b4122//b2995//b3071//b4670//b3604//b4072//b4151//b3454//b3170//b3394//b0347//b3132//b2279//b0179//b2741//b0622//b3451//b2803//b0570//b1658//b1922//b0596//b1684//b1521//b3510//b2718//b0678//b2509//b3237//b3236//b0721//b0517//b0184//b2607//b0339//b3451//b2194//b0584//b2202//b1892//b1673//b3320//b2149//b3709//b1243//
NarP-Phosphorylated	b2476//b3701//b4174//b1641//b1020//b3166//b0598//b3324//b4133//b4467//b3666//b2711//b0044//b3049//b3728//b4172//b2287//b1299//b2206//b2465//b2153//b3758//b3781//b3571//b0460//b3969//b2497//b3510//b3868//b3037//b2993//b2156//b2406//b2560//b4268//b2205//b0241//b2374//b3114//b2926//b4034//b1322//b0153//b4094//b1736//b3766//b2712//b1883//b3095//b1608//
NhaR-Na+	b0336//b1272//b2278//b4132//b2531//b1501//b3860//
NikR-Cd2+	b3076//b2310//b1224//b1738//b2236//b0312//
NikR-Co2+	b3756//b3277//b2573//b2283//b2156//b1041//
NikR-Cu2+	b1716//b2763//b2231//b3038//b1712//b1682//
NikR-Ni2+	b2760//b3364//b0115//b2728//b2741//b3701//
NikR-Zn2+	b2430//b3671//b1263//b2718//b3770//b0980//
NrdR-ATP	b3572//b0240//b2713//b1020//b0588//b4239//b0894//b2204//b4074//
NrdR-Zn2+	b4069//b0430//b2742//b3416//b3869//b3961//b2287//b3940//b1301//
NrdR-dATP	b3035//b3460//b0108//b3332//b4599//b1011//b4119//b3314//b4007//
NsrR-2Fe	b2279//b3311//b2204//b3242//b1782//b1023//b2992//b3357//b3769//b1241//b3957//b0864//b2078//b4139//b0605//b1546//b4476//b3168//b3571//b1857//b2485//b3908//b0778//b0204//b4124//b1297//b0314//b3961//b1588//b1987//b4132//b1338//b4392//b4669//b2584//b0953//b2673//b1798//b3722//b2422//b1612//b4213//b2507//b1517//b2094//b1528//b4237//b2223//b1008//b3727//b1528//b2200//b1038//b1679//b1301//b1988//b1241//b3855//b2707//b0557//b1499//b2094//b1904//b4092//b3723//b3125//b0190//b2424//b1782//b4105//b3845//b0345//b4431//
PhoB-Phosphorylated	b4016//b0183//b4241//b2364//b4268//b0860//b2560//b1109//b1016//b2469//b2961//b1531//b4129//b0177//b3601//b3912//b0679//b1024//b1655//b2662//b3669//b3329//b1881//b2288//b1321//b1392//b1518//b3243//b3236//b4037//b3469//b0044//b3394//b0874//b2601//b1891//b0411//b4511//b2277//b2725//b3540//b3938//b3277//b3574//b1670//b1221//b0378//b0462//b2905//b0153//b2961//b2063//b3172//b3907//b1499//b2076//b2716//b3579//b1748//b4426//phnE_2//
PhoP-Phosphorylated	b3333//b0827//b1043//b0945//b3415//b3222//b2392//b2297//b2840//b3127//b3460//b2093//b0997//b2416//b3314//b3454//b2414//b3168//b1241//b1780//b1514//b4502//b2205//b4288//b1681//b3769//b2490//b3460//b3708//b2374//b3748//b3476//b1515//b2215//b1220//b3723//b2957//b3429//b4138//b3863//b0273//b1287//b2728//b1298//b2943//b1682//b4095//b0592//b3566//b1394//b4202//b4172//b4093//b4406//b4096//b1620//b4007//
PrpR-2-methylcitrate	b1805//b0734//b2957//b4314//b2280//
PurR-Guanine	b1970//b1704//b4096//b2371//b0679//b3438//b2107//b2557//b1190//b0296//b1298//b2407//b2509//b0937//b2236//b3611//b4094//b0118//b3432//b3057//b3671//b0108//b3603//b3116//b1037//b4131//b3599//b3316//b0124//b2708//b4567//b0587//b4132//b4104//
PurR-Hypoxanthine	b0398//b3702//b2430//b2297//b2727//b1547//b2838//b3758//b1394//b1256//b3425//b1160//b0201//b1714//b2662//b0396//b1852//b2196//b1384//b0589//b4663//b4009//b1518//b2606//b2205//b4321//b4213//b2926//b2992//b4002//b1681//b3669//b3221//b2371//
QseB-Phosphorylated	b1390//b2759//b3568//b2291//
RhaR-L-rhamnose	b4321//b4002//
RhaS-L-rhamnose	b2713//b1272//b3458//ilvG_1//b0352//b1613//
RstA-Phosphorylated	b2282//b1210//b2483//b4289//b1891//b1302//b0765//b4397//b1713//b2719//
SoxR-2Fe_oxydized	b1515//b1127//b1407//b4324//
TorR-Phosphorylated	b0516//b1515//b4009//b0957//b2096//b1101//b3753//b2724//b3071//b3907//
TrpR-Tryptophan	b0333//b4099//b0037//b0109//b0678//b2369//b0178//b0350//b3869//b2096//b1589//b4115//
TyrR-L-tryptophan	b1615//b4309//b1921//b2911//b2287//b3688//b0675//b0273//b3057//b2312//b1131//b2995//b2724//b4289//
TyrR-Phenylalanine	b3939//b4018//b0594//b1392//b0602//b4173//b3394//b2742//b0062//b1890//b3161//b4177//b0781//b3410//
TyrR-Tyrosine	b0038//b0428//b0590//b2311//b3454//b2342//b1492//b0441//b2756//b2483//b1337//b4037//b3326//b2554//
UhpA-Phosphorylated	b3528//
XapR-xanthosine	b3077//b2221//
XylR-Xylose	b1501//b4014//b0041//b2709//b2342//b1299//
ZntR-Cd2+	b1241//
ZntR-Hg	b1324//
ZntR-Zn2+	b3904//
ZraR-Phosphorylated	b2491//b0062//b3925//
Zur-Zn2+	b3311//b3904//b4476//b3455//b1736//b3438//
