#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0112//b0198//b3541//b2991//
ChbR-Monoacetylchitobiose-6P	b2662//b1612//b3169//b0620//b4172//b1501//
CpxR-Phosphorylated	b1738//b0774//b0759//b2729//b1132//b0733//b0201//b2703//b3605//b4313//b1387//b2085//b2706//b3727//b0348//b2731//b3118//b0977//b0113//b2741//b3759//b2758//b4316//b3528//b3026//b3417//b4326//b0331//b4381//b2802//b2369//b2703//b1670//b3970//b0587//b0783//b2203//b1622//b1384//b4175//b2107//b2375//b3707//b0349//b2758//b1655//b2344//b4172//b0462//b0681//b1515//b0812//b3601//b1888//b4376//b0575//b4324//b0166//b3578//b4159//b0338//b3605//b2631//b0197//b1211//b3904//b4198//b0613//b1475//
CreB-Phosphorylated	b2147//b2374//b2750//b1818//b2742//b4122//b0724//b1887//b3325//
CueR-Ag	b2552//b1671//b0110//b0201//b1907//b0367//b3170//
CueR-Cu+	b0078//b2705//b0874//b1298//b2424//b1655//b4119//
CuerR-Au	b3588//b0565//b4265//b2925//b1615//b2840//b0273//
CusR-Pasp	b4193//b0734//b3580//b2552//b0115//b3601//b0460//b2715//b0484//b3830//b2572//b3531//
CynR-Cyanate	b2588//b3450//b0592//b1656//
CysB-N-acetyl-L-serine	b4014//b0111//b4075//b1515//b1851//b1260//b1500//b2591//b2509//b2990//b0154//b2994//b0557//b1338//b4309//b3723//b4309//b3752//b2868//b0729//b0115//b0338//b0593//b2364//b2414//b2601//b3781//b2570//b2284//b3958//
CysB-O-acetyl-L-serine	b1907//b0977//b2962//b2203//b3006//b0366//b0908//b2487//b0864//b2091//b2425//b0814//b2146//b2194//b1593//b0042//b3452//b3227//b3321//b0202//b0996//b3313//b4194//b1590//b4015//b0997//b1988//b2760//b1041//b0684//b1209//
DcuR-Phosphorylated	b3364//b3413//b4399//b1302//b1669//b2751//b0346//b3318//b4187//
DnaA-ATP	b0183//b2711//b3114//b3328//b3236//b0957//b4169//b4317//b2063//b0676//b3968//b2531//
DpiA-Pasp	b1987//b3869//b1261//b1322//b2607//b2730//b3430//b1973//b3752//b0167//b1276//
DsdC-D-serine	b0221//b1210//b1814//
EvgA-Phosphorylated	b1394//b1641//b3668//b0678//b3927//b1023//b2311//b0589//b2392//b1038//b2560//b3223//b2965//b4239//b4502//
FNR-Fe_reduced	b0727//b4398//b2756//b1713//b3725//b4169//b1617//b1514//b2492//b2676//b2754//b3452//b4451//b3357//b4471//b4416//b1704//b3430//b4101//b2392//b2979//b2702//b0383//b3670//b1512//b1858//b4039//b2200//b1208//b2662//b0384//b0336//b3117//b0617//b0618//b0572//b2942//b2344//b1256//b4174//b2661//b2588//b1737//b2094//b0389//b0929//b3395//b1334//b3224//b2573//b4698//b3236//b2425//b1882//b3666//b2369//b1391//b1737//b1682//b1530//b3261//b1747//b0613//b3278//b3609//b3277//b4324//b4699//b3415//b2559//b0931//b0591//b0062//b0566//b4194//b3320//b0777//b1324//b2425//b0937//b0516//b3118//b4310//b0605//b1287//b2705//b2406//b2764//b0970//b2234//b4392//b2291//b1043//b3774//b0342//b3727//b0343//b1113//b3540//b0585//b2697//b3572//b2707//b2905//b0591//b1591//b0020//b3169//b2721//b2276//b2201//b2818//b0895//b1513//b4159//b1010//b1482//b0182//b3095//b1207//b2482//b0440//b3508//b4019//b2417//b4105//b2976//b0168//b2614//b3265//b2741//b3600//b3906//b2156//b4101//b3455//b1673//b0777//b0585//b0886//b0484//b4450//ilvG_2//b3903//b2997//b0605//b0191//b2671//b2631//b4177//b4036//b2509//b1387//b0111//b0039//b2554//b3392//b2671//b3700//b3416//b3851//b1036//b3364//b0378//b4099//b0827//b3542//b4039//b3357//b2557//b0681//b3261//b3276//b4699//b1246//b1512//b3758//b0997//b0463//b0979//b2344//b2150//b2207//b0114//b2709//b4003//b3320//b4592//b3277//b4016//b2485//b2242//b3934//b2076//b4125//b3135//b4401//b1023//b2077//b2617//b1264//b2503//b4354//b0586//b4079//b4511//b3478//b0273//b0179//b2290//b3431//b4034//b3418//b4168//b2760//b2589//b0945//b2307//b2980//b4172//b1262//b1182//b2715//b0113//b1296//b3758//b2764//b1225//b1498//b2729//b0928//b1113//b0621//b4383//b3164//b1244//b1519//b1020//b3530//b1732//b1131//b1476//b4383//b0240//b3356//b2205//b3968//b0863//b3413//b3757//b1612//b2344//b1475//b2393//b0684//b0755//b2313//b1733//b3968//b2372//b0201//b2805//b3958//b2607//b4040//b2063//b3311//b0979//b0111//b2507//b2469//b3605//b0221//b3969//b2706//b1396//b0378//b2428//b4033//b3757//b1190//b0390//b4139//b2631//b0584//b1613//b4187//b1537//b2147//b0996//b3408//b3571//b3409//b4074//b1208//b0179//b1256//b3903//b2309//b1513//b2079//b0724//b1761//b2197//b1396//
FhlA-Formate	b1851//b0819//b2284//b3707//b1246//b3934//b2716//b2490//b0344//b1890//b0197//b1398//b4035//b1743//b0754//b1890//b1587//b1658//b2669//b0757//b4317//b0553//b3231//b4032//b0758//b1421//b2204//b4355//b1323//b2597//
FucR-L-fuculose-1-phosphate	b3125//b0597//b4102//b0123//b0177//b2731//b3828//
Fur-Fe2+	b2483//b3569//b0344//b1719//b3476//b2597//b2994//b4200//b1713//b3722//b4400//b2224//b1224//b1223//b2731//b1805//b1101//b0330//b0614//b3934//b4240//b0181//b0311//b3540//b3460//b3908//b4376//b2617//b3457//b3532//b3757//b1982//b4159//b3320//b1430//b3025//b1160//b3860//b2840//b1684//b3722//b3325//b3481//b3688//b3437//b0936//b4200//b4104//b2987//b4197//b2204//b1207//b0784//b3168//b0805//b1516//b3770//b0166//b0345//b3772//b2715//b3276//b4059//b0904//b2838//b0168//b3968//b2608//b3113//b1224//b3026//b0523//b4249//b0935//b4014//b3845//b0153//b2215//b3869//b3829//b1782//b4663//b4039//b0975//b4431//b1712//b0108//b4238//b3076//b0783//b1532//b4476//b0874//b4202//b3222//b3072//b0976//b0895//b2342//b3395//b4187//b2392//b3533//b1970//b0728//b3859//b3726//b2597//b3959//b2731//b0570//b1814//b4213//b4376//b1970//b1743//b4406//b4152//b2204//b4006//b2371//b3272//b1620//b1010//b0602//efeU_2//b3722//b2957//b2366//b1988//b0723//b0336//b2631//b4154//b4073//b3091//b1024//b1904//b1535//b1016//
Fur-Mn2+	b0078//b0820//b1885//b1922//b2344//b2476//b1334//b4431//b0886//b2148//b3688//b2709//b3830//b1922//b0198//b0111//b3508//b1810//b3580//b3368//b1275//b1736//b4074//b3774//b3700//b1616//b4106//b2283//b2804//b2589//b1588//b3240//b3392//b2202//b1890//b1706//b1016//b0585//b2369//b4193//b0197//b2717//b2195//b2660//b0341//b1735//b3168//b4400//b2213//b3327//b2741//b4663//b0111//b2609//b4293//b4417//b4324//b2198//b4062//b2617//b3770//b3321//b0675//b2732//b2156//b2197//b3213//b4476//b2213//b3449//b0805//b2996//b4170//b1024//b2722//b1002//b3327//b1528//b2163//b3317//b2282//b3926//b2428//b4239//b0573//b1211//b4098//b2961//b4670//b0116//b0591//b2588//b2366//b4239//b0109//b3426//b3392//b3845//b3583//b3415//b2236//b0207//b2212//b3608//b0152//b2416//b2731//b4133//b0756//b3905//b0596//b3231//b0241//b1287//b2799//b2818//b0351//b2591//b0178//b4119//b4102//b3072//b1531//b2375//b2425//b2716//b3958//b1656//b3273//b2279//b0365//b4290//b3845//yegZ//b2709//b4159//b1810//b1613//b4132//b1670//
GlcC-Acetate	b3670//b0341//b2560//b4170//b4238//b3854//b3750//
GlcC-Glycolate	b2608//b2663//yegZ//b2490//b0348//b1395//b2800//
GlrR-Pasp56	b3670//
IclR-pyruvate	b3911//b4705//b4392//b3417//
IdnR-5-ketogluconate	b0201//b1546//b1275//b0517//b0116//b1299//b2342//b2801//
IdnR-Idonate	b3049//b3081//b3941//b2528//b0617//b2407//b1611//b4237//
IlvY-2-acetolactate	b3117//b3600//
IlvY-Alfa-acetohydroxybutirate	b1241//b2552//
IscR-2Fe	b0203//phnE_2//b0945//b3277//b1683//b4237//b1493//b1262//b4326//b0785//b3969//b3577//b3166//b1208//b4398//b2428//b2570//b1037//b3273//b0523//b2559//b4095//b4289//b3320//b4014//b0972//b2964//b2406//b1882//b0411//b1920//b0975//b2063//b3669//b3608//b2278//b0462//b1336//b2804//b4293//b4311//
LldR-L-lactate	b4592//b0623//b3600//
Lrp-Leucine	b0403//b1256//b1682//b3616//b0861//b1276//b3240//b0785//b4468//b1492//b0980//b4063//b3669//b3081//b3806//b4125//b2222//b4095//b2608//b2211//b1531//b0350//b0675//b3667//b4059//b0161//b3126//b4592//b2311//b0378//b3757//b2364//b3134//b2597//b1245//b0181//b3961//b4398//b0365//b1160//b4123//b0462//b1900//b1907//b0522//b0168//b4450//b4111//b3319//b1298//b1859//b2802//b2719//b0124//b2204//b3863//b0031//b3748//b1334//b2923//b2288//b3242//b3870//b1846//b3236//b0593//b4119//b0151//b1012//b2711//b1905//b1641//b2557//b0727//b3568//b1521//b3392//b0908//b2095//b1243//b3959//b1337//b4592//b0814//b0782//b3418//b3319//b3092//b3938//b4416//b1136//b0974//b1517//b2674//b3863//b3277//b4265//b2365//b0933//b0979//b1244//b3113//b0331//b4237//b1780//b1516//
LsrR	b3357//b1275//b0757//b0197//b3564//b0976//b2531//b2728//b3724//
MalT-ADP-Maltotriose	b0035//b3134//b0841//b0903//b2674//b2306//b3452//b3240//b4702//b0592//
MalT-Maltotriose-ATP	b2205//b2991//b1039//b4599//b2094//b1587//b4037//b0152//b1392//b3334//
MelR-Melibiose	b3728//b4233//b0398//
MetJ-S-adenosylmethionine	b0617//b3853//b2606//b4592//b2417//b2704//b1597//b3476//b1890//b0177//b3038//b1334//b0726//b4124//b1102//
MetR-L-homocysteine	b2990//b1594//b1246//b1398//b2802//
MhpR-3-DHPP	b2288//b2406//b3318//b1246//b1608//b3616//
MhpR-3HPP	b3493//b0574//b1589//b3036//b2726//b3477//
MntR-Cd2+	b0125//b2094//b1530//b2580//b0684//
ModE-MoO42-	b1674//b1226//b0041//b1587//b2962//b2572//b1613//b3164//b1622//b4326//b1846//b1390//b3541//b4014//b3224//b0860//b2085//b3230//b3852//b0035//b2509//b3365//b0335//b1388//b0935//b4310//b4193//b4198//b3725//b3860//b0903//b4193//b1891//b1658//b3541//b3757//b4172//b2231//b0936//b1616//b1736//b3325//b4079//b2713//b0123//b4670//
NarL-Phosphorylated	b1112//b3583//b4099//b0682//b0019//b2709//b3481//b0311//b0177//b4698//b3408//b4406//b2392//b3577//b0583//b3437//b3567//b0109//b1221//b3115//b1493//b4289//b2584//b2212//b0038//b1537//b2590//b4075//b4197//b3766//b2600//b3599//b3091//b1136//b4476//b2489//b3272//b0182//b0064//b2203//b3429//b2487//b2311//b4354//b3057//b4094//b0080//b3328//b3934//b1518//b1655//b2529//b4058//b1535//b3127//b0461//b3273//b2063//b3076//b0937//b1846//b3904//b1712//b1719//b2990//b1387//b2489//b3430//b2731//b3579//b4267//b3077//b1891//b0034//b1389//b0430//b3428//b2717//b1517//b0462//b2215//b3161//b3601//b0758//b0933//b1519//b1889//b1826//b0589//b3314//b3968//b2234//b2588//b1904//b0077//b0758//b2508//efeU_2//b4002//b4309//b1589//b4069//b0889//b2713//b1805//yegZ//b0035//b3404//b4450//b3478//b4502//b0683//b0348//b2717//b2697//b1886//b2726//b0341//b3167//b2365//b3272//b1591//b0365//b4068//b0972//
NarP-Phosphorylated	b2980//b2291//b4506//b0785//b1020//b1515//b0345//b2222//b0896//b3008//b0161//b2068//b0461//b3415//b0677//b0343//b1132//b0928//b3335//b1262//b3669//b3071//b2803//b3026//b0152//b0020//b0109//b0150//b1714//b0759//b0819//b4705//b4233//b1395//b1011//b3364//b0614//b0168//b3511//b0584//b1746//b0184//b3828//b0564//b2500//b2486//b1548//b4115//b0724//b3324//
NhaR-Na+	b0108//b0125//b0044//b3036//b2307//b4323//b1780//
NikR-Cd2+	b2163//b0338//b3359//b0684//b4071//b0032//
NikR-Co2+	b4213//b1613//b0622//b2497//b0785//b0681//
NikR-Cu2+	b4439//b1042//b0819//b0933//b3941//b0241//
NikR-Ni2+	b0595//b2416//b0440//b1819//b1515//b2482//
NikR-Zn2+	b2597//b2799//b2588//b2234//b3542//b0352//
NrdR-ATP	b4079//b0782//b3327//b3859//b1384//b3212//b1041//b3751//b2481//
NrdR-Zn2+	b2662//b1111//b2763//b0377//b2306//b2614//b3939//b3601//b1475//
NrdR-dATP	b0460//b2725//b1535//b0623//b2063//b0190//b3939//b1275//b4003//
NsrR-2Fe	b3425//b4000//b2706//b1037//b1608//b4441//b1041//b2554//b0273//b3236//b1987//b0896//b3938//b3413//b1430//b3579//b2763//b2580//b3708//b2709//b2710//b4063//b2662//b1970//b3172//b2296//b2553//b0428//b0814//b1857//b1613//b1608//b1782//b3583//b3172//b1518//b1609//b1225//b3423//b3854//b3118//b4193//b2731//b2146//b2213//b2366//b0041//b0431//b3478//b2964//b4289//b3455//b2197//b4324//b0118//b4111//b3223//b1396//b0684//b0202//b3170//b3404//b2709//b2243//b0353//b1223//b4393//b1299//b3036//b4172//b2528//b3395//b2614//
PhoB-Phosphorylated	b2470//b3317//b0957//b1852//b0595//b0522//b2277//b2171//b3572//b1499//b2530//b3572//b4322//b1245//b0595//b0020//b0776//b3430//b3480//b3221//b0115//b3567//b3224//b4397//b4152//b0778//b3942//b1022//b2499//b3903//b1733//b0819//b0205//b0221//b1819//b3224//b4015//b3333//b0682//b2107//b2484//b4705//b0684//b0880//b3272//b3829//b1885//b3860//b4097//b3312//b3318//b2716//b4115//b0756//b0774//b0153//b0523//b0078//b0573//b3688//b0721//
PhoP-Phosphorylated	b2281//b1334//b2661//b3461//b0571//b2579//b0038//b2943//b3521//b0107//b2923//b0461//b3616//b2147//b2868//b1519//b1883//b3904//b0597//b4039//b1655//b2096//b0722//b2280//b3314//b4187//b2976//b3123//b4382//b2223//b1987//b4268//b0330//b1043//b4016//b2163//b1037//b3770//b0312//b1733//b4382//b3321//b2762//b4120//b3774//b2091//b3126//efeU_2//b3426//b3035//b1493//b3452//b0684//b3702//b2762//b2221//b3870//
PrpR-2-methylcitrate	b0397//b1276//b1683//b3126//b1387//
PurR-Guanine	b3237//b2571//b0862//b0411//b4467//b4416//b2723//b3749//b3701//b0349//b2507//b2732//b0873//b4670//b1208//b0033//b0862//b0596//b3461//b2076//b0584//b4241//b2414//b2675//b0606//b2589//b0019//b2203//b0378//b0330//b0820//b3581//b2925//b0338//
PurR-Hypoxanthine	b2937//b0515//b2366//b2756//b3405//b3332//b4441//b0399//b1886//b2163//b1324//b4238//b3356//b3569//b3771//b1892//b0383//b1818//b2224//b2498//b2721//b0400//b3416//b1782//b3853//b3971//b0784//b1299//b2911//b0775//b2609//b1817//b1395//b3123//
QseB-Phosphorylated	b0156//b1669//b4095//b1621//
RhaR-L-rhamnose	b0613//b3906//
RhaS-L-rhamnose	b2283//b2199//b3532//b3316//b0722//b3751//
RstA-Phosphorylated	b2961//b3571//b0331//b3476//b0975//b0516//b0734//b1324//b2490//b1518//
SoxR-2Fe_oxydized	b2659//b4093//b3480//b0398//
TorR-Phosphorylated	b1987//b2417//b0614//b1264//b3118//b4197//b2370//b3854//b2818//b0675//
TrpR-Tryptophan	b2205//b0880//b1540//b2755//b4315//b0035//b0729//b0602//b2063//b4006//b2588//b3854//
TyrR-L-tryptophan	b4037//b0240//b2341//b0872//b1616//b3938//b2076//b1679//b1622//b2957//b0411//b2311//b1476//b3581//
TyrR-Phenylalanine	b0726//b1002//b2415//b4431//b3413//b0587//b0873//b4254//b2703//b3773//b2211//b1973//b4203//b2572//
TyrR-Tyrosine	b0338//b3008//b2963//b1796//b1535//b2207//b1415//b0344//b4264//b3604//b1780//b0566//b0684//b2671//
UhpA-Phosphorylated	b3214//
XapR-xanthosine	b4476//b3455//
XylR-Xylose	b3831//b2232//b4034//b1429//b2911//b1988//
ZntR-Cd2+	b0613//
ZntR-Hg	b1810//
ZntR-Zn2+	b3530//
ZraR-Phosphorylated	b3404//b1901//b2580//
Zur-Zn2+	b3331//b2911//b1226//b2095//b3330//b3611//
