#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:21 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_bnum.txt
Ada-Methylated	b0168//b1519//b3578//b4233//
FNR-Fe_reduced	b2803//b2392//b2306//b1516//b0340//b1780//b3709//b4000//b4431//b0190//b4213//b3213//b0378//b0758//b0166//b2572//b3331//b0352//b2093//b0972//b3057//b3008//b0202//b0889//b0390//b0331//b3331//b0399//b3093//b0953//b3942//b3366//b0595//b1512//b2980//b3769//b0042//b0192//b0557//b2980//b0959//b1038//b2063//b0957//b4376//b2800//b4033//b3542//b0336//b0588//b0774//b1851//b2367//b0450//b2341//b2079//b2990//b1886//b0484//b0805//b0179//b0907//b4193//b2483//b2583//b0935//b3902//b1921//b1493//b3829//b3335//b1900//b2727//b4194//b4068//b2529//b1227//b0078//b1276//b2470//b2866//b0721//b3357//b1322//b2964//b1900//b2751//b1021//b4010//b1818//b3869//b2995//b3583//b4018//b0970//b0166//b3578//b2572//b3037//b2143//b3853//b2485//b3327//b3940//b1591//b3477//b4367//b3413//b4099//b4111//b3036//b4173//b4187//b1388//b2925//b1846//b3093//b0774//b3240//b0683//b2199//b1622//b0908//b0565//b0199//b1521//b1221//b3266//b2096//b3224//b3941//b1590//b2079//b3971//b0062//b2579//b3751//b2927//b1012//b1493//b4637//yegZ//b3225//b1859//b3409//b4311//b0931//b2491//b3161//b2752//b2528//b2717//b2509//b1261//b1548//b3313//b2485//b2287//b0110//b0201//b4118//b1613//b1407//b3165//b3907//b1407//b3906//b4502//b1247//b1247//b3748//b3425//b3167//b2759//b2993//b4197//b2279//b2961//b3438//b1335//b3005//b0112//b0348//b2756//b3829//b1220//b0078//b2965//b4014//b2278//b0440//b2673//b2201//b4323//b1779//b1499//b3237//b3721//b2146//b3405//b2490//b1263//b1226//b2916//b3903//b2991//b4237//b3313//b1656//b0183//b0461//b0440//b2428//b3395//b2076//b2201//b0724//b3904//b1398//b2310//b0684//b1521//b0451//b4400//b2589//b1973//b1008//b2208//b1127//b0344//b0758//b0597//b3243//b2709//b2508//b4097//b2213//b1220//b2676//b1548//b0587//b1670//b2234//b0573//b2421//b1500//b1892//b0564//b3579//b3327//b1521//b4076//b1736//b1111//b2306//b0908//b2372//b2203//b0557//b1260//b4039//b0595//b2509//b2278//b0977//b1396//b2631//b2702//b1041//b1323//b4068//b3864//b2609//b0589//b4072//b2707//b0515//b3860//b3231//b2208//b4122//b0041//b3414//b3273//b4115//b3124//b4441//b4318//b2841//b0153//b4431//b2429//b2487//b2077//b4399//b4290//b1476//b2503//b3438//b0754//b3025//b0118//b0349//b1189//b3118//
FhlA-Formate	b4005//b4151//b1224//b1883//b0388//b4291//b0517//b1299//b2758//b0602//b0827//b0108//b4670//b4151//b3709//b0934//b2476//b1429//b3511//b4670//b2307//b4240//b1611//b3457//b0109//b0618//b0517//b0125//b2617//b2279//
FucR-L-fuculose-1-phosphate	b2365//b0889//b0189//b4441//b3408//b1009//b0441//
Fur-Fe2+	b3118//b1132//b4132//b1208//b1546//b0207//b4237//b2309//b0343//b1112//b4018//b1392//b2208//b3127//b3261//b2528//b0945//b3869//b3321//b3577//b0976//b1587//b1396//b2079//b4129//b0396//b4194//b3454//b4502//b3707//b1817//b3672//b3134//b2425//b2697//b2074//b3070//b3478//efeU_2//b2957//b4392//b2096//b2147//b0724//b1498//b3604//b2375//b3532//b2904//b4254//b3115//b1252//b3315//b0678//b2498//b1904//b2630//b4115//b1719//b3449//b0566//b3510//b2923//b3455//b2428//b1817//b3035//b4670//b2713//b0397//b2195//b4292//b2224//b1679//b1886//b0346//b2759//b2976//b0814//b1673//b4384//b4013//b3329//b3457//b1379//b0785//b3410//b1227//b4416//b1323//b2485//b4468//b4201//b3759//b2171//b4175//b3359//b2717//b0587//b0785//b3437//b2406//b0118//b2085//b3161//b3958//b2838//b3511//b1528//b0314//b2925//b4399//b1679//b4003//b3008//b0366//b3277//b1263//b2171//b0675//b0778//b1322//b2573//b3135//b3828//b1737//b0677//b4072//b4401//b1252//b3669//b4003//b3756//b3860//b4013//b2764//b4439//b2222//b2852//b4170//
Fur-Mn2+	b0597//b0338//b3708//b1671//b0594//b0613//b3701//b3970//b3125//b4098//b3970//sroD//b0812//b2925//b3756//b3429//b2155//b3313//b2283//b1379//b1227//b3135//b1264//b3958//b3166//b3604//b0150//b0484//b3604//b0565//b2498//b1736//b3564//b0378//b4267//b2721//b1814//b3392//b3394//b0677//b1182//b0484//b3134//b3541//b0861//b1620//b0997//b1717//b3532//b2155//b4319//b2194//b3707//b2476//b2163//b4095//b3722//b4468//b0115//b1241//b2662//b3959//b1497//b2704//b1023//b0342//b0677//b3532//b3072//b1743//b0377//b0312//b0273//b2607//b1620//b3572//b2375//b0349//b1532//b1920//b2341//b1616//b4008//b1681//b1817//b1851//b2476//b2728//b2961//b3572//b1857//b3367//b1588//b3124//b2369//b2709//b4160//b2722//b0115//b1042//b1736//b2204//b4266//b3766//b1900//b3431//b3367//b2092//b1514//b0020//b1616//b3540//b1022//b3366//b0034//b4024//b4009//b4238//b3479//b1043//b3428//b4115//b3540//b0035//b2852//b3417//b4159//b0861//b1136//b2199//b3451//b3392//b3005//b4321//b3601//b0953//b0724//b3830//b2489//b1782//
GlcC-Acetate	b3366//b4005//b0078//b0463//b0622//b4119//b2291//
GlcC-Glycolate	b0781//b2196//b0154//b3242//b4076//b0389//b1920//
GlrR-Pasp56	b3071//
IclR-pyruvate	b4139//b1407//b4249//b4268//
IdnR-5-ketogluconate	b2557//b0063//b1858//b4511//b1384//b4506//b2280//b4671//
IdnR-Idonate	b0168//b2297//b1782//b0889//b2996//b0154//b4438//b2584//
IlvY-2-acetolactate	b3408//b4705//
IlvY-Alfa-acetohydroxybutirate	b3958//b4160//
IscR-2Fe	b4124//b2923//b3117//b2074//b0908//b0351//b4115//b0827//b1223//b3750//b3530//b0976//b3961//b4062//b2221//b4177//b0111//b2156//b4240//b0522//b4249//b3364//b0759//b0463//b2976//ilvG_2//b4132//b1016//b1796//b2287//b3318//b3957//b1262//b0972//b1732//b1015//b2213//b0348//b3828//b4599//b1987//
LldR-L-lactate	b0207//b1129//b3781//
Lrp-Leucine	b0623//b1826//b0675//b0150//b1732//b4004//b2531//b2222//b3135//b1798//b2962//b1798//b3167//b3721//b3319//b0390//b2663//b4076//b1797//b3576//b3481//b2370//b0183//b1475//b1669//b0728//b2392//b2758//b3671//efeU_2//b0886//b0296//b4035//b2800//b2223//b3449//b2799//b1616//b1621//b3725//b1620//b4293//b4200//b1272//b2234//b0886//b3222//b1819//b3769//b4187//b1512//b4201//b3701//b0594//b1020//b3363//b0365//b2207//b4599//b2509//b1846//b3320//b2342//b4079//b4015//b2557//b1712//b2741//b1260//b3207//b4072//b1528//b4196//b2803//b4441//b2557//b2163//b0973//b1970//b0177//b2093//b1499//b1669//b4193//b3428//b2286//b1385//b1712//b1300//b4106//b1907//b2535//b0168//b3367//b3273//b2469//b0199//b2671//b2424//b3273//b0400//b0429//b2802//b2029//b3781//b1922//
LsrR	b4120//b4439//b3533//b3725//b3939//b4317//b3766//b1392//b1988//
MalT-ADP-Maltotriose	b2732//b4024//b3701//b2799//b2482//b0586//b3728//b4287//b4169//b2551//
MalT-Maltotriose-ATP	b3038//b1336//b2221//b3477//b0820//b1902//b2552//b2373//b1706//b3601//
MelR-Melibiose	b3611//b0161//b0428//
MetJ-S-adenosylmethionine	b0033//b2560//b2554//b3757//b1062//b0190//b2392//b1287//b3236//b2091//b1497//b3452//b0557//b0573//b3578//
MetR-L-homocysteine	b0273//b3164//b3225//b1782//b0593//
MhpR-3-DHPP	b3392//b1499//b1674//b0064//b0564//b2660//
MhpR-3HPP	b0820//b0763//b3426//b0377//b0184//b1620//
MntR-Cd2+	b3611//b3438//b2720//b0110//b3461//
ModE-MoO42-	b0461//b1587//b1535//b3926//b1902//b2286//b0827//b0180//b3243//b3748//b0064//b2153//b3117//b0605//b3479//b2600//b1336//b0399//b2373//b2344//b1826//b2719//b3753//b2925//b1021//b1885//b2149//b4016//b0398//b0349//b2075//b3846//b2481//b1247//b3911//b3828//b1858//b2313//b2674//b4018//b0353//b3123//b4288//b2709//b0161//b3328//
NarL-Phosphorylated	b2212//b2752//b3096//b2155//b3567//b3225//b3274//b2422//b4062//b4159//b1385//b2223//b3223//b1593//b3616//b1493//b1113//b2554//b2710//b4131//b2943//b3481//b0722//b2868//b2660//b1973//b2726//b3566//b1389//b4438//b2994//b0757//b2663//b1712//b1024//b0598//b2364//b2727//b1891//b0338//b0606//b1516//b2372//b4265//b4010//b2961//b2375//b3701//b3958//b2800//b1241//b2996//b4169//b1182//b0110//b3617//b4237//b3604//b1612//b1043//b3461//b3576//b4450//b4013//b0110//b0724//b2200//b1884//b0722//b1226//b1669//b2280//b3441//b3332//b0841//b2153//b1384//b1732//b3272//b3273//b0020//b2369//b4237//b3574//b2965//b2760//b1006//b4058//b0593//b0619//b1680//b0592//b2392//b1101//b3668//b2415//b3723//b4438//b0592//b3757//b1397//b2726//b1224//b2484//b0178//b2310//b2675//b0061//b3335//b0107//b1190//b0908//b4242//b0889//b3326//b2503//b0557//b3773//b1748//b0774//b1182//b3357//b4196//b4637//b2607//
NarP-Phosphorylated	b3565//b1160//b4450//b4123//b3328//b3319//b3938//b0677//b0584//b1719//b2557//b0591//b0765//b0894//b3708//b4318//b0240//b4187//b0191//b3227//b3425//b2571//b1546//b0077//b1516//b0462//b2470//b0679//b1264//b4063//b1021//b2308//efeU_2//b2927//b3568//b2666//b4194//b0204//b3005//b2601//b3927//b1247//b3667//b1608//b3415//b3006//b0389//b0593//b1892//b0755//
NhaR-Na+	b1130//b3572//b0061//b1132//b2721//b2868//b1656//
NikR-Cd2+	b4069//b2371//b2392//b3403//b1256//b2551//
NikR-Co2+	b1391//b3167//b0980//b4321//b2957//b0617//
NikR-Cu2+	b3409//b2312//b3853//b2425//b2204//b3454//
NikR-Ni2+	b4104//b2993//b0106//b3852//b0935//b0154//
NikR-Zn2+	b1617//b4072//b2151//b3417//b3025//b3325//
NrdR-ATP	b1244//b1002//b2716//b0679//b3509//b3959//b3828//b2925//b2926//
NrdR-Zn2+	b0061//b2721//b3394//b0574//b2712//b3902//b3072//b1717//b0929//
NrdR-dATP	b1252//b4131//b1798//b2580//b4311//b1594//b3577//b2802//b2287//
NsrR-2Fe	b0204//b0553//b3366//b1132//b1715//b1535//b1797//b3165//b2221//b4384//b3971//b3311//b1113//b3367//b1744//b3413//b4154//b1516//b2965//b4123//b3071//b1010//b1256//b1247//b0678//b2365//b3959//b3403//b0591//b1398//b0945//b2560//b2200//b4132//b4241//b0758//b3275//b2312//b0344//b3566//b3726//b1016//b3957//b2588//b3753//b0841//b4036//b0997//b3670//b2588//b3135//b2943//b1323//b2276//b3415//b1302//b3410//b3509//b4355//b0805//b1131//b0677//b1497//b0756//b1275//b2240//b1040//b2962//b0886//b2676//b2957//b3750//b2706//
PhoB-Phosphorylated	b2195//b2221//b4016//b2368//b0583//b3437//b2077//b3707//b0775//b3671//b3669//b1190//b1532//b0350//b2285//b3766//b1264//b3221//b1746//b0334//b3518//b0151//b1883//b1276//b3363//b2287//b2231//b3725//b4705//b2241//b1388//b1852//b0592//b3599//b3093//b1299//b3243//b2589//b2591//b1671//b4106//b0997//b0180//b2470//b0684//b1022//b1131//b1223//b2721//b1732//b0221//b0389//b1528//b1429//b0397//b0720//b3603//b1007//b0197//b0048//b3241//
PhoP-Phosphorylated	b3076//b2754//b3927//b4201//b3313//b2224//b1395//b2203//b3604//b4076//b4324//b0574//b2156//b2579//b3544//b2903//b0428//b1818//b3666//b0726//b4093//b1210//b2309//b0063//b2711//b0998//b3667//b3326//b2296//b1041//b0460//b1658//b3424//b4242//b1265//b2077//b3608//b1493//b2232//b1512//b0517//b3116//b3408//b2421//b4063//b1511//b0864//b4024//b1616//b0564//b0723//b4010//b2297//b3604//b4120//b3214//b3566//
PrpR-2-methylcitrate	b1597//b0880//b1890//b0398//b0063//
PurR-Guanine	b4175//b2143//b3452//b1712//b1263//b2726//b3037//b1009//b2751//b1532//b3320//b2631//b0161//b4292//b4073//b0778//b3366//b0929//b4129//b1395//b1492//b2996//b0679//b3615//b3451//b3939//b3076//b4101//b3423//b2964//b2202//b4093//b4069//b3224//
PurR-Hypoxanthine	b2465//b1336//b2763//b3363//b0183//b4101//b1744//b1260//b0110//b4238//b4392//b2313//b3904//b3758//b3543//b2762//b3231//b4197//b0682//b0953//b1528//b4094//b1615//b3855//b1681//b4292//b0346//b3409//b3728//b0755//b3969//b0199//b0979//b2201//
QseB-Phosphorylated	b3960//b2965//b3572//b3846//
RhaR-L-rhamnose	b3457//b1039//
RhaS-L-rhamnose	b0933//b0352//b1265//b2407//b0589//b3957//
RstA-Phosphorylated	b1736//b3038//b3772//b2147//b0331//b1245//b1748//b0622//b1717//b1747//
SoxR-2Fe_oxydized	b4426//b2076//b0681//b2991//
TorR-Phosphorylated	b4007//b1252//b4177//b3532//b0463//b1987//b2925//b0150//b2156//b0570//
TrpR-Tryptophan	b0431//b2415//b0970//b0976//b2707//b2076//b0107//b2755//b2838//b3363//b0378//b3565//
TyrR-L-tryptophan	b3477//b3278//b3959//b3118//b0734//b3531//b3426//b3456//b2559//b0936//b2503//b3408//b0597//b3912//
TyrR-Phenylalanine	b2673//b0152//b3333//b4154//b1511//b2508//b2374//b1814//b0388//b0111//b0975//b3854//b2344//b2483//
TyrR-Tyrosine	b0593//b1113//b0197//b3164//b3588//b1276//b4019//b0451//b2980//b1589//b3224//b3212//b3599//b1588//
UhpA-Phosphorylated	b2288//
XapR-xanthosine	b3544//b0036//
XylR-Xylose	b0590//b0517//b1393//b0979//b1780//b0041//
ZntR-Cd2+	b4019//
ZntR-Hg	b0428//
ZntR-Zn2+	b1493//
ZraR-Phosphorylated	b2996//b4072//b2559//
Zur-Zn2+	b0341//b1009//b2531//b2106//b1205//b3601//
