#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b0094//b2012//
menD	b1194//b0862//b1672//
metN	b0414//b1888//
mglC	b3733//b0828//ybfI//
mhpB	b2715//b2762//
mhpF	b4081//b2663//
minD	b2990//b1947//
minE	b4288//b2502//
mnmG	b0062//b3512//
moaE	b3212//b0450//b1468//b3809//b0936//
mokB	b2095//b3208//
mpl	b3123//b2998//
mprA	b3458//b0888//b3786//
mraZ	yrhA//b1180//b2216//b3894//
mrp	b0940//b4006//
murE	b3183//b3069//
nagB	b3493//b0726//
nanM	b2506//b0641//
napF	b2243//b1167//
napH	b1282//b4254//b2202//b2203//b2888//
narJ	b2868//b2517//b2930//
narZ	b1514//b0533//
nirD	b0138//b0635//b3846//
nrdG	b3506//b3113//
nrdI	b1140//b2113//b3628//b2123//
nrfC	b2354//b0414//b0138//
nuoB	b1449//b4189//
nuoN	b1420//b2608//b4608//b2661//b4311//b3520//b3618//b2524//b3429//b1093//b1836//
oppF	b3926//b2662//b0637//b1297//b3261//
paaI	b1177//b1490//b1486//b4621//b1243//b0850//b1007//b0131//b3838//
pdhR	b3514//b0672//
pdxK	b0509//b0347//b1097//
pflB	b3455//b2313//
pgk	b1761//b3377//b3072//
pheL	b3960//b3168//
phnE	b2288//b1912//
phnL	b2278//b3918//b3192//b0729//
pntA	b2327//b0739//
polA	b0850//b2665//
potH	b2195//b4186//ilvG//b2185//b1630//b2198//b3536//
ppa	b0923//b3540//
ppdD	b3875//b1012//
ppx	b0911//b2248//
proX	b4592//b1435//b1576//
prpD	b3417//b3365//b2256//
pspD	b0734//b1519//b1930//b0307//
pstB	b2240//b2976//
pstS	b2445//b0233//b3953//
purT	b1955//b3986//b2748//b3933//b1165//b0533//b2727//b4034//b0027//yrhC//
putP	b2034//b3770//
puuR	b3809//b3960//b1009//b3065//
pyrI	b4512//b3779//b2460//b2093//b1950//b3223//
rbsK	b1709//b2917//b3460//b3520//b2722//
rcsD	b2878//b3202//
recQ	b3560//b3298//
relE	b1850//b3871//
rhaB	b2660//b4106//
ribF	b1159//arpB//b1926//b3555//
rlpB	b2023//b3138//b4015//
rluA	b0549//b1148//
rpmI	b2272//b2169//
rpoN	b0036//b2744//
rseA	b1034//b0248//
rsxB	b1630//b0864//
rtcR	b3959//b3962//
rutG	b0023//b4099//b1485//b1190//b0751//b0884//b4128//
ryhB	b4335//b0366//
sapD	b1849//b3026//b1924//
serC	b3167//b0513//
serT	b1343//b2276//b0829//b4471//
sfmH	b1493//b3615//
slyA	b2255//b2487//
smpB	b3623//b2248//
srlE	b3903//b4307//b3512//b1076//b0861//
sroB	b3361//b2222//
sseB	b0094//b3960//
sspB	b1332//b1552//
ssrS	b1773//b1972//b2141//
sucD	b1851//b0199//b4221//b0652//b3346//b0999//b1491//b1886//b3311//b1865//b0677//b3797//b3941//
sufS	b2930//b3897//b3115//b2040//b2601//b2447//
tatA	b3627//b1876//
tdcG	b0112//b2662//b2096//b0233//b2506//b1167//b1701//
tdh	b1492//b1105//b0907//b3432//b2039//b0573//
tdk	b2012//b2728//
thrC	b2424//b2335//b3292//
thrW	b0520//b3312//b2205//b1073//
tnaC	b0498//b1396//b0583//
tolC	b3454//b2240//b4259//b4539//
tolR	b0872//b3967//b0554//
treC	b4621//b1180//
trmI	b1036//b4451//
trpL	b2169//b1079//b0180//b3898//b4302//
truB	b3008//b2957//
truD	b3309//b1564//b3457//
trxA	b0063//b2616//
trxB	b1949//b4187//
tyrA	b0781//b3012//
tyrB	b3616//b3515//b2926//
tyrU	b3863//b1297//b3738//b3936//b3312//
upp	b0735//b0961//b3956//b0854//b0850//
uraA	b1038//b1244//b4539//
usg	b1912//b0720//
valV	b1843//b2216//b0234//
visC	b3296//b3730//b2971//b3846//
waaU	b1791//b3310//b3113//b0061//b2019//b3693//b1751//b3771//b2283//b3723//b2698//
wbbL	b0711//b0088//b3522//b0331//b3128//b3802//b2143//b2196//b1674//b2949//b3792//b2886//
wcaE	b0036//b4199//
wcaL	b2828//b1851//b2908//b2055//b2524//
wzxE	b3829//b4279//
xerD	b2911//b2137//
xylA	b0121//b0595//
yaaW	b4302//b4353//
yadM	b2893//b3770//
yaeB	b2715//b3563//
yaeI	b3506//b1037//
yafZ	b1015//b2766//
yajG	b2168//b4051//b4316//b1350//
ybaN	b4233//b3208//b2203//b1776//b0739//
ybbC	b0511//b4318//
ybbW	b1034//b1164//b0635//b3967//b3849//
ybcO	b1862//b0888//
ybdD	b1255//b1147//b1011//b4430//b2257//b4188//b3628//b0586//
ybeA	b1051//b0336//b0595//b3236//ilvG//b0856//
ybeZ	b3001//b2609//
ybfC	b3735//b0736//
ybgC	b0151//b0829//
ybgJ	b2991//b3460//
ybgT	b1674//b3341//b2094//b2249//
ybhC	b0306//b2307//b1366//b2095//
ybiC	b0248//b4143//b3724//b1560//b3742//b1152//b0756//b1937//b1394//b0113//b3897//b2702//b4269//b0955//
ybiH	b0137//b4156//
ybiX	b1739//b3749//b1586//b3367//b2665//b2738//b1061//b0809//b0033//b2457//b0642//b1200//b1885//b3180//b0863//
ybjC	b1388//b3941//
ycbS	b3433//b2679//
ycbT	b1039//b1750//
ycbZ	b1948//b2888//
yccB	b1144//b1339//b4621//b0778//b1335//b1514//b0078//b3204//b1864//b2053//
yccJ	b0828//b1698//
yccM	b1778//b1918//b1263//
yccW	b1215//b2145//b1443//
ycdZ	b0590//b4621//
yceD	b1342//b1252//
yceG	b0313//b1611//b4460//
ycfM	b2068//b0978//b3201//
ycgM	b3530//b3846//b1950//
ychS	b2186//b4512//b3972//b0505//b1137//b2776//ysaC//
yciC	b2199//b3430//
yciH	b2782//b0199//
ycjT	b1098//b3751//
ycjV	b1926//b3826//b3822//
ydaU	b2169//b3136//
ydaV	b0511//b2523//
ydaW	b0796//b1048//
ydcQ	b3778//b3433//
ydcW	ybfI//b0081//
yddB	b3750//b0234//
ydeT	b1332//b0077//b1138//
ydeU	b1094//b4348//
ydfE	b2450//b2662//ybfG//
ydfV	b1493//b0750//
ydhS	b4376//b3803//
ydiH	b1587//b2908//
ydiR	b1627//b4048//
ydjL	b0753//b0042//b3812//b1955//
yeaC	b1779//yedS//b4471//
yeaK	b4568//b3205//b1300//
yeaZ	b4237//b3631//b2698//
yebB	b2725//b1133//
yebC	b0990//b0075//b0058//b2531//b1756//b2446//b0897//
yebF	b3560//b2121//
yebG	b3175//b4076//b3236//b2849//b2142//b1674//b2754//b0368//b1883//b1247//b3457//b0337//b3990//b1176//b1228//
yebR	b1950//b3225//b2207//
yebT	b4335//b3896//
yedF	b4293//b2616//
yedI	b3222//b3325//
yedL	b2368//b0004//b4293//b0125//b3725//
yedZ	b3413//b3797//b1368//
yeeE	b3323//b1348//b1207//b2264//b3734//b3875//b4291//b0772//b2414//b2841//b0733//b3065//b1361//b3192//b3654//b1238//b2257//b2207//b4068//b4469//b2090//b2730//b1924//
yeeF	b4317//b4330//b1254//b3863//b0904//b2203//b1776//b0863//b1124//
yehM	b1340//b2523//
yehP	b3130//b1015//b1155//pawZ//b2313//b2071//b1504//b4057//b3530//b3845//b4524//b1890//
yehU	b1939//b3630//
yeiS	b2037//b2501//
yejK	b1864//b1531//b4539//b1247//
yfaA	b4100//b4352//
yfaE	b4052//b2144//b2762//
yfaX	b1519//b0366//b0311//
yfaY	b3346//b0983//
yfaZ	b2387//b3189//
yfbM	b4071//b0729//
yfbN	b1818//b2878//
yfcM	b3301//b3628//
yfcP	b1603//b1480//b2150//b3260//b2739//b2055//
yfcV	b2309//b0509//
yffS	b1126//b2205//b1120//b3543//b4369//b1683//b4603//b3596//
yfgM	b3213//b1150//b1631//b2904//b3829//b4460//b3022//
yfjG	b3544//b1480//
ygaF	b2498//b2764//b0707//b0477//b1918//b1252//b3021//b3460//b2946//b3477//b3749//
ygbM	b2522//b1906//b4353//b3898//
ygcI	b0083//b2254//b1204//b3125//
ygcO	b1394//b2906//
ygeA	b2374//b1226//b0972//yliL//b2530//b4515//
ygeN	b0131//b4203//b1629//
ygfB	b1862//b4310//b3261//
ygfM	yliL//b1339//b0632//b3225//b2455//b2125//b3022//b3031//b0344//b0396//b2497//
ygfT	b4280//b3654//
ygfU	b1970//b3166//b1710//
yggF	b1849//b0137//b4353//
yghJ	b0905//b4358//b3433//
yghZ	b0884//b2609//
ygiQ	b3292//b3336//b4485//
ygiT	b3316//b3780//
ygjH	b2004//b1586//b0059//
ygjJ	b0162//b1082//b1865//
ygjK	b0350//b4585//
yhaB	b3118//b0720//
yhaO	b4460//b3541//
yhaV	b2827//b1254//
yhbE	b3158//b3512//
yhbJ	b0616//b2056//
yhbU	b1921//b1188//
yhbV	b2946//b3739//b0536//b4112//b0783//b1155//
yhbY	b3510//b1987//b0313//b1612//b3783//b3129//b1124//b0075//b2250//b3541//b3726//b3413//b3869//b3964//b2365//b0983//b3324//b0051//b0971//b2765//b2776//b2005//b0996//b3791//b3615//b3367//b4589//b1000//b0513//b2155//b4288//b3343//b3202//b4418//b1778//b1531//b3190//b0093//b0914//b4072//b4014//b4308//b4603//b0063//b0451//b1263//b1742//b3726//b4382//b1633//b3225//b1970//b3458//b3686//b2905//b2278//b0245//b2524//b4280//b3941//b2423//b2525//b3597//b2326//
yhcH	b0727//b0992//b2870//b3733//b1954//arpB//
yheL	b0088//b3297//b0594//b1004//
yheO	b3617//b2838//b2998//b0971//b1088//b4369//b4115//b3785//b3964//
yheS	b0872//b3870//
yhfU	b2266//b2476//
yhiI	b2453//b3944//
yhiM	b2250//b1828//b0114//b0704//b3994//b0765//b0351//b4369//b3074//b3632//b1937//b0253//b2961//b1258//b1482//b1291//
yhjE	b0436//b2513//b1748//b0750//b2840//b3687//b1729//b4302//b1235//b3959//b3460//b3749//b3457//b4352//b1919//b4557//b0983//b3265//b2673//b0184//b3080//b3359//b4371//b1487//b3312//b0863//b1430//b1150//b3802//b1474//b3168//yjhE//b0779//b2608//b1190//b1391//b0967//b3487//
yiaB	b1487//b0368//
yiaK	b3735//b0313//
yibD	b0062//b1332//
yibI	b2312//b1396//
yibJ	b3596//b4142//
yibN	b1147//b3604//b2762//b3431//
yicE	b2531//b2961//
yidP	b2462//b1097//
yidZ	b1851//b1673//
yieK	b1012//b4226//
yigB	b0967//b2243//b1563//b4557//b2729//b2203//b1950//b1140//b1444//b2307//b2037//b3631//b2256//b1265//b2277//b0186//b2879//b0637//
yigL	b1300//b0720//
yigZ	b0075//b1282//b0982//b0636//b2216//b3114//b3982//b1305//b2517//b0975//b3183//b4539//
yijD	b2917//b4067//
yijF	b3456//b2525//b0347//
yjbR	b3208//b2230//
yjbS	b1044//b1492//
yjcH	b2204//b3337//b3906//
yjdA	b3195//b1177//b2453//b2619//b3433//b2443//b2235//b2946//b2040//b1819//b0234//b1070//b1175//b1949//b0198//b4226//b1881//b3413//b1912//b1164//b2673//b0252//b0961//b2051//b3871//b1443//b1834//b1390//
yjdJ	b4113//b0652//b3533//b1789//
yjdO	b4407//b0534//
yjeO	b0721//b4115//
yjfK	b3190//b2676//
yjfO	b1841//b0474//b1717//
yjfY	b2728//b0365//
yjgI	b4259//b2198//
yjgZ	b3261//b4245//b2756//b4592//
yjhC	b0232//b0486//
yjhX	b1590//b3026//
yjiH	b0152//b0170//b1578//
yjiM	b1589//b3309//
yjiX	b2652//b3200//
yjjI	b0594//b3138//b1159//b2907//b2849//b0914//b2608//b2528//b1651//b0779//
yjjN	b3320//b2203//b3645//b2911//b2279//b3833//b0334//b1681//b4054//b3787//
yjjV	b2125//b2762//
ykfI	b4318//b3892//b3810//b1195//b0474//b3432//b0974//b1773//
ykgB	yliL//b2017//
ykgF	b3797//b3117//
ylbF	b0904//b3739//
yliI	b2718//b4109//
ymdA	b1864//b1078//b1151//b1140//b3632//b0406//b3221//b3812//b3960//b3334//b4467//b3475//b2497//b1587//b2091//b3737//b3617//b2906//b1018//b2439//b0704//b2738//b2207//b4101//b4132//b1421//b2242//b1340//b2033//
ymfE	b0518//b0864//
ymfR	b3734//b2055//
ymfS	b2093//b4033//b1891//b4122//b4245//b2205//
ymfT	b2661//b2992//b0643//b1836//b3530//b1563//b0028//
ymgC	b3964//b3225//b3491//b0554//
ymgI	b2443//b3605//b2461//
ynaJ	b2756//b1680//b1864//b3297//b1631//b0118//b3731//b2308//
ynbB	b4056//b0764//b1258//b2961//b0573//b0910//
ynbC	b0436//b0014//
yncB	b1258//b3630//b0350//b3870//b2764//b0485//b2186//b4655//
yncE	b2354//b2868//
yncK	b2051//b3177//b2109//b3982//b1736//b0421//b4200//
yneJ	b0344//b1729//
yneK	b1281//b2767//
yneL	b0980//b4160//b2242//b2264//b3190//b2756//b2703//b1988//b2879//
ynfH	b2444//b1862//b3739//b0168//b1386//b0473//b3340//
ynjD	b1124//b1668//b3385//
ynjE	b3962//b4329//b3780//b1203//b2309//
ynjH	b2140//b1390//b1409//b0784//b2458//
yoaD	b2004//b1946//b0974//
yoaG	b0313//b3141//
yobA	b2616//b2757//
yobB	b1348//b4034//b0421//
yobF	b1949//b2126//
yodA	b4459//b2506//b0896//
yodD	b3123//b3186//b2020//b1449//b1343//b0958//b1000//b1159//b1844//
yoeB	b0976//b3231//
yohC	b0759//b2719//
yohF	b0477//b1012//b2288//b3300//b2703//b1564//b1420//
yohK	b1939//b0636//
ypeC	b3115//b4459//
yphA	b1467//b1684//
yphB	b3802//b4106//
ypjI	b3013//b3734//
yqeC	b3340//b3123//b0996//b3748//
yqeK	b2872//b1495//b4269//b1593//b3221//b1797//b3305//
yqgB	b1577//b3433//b1006//b2762//b2738//b2856//b0958//b1126//b0758//b3645//b4377//b4113//b3575//b4565//b2025//b3124//b0615//b3476//b3294//b1862//b1243//b3303//b0806//b4303//
yqgD	b1004//b0955//
yqgF	b1924//b1519//
yqhG	b3198//b4117//b0764//
yqiA	pawZ//b1094//
yrbA	b2757//b0828//b2148//b3893//b2876//
yrbC	b2451//b1165//
yrbF	b4067//b3352//b1238//
yrbK	b1011//b4610//b1235//b4099//
yrhA	b1832//b2879//
ysaC	b0928//b2459//b1207//b0735//b3301//b1006//b2698//b2926//b3825//b0348//ygeN//b0615//
ytfP	b3098//b4056//
ytfT	b3545//b0972//b1603//b2048//b2235//b3849//b3341//b2488//
ythA	b4430//b3517//
ytjA	b0904//b2682//b1564//b3603//b2456//b2185//b3114//b2149//b2421//b0112//b3118//b2206//b2414//b0511//b2825//b0522//b1674//b1190//b1257//b4123//b0653//b0036//b3400//b2025//b3833//b1175//b4610//b3236//b4070//
zntR	b0199//b0139//
