#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2486//b2609//
polA	b2482//b2374//
potH	b1685//b1012//b3690//b2517//b3175//b2277//b4524//
ppa	b2248//b3810//
ppdD	b1760//b1939//
ppx	b2752//b2757//
proX	b1225//b2661//b3390//
prpD	b1950//b3783//b2941//
pspD	b2230//b1970//b3620//b3377//
pstB	b0232//b3979//
pstS	b2600//b0888//b2197//
purT	b4478//b4143//b1260//ilvG//b2146//b1334//b0032//b0982//b0087//b3739//
putP	b2096//b3560//
puuR	b0180//b1495//b2718//b3654//
pyrI	b3299//b1617//b0784//b3292//b0707//b1971//
rbsK	b0450//b0850//b4428//b2282//b0171//
rcsD	b2141//b1190//
recQ	b2606//b1751//
relE	b2697//b2333//
rhaB	b3168//b1685//
ribF	b4207//b0632//b3651//b3506//
rlpB	b1883//b1516//b1668//
rluA	b3516//b4451//
rpmI	b3850//b4451//
rpoN	b2287//b1840//
rseA	b2092//b1824//
rsxB	b1486//b0273//
rtcR	b1077//b2335//
rutG	b1611//b1244//b4202//b0710//b1257//b3523//b1152//
ryhB	b3324//b0976//
sapD	b0505//b1243//b2728//
serC	b1449//b3118//
serT	b2196//b2262//b0406//b1297//
sfmH	b3836//b1600//
slyA	b1504//b1668//
smpB	b0296//b2022//
srlE	b1088//b4371//b2378//b3805//b1708//
sroB	b2125//b3024//
sseB	b2135//b4131//
sspB	b0434//b0632//
ssrS	b2143//b2071//b1225//
sucD	b0331//b1642//b1293//b1617//b2422//b3432//b2155//b4151//b1132//b1438//b0473//b3788//b2096//
sufS	b2196//b3516//b1306//b2717//b4035//b0776//
tatA	b3730//b1342//
tdcG	b3190//b3530//b3326//b0344//b1515//b3124//b4156//
tdh	b1149//b2288//b1172//b3779//b1495//b0137//
tdk	b2682//b2049//
thrC	b1226//b2341//b1514//
thrW	b2501//b2616//b0750//b1483//
tnaC	b3486//b3779//b2722//
tolC	b3630//b2543//b1906//b2573//
tolR	b1651//b4375//b0497//
treC	b4317//b2444//
trmI	b4230//b3307//
trpL	b3433//b2052//b0894//b3779//b0723//
truB	b1393//b2476//
truD	b2235//b3026//b2236//
trxA	b1164//b1879//
trxB	b3170//b3345//
tyrA	b2992//b3748//
tyrB	b3455//b0941//b2720//
tyrU	b1150//b2168//b3861//b3309//b3198//
upp	b0018//b1632//b2930//b2126//b4032//
uraA	b3344//b0810//b4293//
usg	b3212//b2235//
valV	b3486//b1153//b1823//
visC	b4106//b1073//b1904//b1887//
waaU	b4352//b0396//b0758//b4153//b0905//b1910//b4384//b4467//b4147//b4585//b4430//
wbbL	b4316//b1132//b2414//b3359//b1665//b4149//b2488//b3580//b3195//b1258//b1698//b1991//
wcaE	b1464//b2683//
wcaL	b3259//b2764//b2497//b1807//b2723//
wzxE	b2012//b3614//
xerD	b1299//b3365//
xylA	b0617//b1006//
yaaW	b1464//b2141//
yadM	b1745//b3352//
yaeB	b1467//b3735//
yaeI	b3623//b3304//
yafZ	b1148//b2543//
yajG	b1482//b1756//b1225//b1756//
ybaN	b3522//b3726//b1511//b4054//b3260//
ybbC	b0078//b1931//
ybbW	b1332//b2277//b2390//b2444//b1566//
ybcO	b1918//b2034//
ybdD	b3236//b1678//b0042//b0536//b3334//b0820//b3319//b2766//
ybeA	b2341//b2697//b1306//b3671//b1633//b3074//
ybeZ	b0026//b3903//
ybfC	b2524//b0252//
ybgC	b2918//b3735//
ybgJ	b0081//b1238//
ybgT	b4319//b1684//b0011//b1074//
ybhC	b2487//b3803//b3191//b0781//
ybiC	b3480//b2252//b4070//b0115//b4334//b1132//b3618//b4056//b4122//b0120//ybfI//b2276//b1420//b3460//
ybiH	b2469//b3724//
ybiX	b0678//b4183//b2674//b2248//b1880//b0940//b1165//b1281//b1818//b1484//b1491//b4317//b1487//b1783//b1988//
ybjC	b3123//b2230//
ycbS	b0575//b4117//
ycbT	b1350//b0033//
ycbZ	b1840//b2149//
yccB	b4464//b3166//b2189//b4068//b1137//b1787//b1906//b3733//b4069//b0590//
yccJ	b0337//b3893//
yccM	b1519//b4079//b1081//
yccW	b2458//b3180//b4443//
ycdZ	b4099//b1165//
yceD	b2573//b0003//
yceG	b2339//b4231//b2095//
ycfM	b3510//b3315//b2135//
ycgM	b3727//b0971//b3962//
ychS	b1987//b1097//b0018//b0922//b3650//b0722//b1252//
yciC	b2282//b3334//
yciH	b2261//b2253//
ycjT	b2280//b0992//
ycjV	b2725//b4598//b0975//
ydaU	b2870//b2196//
ydaV	b0678//b2727//
ydaW	b1672//b2423//
ydcQ	b1287//b3779//
ydcW	b0003//b0343//
yddB	b3724//b1735//
ydeT	b2618//yedS//b1866//
ydeU	b1085//b1563//
ydfE	b0487//b2883//b1335//
ydfV	b3229//b1909//
ydhS	b0820//b2318//
ydiH	b1184//b1891//
ydiR	b3317//b3334//
ydjL	b1386//b0782//b3098//b0711//
yeaC	b0861//b1392//b2487//
yeaK	b3352//b1774//b1104//
yeaZ	b3138//b3944//b0533//
yebB	b1947//b0232//
yebC	ygaQ_2//b3240//b3506//b3183//b1901//b1348//b1480//
yebF	b3684//b2905//
yebG	b3597//b3896//b0590//b1085//b1482//b3127//b2208//b4081//b3799//b3315//b0642//b3956//b1919//b3563//b3167//
yebR	b0520//b0990//b3991//
yebT	b4305//b0643//
yedF	b0094//b1390//
yedI	b3704//b4233//
yedL	b2196//b1578//b4460//b3671//b3508//
yedZ	b3189//b3065//b1630//
yeeE	b3871//b0921//b4515//b3344//b3347//b1040//b1009//b3936//b2458//b0344//b1340//b3198//b2744//b2443//b2090//b2242//b0720//b2727//b2280//b0023//b3378//b0430//b2663//
yeeF	b2672//b1945//b3796//b3308//b0795//b3222//b1847//b3620//b0244//
yehM	b1224//yedS//
yehP	b0505//b1464//b1593//b4071//b3703//b4233//b0864//b0234//b1944//b1560//b2856//b4240//
yehU	b1946//b2241//
yeiS	b3520//b3299//
yejK	b1778//b2097//b2754//b2199//
yfaA	b1948//b1393//
yfaE	b0094//b4117//b1343//
yfaX	b0059//b3749//b3333//
yfaY	b3080//b3732//
yfaZ	b1888//b1709//
yfbM	b2282//b1291//
yfbN	b4269//b0908//
yfcM	b2767//arpB//
yfcP	b0871//b0871//yncK//b1243//b1300//b2748//
yfcV	b3192//b1334//
yffS	b1080//b3772//b2288//b4335//b3074//b2252//b0811//b2490//
yfgM	b1506//b0511//b3986//b2309//b1490//b1366//b1940//
yfjG	b4382//b0077//
ygaF	b0856//b2123//b3958//b4005//b1157//b3836//b0704//b1807//b1316//b3897//b2048//
ygbM	b3708//b2527//b3110//b2487//
ygcI	b2095//b3476//b1866//b3708//
ygcO	b0062//b0573//
ygeA	b2601//b1684//b0903//b0138//b4245//b0180//
ygeN	b3065//b0810//b3180//
ygfB	b4311//b2757//b2673//
ygfM	b1180//b2019//b0450//b2217//b4287//b0168//b0574//b3690//b1748//b1038//b2278//
ygfT	b4334//b0728//
ygfU	b0072//b1612//b4310//
yggF	b1259//b4367//b0871//
yghJ	b2606//b2718//b1104//
yghZ	b3197//b2744//
ygiQ	b0075//b3930//b1154//
ygiT	b2677//b3123//
ygjH	b3645//b3359//b3377//
ygjJ	b0860//b1485//b1506//
ygjK	b3342//b1773//
yhaB	b1593//b0232//
yhaO	b1089//b1970//
yhaV	b3293//b1464//
yhbE	b0429//b3323//
yhbJ	b0784//b2109//
yhbU	b1435//b2421//
yhbV	b3386//b1097//b4407//b2024//b3632//b1362//
yhbY	ypjI//b3433//b3115//b3540//b0487//b2997//b3616//b3195//b3941//b0884//b3223//b3100//b1880//b2422//b4330//b1904//b3123//b1939//b1862//b2674//b0641//b1335//b0996//b2458//b0864//b0865//b3515//b3305//b0434//b4238//b1006//b0273//b3796//b2783//b1886//b1949//b3838//b0518//b0511//b4460//b0809//b4207//b3998//b1224//b0982//b1757//b1144//b4293//b1299//b2737//b3797//b3769//pawZ//b0074//b3893//b2776//b1947//b0171//b4024//b3013//b2949//b4279//b0336//b3626//
yhcH	b3486//b0313//b0169//b3352//b2524//b1972//
yheL	b1646//b3194//b0575//b2234//
yheO	b3195//b3458//b3892//b2754//b3367//b3727//b1880//b3741//b3236//
yheS	b0583//b0751//
yhfU	b0320//b2976//
yhiI	b0350//b0477//
yhiM	b3128//b3319//b2971//b0337//b2256//b2033//b2464//b0928//b3643//b3811//b3327//b2374//b3259//b3575//b2189//b3725//
yhjE	pawZ//b4151//b3491//b4608//b2400//b3478//b1085//b3430//b1531//b1499//b4072//b1080//b4430//b1190//b4101//b4621//b2440//b0897//b1351//b2023//b0296//b2241//b3749//b2038//b1103//b0750//b0486//b3983//b1487//b4478//b1305//b0830//b0811//b3377//b3516//b2755//b3128//b1350//
yiaB	b0778//b0428//
yiaK	b1593//b2663//
yibD	b2451//b3726//
yibI	b3125//b3958//
yibJ	b2482//b0085//
yibN	b4056//b2039//b0231//b3475//
yicE	b4293//b4270//
yidP	b2277//b2620//
yidZ	b0765//b1430//
yieK	b4238//b1938//
yigB	b2841//b0615//b2044//b2918//b3904//b1407//b0082//b4149//b2713//b2141//b1414//b3491//b2012//b1920//b4378//b1881//b3871//b3212//
yigL	b4407//b1144//
yigZ	b1642//b1332//b0468//b1778//b1932//b2189//b1564//b2444//b3772//b2460//b3993//b2276//
yijD	b0520//b1565//
yijF	b2169//b0785//b3320//
yjbR	b3239//b2249//
yjbS	b1048//b3431//
yjcH	b2041//b3904//b3580//
yjdA	b2905//b0168//b0545//b0169//b2196//b1774//b0028//b1183//b1971//b0342//b2706//b2333//b2500//b1452//b1177//b2240//b0379//b3417//b4353//b2012//b1415//yedS//b1627//b0093//b0660//b2421//b3309//b0936//
yjdJ	b0724//wbbL//b2677//b4051//
yjdO	b1048//b2997//
yjeO	b4106//b0734//
yjfK	b1909//b3977//
yjfO	b4302//b3772//b2730//
yjfY	b2684//b1922//
yjgI	b1368//b2851//
yjgZ	b3994//b3403//b1948//b1153//
yjhC	b1010//b1563//
yjhX	b1407//b0120//
yjiH	b1862//b2497//b2498//
yjiM	b0982//b3455//
yjiX	b3110//b2852//
yjjI	b1685//b3542//b3833//b0162//b1505//b1593//b0583//b4221//b3611//b1428//
yjjN	b0059//b2704//b0074//b0595//b2933//b3336//b2864//b2272//b0989//b0051//
yjjV	b2662//b2528//
ykfI	b4239//b3620//yrhA//b2748//b3918//b4451//b3337//b1787//
ykgB	b3958//b0999//
ykgF	b4293//b1593//
ylbF	b0860//b1228//
yliI	b2313//b1773//
ymdA	b1750//b3295//b0737//b4188//b4069//b3958//b3308//b3693//b4200//b3959//b3327//b3990//b1949//b1646//b3191//b3341//b1517//b0244//b2876//b2930//b0907//b0151//b2455//b4355//b3126//b0961//b2141//b3322//b0358//
ymfE	b2040//b2052//
ymfR	b2697//b3265//
ymfS	b1298//b1298//b3963//b3703//b2123//b2850//
ymfT	b3202//b2186//b4188//b1880//b3326//b0955//b3631//
ymgC	b4126//b0804//b2702//b2071//
ymgI	b0936//b4244//b4291//
ynaJ	b0739//b3261//b3320//b3293//b1493//b1486//b2109//b2851//
ynbB	b3544//b3748//b3493//b2109//b3869//b3341//
ynbC	b3304//b0331//
yncB	b0198//b0943//b1224//b1850//b0595//b1464//b3629//b2140//
yncE	b3770//b2702//
yncK	b0704//b3953//b2056//b1390//b2870//b3893//b0511//
yneJ	b1252//b1679//
yneK	b1089//b2021//
yneL	b0313//b2679//b3822//b1393//b0632//b2204//b2486//b3455//b1159//
ynfH	b3119//b0473//b2728//b3213//b1097//b2266//b2418//
ynjD	b4131//b3869//b1736//
ynjE	b1668//b3787//b3395//b1094//b3783//
ynjH	b1077//b2618//b4112//b3175//b3293//
yoaD	b4098//b2308//b2281//
yoaG	b2697//b0735//
yobA	b1926//b1180//
yobB	b4147//yrhC//b4352//
yobF	b0764//b3869//
yodA	b1972//b1264//b0414//
yodD	b0366//b0369//b0967//b2782//b4202//b4317//b1970//b2257//b4230//
yoeB	b1900//b3972//
yohC	b3616//b2313//
yohF	b2341//b1526//b0549//b3312//ysaC//b2199//b1000//
yohK	b4151//b2248//
ypeC	b1366//b0804//
yphA	b0406//b2800//
yphB	b1265//b3172//
ypjI	b3976//b1307//
yqeC	b4052//b2720//b1265//b3347//
yqeK	b2864//b4110//b2873//b4593//b2236//b0591//b3956//
yqgB	b3994//b0574//b2037//b3957//b2706//b0851//b2021//b1884//b1225//b1779//b1281//b0720//b0653//b3710//b2108//b1919//b2867//b2476//b1260//b4460//b1851//b3565//b2056//b0180//
yqgD	b1366//b2148//
yqgF	b2878//b3536//
yqhG	b3580//b3623//b0533//
yqiA	b1509//b4035//
yrbA	b3986//b1312//b2239//b0864//b2256//
yrbC	b0914//b2050//
yrbF	b2597//b1146//b1171//
yrbK	b4585//b2445//b3731//b4317//
yrhA	b1126//b1750//
ysaC	b2094//b2904//b3802//b1776//b3651//b2855//b4132//b3321//b3186//b1883//b1348//b1563//
ytfP	b0186//b1946//
ytfT	b3385//b2142//b3545//b1300//b3199//b0855//b4467//b3487//
ythA	b0061//b0505//
ytjA	b1918//b0350//b4027//b0195//b1746//b3555//b2782//b1247//b1010//b3615//b2365//b2486//b4314//b2041//b0071//b2457//b3228//b4308//b4126//b2451//b4112//b3123//b1257//b0777//b1464//b2041//b3983//b1134//b0811//
zntR	b4618//b0973//
