#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b0108//b0811//
srlE	b1138//b2022//b2094//b1388//b2143//
sroB	b1630//b2021//
sseB	b3482//b0050//
sspB	b1184//b1246//
ssrS	b0597//b1494//b3779//
sucD	b3514//b1929//b0121//b0032//b3791//b1724//b0776//yncK//b0350//b3212//b1490//b3962//b3200//
sufS	b3893//b2281//b3846//b1078//b0356//b3293//
tatA	b0861//b1900//
tdcG	b1190//b1410//b0943//b1164//b3810//b1097//b2113//
tdh	b2721//b4407//b2893//b3330//b1391//b0131//
tdk	b2697//b2941//
thrC	b2620//b0830//b3491//
thrW	b2035//b4304//b0015//b3739//
tnaC	b2013//b1970//b3386//
tolC	b0978//b2486//b2423//b1483//
tolR	b1633//b3359//b3964//
treC	b2871//b2281//
trmI	b0131//b2140//
trpL	b4269//b3523//b0085//b3611//b3403//
truB	b4329//b0586//
truD	b2597//b4013//b0336//
trxA	b0121//b0014//
trxB	b3185//b2977//
tyrA	b1175//b0586//
tyrB	b1884//b3812//b3315//
tyrU	b1155//b3069//b2528//b3346//b0114//
upp	b3136//b0058//b1987//b1926//b3967//
uraA	b2488//b0736//b0498//
usg	b3617//b0812//
valV	b3130//b1097//b0125//
visC	b2239//b4135//b1159//b1132//
waaU	b0198//b4006//b2147//b1611//b1393//b0545//b3710//b1772//b2202//b2678//b3656//
wbbL	b0273//b3457//b2762//b3846//b3078//b2368//b3224//b4128//b3772//b2849//b2925//b3836//
wcaE	b0002//b0796//
wcaL	b4371//b1717//b3514//b1438//b1390//
wzxE	b3645//b2526//
xerD	b4610//b0549//
xylA	b0092//b3778//
yaaW	b2004//b3208//
yadM	b1772//b0365//
yaeB	b0936//b3623//
yaeI	b3110//b3742//
yafZ	b3316//b2448//
yajG	b2264//b0584//b3292//b3850//
ybaN	b2498//b3006//b1646//b4079//b2903//
ybbC	b0004//b1494//
ybbW	b1007//b1970//b1516//b0593//b3119//
ybcO	b0855//b3617//
ybdD	b4200//b1681//b4202//b1937//b4147//b3240//b4114//b3507//
ybeA	b3979//b0584//b2342//b2744//b2490//b2023//
ybeZ	b4320//b4153//
ybfC	b2490//b1954//
ybgC	b1483//b1729//
ybgJ	b0750//b2135//
ybgT	b0182//b3222//b4655//b3845//
ybhC	b1037//b3979//b2977//b1904//
ybiC	b3770//b3871//b1580//b0862//b3460//b2990//b3725//b0234//b1988//b1487//b3863//b3119//b3540//b3098//
ybiH	b4068//b0533//
ybiX	b1552//b2949//b2194//b3455//b4378//b1368//b1589//b1904//b3850//b0025//b4156//b2169//b4072//b2887//b1428//
ybjC	b3829//b0736//
ycbS	b2365//b2841//
ycbT	b2608//b1848//
ycbZ	b0296//b0776//
yccB	b1184//b2818//b0003//ilvG//b0125//b3343//b2515//b4099//b2034//b2202//
yccJ	b4259//b0125//
yccM	b3345//b4072//b3359//
yccW	b3545//b1862//b2400//
ycdZ	b3850//b2313//
yceD	b1157//b0087//
yceG	b3223//b3893//b3718//
ycfM	b4358//b1972//b3031//
ycgM	b0871//b2282//b0590//
ychS	b2422//b1495//b3959//b0795//b3204//b0487//b3080//
yciC	b2104//b2527//
yciH	b0855//b0999//
ycjT	b4186//b1885//
ycjV	b4539//b0710//b0509//
ydaU	b2354//b1008//
ydaV	b1920//b0597//
ydaW	b0078//b1190//
ydcQ	b0028//b3958//
ydcW	ybfI//b0169//
yddB	b1007//b3643//
ydeT	b2278//b1586//b2125//
ydeU	b4557//b3525//
ydfE	b2282//b0025//yedS//
ydfV	b2453//b0312//
ydhS	b1921//b3315//
ydiH	b1519//b3366//
ydiR	b1972//b4279//
ydjL	b2818//b3359//b1010//b1892//
yeaC	b3769//b0085//b3367//
yeaK	b1177//b3705//b0936//
yeaZ	b2998//b0978//b4464//
yebB	b3941//b0943//
yebC	b3618//b3491//b1736//b3125//b2722//b3359//b0431//
yebF	b0782//b0089//
yebG	b1414//b3963//b4291//b1729//b1467//b3778//b1312//b2204//b0050//b3896//b3342//b2068//b2423//b1443//b3422//
yebR	b0011//b3478//b4221//
yebT	b2907//b3555//
yedF	b1362//b1638//
yedI	b4603//b1611//
yedL	b0004//b0575//b2309//b2719//b3170//
yedZ	b2598//b0976//b0914//
yeeE	b0759//b2309//b4151//b0888//b2143//b2678//b2005//b1294//b4135//b1932//b3292//b2093//b1517//b4288//b3525//b3626//b4079//b2722//b1137//b1304//b4348//b3705//b3903//
yeeF	b4559//b4304//b0152//b1238//b1563//b1009//b1850//b3565//b3516//
yehM	ecpE//b1668//
yehP	b2423//b4233//b3718//b2273//b0811//b4152//b1390//b4122//b4186//b1892//b3906//b3725//
yehU	b1360//b2866//
yeiS	b2894//b3197//
yejK	b1628//b0150//b1599//b1796//
yfaA	ypjI//b4307//
yfaE	b2703//b2739//b1527//
yfaX	b3727//b4369//b3433//
yfaY	b2682//b0972//
yfaZ	b2036//b2019//
yfbM	b0763//b2727//
yfbN	b0369//b1717//
yfcM	b3005//b4127//
yfcP	b3168//b2198//b4270//b2886//b1767//b2109//
yfcV	b0342//b3320//
yffS	b3302//b3958//b2445//b0015//b1748//b4013//b1004//b0936//
yfgM	b1921//b0871//b3985//b1577//b0336//b4123//b4377//
yfjG	b1993//b4589//
ygaF	b1006//b0113//b1476//b2918//b1332//b0253//b2365//yrhA//b2186//b0805//b2014//
ygbM	b2284//b0498//b2256//b0365//
ygcI	b2414//b1343//b2737//b4310//
ygcO	b4231//b2482//
ygeA	b3455//b1506//b3932//b4407//b4598//b1503//
ygeN	b1783//b1138//b2977//
ygfB	b2712//b1849//b1080//
ygfM	b1076//b4237//b4383//b2722//b3703//b0003//b1884//b1089//b0572//b1890//b3994//
ygfT	b4233//b3562//
ygfU	b3769//arpB//b0596//
yggF	b2239//b4526//b2662//
yghJ	b2702//b2113//b2319//
yghZ	b1037//b1679//
ygiQ	b0252//b3991//b4608//
ygiT	b4383//b4131//
ygjH	b2242//b0809//b3941//
ygjJ	b1048//b0033//b1746//
ygjK	b1945//b3510//
yhaB	b0855//b1097//
yhaO	b0162//b3892//
yhaV	b2609//b4189//
yhbE	b1823//b0184//
yhbJ	b3522//b1245//
yhbU	b0865//b2439//
yhbV	b2867//b3172//b2482//b0379//b1577//b1783//
yhbY	b2456//b3721//b1361//b1632//b3926//b4377//b1195//b0982//b0810//b3193//b1089//b4371//b3129//b0779//b1773//b1717//b1238//b3158//b4280//b2480//b2620//b1930//b3026//b2886//b0143//b2276//b0273//b1565//b1480//b2137//b1430//b2443//b2365//b2725//b4158//b0823//b1494//b0820//b3993//b1929//b2205//b0430//b0042//b3530//b0195//b3166//b0575//b2598//b2319//b4585//b0806//b1678//b3542//b3651//b2697//b3734//ecpB//b1599//b0784//b1152//b3540//b3458//b3671//b3199//
yhcH	b3992//b1892//b2941//b1787//b1388//b0358//
yheL	b2879//b0777//b1586//b4307//
yheO	b3894//b3625//b0307//b3604//b3205//b4310//b1818//b4240//b2739//
yheS	b1865//b3477//
yhfU	b3684//b0186//
yhiI	b2930//b4035//
yhiM	b2414//b0162//b2285//b0379//b2674//b0062//b1287//b3251//b4314//b0234//b1014//b3136//b3733//b3013//b1476//b4005//
yhjE	b0783//b4127//b3340//b2729//b2751//b3927//b1906//b2041//b0296//b4113//b1531//b3708//b4081//b3618//b1391//b0615//b4131//b3850//b2121//b4239//b0536//b1504//b2109//b0085//b3960//b0358//b2335//b1708//b3640//b4304//b0498//b3926//b0904//b4200//b1137//b0075//b2683//b0805//
yiaB	b1061//b3786//
yiaK	b1566//b1883//
yibD	b3508//b0026//
yibI	b4469//b3125//
yibJ	b2335//b1287//
yibN	b1943//b2883//b2684//b3327//
yicE	b1817//b2108//
yidP	b1948//b4096//
yidZ	b1942//b3628//
yieK	b2021//b3620//
yigB	b2990//b2051//b4375//b1921//b4308//b4315//b0534//yliL//b4384//b3365//b3510//b4199//b2257//b3069//b3749//b1366//b2068//b2308//
yigL	b1531//b4328//
yigZ	b1120//b1991//b3021//b2390//b0311//b2169//b4244//b0118//b0085//b3265//b0042//b2462//
yijD	b1141//b3906//
yijF	b2751//b1779//b0013//
yjbR	b1841//b0586//
yjbS	b4407//b1516//
yjcH	b3072//b3170//b4293//
yjdA	b2715//b1396//b4485//b4249//b0248//b3176//b0092//b0726//b4154//b1245//b2675//b1879//b2460//b3403//b2904//b2032//b0075//b2730//b1386//b1157//b1156//b2019//b2460//b0984//b2017//b2091//b1674//b4202//
yjdJ	b2318//b0534//b2501//b2339//
yjdO	b3783//b0983//
yjeO	b3960//b3197//
yjfK	b2914//b0592//
yjfO	b3021//b1889//b1245//
yjfY	b0334//b2005//
yjgI	b2272//b2713//
yjgZ	b3991//b1183//b1834//b3486//
yjhC	b2620//b3225//
yjhX	b3861//b3959//
yjiH	b2976//b0023//b3896//
yjiM	b2972//b2033//
yjiX	b0075//b2544//
yjjI	b0033//b0958//b3959//b1931//b3738//b2725//b2893//b4222//b0486//b1038//
yjjN	b2243//b0588//b3458//b1674//b1745//b0137//b4289//b2109//b1132//b0234//
yjjV	b1892//b0974//
ykfI	b0014//b1352//b0050//b0799//b2684//b2526//b4048//b0077//
ykgB	b1074//b0311//
ykgF	b0896//b2313//
ylbF	b2339//b1748//
yliI	b4464//b1195//
ymdA	b0071//b2234//b1944//b2660//b3833//b0051//b3627//b2948//b1600//b0961//b2126//b2197//b3525//b3508//b2960//b3367//b0120//b0092//b2730//b1841//b1149//b3788//b1672//b3229//b0855//b3555//b2525//b0997//b3941//
ymfE	b1198//b2699//
ymfR	b2676//b0152//
ymfS	b2197//b2440//b3176//b1174//yrhC//b2918//
ymfT	b1096//b0894//b2276//b2020//b2754//b4280//b1566//
ymgC	b2933//b1682//b1850//b0545//
ymgI	b2090//b0342//b1751//
ynaJ	b1843//b1843//b4609//b1651//b1577//b1881//b4099//b1348//
ynbB	b2335//b2737//b3236//b0366//b2037//b1878//
ynbC	b1040//b1756//
yncB	b1512//b1787//b2049//b3628//b1008//b4381//b0864//b0921//
yncE	b3302//b3128//
yncK	b1580//b3788//b3168//b0244//b1564//b2977//b0301//
yneJ	b3897//b1389//
yneK	b2276//b0763//
yneL	b1175//b2977//b0636//b3069//b2725//b0379//b3426//b3931//b3130//
ynfH	b1612//b2946//b4117//b0753//b3006//b4506//b3289//
ynjD	b2868//b3205//b1075//
ynjE	b0050//b4033//b4117//b3958//b4076//
ynjH	b1133//b1164//b1774//b3387//b2207//
yoaD	b2230//b1134//b3306//
yoaG	arpB//b1007//
yobA	b2776//b3385//
yobB	b3580//b3201//b1103//
yobF	b1885//b1007//
yodA	b3769//b1925//b2051//
yodD	b2724//b4099//b3632//b3897//b4353//b1294//b3316//b0253//b2257//
yoeB	b3986//b0368//
yohC	b2281//b2721//
yohF	b1493//b1083//b2005//b0660//b3367//b2728//b1126//
yohK	b0025//b1499//
ypeC	b4380//b1164//
yphA	b0334//b0431//
yphB	b1482//b1261//
ypjI	b1265//b0850//
yqeC	b1159//b4154//b2855//b3616//
yqeK	b1260//b2878//b3400//b3080//b2783//b0659//b1930//
yqgB	b2121//b3861//b1264//b3491//b2162//b4048//b1452//b0139//b2121//b4568//b4377//b4128//b3863//b2702//b3416//b0574//b1478//b2264//b4566//b1138//b4467//b2853//b3751//b4202//
yqgD	b1506//b4383//
yqgF	b2930//b2620//
yqhG	b3303//b1484//ysaC//
yqiA	b3390//b2449//
yrbA	b4485//b3486//b1080//b4132//b3836//
yrbC	b4057//b0861//
yrbF	b3159//b0085//b1368//
yrbK	b2241//b3261//b1519//b2855//
yrhA	b0131//b1950//
ysaC	b2840//b1530//b1037//b2526//b2109//b1787//b4314//b4466//b1343//b0152//b3611//b2486//
ytfP	b1783//b2203//
ytfT	b1349//b1151//b1183//b0232//b3315//b2041//b0973//b1157//
ythA	b1215//b2998//
ytjA	b0195//b3362//b2186//b2941//b2712//b2498//b1588//b4279//b3508//b1188//b2767//b2339//b4015//b2185//b3985//b1077//b0726//b0779//b1183//b3205//b0180//b3953//b2501//b2339//b0329//b2276//b1299//b2917//b2676//
zntR	b2235//b3141//
