#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b1678//b1678//
rutG	b1599//b0729//b3624//b3563//b0078//b1757//b0757//
ryhB	b2230//b1171//
sapD	b4335//b0244//b2678//
serC	b3580//b2572//
serT	b0764//b3304//b1494//b0497//
sfmH	b2002//b2283//
slyA	b0941//b1037//
smpB	b2960//b1391//
srlE	b4068//b3222//b2313//b3611//b2004//
sroB	b2051//b2724//
sseB	b3787//b2905//
sspB	b4102//b2094//
ssrS	b2557//b2448//b2663//
sucD	b0307//b1937//b1560//b1430//b4056//b2482//b2239//b3671//b0087//b0723//b3194//b1335//b1724//
sufS	b0632//b2248//b2286//b2150//b1238//b3739//
tatA	b0184//b1358//
tdcG	b0660//b3845//b4303//b0971//b2500//b1312//b0028//
tdh	b3400//b0406//b4099//b2003//b3845//b3967//
tdk	b1506//b3693//
thrC	ecpE//b2092//b3562//
thrW	b3671//b2255//b3620//b2035//
tnaC	b3903//b0984//b1207//
tolC	b3650//b3848//b2458//b0997//
tolR	b2662//b0011//b0888//
treC	b0810//b3580//
trmI	b2678//b3429//
trpL	b1362//b0430//b1449//b4240//b3846//
truB	b0795//b0811//
truD	b1004//b3337//b4203//
trxA	b2097//b4249//
trxB	b1075//b4013//
tyrA	b1939//b4152//
tyrB	b3788//b2004//b2236//
tyrU	b4034//b0764//b1105//b4033//b1882//
upp	b1516//b3658//b0894//b2282//b3799//
uraA	b2528//b2838//b4289//
usg	b4222//b2991//
valV	b1879//b3684//b1366//
visC	b2150//b3317//b0336//b0783//
waaU	b3690//b2460//b3422//b3623//b1783//b4334//b3026//b0997//b1007//b1944//b1757//
wbbL	b2661//b1865//b1724//b3616//b0171//b2186//b1342//b1760//b1224//b4102//b3346//b4568//
wcaE	b4189//b2449//
wcaL	b1879//b1144//b1628//b0253//b3769//
wzxE	b0063//b1638//
xerD	b4557//b0164//
xylA	b1729//b4383//
yaaW	b1611//b0073//
yadM	b1930//b1105//
yaeB	b0778//b0089//
yaeI	b3990//b4109//
yafZ	b4128//b0573//
yajG	b3359//b4122//b1491//b3645//
ybaN	b1226//b4238//b2619//b1819//b3737//
ybbC	b3012//b2261//
ybbW	b3367//b2925//b0536//b2266//b0588//
ybcO	b3312//b2722//
ybdD	b1876//b2185//b2276//b2242//b4443//b1157//b2155//b1153//
ybeA	b3643//b0050//b3170//b1282//b3330//b3836//
ybeZ	b1072//b3656//
ybfC	b2280//b2240//
ybgC	b1515//b3618//
ybgJ	b2726//b3231//
ybgT	b1194//b0248//b3687//b1580//
ybhC	b4070//b0997//b0058//b0348//
ybiC	b1716//b1617//b2977//b1076//b1945//b0940//b3543//b0896//b2013//b3985//b3307//b0992//b2374//b2840//
ybiH	b4239//b3905//
ybiX	b1172//b1061//b2721//b1194//b4382//b2013//b3958//b0170//b3802//b2727//b2443//b4106//b3605//b3318//b0153//
ybjC	b2659//b2261//
ycbS	b2476//b0108//
ycbT	b0776//b1260//
ycbZ	b2421//b1480//
yccB	b3724//b2137//b3560//b4335//b0864//b2491//b1255//b1972//b1840//b0736//
yccJ	b3525//b2827//
yccM	b4240//b0406//b3957//
yccW	b1991//b0642//b1254//
ycdZ	b3640//b0509//
yceD	b1073//b2262//
yceG	b0573//b4114//b3960//
ycfM	b0750//b0121//b1947//
ycgM	b3168//b0967//b4099//
ychS	b2284//b0120//b2864//b2378//b0804//b3632//b2903//
yciC	b3199//b2972//
yciH	b4098//b1881//
ycjT	b2491//b0152//
ycjV	b1147//b2461//b3261//
ydaU	b1343//b3168//
ydaV	b2660//b1942//
ydaW	b2880//b2202//
ydcQ	b1386//b0486//
ydcW	b0572//b1312//
yddB	b1492//b3898//
ydeT	b1761//b2050//b3298//
ydeU	b2528//b3624//
ydfE	b3344//b2698//b2903//
ydfV	b4122//b1783//
ydhS	b1312//b2597//
ydiH	b2055//b1141//
ydiR	b0199//b3537//
ydjL	b1430//b1137//b1141//b1189//
yeaC	b1467//b3687//b2893//
yeaK	b1215//b3737//b1360//
yeaZ	b2185//b1435//b0313//
yebB	b1125//b2167//
yebC	b3100//b1252//b1171//b0982//b4471//b2041//b4288//
yebF	b3515//b4101//
yebG	b2198//b1776//b3390//b2342//b0137//b4233//b2044//b1819//b1368//b0522//b1739//b3231//b3870//b1949//b0911//
yebR	b0799//b3595//b1334//
yebT	b1298//b0078//
yedF	b1183//b1881//
yedI	b4319//b0114//
yedL	b4378//b1167//b3417//b0720//b1518//
yedZ	b2458//b2886//b0928//
yeeE	b3905//b2423//b1444//b4079//b0485//b4201//b1784//b0722//b1359//b1368//b2730//b0598//b0153//b3476//b0545//b3998//b1760//b2097//b0737//b1744//b2097//b0895//b2525//
yeeF	b2005//b2665//b0333//b4287//b2864//b2876//b3229//b2206//b0908//
yehM	b4511//b2108//
yehP	b4033//b3670//b1517//b0904//b3236//b0252//b2038//b3413//b3619//b4035//b3632//b4183//
yehU	b3959//b2029//
yeiS	b3796//b0711//
yejK	b1104//b0783//b2672//b0975//
yfaA	b0820//b3849//
yfaE	b3377//b3649//b2961//
yfaX	b2976//b0574//b3565//
yfaY	b1349//b0733//
yfaZ	b1603//b4330//
yfbM	b3838//b2143//
yfbN	b1729//b1036//
yfcM	b0584//b3772//
yfcP	b0854//b2021//b3429//b3330//b3545//b1701//
yfcV	b3514//b2513//
yffS	b3327//b1736//b3117//b3321//b1945//b2515//b1920//b2909//
yfgM	b0333//b1292//b0572//b1807//b0903//b1428//b3514//
yfjG	b3686//b0059//
ygaF	b4426//b0978//b3992//b1577//b1486//b1941//b3130//b0820//b1679//b2284//b2241//
ygbM	b3705//wbbL//b2462//b4288//
ygcI	b2241//b4593//b2728//b3329//
ygcO	b2096//b2024//
ygeA	b0595//b4428//b3624//b3783//b3312//b3318//
ygeN	b2469//b1892//b3429//
ygfB	b1779//b2318//b3314//
ygfM	b2530//b3429//b2048//b2725//b1361//b2995//b2023//b4609//b4585//b4048//b2034//
ygfT	b3294//b4329//
ygfU	b1352//b0974//b1940//
yggF	b2194//b3026//b1587//
yghJ	b3311//b0337//b0311//
yghZ	b0984//b1683//
ygiQ	b3458//b4353//b0150//
ygiT	b3737//b2464//
ygjH	b3315//b3021//b2598//
ygjJ	b3180//b2867//b0513//
ygjK	b0573//b4330//
yhaB	b3347//b1617//
yhaO	b2661//b1701//
yhaV	b3833//b2486//
yhbE	b0233//b2992//
yhbJ	b1971//b1885//
yhbU	b3026//b0263//
yhbV	b2838//b1698//b3991//b4143//b2241//b4109//
yhbY	b0058//b2880//b1180//b1493//b2313//b4355//b0734//yncK//b0776//b1420//b3455//b4221//b1940//b2414//b3116//b2447//b0751//b1492//b4158//b2095//b1261//b2026//b0590//b0358//b1560//b1395//b1673//b2476//b4069//b4106//b0871//b0025//b0344//b0575//b0641//b3871//b4051//b2050//efeU//b1767//b2257//b3477//b2313//b1449//b0186//b2946//b3659//b2038//b1939//b3128//b2703//b0083//b3979//b0430//b3811//b3979//b4380//b1918//b4311//b3325//b4015//b1973//b2904//b4565//
yhcH	b3065//b4348//b2342//b0865//b1487//b1080//
yheL	b2038//b3737//b0940//b1971//
yheO	b0728//b2071//b2216//b3170//b1628//b0939//b1410//b0864//b4330//
yheS	b3204//b1662//
yhfU	b3197//b0026//
yhiI	b4202//b3984//
yhiM	b1926//b3200//b4376//b0751//b2103//b4096//b4377//b4189//b2235//b0058//b0940//b4013//b4559//b2150//b0505//b2597//
yhjE	b1672//b0617//b2230//b1078//b0108//b4328//b3982//b3422//b0871//b4071//b0112//b0027//b3603//b0831//b0734//b0923//b4293//b2457//b3265//b3616//b3229//b1255//b1736//b2463//b3779//b3311//b1224//b2825//b0032//b2319//b2997//b2026//b1048//b3124//b3658//b2440//b3833//b1784//
yiaB	b0015//b2721//
yiaK	b3344//b3126//
yibD	b1511//b1228//
yibI	b3605//b3555//
yibJ	b2048//b3329//
yibN	b1841//b1891//b0945//b0169//
yicE	b0940//b2522//
yidP	b0063//b3099//
yidZ	b3367//b2530//
yieK	b1293//b1215//
yigB	b1246//b1120//b0368//b1900//b1612//b2013//b0830//b0436//b3510//b0509//pawZ//b1992//b3336//b2598//b2907//b4506//b1900//b1260//
yigL	b1506//b1717//
yigZ	b1166//b3190//b3307//b1564//b0809//b4154//b0943//b1628//b1950//b2017//b3875//b2887//
yijD	b3532//b4057//
yijF	b3809//b0941//b3300//
yjbR	b1194//b3352//
yjbS	b4110//b4376//
yjcH	b0050//b4142//b2730//
yjdA	b3727//b3783//b2513//b3478//b2745//b2499//b4081//b1392//b0473//b1476//b1519//b1851//b4655//b0195//b1797//b3021//b2977//b0724//b0320//b1815//b4259//b2278//b2608//b2281//b3616//b1485//b0921//b3904//
yjdJ	b2450//b4259//b3318//b1238//
yjdO	b1578//b3012//
yjeO	b2722//b0811//
yjfK	b0063//b4102//
yjfO	b3508//b2724//b1394//
yjfY	b1044//b3329//
yjgI	b2871//b1778//
yjgZ	b0026//b2185//b2049//b3012//
yjhC	b2024//b1840//
yjhX	b1927//b0234//
yjiH	b3944//b1949//b2618//
yjiM	b0252//b2524//
yjiX	b1511//b3562//
yjjI	b1097//b1565//b2523//b1071//b2121//b3303//b0337//b4585//b0978//b2764//
yjjN	b1603//b1789//b0533//b3736//b1264//b4259//b2998//b1783//b3625//b3457//
yjjV	b3737//b0775//
ykfI	b1096//b1012//b2717//b0943//b0884//b1156//b2049//b1950//
ykgB	b1260//b0593//
ykgF	b1599//b2880//
ylbF	b4027//b1150//
yliI	b2283//b4460//
ymdA	b1395//b2217//b2960//b2248//b2886//b0589//b1254//b1243//b3563//b0139//b2448//b1360//b3195//b3225//b4287//b3740//b2204//b4112//b2120//b2017//b1407//b1779//b4269//b1361//b0252//b3580//b1642//b1512//b0051//
ymfE	b3078//b2524//
ymfR	b1518//b2598//
ymfS	b3413//b3614//b3347//b1180//b0894//b3336//
ymfT	b1684//b0184//b0369//b1673//b1668//b1071//b4143//
ymgC	b0704//b4511//b3741//b2726//
ymgI	b2825//b1632//b0983//
ynaJ	b2094//b2480//ygaQ_2//b0872//b3770//b1735//b0911//b3261//
ynbB	b0584//b1123//b2757//b3326//b1189//b1511//
ynbC	b3931//b2677//
yncB	b0851//b2976//b3629//b3613//b1147//b3306//b2313//b3613//
yncE	b4334//b3080//
yncK	b0801//b4100//b0727//b4156//b4222//b1824//b3110//
yneJ	b1044//b4515//
yneK	b0432//b2255//
yneL	b4006//b4598//b0158//b3170//b1294//b0632//b3967//b0978//b2049//
ynfH	b2206//b3778//b2782//b1073//b0941//b2725//b0356//
ynjD	b2195//b3630//b2450//
ynjE	b1294//b2841//b1238//b0108//b3596//
ynjH	b2282//b4244//b3555//b2071//b4122//
yoaD	b1342//b0940//b4147//
yoaG	b1554//b3875//
yobA	b0594//b3997//
yobB	b0320//b0750//b4113//
yobF	b4189//b4254//
yodA	b3347//b2354//b1824//
yodD	b0477//b4269//b3413//b0980//b4048//b1684//b3006//b1682//b0855//
yoeB	b2307//b1783//
yohC	b3463//b2948//
yohF	b0757//b3750//b1761//b1351//b3024//b3416//b0735//
yohK	b1755//b4081//
ypeC	b0922//b0114//
yphA	b4238//b2726//
yphB	b3100//b1414//
ypjI	b4382//b3690//
yqeC	b2449//b3491//b2997//b0313//
yqeK	b1778//b1255//b0536//b3849//b4308//b0263//b4566//
yqgB	b1410//b1949//b2675//b1943//b3170//b2764//b0990//b1335//b1260//b2880//b1189//b1844//b3829//b2849//b3670//b0784//b4117//b2684//b3784//b0074//b1760//b4378//b3711//b3785//
yqgD	b2744//b1900//
yqgF	b2683//b0710//
yqhG	b0331//b3293//b1599//
yqiA	b0074//b2255//
yrbA	b4329//b2424//b1784//ybfG//b1761//
yrbC	b1195//b1735//
yrbF	b0939//b4100//b0977//
yrbK	b3001//b3005//b4053//b2757//
yrhA	b2141//b2976//
ysaC	b0152//b1073//b3386//b1155//b3303//b1435//b2677//b0837//b2123//b0652//b1359//b4100//
ytfP	b3537//b0586//
ytfT	b1886//b0350//b1428//b0660//b1104//b2387//b4470//b0941//
ythA	b3327//b1396//
ytjA	b2608//b0591//b0738//b0092//b3361//b3903//b2005//b1312//b3192//b1287//b1076//b2977//b1165//b1038//b4068//b2783//b2453//b3533//b2142//b2995//b1257//ypjI//b1773//b0801//b2003//b1944//b1080//b3811//pawZ//
zntR	b3184//b2021//
