#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:10:52 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/clusters_coexp_bnum.txt
aceB	b2195//b0861//
ybiH	b3898//b2663//
ybiX	b4307//b1757//b3199//b4418//b0830//b3693//b2838//b3984//b1943//b0737//b1750//b0301//b3870//b3508//b3517//
ybjC	b4353//b1124//
ycbS	b3532//b1334//
ycbT	b2113//b2527//
ycbZ	b0823//b0473//
yccB	b3352//wbbL//b1194//b3617//b0572//b3656//b2168//b3463//b3426//b3460//
yccJ	b1750//ysaC//
yccM	b1138//b3167//b1468//
yccW	b0033//b3454//b0094//
ycdZ	b1519//b2261//
yceD	b2051//b3724//
yceG	b1940//b3618//b0121//
ycfM	b2150//b3742//b1948//
ycgM	b1866//b3463//b4407//
ychS	b4315//b3998//b1203//b3201//b0428//b2206//b1673//
yciC	b1931//b1194//
yciH	b3598//b3984//
ycjT	b1906//b1225//
ycjV	b1580//b1141//b2573//
ydaU	b2440//b1927//
ydaV	b0081//b3074//
ydaW	b4154//b3936//
ydcQ	b2312//b4371//
ydcW	b1368//b0018//
yddB	b3345//b3636//
ydeT	b2280//b3006//b3959//
ydeU	b3875//yliL//
ydfE	b3337//b1891//b4511//
ydfV	b2048//b3138//
ydhS	b3624//b3120//
ydiH	b1767//b0108//
ydiR	b0171//b2879//
ydjL	b1924//b2498//b2990//b3631//
yeaC	b1880//b2207//b1228//
yeaK	b2439//b2460//b1061//
yeaZ	b1891//b4279//b2464//
yebB	b1566//b3686//
yebC	b2378//b1531//b0520//b1972//b1796//b3080//b4259//
yebF	yrhC//b4353//
yebG	b0002//b2616//b3632//b2387//b2283//b3802//b2906//b1945//b4036//b2914//b2035//b2762//b3707//b2276//b2195//
yebR	b2600//b3116//b0753//
yebT	b1255//b3730//
yedF	b3791//b1736//
yedI	b1262//b1843//
yedL	b0477//b1946//b2879//b0805//b0888//
yedZ	b4353//b1048//b0368//
yeeE	b1513//b3236//b1038//b3125//b2005//b3565//b2513//b2679//b3194//b3191//b3656//b1909//b1499//b1228//b3849//b2704//b2838//b4592//b4367//b0071//b3080//b1391//b3643//
yeeF	b1104//b3006//b1646//b1304//b3690//b1203//b4426//b1487//b1306//
yehM	b2499//b3893//
yehP	b2841//b2903//b1474//b0595//b1137//b2600//b4114//b3463//b1299//b1258//b2093//b3992//
yehU	b0092//b3707//
yeiS	b4160//b2198//
yejK	b3225//b3780//b1906//b3838//
yfaA	b4239//b3198//
yfaE	b1034//b4407//b1503//
yfaX	b1476//b0972//b4102//
yfaY	b3826//b1882//
yfaZ	b0485//b0118//
yfbM	b4034//b2335//
yfbN	b3783//b4072//
yfcM	b3508//b4407//
yfcP	b1263//b0050//b1103//b1817//b0739//b2765//
yfcV	b1736//b2444//
yffS	b0011//b1717//b1554//b1255//b1631//b1098//b0659//b0989//
yfgM	b2977//b0061//b1717//b2197//b4585//b2147//b1246//
yfjG	b3198//b2677//
ygaF	b1305//b4101//b1426//b1987//b0074//b3686//b2240//b1352//b1593//b4382//b4101//
ygbM	b2092//b3293//b2840//b3507//
ygcI	b3026//b3616//b1988//b3772//
ygcO	ygeN//b4153//
ygeA	b0536//b1304//b2497//b4467//b1157//b4621//
ygeN	b0091//b4032//b0823//
ygfB	b1048//yjhE//b4524//
ygfM	b1316//b3194//b3836//b2036//b3491//b1576//b3508//b1589//b2044//yrhC//b1010//
ygfT	b3785//b4122//
ygfU	b0074//b3620//b0750//
yggF	b0004//b3959//b3195//
yghJ	b0343//b1409//b1061//
yghZ	b4293//b1004//
ygiQ	yrhC//b4230//b2992//
ygiT	b4375//b0050//
ygjH	b4307//b3825//b3292//
ygjJ	b2005//b2468//b2276//
ygjK	b3836//b4566//
yhaB	b2368//b2068//
yhaO	b0804//b1673//
yhaV	b3344//b1386//
yhbE	b1164//b1747//
yhbJ	b0677//b2851//
yhbU	b3118//b1909//
yhbV	b4203//b4609//b1177//b1736//b0836//b3781//
yhbY	b3123//b4237//b1931//b2308//b4307//b0077//b4451//b3727//b2147//b2281//b2573//ygeN//b4202//b3223//b1883//b3403//b3930//b3708//b3990//b1104//b1443//b0296//b4244//b2390//b0765//b1015//b3737//b1126//b2052//b0945//b3623//b2849//b1247//b1009//b3177//b1474//b3315//b3295//b1668//b3703//b0763//b2055//b4511//b1747//b0081//b0118//b3520//b2738//b3724//b4352//b0759//b0590//b3177//b2121//b1252//b3065//b1072//b2312//b2506//b4151//b2766//b0077//b1586//b4057//
yhcH	b1176//b1701//b2464//b3198//b1243//b1260//
yheL	b3643//b1183//b1476//b1517//
yheO	b4005//b3897//b3289//b1141//b1452//b2522//b3203//b1194//b3732//
yheS	b0856//b1144//
yhfU	b2448//b1148//
yhiI	b0131//b0735//
yhiM	b1761//b2378//b1526//b3114//b2849//b3166//b0758//b3791//b2573//b1844//b4149//b1350//b2677//b2598//b3194//b4098//
yhjE	b0659//b3704//b0554//b4585//b0059//b1138//b3191//b2453//b0347//b2827//b0642//b3153//b2528//b1124//b3931//b1018//b3509//b0511//b3738//b0036//b1414//b4238//b0162//b2255//b3603//b2727//b2841//b1509//b0231//b2243//b1972//b2204//b4655//b1587//b0184//b0184//b2348//b3482//
yiaB	b1823//b1359//
yiaK	b2447//b0873//
yibD	b1514//b0013//
yibI	b0593//b2888//
yibJ	b2703//b2108//
yibN	b2880//b0094//b2840//b3846//
yicE	b3310//b1987//
yidP	b2976//b2960//
yidZ	b3711//b3540//
yieK	b0914//b4375//
yigB	b1630//b3115//b4156//b2071//b0872//b3779//b4147//b1948//b2757//b2034//b1906//b2254//b3778//b3897//b1674//b1841//b4367//b1890//
yigL	b0184//b1080//
yigZ	b0182//b4515//b4375//b3310//b2933//b0513//pawZ//b0091//b2893//b2925//b2189//ecpB//
yijD	b1155//b0796//
yijF	b3629//b1884//b2926//
yjbR	b0063//b1105//
yjbS	b1485//b2048//
yjcH	b1946//b3159//b3783//
yjdA	b0710//b3998//b2003//b3416//b2239//b1724//b2029//b3838//b1150//b0811//b1150//b3189//b1282//b2894//b1243//b3650//b1882//b1890//b1407//b1494//b3932//b2907//b4069//b1006//b0296//b2911//b1735//b0586//
yjdJ	b1836//b1972//b1784//b3826//
yjdO	b1348//b4207//
yjeO	b3732//b1683//
yjfK	b1679//b1261//
yjfO	b0593//b1884//b4293//
yjfY	b3352//b0184//
yjgI	b3326//b3006//
yjgZ	b2335//b3026//b0087//b1396//
yjhC	b4102//b3172//
yjhX	b0939//b1467//
yjiH	b2272//b3598//b2881//
yjiM	b0513//b1124//
yjiX	b0728//b3707//
yjjI	b1819//b1478//b1889//b2461//b0186//b1878//b4013//b3512//b0414//b1505//
yjjN	b2047//b1396//b2697//b2053//b4032//b1126//b0904//b1629//b1767//b4053//
yjjV	b1351//b3069//
ykfI	b3197//b2491//b3771//b3400//b1215//b0013//b1589//b2279//
ykgB	b2736//b2528//
ykgF	b0088//b3598//
ylbF	b1755//b1262//
yliI	b3341//b2976//
ymdA	b4485//b4106//b3387//b3785//b3562//b2530//b1147//b1776//b3978//b3596//b2652//b0672//b3202//b0421//b0071//b0082//b0734//b2881//b0862//b1360//b2946//b2308//b3100//b2841//b4287//b1038//b1282//b3239//b3212//
ymfE	b2827//b2204//
ymfR	b0180//b0980//
ymfS	ilvG//b3958//b2335//b0777//b1767//b1844//
ymfT	b1396//b4318//b2925//b4239//b2529//b1011//b0764//
ymgC	b3200//b2264//b2683//b4071//
ymgI	b0112//b0085//b0343//
ynaJ	b2476//b2712//b1198//b1773//b4114//b3352//b3958//b3530//
ynbB	b1746//b2728//b1919//b4515//b0414//b0414//
ynbC	b4280//b4318//
yncB	b0865//b2960//b2723//b1939//b3904//b3791//b3337//b1009//
yncE	b2894//b2241//
yncK	b2097//b3791//b1467//b0873//b2925//b3166//b1148//
yneJ	b0591//b4317//
yneK	b2004//b4559//
yneL	b3659//b0999//b2660//b4655//b0369//b1777//b3956//b2450//b1920//
ynfH	b4524//b0978//b4230//b4244//b3778//b4609//b0850//
ynjD	b2721//b0896//b3367//
ynjE	b1972//b0734//b2464//b3167//b1588//
ynjH	b3686//b1147//b1495//b1177//b0087//
yoaD	b3741//b2005//b1246//
yoaG	b0785//b3292//
yobA	b0782//b4568//
yobB	b0905//b2206//b1940//
yobF	b4183//b4076//
yodA	b1973//b2282//b4142//
yodD	b4290//b1088//b3184//b3308//b3031//b1294//b2676//b2146//b2765//
yoeB	b1515//b1426//
yohC	b1760//b0183//
yohF	b2601//b0940//b3069//b4269//b1735//b3803//b4618//
yohK	b3932//b3012//
ypeC	b1224//b1603//
yphA	b2354//b4076//
yphB	b3204//b2204//
ypjI	b1509//b2878//
yqeC	b0922//b2719//b1282//b1352//
yqeK	b1306//b3114//b3078//b2908//b1235//b0497//b1207//
yqgB	b4511//b3898//b4096//b3976//b2282//b0085//b2703//b1992//b4015//b1848//b4443//b1681//b3166//b4355//b2738//b1555//b3703//b0336//b3731//b2606//b4201//b1259//b1188//b0336//
yqgD	b3555//b4032//
yqgF	b1151//b3199//
yqhG	b1438//b4511//b3304//
yqiA	b2926//b1298//
yrbA	b1010//b2308//b1012//b1930//yjhE//
yrbC	b3236//b3845//
yrbF	b3979//b2035//b4142//
yrbK	b0855//b4355//b1757//b1930//
yrhA	b2282//b0617//
ysaC	b4334//b2023//b2726//b0928//b1927//b1527//b3138//b1305//b3138//b4076//b1745//b2878//
ytfP	b2277//b1847//
ytfT	b1082//b0087//b3687//b0028//b4318//b2283//b0038//b2047//
ythA	b2704//b3413//
ytjA	b1080//b3259//b3779//b2766//b1633//b3734//b1088//b0233//b0615//b1226//b2339//b1260//b1009//b2972//b1889//b4378//b4485//b2911//b2527//b2482//b0726//b2029//b1134//b1407//b3897//b3740//b1817//b1034//b1862//
zntR	b3069//b0406//
